m_id,image,area_sum,area_min,area_max,x_mean,y_mean,z_mean,z_min,z_max,class,max_red_mean,max_green_mean,max_dapi_mean,mean_red_mean,mean_red_var,mean_green_mean,mean_green_var,mean_dapi_mean,mean_dapi_var,min_red_mean,min_green_mean,min_dapi_mean,pixsum_red_sum,pixsum_green_sum,pixsum_dapi_sum,range_red_mean,range_green_mean,range_dapi_mean,std_red_mean,std_green_mean,std_dapi_mean,sum_red_sum,sum_green_sum,sum_dapi_sum,sum2_red_mean,sum2_green_mean,sum2_dapi_mean,group,exp,treat,part,counts_
id_4878,8,485031,20577,77410,1247.6666666666667,2625.3333333333335,3442.5,2975,3910,red,11449.0,904.25,12332.666666666666,8137.212182791408,367715.06563420984,391.4233121216101,13961.163990705547,10263.252491806501,160227.18615821833,4871.083333333333,3.75,8189.75,495.0,495.0,495.0,6577.916666666667,900.5,4142.916666666667,1775.049791759351,282.2966662248933,1170.526078282389,4050929.0,195966.0,5095914.0,2928513682.4166665,10415081.333333334,4451577798.333333,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,12
id_4879,8,549703,39194,70550,4327.9,3373.8,3357.5,2975,3740,red,10386.8,1187.3,5633.7,6639.849610282099,562449.853140456,502.092791218818,17601.69472742178,3145.4173744460995,280776.1731073107,2945.3,8.2,1013.6,561.0,561.0,561.0,7441.5,1179.1,4620.1,2012.6226133442203,326.72796763147096,1364.849085497442,3731210.0,284134.0,1770584.0,2753627412.8,21508299.6,684084120.4,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,10
id_488,28,799570,26456,68591,6023.6,7214.4,4930.0,4335,5525,red,21815.4,2847.4666666666667,11505.733333333334,15316.165658719803,412585.810456686,779.7718291559787,360563.31370145263,6543.646111898766,910571.4281074712,9211.733333333334,231.06666666666666,1311.8666666666666,816.0,816.0,816.0,12603.666666666666,2616.4,10193.866666666667,3438.4614364296795,652.3350076814553,2824.8472796860124,12607954.0,548877.0,5518227.0,13808504221.466667,63355769.8,3010699605.6666665,MEF2D-MEF2C-VHL-G1--28--4-2,MEF2D-MEF2C,VHL,4-2,15
id_4881,8,515407,20577,70550,4608.9,6827.7,3442.5,3060,3825,red,11077.2,2357.0,10639.1,6884.43173271097,197978.6219272821,1284.064550714327,106888.65923799478,6943.983487914151,1212548.6624702206,2800.5,366.6,4907.0,526.0,526.0,526.0,8276.7,1990.4,5732.1,2217.802572934675,551.4042170613809,1431.84619137093,3594234.0,675784.0,3634691.0,2783895856.8,108134307.2,2683425491.7,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,10
id_4884,8,107784,22537,31355,8208.0,2917.5,3357.5,3230,3485,red,5933.75,446.0,13612.5,4712.44885869565,16415.632679122882,120.3085054347825,452.0151879204024,11090.82006793475,975547.3647630963,3000.75,0.0,8274.5,110.0,110.0,110.0,2933.0,446.0,5338.0,844.6321467084574,143.79174264633224,1557.81482466985,518876.0,12978.0,1219156.0,630887814.5,949183.5,3467772293.5,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,4
id_4885,8,569302,26456,65651,4070.4166666666665,790.1666666666666,3782.5,3315,4250,red,11896.833333333334,561.3333333333334,5495.083333333333,8117.670818698316,648884.2134303217,189.03139209935944,22171.703287435634,3257.5649686193588,5152981.676643792,4415.083333333333,46.666666666666664,717.0833333333334,581.0,581.0,581.0,7481.75,514.6666666666666,4778.0,2048.5094627892167,117.95537376205182,1550.6114395344782,4816907.0,111019.0,1888316.0,3597463377.75,3506219.25,829760858.8333334,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,12
id_4886,8,1911721,20577,82309,5935.379310344828,2196.7241379310344,4505.0,3315,5695,red,14012.827586206897,2570.0344827586205,5840.6551724137935,9184.154820654643,689771.8470877873,1178.634642107077,114701.538752235,4093.2546073118206,359690.3726714282,5013.551724137931,195.24137931034483,2547.137931034483,1951.0,1951.0,1951.0,8999.275862068966,2374.793103448276,3293.5172413793102,2372.2274065076385,618.7275180187931,993.0729858474949,17987058.0,2298554.0,8150313.0,6167090590.068966,127217746.48275863,1268143619.689655,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,29
id_4888,8,52913,22537,30376,2668.5,2047.0,3442.5,3400,3485,red,9135.0,1700.5,5327.0,7911.74824684435,11.767713019394177,391.59817671809503,5905.085897251767,3152.7159887797998,88655.9313106998,5860.0,0.0,1522.0,54.0,54.0,54.0,3275.0,1700.5,3805.0,841.797675149715,474.500640923615,1065.2078375654,427215.0,21581.0,171931.0,1709481794.5,10858490.5,304917332.5,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,2
id_489,28,344912,30376,79369,5219.166666666667,1549.1666666666667,4632.5,4420,4845,red,12085.166666666666,398.8333333333333,7194.0,9074.56078280035,231023.6484346476,108.1715692458895,2289.641658387881,2224.836462859383,70552.37765238309,5946.666666666667,0.0,0.0,352.0,352.0,352.0,6138.5,398.8333333333333,7194.0,1568.75696429602,115.93667109674048,2287.3402869692,3215090.0,36381.0,789005.0,5068238529.666667,1576844.5,615551005.1666666,MEF2D-MEF2C-VHL-G1--28--4-2,MEF2D-MEF2C,VHL,4-2,6
id_4891,8,158737,20577,30376,6032.333333333333,1291.3333333333333,3697.5,3485,3910,red,9567.833333333334,795.3333333333334,11684.333333333334,7480.874160069317,31766.715002646415,166.58663988341334,3657.8039698321686,9948.10161881125,21403.061582270177,4924.666666666667,0.0,8134.166666666667,162.0,162.0,162.0,4643.166666666667,795.3333333333334,3550.1666666666665,1260.2243218796334,235.95512133881502,898.54617071682,1213369.0,27365.0,1613504.0,1558961320.5,2360965.8333333335,2701740419.3333335,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,6
id_4892,8,44093,20577,23516,3183.5,2527.5,3527.5,3485,3570,red,9059.5,2325.5,3716.0,7741.6964285714,9217.263676302573,1611.36607142855,15315.62515944629,3164.9880952381,7077.666950114502,5753.5,860.0,2233.0,45.0,45.0,45.0,3306.0,1465.5,1483.0,892.719194054725,426.110859735645,482.37532671707504,348580.0,72774.0,142246.0,1367445486.0,62959207.0,229883266.0,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,2
id_4896,8,240065,22537,36255,6728.625,1829.875,4207.5,3910,4505,red,10719.625,2288.875,9505.625,8108.104737016038,121418.45818974008,1770.126208219775,86521.80591580179,7467.646779516425,772281.8401739785,5359.875,1161.125,5168.375,245.0,245.0,245.0,5359.75,1127.75,4337.25,1504.0922606868512,319.65120384851,1314.6532330974524,1991582.0,435625.0,1827039.0,2099683790.0,102142764.125,1777678302.875,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,8
id_4897,8,141099,20577,27436,3408.5,1955.1666666666667,4122.5,3910,4335,red,9249.666666666666,1971.0,5440.833333333333,7369.059393939399,459549.95341816795,1352.1382772166116,118094.62306508794,4276.141568863233,725258.1277364893,5115.833333333333,689.8333333333334,3297.3333333333335,144.0,144.0,144.0,4133.833333333333,1281.1666666666667,2143.5,1155.0216614930266,361.1035960691466,579.7466063781617,1058689.0,194879.0,612782.0,1337632542.8333333,49333506.166666664,456319152.3333333,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,6
id_4898,8,226346,23516,40174,6068.285714285715,2649.5714285714284,4165.0,3910,4420,red,9480.42857142857,1567.142857142857,4560.0,7530.399315545214,7852.694324934265,691.6689720491629,103788.68122981708,3723.831691396914,820870.7618138412,5379.857142857143,263.0,2262.714285714286,231.0,231.0,231.0,4100.571428571428,1304.142857142857,2297.285714285714,1144.5000048874185,316.19113116307716,649.91484996169,1737769.0,155332.0,875878.0,1912395427.857143,20763805.714285713,507594433.4285714,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,7
id_49,28,563420,31355,67611,5581.272727272727,4928.545454545455,1785.0,1360,2210,red,10963.181818181818,287.54545454545456,9809.272727272728,8503.93103421989,271598.88111035276,117.84883406948437,1598.815464983505,6831.381009798854,3561797.7735438542,4915.545454545455,13.636363636363637,4129.090909090909,575.0,575.0,575.0,6047.636363636364,273.90909090909093,5680.181818181818,1558.6719010016036,73.80027876468782,1482.3415894129607,4919650.0,65345.0,3940011.0,3981543882.0,1039160.6363636364,2721685437.0,MEF2D-MEF2C-VHL-G1--28--2-5,MEF2D-MEF2C,VHL,2-5,11
id_490,28,90146,23516,34295,2940.3333333333335,5354.0,4505.0,4420,4590,red,11990.0,1294.3333333333333,18983.333333333332,9106.6796176046,34646.53217706245,131.44494949495,402.33484925004603,16668.956565656666,139108.96626576383,5965.333333333333,0.0,14288.666666666666,92.0,92.0,92.0,6024.666666666667,1294.3333333333333,4694.666666666667,1677.1223229101333,311.6676734243533,1231.6978860978334,837513.0,12135.0,1537753.0,2628682975.0,3504821.6666666665,8616138382.333334,MEF2D-MEF2C-VHL-G1--28--4-2,MEF2D-MEF2C,VHL,4-2,3
id_4900,8,42134,20577,21557,6965.5,3392.5,4122.5,4080,4165,red,8299.5,1544.5,4583.0,6981.04653679655,2738.1601754979483,440.049783549785,10910.394567192565,3293.5649350649,3820.742199360469,5707.5,0.0,2052.0,43.0,43.0,43.0,2592.0,1544.5,2531.0,755.9686124396251,536.6708628106401,742.95520832548,300148.0,18996.0,141667.0,1059319519.0,10238393.0,244756271.5,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,2
id_4901,8,148938,26456,35275,2209.6,3815.8,4250.0,4080,4420,red,9606.6,120.8,6842.0,7185.1126743627,81210.80024908364,22.14218374218368,708.1827387878684,5855.2495670995795,300925.4327181481,4332.6,0.0,4379.6,152.0,152.0,152.0,5274.0,120.8,2462.4,1473.6297315597799,31.578917155245335,737.376055999494,1092779.0,3252.0,887529.0,1638980570.2,71600.0,1059889837.0,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,5
id_4902,8,194010,21557,33315,2594.8571428571427,6658.142857142857,4335.0,4080,4590,red,8879.857142857143,381.85714285714283,9748.57142857143,7007.229683919029,414949.3823207745,163.1451648841357,403.4282773296986,8477.132639419415,5633.3504165330305,4706.142857142857,21.0,6558.142857142857,198.0,198.0,198.0,4173.714285714285,360.85714285714283,3190.4285714285716,1163.1597930744945,100.64506772709544,943.7958878129713,1393320.0,32475.0,1680021.0,1449364364.857143,1066646.4285714286,2064293089.5714285,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,7
id_4903,8,604575,26456,72510,3417.75,2486.5,4632.5,4165,5100,red,10793.833333333334,2979.25,8122.0,8081.677503162634,61707.48429071134,1220.8102983667,279141.6614928772,4918.0982114129665,1482738.987905553,4890.25,132.58333333333334,942.6666666666666,617.0,617.0,617.0,5903.583333333333,2846.6666666666665,7179.333333333333,1575.0146812468608,799.695498830591,1978.6205625964842,5015101.0,733811.0,2925225.0,3538783070.0833335,119034146.41666667,1419301360.75,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,12
id_4904,8,258683,25476,39194,7388.125,1837.625,4547.5,4250,4845,red,9901.5,476.5,13001.125,7711.800924935588,347421.88462201244,70.18816414011762,674.1777138174892,10453.703884569088,282272.2416430035,5318.0,0.0,5183.5,264.0,264.0,264.0,4583.5,476.5,7817.625,1344.534682972,123.8981869193365,2065.6631669757626,2048478.0,19269.0,2772421.0,2053842356.0,790615.125,3783215642.875,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,8
id_4905,8,41154,20577,20577,5200.0,2387.5,4377.5,4335,4420,red,7954.0,1982.0,2760.0,6683.69047619045,0.02834467120304631,954.23809523812,18195.05215420553,2272.5952380952,8518.232426302622,4751.0,159.0,1592.5,42.0,42.0,42.0,3203.0,1823.0,1167.5,901.892226627835,543.993353274145,345.57550968847,280715.0,40078.0,95449.0,954386787.5,25233967.0,110939514.5,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,2
id_4906,8,88187,27436,31355,6073.0,771.6666666666666,4590.0,4505,4675,red,7160.0,1071.6666666666667,9175.333333333334,5483.700396825399,184257.07881002818,232.68363095237999,6546.940000265466,4026.169742063467,1216749.1982674364,2966.6666666666665,0.3333333333333333,279.6666666666667,90.0,90.0,90.0,4193.333333333333,1071.3333333333333,8895.666666666666,1220.8572390473832,295.13330388444666,3001.7720877979664,492322.0,20674.0,359053.0,949179342.0,4238688.666666667,765170599.6666666,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,3
id_4907,8,741760,24496,92108,5857.454545454545,1386.0,5015.0,4590,5440,red,10112.90909090909,314.72727272727275,12006.272727272728,7954.637087987965,181643.57010866658,39.87931130533201,2170.408363257775,9683.796774738828,1551599.880833754,5538.818181818182,0.0,6960.727272727273,757.0,757.0,757.0,4574.090909090909,314.72727272727275,5045.545454545455,1216.5139137831827,69.82226166032618,1456.2772643784717,6118405.0,23998.0,7561397.0,4632781381.727273,609632.1818181818,7123039254.454545,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,11
id_4909,8,47033,21557,25476,2826.5,1439.0,4887.5,4845,4930,red,7477.5,277.5,9177.0,5958.76223776225,112198.82634847974,125.045454545455,844.2314049587152,6128.77797202795,552120.4482432217,4287.0,0.0,4009.0,48.0,48.0,48.0,3190.5,277.5,5168.0,948.3449518882301,91.53619004651449,1606.3926007985,286968.0,5920.0,296283.0,879943801.0,567052.0,979910411.5,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,2
id_491,28,1799042,42134,130323,3652.5789473684213,6326.210526315789,5185.0,4420,5950,red,23404.315789473683,3562.684210526316,10563.315789473685,15459.833845446266,848661.9566730116,973.6916725810421,111899.2445208698,6332.476365623385,769435.2160679243,8147.210526315789,26.31578947368421,2593.0,1836.0,1836.0,1836.0,15257.105263157895,3536.3684210526317,7970.315789473684,3782.8023505877836,894.9812040717591,1892.5497010416102,28784549.0,1819990.0,11298669.0,25345258316.263157,193618421.2631579,4063025663.631579,MEF2D-MEF2C-VHL-G1--28--4-2,MEF2D-MEF2C,VHL,4-2,19
id_4912,8,84267,24496,34295,7266.666666666667,3730.6666666666665,5100.0,5015,5185,red,8055.333333333333,1470.3333333333333,4980.666666666667,7126.080952380967,53441.15394557393,559.6066666666667,5360.980133333334,4161.007619047633,52169.51217415085,5635.666666666667,9.333333333333334,3439.6666666666665,86.0,86.0,86.0,2419.6666666666665,1461.0,1541.0,638.9899448703533,485.5351839229,354.71161973792,612102.0,48280.0,357883.0,1465052948.6666667,15664034.0,500908447.0,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,3
id_4913,8,198909,21557,32335,6092.375,2521.0,5397.5,5100,5695,red,7439.125,2502.375,5650.5,6581.567814685325,42299.380734490966,1300.7550815850875,18200.52052487972,4191.403729603724,950138.0091833872,4963.0,820.875,2448.0,203.0,203.0,203.0,2476.125,1681.5,3202.5,639.3485584544662,420.99627027203377,852.1497836724176,1335571.0,264722.0,843458.0,1109653373.375,48294692.25,478447902.25,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,8
id_4915,8,44093,20577,23516,7224.0,3717.5,5397.5,5355,5440,red,7506.5,2119.0,5374.0,6631.907738095249,2829.9376594356136,957.9613095238351,41138.3879145535,4168.4494047619,55284.06265941994,5495.0,115.0,3230.5,45.0,45.0,45.0,2011.5,2004.0,2143.5,579.470948896965,681.524781000295,576.812290445155,298323.0,42678.0,188079.0,996246409.5,30726099.0,400824668.5,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,2
id_4916,8,94066,21557,26456,6648.75,1292.5,5992.5,5865,6120,red,8273.75,2.75,3324.75,6521.277274557175,27641.95804359189,0.17069700629483298,0.026330040670212152,2384.588877909525,110810.37076172822,4508.25,0.0,1749.5,96.0,96.0,96.0,3765.5,2.75,1575.25,1074.1346545884999,0.6012571284934575,401.47041916914253,625650.0,16.0,228937.0,1046543745.0,13.0,142218644.25,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,4
id_4917,8,78388,21557,31355,6020.666666666667,1321.6666666666667,5950.0,5865,6035,red,9146.0,1504.0,5479.666666666667,7552.919798951066,10330.330048374104,864.74104020979,8209.414248700528,3416.1255827505997,53933.51628161361,5540.666666666667,328.6666666666667,1624.3333333333333,80.0,80.0,80.0,3605.3333333333335,1175.3333333333333,3855.3333333333335,1031.0323748951932,365.47502967356667,1267.5604160132668,603575.0,68553.0,272729.0,1545063056.3333333,23334401.0,351963955.6666667,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,3
id_4918,8,68589,20577,24496,6182.333333333333,2633.3333333333335,6715.0,6630,6800,red,8036.666666666667,465.0,4267.0,6761.0342857143,51283.03781223447,284.3056349206367,935.456428590202,3505.5446031746,4465.031682619241,4971.666666666667,158.0,2882.6666666666665,70.0,70.0,70.0,3065.0,307.0,1384.3333333333333,862.5957939582034,89.765779395904,384.24163148472667,474033.0,19961.0,245442.0,1087362530.3333333,2096879.0,290440585.3333333,MEF2D-MEF2C-DMSO-G1--8--3-2_1,MEF2D-MEF2C,DMSO,3-2_1,3
id_4919,4,1229738,69571,153840,6280.0,3355.4,1062.5,680,1445,red,6637.1,307.1,2279.9,4083.1696552952294,87385.9093076415,88.72146579290032,890.5134652575675,711.239323990911,11210.173627023572,1737.4,8.3,0.0,1255.0,1255.0,1255.0,4899.7,298.8,2279.9,1321.467554538774,57.44839236659519,638.101006032121,5193802.0,110081.0,897720.0,2413151896.0,1631808.1,117461623.4,MEF2D-MYC_MEF2D-DMSO-G1--4--4-2_2,MEF2D-MYC_MEF2D,DMSO,4-2_2,10
id_492,28,441919,20577,59772,4192.0,6505.9,4802.5,4420,5185,red,18121.3,4289.3,4862.0,14668.9998639172,74396.77046906861,1448.7619867001172,134494.97001869726,2611.0636906916006,2269592.9359369045,11187.3,0.0,541.6,451.0,451.0,451.0,6934.0,4289.3,4320.4,1888.6085326583598,1380.747429948913,1421.358418766582,6639395.0,693003.0,1011205.0,9956077003.1,201450395.5,389923587.5,MEF2D-MEF2C-VHL-G1--28--4-2,MEF2D-MEF2C,VHL,4-2,10
id_4920,4,1253254,29396,151880,4165.583333333333,8240.416666666666,1487.5,1020,1955,red,7067.0,1507.6666666666667,2177.75,4088.4369754894747,53277.12818752408,391.44631743202245,22787.73401851201,558.4475044184109,12703.389762587489,1659.5,15.0,0.0,1279.0,1279.0,1279.0,5407.5,1492.6666666666667,2177.75,1428.4325718556063,373.075441997965,626.3252563157067,5318087.0,498882.0,700844.0,2166994538.0833335,37281974.333333336,73174124.16666667,MEF2D-MYC_MEF2D-DMSO-G1--4--4-2_2,MEF2D-MYC_MEF2D,DMSO,4-2_2,12
id_4921,4,3192423,36255,211652,1852.578947368421,5029.473684210527,3995.0,3230,4760,red,10774.052631578947,842.7368421052631,3059.9473684210525,5985.054692474958,2055188.14010375,316.10606075178373,17773.70693840335,932.1686042682343,38545.88888105117,2099.3684210526317,17.526315789473685,3.210526315789474,3258.0,3258.0,3258.0,8674.684210526315,825.2105263157895,3056.7368421052633,2315.074371998274,202.6078256413206,783.9733845972672,20430368.0,1004535.0,3025262.0,8432368949.263158,27370200.47368421,264008640.9473684,MEF2D-MYC_MEF2D-DMSO-G1--4--4-2_2,MEF2D-MYC_MEF2D,DMSO,4-2_2,19
id_4922,4,1059239,32335,146981,4216.363636363636,9491.90909090909,3910.0,3485,4335,red,5766.545454545455,280.1818181818182,3429.818181818182,4217.500446491173,30116.14422198329,105.30614899313782,2010.7750021991033,1740.3175201975455,300834.6113120874,2242.818181818182,12.272727272727273,216.0909090909091,1081.0,1081.0,1081.0,3523.7272727272725,267.90909090909093,3213.7272727272725,936.6911733214628,64.6707868224959,775.5915188660828,4592871.0,127618.0,1802756.0,1901967919.7272727,2020420.3636363635,351736491.27272725,MEF2D-MYC_MEF2D-DMSO-G1--4--4-2_2,MEF2D-MYC_MEF2D,DMSO,4-2_2,11
id_4923,8,107784,26456,41154,3812.6666666666665,11175.666666666666,1445.0,1360,1530,red,7443.333333333333,292.6666666666667,4364.666666666667,5708.6185314234,563091.0682492773,56.224416053684365,2115.7967193898685,3446.8816406417995,47199.546070333345,3314.0,0.0,2418.6666666666665,110.0,110.0,110.0,4129.333333333333,292.6666666666667,1946.0,1141.5050437485534,77.34967235369487,523.00222818036,615629.0,6955.0,382784.0,1209682485.0,532769.6666666666,454857665.3333333,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,3
id_4924,8,372348,31355,80349,3773.75,11221.25,1912.5,1615,2210,red,9157.25,367.625,5063.875,6793.229633282725,388097.5522323054,71.45355509883676,7966.090999005602,3816.929954817625,545553.200351787,4811.625,0.0,2632.5,380.0,380.0,380.0,4345.625,367.625,2431.375,1188.3338569670639,96.3027058567145,657.0362785216912,2554832.0,31476.0,1493911.0,2235481198.5,1656564.0,776252726.125,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,8
id_4925,8,115624,22537,38215,6097.5,2897.75,1997.5,1870,2125,red,8525.0,235.75,2942.25,6423.521806404475,280081.8467232312,37.99070550195,676.3646705108056,805.80668319687,23389.935754806953,4159.75,0.0,1.75,118.0,118.0,118.0,4365.25,235.75,2940.5,1190.75379870516,68.46774831521925,871.985482313295,760713.0,4744.0,93723.0,1277455117.25,243113.5,41269447.75,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,4
id_4927,8,101905,21557,29396,4417.75,1933.5,2082.5,1955,2210,red,7411.0,188.5,3016.5,6055.5876094276255,2627.8515142186693,15.814528619528799,52.71209310728213,2078.0639898990003,6997.8284102520365,4111.5,0.0,764.5,104.0,104.0,104.0,3299.5,188.5,2252.0,917.1629494492574,43.97562368118475,689.5286023006649,629523.0,1704.0,216323.0,974020595.25,62073.0,124929176.25,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,4
id_4928,8,88187,26456,31355,6452.0,2797.6666666666665,2040.0,1955,2125,red,9665.333333333334,1141.3333333333333,3839.6666666666665,7127.683019713267,133303.5863757139,809.8204773994433,775.4985294771352,2356.2162609518,157018.18652801073,4183.333333333333,422.3333333333333,281.6666666666667,90.0,90.0,90.0,5482.0,719.0,3558.0,1506.8402153061334,201.53956980393,1066.7444990356666,639910.0,72764.0,210011.0,1584945815.3333333,20797935.333333332,199314243.0,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,3
id_4929,8,1363977,31355,132283,3547.9411764705883,1827.9411764705883,2720.0,2040,3400,red,15699.470588235294,560.5294117647059,5085.176470588235,8383.559265415432,1074793.7805276946,82.09671408357232,2437.8669758458677,2971.043341423452,150411.62703058126,3139.5882352941176,0.0,1139.1764705882354,1392.0,1392.0,1392.0,12559.882352941177,560.5294117647059,3946.0,3280.677623094772,142.17232510045005,959.96319332902,12054018.0,136388.0,3974350.0,7547440553.882353,3572622.470588235,761717598.8235294,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,17
id_493,28,103865,25476,45074,6365.666666666667,1615.3333333333333,4590.0,4505,4675,red,10605.333333333334,116.33333333333333,1541.3333333333333,8512.867663453333,107313.44949935598,10.18115942029,310.96802142407944,318.1662404092067,139344.49211478268,6132.666666666667,0.0,0.0,106.0,106.0,106.0,4472.666666666667,116.33333333333333,1541.3333333333333,1273.9679684126568,29.125077779517,497.67519501508997,908618.0,1405.0,41202.0,2659769060.6666665,128821.0,27972281.333333332,MEF2D-MEF2C-VHL-G1--28--4-2,MEF2D-MEF2C,VHL,4-2,3
id_4930,8,264562,25476,37235,8198.625,4643.25,2337.5,2040,2635,red,7968.125,1905.125,5953.375,6173.01922962725,33012.50751369113,307.5213578189313,5117.524561989789,4279.405269944313,330862.1918148505,4037.5,0.0,3075.375,270.0,270.0,270.0,3930.625,1905.125,2878.0,1070.1742401820175,474.0384397290625,694.1147656213162,1669983.0,84130.0,1153664.0,1330847023.375,11663206.75,641916378.75,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,8
id_4932,8,62710,31355,31355,4620.5,8747.0,2167.5,2125,2210,red,6069.5,373.5,3328.5,4847.203125,15460.51220703125,56.875,1515.939453125,2542.671875,58856.66064453125,3417.0,0.0,1406.0,64.0,64.0,64.0,2652.5,373.5,1922.5,762.3895415505001,112.09089754177049,512.37449748588,310221.0,3640.0,162731.0,770507488.5,579086.0,216165083.5,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,2
id_4933,8,175394,21557,42134,5579.166666666667,9968.833333333334,2337.5,2125,2550,red,9528.333333333334,160.5,136.5,7797.849238229465,137195.99213463624,29.5937098350615,545.1292548766598,15.431567753951535,257.37084087887075,5673.166666666667,0.0,0.0,179.0,179.0,179.0,3855.1666666666665,160.5,136.5,1066.5836190297384,44.937888178206,33.79011570791901,1385750.0,6086.0,3204.0,1831913911.6666667,163504.0,83975.0,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,6
id_4934,8,47033,21557,25476,6738.0,10972.0,2167.5,2125,2210,red,6790.5,524.0,6285.0,6031.2167832168,41242.72336055645,259.5,3444.5,5594.363636363651,177445.4917355533,4848.5,0.0,4596.0,48.0,48.0,48.0,1942.0,524.0,1689.0,533.6572681170151,169.92791811424001,489.052305524855,288924.0,12622.0,267338.0,876809130.0,2412091.0,752192009.0,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,2
id_4935,8,396844,24496,45074,6670.909090909091,3072.181818181818,2635.0,2210,3060,red,9408.363636363636,892.4545454545455,1552.7272727272727,7005.572219089745,622104.9664970379,151.34954737542682,27546.585611995735,628.847482283661,26182.631916872375,4106.090909090909,0.0,26.545454545454547,405.0,405.0,405.0,5302.272727272727,892.4545454545455,1526.1818181818182,1405.2559479711854,233.09820452534458,459.0016959139127,2854601.0,57859.0,251994.0,1924632985.3636363,5329125.545454546,23126534.363636363,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,11
id_4937,8,69570,22537,24496,528.0,2568.6666666666665,2465.0,2380,2550,red,6386.666666666667,56.0,1893.3333333333333,5122.8695652174,57825.79017013956,3.7814492753623163,15.083482293635798,1077.10318840579,14692.526461498857,3163.3333333333335,0.0,3.6666666666666665,71.0,71.0,71.0,3223.3333333333335,56.0,1889.6666666666667,1000.8507223668599,12.812344119973934,566.4931421536667,363334.0,277.0,76673.0,645393460.0,6329.0,35242695.666666664,MEF2D-MEF2C-DMSO-G1--8--4-1,MEF2D-MEF2C,DMSO,4-1,3
