GENE,MV411-RUNX1-dTAG-DMSO_1h,MV411-RUNX1-dTAG-VHL_1h,MV411-RUNX2-dTAG-DMSO_1h,MV411-RUNX2-dTAG-VHL_1h,MV411-SPI1-dTAG-DMSO_1h,MV411-SPI1-dTAG-VHL_1h,MV411-GFI1-dTAG-DMSO_2h,MV411-GFI1-dTAG-VHL_2h
BAIAP2-DT,10.5,21.0,32.0,44.5,20.0,21.0,13.0,9.5
HSBP1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF506,14.0,19.5,17.0,21.5,3.0,5.0,22.0,26.0
GOLGA2P9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092329.3,15.0,14.0,1.5,1.5,8.0,10.0,4.0,4.0
UQCRHL,9.0,5.5,10.5,14.0,9.0,6.0,10.0,7.0
MICOS10,15.5,16.5,18.5,28.0,20.0,18.0,26.0,22.0
SLC2A1-AS1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
RBM15-AS1,1.5,0.5,2.0,1.5,1.0,1.0,1.0,1.0
BCL2L15,5.5,3.5,1.5,5.5,2.0,2.0,4.0,4.0
H2BC18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL451074.1,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0
RHEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIMBP3B,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0
PIWIL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIAT,4.0,3.5,2.5,5.0,2.0,2.0,5.0,3.5
SHISA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODF3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353608.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
THUMPD3-AS1,175.5,137.0,122.0,141.5,113.0,104.0,167.0,206.0
EIF1B-AS1,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0
SMIM4,7.5,6.5,3.5,6.0,3.0,5.0,5.0,12.5
LINC00971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD2L,2.0,1.5,2.0,1.5,8.0,2.0,4.0,4.0
TMEM150C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUSBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441089,3.5,3.5,5.5,13.0,4.0,3.0,6.0,5.0
NR2F1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441108,1.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0
441124,3.0,2.5,2.0,5.0,7.0,4.0,2.0,3.5
C6orf226,2.5,2.5,2.0,2.0,3.0,3.0,2.0,1.0
TMEM151B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441155,3.0,2.0,1.0,3.5,2.0,1.0,1.0,4.0
RP9P,6.5,11.0,13.0,20.0,20.0,23.0,9.0,7.0
AC073107.1,6.0,10.0,4.0,8.5,5.0,8.0,5.0,8.0
TYW1B,13.0,13.5,14.5,21.0,21.0,19.0,24.0,18.0
SPDYE7P,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
DTX2P1-UPK3BP1-PMS2P11,2.5,5.0,3.0,6.0,3.0,5.0,3.0,4.5
SPDYE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441307,2.5,4.5,4.5,6.0,3.0,3.0,4.0,4.5
LRRC24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
LINC01239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441394,0.0,0.0,2.0,2.5,1.0,0.0,0.0,1.5
441425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTM2G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD18B,0.0,0.0,1.0,0.5,0.0,2.0,0.0,0.0
441461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STPG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRARP,72.0,58.0,79.5,133.5,65.0,68.0,181.0,176.0
CT45A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT45A5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PGAM4,0.0,0.0,1.0,2.5,1.0,1.0,0.0,0.5
CDNF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
441687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441733,17.0,23.5,27.0,34.5,14.0,8.0,32.0,34.5
WBP11P1,2.0,4.5,4.5,4.5,3.0,3.0,4.0,5.5
ZFAS1,232.5,218.5,162.5,235.0,178.0,162.0,277.0,348.5
442245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442454,5.5,12.0,10.5,20.0,12.0,10.0,8.0,12.0
442459,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
DPY19L2P3,0.0,0.0,2.0,0.5,2.0,0.0,1.0,0.0
442578,120.5,86.0,57.0,77.0,56.0,48.0,74.0,56.0
442582,156.0,114.0,78.5,111.5,92.0,68.0,52.0,81.5
SPDYE5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3IP1,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0
MIR302B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR302C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR302D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR326,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0
MIR328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR330,1.5,0.0,1.5,2.0,0.0,0.0,0.0,1.0
MIR367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR196B,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
SULT1A4,1.5,5.5,3.0,6.5,3.0,3.0,4.0,3.0
TRGC1,345.0,315.0,254.0,421.5,265.0,175.0,226.0,365.5
TRIM6-TRIM34,1.0,2.5,0.5,1.5,2.0,1.0,0.0,2.0
CBWD3,1.5,0.5,0.5,3.0,2.0,1.0,1.0,1.0
PALM2AKAP2,441.5,407.5,330.5,518.0,254.0,167.0,259.0,313.5
GGNBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC37A2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SPIN2B,0.5,1.0,1.0,2.0,1.0,1.0,1.0,0.5
GIMAP6,29.0,30.5,42.5,76.0,23.0,28.0,36.0,23.0
LRRC18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8A3,2.5,4.0,2.5,6.5,2.0,1.0,1.0,2.5
492303,4.5,5.5,6.0,10.0,6.0,7.0,9.0,5.5
IGIP,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0
COA5,37.0,30.0,29.0,47.0,32.0,22.0,44.0,40.0
493754,74.0,86.0,71.0,119.0,149.0,167.0,73.0,64.5
TRIM72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CISD2,27.0,29.5,14.0,32.5,23.0,40.0,18.0,25.0
CCDC73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EID3,4.0,1.0,0.0,1.5,3.0,1.0,0.0,1.0
TMEM9B-AS1,1.0,1.5,1.5,3.0,1.0,3.0,0.0,3.0
PHOSPHO2,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
RBMXL1,50.5,41.5,44.5,76.5,32.0,39.0,37.0,67.0
494127,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.5
CHAC2,5.0,7.0,6.5,7.5,9.0,9.0,7.0,5.0
MIR423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR425,1.0,0.5,1.5,2.5,1.0,1.0,2.0,4.0
RNF165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYMSOS,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
TIFAB,150.5,216.0,109.0,253.0,44.0,19.0,102.0,144.5
CLEC18B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDNF-AS,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.5
C18orf32,18.5,26.5,13.0,31.5,15.0,11.0,18.0,18.5
A1BG-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGFX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503645,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0
LOH12CR2,0.5,1.0,1.0,1.5,1.0,0.0,0.0,1.0
DUXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT45A6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CT45A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4435-2HG,10.5,10.0,9.5,23.5,10.0,12.0,19.0,25.5
541473,1.5,1.5,0.5,1.0,0.0,1.0,1.0,0.5
C8orf58,21.5,23.5,24.0,35.5,19.0,21.0,18.0,15.5
EOLA2,11.0,11.5,12.0,19.5,8.0,5.0,10.0,8.5
PCOTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLX1A,1.0,0.5,0.5,0.0,1.0,1.0,0.0,2.0
POLR2J3,5.0,2.5,2.5,8.5,6.0,3.0,2.0,3.0
DNAJC25,31.5,39.0,20.0,27.0,30.0,27.0,26.0,28.0
550112,38.5,56.0,31.5,54.0,33.0,25.0,25.0,32.5
CCDC157,3.5,2.0,1.0,1.5,2.0,2.0,1.0,4.5
552853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN7L3B,307.0,251.0,219.5,417.5,242.0,202.0,272.0,313.5
DNAJC25-GNG10,7.5,3.5,2.0,6.0,2.0,2.0,1.0,1.0
BOLA2B,12.0,23.5,20.5,37.0,16.0,17.0,20.0,22.5
MIR3936HG,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
PEF1,36.0,42.0,43.0,79.5,43.0,35.0,43.0,67.5
PRR5-ARHGAP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC133552.2,1.0,2.0,1.5,4.0,2.0,2.0,2.0,2.5
ASPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554236,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5
FBXO48,1.5,3.0,5.5,3.5,3.0,6.0,1.0,4.5
LINC00862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM72C,3.5,2.5,2.5,3.0,5.0,3.0,2.0,1.0
H4C15,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0
SNORA6,69.5,52.0,46.0,50.0,42.0,34.0,54.0,62.5
SNORA10,36.5,21.5,20.5,33.0,44.0,46.0,38.0,41.5
OBSCN-AS1,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
IBA57-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR499A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORD101,27.5,16.5,21.5,21.5,31.0,23.0,24.0,37.5
SNORD100,20.0,11.5,15.0,12.0,29.0,23.0,23.0,21.0
SNORA33,23.0,11.5,9.0,9.5,26.0,20.0,17.0,21.0
ZFAT-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595097,38.5,27.0,29.0,40.5,46.0,31.0,33.0,42.0
SNORD18A,9.0,7.5,8.5,6.0,9.0,10.0,9.0,14.5
SNORD18B,3.5,1.0,2.0,3.0,1.0,3.0,3.0,3.0
SNORD18C,16.0,13.0,7.0,13.0,18.0,15.0,17.0,15.0
SMG1P5,5.5,5.5,6.5,10.0,6.0,10.0,7.0,4.5
PGM5P2,2.0,1.5,1.0,0.5,0.0,0.0,1.0,1.0
KLKP1,0.5,0.5,1.0,2.0,2.0,2.0,1.0,3.0
CYB5RL,4.0,2.5,2.0,4.0,2.0,1.0,3.0,2.0
606551,43.5,40.0,46.5,93.5,27.0,24.0,60.0,50.5
NPIPB13,6.5,11.0,17.5,21.5,12.0,10.0,16.0,17.0
CYP51A1-AS1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
AL079338.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERINC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619190,1.0,0.0,1.5,2.0,1.0,1.0,0.0,0.5
FAM229B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF704,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
MBOAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCARNA9,7.5,4.5,3.0,3.5,6.0,5.0,3.0,3.5
LINC00051,0.5,0.0,0.5,1.5,0.0,0.0,2.0,0.5
619498,13.0,8.5,8.5,12.5,4.0,4.0,11.0,24.0
SNORA27,14.5,7.5,10.0,14.5,16.0,14.0,22.0,21.5
619505,15.0,8.0,9.0,12.0,7.0,8.0,20.0,20.0
SSBP3-AS1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5
SNORA3A,34.0,18.0,8.5,7.5,20.0,24.0,12.0,11.0
SNORA7A,19.0,9.5,11.5,17.5,11.0,12.0,25.0,28.5
SNORD72,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0
SNORA52,27.5,18.0,11.0,19.0,22.0,20.0,18.0,17.5
619567,39.0,29.5,18.0,27.0,30.0,20.0,22.0,33.0
SNORA4,72.5,54.5,47.5,53.5,66.0,62.0,48.0,67.5
SNORA41,18.0,12.0,7.0,7.5,16.0,10.0,15.0,11.5
SNORD95,1.0,2.0,0.5,1.0,2.0,2.0,4.0,3.5
SNORD96A,72.0,48.0,42.0,46.5,55.0,50.0,45.0,51.5
RPL31P11,1.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0
ZNF674,1.0,2.0,2.0,5.0,1.0,0.0,3.0,2.5
SLC7A11-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNYL6,1.5,3.0,1.5,2.0,1.0,2.0,2.0,2.0
641373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA19,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
POTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC22D1-AS1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MGAT4EP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG6,292.5,250.0,171.0,247.5,226.0,230.0,273.0,344.0
641648,47.0,37.5,29.0,28.0,51.0,49.0,49.0,42.0
TMEM91,1.0,1.5,2.0,1.0,1.0,0.0,0.0,2.0
ECSCR,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.5
641977,35.0,34.0,27.0,40.5,34.0,22.0,25.0,34.0
642236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF876P,5.5,5.5,3.0,5.0,2.0,1.0,2.0,2.0
MIR4500HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL135925.1,8.5,12.5,11.5,16.5,6.0,8.0,10.0,12.5
642423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MROH6,1.0,2.5,5.0,6.5,1.0,0.0,4.0,1.5
AGAP9,3.0,2.5,3.5,7.5,2.0,3.0,1.0,2.5
POU5F1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM230B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
TBC1D22A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPIPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642826,15.5,13.5,16.0,24.0,11.0,10.0,16.0,20.0
CPSF4L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
ANKRD20A3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
FLVCR1-DT,8.0,6.0,6.0,10.5,7.0,6.0,7.0,18.5
TMEM232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643036,3.0,3.5,2.0,3.0,1.0,2.0,2.0,2.0
C11orf97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM15,143.5,145.0,134.5,216.0,149.0,123.0,105.0,138.5
CCT6P3,27.0,27.0,18.0,31.0,35.0,29.0,21.0,14.5
643201,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
MAP1LC3B2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
643314,2.0,1.0,1.5,1.5,2.0,3.0,1.0,1.0
C15orf62,0.5,1.5,2.0,3.5,0.0,0.0,0.0,1.0
643339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTBD18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CCER2,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5
GOLGA8N,247.0,200.5,125.5,158.5,145.0,147.0,136.0,140.0
GOLGA6L4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
643719,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
643723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643749,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
LINC02453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643783,3.0,4.0,4.5,6.5,5.0,5.0,4.0,3.0
ZFP62,33.5,39.0,17.5,48.5,33.0,24.0,37.0,45.5
LINC01128,8.5,21.0,17.5,40.5,12.0,11.0,21.0,15.5
TMPPE,18.5,17.5,24.5,45.5,17.0,9.0,25.0,29.0
CBLN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF222,1.0,0.5,0.5,2.5,2.0,5.0,0.0,1.5
CRNDE,39.0,29.0,18.5,24.5,47.0,34.0,25.0,26.0
643977,12.5,8.5,4.0,9.5,19.0,19.0,3.0,1.5
FNDC10,8.0,6.5,0.0,0.0,2.0,1.0,29.0,20.5
CBWD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHAF1,84.0,84.5,59.5,131.0,38.0,36.0,89.0,73.0
644128,21.5,21.0,41.0,68.5,47.0,46.0,37.0,41.5
WIPF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644172,6.5,6.5,2.5,8.5,4.0,7.0,8.0,4.0
SYCE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644285,1.0,2.5,3.5,5.0,2.0,1.0,2.0,3.5
RPL13AP6,1.5,5.0,2.0,8.0,2.0,1.0,8.0,3.5
SMIM10,0.0,0.0,13.0,20.0,11.0,18.0,14.0,15.0
SMIM10L2B,0.0,0.0,0.5,2.5,0.0,0.0,0.0,0.0
644649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC132192.2,23.5,21.5,16.0,29.5,21.0,17.0,36.0,38.5
RAD21-AS1,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5
644714,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0
644762,1.5,0.5,2.0,2.0,2.0,2.0,1.0,3.0
FAM83G,4.5,7.0,10.5,14.5,8.0,4.0,7.0,12.5
LINC01184,2.5,6.0,6.5,11.5,5.0,6.0,8.0,10.5
MEIG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCC2-AS1,0.5,0.0,1.5,0.0,0.0,2.0,0.0,0.0
644936,1.0,1.0,1.5,5.5,2.0,2.0,1.0,2.0
644962,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5
ALG1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3CD-AS1,3.5,5.0,4.0,11.5,2.0,1.0,2.0,2.5
CCNI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIAL4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX3P2,3.0,3.0,3.5,3.0,8.0,6.0,4.0,3.0
LINC02802,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
LINGO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3J-DT,29.5,31.5,22.5,38.0,26.0,26.0,20.0,23.0
LINC00461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM86C2P,7.5,11.5,9.0,30.5,4.0,4.0,7.0,14.5
645431,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.5
LINC01625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM238A,0.5,0.0,2.5,0.5,0.0,0.0,0.0,2.5
LHFPL3-AS1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU5F1P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL13AP3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
LINC00520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645700,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM14EP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADORA2A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAET1K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEK2P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC77P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646214,13.0,16.0,11.5,23.5,12.0,10.0,12.0,13.0
646243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646405,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
646450,2.0,1.0,1.5,2.0,1.0,3.0,2.0,2.5
646471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
URAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NIPBL-DT,121.5,76.5,135.0,154.5,484.0,455.0,122.0,188.5
646762,6.5,6.5,30.0,50.0,19.0,17.0,6.0,1.0
ZAR1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETSIP,2.0,1.0,1.5,3.0,1.0,0.0,1.0,0.5
FAM227A,1.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0
C6orf132,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5
647033,232.0,229.0,243.0,388.0,276.0,241.0,272.0,294.5
GOLGA6L10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
STMP1,21.5,19.5,16.0,26.5,30.0,30.0,22.0,22.5
LINC01192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMBP1,9.0,13.0,8.5,14.0,6.0,3.0,7.0,6.5
SRGAP2B,14.0,16.5,7.5,13.5,10.0,8.0,10.0,10.5
SERPINE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647190,8.5,1.5,1.5,7.0,5.0,3.0,4.0,5.5
647288,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.5
TEX22,1.5,0.5,1.5,2.5,1.0,3.0,1.0,0.5
647859,1.0,1.5,3.5,1.0,0.0,0.0,1.0,1.0
NORAD,796.5,714.0,639.5,872.0,676.0,667.0,685.0,782.5
PPP1R3G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025171.1,42.5,31.0,31.5,68.0,77.0,91.0,18.0,32.0
649946,4.0,4.0,3.5,2.5,1.0,1.0,4.0,6.0
ABCA17P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF192P1,6.5,7.0,10.5,13.0,12.0,11.0,6.0,11.0
651430,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
ANKRD33B,1.0,0.5,10.0,15.5,2.0,0.0,6.0,7.5
AC141586.1,17.0,7.5,24.5,26.5,13.0,3.0,14.0,18.0
SNORA48,33.5,27.0,20.0,24.0,19.0,23.0,21.0,29.5
652966,26.5,18.0,12.5,15.0,16.0,15.0,15.0,13.0
CASTOR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XAGE1B,5.0,4.5,9.5,11.0,4.0,8.0,9.0,11.5
GOLGA8J,74.0,39.0,38.0,43.0,43.0,29.0,53.0,59.5
GOLGA8T,7.5,4.5,4.5,3.5,3.0,1.0,3.0,4.0
653113,1.0,2.0,2.0,2.5,1.0,1.0,1.0,1.5
ZBTB8A,19.0,28.0,3.5,8.0,2.0,2.0,2.0,0.5
GOLGA8K,16.0,14.0,14.0,15.0,14.0,13.0,23.0,18.5
FAM228A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC114490.1,7.5,4.5,7.5,8.5,9.0,8.0,7.0,6.0
653188,3.5,3.0,4.0,4.0,5.0,5.0,5.0,5.0
XAGE1A,5.0,4.5,9.5,11.0,4.0,8.0,9.0,11.5
KIAA0895L,3.5,4.5,4.0,6.5,6.0,4.0,3.0,3.0
653390,19.5,23.0,22.0,41.0,20.0,18.0,44.0,36.0
SRGAP2C,10.5,12.5,13.0,14.5,12.0,10.0,6.0,14.5
653479,6.0,6.5,2.0,9.0,4.0,7.0,7.0,7.5
653483,0.0,0.5,1.0,1.5,0.0,0.0,1.0,2.5
GPR89A,5.5,7.5,8.5,16.0,8.0,4.0,10.0,9.0
TMEM236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDB3,1.0,1.0,0.0,1.5,0.0,0.0,1.0,0.0
PPIAL4C,0.5,1.0,0.5,1.0,2.0,1.0,0.0,1.0
WASH7P,15.5,13.5,13.0,32.0,11.0,11.0,16.0,16.0
GOLGA6C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D3P1-DHX40P1,19.5,14.0,10.5,19.0,10.0,10.0,7.0,7.0
AC025048.6,3.5,3.0,3.5,5.0,1.0,0.0,2.0,4.5
653659,1.5,2.5,4.0,3.0,2.0,1.0,4.0,3.0
