GENE,MV411-RUNX1-dTAG-DMSO_1h,MV411-RUNX1-dTAG-VHL_1h,MV411-RUNX2-dTAG-DMSO_1h,MV411-RUNX2-dTAG-VHL_1h,MV411-SPI1-dTAG-DMSO_1h,MV411-SPI1-dTAG-VHL_1h,MV411-GFI1-dTAG-DMSO_2h,MV411-GFI1-dTAG-VHL_2h
EZH2,271.0,255.5,253.0,225.5,562.0,711.0,298.0,253.5
F2R,367.5,318.0,80.0,89.0,246.0,247.0,92.0,62.5
F2RL2,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
F3,466.5,190.5,855.0,705.0,1412.0,1350.0,1064.0,909.5
F8,201.5,207.0,140.5,172.5,29.0,30.0,229.0,214.0
F12,7.0,8.5,4.5,3.5,2.0,2.0,9.0,8.0
F13A1,10.5,12.5,38.0,37.5,16.0,19.0,79.0,79.0
FAAH,36.0,27.0,33.0,45.0,17.0,20.0,48.0,48.5
FABP3,14.0,16.0,27.5,47.5,10.0,15.0,26.0,20.0
FABP5,53.5,55.5,82.5,108.0,97.0,104.0,81.0,84.0
FANCA,753.0,580.5,377.5,600.5,848.0,818.0,579.0,646.5
FANCC,396.0,292.5,247.0,330.0,542.0,585.0,303.0,321.5
FANCD2,360.5,267.0,165.5,218.5,413.0,406.0,226.0,218.5
FANCE,147.5,129.0,93.0,145.0,284.0,314.0,170.0,152.0
ACSL1,4288.5,3409.5,2226.0,2496.5,1493.0,1499.0,3689.0,3499.0
ACSL3,576.5,515.5,701.5,796.0,1089.0,1107.0,853.0,956.0
ACSL4,3202.5,2877.5,2653.0,2928.0,2507.0,2633.0,3122.0,3170.5
FAH,109.5,96.0,174.5,241.5,234.0,239.0,292.0,299.5
PTK2B,2335.5,1746.0,891.0,1254.0,1589.0,1550.0,1172.0,1091.0
BPTF,419.5,376.5,232.0,258.5,342.0,414.0,420.0,371.5
FANCB,18.5,10.5,7.0,8.5,7.0,9.0,12.0,15.0
FANCF,167.5,144.0,104.5,115.5,89.0,101.0,166.0,136.0
FANCG,143.0,111.5,66.0,92.5,135.0,124.0,81.0,92.5
FBLN1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
FARSA,631.0,521.0,664.5,940.5,844.0,915.0,1065.0,1025.5
FASN,579.5,404.0,562.0,1040.0,788.0,849.0,861.0,1128.0
FAT2,16.5,8.0,8.0,11.0,5.0,5.0,8.0,7.5
FAU,1821.0,1755.5,1530.0,2232.5,1456.0,1751.0,2487.0,2221.5
FBN1,10.0,6.0,4.5,5.5,1.0,4.0,9.0,6.0
FBP1,60.5,54.5,18.5,20.0,12.0,14.0,10.0,10.0
FCAR,0.5,3.5,0.5,3.0,1.0,0.0,3.0,1.5
FCER1A,10.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0
MS4A2,11.0,12.0,7.5,6.5,0.0,1.0,3.0,5.5
FCER1G,1209.0,975.5,569.5,737.0,430.0,499.0,768.0,696.0
FCER2,950.0,747.0,1447.0,2195.0,102.0,89.0,2130.0,2099.0
FCGR1A,466.0,351.5,297.5,416.0,269.0,313.0,484.0,449.5
2210,245.5,239.5,126.0,186.0,224.0,224.0,154.0,174.0
FCGR2A,604.5,540.5,608.0,690.0,360.0,415.0,423.0,474.0
FCGR2B,2.5,0.5,5.5,12.5,1.0,1.0,2.0,1.5
FCGRT,151.5,146.0,87.5,138.0,106.0,111.0,59.0,50.5
FKTN,1077.0,876.5,903.5,1068.5,1052.0,1072.0,1364.0,1486.0
FDFT1,1526.0,1317.5,2066.0,2739.5,2963.0,3883.0,2887.0,3292.0
FDPS,244.5,236.0,370.0,449.0,418.0,577.0,359.0,371.5
FDX1,570.0,497.0,504.5,580.5,509.0,620.0,660.0,594.5
FDXR,453.0,318.0,135.5,211.0,236.0,231.0,135.0,157.5
FECH,1002.0,816.5,708.0,757.5,550.0,606.0,890.0,819.0
FEN1,2991.0,2620.0,2174.5,2864.0,2715.0,2956.0,3147.0,3070.5
FER,1052.0,915.5,213.5,248.5,159.0,160.0,606.0,635.5
FES,96.5,69.0,57.5,74.0,58.0,52.0,57.0,50.5
FGB,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0
FGD1,77.5,66.0,57.5,78.0,78.0,74.0,97.0,95.5
FGF2,79.0,81.0,43.5,45.0,104.0,130.0,37.0,38.0
FGF9,0.0,1.5,2.5,2.5,2.0,3.0,1.0,0.0
FGF11,53.5,46.5,35.0,34.0,30.0,37.0,29.0,25.5
FGF12,1.5,2.5,2.0,1.0,0.0,0.0,0.0,0.0
FGFR1,91.5,68.5,102.5,123.0,42.0,34.0,68.0,70.0
FGFR3,12.5,6.0,67.0,70.0,181.0,270.0,38.0,41.0
FGFR4,1.0,1.0,0.5,1.5,1.0,0.0,2.0,1.0
FGR,85.0,74.0,41.0,50.0,7.0,6.0,130.0,113.5
FH,137.5,139.0,109.0,152.5,191.0,239.0,176.0,150.5
FHIT,3.5,4.0,0.5,2.0,1.0,2.0,2.0,0.5
FHL1,1577.5,1391.5,1441.5,1621.5,91.0,93.0,1129.0,1002.5
FHL2,1.5,1.5,2.0,3.0,2.0,0.0,2.0,1.0
FHL3,192.0,161.5,208.0,356.0,304.0,286.0,242.0,186.0
FKBP1A,6628.5,5500.0,5923.0,7358.0,5516.0,5675.0,7622.0,7566.5
2282,157.0,96.0,83.5,91.0,299.0,244.0,155.0,203.0
FKBP2,382.5,355.0,492.0,602.5,331.0,340.0,715.0,588.5
FKBP3,665.0,493.0,404.5,556.5,606.0,654.0,598.0,674.5
FKBP4,1098.5,816.0,1157.0,1888.0,2086.0,2115.0,1652.0,1718.0
FKBP5,2524.0,2154.5,3599.0,4185.0,8212.0,8426.0,5054.0,4303.5
FOXC1,0.5,4.0,2.0,5.5,0.0,0.0,1.0,0.5
FOXD4,32.5,34.0,6.0,11.5,8.0,7.0,19.0,16.0
FOXE3,0.5,0.5,0.5,0.5,1.0,3.0,1.0,0.0
FOXJ1,3.0,2.0,0.0,0.0,2.0,2.0,0.0,1.5
FOXM1,1121.5,794.5,596.5,860.0,980.0,1098.0,648.0,739.0
FOXD2,43.5,23.5,25.5,42.0,35.0,60.0,36.0,41.0
FOXO1,4.0,6.5,4.0,4.0,1.0,1.0,2.0,3.0
FOXO3,712.5,506.0,402.0,434.0,1277.0,1395.0,719.0,820.0
FOXO3B,281.0,280.0,584.5,798.5,866.0,937.0,1876.0,1827.5
FLI1,1504.5,1357.0,953.0,1014.5,1480.0,1724.0,1363.0,1119.0
FLII,473.5,389.0,228.5,334.5,249.0,280.0,334.0,320.5
MLANA,27.5,25.5,16.0,22.0,18.0,13.0,19.0,29.5
FLNA,1726.0,1207.0,1005.5,1638.0,805.0,673.0,1844.0,2088.5
FLNB,700.5,621.0,670.5,879.0,531.0,590.0,1481.0,1732.5
FLOT2,958.5,685.0,536.0,704.0,808.0,863.0,831.0,804.5
FLT1,4.5,7.0,9.0,9.0,4.0,2.0,4.0,4.0
FLT3,28685.0,24382.0,20224.5,21082.0,20541.0,20288.0,17708.0,17457.0
FLT3LG,20.0,23.0,15.5,21.0,8.0,11.0,30.0,30.5
FLT4,0.0,0.5,0.0,1.0,2.0,3.0,0.0,0.0
FMO4,6.0,4.5,3.0,3.0,13.0,20.0,4.0,3.5
FMO5,57.5,57.0,38.0,48.5,35.0,40.0,35.0,46.0
FMOD,0.0,0.0,7.5,6.5,2.0,5.0,16.0,22.5
FMR1,506.5,417.5,356.5,406.5,613.0,625.0,499.0,461.5
FN1,37.0,33.5,22.0,21.5,21.0,18.0,24.0,21.5
FNTA,1547.0,1452.5,1410.5,1643.5,1877.0,2189.0,2026.0,1836.5
FNTB,584.0,465.0,533.0,651.0,728.0,740.0,602.0,637.0
FOLR2,5.5,7.0,3.0,1.0,2.0,3.0,3.0,1.5
FOS,393.5,282.5,93.5,94.5,288.0,330.0,91.0,146.5
FOSB,391.0,271.0,184.5,234.5,531.0,562.0,264.0,295.5
FOSL2,1869.5,1387.5,742.0,1008.5,1456.0,1201.0,812.0,1609.5
FPGS,462.5,388.0,285.5,443.5,353.0,347.0,291.0,299.0
FPR2,0.0,0.0,1.0,1.5,2.0,1.0,3.0,0.5
FXN,859.0,702.0,578.5,676.0,567.0,542.0,825.0,891.5
MTOR,497.5,406.5,473.0,558.0,458.0,464.0,671.0,674.0
FRG1,107.0,105.0,69.5,103.5,129.0,127.0,85.0,85.0
CENPI,86.5,81.0,70.5,79.5,119.0,102.0,67.0,79.0
NR5A2,2.0,2.0,2.5,1.0,1.0,0.0,2.0,0.5
FTH1,4605.5,4018.5,6295.5,8377.5,4414.0,5445.0,9104.0,10256.5
2498,26.0,18.0,19.0,24.0,19.0,15.0,40.0,32.0
FTL,16122.0,14226.0,16250.5,25070.0,10341.0,11103.0,25114.0,26180.5
NR5A1,0.0,0.0,2.5,1.5,5.0,6.0,2.0,3.0
FUCA1,198.0,174.5,73.5,72.5,80.0,109.0,106.0,114.5
FUCA2,486.0,391.0,364.0,435.0,223.0,249.0,425.0,450.0
FUS,2643.5,2132.0,1609.5,2238.5,3222.0,3136.0,1960.0,2135.0
FUT1,0.5,1.0,1.0,1.5,3.0,5.0,0.0,0.0
FUT2,8.0,8.5,7.5,7.0,7.0,4.0,8.0,6.5
FUT3,0.5,1.0,1.0,0.0,0.0,1.0,6.0,7.0
FUT4,12910.5,9574.0,6932.5,7539.0,4653.0,5249.0,8704.0,9736.5
FUT5,2.0,0.5,2.0,2.0,0.0,1.0,3.0,6.5
FUT7,174.5,81.5,56.0,100.0,148.0,133.0,70.0,114.0
FUT8,156.5,138.0,138.0,173.0,134.0,168.0,150.0,127.5
KDSR,1048.0,811.0,565.5,720.5,780.0,767.0,753.0,759.5
FYB1,556.0,488.0,283.0,311.0,1461.0,1429.0,518.0,407.0
FYN,23.0,15.5,140.0,163.5,5.0,4.0,90.0,92.0
FZD2,153.0,131.0,120.5,176.0,85.0,73.0,88.0,120.0
IFI6,736.5,613.5,193.0,283.5,86.0,95.0,1200.0,1212.0
G6PD,460.0,346.0,378.0,578.5,439.0,394.0,723.0,760.0
SLC37A4,103.5,83.0,52.5,82.5,179.0,233.0,106.0,95.5
XRCC6,1101.5,928.5,786.0,1147.0,1071.0,1310.0,1115.0,1159.5
GAA,184.0,124.0,109.0,150.0,101.0,93.0,180.0,213.5
GAB1,0.0,0.0,0.5,1.0,30.0,41.0,5.0,2.5
GABPA,1203.5,983.5,802.5,872.0,1174.0,1302.0,1021.0,1043.0
GABPB1,688.0,560.0,501.5,500.0,674.0,695.0,1028.0,995.5
GABRA4,16.0,12.0,1.0,3.5,8.0,4.0,0.0,1.0
GABRB1,2.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0
GABRB2,2.0,3.5,2.5,2.0,0.0,0.0,1.0,0.0
GABRD,0.5,0.5,3.5,5.0,0.0,1.0,0.0,0.0
GABRE,0.5,0.5,1.5,0.5,0.0,0.0,1.0,3.0
GABRG1,3.5,7.0,8.5,8.0,26.0,21.0,9.0,5.5
GABRR2,33.0,32.5,18.0,37.0,11.0,7.0,70.0,78.5
GAD1,72.5,77.5,49.5,58.0,24.0,33.0,68.0,76.5
GAK,260.0,167.0,174.0,221.0,279.0,313.0,244.0,279.0
GALC,488.5,457.5,424.5,453.0,506.0,479.0,629.0,527.5
GALE,92.0,82.0,67.0,104.0,117.0,113.0,74.0,83.5
B4GALNT1,3.0,0.0,1.0,2.5,0.0,0.0,3.0,1.5
GALK1,63.5,54.5,51.0,87.5,91.0,120.0,63.0,65.0
GALK2,111.0,83.0,92.0,96.5,123.0,143.0,109.0,117.0
GALNS,334.0,214.0,303.5,376.5,444.0,465.0,391.0,352.5
GALNT1,2358.0,1961.5,1643.0,2047.5,1971.0,1729.0,2339.0,2399.5
GALNT2,626.5,486.0,702.0,866.5,1130.0,1060.0,1099.0,1117.0
GALNT3,27.0,20.5,27.0,23.0,8.0,9.0,49.0,48.0
GALT,71.0,71.5,42.0,69.0,55.0,50.0,49.0,58.0
GAMT,340.0,283.0,245.0,390.0,498.0,576.0,336.0,316.0
GANC,502.5,451.5,237.0,263.5,285.0,269.0,207.0,248.0
GAPDH,18476.5,15087.5,15079.5,21482.0,19911.0,20565.0,23264.0,20505.0
GARS1,1069.5,770.5,829.0,1175.0,1139.0,1299.0,729.0,839.0
GART,835.0,712.0,691.0,898.0,902.0,963.0,853.0,797.0
GAS1,7.0,5.0,2.5,3.5,14.0,18.0,1.0,1.0
GAS6,126.5,107.0,130.0,194.5,312.0,312.0,342.0,375.5
GAS8,50.5,49.0,97.5,141.0,123.0,135.0,103.0,109.5
GATA2,63.0,31.5,93.0,101.5,196.0,265.0,81.0,41.5
GATA3,1.5,2.0,2.0,6.0,0.0,0.0,0.0,0.5
GATM,7.0,3.0,186.5,224.5,24.0,23.0,172.0,176.0
GBA,30.0,29.5,20.5,21.5,26.0,33.0,18.0,18.5
GBAP1,139.0,103.5,85.5,86.5,114.0,111.0,77.0,78.0
NIPSNAP2,1055.0,1035.5,1085.0,1187.0,2829.0,2861.0,1389.0,1066.0
GBE1,279.5,247.0,334.0,355.0,981.0,1219.0,429.0,443.5
GBP1,3.5,2.5,0.0,1.0,0.0,0.0,0.0,3.0
GBP2,24.0,25.0,36.0,38.0,66.0,69.0,20.0,23.5
GBP3,49.5,45.0,17.5,24.5,129.0,143.0,37.0,35.5
GCDH,240.5,196.0,148.5,192.5,279.0,335.0,171.0,166.0
GCH1,95.0,92.5,83.5,91.5,89.0,109.0,107.0,106.0
GCHFR,137.0,111.0,86.5,142.5,209.0,206.0,99.0,100.5
BLOC1S1,342.0,314.0,244.0,332.5,372.0,378.0,315.0,281.5
KAT2A,218.5,185.5,125.0,213.5,337.0,286.0,235.0,290.5
NR6A1,123.0,105.5,124.5,168.5,165.0,156.0,203.0,200.5
GCNT1,1367.0,1217.0,1055.5,1339.5,1825.0,1611.0,2007.0,2056.0
GCNT2,2.0,2.0,2.0,3.0,14.0,14.0,9.0,22.0
GCSH,54.0,52.5,62.0,92.5,141.0,141.0,74.0,76.0
MSTN,0.5,1.0,2.5,2.5,1.0,0.0,4.0,6.0
GDI1,700.5,556.5,607.5,938.0,616.0,603.0,1171.0,1093.0
GDI2,10680.5,9152.5,7533.0,9273.0,6488.0,6984.0,11092.0,10040.0
GEM,1.0,0.0,0.5,1.5,2.0,1.0,2.0,1.0
GFER,338.0,241.0,221.5,331.0,456.0,495.0,284.0,282.0
GFI1,5796.5,4497.0,3630.5,4301.0,4286.0,4215.0,5403.0,6998.0
GFPT1,2054.0,1557.5,1161.0,1161.5,1359.0,1467.0,1208.0,1110.5
GGCX,7207.5,6033.0,6342.0,7626.5,5475.0,6052.0,10292.0,8902.5
GGT1,36.5,35.0,33.0,40.5,33.0,41.0,47.0,43.5
2679,5.5,4.0,7.5,8.5,6.0,8.0,5.0,8.5
2681,2.0,2.0,0.5,1.0,3.0,2.0,1.0,2.0
B4GALT1,1091.5,860.5,677.0,865.5,970.0,900.0,466.0,554.5
GGT7,25.5,23.0,49.0,75.0,31.0,28.0,91.0,85.0
GGT5,46.5,38.0,16.0,28.5,28.0,26.0,92.0,93.0
GHSR,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5
GIPR,409.0,324.0,149.0,211.5,183.0,156.0,145.0,132.5
GJA1,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5
GJA3,6.5,6.5,3.0,3.0,3.0,3.0,22.0,26.0
GJB5,0.5,1.0,1.0,2.0,0.0,0.0,3.0,4.0
GK,697.0,567.5,564.0,615.5,421.0,422.0,528.0,456.5
2713,65.5,42.5,39.5,54.0,33.0,38.0,39.0,33.5
GLA,21.0,16.5,16.0,16.0,17.0,10.0,26.0,25.0
GPC3,14.0,12.5,8.5,13.5,31.0,37.0,4.0,3.5
GLB1,204.0,169.0,174.5,237.5,193.0,227.0,228.0,247.0
GCLC,180.0,172.5,147.0,175.5,186.0,176.0,335.0,270.0
GCLM,1467.0,1305.5,3059.0,3519.0,1883.0,1877.0,5535.0,4989.5
GLDC,6.0,5.5,5.5,5.5,1.0,1.0,6.0,10.0
GLE1,1650.5,1433.0,1037.0,1324.0,1860.0,2084.0,1261.0,1293.5
GLG1,3584.0,2999.0,3513.5,4094.5,4976.0,4822.0,4140.0,4504.5
GLI3,4.0,8.0,11.5,12.0,35.0,32.0,6.0,9.0
GLI4,19.0,16.5,15.0,23.0,27.0,22.0,15.0,20.5
GLO1,3922.5,3241.5,4062.5,5005.5,6229.0,7089.0,6435.0,6252.0
GLS,2234.5,1906.0,1776.5,2062.5,1864.0,1729.0,3158.0,2980.0
GLRX,347.5,305.0,247.0,283.5,589.0,675.0,350.0,286.5
GLUD1,6445.0,6018.5,6028.0,6387.5,4719.0,5368.0,8150.0,7272.5
GLUL,8740.0,6799.5,8960.5,10431.0,14031.0,17038.0,8297.0,6500.5
GM2A,2649.0,2296.0,1485.5,1959.0,1364.0,1351.0,2122.0,2250.0
GMDS,81.0,75.0,64.0,67.5,74.0,83.0,51.0,60.5
GMFB,2817.5,2304.5,2230.5,2722.0,1871.0,1945.0,2831.0,3308.5
GMPR,4.5,7.0,4.5,5.0,14.0,20.0,3.0,4.5
GNA11,1.5,5.0,5.5,3.0,2.0,2.0,0.0,1.0
GNA12,2138.0,1723.5,1747.0,2038.0,2269.0,2357.0,1800.0,2026.5
GNA15,430.0,266.5,379.5,607.0,727.0,723.0,354.0,497.5
GNAI1,53.0,40.0,0.0,0.0,46.0,53.0,0.0,0.0
GNAI2,6222.0,5236.5,4527.0,6240.5,5359.0,5126.0,6604.0,6197.5
GNAI3,2707.0,2222.5,2075.0,2454.5,2500.0,2554.0,3359.0,3131.5
GNAL,391.5,374.5,270.0,277.0,341.0,388.0,411.0,337.5
GNAO1,2.0,7.0,9.5,7.0,0.0,0.0,6.0,8.0
GNAQ,6051.5,4737.5,4667.0,5241.0,4410.0,4551.0,8194.0,8084.5
GNAS,9205.5,7826.0,10545.0,12146.0,11942.0,13004.0,13592.0,13118.5
GNAT2,1.5,1.0,1.0,0.5,1.0,0.0,2.0,2.0
GNAZ,2.5,2.5,7.0,7.5,1.0,0.0,6.0,7.5
GNB1,11743.5,9935.5,10817.5,11421.0,9380.0,10001.0,13730.0,12863.0
GNB2,866.0,627.5,610.5,978.0,1539.0,1398.0,880.0,933.5
GNB3,63.5,52.5,23.5,26.5,27.0,24.0,23.0,21.0
GNG3,40.0,34.0,15.0,29.0,17.0,19.0,18.0,22.0
GNG4,0.0,1.5,1.0,1.0,7.0,7.0,11.0,9.5
GNG5,659.0,403.5,297.5,569.5,435.0,527.0,527.0,718.0
GNG7,743.0,626.5,809.5,1194.0,1446.0,1391.0,1667.0,1743.0
GNG10,630.5,550.5,192.5,208.0,210.0,227.0,223.0,206.0
GNG11,2.0,0.0,0.5,2.5,8.0,6.0,0.0,2.0
GNGT1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GNGT2,2.5,3.0,1.0,1.0,4.0,5.0,1.0,1.0
GNL1,603.0,544.5,651.5,850.0,566.0,583.0,760.0,783.5
GNRH1,5.0,7.5,4.5,4.5,9.0,10.0,5.0,3.0
GNRHR,28.0,24.5,10.0,15.0,22.0,17.0,23.0,26.0
GNS,2307.5,2061.5,1573.0,1779.5,1693.0,1798.0,1645.0,1689.5
GOLGA1,382.5,331.0,187.0,228.0,211.0,201.0,253.0,255.5
GOLGA2,750.5,607.0,570.0,788.0,533.0,545.0,579.0,633.5
GOLGA3,2060.0,1629.0,1627.0,1954.0,1247.0,1212.0,2483.0,2451.0
GOLGA4,200.0,178.0,189.0,198.0,74.0,83.0,284.0,246.0
GOLGB1,441.0,380.5,285.0,353.5,296.0,392.0,408.0,425.0
GOT1,306.0,262.5,290.0,324.5,122.0,122.0,243.0,218.0
GOT2,1132.5,896.5,943.5,1147.5,2348.0,2507.0,1039.0,1021.0
GP1BA,55.5,50.5,27.5,34.5,14.0,15.0,29.0,27.5
GP1BB,15.5,16.5,33.0,50.5,70.0,77.0,8.0,8.5
GPC1,32.5,24.0,41.5,70.5,33.0,26.0,63.0,50.5
GPD1,3.0,4.5,3.0,4.5,1.0,1.0,4.0,3.0
GPD2,916.0,750.0,784.5,951.0,1315.0,1320.0,486.0,488.5
GPI,3419.5,2822.0,3555.5,4721.0,3128.0,3015.0,5182.0,5142.0
GPLD1,32.0,34.0,35.5,40.5,24.0,25.0,93.0,96.0
GPM6B,38.5,38.0,23.5,24.5,30.0,23.0,19.0,18.5
GPR3,78.5,56.5,62.5,71.5,52.0,40.0,106.0,78.0
CXCR3,81.0,52.0,67.0,86.5,53.0,50.0,92.0,101.0
GPR15,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0
GPR17,0.0,0.5,0.0,0.0,2.0,0.0,2.0,4.0
GPR18,2.0,1.0,2.0,3.5,1.0,0.0,3.0,5.0
GPR20,1.5,4.0,9.0,14.0,5.0,3.0,3.0,4.5
LPAR4,402.5,373.5,257.5,296.0,479.0,514.0,322.0,331.0
GPR26,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0
GPER1,3.5,0.5,1.5,2.0,1.0,3.0,3.0,8.0
GPR35,226.5,155.0,149.0,245.0,97.0,87.0,257.0,242.5
FFAR2,1.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0
GRK4,0.5,1.0,2.0,5.5,0.0,2.0,3.0,5.0
GRK5,16.5,13.5,23.0,28.5,13.0,17.0,39.0,30.5
GRK6,530.5,399.5,387.5,555.0,508.0,448.0,539.0,489.5
MKNK2,1699.5,1266.0,1412.0,1954.5,1599.0,1500.0,2383.0,2459.5
GPS1,366.0,284.5,280.5,397.0,337.0,337.0,358.0,385.5
GPS2,75.0,69.5,73.5,86.0,72.0,79.0,87.0,83.0
GPT,21.0,15.0,11.5,11.0,8.0,9.0,10.0,10.0
GPX1,9920.5,8011.0,5949.5,8563.0,5601.0,5801.0,7742.0,7980.0
GPX2,24.5,27.0,10.5,23.0,17.0,13.0,12.0,17.0
GPX3,4.5,3.5,3.0,4.0,3.0,2.0,7.0,6.0
GPX4,1262.0,1038.5,1190.5,1873.0,1129.0,1259.0,1488.0,1346.5
GRB2,17436.0,13652.0,11608.0,15810.5,10107.0,10023.0,12520.0,12966.0
GRB10,1313.0,1099.5,1492.0,1661.5,1751.0,1757.0,781.0,791.0
RAPGEF1,2206.5,1739.0,1652.5,2266.0,1262.0,1115.0,2950.0,3239.5
GRIA4,3.5,5.0,2.0,2.5,2.0,2.0,1.0,1.0
GRN,748.5,588.0,414.0,602.0,597.0,561.0,561.0,582.0
GRIK1,8.0,6.0,14.0,16.0,4.0,7.0,16.0,17.0
GRIK3,0.0,0.0,1.0,0.5,1.0,2.0,2.0,2.0
GRIK5,3.0,2.0,2.5,2.0,0.0,0.0,6.0,3.5
GRIN2A,2.5,6.5,6.0,4.5,0.0,0.0,0.0,0.5
GRIN2C,107.0,71.0,28.5,42.5,15.0,8.0,28.0,32.0
GRIN2D,1060.5,767.0,648.0,964.0,388.0,336.0,876.0,886.5
GRINA,1317.5,1044.0,1338.0,1858.0,902.0,857.0,1629.0,1589.0
NR3C1,3323.0,2652.5,1595.0,1732.0,1935.0,2226.0,3122.0,3520.5
ARHGAP35,1845.0,1341.5,1172.5,1693.0,1002.0,880.0,1443.0,1637.0
PDIA3,3859.5,3178.0,3717.0,5462.0,2912.0,2928.0,5482.0,5976.0
GRPR,4.5,7.0,4.5,5.5,0.0,1.0,6.0,3.0
GRSF1,1897.0,1553.0,1694.0,2059.0,3061.0,3217.0,2522.0,2444.5
GSK3A,1167.0,955.5,1123.5,1523.5,957.0,802.0,2025.0,1774.0
GSK3B,2286.0,1939.0,1631.5,1863.5,1675.0,1656.0,2517.0,2510.5
GSN,699.5,555.0,520.5,782.5,462.0,481.0,589.0,566.0
GSPT1,4940.0,4138.5,5046.0,6072.0,6218.0,6382.0,7077.0,7057.5
GSR,1449.0,1260.0,1603.0,1783.5,1851.0,2213.0,2463.0,2135.5
GSS,278.5,222.0,183.5,270.0,471.0,518.0,318.0,315.5
GSTA4,11.0,13.5,9.5,12.5,15.0,19.0,34.0,24.5
GSTM2,1.5,1.5,4.5,5.0,4.0,3.0,9.0,7.5
GSTM4,94.0,90.5,102.0,138.5,148.0,138.0,165.0,144.5
GSTP1,595.0,519.5,273.0,413.0,997.0,1037.0,770.0,750.0
GSTZ1,179.0,144.5,81.0,137.5,153.0,161.0,114.0,107.5
MSH6,122.0,88.5,59.0,90.5,142.0,155.0,129.0,138.0
GTF2A1,3242.0,2671.5,2175.0,2277.5,2221.0,2314.0,3044.0,2900.0
GTF2A2,431.0,321.0,286.5,426.0,309.0,325.0,441.0,525.5
GTF2B,309.5,282.5,283.0,275.5,282.0,304.0,338.0,315.0
GTF2E1,546.5,379.0,301.0,366.5,599.0,554.0,518.0,472.5
GTF2E2,400.0,338.5,372.0,452.0,650.0,685.0,568.0,644.5
GTF2F1,1509.5,1168.5,1189.5,1498.5,1342.0,1422.0,1508.0,1459.5
GTF2F2,741.0,642.5,1107.5,1274.5,1227.0,1453.0,1634.0,1425.0
GTF2H1,549.0,484.5,581.0,673.0,636.0,743.0,925.0,797.5
GTF2H2,220.0,179.5,193.0,237.0,185.0,211.0,291.0,312.5
GTF2H3,2614.5,2192.5,2138.5,2573.0,1906.0,1838.0,2607.0,2461.0
GTF2H4,5.5,5.5,7.5,5.5,11.0,6.0,6.0,8.0
GTF2I,142.5,116.0,100.0,138.5,155.0,168.0,153.0,164.0
GTF2IP1,381.5,326.5,281.0,337.5,425.0,408.0,421.0,360.5
GTF3A,281.0,230.5,358.5,465.5,395.0,561.0,647.0,544.0
BRF1,297.0,210.0,221.5,330.0,268.0,259.0,316.0,300.5
GUCY1B2,5.0,2.0,3.5,2.0,1.0,2.0,3.0,5.0
GTF3C1,106.5,80.5,81.0,119.0,274.0,262.0,92.0,130.5
GTF3C2,736.0,630.0,622.0,729.0,788.0,826.0,833.0,823.5
GUCY1A2,0.5,0.0,1.5,2.0,3.0,3.0,1.0,1.5
GUCA1B,19.5,17.5,12.0,25.5,18.0,25.0,23.0,20.0
GUCY1A1,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0
GUCY2F,3.0,4.0,1.5,0.0,0.0,1.0,0.0,1.0
GUK1,269.0,257.5,239.0,323.0,310.0,315.0,310.0,327.0
GUSB,5394.0,4155.5,1583.5,1886.0,2925.0,2881.0,1908.0,1984.0
GYG1,569.0,505.0,592.0,585.0,717.0,819.0,661.0,569.5
GYPC,2.0,2.0,0.0,0.0,6.0,4.0,6.0,6.0
GYS1,2465.0,1912.0,2222.0,3141.5,1724.0,1675.0,2971.0,3309.0
GYS2,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5
H1-0,25.5,17.5,0.0,1.0,0.0,0.0,213.0,197.5
H1-2,34.0,33.0,39.5,49.5,43.0,49.0,52.0,34.5
H1-4,3.0,2.5,1.5,1.0,3.0,4.0,2.0,2.0
H1-5,2.0,0.5,0.0,0.5,4.0,3.0,1.0,1.0
H2AC8,3.5,4.5,4.5,4.5,7.0,6.0,6.0,4.0
H2AC7,0.5,1.0,2.0,0.5,0.0,1.0,0.0,1.5
H2AX,2876.5,2237.5,1593.5,2312.0,2093.0,1993.0,2309.0,2438.0
H2AZ1,4658.0,3615.5,2939.0,3769.0,5698.0,6876.0,3327.0,3269.0
H2BC5,16.0,12.5,23.0,23.5,52.0,78.0,55.0,60.5
H3-3A,2305.5,2179.5,1906.0,2070.5,1983.0,2492.0,2028.0,1730.5
H3-3B,19935.5,17379.0,15532.0,18176.5,18395.0,20163.0,24908.0,21773.0
HSD17B10,152.5,126.5,170.0,214.0,149.0,162.0,216.0,234.5
HAGH,141.5,106.0,104.0,121.0,172.0,170.0,98.0,114.5
