,mr359-MV411-MYB-dTAG-DMSO_1h-r1_tcount,mr360-MV411-MYB-dTAG-DMSO_1h-r2_tcount,mr361-MV411-MYB-dTAG-DMSO_1h-r3_tcount,mr362-MV411-MYB-dTAG-DMSO_1h-r4_tcount,mr363-MV411-MYB-dTAG-DMSO_1h-r5_tcount,mr364-MV411-MYB-dTAG-DMSO_1h-r6_tcount,mr365-MV411-MYB-dTAG-VHL_1h-r1_tcount,mr366-MV411-MYB-dTAG-VHL_1h-r2_tcount,mr367-MV411-MYB-dTAG-VHL_1h-r3_tcount,mr368-MV411-MYB-dTAG-VHL_1h-r4_tcount,mr369-MV411-MYB-dTAG-VHL_1h-r5_tcount,mr370-MV411-MYB-dTAG-VHL_1h-r6_tcount
PDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPP,0.0,0.014084507042253521,0.017543859649122806,0.0,0.0,0.029411764705882353,0.0,0.012658227848101266,0.0,0.0,0.0,0.03571428571428571
IRAK1,0.02816326530612245,0.03422876949740035,0.035455585207777356,0.037357315807679,0.03293172690763052,0.053019145802650956,0.038973852984706465,0.03825803825803826,0.028825995807127882,0.03415061295971979,0.011384062312762133,0.028270042194092827
ITGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.07407407407407407,0.14285714285714285,0.0,0.0,0.0
IRAK2,0.05263157894736842,0.0625,0.14285714285714285,0.17391304347826086,0.0,0.07692307692307693,0.0,0.125,0.0,0.0,0.0,0.07692307692307693
IREB2,0.03408316291751875,0.04507405022537025,0.06345009914077991,0.06031933767001774,0.06048780487804878,0.10146173688736028,0.06671838634600466,0.06883468834688347,0.04025423728813559,0.051711580480699196,0.027808676307007785,0.05186170212765957
IRF1,0.22541966426858512,0.2695417789757412,0.27104722792607805,0.2633390705679862,0.2183406113537118,0.33916083916083917,0.3304093567251462,0.3059548254620123,0.28700906344410876,0.297029702970297,0.18357487922705315,0.2946859903381642
IRF2,0.011695906432748537,0.013793103448275862,0.01812688821752266,0.041884816753926704,0.06030150753768844,0.04950495049504951,0.059027777777777776,0.04521276595744681,0.03741496598639456,0.04152249134948097,0.0125,0.03303303303303303
IRF3,0.011859381617958492,0.008675799086757991,0.013157894736842105,0.013366162504396765,0.015050167224080268,0.011372251705837756,0.021613832853025938,0.018747337025990626,0.01778242677824268,0.022779043280182234,0.0026972353337828725,0.013140604467805518
IRF4,0.21311475409836064,0.18055555555555555,0.08333333333333333,0.23684210526315788,0.17142857142857143,0.26666666666666666,0.15254237288135594,0.2826086956521739,0.1076923076923077,0.2222222222222222,0.1,0.18666666666666668
IRF5,0.04201680672268908,0.04020100502512563,0.06923076923076923,0.05714285714285714,0.05084745762711865,0.0847457627118644,0.1643835616438356,0.10064935064935066,0.09178743961352658,0.1062992125984252,0.04,0.05172413793103448
IRF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
IRF7,0.125,0.0,0.10344827586206896,0.0,0.0,0.0,0.02857142857142857,0.0625,0.05,0.09090909090909091,0.0625,0.15789473684210525
IRS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISG20,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.25,0.0,0.0,0.0
ISL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA3,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.08695652173913043,0.0,0.0
ITGA4,0.020115922263893624,0.015748031496062992,0.026662166722915964,0.030615337981206425,0.0193868349864743,0.04860822600747819,0.008794430194210334,0.014370245139475908,0.008855827134254339,0.008670520231213872,0.002828854314002829,0.00676818950930626
ITGA5,0.1048951048951049,0.06495263870094722,0.1043010752688172,0.10833333333333334,0.0975609756097561,0.14794007490636704,0.09389671361502347,0.09141274238227147,0.07857142857142857,0.06307692307692307,0.04338842975206612,0.0729483282674772
ITGA7,0.0036231884057971015,0.007272727272727273,0.014705882352941176,0.008152173913043478,0.0,0.0,0.007434944237918215,0.006578947368421052,0.004048582995951417,0.007168458781362007,0.0,0.009404388714733543
ITGAE,0.0425531914893617,0.043478260869565216,0.07407407407407407,0.019230769230769232,0.0,0.03571428571428571,0.0,0.0,0.02702702702702703,0.05555555555555555,0.023809523809523808,0.020833333333333332
ITGAL,0.0389833151411196,0.03482840638803941,0.04796055580457194,0.04995325230399359,0.04108156558111742,0.06063100137174211,0.060087469100589465,0.056651612392045005,0.04960432348967381,0.040921764802361815,0.015237020316027089,0.03853358308803853
ITGAM,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
ITGAV,0.011194029850746268,0.006872852233676976,0.027131782945736434,0.011494252873563218,0.0,0.014354066985645933,0.010526315789473684,0.0226628895184136,0.011857707509881422,0.010135135135135136,0.0,0.003278688524590164
ITGAX,0.006734006734006734,0.009584664536741214,0.002777777777777778,0.007317073170731708,0.012658227848101266,0.020202020202020204,0.013888888888888888,0.012232415902140673,0.0,0.011428571428571429,0.0,0.0
ITGB1,0.02384500745156483,0.014397905759162303,0.02304147465437788,0.017310252996005325,0.013333333333333334,0.019305019305019305,0.018387553041018388,0.020021074815595362,0.01675977653631285,0.010447761194029851,0.008319467554076539,0.018970189701897018
ITGB2,0.007616974972796518,0.007772020725388601,0.006024096385542169,0.005934718100890208,0.007407407407407408,0.010893246187363835,0.0160857908847185,0.006718924972004479,0.021534320323014805,0.01338199513381995,0.0034904013961605585,0.009248554913294798
ITGB3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF6,0.029923451635351428,0.017094017094017096,0.02359472588480222,0.02481556002682763,0.0323943661971831,0.04309063893016345,0.041777777777777775,0.03228476821192053,0.024861878453038673,0.028169014084507043,0.011373578302712161,0.02698282910874898
ITGB5,0.0,0.0,0.07894736842105263,0.10344827586206896,0.0,0.1,0.041666666666666664,0.06896551724137931,0.14285714285714285,0.0,0.0,0.07407407407407407
ITGB7,0.014084507042253521,0.01289134438305709,0.029320987654320986,0.027210884353741496,0.031446540880503145,0.04521276595744681,0.07155025553662692,0.08811188811188811,0.07008547008547009,0.08045977011494253,0.012987012987012988,0.05846153846153846
ITGB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITIH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITIH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
STT3A,0.01347305389221557,0.018867924528301886,0.02342606149341142,0.023170731707317073,0.030927835051546393,0.05088495575221239,0.020319303338171262,0.04047619047619048,0.008103727714748784,0.02066772655007949,0.010582010582010581,0.033205619412515965
ITPA,0.0136986301369863,0.04054054054054054,0.0213903743315508,0.05,0.0847457627118644,0.042735042735042736,0.007633587786259542,0.1015625,0.06040268456375839,0.024390243902439025,0.017857142857142856,0.034482758620689655
ITPK1,0.02962962962962963,0.020703933747412008,0.02120141342756184,0.01935483870967742,0.02032520325203252,0.04316546762589928,0.019027484143763214,0.028735632183908046,0.025522041763341066,0.03564356435643564,0.01928374655647383,0.020618556701030927
ITPKA,0.0,0.0,0.08333333333333333,0.1,0.25,0.2857142857142857,0.0,0.05,0.4,0.125,0.0,0.0
ITPKB,0.041237113402061855,0.061855670103092786,0.037383177570093455,0.06451612903225806,0.03389830508474576,0.03508771929824561,0.12121212121212122,0.07476635514018691,0.06741573033707865,0.02857142857142857,0.025,0.018518518518518517
ITPR1,0.02927927927927928,0.024475524475524476,0.04008438818565401,0.040983606557377046,0.05413105413105413,0.08086253369272237,0.05732484076433121,0.06701030927835051,0.04940711462450593,0.03805496828752643,0.013289036544850499,0.04056795131845842
ITPR2,0.013559322033898305,0.012269938650306749,0.017006802721088437,0.024128686327077747,0.02643171806167401,0.04564315352697095,0.03164556962025317,0.0364963503649635,0.01892744479495268,0.025078369905956112,0.0,0.017632241813602016
ITPR3,0.0,0.0,0.015384615384615385,0.0,0.0,0.023255813953488372,0.0,0.013888888888888888,0.0,0.0,0.0,0.017543859649122806
IVD,0.04824561403508772,0.0421875,0.0520694259012016,0.07542857142857143,0.03927492447129909,0.08767772511848342,0.07890222984562607,0.075,0.044596912521440824,0.05271317829457364,0.027842227378190254,0.046583850931677016
JAG2,0.031746031746031744,0.05,0.08,0.05952380952380952,0.16216216216216217,0.05,0.056338028169014086,0.07246376811594203,0.04918032786885246,0.07142857142857142,0.0,0.09090909090909091
JAK1,0.006255585344057194,0.013979496738117428,0.021611001964636542,0.0288135593220339,0.02027027027027027,0.03825857519788918,0.020710059171597635,0.026254826254826256,0.018147086914995225,0.007554296506137866,0.0034965034965034965,0.01838235294117647
JAK2,0.010471204188481676,0.0045045045045045045,0.011560693641618497,0.02030456852791878,0.013245033112582781,0.02403846153846154,0.024752475247524754,0.017985611510791366,0.005076142131979695,0.026041666666666668,0.0,0.03409090909090909
JAK3,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
JARID2,0.07308377896613191,0.07585139318885449,0.08815028901734104,0.11095100864553314,0.07068062827225131,0.1411764705882353,0.15185185185185185,0.141439205955335,0.08944543828264759,0.08934707903780069,0.05853658536585366,0.07197549770290965
JUN,0.18309859154929578,0.13256484149855907,0.2102803738317757,0.19626168224299065,0.13168724279835392,0.18725099601593626,0.21481481481481482,0.2240325865580448,0.16897506925207756,0.166189111747851,0.1171875,0.1722488038277512
JUNB,0.25689655172413794,0.228,0.25555555555555554,0.28936742934051146,0.18263473053892215,0.303347280334728,0.34492350486787204,0.35231316725978645,0.33693693693693694,0.281767955801105,0.19287833827893175,0.3087621696801113
JUND,0.034855575278360494,0.03283420530398701,0.04607301630068705,0.04983349191246432,0.044763513513513514,0.06312900274473925,0.06186708860759493,0.06726339344478083,0.048553544239553374,0.04336376404494382,0.033576975788031066,0.04877336448598131
JUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD82,0.0066815144766146995,0.009259259259259259,0.01072961373390558,0.01890359168241966,0.014778325123152709,0.011320754716981131,0.002551020408163265,0.002638522427440633,0.0,0.0,0.0,0.00234192037470726
KARS1,0.01956521739130435,0.008048289738430584,0.03837471783295711,0.02127659574468085,0.00796812749003984,0.04247104247104247,0.036057692307692304,0.019148936170212766,0.025,0.017543859649122806,0.0169971671388102,0.02074688796680498
KCNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA3,0.09090909090909091,0.08333333333333333,0.06666666666666667,0.09523809523809523,0.1,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
KCNA5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.2777777777777778,0.0,0.14285714285714285,0.16666666666666666,0.09090909090909091
KCNA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
KCNA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNC3,0.024115755627009645,0.006546644844517185,0.014211886304909561,0.01920768307322929,0.014492753623188406,0.01272264631043257,0.028523489932885907,0.03137789904502047,0.013539651837524178,0.023734177215189875,0.008130081300813009,0.02664796633941094
KCNC4,0.08695652173913043,0.0,0.0,0.058823529411764705,0.0,0.0,0.14285714285714285,0.0,0.0,0.1111111111111111,0.0,0.045454545454545456
KCND1,0.07692307692307693,0.14285714285714285,0.09090909090909091,0.0625,0.0,0.1875,0.0,0.058823529411764705,0.0,0.0,0.0,0.1
KCNE1,0.0,0.0,0.06666666666666667,0.05,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.05
KCNG1,0.0,0.0,0.05,0.0,0.05263157894736842,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0
KCNH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ2,0.36363636363636365,0.0,0.14285714285714285,0.25,0.375,0.125,0.16666666666666666,0.3,0.09090909090909091,0.0,0.0,0.0
KCNJ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ11,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
KCNJ13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ14,0.104,0.096,0.08849557522123894,0.1590909090909091,0.02702702702702703,0.14705882352941177,0.10714285714285714,0.1223021582733813,0.0891089108910891,0.10091743119266056,0.12162162162162163,0.13934426229508196
KCNJ16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNMB1,0.08695652173913043,0.11764705882352941,0.08695652173913043,0.20833333333333334,0.1,0.13333333333333333,0.14285714285714285,0.05263157894736842,0.1,0.0,0.1111111111111111,0.09090909090909091
KCNN2,0.08196721311475409,0.04819277108433735,0.1111111111111111,0.0945945945945946,0.09574468085106383,0.16923076923076924,0.1037037037037037,0.09497206703910614,0.08661417322834646,0.072992700729927,0.02040816326530612,0.06172839506172839
KCNN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNN4,0.10850439882697947,0.06426735218508997,0.10706638115631692,0.13840155945419103,0.08247422680412371,0.16796875,0.1318051575931232,0.13302752293577982,0.11295681063122924,0.09585492227979274,0.06164383561643835,0.09644670050761421
KCNQ1,0.015037593984962405,0.01694915254237288,0.03546099290780142,0.00684931506849315,0.017857142857142856,0.013888888888888888,0.030303030303030304,0.009345794392523364,0.057692307692307696,0.037037037037037035,0.010526315789473684,0.01818181818181818
KCNQ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNQ3,0.03767123287671233,0.014084507042253521,0.04929577464788732,0.03908794788273615,0.018292682926829267,0.058823529411764705,0.03482587064676617,0.05084745762711865,0.04365079365079365,0.03474903474903475,0.006896551724137931,0.04659498207885305
KCNS1,0.03125,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.03125,0.0,0.0
KDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHK,0.0,0.0,0.011494252873563218,0.009009009009009009,0.0,0.0,0.015151515151515152,0.0379746835443038,0.014925373134328358,0.009615384615384616,0.0136986301369863,0.0
KIF2A,0.031630170316301706,0.01730103806228374,0.04326328800988875,0.04105263157894737,0.04307116104868914,0.0647985989492119,0.037267080745341616,0.04343534057255676,0.03964194373401535,0.03389830508474576,0.008223684210526315,0.029487179487179487
KIF3C,0.0,0.0,0.02564102564102564,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF5B,0.020741922616673316,0.02,0.030571198712791632,0.023504273504273504,0.03106267029972752,0.061669829222011384,0.03221908981071285,0.031212121212121212,0.02867383512544803,0.01913477537437604,0.012094557449147883,0.028718703976435934
KIF5C,0.1,0.07317073170731707,0.0,0.03225806451612903,0.125,0.14285714285714285,0.04,0.07692307692307693,0.0,0.0,0.0,0.030303030303030304
KIFC3,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.03125,0.0,0.09090909090909091,0.1111111111111111,0.07692307692307693,0.0
KIR2DL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR3DL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIT,0.041666666666666664,0.03125,0.02857142857142857,0.0,0.1,0.0,0.0,0.0,0.0,0.0625,0.07692307692307693,0.0
KLK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5
KLRC3,0.0,0.06666666666666667,0.0,0.14285714285714285,0.0,0.0,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0
KLRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLC1,0.02127659574468085,0.00909090909090909,0.04245283018867924,0.04291845493562232,0.01,0.06153846153846154,0.07272727272727272,0.07511737089201878,0.017045454545454544,0.06787330316742081,0.0,0.05232558139534884
KIF11,0.02064516129032258,0.020460358056265986,0.031007751937984496,0.0351288056206089,0.030575539568345324,0.06220095693779904,0.04579207920792079,0.03667953667953668,0.027888446215139442,0.028205128205128206,0.02620967741935484,0.033962264150943396
KIFC1,0.0,0.0,0.043859649122807015,0.019736842105263157,0.0,0.10144927536231885,0.038461538461538464,0.036036036036036036,0.024691358024691357,0.023529411764705882,0.016129032258064516,0.02040816326530612
KIF22,0.01639344262295082,0.023809523809523808,0.011111111111111112,0.038834951456310676,0.05128205128205128,0.09523809523809523,0.03636363636363636,0.04,0.01694915254237288,0.047619047619047616,0.01818181818181818,0.020833333333333332
KPNA1,0.02771156138259833,0.02774234693877551,0.040419623572971304,0.0432230522945571,0.03560830860534125,0.055501460564751706,0.04611280487804878,0.06372824256035935,0.03553299492385787,0.037589112119248216,0.01870748299319728,0.03962558502340094
KPNB1,0.031284606866002214,0.02929738138449572,0.03589997524139638,0.03829787234042553,0.035613112100364226,0.06116642958748222,0.04081632653061224,0.05076551168412571,0.0421455938697318,0.030717604543107898,0.013369900582790539,0.03567345072032929
KPNA2,0.031630170316301706,0.041666666666666664,0.07304785894206549,0.03728070175438596,0.03389830508474576,0.06109324758842444,0.04,0.059063136456211814,0.03636363636363636,0.030226700251889168,0.01084010840108401,0.04785894206549118
KPNA3,0.047972972972972976,0.041223404255319146,0.052809749492213946,0.0457280385078219,0.03878902554399243,0.0819081908190819,0.061016949152542375,0.062246963562753034,0.04353741496598639,0.037350246652572236,0.018924302788844622,0.04592186429061001
KPNA4,0.04413191076624636,0.04899894625922023,0.04959848842701937,0.06007836308228123,0.05492851768246802,0.08275862068965517,0.04946236559139785,0.0669260700389105,0.047593865679534636,0.05343511450381679,0.024305555555555556,0.054708520179372194
KPNA5,0.045454545454545456,0.07142857142857142,0.05555555555555555,0.05263157894736842,0.0,0.0,0.0,0.0,0.0625,0.14285714285714285,0.0,0.0
TNPO1,0.05294937296795169,0.0426497277676951,0.049265750828991,0.052083333333333336,0.056890012642225034,0.10408921933085502,0.059593023255813955,0.07016949152542373,0.04341736694677871,0.04945831370701837,0.01698841698841699,0.042693661971830985
IPO5,0.01967799642218247,0.013348164627363738,0.014501510574018127,0.02528735632183908,0.018867924528301886,0.026143790849673203,0.029742233972240583,0.03571428571428571,0.02230971128608924,0.014167650531286895,0.00909090909090909,0.019851116625310174
KRAS,0.033731188375713546,0.022199798183652877,0.03578838174273859,0.03476581361661033,0.04281345565749235,0.055226824457593686,0.03814367450731087,0.037489102005231034,0.02388888888888889,0.019220208676551345,0.009781790820165538,0.0316554229372081
KRTAP5-9,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5
KRT6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT8,0.02843601895734597,0.00625,0.005780346820809248,0.010362694300518135,0.012987012987012988,0.01282051282051282,0.022727272727272728,0.03888888888888889,0.027777777777777776,0.013245033112582781,0.0,0.021164021164021163
KRT10,0.02952029520295203,0.025210084033613446,0.01509433962264151,0.07360406091370558,0.08860759493670886,0.049689440993788817,0.10648148148148148,0.07225433526011561,0.045774647887323945,0.051470588235294115,0.022222222222222223,0.05555555555555555
KRT18,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
KRT81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KTN1,0.021164021164021163,0.011904761904761904,0.00641025641025641,0.012269938650306749,0.03571428571428571,0.05442176870748299,0.0189873417721519,0.011235955056179775,0.005847953216374269,0.015544041450777202,0.0,0.007142857142857143
L1CAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFF3,0.04504504504504504,0.04380242311276794,0.06150978564771668,0.06956521739130435,0.04314329738058552,0.10498687664041995,0.07544910179640718,0.08396946564885496,0.046822742474916385,0.05978784956605593,0.023880597014925373,0.06589958158995816
LAIR1,0.040894297438800055,0.0341699425461143,0.05170049369171695,0.05530973451327434,0.05107386066003143,0.08011178388448999,0.026624548736462094,0.028456703910614525,0.022076502732240436,0.020430906389301635,0.009457900807381776,0.018819188191881917
LAMA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
LAMB3,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.07142857142857142,0.0,0.0,0.0625,0.0,0.0
LAMC1,0.023474178403755867,0.021052631578947368,0.04395604395604396,0.026200873362445413,0.02586206896551724,0.04285714285714286,0.041916167664670656,0.04504504504504504,0.017142857142857144,0.01098901098901099,0.0,0.04950495049504951
LAMP1,0.011656441717791411,0.012410189418680601,0.013127853881278538,0.0125,0.008088978766430738,0.016933207902163686,0.013297872340425532,0.015731515469323543,0.011732229123533472,0.013444302176696543,0.003827751196172249,0.013372093023255814
LAMC2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP2,0.009018681554648916,0.005518998089577585,0.012623020967051776,0.014894023295780026,0.013198281154082258,0.018025513033832503,0.006692160611854685,0.01070154577883472,0.0047803323469155475,0.006396588486140725,0.002080856123662307,0.007428807263722658
RPSA,0.0,0.0,0.022727272727272728,0.005747126436781609,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0
STMN1,0.01061865189289012,0.009577603143418467,0.015374621048072759,0.015487571701720841,0.016793893129770993,0.01890909090909091,0.017781116954670672,0.013364949342530718,0.012567324955116697,0.01327433628318584,0.006582884500299222,0.011381743683132255
LASP1,0.008046266029670606,0.005856107083100948,0.010834236186348862,0.013979129749950778,0.006481481481481481,0.01988155668358714,0.025822928490351872,0.023137946231820184,0.02185163887291547,0.01935325820676139,0.007128309572301426,0.02277227722772277
LBR,0.0124804992199688,0.011992005329780146,0.014577259475218658,0.007633587786259542,0.005813953488372093,0.028618152085036794,0.01304631441617743,0.01892744479495268,0.011428571428571429,0.012405237767057202,0.005076142131979695,0.009084556254367574
LCP1,0.005953109072375127,0.0062980224209598186,0.009192200557103064,0.009770114942528735,0.008643160927424887,0.01351073314587477,0.010750049086982133,0.013637423265210972,0.008657587548638133,0.006930372051552241,0.0029210362495809988,0.008045689511422378
LCP2,0.03531598513011153,0.02877697841726619,0.029462738301559793,0.03114754098360656,0.03216374269005848,0.05921052631578947,0.028513238289205704,0.04354587869362364,0.00998003992015968,0.01744186046511628,0.014018691588785047,0.029354207436399216
LDHA,0.011032141720589795,0.011053956440844916,0.017318317042073948,0.01804468206988734,0.020081688223281144,0.02738053714684339,0.013832090449843638,0.02038450391266544,0.010816249528361212,0.009842955098429551,0.004826254826254826,0.012739535381650787
LDHB,0.005012531328320802,0.007582938388625593,0.00927357032457496,0.012221423436376708,0.0042796005706134095,0.014331210191082803,0.014847161572052401,0.006661732050333087,0.010810810810810811,0.003167062549485352,0.003838771593090211,0.008028545941123996
LDLR,0.21672240802675585,0.19363574813811782,0.25766871165644173,0.27312992125984253,0.23442449841605068,0.2942222222222222,0.37364620938628157,0.3429805615550756,0.32865347798340777,0.3038438071995119,0.19859578736208625,0.30711206896551724
LEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEPR,0.010869565217391304,0.0,0.0,0.010309278350515464,0.014084507042253521,0.014492753623188406,0.0,0.009615384615384616,0.0,0.0,0.0,0.0
LETM1,0.05112781954887218,0.04753820033955857,0.07112970711297072,0.10358565737051793,0.09006211180124224,0.0987012987012987,0.08582089552238806,0.10850439882697947,0.07441016333938294,0.07120743034055728,0.02247191011235955,0.07342657342657342
LFNG,0.16521739130434782,0.05813953488372093,0.09345794392523364,0.1,0.09090909090909091,0.05,0.2517985611510791,0.11949685534591195,0.15483870967741936,0.1282051282051282,0.09345794392523364,0.16774193548387098
LGALS1,0.013927576601671309,0.0059931506849315065,0.008305647840531562,0.009607686148919135,0.017377567140600316,0.031212484993997598,0.013574660633484163,0.008576329331046312,0.011505273250239693,0.0141718334809566,0.00558659217877095,0.009384775808133473
LGALS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3BP,0.009615384615384616,0.019417475728155338,0.0,0.0,0.0,0.0,0.020833333333333332,0.049019607843137254,0.0,0.017543859649122806,0.0,0.010752688172043012
LGALS8,0.0070028011204481795,0.0014347202295552368,0.011922503725782414,0.00931098696461825,0.008674101610904586,0.014317180616740088,0.014480408858603067,0.01819322459222083,0.00870942201108472,0.006917755572636433,0.0019569471624266144,0.011021307861866276
LGALS9,0.007168458781362007,0.006211180124223602,0.004608294930875576,0.015479876160990712,0.0,0.03188405797101449,0.01717557251908397,0.012718600953895072,0.01383399209486166,0.013011152416356878,0.004608294930875576,0.013207547169811321
LHX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIG1,0.013650682534126707,0.010748407643312101,0.01094765651727677,0.012928442573662057,0.014404852160727824,0.016523463317911435,0.016873889875666074,0.019322033898305085,0.013051305130513051,0.013477088948787063,0.0026301946344029457,0.012681159420289856
LIG3,0.04597701149425287,0.0,0.025423728813559324,0.049586776859504134,0.0,0.0410958904109589,0.02,0.04794520547945205,0.061855670103092786,0.010101010101010102,0.011904761904761904,0.02127659574468085
LIG4,0.05909090909090909,0.03461538461538462,0.0582010582010582,0.0374331550802139,0.05223880597014925,0.10160427807486631,0.04591836734693878,0.06719367588932806,0.05405405405405406,0.07389162561576355,0.021505376344086023,0.051643192488262914
ABLIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
