,mr359-MV411-MYB-dTAG-DMSO_1h-r1_tcount,mr360-MV411-MYB-dTAG-DMSO_1h-r2_tcount,mr361-MV411-MYB-dTAG-DMSO_1h-r3_tcount,mr362-MV411-MYB-dTAG-DMSO_1h-r4_tcount,mr363-MV411-MYB-dTAG-DMSO_1h-r5_tcount,mr364-MV411-MYB-dTAG-DMSO_1h-r6_tcount,mr365-MV411-MYB-dTAG-VHL_1h-r1_tcount,mr366-MV411-MYB-dTAG-VHL_1h-r2_tcount,mr367-MV411-MYB-dTAG-VHL_1h-r3_tcount,mr368-MV411-MYB-dTAG-VHL_1h-r4_tcount,mr369-MV411-MYB-dTAG-VHL_1h-r5_tcount,mr370-MV411-MYB-dTAG-VHL_1h-r6_tcount
CHEK2,0.0,0.0,0.014084507042253521,0.013888888888888888,0.03571428571428571,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
POLI,0.03205128205128205,0.06666666666666667,0.06918238993710692,0.05670103092783505,0.023809523809523808,0.07317073170731707,0.06802721088435375,0.04205607476635514,0.06666666666666667,0.06060606060606061,0.018867924528301886,0.07766990291262135
FZD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLPBP,0.009096422073984234,0.011649294911097487,0.013641755634638196,0.016882386043894203,0.014155712841253791,0.028028028028028028,0.019457956914523976,0.026501766784452298,0.0164756446991404,0.012746972594008922,0.0078125,0.014545454545454545
IRAK3,0.02013640792465086,0.01353904282115869,0.024875621890547265,0.03192407247627265,0.022641509433962263,0.04750815090824406,0.01795096322241681,0.02369077306733167,0.011641443538998836,0.011834319526627219,0.005333333333333333,0.013657561625582945
AKAP13,0.05308641975308642,0.0323785803237858,0.06735751295336788,0.07708119218910586,0.06938775510204082,0.11346153846153846,0.06273062730627306,0.11224489795918367,0.06885758998435054,0.04017857142857143,0.03143418467583497,0.05346820809248555
AKAP11,0.022799240025332488,0.01908169350029815,0.03163686382393398,0.029671717171717172,0.031453362255965296,0.054142739950779326,0.03775100401606426,0.04040404040404041,0.02706270627062706,0.02681159420289855,0.014002333722287048,0.026720106880427523
AKAP10,0.10227272727272728,0.07792207792207792,0.09316770186335403,0.15434083601286175,0.10344827586206896,0.168141592920354,0.1328125,0.16822429906542055,0.15302491103202848,0.12861736334405144,0.08021390374331551,0.14012738853503184
11217,0.05161544523246651,0.04260355029585799,0.05533013648100332,0.06532663316582915,0.05266170578133944,0.08909853249475891,0.04045643153526971,0.04333455747337495,0.028471528471528472,0.030039181541140617,0.014582164890633763,0.0268
DDX20,0.12857142857142856,0.07575757575757576,0.14285714285714285,0.2169811320754717,0.12280701754385964,0.13043478260869565,0.07462686567164178,0.17307692307692307,0.21875,0.14705882352941177,0.0,0.13432835820895522
DUSP10,0.15555555555555556,0.1791044776119403,0.20527859237536658,0.24355300859598855,0.22705314009661837,0.16738197424892703,0.21393034825870647,0.27816901408450706,0.2215909090909091,0.1746987951807229,0.09090909090909091,0.16964285714285715
MRPL3,0.016020236087689713,0.013593882752761258,0.019327731092436976,0.02248062015503876,0.01631116687578419,0.028151774785801713,0.024844720496894408,0.02607561929595828,0.01839926402943882,0.011732851985559567,0.006243496357960458,0.027983539094650206
RPL35,0.0038314176245210726,0.00510204081632653,0.008609271523178808,0.010906612133605999,0.002554278416347382,0.014846235418875928,0.009111617312072893,0.012849584278155708,0.011885895404120444,0.00832072617246596,0.0021598272138228943,0.002377179080824089
GALNT6,0.014742014742014743,0.010498687664041995,0.043668122270742356,0.034782608695652174,0.02962962962962963,0.024193548387096774,0.042735042735042736,0.05930470347648262,0.05434782608695652,0.035794183445190156,0.024464831804281346,0.023310023310023312
RASSF8,0.0,0.0,0.07142857142857142,0.0,0.3333333333333333,0.0,0.058823529411764705,0.07692307692307693,0.2,0.0,0.0,0.0
PRAF2,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.028985507246376812,0.012987012987012988,0.0196078431372549,0.02247191011235955
SEC63,0.038600723763570564,0.026929982046678635,0.038485412787088766,0.03760217983651226,0.026533996683250415,0.062352012628255724,0.04116945107398568,0.04335139641517299,0.018856447688564478,0.03198551599275799,0.020038167938931296,0.03123345685547909
POLG2,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPS5,0.03592814371257485,0.0436046511627907,0.04,0.04534005037783375,0.016,0.07894736842105263,0.05821917808219178,0.08951406649616368,0.02702702702702703,0.038834951456310676,0.023529411764705882,0.042682926829268296
PDCD10,0.04054054054054054,0.00980392156862745,0.030837004405286344,0.043859649122807015,0.027777777777777776,0.05263157894736842,0.030434782608695653,0.03125,0.00909090909090909,0.023809523809523808,0.012195121951219513,0.02358490566037736
RNF139,0.010101010101010102,0.0234375,0.087248322147651,0.0755813953488372,0.10843373493975904,0.1262135922330097,0.1111111111111111,0.12658227848101267,0.054945054945054944,0.04504504504504504,0.022727272727272728,0.07586206896551724
RNF24,0.055865921787709494,0.040448538245895074,0.0618209067066317,0.058707773040341096,0.04716285924834193,0.08600847970926712,0.047217537942664416,0.04576399394856279,0.03282959874934862,0.03571428571428571,0.013706793802145411,0.03742384682332463
CA5B,0.025089605734767026,0.029850746268656716,0.06324110671936758,0.045307443365695796,0.034722222222222224,0.06779661016949153,0.05102040816326531,0.06418918918918919,0.0380952380952381,0.0821917808219178,0.031914893617021274,0.02100840336134454
PADI2,0.0,0.0,0.01282051282051282,0.05,0.03125,0.0,0.013333333333333334,0.0,0.0,0.013888888888888888,0.0,0.010752688172043012
PMF1,0.056818181818181816,0.00641025641025641,0.028169014084507043,0.024096385542168676,0.01282051282051282,0.021052631578947368,0.02127659574468085,0.004878048780487805,0.012738853503184714,0.03571428571428571,0.0,0.017142857142857144
ZHX1,0.03714536414156186,0.02961135101789019,0.046586865092203174,0.04470333243023571,0.047053449063499314,0.07718696397941681,0.06130841121495327,0.06607001842590156,0.04923599320882852,0.051460823373173974,0.019510170195101702,0.043662825955124315
GPR176,0.03773584905660377,0.03225806451612903,0.05084745762711865,0.09259259259259259,0.0,0.0,0.025,0.08196721311475409,0.046511627906976744,0.03773584905660377,0.058823529411764705,0.037037037037037035
NXPH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGDR2,0.0,0.0,0.023255813953488372,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0
PACSIN2,0.016646848989298454,0.014687882496940025,0.020719738276990186,0.03556034482758621,0.02654867256637168,0.049079754601226995,0.02886002886002886,0.031556039173014146,0.025034770514603615,0.02219482120838471,0.005563282336578581,0.029447852760736196
MAN1B1,0.028846153846153848,0.018867924528301886,0.025974025974025976,0.015037593984962405,0.0,0.028169014084507043,0.0,0.00980392156862745,0.012048192771084338,0.015384615384615385,0.010869565217391304,0.007692307692307693
SLC6A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11257,0.03278688524590164,0.0,0.0,0.013157894736842105,0.0,0.030303030303030304,0.06,0.028169014084507043,0.0,0.0,0.0,0.017241379310344827
DCTN3,0.007692307692307693,0.007936507936507936,0.00392156862745098,0.023255813953488372,0.0,0.02564102564102564,0.015544041450777202,0.034934497816593885,0.03139013452914798,0.013513513513513514,0.005681818181818182,0.011857707509881422
FILIP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
XPOT,0.009900990099009901,0.015096618357487922,0.011327879169288861,0.02097130242825607,0.017770597738287562,0.03816793893129771,0.019630484988452657,0.02326530612244898,0.012433392539964476,0.008387096774193548,0.006762468300929839,0.017058823529411765
CHP1,0.011033099297893681,0.007387862796833773,0.017045454545454544,0.015204170286707211,0.018456375838926176,0.029411764705882353,0.017889087656529516,0.02423698384201077,0.016304347826086956,0.017598343685300208,0.007453416149068323,0.016862544711292796
SP140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PXMP4,0.05907172995780591,0.036734693877551024,0.05240174672489083,0.09714285714285714,0.05223880597014925,0.08280254777070063,0.042328042328042326,0.05714285714285714,0.06172839506172839,0.06639004149377593,0.005494505494505495,0.07142857142857142
DUSP12,0.06451612903225806,0.1111111111111111,0.12244897959183673,0.15625,0.07894736842105263,0.18518518518518517,0.045454545454545456,0.14084507042253522,0.1111111111111111,0.08,0.045454545454545456,0.0
SNF8,0.017921146953405017,0.011464968152866241,0.01616915422885572,0.02335928809788654,0.013422818791946308,0.03655913978494624,0.022970903522205207,0.034482758620689655,0.014164305949008499,0.012531328320802004,0.0030441400304414,0.012376237623762377
DDX19B,0.007692307692307693,0.009174311926605505,0.03870967741935484,0.04430379746835443,0.04918032786885246,0.01818181818181818,0.04964539007092199,0.039473684210526314,0.038834951456310676,0.022900763358778626,0.0,0.034482758620689655
ATXN2L,0.03872053872053872,0.04679376083188908,0.07439198855507868,0.06937799043062201,0.04794520547945205,0.061124694376528114,0.08275862068965517,0.05673758865248227,0.06691449814126393,0.062385321100917435,0.01977401129943503,0.05238095238095238
KLHL2,0.033112582781456956,0.05357142857142857,0.058333333333333334,0.06285714285714286,0.06896551724137931,0.08152173913043478,0.07027027027027027,0.11702127659574468,0.0457516339869281,0.09714285714285714,0.0392156862745098,0.09580838323353294
TREX1,0.1,0.0625,0.11538461538461539,0.05555555555555555,0.0,0.15384615384615385,0.17391304347826086,0.16129032258064516,0.3157894736842105,0.07142857142857142,0.047619047619047616,0.19047619047619047
KLF12,0.034375,0.03583617747440273,0.05536912751677853,0.06587615283267458,0.03561643835616438,0.10991379310344827,0.08037383177570094,0.06489675516224189,0.04743833017077799,0.059033989266547404,0.030848329048843187,0.06949152542372881
SCN11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT4B,0.028089887640449437,0.013422818791946308,0.028985507246376812,0.029411764705882353,0.014492753623188406,0.06363636363636363,0.04580152671755725,0.04878048780487805,0.03225806451612903,0.02717391304347826,0.01834862385321101,0.04375
PNKP,0.018867924528301886,0.05172413793103448,0.03508771929824561,0.0,0.11538461538461539,0.0,0.02127659574468085,0.03773584905660377,0.03225806451612903,0.0,0.0,0.037037037037037035
B4GALT7,0.03636363636363636,0.0,0.03614457831325301,0.0898876404494382,0.0,0.03125,0.13043478260869565,0.03409090909090909,0.03508771929824561,0.016129032258064516,0.05555555555555555,0.02564102564102564
VPS45,0.0,0.009708737864077669,0.005291005291005291,0.016042780748663103,0.011627906976744186,0.021739130434782608,0.02702702702702703,0.005747126436781609,0.015384615384615385,0.0,0.006802721088435374,0.020833333333333332
LYPLA2,0.030303030303030304,0.09433962264150944,0.029045643153526972,0.043478260869565216,0.03125,0.05714285714285714,0.04081632653061224,0.05627705627705628,0.0918918918918919,0.05,0.038461538461538464,0.04712041884816754
CD300A,0.011857707509881422,0.0,0.011320754716981131,0.007936507936507936,0.0234375,0.016304347826086956,0.029411764705882353,0.034482758620689655,0.017094017094017096,0.01593625498007968,0.014150943396226415,0.038314176245210725
PARK7,0.010238907849829351,0.010221465076660987,0.01794453507340946,0.016717325227963525,0.011560693641618497,0.05449591280653951,0.02263374485596708,0.030508474576271188,0.023483365949119372,0.02491103202846975,0.012269938650306749,0.014652014652014652
COPE,0.005813953488372093,0.005797101449275362,0.006172839506172839,0.01764705882352941,0.004347826086956522,0.019672131147540985,0.017738359201773836,0.01694915254237288,0.012594458438287154,0.014742014742014743,0.0053475935828877,0.0171990171990172
ECD,0.018743109151047408,0.022756005056890013,0.022123893805309734,0.026262626262626262,0.045364891518737675,0.0297723292469352,0.028831562974203338,0.04927211646136618,0.022792022792022793,0.02181818181818182,0.010101010101010102,0.025142857142857144
MGAT4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPN1,0.011673151750972763,0.021691973969631236,0.036885245901639344,0.03374777975133215,0.014652014652014652,0.0738255033557047,0.043795620437956206,0.022494887525562373,0.032663316582914576,0.04017857142857143,0.005154639175257732,0.027659574468085105
TMC6,0.02631578947368421,0.03389830508474576,0.0,0.021505376344086023,0.044444444444444446,0.0,0.0821917808219178,0.07964601769911504,0.075,0.06493506493506493,0.0,0.021739130434782608
DDX42,0.04664723032069971,0.05198487712665406,0.08241758241758242,0.07749381698268755,0.06715328467153285,0.1346153846153846,0.08229988726042842,0.07906976744186046,0.054272517321016164,0.06072477962781587,0.012517385257301807,0.0625
VSIG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK38,0.020599250936329586,0.015151515151515152,0.004149377593360996,0.009541984732824428,0.006557377049180328,0.017857142857142856,0.02696078431372549,0.012170385395537525,0.027149321266968326,0.012903225806451613,0.011834319526627219,0.017660044150110375
PHB2,0.02214022140221402,0.010815307820299502,0.024683122081387593,0.02631578947368421,0.022288261515601784,0.022900763358778626,0.028526148969889066,0.0325149303251493,0.016423357664233577,0.025620496397117692,0.009514747859181731,0.03758290346352248
ACOT7,0.010471204188481676,0.006802721088435374,0.01,0.024271844660194174,0.027777777777777776,0.03,0.06015037593984962,0.029069767441860465,0.015384615384615385,0.04878048780487805,0.027586206896551724,0.02142857142857143
PDAP1,0.014134275618374558,0.02102376599634369,0.014470677837014471,0.023842917251051893,0.013282732447817837,0.019178082191780823,0.020689655172413793,0.017041053446940357,0.017045454545454544,0.015625,0.006501950585175552,0.018518518518518517
TUSC2,0.06876790830945559,0.06204379562043796,0.10741687979539642,0.10588235294117647,0.08653846153846154,0.12121212121212122,0.14067278287461774,0.14673913043478262,0.10622710622710622,0.10256410256410256,0.055762081784386616,0.09401709401709402
CBX3,0.01714752313554709,0.01514386673397274,0.022478070175438597,0.02700693756194252,0.023907358983937244,0.04280575539568345,0.028048082427017746,0.03619813717188823,0.017152191668935474,0.017800212539851222,0.013069454817027632,0.01928590044305447
EXOC3,0.04925053533190578,0.02358490566037736,0.0395010395010395,0.05567010309278351,0.05855855855855856,0.05581395348837209,0.05121293800539083,0.0514018691588785,0.05449591280653951,0.05555555555555555,0.023972602739726026,0.04481792717086835
GABARAP,0.00606366851945427,0.007662835249042145,0.008037825059101654,0.011274934952298352,0.010156971375807941,0.016835016835016835,0.01270513499205929,0.018144116122343183,0.010011778563015312,0.013150973172014729,0.0050991501416430595,0.01092896174863388
U2AF2,0.030561478322672354,0.02908805031446541,0.045014245014245016,0.035849056603773584,0.02949438202247191,0.0511727078891258,0.040295500335795834,0.04314420803782506,0.03609831029185868,0.02886002886002886,0.015555555555555555,0.03385579937304075
OIP5,0.0,0.0,0.01020408163265306,0.015503875968992248,0.0,0.0,0.03488372093023256,0.008547008547008548,0.009708737864077669,0.0,0.0,0.028037383177570093
EXOSC8,0.020134228187919462,0.020491803278688523,0.032846715328467155,0.015384615384615385,0.006329113924050633,0.021621621621621623,0.04824561403508772,0.032448377581120944,0.02608695652173913,0.019083969465648856,0.0,0.027906976744186046
SCRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF13,0.004149377593360996,0.007380073800738007,0.004149377593360996,0.0,0.024242424242424242,0.03296703296703297,0.008849557522123894,0.018808777429467086,0.004291845493562232,0.012875536480686695,0.005128205128205128,0.014388489208633094
MGLL,0.016304347826086956,0.014925373134328358,0.04672897196261682,0.03542857142857143,0.025787965616045846,0.019230769230769232,0.02843601895734597,0.04015544041450777,0.039936102236421724,0.03418803418803419,0.01284796573875803,0.033200531208499334
TWF2,0.03717472118959108,0.014084507042253521,0.038869257950530034,0.03869047619047619,0.05504587155963303,0.015151515151515152,0.06074766355140187,0.030534351145038167,0.041666666666666664,0.04330708661417323,0.005813953488372093,0.02510460251046025
GABARAPL2,0.01468189233278956,0.001949317738791423,0.010169491525423728,0.011235955056179775,0.010101010101010102,0.012437810945273632,0.011278195488721804,0.011412268188302425,0.011049723756906077,0.009404388714733543,0.006622516556291391,0.017543859649122806
SYNPO,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.047619047619047616,0.09523809523809523,0.09090909090909091,0.0,0.047619047619047616
CASC3,0.04513888888888889,0.03350707371556218,0.040948275862068964,0.0390625,0.043316831683168314,0.06933911159263272,0.06381192275398824,0.053691275167785234,0.03888419273034658,0.04256854256854257,0.023946360153256706,0.04631578947368421
NID2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COG2,0.07462686567164178,0.07734806629834254,0.11578947368421053,0.08583690987124463,0.07627118644067797,0.0896551724137931,0.1043956043956044,0.12886597938144329,0.10795454545454546,0.095,0.017857142857142856,0.0335195530726257
TFEC,0.008823529411764706,0.025139664804469275,0.0220125786163522,0.020253164556962026,0.05982905982905983,0.0627062706270627,0.011428571428571429,0.01016260162601626,0.010666666666666666,0.011428571428571429,0.0,0.005649717514124294
RRAS2,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA11,0.02631578947368421,0.0,0.01694915254237288,0.0,0.0,0.0,0.044444444444444446,0.02040816326530612,0.07317073170731707,0.0,0.0,0.045454545454545456
XRN2,0.024291497975708502,0.014184397163120567,0.04672897196261682,0.038314176245210725,0.07784431137724551,0.03205128205128205,0.03305785123966942,0.02857142857142857,0.0199203187250996,0.04741379310344827,0.013333333333333334,0.03292181069958848
IKZF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0
IKZF2,0.006711409395973154,0.02926829268292683,0.06329113924050633,0.042328042328042326,0.00847457627118644,0.1015625,0.04316546762589928,0.07511737089201878,0.011695906432748537,0.02127659574468085,0.036036036036036036,0.016853932584269662
MRAS,0.02074688796680498,0.010256410256410256,0.06481481481481481,0.0625,0.018018018018018018,0.0273972602739726,0.04864864864864865,0.04149377593360996,0.03980099502487562,0.07,0.012903225806451613,0.042328042328042326
ATF5,0.02051545069880754,0.019377801212760348,0.0242188344685912,0.026071627389126,0.02052505966587112,0.03303607620591812,0.031014134760532455,0.030097645031591038,0.021676079987788123,0.02343053610085318,0.01041264944080216,0.025210084033613446
COPZ1,0.015796401930671347,0.01071602532878714,0.02375,0.018359375,0.013832384052074858,0.026066350710900472,0.02171664943123061,0.02434928631402183,0.01613770844540075,0.017865538316878232,0.008872651356993737,0.018534863195057368
COPG1,0.03420523138832998,0.02584493041749503,0.024115755627009645,0.028050490883590462,0.04745762711864407,0.044444444444444446,0.03832116788321168,0.054773082942097026,0.039014373716632446,0.03180212014134275,0.016216216216216217,0.026455026455026454
RASA3,0.031718569780853516,0.03202416918429003,0.04806201550387597,0.046964997784669914,0.04931794333683106,0.07224334600760456,0.05023442732752847,0.06652474720596062,0.05366847826086957,0.054844606946983544,0.010851419031719533,0.049591598599766626
PHLDA1,0.1518987341772152,0.16312056737588654,0.12987012987012986,0.16770186335403728,0.10465116279069768,0.12380952380952381,0.20161290322580644,0.14857142857142858,0.13513513513513514,0.09090909090909091,0.11428571428571428,0.10101010101010101
MTF2,0.0425531914893617,0.03513513513513514,0.0160857908847185,0.05069124423963134,0.05442176870748299,0.0547112462006079,0.033854166666666664,0.05904761904761905,0.02610966057441253,0.026737967914438502,0.019230769230769232,0.038202247191011236
HSPA4L,0.0,0.05555555555555555,0.034482758620689655,0.0,0.0,0.13333333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0
DNAJC8,0.02019650655021834,0.016580903373356205,0.028086910439851617,0.02525497814473045,0.03169014084507042,0.03098106712564544,0.03733955659276546,0.030830432620586774,0.024358130348913758,0.02565564424173318,0.013350286077558804,0.02416452442159383
SCAF8,0.06372549019607843,0.06779661016949153,0.10582010582010581,0.056768558951965066,0.07575757575757576,0.14285714285714285,0.15217391304347827,0.15789473684210525,0.05472636815920398,0.06806282722513089,0.04424778761061947,0.10619469026548672
NLGN4Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP162,0.03125,0.0,0.06896551724137931,0.18421052631578946,0.08333333333333333,0.1111111111111111,0.08108108108108109,0.022222222222222223,0.034482758620689655,0.07692307692307693,0.0,0.0
ZNF652,0.07047872340425532,0.05382775119617225,0.09067017082785808,0.10571081409477522,0.07758620689655173,0.13651877133105803,0.0993485342019544,0.10585817060637205,0.09523809523809523,0.0921409214092141,0.03389830508474576,0.09652509652509653
ZFP30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOBTB3,0.0,0.011857707509881422,0.008658008658008658,0.006535947712418301,0.005076142131979695,0.04419889502762431,0.0,0.032362459546925564,0.017391304347826087,0.02702702702702703,0.006134969325153374,0.029288702928870293
RNF44,0.023696682464454975,0.020222446916076844,0.032362459546925564,0.033783783783783786,0.026578073089700997,0.05285714285714286,0.050213675213675216,0.04741379310344827,0.04096638655462185,0.031132075471698113,0.018465909090909092,0.021847070506454815
DLGAP4,0.02594810379241517,0.03164556962025317,0.07103825136612021,0.052715654952076675,0.039886039886039885,0.05847953216374269,0.053691275167785234,0.06571936056838366,0.07036247334754797,0.053830227743271224,0.02099737532808399,0.04535637149028078
RAB11FIP2,0.03076923076923077,0.02288329519450801,0.04618473895582329,0.04924242424242424,0.07098765432098765,0.09828009828009827,0.0611764705882353,0.08012820512820513,0.042600896860986545,0.07823960880195599,0.054838709677419356,0.039525691699604744
PPM1E,0.02127659574468085,0.0410958904109589,0.0,0.0,0.0,0.024390243902439025,0.041666666666666664,0.0136986301369863,0.01639344262295082,0.014285714285714285,0.0,0.015384615384615385
DOLK,0.25,0.46153846153846156,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.23529411764705882,0.0,0.25,0.3333333333333333,0.1111111111111111
VASH1,0.02282608695652174,0.008830022075055188,0.024390243902439025,0.022241231822070145,0.02079002079002079,0.025688073394495414,0.02546296296296296,0.021515434985968196,0.030379746835443037,0.02301255230125523,0.01232394366197183,0.01842870999030068
ZNF507,0.1264591439688716,0.12974683544303797,0.1839080459770115,0.2159090909090909,0.17195767195767195,0.2694394213381555,0.2172043010752688,0.2490372272143774,0.2040072859744991,0.17588932806324112,0.1134020618556701,0.16369529983792544
AAK1,0.07352408547627672,0.051108605787298006,0.07674684994272624,0.10129787907565685,0.0732375085557837,0.13294180459156432,0.07091097308488613,0.10665329321297225,0.07452030343596609,0.05953827460510328,0.02468265162200282,0.07242447714949651
CPEB3,0.18309859154929578,0.11428571428571428,0.043478260869565216,0.1095890410958904,0.12903225806451613,0.1095890410958904,0.2028985507246377,0.17045454545454544,0.15555555555555556,0.07462686567164178,0.13043478260869565,0.08641975308641975
ADNP2,0.043941411451398134,0.03260869565217391,0.0553306342780027,0.06281407035175879,0.05530973451327434,0.10526315789473684,0.08813559322033898,0.09318181818181819,0.065625,0.051470588235294115,0.029469548133595286,0.04033379694019471
ANKRD26,0.0,0.0,0.02631578947368421,0.02127659574468085,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.04
LMTK2,0.03571428571428571,0.044642857142857144,0.08633093525179857,0.1566265060240964,0.05063291139240506,0.19801980198019803,0.18811881188118812,0.13740458015267176,0.12871287128712872,0.14049586776859505,0.12121212121212122,0.13178294573643412
NTNG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHSY1,0.07455012853470437,0.04754358161648178,0.07338709677419354,0.09127789046653144,0.08640552995391705,0.13663366336633664,0.03357314148681055,0.055031446540880505,0.02841530054644809,0.029904306220095694,0.019637462235649546,0.050505050505050504
CILK1,0.03103448275862069,0.020689655172413793,0.03663003663003663,0.035830618892508145,0.0319634703196347,0.056074766355140186,0.04365079365079365,0.06896551724137931,0.04081632653061224,0.045112781954887216,0.04128440366972477,0.02390438247011952
ADGRL1,0.021505376344086023,0.011627906976744186,0.04838709677419355,0.05263157894736842,0.02127659574468085,0.0136986301369863,0.02912621359223301,0.05263157894736842,0.06796116504854369,0.03488372093023256,0.020833333333333332,0.041666666666666664
NLRP1,0.06976744186046512,0.06896551724137931,0.03896103896103896,0.075,0.0,0.061224489795918366,0.07692307692307693,0.08,0.031746031746031744,0.09090909090909091,0.0,0.0975609756097561
FNDC3A,0.047156726768377254,0.03365384615384615,0.04065040650406504,0.04866180048661801,0.056239015817223195,0.10903873744619799,0.06327372764786796,0.051207729468599035,0.047180667433831994,0.0436046511627907,0.019736842105263157,0.0539906103286385
ATG14,0.06017191977077364,0.027190332326283987,0.05405405405405406,0.04292929292929293,0.030456852791878174,0.0871559633027523,0.028846153846153848,0.05365853658536585,0.047337278106508875,0.05056179775280899,0.0228310502283105,0.05134474327628362
R3HDM2,0.00881057268722467,0.01072961373390558,0.017208413001912046,0.008532423208191127,0.009287925696594427,0.026143790849673203,0.02,0.024429967426710098,0.006741573033707865,0.006211180124223602,0.008595988538681949,0.022887323943661973
CNKSR2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
FASTKD2,0.026706231454005934,0.04573170731707317,0.05337078651685393,0.059278350515463915,0.052132701421800945,0.06276150627615062,0.05517241379310345,0.07042253521126761,0.044585987261146494,0.052805280528052806,0.015151515151515152,0.052083333333333336
ZNF510,0.04417670682730924,0.04296875,0.0970464135021097,0.0944055944055944,0.09696969696969697,0.11494252873563218,0.08196721311475409,0.09352517985611511,0.10454545454545454,0.06719367588932806,0.016216216216216217,0.11458333333333333
PPP6R1,0.0210387902695595,0.017241379310344827,0.02277777777777778,0.023785425101214574,0.030666666666666665,0.03368176538908246,0.02410518626734843,0.028678304239401497,0.023273855702094646,0.026905829596412557,0.008454106280193236,0.02700781805259417
NLGN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC31A,0.008875739644970414,0.009900990099009901,0.017857142857142856,0.011730205278592375,0.02643171806167401,0.02857142857142857,0.017391304347826087,0.02795698924731183,0.014749262536873156,0.012121212121212121,0.01282051282051282,0.028985507246376812
DZIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA6,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP5F,0.07368421052631578,0.06167400881057269,0.08333333333333333,0.11020408163265306,0.104,0.19014084507042253,0.12777777777777777,0.13666666666666666,0.1016949152542373,0.09333333333333334,0.056,0.059574468085106386
MLXIP,0.06672025723472669,0.04922067268252666,0.06906686260102865,0.06276747503566334,0.08181818181818182,0.09903713892709766,0.08349900596421471,0.0857823669579031,0.0637065637065637,0.06098579782790309,0.024079320113314446,0.07000864304235091
TRAPPC8,0.024390243902439025,0.039525691699604744,0.06,0.046218487394957986,0.036585365853658534,0.09659090909090909,0.08571428571428572,0.04727272727272727,0.06751054852320675,0.033816425120772944,0.01680672268907563,0.056074766355140186
MON1B,0.04811443433029909,0.03614457831325301,0.045023696682464455,0.052570093457943924,0.030973451327433628,0.0958904109589041,0.05845181674565561,0.07063197026022305,0.052547770700636945,0.05717916137229987,0.027070063694267517,0.050271739130434784
MORC2,0.0071174377224199285,0.0,0.0036496350364963502,0.010810810810810811,0.005917159763313609,0.005917159763313609,0.012295081967213115,0.010238907849829351,0.014218009478672985,0.014814814814814815,0.004273504273504274,0.006944444444444444
ANKRD6,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZHX2,0.07407407407407407,0.04,0.0379746835443038,0.12195121951219512,0.09803921568627451,0.0821917808219178,0.1111111111111111,0.11363636363636363,0.02127659574468085,0.075,0.0196078431372549,0.045454545454545456
