,JQ1,MYBi_30m,MYBi_6h,PBS_6h,MS2_JQ1,DMSO,PBS_30m,MS2
PHF23,38.0,14.0,8.0,17.0,25.0,37.0,26.0,36.5
PPDPF,19.5,1.0,1.0,7.0,18.0,19.0,3.0,19.5
CHCHD7,52.5,9.5,1.5,4.0,55.0,48.0,18.5,61.0
FKRP,30.5,9.5,0.5,9.0,28.0,25.0,16.0,29.5
ZSCAN5A,7.0,2.5,0.0,1.0,6.0,6.0,2.0,5.5
TNIP2,29.5,4.5,3.5,6.0,24.0,36.0,10.5,22.5
PLEKHF1,30.5,140.0,13.5,17.0,31.0,21.0,65.0,38.5
MFSD11,2.0,1.5,0.0,1.0,2.0,0.0,0.5,2.5
GNPTAB,12.0,1.5,1.0,1.0,12.0,13.0,3.0,19.5
NOL12,33.0,10.5,1.5,14.0,34.0,35.0,10.5,40.0
LINC01711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM243,1.5,1.0,0.0,1.0,2.0,2.0,3.5,2.0
C1orf35,29.5,4.0,1.5,10.0,29.0,36.0,12.0,27.5
PRR15L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM42,8.0,2.5,0.0,4.0,8.0,10.0,3.0,8.5
CENPO,71.0,17.5,3.5,18.0,60.0,76.0,26.0,63.0
C19orf57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRELD2,3.5,0.5,0.0,1.0,4.0,3.0,0.0,3.0
ZNF343,21.5,1.0,0.0,6.0,19.0,22.0,3.0,21.5
FBXL15,2.5,0.0,0.0,2.0,2.0,3.0,1.0,2.5
ZNF576,18.0,6.0,0.5,8.0,12.0,29.0,8.0,20.0
THTPA,6.0,0.5,0.5,2.0,6.0,11.0,3.0,6.5
EFHD2,79.5,30.0,4.5,30.0,58.0,79.0,51.5,68.5
TTPAL,37.0,11.5,1.0,9.0,52.0,44.0,20.5,60.0
BRCC3,24.5,6.0,2.0,13.0,23.0,27.0,12.5,33.0
TMEM43,47.0,35.5,4.0,12.0,45.0,46.0,34.0,56.5
IRX3,51.0,12.5,5.0,32.0,24.0,48.0,28.0,43.5
THOC6,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5
ZNF557,146.5,36.0,5.5,33.0,144.0,184.0,81.0,179.0
DCAF10,39.0,12.5,6.0,17.0,37.0,39.0,15.5,71.5
CPLANE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
ZXDC,208.5,98.0,8.0,37.0,218.0,183.0,94.5,246.5
BHLHE41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGN5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
GLB1L,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KREMEN2,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0
LRFN3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBC1,98.0,8.0,2.0,40.0,105.0,116.0,32.0,106.5
HAUS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC2,0.0,3.5,0.5,0.0,0.0,0.0,2.0,0.0
FYCO1,44.0,10.5,2.0,14.0,42.0,29.0,32.0,46.0
WDR25,2.5,0.0,0.5,1.0,2.0,0.0,0.5,2.5
PAGR1,65.0,9.0,2.0,20.0,56.0,65.0,31.0,65.0
ULBP3,5.0,2.5,1.0,1.0,5.0,7.0,2.5,5.0
RIPOR1,4.5,0.0,0.0,3.0,5.0,3.0,0.5,4.5
MAIP1,6.5,2.0,0.0,1.0,7.0,6.0,4.0,5.5
NKAIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCC1,62.0,37.0,6.5,14.0,69.0,59.0,35.0,70.0
ATP13A3,31.5,49.5,3.5,11.0,30.0,60.0,32.5,58.0
TTC13,3.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0
ABHD8,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
NKAP,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1.0
CDC73,18.5,16.0,2.0,2.0,19.0,16.0,16.0,35.0
SLC52A2,22.0,4.0,0.0,10.0,9.0,35.0,8.0,15.5
TMEM231,6.5,1.5,0.0,3.0,6.0,7.0,6.0,5.5
CHPF,8.5,0.5,0.5,2.0,8.0,3.0,4.5,8.5
CARS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL24,3.0,0.5,0.0,2.0,3.0,1.0,0.5,2.5
ARMH3,22.5,10.5,1.0,3.0,26.0,25.0,11.0,26.0
MUL1,75.5,22.0,5.0,21.0,75.0,71.0,44.0,75.5
SAP130,18.5,4.0,2.0,6.0,26.0,11.0,5.0,20.5
OBI1,16.5,2.5,3.0,8.0,17.0,23.0,16.5,25.5
CEP97,14.0,2.5,0.0,5.0,18.0,19.0,3.0,18.5
TCTN1,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.5
ADIPOR2,209.0,152.5,19.0,48.0,194.0,188.0,155.0,223.5
PGBD5,4.5,0.5,0.0,4.0,5.0,2.0,0.0,5.5
FAM118B,15.0,0.5,0.0,1.0,16.0,10.0,1.0,13.0
VCPKMT,32.5,36.0,3.0,8.0,22.0,41.0,33.5,45.5
NAA16,2.0,3.0,0.0,1.0,3.0,5.0,2.0,3.5
TANGO6,12.5,5.0,1.0,5.0,12.0,15.0,4.0,12.5
CCNJL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMBOX1,6.0,1.5,1.5,3.0,5.0,11.0,4.5,8.5
RNASEH2B,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0
SNRNP25,18.0,3.0,0.0,9.0,18.0,22.0,4.5,14.5
GALNT14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMT1,3.5,0.5,0.5,1.0,5.0,4.0,1.5,10.5
NDNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP8L2,89.5,17.5,5.0,44.0,90.0,80.0,47.0,94.0
OGFRL1,3.5,2.0,0.5,2.0,4.0,6.0,2.0,4.5
SH3TC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCEL1,9.0,0.0,0.0,1.0,9.0,3.0,0.5,7.5
C1orf54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFL1,27.0,6.5,0.5,9.0,32.0,31.0,9.5,33.0
SCRN3,2.0,0.5,0.0,1.0,4.0,5.0,1.5,4.5
CCDC121,4.5,0.0,0.0,1.0,7.0,5.0,1.0,9.0
ARMC7,14.5,0.0,1.0,5.0,16.0,15.0,2.5,16.5
TMEM53,3.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0
C22orf46,31.5,1.5,2.0,23.0,26.0,40.0,11.5,38.0
ROGDI,6.0,0.0,0.0,6.0,4.0,7.0,2.0,12.5
CHMP6,9.0,2.0,0.0,4.0,10.0,14.0,4.0,9.0
SRD5A3,16.0,1.0,0.0,4.0,16.0,11.0,6.0,17.0
PANK3,22.5,16.5,1.5,4.0,23.0,33.0,16.0,36.0
AKIRIN1,146.0,129.5,11.0,35.0,141.0,166.0,92.5,169.5
MCPH1,65.5,22.5,6.5,22.0,51.0,74.0,46.0,75.0
MAP7D3,3.0,2.0,0.0,4.0,2.0,4.0,5.0,4.0
USB1,47.0,7.5,1.0,14.0,52.0,52.0,17.0,52.0
RHBDF2,6.0,0.0,0.5,2.0,5.0,4.0,1.5,4.5
TMEM204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
HECTD3,8.0,0.5,0.0,3.0,8.0,12.0,6.5,12.0
RPAP3,2.5,0.0,0.0,0.0,3.0,1.0,1.0,3.0
ARHGAP10,3.5,0.0,0.5,1.0,3.0,1.0,2.0,3.0
DYNC2H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R3B,11.5,2.5,2.0,2.0,11.0,16.0,4.0,18.5
NEIL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPBAP1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
ICE2,8.5,4.0,1.0,3.0,14.0,20.0,10.0,23.5
DHX40,9.5,3.0,1.0,1.0,10.0,7.0,2.5,11.5
PLEKHF2,70.5,37.0,14.0,16.0,79.0,47.0,54.5,92.0
KLF3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP8,97.0,62.5,31.5,26.0,129.0,101.0,91.0,193.5
C3orf52,2.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0
TUT7,2.0,2.5,1.0,1.0,3.0,3.0,5.0,2.5
NLRX1,4.5,0.0,0.0,3.0,5.0,4.0,3.0,6.0
FN3KRP,13.0,2.0,0.5,3.0,13.0,19.0,12.0,15.0
ZNF329,8.0,1.0,2.0,3.0,9.0,9.0,3.0,9.5
FASTKD1,16.0,8.0,3.0,5.0,17.0,30.0,7.5,22.0
OGFOD2,5.0,0.0,0.5,4.0,6.0,5.0,2.5,7.0
SMC6,6.0,1.0,0.5,3.0,4.0,5.0,2.5,9.0
RTL10,145.0,32.5,4.5,48.0,144.0,119.0,68.0,145.0
CENPU,47.5,6.0,4.0,19.0,43.0,58.0,27.5,58.0
ZDHHC14,6.5,1.5,1.5,1.0,7.0,13.0,2.5,8.0
MSANTD2,5.0,1.0,0.5,6.0,5.0,6.0,2.5,9.5
SAP30L,7.5,1.0,1.5,3.0,13.0,7.0,7.0,14.5
79686,34.0,18.0,4.5,20.0,27.0,37.0,24.0,37.0
GAL3ST4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QTRT2,50.0,17.0,2.0,17.0,44.0,43.0,29.5,66.0
ZNF322,8.5,2.0,1.0,1.0,7.0,17.0,2.0,8.5
YRDC,169.0,164.0,17.0,42.0,169.0,133.0,155.0,169.0
MANEA,4.0,1.0,1.0,0.0,2.0,5.0,3.5,10.0
GALNT12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC2HC1C,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
RIOX1,44.0,22.0,1.5,13.0,45.0,48.0,28.5,50.5
ZYG11B,31.0,4.5,2.0,5.0,33.0,18.0,4.0,38.5
OGFOD3,17.0,2.0,0.5,8.0,16.0,20.0,7.0,17.0
C11orf80,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
LRRK1,11.5,4.5,0.5,7.0,11.0,24.0,5.5,14.0
PRKRIP1,50.5,13.0,4.5,17.0,49.0,53.0,19.0,47.5
NOL9,57.0,30.0,7.0,15.0,57.0,67.0,41.0,59.0
COLGALT1,196.0,60.0,9.0,71.0,181.0,275.0,138.0,187.0
IPO4,72.0,27.5,2.0,20.0,71.0,81.0,27.5,70.0
GTDC1,4.5,1.0,0.0,2.0,10.0,7.0,3.5,9.0
IGFLR1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
CCDC51,3.0,0.0,0.0,4.0,2.0,8.0,1.0,5.5
NPEPL1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
PPCS,38.5,7.5,1.0,13.0,45.0,47.0,17.0,49.0
TBL1XR1,65.0,35.0,11.5,18.0,65.0,84.0,51.5,115.0
AAGAB,26.0,9.5,4.0,7.0,37.0,38.0,19.5,43.0
VPS37B,43.5,21.0,3.0,3.0,45.0,36.0,27.5,47.5
ANKRD55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUV39H2,10.5,2.5,0.0,2.0,11.0,13.0,6.0,12.5
ZNF768,7.5,0.5,0.0,6.0,5.0,7.0,1.0,7.0
THAP9,3.5,0.0,0.0,1.0,6.0,2.0,2.5,6.5
WDR59,3.0,2.0,0.0,2.0,4.0,1.0,2.0,4.0
LIN28A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALB2,5.0,0.0,0.0,2.0,4.0,7.0,2.0,6.0
SH3D21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NARS2,8.5,0.5,1.0,0.0,17.0,6.0,2.0,15.0
E2F8,1.0,2.0,1.0,0.0,1.0,2.0,3.0,2.5
KCTD17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
TBC1D17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BBS10,9.0,1.5,0.0,2.0,18.0,7.0,2.5,17.5
CCDC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF419,10.0,0.0,0.0,2.0,12.0,10.0,3.5,12.5
SLC25A22,25.5,3.0,0.0,11.0,23.0,37.0,6.5,25.5
ZFAND1,56.0,15.5,5.0,15.0,54.0,82.0,35.5,84.0
SNIP1,61.5,29.5,6.0,12.0,64.0,53.0,41.0,69.0
ASB13,25.5,5.5,0.5,12.0,19.0,21.0,12.5,25.0
DHRS12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ZNF668,6.5,1.0,0.0,4.0,5.0,5.0,1.5,6.0
GEMIN7,41.0,13.0,3.0,11.0,34.0,39.0,17.0,40.0
ISOC2,45.5,3.5,0.5,10.0,25.0,32.0,7.5,33.5
ELMO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATNBL1,10.0,0.5,0.0,3.0,7.0,20.0,2.5,24.0
TXNDC15,4.0,1.5,1.5,0.0,3.0,6.0,1.5,6.5
MCTP1,5.0,3.0,2.0,2.0,7.0,5.0,4.5,9.5
GRTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACBD4,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
MICALL2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CCDC82,4.0,1.5,1.5,1.0,3.0,4.0,4.0,7.0
KLHL36,16.0,3.5,1.0,5.0,21.0,18.0,13.5,24.5
CLMN,1.5,0.0,1.0,1.0,1.0,2.0,0.5,2.0
FBXO31,73.5,36.0,2.5,13.0,73.0,67.0,51.0,69.0
C12orf49,60.0,8.5,3.0,9.0,62.0,50.0,18.0,66.5
ALG9,8.0,2.5,0.0,2.0,13.0,5.0,1.0,13.0
ZNF408,1.5,0.5,0.0,0.0,2.0,2.0,0.0,2.5
ARMC5,50.5,19.5,3.5,13.0,43.0,53.0,27.0,38.5
CARF,1.5,0.5,0.5,2.0,3.0,1.0,1.0,4.0
SHCBP1,21.5,10.0,5.5,5.0,34.0,34.0,17.5,43.0
HPS6,27.0,5.5,1.5,10.0,24.0,28.0,15.0,23.5
VASH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTCD,4.5,1.5,0.0,3.0,4.0,7.0,1.5,5.5
TTC21B,4.0,0.5,0.0,1.0,5.0,10.0,3.0,5.5
PTCD2,5.5,0.0,0.0,1.0,5.0,11.0,3.5,6.0
SLTM,176.0,99.5,31.0,59.0,167.0,207.0,129.5,201.5
EHMT1,16.0,3.0,2.0,7.0,16.0,24.0,6.0,16.0
AGMAT,2.5,1.5,0.5,2.0,2.0,3.0,2.5,3.0
NIPAL2,11.0,2.0,1.0,5.0,11.0,20.0,2.0,14.5
TLE6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOB3B,24.0,10.0,0.5,5.0,21.0,24.0,13.0,31.5
ZNF552,11.0,3.0,1.0,5.0,10.0,16.0,6.0,12.0
CAMKMT,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
METTL8,26.5,6.5,1.5,24.0,25.0,41.0,16.0,37.5
NAA40,16.0,1.0,0.0,9.0,15.0,23.0,3.0,17.5
ZMYM1,2.5,0.0,0.5,0.0,4.0,0.0,0.0,4.0
KDM8,10.5,0.5,0.5,3.0,9.0,9.0,2.5,8.5
QSER1,24.5,10.5,4.0,14.0,22.0,33.0,16.5,55.0
GEMIN6,3.5,0.5,0.0,0.0,1.0,2.0,0.0,3.0
PEAK1,11.0,5.0,2.0,2.0,12.0,18.0,9.0,14.5
LONRF3,2.0,7.0,0.0,2.0,2.0,5.0,5.5,3.0
PIP4K2C,23.5,2.0,2.5,5.0,23.0,31.0,13.0,31.5
TMC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHEJ1,16.5,5.5,0.5,3.0,14.0,9.0,4.5,15.5
AGBL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB3,33.5,7.0,1.5,8.0,42.0,22.0,11.0,35.5
ZDHHC11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF122,49.5,22.0,4.0,8.0,57.0,44.0,31.5,50.5
MFSD13A,2.0,0.0,0.5,0.0,2.0,1.0,0.0,2.0
CSPP1,5.5,7.5,1.0,1.0,7.0,7.0,4.5,6.5
TLCD3A,10.5,25.0,1.5,11.0,9.0,27.0,24.5,10.0
LINC00115,3.0,1.0,0.5,1.0,3.0,4.0,2.0,4.0
SNX22,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
NEK11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZNF669,16.0,2.5,0.0,2.0,14.0,14.0,5.0,12.5
RBFA,27.0,5.0,1.0,10.0,20.0,34.0,10.0,20.5
TREML2,7.5,7.5,1.5,5.0,7.0,6.0,30.0,11.5
BORA,19.5,2.0,1.5,3.0,20.0,12.0,4.0,19.5
TCTN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG13,8.5,10.0,0.0,1.0,8.0,10.0,7.0,11.5
CPSF7,159.5,75.5,21.0,37.0,170.0,167.0,107.5,185.0
RPAP2,5.0,1.5,1.5,3.0,6.0,6.0,3.0,9.5
CBLL1,64.5,35.5,10.0,10.0,72.0,53.0,47.5,98.0
NUDT18,40.0,1.0,0.5,13.0,39.0,33.0,3.5,38.0
RABEP2,5.5,1.5,0.0,4.0,5.0,6.0,4.0,6.0
THSD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBA5,9.5,11.5,2.0,5.0,9.0,15.0,10.5,20.5
DCAKD,13.5,1.0,1.0,7.0,14.0,16.0,1.0,13.5
CCDC134,7.0,0.0,0.0,1.0,6.0,5.0,0.0,6.0
ZC3H14,7.0,4.0,1.0,5.0,5.0,10.0,3.5,12.0
PODNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC11,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5
CAAP1,11.0,6.0,0.5,3.0,13.0,10.0,7.5,24.0
LPCAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIN3,20.5,2.5,0.5,14.0,12.0,26.0,10.5,18.5
ZNF671,9.0,0.5,0.5,3.0,9.0,8.0,4.5,12.5
MCMBP,55.0,46.5,12.5,22.0,56.0,81.0,78.5,98.5
GGNBP2,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.5
ZNF672,36.0,9.0,1.5,8.0,40.0,29.0,15.5,36.0
ATP8B4,29.5,23.0,4.5,9.0,34.0,41.0,35.5,56.5
THNSL1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
ZNF613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
PRR5L,2.5,1.0,0.0,1.0,2.0,2.0,1.0,3.0
CYBRD1,2.0,0.0,0.0,5.0,2.0,3.0,2.0,3.0
NUP85,1.0,0.0,0.0,0.0,2.0,1.0,1.5,1.5
NAA60,46.5,12.5,3.0,9.0,40.0,42.0,17.5,41.5
TMC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORN1,1.5,0.0,0.0,3.0,1.0,1.0,0.5,3.0
PYROXD1,20.5,21.0,3.5,5.0,21.0,16.0,18.0,26.5
ACTR5,9.0,1.5,1.0,2.0,7.0,7.0,4.5,9.0
ATAD5,4.0,0.5,1.0,0.0,5.0,1.0,2.5,7.0
MAGIX,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0
SETD6,19.5,12.0,0.0,5.0,10.0,19.0,14.0,21.0
MRM1,3.5,0.0,0.0,2.0,2.0,3.0,0.0,3.0
ADM2,19.5,31.0,3.0,2.0,31.0,6.0,29.0,35.0
SPEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM110D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP6D1,9.0,4.5,0.0,3.0,7.0,17.0,8.5,7.5
DOK3,49.0,8.5,2.5,33.0,40.0,74.0,43.0,45.5
TNIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA0319L,11.0,1.5,1.0,6.0,9.0,7.0,2.0,13.0
SYNPO2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ8B,4.5,0.0,0.5,5.0,5.0,3.0,1.0,6.0
CNTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35E1,130.5,57.0,7.5,35.0,120.0,139.0,77.0,133.5
ZNF696,63.5,3.5,2.0,33.0,58.0,62.0,32.0,61.0
L2HGDH,6.0,0.0,0.5,2.0,4.0,8.0,1.0,8.5
C10orf95,3.0,2.0,0.0,0.0,4.0,2.0,0.5,3.5
DHDDS,39.0,3.5,1.0,9.0,43.0,33.0,10.5,40.0
PLPPR3,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
NOL10,67.0,31.0,4.0,27.0,62.0,110.0,40.0,79.0
PDZD7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERMP1,27.0,5.0,1.5,5.0,29.0,33.0,14.5,53.0
PAQR6,9.0,4.5,1.0,4.0,9.0,4.0,4.5,7.0
DENND1C,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.5
CEP76,40.5,11.0,5.0,12.0,37.0,37.0,16.0,44.0
JADE1,107.5,23.5,10.5,36.0,111.0,109.0,61.5,133.5
DENND2D,6.0,2.0,0.5,4.0,7.0,9.0,4.0,8.0
DNAJC22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ABCA11P,6.5,1.0,1.0,2.0,5.0,6.0,1.5,5.0
SCD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR76,3.0,1.5,0.0,3.0,3.0,9.0,6.5,6.0
ATAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF767P,19.5,3.0,0.5,7.0,24.0,15.0,7.0,24.0
WLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT2B,2.5,0.0,0.5,1.0,1.0,3.0,1.0,4.5
DSN1,17.5,1.5,1.0,8.0,14.0,24.0,7.0,21.5
DNAJB14,28.5,16.0,8.0,8.0,33.0,32.0,26.5,66.5
TTC26,5.5,0.5,0.0,1.0,6.0,5.0,3.0,7.5
PLEKHH3,1.5,1.0,0.5,2.0,1.0,1.0,3.0,1.0
STN1,5.0,0.0,0.0,3.0,8.0,2.0,0.5,8.0
AGPAT4-IT1,0.5,1.0,0.0,2.0,0.0,3.0,2.5,1.5
ELOVL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK5,39.0,35.0,7.0,17.0,40.0,43.0,45.5,70.0
TRAPPC13,4.5,0.5,0.5,2.0,6.0,4.0,1.5,10.0
C10orf88,9.0,1.5,1.5,2.0,10.0,9.0,5.5,10.0
TMEM156,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
RMI1,10.0,0.5,0.5,3.0,11.0,8.0,3.0,15.5
PSME3IP1,10.0,0.5,1.5,10.0,11.0,13.0,7.0,19.5
PHC3,51.0,20.0,5.0,14.0,54.0,68.0,28.5,90.5
MINDY3,4.5,2.0,0.5,1.0,5.0,2.0,1.0,6.0
WWC2,3.0,3.0,0.5,2.0,2.0,8.0,3.5,5.0
DGLUCY,3.5,0.5,0.0,4.0,3.0,3.0,1.0,4.0
NAA25,45.5,29.0,5.0,16.0,42.0,57.0,33.5,61.5
UBTD1,2.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0
FOXRED2,36.0,2.5,0.5,18.0,34.0,40.0,12.5,36.5
TMEM62,4.5,1.5,0.0,1.0,4.0,3.0,3.0,3.5
MYO15B,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0
NRSN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC8B1,11.5,2.5,1.0,6.0,9.0,13.0,1.0,8.5
PANK2,16.0,12.0,2.5,3.0,13.0,10.0,11.0,15.0
FBXL18,14.0,1.5,1.5,8.0,19.0,26.0,6.0,26.5
ZNF556,3.0,0.0,0.0,1.0,3.0,3.0,0.5,2.5
ANP32A-IT1,3.0,4.0,0.5,2.0,4.0,3.0,4.0,3.5
GPR157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPA-DT,59.5,2.5,1.5,31.0,49.0,68.0,14.0,67.0
PGAP1,3.0,2.5,1.0,0.0,4.0,2.0,1.5,5.5
ATF7IP2,20.5,2.0,1.5,4.0,27.0,11.0,1.5,27.0
DCAF17,24.0,5.0,1.5,8.0,27.0,28.0,16.5,55.0
CCDC15,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
HEXA-AS1,0.0,0.0,0.0,1.0,2.0,2.0,0.5,2.5
TUBA4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIN3-IT1,5.0,9.0,3.0,4.0,11.0,6.0,7.5,12.0
ZNF606,6.5,0.5,0.0,2.0,7.0,4.0,1.0,7.0
MZT2B,2.5,0.0,0.0,2.0,2.0,2.0,1.0,1.5
ZNF614,62.0,19.5,5.0,9.0,74.0,49.0,32.0,84.5
BICC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAIAP2L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIF1,8.0,0.0,0.5,2.0,12.0,9.0,1.0,10.0
VCPIP1,62.0,31.0,5.0,16.0,77.0,63.0,49.0,115.5
BBOF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
TRIM46,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.5
CCDC170,1.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5
LRRC8E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPF1,13.0,5.0,1.5,2.0,14.0,11.0,8.0,15.0
ZNF703,6.0,1.0,0.0,1.0,8.0,3.0,4.0,7.0
PTGES2,14.0,2.0,0.5,5.0,12.0,10.0,3.5,12.5
SIKE1,47.0,14.5,4.0,13.0,43.0,62.0,23.5,78.0
THOC7,2.5,0.0,1.0,2.0,2.0,2.0,2.0,2.5
UXS1,38.5,9.0,5.0,12.0,33.0,43.0,14.0,38.0
SLC66A2,54.0,13.5,2.0,16.0,54.0,46.0,21.0,53.5
ZC3H12A,39.0,40.5,3.0,10.0,38.0,21.0,33.0,34.0
ASRGL1,2.5,0.0,0.0,3.0,2.0,1.0,0.5,3.0
CENPT,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
EDC3,32.0,5.5,2.0,13.0,33.0,18.0,11.5,34.0
GOLGA2P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAA15,81.5,82.5,9.5,20.0,71.0,107.0,70.5,108.0
PGGHG,5.0,1.0,0.5,2.0,5.0,4.0,1.0,5.5
PRR36,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5
ABHD18,3.0,0.0,0.0,0.0,7.0,3.0,1.5,8.0
CTC1,25.5,6.5,1.0,6.0,27.0,37.0,13.5,31.0
IFT74,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5
DBF4B,3.0,1.5,0.0,2.0,3.0,6.0,3.5,6.0
SPSB1,3.0,3.0,0.0,1.0,7.0,1.0,5.0,3.5
