	IBET+SGC1	IBET+SGC2	DMSO1	DMSO2	SGC1	SGC2	IBET1	IBET2
ENSG00000198954	7.766021273	7.975650483	4.807370832	4.078640944	4.96145056	5.119641221	8.460148091	8.124983424
ENSG00000198959	2.662635865	2.88773552	3.433836309	2.073885226	2.117692312	2.53287513	2.820049364	3.176685248
ENSG00000198960	4.21584012	4.675381318	4.014947069	3.525604884	5.445494517	4.634622579	3.424345656	2.749054542
ENSG00000198961	57.02478477	64.63027116	58.322389	48.04500773	45.86316493	48.66353708	68.88977732	66.71039022
ENSG00000198963	1.830562157	1.168845329	1.479191025	1.10607212	1.210109893	1.455055926	1.141448552	1.832703028
ENSG00000198964	7.211305468	5.362937394	4.12060357	2.903439316	6.171560453	5.442986982	6.647259215	5.742469487
ENSG00000199032	1.553204255	0.825067291	0.739595513	1.244331136	0.665560441	0.646691523	2.350041137	1.160711918
ENSG00000199347	4.826027505	8.181917306	2.747069047	3.318216361	2.299208796	2.856220892	5.640098728	7.819532919
ENSG00000199377	5.824515955	6.3255159	1.584847527	2.834309809	2.843758248	3.125675693	4.028641948	6.964271506
ENSG00000199753	2.16339164	2.200179444	3.064038552	2.626921286	3.26729671	2.47898417	2.081465007	1.771612927
ENSG00000200087	12.20374771	14.71370003	10.56565018	12.8580884	14.76334069	13.31106717	5.841530825	9.896596351
ENSG00000200169	8.875452883	11.13840843	3.697977563	6.290785185	3.993362646	4.95796834	7.587275669	12.03474988
ENSG00000200312	36.4448284	62.91138097	42.36825722	52.53842572	48.88843967	25.22096938	35.25061705	37.69259227
ENSG00000200488	76.99455376	141.3615293	90.65327855	114.1328169	99.65254967	60.41176641	68.08404893	81.43310454
ENSG00000200534	3.938482217	4.469114495	5.441309843	4.216899959	4.416901108	4.472949698	3.155769526	4.459577368
ENSG00000200795	3.439237992	3.712802811	1.320706273	1.313460643	1.633648355	1.455055926	3.961497916	3.90976646
ENSG00000200879	0.887545288	0.756311684	1.373534523	1.589978673	1.089098903	0.916146324	1.007160487	1.099621817
ENSG00000200997	2.16339164	2.337690659	0.898080265	1.036942613	0.726065936	0.862255364	1.611456779	1.527252523
ENSG00000201302	3.328294831	2.131423836	3.433836309	3.249086854	4.537912098	4.634622579	1.947176942	3.054505046
ENSG00000201428	107.3929799	190.9343223	121.3993206	150.1492904	136.6214069	87.19557364	97.09027095	117.3540839
ENSG00000201558	3.883010636	5.431693001	1.373534523	1.244331136	1.754659344	1.455055926	2.417185169	3.115595147
ENSG00000201793	6.046402277	8.594450952	6.180905356	8.502929426	8.047230787	4.742404499	5.102946468	6.903181405
ENSG00000201901	3.661124314	9.144495813	4.06777532	4.839065527	4.053868141	3.502912414	3.222913559	4.276307065
ENSG00000202058	52.14328569	85.05068662	54.46592668	65.1891256	59.41639573	37.34643543	44.71792563	47.89463913
ENSG00000202077	2.274334801	2.543957482	0.686767262	0.414777045	0.90758242	0.700582483	1.678600812	1.832703028
ENSG00000202198	399.1180218	695.462971	466.9489097	570.9406027	498.3837593	320.4356495	354.9233556	443.3919525
ENSG00000202474	2.829050607	2.612713089	3.011210301	2.626921286	3.811846162	3.233457613	2.350041137	1.832703028
ENSG00000202496	0.887545288	1.512623368	0.528282509	1.520849166	0.423538462	0.538909602	1.477168714	1.405072321
ENSG00000202512	17.14071838	24.88952996	16.95786854	21.56840635	18.63569235	12.23324797	12.75736617	18.08266988
ENSG00000203260	1.775090577	2.062668228	1.267878022	1.520849166	1.270615387	2.263420329	1.947176942	2.077063432
ENSG00000203262	1.719618996	1.650134583	1.003736767	1.728237688	1.149604398	1.616728807	1.678600812	1.710522826
ENSG00000203266	0.943016869	1.237600937	1.003736767	1.382590151	0.847076925	1.131710165	1.611456779	1.588342624
ENSG00000203276	7.821492853	6.394271508	6.550703112	6.70556223	5.082461549	7.652516351	7.452987604	8.796974534
ENSG00000203279	2.607164284	1.925157013	1.848988782	1.866496703	1.512637366	2.31731129	2.282897104	1.95488323
ENSG00000203280	1.386789513	0.962578507	1.109393269	1.175201628	1.331120882	1.455055926	0.604296292	0.977441615
ENSG00000203286	1.497732674	1.168845329	1.954645283	2.073885226	1.573142861	1.185601125	1.745744844	1.893793129
ENSG00000203288	3.716595895	3.437780381	3.275351556	3.663863899	3.025274732	3.125675693	3.155769526	3.604315955
ENSG00000203301	2.440749543	1.512623368	2.852725549	3.387345869	2.722747259	2.748438971	3.222913559	3.359955551
ENSG00000203306	5.990930696	5.087914963	4.226260072	4.76993602	7.079142872	5.496877943	5.1700905	5.131568478
ENSG00000203325	4.049425378	2.88773552	2.852725549	3.871252422	2.178197807	2.640657051	2.887193396	3.482135753
ENSG00000203326	1.608675835	0.687556076	2.377271291	1.520849166	1.754659344	1.993965528	1.208592584	1.466162422
ENSG00000203327	2.052448479	1.237600937	2.113130036	1.866496703	2.359714291	2.640657051	2.081465007	2.260333734
ENSG00000203356	4.936970666	3.987825242	5.28282509	4.700806512	4.235384625	4.257385857	4.565794208	5.620289286
ENSG00000203363	1.886033738	1.925157013	1.848988782	2.281273749	1.633648355	1.940074568	3.088625494	2.199243633
ENSG00000203364	1.886033738	1.031334114	1.373534523	1.451719658	1.149604398	1.508946886	1.745744844	2.749054542
ENSG00000203386	1.775090577	1.787645798	1.056565018	1.451719658	1.391626377	1.239492085	1.410024682	1.771612927
ENSG00000203387	2.607164284	3.712802811	4.06777532	3.110827839	2.843758248	3.826258176	4.230074046	4.093036762
ENSG00000203392	2.218863221	2.337690659	7.184642123	8.157281889	5.86903298	6.466915227	2.618617266	2.382513936
ENSG00000203395	2.662635865	2.612713089	2.482927792	1.659108181	2.117692312	2.640657051	2.685761299	2.62687434
ENSG00000203400	1.775090577	1.993912621	2.271614789	1.382590151	1.996681323	1.940074568	1.880032909	1.832703028
ENSG00000203401	3.106408509	2.750224305	2.32444304	3.249086854	2.541230775	2.694548011	3.021481461	2.565784239
ENSG00000203402	4.2713117	4.33160328	4.12060357	5.253842572	4.96145056	4.742404499	5.505810663	5.009388276
ENSG00000203414	3.605652734	1.925157013	2.430099542	2.281273749	2.843758248	2.263420329	2.014320974	2.565784239
ENSG00000203415	1.386789513	1.306356545	0.898080265	1.520849166	0.968087914	1.508946886	1.342880649	2.015973331
ENSG00000203416	1.775090577	1.168845329	1.426362774	1.451719658	1.573142861	1.508946886	1.141448552	1.28289212
ENSG00000203435	3.661124314	3.300269165	2.958382051	3.871252422	2.299208796	3.610694335	3.491489689	2.993414946
ENSG00000203436	2.052448479	1.925157013	1.74333228	2.281273749	1.875670334	1.940074568	1.678600812	2.199243633
ENSG00000203441	1.775090577	2.062668228	1.215049771	1.866496703	1.573142861	1.886183608	1.745744844	1.771612927
ENSG00000203443	2.329806382	1.71889019	1.426362774	1.728237688	2.299208796	2.047856488	2.148609039	1.893793129
ENSG00000203446	2.218863221	1.650134583	1.954645283	1.866496703	1.633648355	1.940074568	2.954337429	2.260333734
ENSG00000203472	1.830562157	2.200179444	1.584847527	3.179957346	2.359714291	2.694548011	2.081465007	3.115595147
ENSG00000203485	16.8078889	14.4386776	20.60301785	22.53621945	19.90630774	18.10736263	20.680362	13.50091231
ENSG00000203489	2.607164284	3.16275795	2.165958287	2.765180301	2.601736269	2.856220892	3.021481461	2.687964441
ENSG00000203497	1.497732674	1.856401406	1.532019276	1.036942613	0.605054946	1.185601125	1.745744844	1.28289212
ENSG00000203499	4.160368539	4.60662571	5.388481592	4.908195035	6.111054958	4.472949698	4.565794208	4.398487267
ENSG00000203504	1.664147416	2.681468697	1.532019276	2.143014733	2.117692312	1.724510727	2.887193396	2.199243633
ENSG00000203505	1.331317932	1.44386776	1.479191025	1.382590151	1.149604398	1.562837846	1.275736617	1.160711918
ENSG00000203506	5.158856988	4.60662571	4.913027334	4.631677005	4.537912098	6.305242346	4.968658403	4.826117973
ENSG00000203512	3.050936929	2.956491127	2.958382051	3.940381929	2.359714291	2.640657051	3.357201624	3.359955551
ENSG00000203518	2.551692704	2.406446266	1.848988782	2.212144241	1.936175828	1.940074568	2.417185169	2.260333734
ENSG00000203527	1.719618996	1.650134583	1.848988782	1.589978673	1.512637366	1.670619767	1.611456779	1.28289212
ENSG00000203531	0.776602127	1.100089722	1.215049771	1.244331136	2.117692312	1.401164966	1.544312747	1.160711918
ENSG00000203542	1.331317932	1.512623368	1.479191025	1.520849166	0.968087914	1.347274006	1.208592584	1.466162422
ENSG00000203543	1.775090577	1.925157013	0.950908516	1.520849166	2.238703302	1.347274006	1.544312747	2.138153533
ENSG00000203546	3.993953797	2.750224305	3.592321061	3.594734392	3.025274732	3.233457613	3.357201624	3.787586258
ENSG00000203563	2.995465348	2.543957482	1.690504029	1.935626211	2.238703302	1.993965528	2.887193396	2.382513936
ENSG00000203573	2.939993768	2.268935051	1.954645283	2.281273749	2.117692312	2.155638409	2.350041137	2.749054542
ENSG00000203575	1.996976899	1.787645798	1.426362774	1.589978673	2.420219785	2.31731129	2.350041137	2.62687434
ENSG00000203576	1.442261094	1.375112152	1.690504029	1.313460643	1.270615387	1.239492085	1.410024682	2.077063432
ENSG00000203585	1.553204255	1.787645798	0.845252014	0.760424583	1.391626377	1.131710165	1.410024682	1.34398222
ENSG00000203588	2.274334801	1.856401406	2.535756043	1.728237688	1.996681323	2.101747449	1.745744844	1.710522826
ENSG00000203589	11.14978768	9.21325142	10.14302417	10.16203761	9.559868152	12.28713893	9.265876481	12.34020039
ENSG00000203593	1.220374771	1.100089722	1.373534523	1.175201628	0.968087914	1.616728807	1.745744844	2.077063432
ENSG00000203601	3.16188009	3.16275795	2.799897298	3.110827839	3.26729671	3.502912414	4.364362111	3.115595147
ENSG00000203602	1.664147416	1.306356545	1.796160531	1.382590151	1.754659344	1.993965528	1.477168714	1.221802019
ENSG00000203605	2.385277962	2.131423836	1.954645283	1.866496703	2.238703302	2.047856488	2.215753072	2.565784239
ENSG00000203615	1.497732674	1.375112152	1.056565018	1.659108181	1.573142861	1.401164966	2.014320974	1.466162422
ENSG00000203620	5.158856988	5.637959824	5.969592352	5.668619618	6.534593421	7.167497709	6.445827117	6.047919992
ENSG00000203630	2.274334801	2.681468697	2.694240796	2.073885226	2.178197807	2.586766091	1.947176942	2.321423835
ENSG00000203632	1.608675835	1.306356545	1.796160531	1.797367196	2.48072528	3.287348573	1.477168714	0.916351514
ENSG00000203635	5.935459116	3.094002343	4.913027334	4.839065527	4.719428582	5.335205062	4.700082273	5.131568478
ENSG00000203644	1.220374771	1.44386776	1.954645283	1.520849166	2.117692312	1.670619767	1.208592584	1.405072321
ENSG00000203645	2.10792006	2.337690659	1.532019276	2.419532764	2.178197807	1.993965528	2.081465007	1.649432725
ENSG00000203650	3.827539056	4.056580849	4.384744825	4.977324542	3.993362646	3.987931056	4.632938241	4.58175757
ENSG00000203666	9.097339205	9.832051889	14.05231474	18.80322605	13.00868135	17.13732535	8.930156319	11.60711918
ENSG00000203667	9.873941333	9.625785066	8.558176646	10.71507367	9.499362658	9.969827641	11.01162133	12.8900113
ENSG00000203668	38.1644474	39.32820756	47.33411281	45.14156842	53.54736275	53.7831783	39.34640303	42.88525085
ENSG00000203691	0.998488449	0.893822899	1.267878022	1.10607212	1.331120882	1.401164966	1.141448552	2.015973331
ENSG00000203705	11.53808875	11.06965283	10.35433718	8.295540904	9.13632969	9.64648188	10.60875713	8.919154736
ENSG00000203709	7.43319179	6.600538331	4.596057829	3.802122914	8.591780238	7.436952511	7.452987604	5.92573979
ENSG00000203710	2.440749543	2.268935051	1.848988782	1.797367196	1.512637366	2.37120225	1.745744844	2.260333734
ENSG00000203727	1.664147416	1.512623368	2.007473534	1.728237688	2.178197807	2.31731129	1.880032909	2.077063432
ENSG00000203734	1.664147416	2.475201874	1.637675778	1.244331136	1.391626377	1.508946886	1.544312747	2.932324845
ENSG00000203737	0.943016869	0.687556076	1.003736767	0.898683598	0.90758242	1.239492085	1.477168714	1.832703028
ENSG00000203760	3.383766412	4.744136925	5.28282509	4.216899959	4.537912098	4.095712977	4.700082273	4.215216964
ENSG00000203761	3.21735167	1.925157013	3.48666456	3.594734392	3.751340667	4.419058738	3.155769526	2.62687434
ENSG00000203772	2.385277962	2.131423836	2.535756043	2.350403256	1.875670334	1.940074568	2.014320974	2.138153533
ENSG00000203791	2.718107445	2.88773552	3.697977563	4.631677005	3.932857151	3.287348573	2.954337429	3.90976646
ENSG00000203804	1.10943161	0.962578507	0.739595513	0.760424583	0.363032968	0.700582483	1.678600812	1.771612927
ENSG00000203811	94.80093111	81.47539502	61.96753831	41.47770452	44.89507702	34.97523318	133.2809045	86.68685322
ENSG00000203812	128.5276521	107.0524811	92.87206509	60.69570761	61.53408804	54.86099751	177.1259577	118.026075
ENSG00000203813	61.90628386	48.54145898	36.29300837	23.91880961	23.59714291	19.02350896	80.8414151	60.47919992
ENSG00000203814	224.937259	203.0353093	143.375873	99.89213838	104.2509673	101.4227871	263.0031752	218.4582009
ENSG00000203817	1.442261094	3.094002343	4.014947069	4.216899959	3.3883077	4.041822017	2.954337429	2.382513936
ENSG00000203819	19.30411002	18.63276966	10.56565018	8.088152381	9.257340679	8.730335556	23.70184346	20.15973331
ENSG00000203827	9.041867625	9.694540674	6.339390108	5.59949011	7.986725292	8.191425954	6.848691312	7.269722011
ENSG00000203832	40.77161168	44.2098557	27.20654921	24.61010468	36.30329678	31.41842981	35.98920141	32.5610238
ENSG00000203835	1.775090577	2.337690659	2.007473534	2.073885226	2.117692312	1.293383045	1.611456779	2.504694138
ENSG00000203836	17.86184893	17.32641312	12.41463896	10.30029662	17.00204399	16.49063383	15.3088394	13.86745291
ENSG00000203849	1.442261094	1.237600937	1.532019276	1.589978673	1.331120882	1.508946886	1.208592584	1.405072321
ENSG00000203852	97.90733962	79.34397119	65.50703112	37.12254554	46.83125285	34.65188742	140.3981719	86.80903342
ENSG00000203863	2.218863221	1.237600937	2.694240796	2.143014733	2.238703302	2.748438971	1.947176942	2.015973331
ENSG00000203865	1.608675835	1.787645798	1.690504029	1.659108181	1.875670334	1.724510727	1.611456779	1.95488323
ENSG00000203867	2.773579026	1.650134583	1.901817033	1.659108181	2.117692312	2.047856488	2.014320974	1.95488323
ENSG00000203872	2.829050607	2.681468697	1.584847527	2.350403256	2.541230775	2.263420329	2.618617266	2.993414946
ENSG00000203875	50.47913827	44.96616738	35.76472586	41.20118649	45.25810999	41.76549417	43.10646885	49.05535105
ENSG00000203876	1.608675835	1.650134583	1.479191025	0.898683598	0.968087914	1.185601125	1.007160487	1.405072321
ENSG00000203879	22.68787643	25.57708603	15.95413177	13.82590151	15.85243959	15.62837846	21.28465829	18.57139068
ENSG00000203880	19.02675212	18.49525845	15.16170801	13.41112446	17.78861542	17.56845303	14.57025505	14.66162422
ENSG00000203896	0.998488449	1.44386776	1.426362774	1.935626211	1.149604398	1.508946886	1.544312747	1.28289212
ENSG00000203943	0.998488449	1.306356545	1.532019276	2.073885226	3.630329678	3.341239534	0.940016455	0.855261413
ENSG00000203950	0.998488449	1.031334114	2.430099542	2.557791779	2.541230775	1.670619767	2.148609039	1.466162422
ENSG00000203965	3.16188009	3.025246735	2.958382051	2.350403256	3.26729671	3.179566653	1.477168714	2.199243633
ENSG00000203993	8.265265497	8.044406091	9.297772159	8.226411396	6.897626388	6.951933869	8.527292124	8.858064635
ENSG00000203995	3.661124314	3.369024773	3.48666456	3.110827839	3.26729671	3.934040096	3.222913559	3.359955551
ENSG00000204054	27.84673342	23.58317341	31.74977879	31.38479642	32.79397809	33.1968315	26.32046073	27.85708602
ENSG00000204070	8.930924464	8.525695344	8.029894137	6.498173708	6.050549464	6.305242346	11.48162955	9.957686452
ENSG00000204072	1.719618996	1.925157013	1.479191025	1.382590151	1.391626377	1.077819204	1.007160487	0.794171312
ENSG00000204084	27.6248471	28.60233277	31.74977879	31.86870297	27.77202204	29.15500948	33.37058414	32.5610238
ENSG00000204104	8.48715182	7.288094407	7.290298625	7.396857306	7.502681335	7.113606749	5.908674858	7.88062302
ENSG00000204117	3.050936929	3.506535988	3.592321061	2.626921286	2.541230775	2.640657051	3.290057591	2.871234744
ENSG00000204118	2.496221123	3.025246735	2.482927792	2.419532764	2.964769237	2.586766091	3.357201624	2.871234744
ENSG00000204120	90.47414783	97.35794038	80.24611312	82.74802051	78.29411006	71.18995845	88.02582657	90.65770978
ENSG00000204130	14.97732674	13.95738835	11.78069995	12.02853431	13.37171431	14.55055926	11.61591762	15.15034503
ENSG00000204131	2.385277962	1.44386776	5.071512087	4.631677005	9.862395626	7.706407312	1.07430452	0.977441615
ENSG00000204138	29.17805135	26.60842015	30.48190077	26.96050794	26.86443962	29.37057332	28.06620557	27.73490582
ENSG00000204149	4.770555925	5.225426179	5.124340338	6.083396663	5.566505507	4.742404499	4.700082273	4.398487267
ENSG00000204150	1.941505318	1.787645798	1.532019276	1.382590151	1.512637366	1.455055926	1.477168714	1.466162422
ENSG00000204152	5.824515955	7.838139268	8.18837889	9.470742532	8.34975826	7.760298272	5.102946468	5.92573979
ENSG00000204160	12.25921929	11.13840843	9.35060041	10.02377859	7.502681335	10.07760956	12.42164601	10.26313696
ENSG00000204164	11.98186139	10.31334114	9.297772159	11.54462776	13.37171431	11.04764685	10.07160487	11.42384887
ENSG00000204169	1.996976899	2.200179444	1.901817033	1.797367196	2.359714291	1.886183608	1.544312747	2.260333734
ENSG00000204172	14.36713935	18.35774723	14.26362774	16.17630476	15.36839564	16.00561519	13.83167069	16.43323715
ENSG00000204176	5.713572794	6.394271508	5.335653341	7.396857306	6.413582431	7.005824829	5.774386793	6.353370497
ENSG00000204177	9.707526591	9.694540674	7.818581134	8.641188441	8.531274744	9.969827641	10.94447729	9.652235947
ENSG00000204178	11.70450349	12.30725376	13.94665824	14.7245851	11.01200002	13.04161237	13.96595875	12.64565089
ENSG00000204209	23.74183646	25.3020636	31.85543529	31.38479642	31.76538468	32.76570381	24.70900395	21.19826502
ENSG00000204217	16.36411625	14.57618881	5.177168588	4.977324542	8.34975826	7.38306155	8.930156319	11.60711918
ENSG00000204220	10.04035607	9.488273851	12.62595197	16.24543427	12.88767036	11.15542877	9.937316806	9.102425039
ENSG00000204227	21.96674589	26.74593136	18.43705957	16.59108181	18.81720883	16.43674287	22.42610685	21.38153533
ENSG00000204228	2.496221123	1.856401406	1.954645283	1.866496703	3.509318689	2.101747449	1.745744844	1.95488323
ENSG00000204231	19.6369395	20.69543789	19.75776584	18.59583753	19.78529675	18.05347167	16.92029618	17.34958866
ENSG00000204237	6.767532823	6.3255159	11.4109022	9.263354009	12.04059343	8.838117476	6.647259215	6.964271506
ENSG00000204241	2.329806382	3.369024773	2.007473534	2.419532764	2.299208796	2.47898417	2.820049364	2.749054542
ENSG00000204253	17.97279209	22.00179444	17.3276663	20.66972275	19.1802418	16.38285191	17.45744844	21.50371553
ENSG00000204256	337.9883401	313.1817927	291.7176015	250.3179468	233.1881763	237.7669165	384.8024501	393.2980698
ENSG00000204257	1.275846352	1.787645798	1.16222152	0.760424583	3.327802205	1.993965528	1.141448552	1.038531716
ENSG00000204261	5.103385408	5.500448609	6.022420603	6.359914693	9.741384636	7.005824829	3.894353883	2.871234744
ENSG00000204264	8.930924464	9.900807496	14.10514299	14.51719658	18.51468136	14.92779598	7.05012341	9.468965644
ENSG00000204267	7.655078112	9.144495813	11.09393269	11.54462776	12.88767036	10.88597396	6.110106955	7.330812112
ENSG00000204272	5.214328569	5.362937394	3.962118818	4.009511437	4.356395614	4.472949698	3.961497916	3.237775349
ENSG00000204277	3.772067475	5.156670571	4.70171433	4.493417989	4.356395614	4.79629546	3.827209851	4.093036762
ENSG00000204282	2.662635865	1.237600937	2.218786538	2.834309809	2.178197807	2.53287513	3.021481461	2.138153533
ENSG00000204287	7.766021273	5.294181786	3.275351556	1.036942613	14.82384619	7.167497709	1.141448552	1.038531716
ENSG00000204301	5.879987535	6.531782723	5.546966345	3.871252422	5.384989023	5.658550823	7.251555507	6.170100194
ENSG00000204304	23.29806382	24.3394851	28.05180123	25.57791779	26.01736269	28.83166372	18.06174474	19.24338179
ENSG00000204305	4.715084344	3.919069634	3.53949281	3.663863899	3.690835173	4.95796834	3.827209851	3.848676359
ENSG00000204308	9.707526591	10.31334114	10.82979144	10.85333268	9.92290112	9.592590919	8.728724221	9.102425039
ENSG00000204310	7.155833887	8.044406091	6.603531363	5.59949011	6.837120894	4.203494897	8.325860027	5.25374868
ENSG00000204315	3.106408509	3.506535988	2.852725549	2.626921286	3.872351657	2.640657051	4.364362111	2.932324845
ENSG00000204316	6.157345438	4.400358887	5.018683836	6.014267155	5.566505507	5.928005624	5.102946468	6.658821001
ENSG00000204323	1.941505318	2.543957482	1.954645283	2.488662271	2.722747259	2.640657051	2.081465007	2.810144643
ENSG00000204344	7.100362307	7.219338799	5.441309843	6.15252617	6.050549464	5.550768903	5.102946468	6.658821001
ENSG00000204348	6.656589662	7.906894876	7.924237635	6.498173708	7.926219797	7.436952511	6.647259215	5.681379386
ENSG00000204351	37.99803266	37.74682858	29.58382051	29.72568824	27.34848358	24.62816882	39.14497093	36.34861005
ENSG00000204352	1.996976899	2.268935051	2.535756043	1.935626211	3.146285721	2.748438971	1.07430452	1.832703028
ENSG00000204356	13.64600881	16.15756779	17.80312055	18.04280147	16.881033	18.969618	14.03310279	13.98963311
ENSG00000204366	5.935459116	4.537870103	6.233733607	7.396857306	7.321164851	6.143569465	3.894353883	2.749054542
ENSG00000204370	7.044890726	9.419518243	7.02615737	8.641188441	9.92290112	6.466915227	6.647259215	7.20863191
ENSG00000204371	38.05350424	36.096694	40.25512719	45.76373399	43.9874946	41.76549417	35.31776108	32.7442941
ENSG00000204375	7.211305468	7.563116838	8.505348395	8.641188441	8.591780238	4.95796834	4.90151437	4.215216964
ENSG00000204376	6.157345438	8.663206559	7.501611628	8.364670411	7.926219797	5.766332744	3.961497916	5.681379386
ENSG00000204379	6.37923176	7.76938366	8.241207141	8.088152381	8.954813206	5.981896585	3.290057591	4.276307065
ENSG00000204380	1.996976899	1.787645798	1.373534523	1.866496703	1.875670334	1.940074568	2.282897104	2.260333734
ENSG00000204382	5.769044374	8.388184129	7.60726813	8.641188441	7.139648367	6.466915227	5.304378565	5.620289286
ENSG00000204385	2.329806382	1.856401406	1.584847527	1.382590151	1.633648355	1.562837846	2.081465007	1.527252523
ENSG00000204386	33.39389147	38.02185101	15.16170801	16.93672935	14.21879124	13.63441294	39.61497916	41.35799833
ENSG00000204387	58.35610271	57.20466553	55.99794596	54.54318144	63.53076937	52.54368622	47.60511902	55.89744235
ENSG00000204388	29.84371032	28.05228791	16.95786854	15.00110313	13.12969234	12.39492085	41.22643594	33.59955551
ENSG00000204389	22.29957537	20.69543789	12.52029546	12.37418185	9.801890131	8.892008436	26.99190105	24.06949977
ENSG00000204392	10.2622424	10.17582993	10.51282193	10.85333268	10.64896706	9.7542638	10.07160487	8.735884433
ENSG00000204394	22.57693327	24.54575192	46.75300205	50.74105853	43.32193416	41.49603937	21.28465829	20.52627391
ENSG00000204396	1.442261094	1.650134583	1.637675778	0.898683598	0.968087914	1.778401687	2.148609039	1.710522826
ENSG00000204397	3.494709573	3.506535988	3.328179807	3.663863899	4.235384625	3.502912414	4.364362111	3.359955551
ENSG00000204406	12.14827613	11.68845329	6.550703112	7.120339276	8.954813206	8.460880755	9.534452611	9.713326048
ENSG00000204410	32.50634618	28.25855473	31.53846579	29.17265218	29.82920886	31.25675693	32.16199155	34.45481692
ENSG00000204420	3.050936929	2.475201874	3.116866803	3.041698331	2.722747259	3.610694335	3.558633721	2.382513936
ENSG00000204427	5.935459116	5.844226647	3.697977563	4.562547497	3.085780226	3.556803375	5.572954695	5.375928882
ENSG00000204428	2.607164284	1.993912621	2.007473534	2.212144241	2.420219785	2.640657051	2.282897104	2.199243633
ENSG00000204435	13.47959407	13.95738835	17.01069679	15.76152772	15.36839564	15.8439423	13.49595053	12.21802019
ENSG00000204438	17.75090577	15.47001171	26.20281245	23.98793911	23.05259346	21.87972985	21.01608216	18.99902139
ENSG00000204439	12.75846352	11.96347572	10.72413493	10.50768514	6.534593421	9.592590919	16.24885586	14.11181331
ENSG00000204444	6.712061243	4.881648141	3.116866803	3.387345869	3.146285721	3.502912414	5.505810663	5.864649689
ENSG00000204463	61.68439754	74.87485669	69.78611944	75.42029272	59.29538474	56.42383535	77.21563734	70.25361607
ENSG00000204469	196.1475087	210.1858925	203.9170485	235.3168436	198.6395389	187.1094139	185.8546819	188.0964208
ENSG00000204472	14.92185516	17.05139069	30.85169853	36.15473244	34.66964843	29.04722756	16.11456779	16.55541735
ENSG00000204475	0.776602127	0.687556076	2.799897298	2.212144241	2.541230775	1.832292648	0.738584357	0.610901009
ENSG00000204482	11.20525927	15.95130097	51.77168588	45.34895694	39.75210998	35.51414279	20.14320974	17.22740846
ENSG00000204498	4.881499086	8.319428521	8.294035392	6.4290442	6.232065947	5.604659863	5.908674858	7.147541809
ENSG00000204514	42.54670226	45.85999028	38.72310791	45.41808645	41.20424185	44.0289145	45.38936595	48.07790943
ENSG00000204516	11.59356033	8.594450952	12.99574972	9.954649084	11.01200002	10.99375589	12.95879827	10.20204686
ENSG00000204519	51.03385408	42.76598794	68.20127192	62.35481579	56.51213199	62.13627713	54.3866663	56.63052356
ENSG00000204520	3.050936929	2.88773552	2.482927792	1.935626211	2.601736269	2.47898417	2.350041137	2.260333734
ENSG00000204524	11.92638981	9.006984597	13.68251698	12.30505234	14.88435168	17.78401687	10.47446907	10.44640726
ENSG00000204525	62.3500565	71.71209874	52.9339074	44.79592088	73.272154	56.42383535	41.42786804	35.37116844
ENSG00000204531	8.875452883	6.875560761	5.546966345	6.15252617	6.534593421	6.466915227	7.452987604	9.896596351
ENSG00000204533	2.274334801	2.268935051	2.377271291	1.866496703	1.936175828	3.071784733	1.947176942	2.260333734
ENSG00000204536	9.208282366	10.03831871	6.286561857	4.286029467	6.958131883	7.32917059	8.191571962	6.842091304
ENSG00000204560	23.29806382	25.57708603	22.24069363	19.97842768	19.72479125	18.21514455	23.29897927	21.93134623
ENSG00000204564	6.37923176	5.431693001	6.022420603	5.87600814	5.990043969	6.035787545	6.445827117	5.92573979
ENSG00000204568	15.92034361	17.25765751	24.67079317	22.19057192	22.508044	23.1731129	16.11456779	18.38812038
ENSG00000204569	96.85337959	105.8836357	89.06843102	79.77545169	91.06076943	96.24925495	106.2218594	104.8917033
ENSG00000204574	66.0666524	70.26823098	65.71834412	67.8851764	63.22824189	63.8068969	61.23535761	60.47919992
ENSG00000204576	36.05652734	32.72766922	39.51553168	31.1774079	38.48149459	41.76549417	30.88625494	30.66723067
ENSG00000204577	3.883010636	3.987825242	3.433836309	4.76993602	3.569824184	4.095712977	3.290057591	4.337397166
ENSG00000204584	1.775090577	1.031334114	1.426362774	1.589978673	1.936175828	1.455055926	1.947176942	1.28289212
ENSG00000204590	16.41958783	17.46392433	19.12382683	19.01061457	18.87771433	17.29899823	15.77884763	13.3787321
ENSG00000204592	79.71266121	84.70690858	62.17885131	57.99965682	57.41971441	54.21430598	81.24427929	71.78086859
ENSG00000204599	4.104896958	4.812892533	4.807370832	4.078640944	4.477406603	3.772367215	5.102946468	5.009388276
ENSG00000204604	5.269800149	4.744136925	5.758279348	4.700806512	5.082461549	6.413024266	6.378683085	5.803559588
ENSG00000204611	21.41203008	17.46392433	17.3276663	13.34199495	17.90962641	20.37078296	20.81465007	20.09864321
ENSG00000204618	2.551692704	2.612713089	2.482927792	2.696050794	1.754659344	2.47898417	2.282897104	2.443604037
ENSG00000204619	13.091293	13.33858788	17.69746405	20.25494571	14.94485718	15.46670558	13.29451843	13.56200241
ENSG00000204620	4.992442247	4.125336457	4.384744825	5.32297208	4.598417592	5.820223704	4.90151437	6.170100194
