,FLAG_GFI1_wmot,CEBPA_wmot,HOXA9_wmot,PLAGL2,MEIS1_wmot,ETV6_wmot,RUNX1_wmot,FOSL2_wmot,FLI1_wmot,GATA2_wmot,SP1_wmot,E2F3_wmot,ZNF281_wmot,SREBF1_wmot,LMO2,STAT5B_wmot,ZMYND8,LYL1_wmot,MYC_wmot,TFAP4_wmot,RUNX2_wmot,MAX_wmot,IRF8_wmot,MYB_wmot,ZEB2_wmot,RXRA_wmot,SPI1_wmot,MEF2C_wmot,FLAG_MEF2D_wmot,ELF2_wmot,JUND_wmot,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1_wmot,MLL_KTM2A,RARA_wmot,IKZF1_wmot,AFF4,CTCF_wmot,BRD4,CEBPB_wmot,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer,MYC-rmIRF8,MED1-rmIRF8,MYC-rmMEF2D,MEF2C-rmMEF2D,MEF2C-rmIRF8,IRF8-rmMEF2D,POLII_total-rmMEF2D,MED1-rmMEF2D,POLII_total-rmIRF8
MAX_wmot,1.0,1.109738465987953e-76,0.0515727789899956,1.1409524144006534e-292,1.0,1.3686376280010755e-29,1.0,1.0,9.060842706090086e-29,8.407407954980438e-14,0.0,0.0,1.2793834621385934e-298,6.890711732221535e-120,2.37594e-318,9.897021088102868e-21,1.0375907031830484e-225,9.122523734542849e-12,0.0,6.9121846623878154e-71,1.0,0.0,1.1598504856933579e-104,2.037575069030905e-74,2.869616420547563e-154,1.1270652977967059e-210,4.376070121762793e-90,1.1320247404424332e-17,2.4024825930078175e-42,4.37914420996526e-143,1.0,0.0,1.0,1.0499124699212373e-170,1.3636571944336338e-27,2.46755210922813e-140,1.4741105308295526e-32,2.693693215866288e-06,1.3650193339200116e-126,0.0,2.738932945959675e-06,4.721491439524558e-06,5.777973303616535e-94,8.934561950159914e-77,2.3151209070769923e-176,1.753732438864465e-273,2.4353328412815127e-151,0.06890423805191784,8.916265145191432e-284,3.126626385102654e-181,1.6433268631648463e-38,1.752257e-317,1.0,2.315681038736133e-24,1.8211159851196913e-194,2.4634817910748287e-199,0.0,0.3180362706745629,3.678607827660956e-12,0.0,9.810781207722873e-253,7.883707412969228e-188,1.2839423097590277e-91,1.9487774101254186e-24,0.06984960466637166,0.0,0.0,0.0
IRF8_wmot,0.0020316325155057893,5.428148021447598e-78,1.0,6.990982537049855e-37,2.0068740696283587e-21,0.0001467593211680897,1.2099508070940238e-111,1.03671303560954e-23,1.0,1.0,2.41825694226808e-204,1.9008869520901432e-81,1.402068113356385e-80,0.0002751028297920774,1.8137462357736078e-44,1.0,1.3776828154234657e-25,1.0,6.64444444935495e-78,3.5518581341402694e-29,1.6831868512376518e-83,8.960521722648883e-113,0.0,2.260907027179996e-09,1.8151190087634793e-09,6.543417043030086e-19,0.0,0.40845719000755826,1.0,1.0,1.0,2.9091870641292734e-128,1.0,5.197775520919812e-58,5.6811026811672845e-05,2.4204388880594684e-35,1.6791239811066742e-38,1.0,1.0,1.1165760561120642e-110,6.730494573460855e-05,5.054075124703395e-06,1.0,1.0,1.0462275204061753e-36,6.362370320012712e-88,8.745113055319685e-19,1.2948300096825882e-48,4.57329433863961e-93,5.510562480743652e-42,0.7830745054538212,9.876620328232702e-108,1.0,6.508289062095094e-15,3.2987812268782727e-62,2.1670216359934894e-59,9.085815217448665e-167,1.0,0.003036819180289118,5.990746891571632e-212,2.9107597676700737e-174,1.3257442231981787e-88,7.023183922247361e-38,1.6030652352257392e-43,0.0,6.433909224784494e-136,1.2683334081930753e-97,6.6724499437732e-137
MYB_wmot,1.7803269764989764e-10,0.2532128597379428,1.0,2.5587988220496843e-239,3.202249791296833e-85,1.9063557746419497e-96,3.3885667059583434e-32,3.227384362689217e-08,1.3355253259110404e-47,0.02677467330697757,3.4987339855559755e-188,1.8684206558098573e-234,5.195644591298075e-155,1.660229119109142e-134,0.0,1.13259845541496e-71,6.8537e-320,3.4582759210423273e-177,3.1989963602311594e-27,3.127670974688782e-154,9.675349332809202e-14,2.7642465953552154e-59,1.0229435393725874e-06,0.0,2.2314653776012283e-91,4.124794834133358e-216,2.37749954989828e-21,1.0,2.75819547229176e-133,8.167314167719035e-107,1.454265715540233e-40,8.63912546628031e-162,1.0,1.994993628810512e-127,3.9839153837412804e-24,9.732441912094867e-150,1.5747421070768963e-06,2.2566693587819808e-19,9.942350638385644e-135,9.906049599415307e-196,3.449941467618274e-114,1.077048190226086e-20,1.0516934082777425e-150,1.2768398248922791e-111,3.92384510844537e-145,5.779786675278779e-22,4.443506280981107e-208,1.0,8.83109639513892e-25,6.46370816417961e-92,2.4328779736100456e-05,1.239766826507361e-143,1.0,6.71324229875318e-10,2.00733447462012e-142,6.173298926232771e-253,5.915905896311642e-176,2.219513577809147e-25,5.352107877410818e-39,6.855277547270202e-159,4.33626077254105e-308,1.2125020511473554e-58,1.2897000556717307e-227,7.881366690600436e-163,6.752697730619046e-43,2.873732104950393e-219,0.0,1.120298346433633e-285
ZEB2_wmot,3.0797113025312292e-09,1.0,1.0,2.5927603387398677e-247,4.05480345051324e-14,2.9674830807160274e-79,0.0002653967140200618,0.0011082348047115709,1.8063200143276293e-42,1.0,7.670990934448511e-234,4.416428725545928e-229,2.13981005217691e-164,1.271176780009199e-125,1.894272621119573e-273,2.3241811717629644e-44,4.087615960119791e-236,9.618701360726931e-42,8.840313442995729e-39,6.725660907444176e-70,0.9839828256561515,1.9632813137644716e-106,4.3736295686412146e-06,1.0536761993399059e-80,0.0,1.2504607877372748e-215,0.005548404364520244,1.0,3.1107870580954223e-68,2.2721640837705065e-99,1.1800888303805757e-17,6.88028943415745e-172,1.0,1.5650638842951102e-106,7.621509176086358e-12,6.053722565605823e-70,1.0,7.595314419471609e-11,6.216792580868927e-89,7.029029168659539e-186,1.912035163165466e-21,1.0,5.830851531844917e-115,3.4591375453527886e-132,1.780630446222701e-92,1.2402523192133264e-75,1.7175500059442563e-105,4.322949791508292e-12,1.0559660156351262e-87,5.314831990943833e-102,6.39725497217987e-13,3.204650850405648e-125,1.0,1.0,1.2877537061037867e-110,9.598814792692473e-179,1.4064760901708707e-215,1.0,6.362763660670316e-24,2.012700452763883e-119,1.4304867694432447e-225,5.25343064689895e-38,9.205128394900338e-118,9.343806241322738e-81,8.980746783777564e-24,1.3529343923126533e-201,5.264479104873779e-267,2.402243551563304e-218
RXRA_wmot,2.374606571547064e-32,3.8013523863879596e-11,1.0,0.0,5.178360087806458e-41,9.335384723882516e-263,4.535322397014506e-26,1.5456895181595861e-44,7.901244832648647e-162,1.0,0.0,0.0,0.0,0.0,0.0,8.512340594953616e-148,0.0,9.518887711356726e-125,1.051172266180573e-88,1.256152983302685e-283,7.224592768318363e-15,4.5594153883258695e-180,3.415472149984302e-15,2.0153256575464573e-236,1.2037780128698117e-273,0.0,2.745422351871584e-23,1.0,4.283805539403718e-272,0.0,5.86714195690047e-67,0.0,1.0,2.90525153e-315,7.408577345048057e-69,4.688632014554684e-258,1.0,1.3556122924524434e-32,1.7408344e-317,0.0,7.072174778707605e-99,1.0,0.0,1.7760436291435365e-277,0.0,9.43775808400979e-133,0.0,1.756048967475693e-07,8.426080535026013e-169,4.1946858049966277e-306,2.0952805925747795e-23,0.0,0.02652780472357899,0.0006743919888543612,0.0,0.0,0.0,1.0,2.2835382152093716e-58,0.0,0.0,1.0739374138231956e-120,0.0,0.0,7.630505020223919e-86,0.0,0.0,0.0
SPI1_wmot,4.1787378794419185e-06,2.984485786249882e-124,1.0,3.357997131782768e-32,1.1190354322871087e-41,1.8465427848043077e-22,2.2304565021636746e-169,3.34681920205534e-43,2.3608592060402955e-127,1.0,3.5096718107013996e-188,4.7395516650157605e-77,4.102137773409788e-57,4.889213825019591e-05,7.164259353364092e-83,0.00037879935763608007,3.8049782336046495e-60,0.00458357857982729,2.914972894372791e-72,9.241116621757129e-45,7.733186649948612e-160,5.0590453512802305e-101,0.0,3.2287304492113944e-29,1.7297927288957012e-05,6.952212110978732e-30,0.0,8.108722789148832e-12,1.6605056040670627e-12,3.3630786390205303e-67,1.5779140954953665e-09,6.722485316393069e-128,1.0,2.389099898138382e-55,0.013556061678345301,3.233392297421547e-64,6.897345931131284e-43,1.0,5.239961426676583e-23,1.0061962374775603e-183,1.0,1.0,3.401906909286108e-08,1.0,1.0861918953634523e-40,4.310043440360124e-112,3.6071537010501204e-55,4.81619788783342e-88,2.7436422605296456e-42,3.966437954162863e-36,1.0,4.988715113900653e-158,1.0,0.00013386932398563124,1.5058458259787616e-73,7.537440577830197e-81,1.5548819446388116e-171,4.1619491556851e-05,0.01455748854561901,1.9189520332250754e-133,1.0041726672807154e-106,3.102155937213717e-87,2.1953514521518234e-66,2.3605724698436723e-33,3.979366801491124e-152,9.39728617390563e-125,5.82533589689234e-97,2.777489326565644e-115
MEF2C_wmot,1.0,1.5194371957236332e-59,1.0,1.0,0.1510566224709701,1.0,1.0,1.0,2.654161977766457e-07,1.0,7.08642125727286e-22,9.421301180073986e-05,5.845771624175351e-06,1.0,1.0,1.0,1.0,1.0,4.67278369383193e-12,1.0,0.6907808043716475,1.3132672783705994e-12,1.0,1.0,1.0,1.0,4.920944007884659e-07,0.0,0.0,8.597434035806732e-19,2.9691854295448255e-09,7.389858433158821e-24,1.0,1.0397775421704942e-10,1.0,1.0,1.0,1.0,1.9368676756989124e-05,9.33509274227329e-15,0.21284283708312157,0.33951292084613865,0.0003093096862942047,1.0,1.0,1.588115299076073e-13,1.0,1.0,1.2448028876337655e-20,1.3681727504163027e-09,0.0010387242114261745,5.693889412001956e-10,1.0,0.20885728033485146,0.23295347060485455,1.0,4.2058693838787994e-36,1.0,1.0,2.4558891285689663e-09,1.0,8.337939119502671e-14,5.76722377981229e-146,0.0,0.12147207666135651,3.353783630876497e-09,1.0,0.00010786804453669554
FLAG_MEF2D_wmot,2.7328795778060057e-31,1.750683081456416e-11,5.629208088866199e-07,2.8710999870495164e-208,1.2451371611490008e-46,1.6575646549546073e-92,6.592413611308677e-32,0.003685580440904569,3.376265389350997e-27,8.621900972111396e-16,5.239443789395533e-144,1.3133094042377666e-202,1.061745220220072e-103,2.2784022698202114e-130,0.0,2.494087047530493e-111,0.0,1.9720379588507378e-47,2.3489913466063654e-14,1.2778929237521738e-57,2.7027538862147826e-16,3.738326690165345e-32,1.0,2.678285116018611e-126,2.4821548750902462e-73,8.340189352000887e-234,2.5257582160130655e-08,0.0,0.0,1.0811899748594952e-71,2.1480011725830918e-51,6.7899691567695655e-105,1.0,2.2744976493121628e-136,3.0957868208354263e-19,1.0666438318920806e-141,9.587215280577986e-13,3.822552053036358e-14,4.415510452039775e-136,9.48114444996603e-219,6.626600411614232e-150,4.107881813128558e-21,2.0093295807193288e-156,6.79486554208382e-298,3.6926430098754395e-115,1.2187348833798959e-18,3.584145343753519e-177,2.0115680871915646e-68,0.005736326931766858,2.29715504634333e-89,0.00934564127369834,3.9107907121791967e-134,1.0,0.0001938350883486556,7.836072664448926e-154,4.293225790122124e-286,1.6449080339071127e-140,5.470549505235104e-29,2.3158557864692973e-43,4.886953909179609e-157,6.62026923393e-312,1.0183883183675253e-60,0.0,0.0,8.682824462032529e-56,1.747380606271795e-218,0.0,2.5653899631254716e-295
ELF2_wmot,0.0023554221454167227,4.3877421160691375e-85,1.0,0.0,5.570536047422752e-12,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2001315149143114e-206,0.0,2.6605151428390595e-67,0.0,4.023678435658717e-36,3.3635121553618177e-59,8.528247881944871e-127,1.0,1.1297179318714312e-138,1.0,6.767984718693299e-131,4.3009596393680684e-139,0.0,3.020928541996205e-56,6.797758336861503e-25,3.764319173657792e-92,0.0,1.0,0.0,1.0,0.0,1.211890850516919e-62,4.792331489557291e-263,0.9413195115230879,6.134763855319342e-20,2.0695632240509187e-302,0.0,3.699625802051879e-43,1.0,2.0412904042194544e-148,3.1289688190719818e-145,1.0230945715720447e-244,3.1456120956914413e-90,1.56014856e-315,5.965420673413734e-11,2.6908651831485036e-141,2.0408045167907596e-275,9.228002907307108e-14,0.0,1.0,6.589696627311418e-15,0.0,0.0,0.0,0.003106512990487205,1.0,1.17331480275364e-310,0.0,2.226195093287069e-112,6.306730842007239e-203,4.953204660174354e-67,1.1002579658736694e-98,0.0,0.0,0.0
JUND_wmot,5.910589335740712e-09,1.0,8.414264960736096e-25,8.367252573281709e-20,1.881939864507098e-19,4.9386407130174056e-46,1.3418188873376448e-09,0.0,1.0,1.7380467483890809e-06,1.0,1.0,1.0,2.408736673333004e-22,3.5069985369769915e-47,2.8894703507095533e-22,8.515308492092994e-120,3.882366500056646e-49,1.0,5.216165295287595e-29,0.06358918014176043,1.0,1.0,1.7788266765768645e-32,3.763604832677675e-16,6.512252804891369e-49,1.880415753031245e-05,5.01442378562125e-09,2.6675511465546255e-43,1.0,0.0,1.0195281084432883e-18,1.0,1.0,1.0,2.1416954806628077e-18,1.0846400876733888e-11,1.0,2.0068832654105027e-13,1.0,7.545090034017072e-36,1.0012944702598656e-47,3.90993102560297e-56,9.35681668747991e-40,1.0,0.013422533840736536,2.360355175115189e-52,2.671164899842605e-07,1.0,1.0,0.6395131648265547,1.0,1.0,4.934322000095027e-27,0.0014800966038620018,1.5568747589667836e-64,4.639675006056588e-08,5.162356921785149e-36,3.013568933602804e-06,3.6155925496372084e-33,2.1116977735412013e-53,1.1554663199506505e-14,8.264673730332819e-81,3.3507626935569976e-86,1.0771669171604094e-06,2.8180732009271153e-11,1.6680312981765662e-45,1.1574692260168505e-16
SMC1,9.978632264977489e-12,1.567692047764456e-166,1.0,0.0,3.27742058993209e-45,1.8897608748227774e-287,6.487706181418935e-26,1.3790011346989628e-09,1.4960466290248394e-250,3.6229050488924564e-19,0.0,0.0,0.0,0.0,0.0,4.5406776596911904e-133,0.0,5.044687927268507e-196,0.0,0.0,2.6874048362507353e-09,0.0,1.1951484675579277e-180,0.0,0.0,0.0,1.278112680409049e-173,1.778041132265973e-49,7.085126980498719e-251,0.0,3.796566551304175e-52,0.0,1.0,0.0,1.112786031743512e-127,0.0,8.229018923787863e-126,1.8408501317860655e-38,0.0,0.0,1.2976666516118584e-89,4.7992722588942474e-36,0.0,0.0,0.0,0.0,0.0,6.218233534571608e-06,0.0,0.0,1.2097832034316895e-17,0.0,1.0,1.2859474401310766e-77,0.0,0.0,0.0,1.4470968500910064e-10,8.123822713640357e-41,0.0,0.0,0.0,0.0,4.0222231226099855e-128,7.856745558704383e-141,0.0,0.0,0.0
LDB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.01875073872823397,1.0,1.0,1.0,1.0,1.0,1.0,1.2581140614519193e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3658966886926567e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
H3K79me2,0.000917513729393922,2.585806791144843e-29,1.0,0.0,3.914302404609875e-17,1.943603911483725e-82,1.0,3.08584894637012e-11,6.134959639936126e-100,1.0,0.0,0.0,0.0,4.3802179080547714e-291,0.0,5.766739315030096e-84,0.0,1.0,1.257487264407067e-87,2.5614268227917e-98,0.00394428221499974,8.504386616188155e-177,5.129533612595282e-55,1.1036947216576004e-167,2.566577897604464e-160,0.0,2.3260266190990593e-50,1.434895591085828e-15,1.978671334890499e-190,0.0,1.0,2.152561446010816e-308,1.0,0.0,1.1994800376365187e-107,0.0,4.3681712282276e-142,2.3825137606518597e-66,1.960450033487754e-249,0.0,1.2737892975431192e-51,1.0,3.529027968476889e-156,1.1862015015653748e-95,0.0,2.120292976253253e-27,5.989522476851043e-284,1.0,3.1242498163066897e-170,0.0,0.0,0.0,1.0,2.5431236039239445e-21,0.0,0.0,0.0,4.0764351996129665e-53,1.1189366290116787e-142,3.6366327877104615e-294,0.0,1.8581753689178416e-84,1.3237823919926176e-239,2.400966999714051e-86,1.5361420496228954e-21,0.0,0.0,0.0
WDR5,1.0,0.009762424003542023,1.0,1.7660766954356843e-65,1.0,5.597220954269155e-08,1.0,1.0,1.4982043819227697e-09,1.0,3.8162590512892435e-76,3.479548500580608e-81,1.2521098095294783e-34,1.1017205187460517e-22,4.5146716991556646e-76,3.959434809001207e-06,2.185428035535602e-50,1.0,2.957047205805812e-11,3.2645284317463134e-09,1.0,1.5765769840824982e-15,0.014969856788462473,1.9391667005214202e-17,7.835413552305476e-10,7.358444518043531e-44,0.9377323466241645,1.0,8.385132940149896e-15,4.437098608265097e-35,1.0,2.2886423779555233e-32,1.0,5.798412106389525e-53,0.0,1.7995942802054938e-13,1.0,6.113490051652934e-12,1.307299372599968e-18,6.292480199324571e-65,1.0,5.3193400758411556e-08,8.110940975980481e-28,5.151335193021284e-10,8.994616823818e-52,2.1006972671329518e-15,1.4228302770263748e-20,1.0,8.310687089035834e-06,3.2896565073143515e-39,3.806970996809311e-10,1.8581947530475812e-31,0.005617131349912634,2.825210447157691e-18,6.980389261899707e-25,5.515184975982171e-34,2.1967843888128276e-95,1.3643366956186962e-06,1.0,8.223765676163262e-22,1.0182917060484625e-45,3.6309669177193374e-06,1.0522644000009476e-31,7.008819375970538e-10,2.710550304810494e-05,3.0617916273483287e-59,2.1954544352311439e-85,5.863846265423874e-56
H3K27ac,0.03683779485291215,2.955861888375894e-62,1.0,0.0,1.0093733605675244e-61,3.5746171279198834e-276,1.1607566106076013e-40,5.162846152822957e-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.994975468728054e-218,6.386203511634041e-206,0.0,1.1710439556283712e-17,0.0,5.196197347959486e-74,0.0,4.312597715613028e-297,0.0,1.6670578708546185e-125,0.2706220138631323,0.0,0.0,2.1629750476315907e-83,0.0,1.0,0.0,1.8156944743800074e-84,0.0,5.767796100843197e-29,7.619911508832909e-36,0.0,0.0,0.0,3.283227494142485e-277,0.0,0.0,0.0,2.855831868774334e-65,0.0,1.0,0.0,0.0,7.657708827137438e-49,0.0,1.0,1.6048830548589338e-147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147746978551954e-150,0.0,0.0,0.0
H3K27me3,7.81603269761644e-08,3.2971042505960986e-20,1.0,3.108325935454363e-11,1.000281119838468e-16,1.0213299462976527e-06,1.0,1.7028898130470605e-12,1.0,0.010325869606764265,2.477836352887387e-99,2.306516557965277e-28,1.508369949953917e-44,1.0,7.706501291263383e-31,0.194317373939125,0.00029131003816200717,1.8220616988120573e-06,2.30053819135479e-05,1.0,0.07938777688832066,3.3726906200131894e-21,1.3892235031971044e-26,1.7124123045227948e-05,1.0,1.0,1.0992802938891178e-28,1.0,1.7023620537732573e-11,1.0,7.365787064423386e-12,1.16067157757946e-44,1.0,6.644054287929886e-113,1.0,1.6542212089643007e-08,0.0,1.0,1.0,8.443791735289317e-120,5.162259267481972e-13,6.380321628767807e-140,5.960575683412269e-09,0.010063591211198706,1.0,4.283721884499803e-26,3.862218737439037e-06,4.130375188585154e-17,0.03509855562661916,4.04070916955382e-40,3.1873357850423527e-12,6.636088508233976e-39,1.0,3.1696667231498448e-136,4.777344973790888e-07,0.4207950988240197,3.2837733018754496e-106,3.5957743832981263e-51,1.8140918661606084e-40,1.0,6.313408642331328e-11,0.08321998948077554,0.002124185684960733,3.239863044429702e-26,0.00031252508482847174,1.0,1.0,1.9963444065671987e-07
MYBL2,1.0,0.05680260669692665,1.0,9.332390861374403e-31,1.0,0.014946288554288902,1.0,1.0,1.0,1.0,5.151789048015821e-30,2.7455410284723012e-34,8.313536983401992e-16,8.010646211841864e-27,4.189281930596107e-34,2.3789360828942736e-05,8.385317600443463e-21,1.0,1.0,9.785723226624786e-05,1.0,0.005929506380000512,1.0,2.4542595569470375e-13,1.1635574316160989e-08,6.744105724722751e-20,1.0,1.0,2.134881662008667e-10,1.0607369492526599e-10,1.0,1.6351479090800557e-09,0.01211372536409909,7.886741334880073e-30,1.4043729905943792e-11,0.00014551812299617062,1.0,0.0,8.78140052523338e-07,6.00770119515949e-28,1.0,0.0043110964541639395,3.505273856786237e-19,0.11757455179029709,6.457567891323368e-48,0.17236498215197807,9.77844504039874e-07,1.0,1.0,6.3983125094657384e-15,0.03880109379346589,6.853492165836752e-11,2.8549566324628807e-14,1.5878672457989345e-11,2.3556430036303975e-08,1.444927192481393e-14,1.1939231900429042e-47,0.0004497395045966987,1.0,5.524979541889044e-09,1.9095706326386503e-21,1.0,4.0705710579065944e-18,6.716050911549182e-23,0.5464413484691323,1.7934043298608378e-26,4.1682739525894066e-39,3.367546650417076e-27
CDK9,1.7207804910343418e-36,2.3091925056288356e-122,1.0,0.0,1.4350528512432902e-47,0.0,3.0146246691851274e-172,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392241862386476e-304,1.829091540682435e-129,0.0,5.1174022868815004e-51,1.6965052804105885e-301,1.0,0.0,0.0,0.0,3.418322470665936e-42,3.354345905290681e-18,0.0,0.0,6.464030790796995e-52,0.0,1.0,0.0,1.0363080054057772e-101,0.0,1.0,1.0015646581113658e-42,0.0,0.0,1.0827514517972026e-216,1.7290049898960981e-68,0.0,0.0,0.0,1.2573932049143357e-208,0.0,1.0,8.036024879010363e-236,0.0,3.6220350639267334e-09,0.0,0.23029717199439273,0.0019053056508155622,0.0,0.0,0.0,1.1255603646051254e-171,1.253688832577341e-204,0.0,0.0,0.0,0.0,5.222221385995376e-300,0.0,0.0,0.0,0.0
H3K4me3,7.563129222942097e-06,4.335292068877365e-196,6.411510890162027e-05,0.0,1.3455434618838446e-08,6.411709577536374e-163,1.0,2.725707372455276e-18,5.242490836885237e-241,1.69753743357469e-17,0.0,0.0,0.0,0.0,0.0,2.4651887918183566e-177,0.0,1.0,1.0398031037626719e-259,5.492261896937184e-292,1.0,0.0,6.299887128268227e-119,1.4978495144732e-310,0.0,0.0,1.0751968805790811e-189,5.067965056690246e-24,0.0,0.0,1.0,0.0,1.0,0.0,1.1222036541003571e-176,0.0,1.3454633668003277e-248,7.469680009631235e-80,0.0,0.0,7.010720303733514e-104,3.756633924033097e-276,1.77519974244452e-309,1.6408898041450914e-236,0.0,0.0,0.0,1.0833424930799016e-33,4.4147953153537267e-262,0.0,3.996546088620238e-09,0.0,0.0010982883922205004,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.89638257329334e-154,2.0084998364746905e-125,0.0,0.0,0.0
FOXP1_wmot,5.883629913405153e-13,2.188354016559649e-06,2.1366812113913214e-09,1.9006862729625775e-83,3.231830379984025e-72,1.4438144516370565e-69,1.3494351907781355e-45,2.581044761996085e-16,7.93147736057995e-32,9.662493472012257e-19,1.0674150922122555e-35,1.8888392506532256e-62,4.3458925962707755e-28,2.7231197562349727e-43,1.032528864592088e-252,3.7208092334106826e-108,6.956706079576673e-258,8.770551021751009e-74,6.693161381446178e-05,8.093556769919111e-36,3.244279270237094e-37,4.2457537922176356e-05,0.0022324717016206372,2.595253021344993e-121,1.7361813340419587e-25,1.5054552264130928e-96,1.0,0.02861303663637348,1.3701879723814594e-168,1.1562734326254598e-37,1.3855697651542503e-47,3.220908104112437e-44,1.0,3.223106830151821e-42,0.6243150869650861,1.4121994195698468e-104,1.0209717457735883e-15,0.07434714590747006,4.6388384855321645e-77,3.1987548191122267e-72,0.0,5.459740505675785e-76,1.696424158232734e-48,1.5041735810362567e-62,5.939541468901305e-43,1.0,1.9036651938986644e-138,1.1312923008921382e-11,0.02112719024648687,6.186179484595984e-11,1.0,2.654739565921911e-50,1.0,2.92954853477281e-49,2.895314771692176e-69,9.005456394404382e-175,7.12323115692485e-33,8.0578429982423e-59,5.472548210516682e-23,6.367739776420452e-93,3.645471776996797e-161,9.176107943619635e-38,9.842166789312704e-195,3.838375032730062e-157,1.3320342693039912e-53,1.8283650501709147e-69,3.8638532948754666e-140,4.512438163084462e-127
MLL_KTM2A,1.0,6.893188707590119e-07,8.502531626767257e-18,3.5165216818672255e-14,5.905003642673826e-52,1.6505595186355512e-19,8.335212000851623e-165,1.6938563481467908e-74,9.387557660887396e-12,2.2978727185458836e-33,0.0,3.403040535956184e-151,5.743382015195245e-51,3.7578430250104447e-06,1.0,1.1649413009289235e-100,1.3526976171054625e-23,1.2046070483600556e-154,0.006979296040036929,5.88026403705139e-14,1.001149465451068e-58,4.2599865718992e-08,2.3665339121528055e-07,7.741176537065449e-34,1.0,1.0,1.0,0.00032289003487284717,2.7851736169273866e-36,0.1263795567636782,4.0018280233604685e-102,3.262579779550717e-28,1.0,1.0,2.4946138724576887e-14,2.6215522254967327e-134,2.6138742646875387e-201,1.620835687475222e-06,4.875981313611935e-39,6.277737482673958e-291,1.0863111740874958e-117,0.0,9.360826482648435e-15,3.2088091945546714e-34,1.3064733018632157e-45,1.0276850277811082e-250,5.65763318029569e-106,5.473279483070964e-26,6.22804295986812e-09,1.2759274971364462e-05,1.0,1.0,1.0,0.0,0.8900950540364413,2.3522044805461827e-55,0.0,0.0,8.521313563228754e-207,4.3791481126692494e-10,4.769565456451679e-17,6.432984337835285e-34,1.0351068063674208e-99,4.9152795826371806e-136,8.294627466311053e-19,3.0110918849453202e-21,8.619298036093368e-17,7.113828611008641e-05
RARA_wmot,3.55497173420454e-18,1.0,1.0,0.0,9.31632457534018e-31,5.694876306976369e-156,3.458254305360533e-27,2.4957185661399043e-42,8.519053955614145e-56,0.007290724113208606,6.597185731604028e-211,1.3970523399222123e-297,4.154381038659745e-214,2.425374145838563e-252,0.0,7.899493514789874e-79,0.0,3.549019000476075e-116,2.4903638186293856e-37,5.243653663600425e-117,2.2047916324168787e-12,2.2363711255045423e-64,1.0,1.1672118904062614e-128,2.5999377202867465e-112,0.0,9.115362713213152e-05,0.000141981871549065,3.498667990279425e-141,3.2965256369386118e-103,5.358240575005909e-61,9.224944405418716e-139,1.0,3.149999623178408e-101,6.365900175824615e-33,2.995447998817045e-94,2.590299225119376e-09,9.041735911665558e-24,8.98667123529425e-117,5.092260851673006e-162,8.086965335220373e-40,2.0488246130004522e-07,0.0,1.2317663339971314e-115,2.0159536835468702e-222,1.6852037653710986e-24,2.2667212626982284e-144,0.20654671093008223,7.045833199221911e-49,3.3469791034551543e-102,4.529413497692053e-06,8.462646242989286e-124,3.5769323401395025e-06,1.0,9.12722366962785e-122,1.47120454403315e-217,9.194368037388829e-158,1.0,8.391139156759894e-44,1.253458259270093e-115,7.015760640256057e-259,2.2688010115437098e-43,3.779024869452009e-268,2.045574098188078e-248,1.0758062585182025e-34,1.0006263871950938e-223,0.0,8.788295506476104e-236
