,mr522-MV411-DMSO-r1_tcount,mr523-MV411-DMSO-r2_tcount,mr524-MV411-DMSO-r3_tcount,mr525-MV411-DMSO-r4_tcount,mr526-MV411-DMSO-r5_tcount,mr527-MV411-Mebendazole-r1_tcount,mr528-MV411-Mebendazole-r2_tcount,mr529-MV411-Mebendazole-r3_tcount,mr530-MV411-Mebendazole-r4_tcount,mr531-MV411-Mebendazole-r5_tcount
WDR91,0.08080808080808081,0.05673758865248227,0.055248618784530384,0.09965635738831616,0.047619047619047616,0.02158273381294964,0.04294478527607362,0.041666666666666664,0.032679738562091505,0.02702702702702703
ZCCHC4,0.07692307692307693,0.023529411764705882,0.051470588235294115,0.04560260586319218,0.029411764705882353,0.01694915254237288,0.023148148148148147,0.05,0.05217391304347826,0.050724637681159424
ZC3H7A,0.09595959595959595,0.054474708171206226,0.08189655172413793,0.08771929824561403,0.08,0.060790273556231005,0.07094594594594594,0.04316546762589928,0.0847953216374269,0.04132231404958678
ZBTB44,0.04463586530931871,0.043878656554712896,0.037509377344336084,0.0632561354994815,0.04426002766251729,0.03737574552683896,0.044270833333333336,0.03340380549682875,0.03603268945022288,0.029661016949152543
CCDC113,0.043478260869565216,0.0,0.0,0.020833333333333332,0.0,0.0,0.05084745762711865,0.02702702702702703,0.07692307692307693,0.045454545454545456
C1GALT1C1,0.0234375,0.0,0.005988023952095809,0.007518796992481203,0.011764705882352941,0.02464788732394366,0.010714285714285714,0.007168458781362007,0.01680672268907563,0.0106951871657754
SETD2,0.1323529411764706,0.13675213675213677,0.09649122807017543,0.15508021390374332,0.1865671641791045,0.17647058823529413,0.1640625,0.07627118644067797,0.13432835820895522,0.06666666666666667
MRPL18,0.03506787330316742,0.022295623451692816,0.018912529550827423,0.03299203640500569,0.021739130434782608,0.018979057591623036,0.022400919012062034,0.015363128491620111,0.018901358535144713,0.013709677419354839
29075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAF4,0.08108108108108109,0.0627062706270627,0.035,0.09172259507829977,0.039473684210526314,0.0371900826446281,0.05982905982905983,0.0659090909090909,0.06550218340611354,0.025495750708215296
MED4,0.03389830508474576,0.027048528241845664,0.032520325203252036,0.04179936305732484,0.03963666391412056,0.023446658851113716,0.027950310559006212,0.025,0.022888283378746595,0.021168501270110076
CCDC59,0.06167846309403438,0.048,0.06092436974789916,0.07903168387326451,0.07997265892002735,0.0504844467108618,0.0696969696969697,0.062123039806996384,0.0634765625,0.05848375451263538
METTL5,0.0006925207756232687,0.0005252100840336134,0.0,0.0003716090672612412,0.0,0.0008035355564483728,0.0022232103156958646,0.0014184397163120568,0.001597444089456869,0.0
CHMP4A,0.047619047619047616,0.025157232704402517,0.028169014084507043,0.013513513513513514,0.015503875968992248,0.034739454094292806,0.0106951871657754,0.016304347826086956,0.023195876288659795,0.012618296529968454
GTPBP8,0.021739130434782608,0.04830917874396135,0.005988023952095809,0.02922077922077922,0.04216867469879518,0.011811023622047244,0.017241379310344827,0.011152416356877323,0.01984126984126984,0.004784688995215311
PHPT1,0.04672897196261682,0.019801980198019802,0.0,0.014492753623188406,0.015306122448979591,0.016736401673640166,0.01646090534979424,0.012875536480686695,0.003703703703703704,0.004545454545454545
BABAM1,0.014705882352941176,0.005208333333333333,0.017699115044247787,0.0213089802130898,0.01078167115902965,0.009950248756218905,0.018867924528301886,0.014423076923076924,0.006224066390041493,0.019559902200488997
THYN1,0.015625,0.010526315789473684,0.00909090909090909,0.040983606557377046,0.030927835051546393,0.017094017094017096,0.02027027027027027,0.008849557522123894,0.0,0.023255813953488372
MRPL15,0.0764872521246459,0.035916824196597356,0.04690117252931323,0.07481751824817519,0.07441016333938294,0.05069124423963134,0.05934718100890208,0.04400606980273141,0.07040417209908735,0.04950495049504951
UBE2T,0.01020408163265306,0.041176470588235294,0.08441558441558442,0.07076923076923076,0.04568527918781726,0.02512562814070352,0.05627705627705628,0.05909090909090909,0.039525691699604744,0.024390243902439025
TIMM21,0.03734439834024896,0.02390438247011952,0.021917808219178082,0.029585798816568046,0.02359882005899705,0.02349869451697128,0.0397489539748954,0.019021739130434784,0.030837004405286344,0.022435897435897436
STXBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00339,0.04310344827586207,0.07643312101910828,0.057291666666666664,0.029850746268656716,0.03608247422680412,0.031818181818181815,0.02390438247011952,0.03017241379310345,0.04924242424242424,0.04975124378109453
MRPL22,0.0,0.0196078431372549,0.04819277108433735,0.010752688172043012,0.04081632653061224,0.013157894736842105,0.007194244604316547,0.007462686567164179,0.032679738562091505,0.009523809523809525
ORMDL2,0.00909090909090909,0.005405405405405406,0.005917159763313609,0.014705882352941176,0.0330188679245283,0.024390243902439025,0.017543859649122806,0.018018018018018018,0.014760147601476014,0.009900990099009901
CNIH4,0.028089887640449437,0.016025641025641024,0.026755852842809364,0.05326460481099656,0.013888888888888888,0.024229074889867842,0.04640371229698376,0.016826923076923076,0.04357798165137615,0.02459016393442623
RANGRF,0.027777777777777776,0.041474654377880185,0.04819277108433735,0.014893617021276596,0.005291005291005291,0.02510460251046025,0.03857566765578635,0.01953125,0.029508196721311476,0.017391304347826087
COMMD9,0.027777777777777776,0.01675977653631285,0.020602218700475437,0.021116138763197588,0.036418816388467376,0.02894736842105263,0.02527075812274368,0.021848739495798318,0.020481927710843374,0.03642384105960265
TMEM208,0.043478260869565216,0.011111111111111112,0.05217391304347826,0.03431372549019608,0.04081632653061224,0.03225806451612903,0.0273972602739726,0.0,0.015037593984962405,0.010101010101010102
SSU72,0.02284263959390863,0.016209476309226933,0.013315579227696404,0.015189873417721518,0.015047879616963064,0.021212121212121213,0.029250457038391225,0.011410788381742738,0.026137463697967087,0.0166270783847981
DROSHA,0.05714285714285714,0.05434782608695652,0.06382978723404255,0.10256410256410256,0.058823529411764705,0.024096385542168676,0.07563025210084033,0.0297029702970297,0.04132231404958678,0.08974358974358974
DNAJC15,0.00558659217877095,0.023622047244094488,0.01606425702811245,0.02127659574468085,0.011857707509881422,0.016304347826086956,0.01818181818181818,0.014705882352941176,0.0391644908616188,0.006578947368421052
N6AMT1,0.0,0.05405405405405406,0.0,0.13414634146341464,0.125,0.08928571428571429,0.17142857142857143,0.04,0.0784313725490196,0.08333333333333333
CFAP20,0.012987012987012988,0.05150214592274678,0.040160642570281124,0.07992565055762081,0.08968609865470852,0.02127659574468085,0.045317220543806644,0.042801556420233464,0.05056179775280899,0.053497942386831275
NXT1,0.13333333333333333,0.112,0.16568047337278108,0.18587360594795538,0.15625,0.1366906474820144,0.16025641025641027,0.14666666666666667,0.13970588235294118,0.08695652173913043
PYCARD,0.0375,0.004291845493562232,0.031088082901554404,0.020527859237536656,0.027777777777777776,0.024734982332155476,0.01056338028169014,0.008130081300813009,0.019867549668874173,0.015037593984962405
FHOD1,0.14285714285714285,0.18421052631578946,0.10344827586206896,0.06666666666666667,0.08333333333333333,0.03225806451612903,0.14634146341463414,0.1,0.1276595744680851,0.11428571428571428
TBK1,0.07291666666666667,0.05905511811023622,0.06910569105691057,0.0691588785046729,0.07142857142857142,0.04452054794520548,0.041237113402061855,0.01824817518248175,0.06962025316455696,0.022935779816513763
SAP30BP,0.10784313725490197,0.1111111111111111,0.09433962264150944,0.11911357340720222,0.09289617486338798,0.11822660098522167,0.13229571984435798,0.13903743315508021,0.09737827715355805,0.10795454545454546
MYLIP,0.3488372093023256,0.4782608695652174,0.5357142857142857,0.47619047619047616,0.37735849056603776,0.23076923076923078,0.23076923076923078,0.23943661971830985,0.2619047619047619,0.2641509433962264
BRD7,0.046875,0.0,0.017543859649122806,0.06542056074766354,0.057692307692307696,0.018018018018018018,0.024096385542168676,0.0,0.04395604395604396,0.02040816326530612
CLEC2D,0.02083920022528865,0.019346002396849856,0.01924447612259444,0.023789453966469983,0.02127659574468085,0.01696535244922342,0.02174163119751524,0.023171916192590538,0.021984091913389306,0.01845512725107903
ANKRD11,0.08163265306122448,0.047619047619047616,0.045081967213114756,0.04672897196261682,0.07142857142857142,0.042105263157894736,0.045774647887323945,0.056451612903225805,0.05592105263157895,0.022727272727272728
C11orf21,0.10810810810810811,0.05263157894736842,0.012345679012345678,0.04132231404958678,0.033707865168539325,0.019230769230769232,0.022222222222222223,0.019801980198019802,0.02631578947368421,0.011111111111111112
CD274,0.3333333333333333,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0
RACGAP1,0.04700162074554295,0.041666666666666664,0.025490196078431372,0.044409613375130615,0.03491755577109602,0.01842870999030068,0.04225352112676056,0.029880478087649404,0.03173311635475997,0.023312883435582823
UHRF1,0.06164383561643835,0.03258145363408521,0.052969502407704656,0.058358061325420374,0.06283662477558348,0.0310391363022942,0.038636363636363635,0.032335329341317366,0.03524229074889868,0.035398230088495575
BLNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
USP25,0.06285714285714286,0.03349282296650718,0.03333333333333333,0.0377906976744186,0.042328042328042326,0.019230769230769232,0.023890784982935155,0.02903225806451613,0.05649717514124294,0.03225806451612903
PACSIN3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMOD4,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.25,0.16666666666666666
TMOD3,0.028740490278951817,0.022885572139303482,0.01998262380538662,0.03297145154804986,0.018302828618968387,0.019169329073482427,0.020950434338272865,0.014506769825918761,0.02130492676431425,0.016908212560386472
TMOD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
ABT1,0.0776255707762557,0.07407407407407407,0.05688622754491018,0.05709876543209876,0.040697674418604654,0.064343163538874,0.060542797494780795,0.0703883495145631,0.08401639344262295,0.05198776758409786
PARVB,0.014925373134328358,0.027906976744186046,0.01607717041800643,0.02263374485596708,0.031818181818181815,0.013100436681222707,0.02727272727272727,0.0211864406779661,0.01440922190201729,0.034482758620689655
NCAPH2,0.013245033112582781,0.008968609865470852,0.010498687664041995,0.020260492040520984,0.00980392156862745,0.003436426116838488,0.014204545454545454,0.01845018450184502,0.03591160220994475,0.029411764705882353
CYP2S1,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0
OLA1,0.011822660098522168,0.008865710560625815,0.007930785868781542,0.018787079762689517,0.009615384615384616,0.0043499275012083135,0.01585460170146945,0.004882379050155349,0.008523381709283575,0.007407407407407408
UQCR10,0.015105740181268883,0.021168501270110076,0.017614091273018415,0.02574750830564784,0.016908212560386472,0.01647345942647956,0.02065081351689612,0.013307984790874524,0.017051705170517052,0.016793893129770993
YPEL1,0.012658227848101266,0.007462686567164179,0.0,0.018461538461538463,0.007352941176470588,0.0,0.009852216748768473,0.011695906432748537,0.014925373134328358,0.0
ZDHHC8,0.03125,0.0,0.0,0.0,0.017857142857142856,0.03571428571428571,0.014492753623188406,0.0,0.0,0.0
REPIN1,0.06060606060606061,0.0391304347826087,0.07547169811320754,0.07961783439490445,0.10096153846153846,0.04477611940298507,0.05976095617529881,0.0273972602739726,0.04182509505703422,0.08092485549132948
GRHL1,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.15384615384615385,0.0,0.14285714285714285,0.125,0.0
TFCP2L1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SENP1,0.03765690376569038,0.04577822990844354,0.05086705202312139,0.06927374301675977,0.04491017964071856,0.048493754592211606,0.05513784461152882,0.041932543299908843,0.045590433482810166,0.037037037037037035
TFPT,0.0,0.03125,0.0,0.0,0.0,0.0,0.02857142857142857,0.07692307692307693,0.020833333333333332,0.0
UBN1,0.08633093525179857,0.06642066420664207,0.07633587786259542,0.12760416666666666,0.06060606060606061,0.10328638497652583,0.07232704402515723,0.051643192488262914,0.08582089552238806,0.08955223880597014
ALG5,0.011235955056179775,0.012658227848101266,0.0,0.009615384615384616,0.02857142857142857,0.005050505050505051,0.013071895424836602,0.014084507042253521,0.009302325581395349,0.015748031496062992
ANAPC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNOT7,0.029614325068870524,0.02359472588480222,0.028011204481792718,0.02963841138114997,0.024223425477343973,0.019042534258764905,0.0253447633246366,0.018878610534264678,0.022928608650338717,0.015337423312883436
SNX8,0.19047619047619047,0.075,0.2,0.07547169811320754,0.1111111111111111,0.0,0.125,0.06779661016949153,0.08333333333333333,0.03225806451612903
SNX10,0.03260869565217391,0.012307692307692308,0.025806451612903226,0.010810810810810811,0.0,0.01098901098901099,0.003194888178913738,0.005633802816901409,0.0028011204481792717,0.010752688172043012
STRN4,0.04225352112676056,0.06896551724137931,0.09868421052631579,0.095,0.09655172413793103,0.0392156862745098,0.06382978723404255,0.09655172413793103,0.09090909090909091,0.0457516339869281
GNL2,0.07228915662650602,0.013793103448275862,0.012048192771084338,0.048484848484848485,0.08139534883720931,0.012422360248447204,0.011695906432748537,0.04142011834319527,0.04093567251461988,0.022556390977443608
RBM15B,0.1134453781512605,0.06936416184971098,0.09090909090909091,0.07741935483870968,0.06793478260869565,0.0987012987012987,0.06947368421052631,0.08684863523573201,0.07276995305164319,0.08682634730538923
PSMC3IP,0.0784313725490196,0.09779179810725552,0.10759493670886076,0.12035010940919037,0.09269662921348315,0.08458864426419467,0.09387351778656126,0.07908163265306123,0.08897126969416126,0.07215007215007214
CPSF1,0.0,0.0,0.0,0.0,0.04,0.0,0.09523809523809523,0.07407407407407407,0.06896551724137931,0.0
MYLPF,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRA2A,0.029296875,0.013123359580052493,0.012531328320802004,0.02629016553067186,0.006097560975609756,0.005611672278338945,0.015018773466833541,0.001160092807424594,0.010912698412698412,0.0
GPSM2,0.041666666666666664,0.013651877133105802,0.025974025974025976,0.028282828282828285,0.015151515151515152,0.026385224274406333,0.007317073170731708,0.007263922518159807,0.013729977116704805,0.007272727272727273
SAC3D1,0.08333333333333333,0.23809523809523808,0.0,0.07142857142857142,0.0,0.0,0.09090909090909091,0.037037037037037035,0.0,0.0
FAM216A,0.019417475728155338,0.017793594306049824,0.0176678445229682,0.025041736227045076,0.006920415224913495,0.012919896640826873,0.01160092807424594,0.016286644951140065,0.026490066225165563,0.0036101083032490976
CCDC106,0.1111111111111111,0.0,0.07407407407407407,0.07272727272727272,0.0,0.0,0.0196078431372549,0.06521739130434782,0.037037037037037035,0.0
EEF2K,0.07111111111111111,0.043010752688172046,0.0273972602739726,0.09352517985611511,0.0673076923076923,0.05278592375366569,0.05238095238095238,0.053763440860215055,0.08443271767810026,0.045454545454545456
ST8SIA5,0.3333333333333333,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.1,0.0,0.0,0.0
SNX15,0.0,0.018867924528301886,0.03278688524590164,0.0425531914893617,0.017857142857142856,0.023809523809523808,0.03333333333333333,0.017857142857142856,0.03225806451612903,0.0
HOOK2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.16666666666666666
UBIAD1,0.065,0.029891304347826088,0.03529411764705882,0.03764320785597381,0.0513595166163142,0.04938271604938271,0.04020100502512563,0.010344827586206896,0.02617801047120419,0.03484320557491289
HCFC2,0.11627906976744186,0.05714285714285714,0.0,0.06779661016949153,0.2,0.08333333333333333,0.17647058823529413,0.14814814814814814,0.13253012048192772,0.10344827586206896
SNX11,0.06870229007633588,0.06866952789699571,0.09053497942386832,0.08997429305912596,0.088,0.06810035842293907,0.0858085808580858,0.10740740740740741,0.08306709265175719,0.05603448275862069
RMC1,0.07142857142857142,0.05263157894736842,0.046511627906976744,0.014705882352941176,0.08108108108108109,0.0,0.0,0.03773584905660377,0.01818181818181818,0.047619047619047616
PYCR2,0.07784431137724551,0.05825242718446602,0.05232558139534884,0.051194539249146756,0.037383177570093455,0.04024767801857585,0.0367816091954023,0.02694610778443114,0.02894736842105263,0.017241379310344827
NME7,0.0,0.006666666666666667,0.0,0.004398826979472141,0.0,0.002288329519450801,0.0,0.011111111111111112,0.0024630541871921183,0.00967741935483871
HILPDA,0.28708133971291866,0.2042042042042042,0.19912472647702406,0.28188775510204084,0.21103117505995203,0.2196969696969697,0.21727019498607242,0.18250950570342206,0.20689655172413793,0.20454545454545456
EPN1,0.04040404040404041,0.006024096385542169,0.012738853503184714,0.02185792349726776,0.022058823529411766,0.007575757575757576,0.014354066985645933,0.01775147928994083,0.00966183574879227,0.025
GMPPB,0.13333333333333333,0.01639344262295082,0.12244897959183673,0.05555555555555555,0.06451612903225806,0.09523809523809523,0.03571428571428571,0.0,0.05555555555555555,0.09259259259259259
GMPPA,0.0,0.05405405405405406,0.02631578947368421,0.02127659574468085,0.0,0.06666666666666667,0.02631578947368421,0.0,0.03773584905660377,0.0196078431372549
SEC61A1,0.030321406913280776,0.03541185527328714,0.03155751611808619,0.04399615754082613,0.035444699704627505,0.03160638644509612,0.03147058823529412,0.025423728813559324,0.03225806451612903,0.023753894080996884
TIMM22,0.05263157894736842,0.06521739130434782,0.07142857142857142,0.1188118811881188,0.056451612903225805,0.03864734299516908,0.04065040650406504,0.047619047619047616,0.04779411764705882,0.05970149253731343
ALG6,0.0,0.012269938650306749,0.01652892561983471,0.018867924528301886,0.008403361344537815,0.0,0.01744186046511628,0.01092896174863388,0.026785714285714284,0.007936507936507936
GPR132,0.2647058823529412,0.13924050632911392,0.12903225806451613,0.140625,0.14893617021276595,0.2619047619047619,0.18831168831168832,0.24324324324324326,0.2556390977443609,0.1935483870967742
SNX12,0.012738853503184714,0.016853932584269662,0.011695906432748537,0.009508716323296355,0.011428571428571429,0.012626262626262626,0.016166281755196306,0.01466275659824047,0.020930232558139535,0.008849557522123894
NENF,0.0,0.012048192771084338,0.0,0.01639344262295082,0.020202020202020204,0.009523809523809525,0.008771929824561403,0.010526315789473684,0.008547008547008548,0.0
DSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
PKN3,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02631578947368421,0.02631578947368421,0.0
PNMA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANAPC4,0.043478260869565216,0.02040816326530612,0.057692307692307696,0.08108108108108109,0.05,0.0410958904109589,0.05,0.023529411764705882,0.01694915254237288,0.02040816326530612
SERTAD3,0.56,0.5609756097560976,0.5652173913043478,0.4824561403508772,0.5294117647058824,0.5116279069767442,0.4864864864864865,0.5227272727272727,0.4444444444444444,0.41379310344827586
OSGIN1,0.0,0.2222222222222222,0.0,0.2,0.0,0.14285714285714285,0.2,0.0,0.3333333333333333,0.125
SERTAD1,0.1891891891891892,0.2753623188405797,0.22857142857142856,0.3220338983050847,0.25,0.36363636363636365,0.21839080459770116,0.26865671641791045,0.26506024096385544,0.32727272727272727
DPP7,0.03225806451612903,0.013513513513513514,0.0,0.022727272727272728,0.0196078431372549,0.0,0.01098901098901099,0.0,0.0,0.0
POMT2,0.0,0.03125,0.07692307692307693,0.012987012987012988,0.0625,0.07462686567164178,0.046153846153846156,0.0625,0.04878048780487805,0.0
CERS2,0.035623409669211195,0.04265402843601896,0.04666666666666667,0.027450980392156862,0.03940886699507389,0.032081911262798635,0.029936672423719057,0.02092050209205021,0.03333333333333333,0.021209740769835034
SLC25A24,0.010964912280701754,0.009408602150537635,0.002617801047120419,0.02694300518134715,0.02643171806167401,0.01824817518248175,0.011920529801324504,0.008413461538461538,0.012249443207126948,0.0031007751937984496
NRBP1,0.04054054054054054,0.0472972972972973,0.01948051948051948,0.05928853754940711,0.0970873786407767,0.08053691275167785,0.0782122905027933,0.0759493670886076,0.042105263157894736,0.05844155844155844
MRM2,0.12601626016260162,0.09893048128342247,0.11421911421911422,0.13159490600363857,0.12063134160090191,0.09979423868312758,0.10933081998114987,0.10864197530864197,0.09693372898120672,0.07957559681697612
PRICKLE4,0.0,0.07692307692307693,0.3076923076923077,0.18181818181818182,0.0,0.1,0.09090909090909091,0.07142857142857142,0.07142857142857142,0.0
CDIP1,0.057692307692307696,0.011764705882352941,0.016666666666666666,0.00558659217877095,0.04040404040404041,0.022222222222222223,0.051470588235294115,0.009259259259259259,0.04580152671755725,0.024096385542168676
STRN3,0.1056338028169014,0.1188118811881188,0.07407407407407407,0.14285714285714285,0.12921348314606743,0.04411764705882353,0.08666666666666667,0.031161473087818695,0.06830601092896176,0.05603448275862069
LRP12,0.15384615384615385,0.08035714285714286,0.13636363636363635,0.1569767441860465,0.28865979381443296,0.1056338028169014,0.15436241610738255,0.06976744186046512,0.058823529411764705,0.072
PSAT1,0.011494252873563218,0.007417102966841187,0.00917686318131257,0.013206475433115593,0.011250654107796965,0.010594795539033457,0.009551098376313277,0.010007849293563579,0.010253736531108794,0.009626955475330927
MDFIC,0.02111324376199616,0.012738853503184714,0.012048192771084338,0.030352748154224774,0.008818342151675485,0.00891089108910891,0.018832391713747645,0.008522727272727272,0.014466546112115732,0.015978695073235686
UBQLN2,0.04081632653061224,0.03968253968253968,0.05442176870748299,0.03322259136212625,0.08670520231213873,0.004694835680751174,0.05314009661835749,0.03389830508474576,0.01834862385321101,0.02030456852791878
UBQLN1,0.027369826435246995,0.017518939393939392,0.028433476394849784,0.02422790202342918,0.021638330757341576,0.017209128320239433,0.017138302112395375,0.019583843329253364,0.019641043007111413,0.011594202898550725
DONSON,0.056179775280898875,0.044897959183673466,0.029069767441860465,0.045563549160671464,0.04145077720207254,0.040697674418604654,0.06097560975609756,0.016233766233766232,0.054313099041533544,0.016877637130801686
NRBF2,0.14594594594594595,0.125,0.1331168831168831,0.1589825119236884,0.13432835820895522,0.11294117647058824,0.14520547945205478,0.09714285714285714,0.10796915167095116,0.09333333333333334
SLC39A3,0.12987012987012986,0.12408759124087591,0.0896551724137931,0.0916030534351145,0.056338028169014086,0.07142857142857142,0.07065217391304347,0.06832298136645963,0.06790123456790123,0.104
PILRB,0.08333333333333333,0.15294117647058825,0.07339449541284404,0.12,0.16883116883116883,0.07339449541284404,0.11627906976744186,0.11764705882352941,0.09523809523809523,0.0975609756097561
PILRA,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
BAZ2B,0.0975103734439834,0.050445103857566766,0.05515587529976019,0.09428571428571429,0.06930693069306931,0.040865384615384616,0.06700379266750948,0.04689331770222743,0.05863539445628998,0.05245901639344262
LMCD1,0.125,0.06666666666666667,0.0,0.125,0.043478260869565216,0.037037037037037035,0.0,0.1111111111111111,0.1111111111111111,0.09090909090909091
NOP53,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.006369426751592357,0.0,0.02097902097902098
BICRA,0.3333333333333333,0.16666666666666666,0.5,0.1111111111111111,0.0,0.0,0.2,0.45454545454545453,0.2,0.42857142857142855
TNPO2,0.06713780918727916,0.05077262693156733,0.09956709956709957,0.08820286659316427,0.06278026905829596,0.053497942386831275,0.039936102236421724,0.0335195530726257,0.05572755417956656,0.03416856492027335
ERO1A,0.018207282913165267,0.019434628975265017,0.02072538860103627,0.02727272727272727,0.0231023102310231,0.018945634266886325,0.02711323763955343,0.018167456556082148,0.023846153846153847,0.017671517671517672
EFEMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
SH3KBP1,0.01824817518248175,0.010167768174885612,0.011779293242405457,0.014755197853789403,0.014150943396226415,0.010124252185918085,0.013411567476948869,0.01225114854517611,0.012965964343598054,0.010154997327632281
HUNK,0.2727272727272727,0.2727272727272727,0.2,0.0,0.23076923076923078,0.13333333333333333,0.19047619047619047,0.07142857142857142,0.25,0.14285714285714285
ST6GALNAC6,0.06060606060606061,0.04040404040404041,0.06040268456375839,0.03686635944700461,0.045454545454545456,0.0546875,0.022556390977443608,0.01639344262295082,0.03731343283582089,0.03296703296703297
ADGRE2,0.10526315789473684,0.07168458781362007,0.052083333333333336,0.14173228346456693,0.09558823529411764,0.08206686930091185,0.12827225130890052,0.07766990291262135,0.11568123393316196,0.03773584905660377
KCNIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.07142857142857142
CXXC1,0.045454545454545456,0.06451612903225806,0.03125,0.1016949152542373,0.14285714285714285,0.027777777777777776,0.03571428571428571,0.038461538461538464,0.05454545454545454,0.06666666666666667
ZNF354C,0.0,0.0011111111111111111,0.0,0.0,0.0,0.0009407337723424271,0.0,0.0,0.0,0.0
NT5C,0.09322033898305085,0.0787037037037037,0.046153846153846156,0.07465618860510806,0.05782312925170068,0.030303030303030304,0.027491408934707903,0.04405286343612335,0.04912280701754386,0.05485232067510549
POLR1H,0.056338028169014086,0.0,0.009345794392523364,0.02214022140221402,0.030303030303030304,0.016853932584269662,0.029239766081871343,0.007936507936507936,0.032679738562091505,0.030534351145038167
CD209,0.15384615384615385,0.03125,0.037037037037037035,0.04411764705882353,0.02564102564102564,0.020833333333333332,0.0196078431372549,0.0,0.043478260869565216,0.03333333333333333
DNTTIP2,0.04918032786885246,0.08,0.04132231404958678,0.09821428571428571,0.10476190476190476,0.08571428571428572,0.12352941176470589,0.0625,0.09836065573770492,0.13076923076923078
SOCS7,0.05714285714285714,0.0582010582010582,0.1016949152542373,0.1598639455782313,0.08383233532934131,0.09313725490196079,0.06611570247933884,0.10396039603960396,0.11063829787234042,0.05263157894736842
EHD4,0.0,0.05128205128205128,0.020618556701030927,0.06962025316455696,0.046875,0.05813953488372093,0.045871559633027525,0.09278350515463918,0.10576923076923077,0.04081632653061224
PIK3R4,0.020833333333333332,0.020833333333333332,0.0125,0.09210526315789473,0.07058823529411765,0.031746031746031744,0.038834951456310676,0.02631578947368421,0.04807692307692308,0.015625
CDR2L,0.25,0.0,0.04,0.06666666666666667,0.0,0.09523809523809523,0.12121212121212122,0.0,0.075,0.0
TAX1BP3,0.0,0.0,0.0,0.01,0.02702702702702703,0.01098901098901099,0.009302325581395349,0.01694915254237288,0.009900990099009901,0.0
STOML2,0.021052631578947368,0.010067114093959731,0.00273224043715847,0.010279001468428781,0.009259259259259259,0.006864988558352402,0.006024096385542169,0.010869565217391304,0.025210084033613446,0.005319148936170213
ZBTB21,0.12927756653992395,0.04722792607802875,0.07894736842105263,0.11428571428571428,0.08259587020648967,0.08784773060029283,0.11323763955342903,0.1,0.1078838174273859,0.06203007518796992
SCAPER,0.0,0.0,0.1111111111111111,0.1,0.15384615384615385,0.0,0.13636363636363635,0.0,0.0,0.16666666666666666
WRAP73,0.0,0.0,0.0,0.044444444444444446,0.029411764705882353,0.05,0.038461538461538464,0.04,0.038461538461538464,0.05
RRM2B,0.03260869565217391,0.022921108742004266,0.029104477611940297,0.04394263045468416,0.029746835443037974,0.025632022471910113,0.04452975047984645,0.03279254401104591,0.030424607154797726,0.019670631290027447
SMARCAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
MINK1,0.15,0.020833333333333332,0.2,0.014492753623188406,0.02857142857142857,0.02702702702702703,0.018518518518518517,0.045454545454545456,0.06,0.0
SYCP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PODXL2,0.0,0.0,0.0,0.06818181818181818,0.0,0.04,0.0,0.0,0.0,0.0
CHST11,0.03739316239316239,0.03841309823677582,0.04448742746615087,0.05420991926182238,0.05256064690026954,0.04622266401590457,0.06186440677966102,0.04441190824792582,0.04630416312659303,0.04904632152588556
IL21R,0.0,0.2,0.0,0.07142857142857142,0.1111111111111111,0.07142857142857142,0.07692307692307693,0.07142857142857142,0.07692307692307693,0.0
ITSN2,0.0,0.038461538461538464,0.07407407407407407,0.08695652173913043,0.06666666666666667,0.06451612903225806,0.19230769230769232,0.0,0.22857142857142856,0.08695652173913043
