GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MONOMAC1-MYB-dTAG-DMSO_1h,MONOMAC1-MYB-dTAG-VHL_1h,NOMO1-MYB-dTAG-DMSO_1h,NOMO1-MYB-dTAG-VHL_1h,P31FUJ-MYB-dTAG-DMSO_1h,P31FUJ-MYB-dTAG-VHL_1h,THP1-MYB-dTAG-DMSO_1h,THP1-MYB-dTAG-VHL_1h
ACOT7,801.0,762.0,302.5,237.5,575.5,501.0,272.0,351.0,443.5,500.5
PDAP1,3198.5,3092.0,2613.0,2052.5,3952.0,3910.0,4945.0,5274.5,2380.5,2710.5
TUSC2,785.0,751.0,450.0,383.0,433.5,472.0,668.0,720.5,713.5,764.5
CBX3,8339.5,7654.0,6864.0,5872.0,6685.5,4936.5,3630.0,3897.5,7820.5,7758.0
EXOC3,721.0,831.0,221.5,197.0,441.0,428.5,171.0,143.5,213.5,182.5
GABARAP,2343.0,2308.0,1978.5,1480.5,3244.5,3187.5,2668.5,2961.5,1244.0,1406.0
U2AF2,4927.0,5102.0,3278.5,2581.0,2932.0,2796.5,2979.0,2958.5,2250.5,2461.0
OIP5,308.5,278.0,260.0,211.0,380.5,308.0,276.0,285.0,298.0,300.0
EXOSC8,593.5,502.0,252.0,196.5,374.5,360.0,637.5,580.5,284.0,317.5
RNF13,288.0,268.0,692.0,609.0,538.0,373.0,495.5,507.5,558.5,580.0
MGLL,1632.0,1583.0,4926.5,4420.5,2106.0,1928.5,1249.5,1131.5,211.0,229.0
TWF2,391.0,441.0,354.5,349.5,327.0,353.0,570.0,655.0,238.0,293.0
GABARAPL2,1063.0,967.0,1485.0,1378.5,1188.5,998.0,1071.0,1006.0,1059.5,973.5
SYNPO,15.5,17.0,111.5,97.5,117.5,133.5,311.0,349.0,110.5,126.5
CASC3,2593.0,2597.0,2055.5,1785.5,1644.0,1662.0,2185.5,2190.5,1921.5,1902.0
NID2,12.5,10.0,6.0,3.0,7.0,5.0,20.5,16.0,6.5,5.5
COG2,336.5,300.0,344.0,331.5,341.0,339.0,369.0,368.0,459.5,416.0
TFEC,715.5,608.0,807.5,617.0,1988.0,1094.5,4912.5,3958.5,2176.5,1681.5
RRAS2,0.5,1.0,165.5,141.0,174.0,147.0,361.5,402.0,243.5,270.0
ITGA11,24.0,38.0,13.0,14.5,15.5,13.5,0.0,1.5,42.5,26.5
XRN2,413.0,427.0,174.5,134.0,128.5,106.0,242.0,236.0,489.5,562.0
IKZF3,0.5,0.0,34.0,36.0,2.0,2.0,0.0,0.0,30.0,35.5
IKZF2,60.5,42.0,0.0,0.0,4.0,4.5,17.5,11.0,8.0,8.0
MRAS,689.5,646.0,609.0,574.0,697.0,651.5,509.0,539.5,2204.5,2016.0
ATF5,5720.0,5852.0,1722.5,1296.0,591.5,563.5,600.0,628.5,1519.5,1588.5
COPZ1,3712.0,3743.0,3729.0,3214.5,3620.5,3517.5,3327.0,3578.0,3970.0,3907.5
COPG1,950.0,950.0,762.5,738.5,1102.5,1030.0,708.0,750.5,855.0,835.0
RASA3,4813.5,5094.0,4420.0,3810.5,1368.0,1416.5,4341.5,4462.0,1646.0,1565.0
PHLDA1,208.5,158.0,1627.0,1136.5,52.0,53.0,181.5,181.0,189.0,175.0
MTF2,685.0,661.0,539.0,374.5,556.5,282.0,621.5,586.0,1070.0,1017.5
HSPA4L,340.5,300.0,152.0,146.5,192.5,105.5,1.5,0.0,277.0,285.5
DNAJC8,4419.5,4073.0,3933.0,3244.5,4479.0,4391.5,3804.0,4098.5,3804.5,3939.0
PUF60,854.0,871.0,477.5,340.5,416.5,405.5,266.5,308.0,456.0,530.5
SCAF8,248.5,251.0,334.0,239.5,270.5,156.0,230.5,255.5,537.0,624.0
NLGN4Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,199.5
CEP162,49.0,47.0,18.5,27.0,37.5,30.5,32.5,30.5,76.0,78.0
ZNF652,715.0,597.0,1293.0,1139.0,1503.5,1233.0,1973.0,1658.0,1029.0,956.0
ZFP30,0.0,0.0,45.5,38.0,15.5,14.0,75.0,63.0,76.0,74.5
RHOBTB3,42.0,48.0,4863.5,4370.0,170.0,93.0,573.0,522.0,139.5,113.0
COBLL1,0.0,0.0,30.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0
RNF44,1434.5,1383.0,1144.5,988.0,1170.5,921.5,1583.5,1362.0,1199.0,921.0
DLGAP4,553.5,555.0,480.0,360.5,246.0,213.5,545.0,471.0,353.0,298.5
RAB11FIP2,463.0,471.0,180.0,158.5,315.5,217.5,620.0,546.0,488.5,427.5
PPM1E,192.5,176.0,205.5,186.5,13.5,15.0,18.0,11.5,316.0,229.5
DOLK,19.5,30.0,40.5,25.5,21.0,22.5,22.0,28.5,44.5,40.5
VASH1,1072.5,1083.0,1030.0,1041.0,825.0,848.0,1607.5,1859.0,3635.5,3664.5
ZNF507,517.0,473.0,391.5,345.0,641.5,452.5,721.5,531.0,480.0,387.5
AAK1,2048.5,1809.0,3601.0,3267.5,2681.5,1928.0,1817.0,1403.5,5502.5,3707.0
CPEB3,40.0,33.0,22.5,15.5,80.0,44.0,162.0,127.5,154.5,139.5
ADNP2,745.0,660.0,1020.5,921.5,483.5,433.0,0.0,0.0,1929.0,1812.0
ANKRD26,70.0,85.0,19.5,14.5,51.0,35.0,29.5,23.0,48.0,42.5
LMTK2,193.0,185.0,417.5,351.5,581.5,482.0,898.5,763.5,302.0,252.5
NTNG1,1.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CHSY1,1331.5,760.0,2333.0,1550.0,1561.5,648.0,1465.5,1077.0,3471.0,2684.0
CILK1,590.5,574.0,238.0,204.0,567.0,375.0,655.0,629.5,541.5,416.5
ADGRL1,137.5,131.0,37.5,23.5,1008.0,1025.5,1331.5,1252.5,837.0,883.0
NLRP1,24.5,31.0,13.0,8.0,163.0,178.0,18.0,25.5,16.0,17.0
FNDC3A,563.5,708.0,245.5,185.0,287.5,140.0,669.5,681.0,395.5,401.0
ATG14,393.0,356.0,464.5,397.5,390.5,301.5,396.5,336.5,496.5,384.5
R3HDM2,621.5,653.0,397.0,276.5,341.5,324.0,248.0,214.5,744.0,808.5
CNKSR2,0.0,0.0,23.0,20.5,16.0,6.5,0.0,0.0,76.0,80.5
FASTKD2,702.5,641.0,311.5,270.5,424.0,326.5,651.0,585.0,386.5,401.0
ZNF510,282.0,258.0,303.5,253.0,420.0,365.0,444.0,380.5,351.0,313.0
PPP6R1,4413.5,4529.0,2292.5,1935.0,2435.0,2122.5,2359.0,2245.0,2336.5,2494.5
NLGN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
SEC31A,741.0,732.0,542.0,530.0,563.0,426.0,337.0,280.5,582.0,592.5
DZIP1,0.0,0.0,9.0,11.0,17.5,18.0,2.5,0.0,33.0,47.5
PLEKHA6,1.0,2.0,112.5,80.5,197.0,187.0,452.0,445.0,102.5,95.5
ENPP4,0.0,0.0,0.0,0.0,358.0,224.5,3.5,0.0,358.0,294.0
INPP5F,197.0,194.0,51.0,43.0,171.5,146.5,219.5,204.0,132.0,145.5
MLXIP,1722.5,1613.0,1825.0,1677.0,2029.5,1931.5,1960.5,1685.5,2105.5,1940.5
TRAPPC8,449.5,407.0,314.0,259.5,258.0,172.5,225.5,223.5,416.5,419.5
MON1B,1080.5,1091.0,936.0,783.5,972.5,924.0,1139.5,1157.0,885.0,635.5
MORC2,277.0,235.0,90.0,78.0,170.0,161.5,139.0,132.5,271.5,229.0
ANKRD6,132.5,137.0,112.0,86.5,236.0,212.5,123.5,151.5,249.5,264.0
ZHX2,29.0,24.0,231.5,186.5,80.0,73.0,357.0,340.5,109.5,100.5
CLSTN1,1644.0,1710.0,1988.5,1803.5,2279.0,2174.5,2395.0,2504.5,3838.0,3773.0
WDR37,761.0,894.0,439.5,376.5,585.0,592.0,351.0,278.0,1201.0,1049.0
ABLIM3,0.0,0.0,76.5,68.0,12.0,14.5,5.0,2.5,9.5,8.5
FOXJ3,2926.5,2427.0,1277.5,1053.5,1227.5,1070.0,1667.5,1597.5,7123.5,6086.0
UBOX5,154.5,145.0,101.0,113.5,68.5,78.0,202.0,174.5,74.0,63.5
KHDC4,523.0,509.0,553.0,422.0,513.5,441.0,498.0,418.0,668.0,605.5
ZBTB1,263.5,328.0,260.0,204.5,290.0,170.5,193.0,169.0,225.0,233.5
BAHD1,915.5,905.0,800.0,762.5,504.5,557.0,1281.5,1360.5,617.0,699.5
DIS3,2572.0,2428.0,1294.0,1034.5,1264.5,888.5,2483.0,2492.5,1383.0,1387.5
CEP164,365.5,411.0,121.5,107.0,132.0,144.0,170.5,163.0,320.0,291.0
DENND3,2750.5,2262.0,1462.0,1200.5,1211.0,796.0,1206.0,1027.0,1764.5,1576.0
CARD8,4393.0,4249.0,1546.0,1496.0,3244.0,2972.0,4083.5,3812.5,1875.5,1735.5
ARSG,54.0,36.0,23.5,19.0,51.0,54.5,66.0,64.5,1.0,3.5
RUFY3,2.5,4.0,332.0,306.5,402.5,315.5,256.5,258.5,101.0,96.0
BTBD3,681.5,619.0,324.0,300.5,186.0,140.5,422.0,356.0,960.5,803.0
SBNO2,216.0,224.0,180.5,153.5,135.5,153.5,219.5,201.5,193.5,223.5
EPN2,61.5,71.0,11.0,9.0,201.5,164.5,298.5,256.5,137.0,116.0
TRAK1,1351.5,1263.0,1353.0,1168.5,1340.5,1102.0,1331.5,1190.5,1237.5,1130.0
DHX30,28.0,34.0,19.5,16.0,12.0,16.5,22.0,18.5,19.5,28.5
SACM1L,1554.0,1502.0,735.0,575.5,1282.0,869.0,967.5,1025.5,1324.0,1165.0
FAN1,783.0,762.0,724.0,661.0,808.0,805.5,1063.0,1004.0,1117.5,855.0
WDR47,96.0,96.0,79.5,65.5,68.0,41.5,84.5,77.0,167.5,123.0
RALY,1386.0,1446.0,1412.5,1139.5,842.5,835.5,1204.5,1349.5,1774.0,1836.5
KLRK1,34.0,34.0,112.0,131.0,0.0,1.0,7.0,1.0,0.0,0.0
MMRN1,0.0,0.0,1197.5,1050.0,0.5,0.0,0.0,0.0,0.0,0.0
NCBP2,4601.0,3993.0,2286.0,2099.5,3666.5,3115.0,3493.5,3530.0,3072.0,2869.5
CD93,27.5,23.0,10491.5,10480.5,1905.0,1758.5,1760.0,1540.5,40.0,22.5
MAPRE1,7071.0,6343.0,7345.0,6863.5,3449.5,3197.0,4412.0,4269.5,6532.0,6516.5
KIFAP3,67.0,78.0,45.0,41.5,52.0,46.5,57.5,51.0,81.5,74.0
MSRB2,78.0,96.0,110.0,74.0,233.0,272.5,145.0,144.0,449.5,415.5
MAPRE3,65.5,62.0,28.5,20.5,27.0,25.0,123.0,128.5,23.0,24.5
PLA2R1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
ATF6,1175.0,1103.0,1053.5,1014.0,870.5,742.0,1543.5,1555.0,1983.5,1866.5
HABP4,46.5,34.0,65.5,70.0,79.5,53.0,159.0,162.0,165.0,191.0
SEPHS2,2966.0,2595.0,3764.5,3344.0,1898.5,1670.5,1338.5,1247.0,3573.5,3322.5
SEPHS1,2355.5,2107.0,364.5,322.5,1046.0,848.5,1322.0,1285.0,899.0,906.0
RAB3GAP1,462.0,436.0,410.0,402.0,513.5,392.0,367.0,310.5,466.0,488.0
RAB18,1297.0,1248.0,491.0,432.0,805.0,543.5,1035.5,1027.5,1313.0,1291.5
POMZP3,29.0,19.0,42.0,29.0,58.0,63.5,45.0,35.5,25.5,30.0
SIRT2,2068.5,2138.0,1387.0,1098.0,1462.5,1361.0,1360.5,1463.5,1349.0,1300.0
RPIA,1314.5,1161.0,905.5,777.5,1309.0,1194.5,1212.0,1166.5,716.0,689.0
ELL2,44.5,43.0,599.0,538.5,746.0,625.0,1138.5,1287.0,326.5,366.5
SCAP,103.5,101.0,89.5,73.0,108.5,93.5,70.0,80.0,95.5,89.0
SNW1,1304.5,1201.0,1082.0,869.0,1080.0,1009.0,1090.0,1037.0,1390.5,1263.0
KIN,764.5,699.0,237.0,205.0,523.0,427.0,725.5,726.0,712.0,687.5
CCT5,5147.0,4404.0,1851.5,1461.5,3727.5,2866.0,2825.0,2617.0,1743.0,1749.5
PTGR1,2.5,3.0,66.5,50.5,75.5,52.0,65.5,71.0,177.5,201.0
SLC4A1AP,74.0,86.0,79.5,52.0,69.5,52.0,81.0,64.0,78.0,93.5
CYP2G1P,3.0,3.0,0.0,0.0,1.5,1.0,4.0,0.5,0.0,1.0
P2RX2,2.5,4.0,2.0,1.5,2.0,2.0,5.0,5.5,5.0,1.5
TRIM32,0.0,0.0,194.0,170.0,249.0,247.0,94.5,99.0,153.5,174.0
SCMH1,3214.0,3070.0,2244.5,1898.5,2670.5,2474.0,1666.0,1662.0,10371.5,8095.5
22973,12.0,12.0,14.5,15.0,29.0,26.5,24.5,22.0,28.5,30.5
TPX2,2335.0,2205.0,1229.0,1054.0,1142.5,990.0,1769.0,1743.5,1807.0,1741.5
PAXIP1,151.0,171.0,48.0,42.5,78.5,56.0,107.0,95.0,120.0,113.0
AKR7A3,10.0,9.0,20.0,11.0,9.5,7.5,7.0,7.0,13.0,10.5
NT5C2,3176.5,2981.0,1131.5,919.0,2870.5,2285.0,5045.5,4782.0,2502.0,2210.5
EFR3B,7.0,8.0,8.5,7.5,18.5,16.0,1.0,1.0,83.0,62.5
TCF25,250.5,203.0,252.0,194.5,244.5,207.0,100.0,97.0,162.5,167.5
NINL,4.0,7.0,93.0,62.0,0.5,2.5,0.0,2.0,105.5,97.0
DIP2C,3.5,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
MAST1,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,5.0
PDCD11,961.5,880.0,245.5,220.5,492.5,432.0,653.5,645.0,371.5,346.0
ACIN1,2162.5,2275.0,1495.5,1218.5,1651.5,1650.0,1543.0,1521.0,1333.5,1459.0
SV2C,1.5,0.0,1.0,2.0,0.5,0.0,1.0,2.0,4.0,3.0
MYH15,1.5,1.0,13.0,9.0,60.5,32.0,7.0,11.0,1.5,1.0
PCNX1,620.0,579.0,585.5,478.0,944.5,577.5,993.0,870.0,524.0,464.5
KDM2A,1667.0,1442.0,3331.5,2623.0,3115.0,2537.5,2760.0,2636.0,2121.5,1697.0
HMGXB3,740.5,773.0,763.0,578.0,406.5,426.5,664.0,609.5,741.5,680.5
CEP131,51.5,59.0,32.0,25.5,44.5,51.5,44.0,50.0,64.5,50.5
CEP152,42.5,35.0,25.0,21.5,38.0,26.5,74.0,52.5,39.0,42.0
TTC39A,3.5,4.0,44.0,32.5,38.0,40.5,2.5,2.0,13.5,10.5
WDFY3,204.5,166.0,269.5,200.5,288.5,229.5,199.5,180.0,1222.5,972.5
DAAM1,123.0,125.0,56.0,49.5,125.0,109.5,388.5,323.5,195.0,195.5
MAPKBP1,237.5,240.0,126.5,101.5,164.5,129.0,272.0,233.5,235.0,214.5
PLCH1,0.0,0.0,0.5,0.0,19.5,13.5,0.0,0.0,7.0,5.0
KLHDC10,1243.5,1203.0,707.5,652.0,661.5,593.5,1733.0,1415.5,1035.0,761.5
RAB21,1820.0,1754.0,627.0,502.0,1360.0,1100.0,1699.0,1679.5,2202.5,2091.0
STK38L,548.5,621.0,992.5,905.0,1032.0,811.5,1145.5,1113.0,1039.5,1018.0
SPEN,758.0,765.0,682.0,623.5,515.5,436.5,621.0,518.0,832.0,828.5
FBXO21,0.0,0.0,344.5,336.5,341.5,302.5,470.0,462.0,235.5,221.5
GOLGA8A,879.5,819.0,285.5,276.5,1543.5,1396.5,141.5,147.5,2410.5,1919.5
EXOSC7,258.0,213.0,180.5,125.5,190.5,148.0,161.0,178.5,117.0,114.0
CNOT1,26305.5,26191.0,12705.5,11765.5,15381.0,14878.5,11296.0,10528.0,18251.0,11892.0
SNRNP200,1100.0,992.0,1012.0,897.5,1086.0,948.5,1094.0,1092.5,1296.5,1199.0
PALLD,0.0,3.0,5.5,4.0,128.0,102.5,318.5,303.0,52.0,40.0
TMCC1,146.0,146.0,82.0,76.0,308.5,223.5,141.5,129.0,146.5,96.0
UNC13A,7.5,7.0,6.0,4.0,3.5,1.5,10.0,11.0,1.5,2.5
KDM1A,664.5,592.0,632.0,515.0,558.0,540.0,472.5,429.5,527.0,504.0
RBM34,2262.0,2019.0,1755.0,1350.5,1630.5,1483.0,1636.0,1574.0,3310.0,3189.5
KDM4B,674.0,729.0,476.0,471.0,471.5,457.5,938.0,890.5,525.0,456.0
MAST3,438.5,530.0,223.5,239.0,196.0,253.0,334.5,325.0,290.0,349.0
USP33,844.5,838.0,486.0,381.5,612.0,423.5,488.0,482.0,738.0,835.0
DOP1A,136.0,101.0,298.5,200.5,161.0,98.0,90.0,60.0,157.0,124.0
SAMD4A,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1.5,12.5,10.5
PHLPP2,61.5,57.0,51.0,40.0,107.0,115.0,165.0,145.0,121.5,117.0
ZNF292,230.0,199.0,250.0,181.5,290.5,173.0,232.5,185.0,524.5,512.5
PDZD2,22.5,33.0,24.5,28.0,61.5,54.5,12.0,10.5,35.0,20.0
WDTC1,1056.5,1079.0,810.0,723.5,1084.0,984.0,959.0,953.0,848.0,740.0
XPO7,2950.5,2903.0,2018.0,1697.5,1467.0,1424.5,1078.0,1041.0,2188.0,2124.5
MON2,348.0,400.0,304.0,254.0,358.0,270.0,222.0,202.0,394.5,355.0
PDXDC1,2271.0,2174.0,1320.0,1176.0,2090.0,1928.0,2717.5,2757.0,2259.0,2225.5
TNIK,0.0,0.0,58.0,44.5,230.5,189.5,409.0,381.0,157.5,148.5
KIF21B,1031.0,1336.0,480.5,482.0,1037.0,1591.5,1048.0,1305.0,738.5,804.5
PDS5B,1153.0,1167.0,476.5,398.0,531.0,384.5,643.5,602.0,448.5,439.0
FNBP1,3532.0,3468.0,2372.5,2070.0,4276.0,3869.0,3115.0,2938.0,741.0,643.5
SMG1,2627.0,2644.0,2417.0,2112.0,3252.0,2303.0,1643.0,1274.0,2596.0,1865.5
ZHX3,1213.5,1084.0,343.5,326.5,624.5,579.5,556.0,500.0,934.5,782.0
ENDOD1,129.5,109.0,1518.5,1156.5,583.0,529.0,100.0,117.5,770.0,699.5
ZSWIM8,46.0,50.0,109.0,81.0,49.0,67.5,119.0,135.0,69.5,58.0
NCOA6,286.5,278.0,206.0,165.0,129.5,121.0,188.5,178.5,231.0,199.0
NMNAT2,17.0,19.0,59.5,52.0,9.5,6.0,32.5,33.5,76.0,47.0
CLUAP1,337.0,360.0,129.0,105.0,142.5,155.5,157.0,151.5,216.5,205.0
ZNF609,1100.0,1054.0,953.5,870.0,1088.5,912.5,1059.0,906.0,614.5,403.5
TBC1D9B,1337.5,1359.0,1328.5,1240.0,1211.0,1177.5,969.5,1029.5,1610.0,1585.0
GGA2,3708.5,3184.0,7252.5,5864.0,4992.5,3967.0,4261.5,4082.0,7898.5,6207.5
WAPL,1424.0,1248.0,1429.5,1190.5,985.0,745.5,1496.5,1269.0,1268.0,1262.5
SETX,1176.5,1058.0,1088.5,888.0,956.5,875.0,905.0,817.5,942.0,826.0
EMC1,1554.0,1415.0,1955.0,1515.0,1139.5,977.0,1306.5,1234.5,1461.5,1416.5
CAND2,30.0,30.0,70.5,42.5,47.5,43.5,49.0,44.5,91.5,96.0
SETD1B,742.5,737.0,799.0,697.5,460.0,447.5,608.0,547.5,543.5,482.0
CMTR1,350.0,351.0,410.0,341.0,539.5,583.5,480.5,516.0,716.5,735.0
ERP44,908.0,803.0,603.5,519.5,672.5,608.0,900.0,827.5,1558.0,1564.0
HECW1,0.0,1.0,2.5,5.5,2.0,0.5,5.0,4.0,1.0,1.0
UHRF1BP1L,578.0,534.0,209.5,147.5,168.0,125.5,216.0,203.0,404.0,431.0
SWAP70,985.0,882.0,1435.0,1345.0,2191.0,1796.5,2533.0,2291.0,4096.0,3317.0
RRP1B,3755.0,3826.0,900.5,791.5,1591.5,1413.5,2178.5,2178.5,1048.0,942.5
MYCBP2,702.5,577.0,597.0,545.5,829.0,669.0,1853.0,1538.5,488.5,466.0
VWA8,495.0,471.0,432.5,406.5,463.0,342.0,603.0,527.5,248.0,223.5
AVL9,1743.0,1627.0,4382.5,3910.0,2052.0,1675.5,841.0,741.5,1420.5,1091.5
KDM4C,346.5,288.0,487.0,444.0,248.5,216.5,261.0,232.0,466.5,381.5
PPRC1,146.5,133.0,57.0,45.5,88.5,68.5,275.5,234.5,130.5,114.0
ERC1,1136.0,1104.0,726.0,627.0,854.0,782.5,1028.0,876.5,457.0,309.0
EXPH5,2.5,1.0,11.0,9.5,38.0,46.0,5.0,2.0,7.5,14.5
TRIM35,1229.0,1203.0,1444.5,1269.5,993.0,892.0,1003.5,1034.0,1328.5,1081.0
PEG10,0.0,0.0,62.5,60.5,0.0,2.5,0.5,1.5,0.0,0.0
ZNF423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC3H13,10.0,11.0,10.5,6.0,14.5,9.0,25.0,11.5,7.5,6.5
ARHGAP26,1948.0,1784.0,1004.5,948.0,791.5,626.5,1089.5,971.0,1282.5,1048.0
TTLL5,240.0,212.0,155.5,94.5,159.0,145.5,194.0,200.5,218.0,196.0
SIPA1L3,287.0,265.0,85.5,81.0,239.5,232.0,232.0,225.5,215.0,190.5
KIF1B,274.5,239.0,839.0,829.0,910.0,775.5,804.0,706.5,682.5,648.0
IQSEC2,70.0,94.0,112.5,119.0,92.5,90.5,74.5,90.0,160.5,159.5
CDK19,1606.5,1475.0,1360.0,1245.5,829.5,682.0,1339.0,1148.0,4030.5,3229.5
SARM1,55.5,62.0,551.0,524.0,767.5,729.0,645.0,665.5,257.5,202.0
ZBTB43,357.0,393.0,1595.5,1420.5,777.5,606.0,711.5,530.0,974.0,721.0
TBC1D2B,1901.5,1676.0,396.0,341.0,868.0,809.5,1225.5,1033.0,452.5,382.5
MRPS27,4029.5,4006.0,1663.5,1572.0,2215.0,2185.0,2494.0,2544.5,1968.0,1859.5
RAP1GAP2,212.5,227.0,84.5,84.5,466.5,430.0,898.0,881.5,195.0,150.0
DDN,440.5,420.0,54.0,51.5,84.0,75.5,352.0,501.5,5.0,4.5
SPART,1806.5,1727.0,748.5,509.5,613.0,361.5,692.0,662.5,794.0,875.5
TNRC6B,1267.0,1239.0,825.5,774.5,1189.5,954.0,1467.0,1094.5,808.0,583.5
CUL9,22.0,16.0,26.5,13.5,33.0,34.0,25.0,25.5,43.0,43.5
NFASC,1.5,0.0,0.0,0.0,2.5,0.5,3.5,0.0,0.5,0.0
TOGARAM1,19.5,33.0,19.5,25.0,23.0,5.5,8.5,11.0,45.5,51.5
NPIPB3,98.0,91.0,92.5,61.5,56.5,51.0,54.0,54.0,39.5,49.0
TAB2,872.5,762.0,1678.5,1360.0,951.0,772.0,998.5,893.5,2149.0,2033.5
HIC2,440.0,436.0,724.5,580.5,469.0,387.0,492.0,438.5,718.0,518.0
CLASP2,1107.0,923.0,3131.0,2568.5,1303.5,954.5,542.5,465.0,919.0,888.0
CAMTA2,310.0,415.0,639.0,608.5,298.5,275.0,198.0,217.5,230.0,248.0
POGZ,805.5,748.0,997.0,835.0,683.0,559.5,909.5,778.5,1417.0,1389.0
COLGALT2,381.5,346.0,209.0,182.5,58.5,35.0,336.5,312.0,177.5,140.0
PLXND1,842.5,856.0,1016.0,870.5,1636.5,1529.5,341.5,382.0,575.5,587.0
ATG2A,46.5,41.0,35.5,33.0,31.0,40.5,46.5,43.5,55.5,57.0
GPATCH8,1101.5,964.0,1027.5,849.5,757.0,682.0,959.5,924.5,917.5,770.0
RAD54L2,1106.0,1031.0,1149.5,930.5,904.0,891.5,881.5,869.5,1072.5,972.5
PHF8,824.5,811.0,738.0,617.5,706.0,679.5,655.5,699.5,994.5,763.0
KDM6B,290.5,252.0,311.0,259.5,118.0,188.0,194.0,217.5,203.5,203.5
EPB41L3,1283.5,1329.0,5632.5,5157.0,2213.5,1862.0,81.5,93.0,15.5,10.5
SMC5,1425.5,1504.0,904.0,800.5,711.5,497.0,1023.0,993.0,894.5,759.0
N4BP3,3.5,3.0,23.0,22.5,33.5,66.0,2.5,2.0,7.0,12.5
MAST2,5.0,6.0,6.5,3.0,10.5,5.5,5.5,5.0,16.5,15.5
ZZEF1,1018.0,1029.0,407.0,428.5,802.0,708.5,732.5,686.0,539.5,476.5
ANKLE2,1070.0,1001.0,899.0,767.5,775.5,728.0,701.5,628.0,1017.5,920.0
DCUN1D4,1086.0,1113.0,540.0,528.0,488.5,374.5,619.5,633.5,509.5,508.5
LRCH1,601.0,528.0,311.5,239.0,359.0,237.0,1017.5,788.5,547.5,419.5
ZC3H3,197.0,245.0,183.5,144.0,151.5,134.0,86.0,96.0,153.5,168.0
23145,0.0,0.0,0.0,0.0,1.5,0.0,4.5,6.5,3.5,3.5
FCHO1,122.5,110.0,51.5,39.5,67.5,56.0,102.0,84.5,38.5,34.0
FRMD4B,18.5,34.0,3.0,5.5,172.0,134.5,302.0,279.0,394.0,326.0
GRAMD4,2262.5,2112.0,928.5,913.0,1070.5,1046.5,637.5,632.5,1341.5,1311.0
CIC,228.0,234.0,203.5,183.0,145.0,172.5,221.5,202.0,204.0,197.5
NCDN,564.5,597.0,421.0,348.5,301.5,280.5,464.0,461.5,188.0,218.5
CLCC1,719.0,716.0,788.5,720.0,1548.0,1240.5,898.0,817.5,1117.5,1101.0
SEPTIN6,3859.5,3510.0,3826.0,3227.0,3670.5,3045.0,2214.5,2241.0,1655.0,1484.5
TBC1D9,0.0,0.0,3.5,3.0,13.0,15.0,0.0,0.0,49.5,46.5
WDR43,2160.5,2010.0,1403.0,1145.5,1006.5,765.5,1559.0,1386.5,1361.5,1237.5
SNX13,399.0,410.0,442.0,425.5,367.5,287.0,165.0,126.5,607.5,479.0
MAPK8IP3,269.5,268.0,342.0,303.0,291.5,261.5,214.0,206.5,173.5,175.5
GGA3,967.0,984.0,969.0,930.5,1153.0,1138.0,911.5,916.5,956.5,850.0
MPRIP,1627.5,1607.0,401.0,392.5,1389.5,1300.0,1691.0,1453.5,942.0,915.5
NUP205,308.0,252.0,283.0,260.0,132.5,109.5,178.0,137.5,237.5,206.5
STAB1,648.5,801.0,330.5,292.0,131.5,139.5,122.5,156.0,79.0,77.0
EFR3A,3513.0,3525.0,2516.5,2131.5,1378.0,1073.5,1053.5,1180.5,1859.5,1512.5
RTF1,2782.0,2746.0,2020.5,1818.5,1840.5,1695.0,2104.0,1971.0,2020.0,1911.5
SLC35D1,941.5,766.0,1166.0,1080.5,719.5,633.0,803.5,771.0,1461.0,1121.5
TTLL12,3071.5,3136.0,1345.0,1278.0,2003.0,1886.0,1854.5,1838.0,1238.5,1375.0
GPD1L,1550.5,1391.0,1406.5,1299.0,1317.5,1056.5,1169.5,1188.5,775.5,742.0
ABRAXAS2,717.5,722.0,343.0,284.0,585.0,433.0,1009.5,894.0,910.0,873.0
METAP1,3045.0,2869.0,1291.0,1150.5,1560.0,1427.0,1817.0,1733.0,1959.5,1846.5
ZCCHC14,1005.5,907.0,1545.0,1337.0,592.0,512.0,679.0,607.5,889.5,741.0
LPIN1,468.0,513.0,636.0,577.0,838.5,700.0,1114.5,1164.5,481.0,456.5
SEPTIN8,1237.0,1207.0,1133.5,1013.5,1739.5,1630.5,2130.5,2198.0,1633.5,1595.0
CEP68,413.0,371.0,354.5,311.5,487.5,403.5,475.0,448.0,398.0,404.0
PASK,245.5,267.0,152.0,106.0,202.0,178.5,147.5,119.5,159.5,165.0
RGL1,13.5,25.0,47.0,51.5,26.5,15.0,96.0,95.5,43.5,31.0
