,CEBPA_filtered,HOXA9_filtered,PLAGL2,MEIS1_filtered,ETV6_filtered,HEX,FLAG_GFI1,RUNX1_filtered,FOSL2_filtered,FLI1_filtered,GATA2_filtered,SP1_filtered,E2F3_filtered,ZNF281_filtered,SREBF1_filtered,LMO2,STAT5B_filtered,ZMYND8,FLAG_MEF2C,LYL1_filtered,MYC_filtered,TFAP4_filtered,RUNX2_filtered,MAX_filtered,IRF8_filtered,MYB_filtered,ZEB2_filtered,RXRA_filtered,FLAG_MEF2D,activation,repression,ELF2_filtered,JUND_filtered,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1_filtered,MLL_KTM2A,RARA_filtered,IKZF1_filtered,AFF4,CTCF_filtered,BRD4,CEBPB_filtered,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,ATAC,promoters,super_enhancer,regular_enhancer
CTCF_filtered,4.155460820362493e-97,1.0,8.00014347218743e-141,1.0,5.453469183333006e-11,7.150288251388355e-55,1.0,1.0,4.704014918315404e-13,3.4952710419018522e-12,2.155770046262286e-18,0.0,5.450253654075842e-263,5.660606592390476e-201,1.4313042740754074e-49,6.376908144895572e-109,0.007990795799685289,6.644646654910029e-69,0.009847028877798958,0.11247962982786953,1.5628327164930118e-118,1.5587771916963723e-54,1.0,6.657413387822001e-261,2.7162699258004195e-83,2.930694832916092e-18,2.745268608369865e-91,4.401236419882489e-121,1.4793348892752413e-190,1.0,1.0,6.646876757674989e-74,1.2836196891418272e-05,0.00014454604749724993,5.6939398709296555e-89,0.0,1.0,1.0,3.36507007826719e-23,1.0,9.140623655469419e-31,1.0,6.684707308188452e-105,0.0,1.0,0.0,1.1291077247753742e-23,1.0551770586016805e-24,1.187284882699105e-67,0.0,1.7664635634974618e-90,4.6766746296322374e-33,1.0,4.474760549803297e-103,1.0,6.859904461195152e-264,1.0,0.0,2.7568596206204414e-72,9.747568332210935e-80,2.1510866534369923e-65,4.2449704161935627e-196,1.0,8.336250870327845e-34
BRD4,6.959856167639315e-11,1.3296490558371394e-35,0.0,0.0,0.0,8.075572007430804e-186,0.0,0.0,1.465826998498752e-258,0.0,6.657301580302905e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.112613892411965e-32,0.0,0.0,0.0,0.0,0.0,2.4700393471784405e-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007780360364063977,0.0,2.4865803100072547e-168,0.0,3.782322013674894e-14,2.670446202592412e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.897921170380843e-164,0.0,2.710680927735955e-12,0.0,0.0,1.0,0.0,1.2725352586965895e-18,3.363284671832531e-150,0.0,0.0,0.0,0.0,0.0,7.368904894691177e-68
CEBPB_filtered,0.0,1.0,1.0,2.4591337571749653e-17,0.29245436123590896,2.4932479901340915e-44,3.202332895972307e-112,0.11899339224872377,1.0,1.0,0.7421385480011514,0.27886371776859353,1.0,1.0,0.0733094994493159,0.005695708671841691,1.2760799019316575e-06,5.643494934013079e-28,0.0007569294276574795,0.00010243712614355153,1.0,1.0,1.4572268078732132e-07,1.0,4.955569272386127e-11,8.574267846635057e-08,8.68616731537305e-34,9.887560694740355e-32,1.6638026785689562e-49,0.08215335897519785,1.0278438649912963e-21,1.0,9.149599662703838e-16,0.010708380493060476,8.501294036962999e-31,0.41654663834555755,1.0,1.0,1.0,2.341327532473195e-06,2.0859373533083956e-26,1.0,0.0004563341089854157,1.879079353960266e-08,2.2810183723243957e-22,2.2557538236614775e-22,1.570266012240157e-12,1.853738511791002e-110,1.0,1.0559763650089153e-31,6.941380457860286e-06,0.0,4.802821292199322e-35,2.2270903812095873e-05,1.6430279227226e-05,1.0,1.0,4.185011039183364e-25,0.0013164124650929046,2.2977409735516296e-45,0.0039626555761022725,4.0751677766837465e-20,3.803954711956855e-10,1.2264871369921795e-05
H3K36me2,0.23902631479615347,4.612840011564633e-08,0.0,0.009733863961576085,4.335332220873877e-53,7.35648993265956e-153,1.2984863842961749e-89,2.9272752716032303e-68,1.0,3.8255070260461105e-223,2.4392120304942396e-10,0.0,0.0,0.0,9.805792797656771e-91,0.0,3.1220079827935248e-43,2.967116013600364e-259,6.246179852710109e-35,1.474150587412963e-114,0.0,4.7470259525318685e-278,3.5022442032312604e-42,0.0,5.7972012025854005e-36,9.151549720442955e-93,1.0210409403139519e-260,0.0,5.70617698573485e-200,6.321249104754216e-230,0.0,0.0,1.0,1.0,7.139930245321126e-138,0.0,1.0,5.572540706525064e-308,7.220686726902745e-22,0.0,4.554857916100288e-14,1.0,1.790442043e-315,0.0,0.16378166862323768,4.297300463639007e-31,2.483005203045583e-152,6.740232936457657e-174,3.769876223106875e-78,1.0,0.0,1.7522195593112913e-54,0.0,7.017631068762e-311,1.59033707743401e-101,0.0,1.0,2.524053062088368e-29,0.0,0.0,5.59564456908917e-07,0.0,0.0,9.785424951473367e-35
PSER2,0.007637160686788869,1.0,0.0,1.5120829386963997e-21,1.5115783714866995e-104,1.4349250470764525e-71,1.0550645548932058e-51,1.1574612143192773e-21,1.0,6.756477422093349e-143,1.0,0.0,0.0,0.0,5.296753902207015e-273,0.0,2.741184246995416e-83,0.0,8.325028503743005e-42,2.1171131133331186e-14,1.89233672641673e-173,1.8919657192795103e-197,1.5525521567271927e-21,7.691344856301745e-304,1.0897594577520368e-05,3.6553607884766637e-182,4.801261325692647e-213,0.0,0.0,5.289637198260542e-223,1.2394383106264646e-171,0.0,1.0,0.0006696505804344836,0.0,0.0,1.0,0.0,1.806551103111975e-88,0.0,4.647190695154722e-81,2.281188778409323e-21,0.0,0.0,3.2391372522549737e-24,1.0,9.274251090596664e-211,6.16568117479744e-189,0.0,6.822615405199145e-122,0.0,5.180963193345069e-07,6.05768396958809e-246,0.0,0.0,0.0,1.0,0.0022220722802898654,0.0,0.0,2.9410518642256287e-10,0.0,0.0,1.0
H3K36me3,1.0,1.0,2.2801681052428504e-07,1.0,0.012056334030501097,0.00019230978807569985,1.0,1.0,1.0,1.0,1.0,0.00019259484002901134,0.005831542575444169,3.623787027336708e-18,3.164586702912515e-06,4.586620141803466e-19,1.0,1.0,1.0315824812324688e-13,1.0,1.064696901655309e-10,1.0,1.0,1.1642410679282264e-15,2.908944305905346e-07,1.0,6.22540102687975e-12,1.29238515081745e-10,0.05905324909847578,1.7923968282229699e-130,2.2540926277271926e-42,0.13275497920907212,0.0061142428730673855,5.54095716749823e-28,1.0,1.0,1.8376233669711017e-18,0.0,3.564482283147016e-10,6.428519009362864e-16,1.0136047419208081e-15,1.2156091423437985e-09,1.0,1.0,1.0,0.0010178048335385951,0.0012877947673743623,0.5991493888690492,2.1207148938372838e-64,1.0,1.0,3.330044541715419e-05,7.924345457214386e-62,0.0,0.0,2.6530442918534372e-56,4.092110774508076e-06,1.0,6.942037760653469e-223,0.00668518955705678,1.442493588171279e-14,1.0,1.6522949891298924e-162,6.525690996395375e-89
H3K9ac,2.439173902269415e-72,1.0,0.0,2.987393404278647e-141,2.4087650126e-313,1.059166946201322e-204,4.2209629652681506e-148,1.0922402986737165e-220,5.837538318554696e-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.070811833276243e-61,1.4403351270572546e-232,0.0,0.0,2.882789310515858e-135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.649187996838429e-14,5.367899449914418e-133,0.0,0.0,0.24212954427764327,0.0,2.4438121382224347e-169,0.0,1.732270033394828e-232,1.8882831556644954e-30,0.0,0.0,8.344734384389763e-240,1.146753314174971e-59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.165685152729412e-104,0.0,1.0,1.0,0.0,0.0,5.445935061931671e-222,0.0,0.0,3.368637793126753e-190
CDK13,1.0,1.0,9.466539551257804e-07,1.0,1.0,3.297292455475425e-13,1.0,1.0,1.0,1.0,1.0,1.0,0.028304348197240904,1.0,1.0,0.02469786232761411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0007208264538279723,1.0,1.0,1.0,0.02780724535870016,1.0,0.011199695335441805,1.0,1.4025124908618988e-57,1.0,2.341011357857953e-10,1.0,1.6023912003069596e-11,9.681263166092907e-38,1.0,0.016255740945201783,1.0,1.0,2.516339961150107e-05,1.0,2.809705774240798e-40,1.0,0.00015885631786995453,1.0,1.0,1.0,0.00023985477363084177,1.0,0.0,1.0,1.0,0.04038320112929679,1.0,3.3580159674908216e-07,1.0,1.0
H3K4me1,6.019535286651121e-70,2.6754917506159733e-24,1.1755578335932989e-55,1.3098755438617738e-146,1.9538874362231952e-36,7.62162397741326e-232,2.1177593953869136e-12,1.31633280878377e-269,6.016658534074994e-38,1.6684607145106202e-86,2.517986310534249e-57,0.0,3.161676388271987e-255,7.777304971520022e-66,2.061915049332129e-17,0.00011768374118389618,1.734933101885094e-103,1.5477499652482992e-39,2.512299766146668e-35,1.4411987182880397e-308,1.0,4.0397215838250014e-29,7.185354976841416e-219,0.004129275995305871,1.408874643511948e-149,3.6564097585066715e-76,1.0,1.0,1.0,0.0,0.0018573838934383925,1.0,1.3824606172080982e-112,1.1913069486696819e-231,2.035297552954535e-08,3.454460831721858e-101,0.07865150272312521,2.6403222007626526e-10,1.5318437858575545e-25,0.0,0.0,7.638253256760262e-24,7.283588147726091e-66,0.0,9.029795771463747e-214,0.0,3.1673355678314703e-16,4.2961209434017895e-64,1.563648611129143e-212,0.0,5.4773622799303305e-149,2.346049057331712e-47,1.7913049047826533e-35,8.429335914009001e-06,1.0,1.0,1.0,0.0,1.0,7.16730647442673e-80,4.493343211044789e-34,0.0,0.0,0.0
POLII,3.125355253316194e-13,1.0,0.0,2.8015037973006215e-111,6.893178774970984e-288,8.176197240952865e-103,3.234367139673469e-235,4.446064147780327e-138,0.14379280807691927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.22606e-319,0.0,1.348465771414506e-253,3.0883334299855176e-182,0.0,0.0,1.2645659120949283e-100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.902227812807106e-252,0.0,1.7916165317727055e-30,8.944129984071677e-102,0.0,0.0,1.0,0.0,4.6744486209627104e-95,0.0,7.901570731516825e-30,6.486950046068509e-24,0.0,0.0,2.8964915395922576e-200,8.863541558754913e-44,0.0,0.0,0.0,6.289252356126096e-101,0.0,4.639922448721858e-06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.906802526123701e-125,0.0,3.529181442178265e-287,7.503618444758793e-18
MED1,0.00019817557345929045,1.1094742728333132e-12,0.0,0.0,0.0,1.9692474303473516e-84,0.0,0.0,1.540673326486682e-163,0.0,3.4567078743771023e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.259843977185218e-287,0.0,2.6436152262872183e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5321991411674633e-186,0.0,5.251796430065178e-08,2.0258507420527096e-65,0.0,0.0,0.0,7.049430910217727e-250,0.0,0.0,0.0,2.3863265293322063e-123,0.0,8.037274847578104e-74,0.0,0.0,4.148674110687054e-06,0.0,5.478341489024649e-08,3.3407644311307767e-69,0.0,0.0,2.1334122427896188e-282,0.0,0.0,7.013529197816066e-13
ATAC,2.993129506575116e-110,4.528631123546708e-24,0.0,5.653072343248066e-274,8.419267026793235e-257,1.6060730898485743e-186,1.056957791038999e-104,0.0,4.812575725397555e-165,0.0,1.0,0.0,0.0,0.0,1.061654817478836e-270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1046439166046096e-193,0.0,0.0,0.0,6.227762899635192e-32,0.0,3.426222979663982e-188,0.0,0.0,0.0,1.0,2.5720519568178674e-08,7.684613656549263e-56,0.0,7.855932694749373e-21,3.6861375828363895e-06,0.0,0.0,0.0,3.38527798e-314,0.0,0.0,3.10657637186859e-203,0.0,0.0,9.452030546740511e-22,1.0534956310046833e-28,4.347447856706559e-50,3.0096171237341975e-71,0.0,1.0,1.5517506274029263e-103,0.0,0.0,0.0,0.0,1.0,7.373572472743568e-150
promoters,1.0889818638839342e-83,0.17344594476201908,0.0,1.571061052403712e-73,7.2553081897626045e-221,4.175002590287659e-39,1.7087862589806194e-194,1.0224028848386883e-34,5.157931977719852e-13,0.0,0.005085311937672154,0.0,0.0,0.0,0.0,0.0,1.0874033180978728e-267,0.0,2.5788383822125194e-42,1.0,0.0,0.0,4.1064254955630615e-47,0.0,5.142690380881059e-13,0.0,0.0,0.0,0.0,9.146818654846086e-206,1.2632018856789943e-243,0.0,1.0,7.615070081201854e-89,0.0,0.0,1.0,0.0,1.6969346340448824e-240,0.0,7.818877542105965e-186,4.8653203163352664e-110,0.0,0.0,5.36161124931217e-122,2.3847340110901806e-195,0.0,4.490657737923582e-212,0.0,2.0885336312744234e-181,0.0,6.937569698898115e-20,9.06172928587976e-196,0.0,1.0,0.0,2.3455140558861273e-11,0.0,0.0,0.0,4.2234163374694835e-130,0.0,8.487349161284806e-13,0.0
super_enhancer,1.0,1.0,1.1191559001927074e-84,1.7399008563991485e-28,4.465151400534465e-63,7.080578985335661e-36,1.676190740998847e-13,6.835251909242533e-52,3.6771420198357458e-06,8.056092714076508e-65,7.142629723487146e-12,4.330417919737244e-24,4.8234259927462017e-32,1.1289936301671725e-91,5.272146304314766e-36,1.1000863148274e-311,1.578617791408612e-74,1.2726583540913876e-145,5.328681844747726e-15,2.902634483389064e-134,1.349170394571626e-50,1.1912560346632778e-79,4.88088175224666e-28,1.1730221545079733e-68,1.0,7.578377251923135e-104,3.93770050371894e-76,2.703532350442933e-168,2.201161145898261e-114,2.8434980207841977e-121,1.0888551608768754e-195,1.4413987962008637e-40,2.7192879962150306e-17,5.978814934507247e-09,8.746202976784676e-168,6.523120412541665e-74,1.0,0.0,1.0,0.0,6.976708274860437e-66,1.0,2.0093864029110043e-211,6.462073772802015e-78,2.947885928251404e-50,3.925272297220933e-174,1.8502665222340117e-118,1.5238859932306295e-117,1.854439873414853e-140,1.0,0.0,9.089331471285553e-10,8.149990967359955e-253,0.0,6.266650988437782e-165,0.0,1.0,4.466570497873723e-162,2.599585908919415e-181,0.0,1.0,1.910840521346597e-12,0.0,0.0
regular_enhancer,7.361451089291121e-07,3.4869062694093604e-11,4.244883963414359e-99,1.4605342962984154e-25,1.0,1.2163505421846954e-271,3.6048961519259275e-49,4.2590693781179335e-91,1.5022670235426589e-28,3.3457134382144746e-21,4.490745651833141e-05,6.672412381479244e-282,4.404795248589123e-249,3.117139009345665e-65,7.686542546272029e-73,2.7450784433191065e-163,1.5661536927049743e-21,1.0,1.3328759620050676e-31,2.6628903942602283e-83,1.0,0.03704796043600159,4.053616588868429e-61,1.0,6.6179944067673e-55,4.210212388574633e-06,1.1602572820196556e-15,5.099139482587627e-19,9.641870296799731e-17,0.0,5.266874590502517e-39,1.0,7.491918921435521e-50,2.1713772620657384e-99,5.762678293375509e-06,5.051209512300046e-06,1.0,0.0004153654703014848,4.3804696168328796e-31,0.0,4.562941347446801e-19,2.781687184330013e-15,1.516337240573274e-67,0.5930005879520949,3.6293163857155866e-84,0.0,0.00518594951606303,9.600395808063195e-08,6.036663076346292e-196,3.2238528168433835e-79,1.537271035258188e-101,2.7547092213682424e-18,2.2566269680728615e-63,1.0,6.878432906193665e-284,6.030104824826e-312,1.0,0.0,6.781949271063547e-35,3.7158763920766523e-23,2.0664392419404858e-74,0.0,0.0,0.0
