,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,GFI1,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,activation,repression,ELF2,JUND,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,FLAG_GFI1,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,FLAG_MEF2C,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,super_enhancer
SP1,-0.13455637561949715,0.021478461656016586,0.02816598389822475,-0.11387820810890932,-0.005147627562046056,-0.01207752543716852,0.09281362507557478,-0.10558382714371188,-0.001320305911402777,-0.055361315339522314,1.0,0.14552913629652192,-0.02083665958715121,0.003181362456803473,0.043665109230196765,-0.017703102495905426,0.09779424700422579,-0.044926137341110665,0.1911337308927967,-0.009993518790661304,0.03166330391785845,0.29702222096910263,-0.13334164997099415,0.022131848300289636,-0.005720181706589154,-0.011198652013908664,-0.14140274476488018,-0.04840322367217369,-0.02142204893681148,0.29325901006670757,-0.003151248474943736,0.10506014694420311,-0.06285872165487598,-0.1568777808795978,-0.05693924696167636,-0.022918892452820583,0.09955596233561574,-0.006150683368396282,-0.049184171017328394,0.1680690915432454,-0.05524162089267228,-0.08804563794130824,-0.06367365787569225,0.003648503140587975,0.17616227848197966,0.11149539874029117,-0.0829422098509942,-0.06931362785721515,0.009128776612499159,-0.07269850401113263,-0.10816615264734018,-0.03803761655980313,-0.11833380357706111,0.0034484070149294866,-0.026534135407970148,-0.013910617311560751,0.04839310861496935,0.22805299490227626,-0.004984087363408732,-0.08454567527293794,0.058246780643191255,0.08376594114694498,0.037571535076864136
E2F3,-0.09218120383535697,-0.001709368782681102,0.03248621280516454,-0.07465680478969866,-0.019074410902729662,-0.009557293661702491,-0.0034995031409382335,0.23386723993036773,0.019900016350734923,-0.023791180253504005,0.145529136296522,1.0,0.017735076245163583,0.6872238781105243,0.05448029789035297,0.022674561236579637,0.064881868858799,-0.04424147518103859,0.15438529951143384,0.0972904886364498,0.032118434174727914,0.2313449278209921,-0.07914749411411544,0.030013999830428947,0.0033246085942388367,0.09329728913379008,-0.08828764487790869,0.151249103774879,0.030598444224448806,0.15966002229218787,0.011045945669202622,0.03261827772771378,-0.007413650832010131,-0.08213438671344882,-0.010252334356372794,-0.014138370371896816,-0.13787117739049937,0.0963336170874789,-0.053097570130162024,0.17512340732182147,-0.05999299183806536,-0.010840685720896739,0.0756986486522688,0.05193507294684961,0.11457761706353321,0.05595747995344209,-0.07046374400893213,0.04905779697706585,0.018809968202773572,-0.04822191380529869,-0.053422644438042934,0.018349121569756505,-0.05353285489368445,0.016641323682211637,0.027801864247808703,0.27558578385681437,0.035372794157718164,0.15968491710704744,0.28933890705106796,-0.049829121672489776,0.08043987784694086,0.11635438124074628,0.03640353378394557
ZNF281,-0.0518794379526777,-0.006215666759695518,0.09361386264442331,-0.023754567345838952,-0.017727131488503592,-0.03045015978784663,-0.01910723523902373,0.1215304369368745,-0.01441788369862202,-0.024660803971178796,-0.020836659587151227,0.01773507624516358,1.0,0.12300569663928877,0.059852349898664926,0.026650299708772782,-0.017574672976429246,-0.0006364401933766601,-0.023746319944976835,0.012141622647091453,-0.0297291395236801,-0.027472584707182796,-0.005262220222816271,-0.011280629061420452,0.0217722099088195,0.005149428474742457,-0.01680616164499018,0.2304492168242921,0.4582935577555645,-0.03501742419112454,-0.05475541961312872,-0.009752321851109486,0.11252092578603613,-0.03162282379262986,0.4031078635597186,0.00260683707272005,0.4525284883107629,0.025224015854503186,-0.05641280502238909,0.004749450561885409,-0.12163223057310417,0.11072995958531767,0.2025831639031546,-0.01645468408942739,-0.04372846440776898,-0.007254118276637181,0.011846925677565606,0.268907529106291,-0.01285313729025964,-0.00604998276714817,-0.009948157689878482,-0.00667253119175231,-0.02594004311037536,-0.05746096465509967,0.0006169380649804417,0.043451269273034256,-0.05343366377295207,-0.029666729640354755,0.3108224677768772,-0.012144649486559512,-0.008849992153186086,-0.0070600296208219605,0.08669955043509754
SREBF1,-0.004682298525298389,0.0399722586100667,0.017223394917928844,-0.020707707985298262,-0.01744629455100329,-0.013458370828457689,0.004652121802452051,0.37167063227083186,0.007817364732314277,-0.06293423979567844,0.0031813624568034766,0.687223878110525,0.12300569663928877,1.0,-0.005207318570531384,0.04726577963602804,-0.020238346871822483,-0.009079515833132655,-0.0032217265797206207,0.15242595404258194,-2.5916232680207256e-06,0.0037497694385135853,-0.01217099077843457,0.0051747439680403,0.00045059465304189987,0.15033462793693883,-0.030181104331400938,0.40912804014246185,0.0866316669858528,0.005065109367036126,0.030914486304901515,-0.02270330162746141,0.11596244081896692,-0.032222863964410604,0.017455427355852274,-0.004866858275962556,-0.1591107863693027,-0.017262766644962083,-0.013339389605637141,0.002216260008326884,0.31259247131975926,0.15747466569536925,0.3109743252237633,0.03360932800089761,0.006576528419929429,0.0005427183899713302,-0.04039740695395481,0.21472403916957325,-0.0007258280982101088,0.0437200155880737,0.04133241076495403,0.03383128373365687,-0.01143326301051187,0.02895938681165473,0.023726306475562092,0.8141181433603091,0.12284573187786045,0.011924445915347024,0.6620685861778587,0.005212900853806684,0.03735947491945485,0.11490439498627585,-0.030035109538154664
LMO2,-0.0356273463840154,0.01480185340224008,0.06934696058559622,-0.03494387585226353,0.02698068616999193,0.052529345756329414,0.051990434487375135,-0.06742714533434578,0.13765904885876945,-0.01761943433498325,0.04366510923019675,0.05448029789035298,0.05985234989866491,-0.005207318570531381,1.0,0.008427621363529498,0.10451718474496835,0.552859599038385,0.21030222192603096,2.460660158385175e-05,0.10282849524735223,0.1993325551366169,-0.05874370435577662,0.06757452125058042,0.04026131584726722,0.0008187941405686258,-0.05089296194555905,-0.04500590820719046,0.10460579833946536,0.30168465590459526,-0.021656741824055362,0.10778631056047182,0.023512228279991946,-0.04179475566983901,0.09430380463521972,0.010437350421123325,0.1740482872889244,0.1909125420771669,0.17406876999121126,0.556326946755165,0.17569578789213364,-0.03411875290796253,0.00011299911255399798,0.14231614208964094,0.250368097084435,0.08620939470939086,-0.005421541638942677,0.03641788616143198,0.026792723501359462,0.08574790675691542,0.00994887629477366,0.13543697254087764,-0.03269618021070234,-0.02361795064608955,0.0057462853531149,-0.05959301691171768,0.04003493991398338,0.2928158878214365,0.1908777868326399,-0.009299495667844231,0.19903993967679437,0.39399224068161554,0.2205367674454881
STAT5B,0.027214408212425687,-0.025927363425419934,0.06652674106853632,0.01481047278424566,0.011229239008527899,-0.0023346265367387236,0.047718736640667225,0.07611185409939318,0.01780385319887995,0.00843157525068883,-0.01770310249590542,0.022674561236579627,0.026650299708772793,0.04726577963602805,0.008427621363529508,1.0,0.04083758334712602,-0.001930730231608926,-0.009844221452976783,0.028932496274496317,0.05066831033464958,-0.008409863928530206,0.039615510257608205,0.011092995140245102,-0.005886716988996042,0.03794346285725825,0.028694789666730294,0.1958398377898174,0.08879480703521436,-0.05156193397061491,-0.01481669371656763,-0.011035082664536773,0.031186118031599423,0.041424576851746754,0.08545943399854745,-0.00867871932871832,0.005766136650199748,-0.012538356436229275,-0.04265973667035432,-0.01323721673373851,-0.027594506885204505,0.08291376339547812,0.11080467091855083,0.05076057861247842,-0.041425928925867196,0.038736815080704604,-0.004601833027197194,0.059547352785800714,0.031417755030505534,0.021779581095759174,-0.021436409656406277,0.0477593764771646,0.03295560188760694,-0.011308548967686705,-0.020283887152314238,0.4868473026470844,-0.017599317715951274,-0.033924585720994646,0.25239954105711554,0.014958919878868925,0.022142352614556004,0.07941996644756841,0.040924723956766336
ZMYND8,0.06516986841625969,-0.0036345365580302403,0.03532469928779544,0.05526300153057596,0.24069884484487752,0.029789565946976133,0.3061624709856734,-0.07128029458881117,0.22663331981984755,0.04655033992467179,0.09779424700422576,0.06488186885879897,-0.017574672976429232,-0.020238346871822507,0.10451718474496835,0.04083758334712599,1.0,0.13594217039915116,0.20455889628365165,0.023108920676939825,0.39516354544474086,0.29823738712242004,0.00778913894191,0.0661195259909313,0.04016899737968144,0.018623517484482165,0.052719253531483566,0.15471275426284303,0.11539059152618436,0.1547571730065464,-0.008958190205204816,0.15447039717517905,0.0965607562661343,0.07823634123781606,0.27985490413050584,0.06352895706972822,-0.03430868050557763,0.09073033792242931,0.08250375044245697,0.1533167248102933,0.10177776846021995,0.03552028006850134,0.04015488063718676,0.14457222269734446,0.11812038853820901,0.26687798683020064,0.0149755773325336,-0.031159336795000336,0.11188569335366402,-0.07445805656306408,-0.004650727055934573,0.09649249495367916,0.03109305667314073,-0.01303810878971996,-0.026729280593110513,-0.00864262766631616,0.08235581580033531,0.13489271664856095,0.11751464255384181,0.055495093042602486,0.06811343735671174,0.17583490192280263,0.00272865658772837
LYL1,0.02321265254568445,0.06448350819075745,0.01713178116898542,0.06545901249770601,0.05200683631148353,0.03480416394637747,0.2078263287656302,0.005054834831220877,0.2695734308642063,0.14457859754022545,-0.04492613734111067,-0.044241475181038575,-0.0006364401933766569,-0.009079515833132662,0.5528595990383849,-0.0019307302316089372,0.13594217039915119,1.0,0.08004612089766516,0.08654831624784518,0.18533188053361244,0.10842889930799038,0.028334235482542446,0.13600388453741075,0.012523012974615466,0.0019275642788840219,0.04751229067653343,0.07969143130584305,0.040434118924730984,-0.011651542451213855,0.024454174709545855,0.02699420404179238,0.04650652927126682,0.056645040908863756,0.11970664149288168,0.009279099938631992,-0.01655215661814003,-0.005909902261388096,-0.07618194611683626,0.029920734384973835,0.16318777610311563,0.03983768237873537,0.5825947256185731,0.11823763933738457,-0.08886285163980548,0.09941608512054596,0.013116900903170503,0.01667964532010228,0.07839411082155553,0.08762721388460838,-0.02378496793762281,0.11462149715858855,0.04023669858972734,0.018939338150224336,0.02978440946832157,0.03372726142631475,0.039924878465528016,-0.05163959436841746,0.6811923356517811,0.05145286317489799,-0.007006777860367122,0.04376462935040258,0.019869648384820606
MYC,0.020121193720275217,0.0429814104431764,0.05307071328925699,-0.06630161835731564,0.06939279045813028,-0.014461875931754095,0.10587345069695987,0.018317465767275522,0.1459758192965653,-0.007245174622060028,0.19113373089279667,0.1543852995114339,-0.02374631994497683,-0.0032217265797206246,0.2103022219260309,-0.009844221452976783,0.20455889628365173,0.08004612089766514,1.0,0.02401527044627319,0.17845352832844386,0.693589814475029,-0.08255003126050253,0.054703529463255615,-0.023707177837948137,0.022194491628596373,-0.0258925255728785,0.3698631046867302,0.046317864171552946,0.46540605301984456,0.012885392095329518,0.24535324889252755,0.02400955245161386,-0.038617670263156385,0.06085299108999592,-0.028523565289699286,0.18590093614491,0.09206968262154111,0.3962252763816832,0.48341043364146263,-0.02635261835919024,-0.06252121175416378,0.1490406046422271,0.19018410287728624,0.33764555617836967,0.1364911155197781,-0.02587732111341856,4.182531808061595e-06,0.06301632161323861,-0.14789436137124035,-0.11511215017832241,0.2063548965766931,-0.007069906724651666,0.01612192374790012,0.014828928751800355,0.11742853316088812,0.0892447290490186,0.4032173585071755,-0.01441674489428287,0.015727642512220946,0.23088845283104362,0.2828888437445395,0.15737894761568305
TFAP4,0.021689219221572274,0.034560242171775835,0.035878605864466874,0.01939150762070538,0.0027353987982887368,0.008617811785656706,0.057533709241540415,0.258488891070225,0.04364774960747974,-0.015066325689950522,-0.009993518790661297,0.09729048863644978,0.012141622647091444,0.1524259540425819,2.4606601583853067e-05,0.028932496274496317,0.023108920676939815,0.08654831624784522,0.024015270446273187,1.0,0.060488624020188154,0.042528278398028495,0.015485442760607948,0.013049121542504328,-0.012474350559602219,0.8185894586555141,0.021078028547551284,0.08577950498216291,0.05609946273849565,-0.02289486751414236,0.005614698784899098,-0.007859230162222222,0.1940861044414811,0.02051754851796681,0.11197471163568795,-0.02147384949253785,-0.08017463516158255,-0.006281466933616064,-0.0729993326242006,-0.013034746627415609,0.12355528670713563,0.07435685881249803,0.16406657928187718,0.051001403259223796,-0.031840938635701074,0.036371739634435366,0.032599127952348775,0.20832567736511,0.012421620872473265,0.11076324796699238,-0.04267244493303381,0.02097592358420207,0.035010456956223214,0.0018227436408936371,0.03719710346995388,0.45913734605262035,0.024704676798932356,-0.023266016428243927,-0.06158748138702392,-0.0052065330442082145,0.02230237483179496,0.051757395448928,-0.001225765456958115
RUNX2,0.16387773209849874,0.028436568017015645,0.04240713272173343,0.15701777744491136,0.06970987301883391,0.08152021259493883,0.7490562975475568,-0.018593116369792103,0.25783354313659884,0.07252771566487856,0.031663303917858474,0.03211843417472792,-0.029729139523680097,-2.591623268002605e-06,0.10282849524735224,0.05066831033464959,0.39516354544474136,0.1853318805336124,0.17845352832844377,0.06048862402018816,1.0,0.2750823989332413,0.029922943700572493,0.1676439475328431,-0.006671156755515557,0.040622974063285786,0.12794259719452625,0.2767290033282356,0.1023225050946525,0.08650925347455449,0.015311918274092938,0.08596054917260715,0.04984846398848014,0.15799706752767556,0.2893245003131853,-0.09914507535449883,-0.2147466728727551,0.004455086984218646,0.041557702131185204,0.16260442508145756,0.013926045560915298,0.12752085431837346,0.044644846499366966,0.1462438545594551,0.02169158534571838,0.3401198947679774,0.04749817857151775,0.0008692969571293516,0.11684454613204925,-0.12518603868062592,-0.16172099079659602,0.16100822262410847,0.09071794527360286,0.01725274097047848,-0.02317483831112705,-0.027733813271525083,0.06645238731208526,0.0692903299576971,0.21924324323615746,0.07999701535170012,0.10329090520529365,0.13152895768254808,0.014195041322441666
MAX,0.04384178548679864,-0.0074303586430722705,0.060793359654735465,-0.04413265624731429,0.1174122380637745,-0.018761328923859958,0.17725674024322285,-0.014551653685572373,0.20952231679059158,0.0009327435864537178,0.2970222209691026,0.2313449278209923,-0.027472584707182793,0.0037497694385135883,0.19933255513661693,-0.008409863928530194,0.29823738712241993,0.10842889930799034,0.6935898144750294,0.04252827839802852,0.27508239893324155,1.0,-0.10585197851368637,0.09429911347024665,-0.026572526954715493,0.005580444299317209,-0.03036712897341486,0.060979593509048094,0.03340118094348687,0.5225516646601247,0.015546049800711167,0.32918013856858236,0.009767179611682369,-0.037658463566681004,0.09368915322071897,-0.06393631518168136,0.14715436447837288,0.017109514986471848,0.14137801274250184,0.5079116458601134,-0.08866802794847166,-0.08536072701822513,0.0723521431046567,0.20207167972148363,0.3834027686466404,0.22457653441395506,-0.02997494635757206,-0.05218994780271423,0.09494656224254022,-0.21315626498073717,-0.18382281512460616,0.20103902636158022,0.015375489059230705,0.024093546750848367,-0.019428980498615585,-0.05100782980333263,0.09607030667117392,0.42072983113716894,0.3468123453202394,0.014583814676781626,0.21950222863968358,0.31950657183813724,0.09686926077119064
