,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,FLAG_GFI1,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,activation,repression,ELF2,JUND,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,super_enhancer,promoters
CTCF,7.861773987521215e-211,0.692813082602251,5.9647554953814086e-102,1.0,8.070722538335716e-18,1.0,4.887752635506577e-13,4.771697924160412e-13,1.0,3.056309462513639e-33,2.827259667285811e-290,3.581447399498568e-218,2.7342258193187984e-145,2.3744475281178977e-51,1.7434733488775066e-80,5.428952531998423e-32,9.617546171523287e-53,1.6671623248273842e-53,2.0546251082980305e-161,1.0546684622106866e-45,0.0030178665620710344,7.281487503754626e-165,0.21771907815603747,0.0002623368193512181,2.9576008712162775e-67,2.756326342070998e-71,1.0651549153459422e-56,4.619210625858611e-05,1.2246639079505407e-151,2.346471812211554e-19,0.0979903887359625,4.856480647815646e-103,1.0,5.952855764085315e-25,1.2392411715008318e-74,0.0,1.3622365098891286e-07,2.588668684737373e-07,2.7761300340842724e-23,1.0,5.4382443394679185e-21,0.01262364702198942,2.681941528119638e-67,1.4486363823656295e-305,1.0,0.0,2.6368050627899017e-06,4.5344512164050385e-45,2.60635621840339e-53,0.0,6.891720625134972e-66,4.488723466746239e-06,3.889254911141242e-09,1.0635378815421442e-53,1.0,2.9417268707535722e-186,6.3732666981306264e-21,0.0,4.5324906673354125e-36,1.8936819309500927e-56,0.9142412934197188,1.3628704733468873e-142
BRD4,5.947061512449063e-08,1.2307506242402115e-88,0.0,0.0,0.0,0.0,0.0,1.3824269653551294e-222,0.0,1.988139504179755e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2266901432968425e-221,0.0,0.0,2.0629609718266302e-277,0.0,0.0,0.06740390419035906,0.0,1.981657825133381e-158,0.0,2.3395459005809337e-26,2.2612286085911957e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.943262438594748e-114,0.0,0.0,2.4847909802041917e-300,0.0,0.778456339647431,0.0,1.1321888589268086e-16,2.92648494987442e-43,0.0,0.0,0.0,0.0
CEBPB,0.0,2.264348980411117e-05,0.0,0.0,0.0,0.0,0.0,1.0471861016512138e-121,0.0,2.843236364469363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1583880329821277e-50,0.0,0.0,0.0,2.4831957369865057e-22,0.0,0.0,7.544962130757203e-132,0.0,0.0,3.1505944216650838e-217,2.7835503611165986e-17,0.0,0.0,0.017645480515641465,8.96029178268711e-189,9.242462021660364e-84,0.0,5.956452330727827e-23,1.3139553195798088e-14,0.0,0.0,0.0,4.150397438761159e-71,0.0,0.0,0.0,2.3358370821351515e-14,0.0,0.0,0.0,9.89633592014319e-223,1.0,0.0,1.0,0.03445722381258066,0.0,0.0,4.712529190400832e-179,0.0
H3K36me2,1.5295114786777473e-74,1.9148573295680078e-19,0.0,4.279960590001579e-08,3.8645149853247703e-41,1.6504307535269765e-78,5.196127537682544e-85,1.0,1.671141024597649e-44,5.450961235855663e-41,0.0,1.0990872042546621e-288,0.0,2.4500012948509384e-50,0.0,4.031982848312917e-234,5.336798908219671e-179,9.159959222732678e-41,3.0778615527068655e-250,3.381967882076568e-233,1.0,1.2788805668360522e-148,8.020825808483298e-46,1.543498854579112e-39,2.1771515532420922e-192,5.325638691524149e-257,0.05368977309197444,0.04515062341988969,3.4895588075146497e-119,5.951047262859133e-84,0.0,5.462582845846041e-239,0.0002513274243432699,3.107245102691614e-21,2.252801881255625e-87,0.0,1.0,7.347136879879803e-179,1.1525917362232211e-17,0.0,3.3214064385302635e-34,1.0,1.0756501758154881e-189,0.0,4.421508401865138e-08,0.6877179818502174,1.850231827892878e-64,1.4190015846767652e-152,3.464423819774548e-56,1.8818756742996205e-13,1.831501931601969e-252,0.0,0.0,3.0672180574676587e-192,2.962720948846126e-47,0.0,1.0,1.0,3.3813062035673607e-223,9.160659334343046e-256,0.0,4.474409731824994e-251
PSER2,9.054146028378932e-23,9.918867049310072e-05,0.0,0.0288818160286267,7.686375055618399e-172,1.1860644909176948e-39,4.0886185582558857e-110,1.0,2.925389600966302e-43,0.0002491805970383119,0.0,0.0,0.0,5.98879552246928e-292,0.0,0.0,0.0,1.0,1.6272995405434176e-81,5.0080569381108315e-258,1.409634917953615e-07,9.517260709594996e-55,1.0,8.836004647167507e-159,6.1590328276843775e-173,0.0,1.0,2.432681812584253e-23,0.0,4.3300702245302765e-118,3.466600398284358e-90,1.4385522381760321e-282,1.0,1.0,0.0,7.721933899602634e-308,1.0,0.0,3.269253838698092e-79,2.9646277928009957e-307,1.4450124273145072e-110,1.2869044883035405e-18,0.0,0.0,5.88156494444759e-58,1.0,5.729091446777203e-135,1.4697868130831872e-129,0.0,7.649873087766692e-62,1.1314448367807406e-293,2.919283231380897e-119,2.541495218693271e-150,0.0,0.0,0.0,1.0,1.2809701230505078e-29,0.0,0.0,0.0,0.0
H3K36me3,1.0,1.0,1.0,4.840558922839795e-25,1.0,1.0,0.000361072045790402,1.0,9.707436375373329e-28,1.0,1.0,1.0,8.486116247824722e-18,1.0,4.335166696785739e-07,1.0,0.009745397145663533,1.1151730911709275e-07,5.181113959514742e-07,1.0,6.801030416813213e-19,1.2190813899439723e-10,2.087784290015866e-27,3.013591798668083e-06,4.039001347838267e-05,1.0,1.6000827470372078e-24,2.3941334490279595e-09,1.0,1.4637331809001413e-92,4.3194054293836405e-14,9.604854785247356e-07,0.3271899534159618,2.3434840205677606e-46,1.0,1.0,5.188544628119875e-16,0.0,1.8726601665661886e-07,0.5875610741485586,2.1448901274928465e-27,4.029802014278484e-07,0.6644112270385256,1.0,7.841518161881482e-39,6.612923955878729e-17,1.0,1.0209567037236771e-07,2.768863984503628e-50,1.0,1.0,1.0,4.143636174679592e-28,0.0,0.0,3.6263440210918334e-29,0.00013809920907899384,4.834029175870899e-06,3.060027633889501e-214,1.0,1.504075288838792e-136,1.0
H3K9ac,1.5519694968758855e-117,0.06126247094107296,0.0,7.295332952228844e-119,0.0,9.603661421013391e-163,0.0,0.02097449235962476,0.0,3.82135067435251e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.806994005261358e-115,0.0,0.0,9.157153375252694e-206,0.0,6.347312602725958e-45,0.0,0.0,0.0,5.038979590306122e-37,3.5642768598900645e-243,0.0,0.0,0.0,0.0,9.168067770370726e-29,8.175026266075365e-28,0.0,0.0,0.38254227904489596,0.0,4.5044736386266067e-159,0.0,6.265492738291362e-179,4.8863495446068934e-29,0.0,0.0,0.0,5.406881823571368e-23,0.0,0.0,0.0,1.1913370465034e-310,0.0,0.0,0.0,0.0,2.0697867122918272e-54,0.0,1.0,7.373108485320422e-12,0.0,0.0,0.0,0.0
CDK13,1.0,3.454453509536447e-17,7.90419878485621e-07,1.0,2.0813045518260948e-25,1.0,1.0,1.0,1.0,7.045981825664564e-07,0.1404444429081797,1.2184078393788886e-05,0.20269290124263156,1.3884783590527384e-10,0.04871339709786822,1.0,1.0,0.4843592259836117,1.0,0.36659111849910186,1.0,1.0,1.0,1.0,1.421308593173255e-06,0.011245297656252142,1.0,1.0,1.8240890804428826e-06,1.0,1.0,6.184274346891662e-06,6.207101461876623e-31,1.0,0.009873478962963887,1.0,3.9213156312144654e-55,1.0,2.3340126728930996e-10,1.0,3.3978752244286524e-10,8.50218818156415e-40,1.0,0.01652539868024549,1.0,1.0,1.3362630703376393e-12,0.28517010272032006,4.2629438310740666e-39,1.1660795760876755e-11,0.0006475439912107367,1.0,1.0,1.0,0.004324678845647397,1.0,0.0,1.0,1.0,0.05218169619755227,1.0,3.1109635035534596e-07
H3K4me1,3.010887063119972e-260,8.497770155327854e-32,2.0702046983861084e-114,3.0370390828455443e-151,7.753387274159824e-06,4.9085855157943804e-32,6.532292047690748e-45,0.055419901258904086,4.899919039867882e-95,3.342727325732215e-77,8.776362348259898e-162,0.0,1.464047555223457e-156,3.4932425836487203e-103,3.861820687156904e-34,1.0,0.0008651676701344661,0.0,0.00011749170299741075,0.00017397978340160126,6.610877335754142e-107,6.475242507469245e-24,3.5438894572121227e-113,5.992748828946436e-150,0.3832343653915587,0.00013495887915974597,7.93096387509001e-123,2.035383653853871e-228,2.6611444228888973e-44,0.0,5.108995932712256e-10,1.0,7.534582911981331e-78,1.580361922683934e-88,1.0,6.571577063067951e-250,0.006158844801180868,1.0,3.9998799507937904e-32,1.781607495598532e-235,0.0,2.244201121250122e-27,3.247003741398883e-05,0.0,3.2533664175211746e-184,0.0,1.0,3.6203387837242378e-149,7.235970794657797e-258,0.0,1.0973314483967193e-45,0.13110549315446657,1.0,9.250662019242191e-45,3.9803166754895337e-13,2.1301154307963898e-13,0.6290641993476902,0.0,7.89668215894144e-18,2.965833865326773e-12,1.7100202202225784e-249,0.0
POLII,6.001498633986718e-10,1.0,0.0,2.7924629627755776e-128,0.0,3.7654003484282655e-238,0.0,2.9471422166565487e-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1363317632650685e-178,0.0,0.0,4.70156112562588e-153,0.0,1.0790617928641106e-88,0.0,0.0,0.0,1.5932655661094248e-38,2.65886e-319,0.0,1.9942525818914087e-266,2.319396856867103e-138,0.0,1.8942287348200301e-56,1.5041960773228712e-25,0.0,0.0,1.0,0.0,3.308309094041279e-86,0.0,1.533756351011921e-49,3.250832084308455e-22,0.0,0.0,0.0,5.781199859057541e-12,0.0,0.0,0.0,6.916885218521675e-49,0.0,0.0,1.7375167550877021e-206,0.0,0.0,0.0,1.0,2.6555031497941133e-13,0.0,0.0,2.6651751356323507e-232,0.0
MED1,1.8943655564809355e-54,5.6439955932899585e-64,0.0,0.0,0.0,0.0,0.0,3.9055676533711234e-271,0.0,1.436938680899717e-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733665990536521e-224,0.0,0.0,0.0,1.5909914464748318e-190,0.0,0.0,1.3742838331852898e-150,0.0,0.0,1.0,0.0,4.5085944014775126e-179,0.0,2.1366686003447118e-16,1.940294552653036e-67,0.0,0.0,0.0,5.277484134996678e-155,0.0,0.0,0.0,4.27431308222587e-82,0.0,0.0,3.050689361431826e-254,0.0,1.0,0.0,1.0309460281958755e-07,1.6373677538768986e-09,0.0,0.0,0.0,0.0
super_enhancer,1.0,1.0,9.647454308304234e-69,8.129241996917197e-12,5.766030518544363e-50,3.693407672914915e-12,2.3086874306827864e-60,0.022203044429888272,8.819555034784848e-23,7.791936487751839e-10,1.3729106272974654e-63,2.3177588765101442e-24,6.98404467887604e-67,7.261966349747553e-19,1.9560696800185947e-281,3.967742068644376e-99,7.628061178766728e-120,2.520422472056267e-144,1.1798299444517467e-38,1.986621655943014e-77,0.003670830898881681,1.905172591777161e-52,1.0,7.974930485497923e-116,2.854768612772502e-73,7.068564948999651e-123,0.23627990600791227,2.0407710696670915e-54,2.6233937088040463e-83,5.135121928686909e-77,4.43125870601729e-149,7.149090507261333e-52,2.3600872679416434e-20,1.0,3.5008929599384425e-144,3.195728201322321e-49,1.0,6.843746887580418e-304,1.0,0.0,1.7259066771868533e-77,1.0,2.1282601406415928e-170,2.0351632035218538e-61,1.180850065430696e-39,2.034887392014923e-138,2.1015077909492315e-81,2.5643183573631774e-126,4.589710931433227e-130,1.0,0.0,1.101710581091176e-71,1.2473902896096742e-201,0.0,6.171552906944396e-137,0.0,1.0,1.5279794445526097e-114,2.2744592017710847e-145,0.0,0.0,2.497656389083313e-18
promoters,5.499898398861297e-136,4.967866913195007e-05,0.0,1.6379268111284294e-117,0.0,2.7784277919894244e-218,0.0,0.04899712450575565,0.0,6.260896831122843e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0637400039455644e-39,0.0,0.0,6.485650835700757e-198,0.0,3.005475029423394e-67,0.0,0.0,0.0,7.963065371753806e-51,1.0503583267309385e-116,0.0,1.736810866907982e-139,6.890852680989892e-186,0.0,0.00011311601283869634,3.659994209498067e-44,0.0,0.0,1.0,0.0,4.5636808020691644e-237,0.0,8.134376639443996e-168,3.572121958160108e-108,0.0,0.0,0.0,1.7260927403396692e-232,0.0,0.0,0.0,2.3368624809903646e-125,0.0,0.0,9.317687804235348e-147,0.0,1.0,0.0,1.339909343489726e-10,0.0,0.0,0.0,1.7484293152333995e-18,0.0
