,FLAG_GFI1,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,ELF2,JUND,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer
LMO2,0.0,1.0,2.8251860752229482e-42,0.0,0.0,0.0,0.0,1.164062948943879e-75,0.0,6.426686332008063e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34469264524884e-293,5.637458764325954e-107,0.0,0.0,0.0,0.0,1.0,0.0,1.0605861587928586e-248,0.0,4.7263053435277295e-30,8.941694818890382e-93,0.0,0.0,0.0,2.2575582814072588e-54,0.0,0.0,0.0,1.9284935393578317e-144,0.0,0.0,0.0,0.0,4.98720274308924e-32,0.0,1.7367460763013225e-05,1.0,0.0,0.0,0.0,1.8202630855256988e-61,1.1277945606445623e-258
STAT5B,0.0,1.0,2.9199412719729e-41,0.0,0.0,0.0,0.0,0.0,0.0,1.8993532963654582e-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.292206603658236e-95,0.0,0.0,0.0,0.0,1.0,0.0,3.291847635380092e-162,0.0,5.640726311511179e-12,8.686735532860941e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1371711469697975e-117,0.0,0.0,0.0,0.0,0.01588332261636088,0.0,0.001551131701781073,1.8016638972283506e-67,0.0,0.0,0.0,0.0,2.1175956804624487e-148
ZMYND8,0.0,3.787320970068764e-24,5.043744980797112e-126,0.0,0.0,0.0,0.0,3.5254067624134838e-230,0.0,2.520086174486895e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.636154963699992e-145,0.0,0.0,0.0,0.0,1.0,0.0,4.0198242619917e-228,0.0,0.006459218569679296,1.1414373870982249e-74,0.0,0.0,0.0,1.1340499231157091e-222,0.0,0.0,0.0,1.0949729098101059e-133,0.0,0.0,0.0,0.0,1.0,0.0,0.12060251304426808,4.7791784265990904e-64,0.0,0.0,0.0,1.2208266927105737e-282,6.101855680951056e-138
LYL1,0.0,1.2675699128798926e-105,1.1228360565572691e-203,0.0,0.0,0.0,0.0,2.672150967798414e-215,0.0,0.0,0.0,2.377132191472217e-213,7.009035996709269e-146,7.689977519013719e-137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1549556790481871e-288,0.0,0.0,0.0,6.682681891174956e-197,4.574549849229555e-39,0.0,0.0,0.0,0.0,6.905034009066034e-17,1.0,1.0,0.0,5.741668828769338e-08,1.3245334129355808e-15,0.0,1.1658815626759751e-16,0.0,0.0,0.0,0.0,3.3069321720806717e-09,3.3309254860799407e-22,0.0,0.0,1.1641442090694444e-87,0.0019203976924355162,1.0,3.1640356056398263e-149,0.002178071483490667,0.0,3.3008071733357285e-219,0.0,5.883916027879754e-13,0.0,1.2370438798933085e-204
MYC,0.0,1.8917415908503506e-15,8.308253419629248e-76,0.0,0.0,0.0,0.0,2.5986202776331536e-143,0.0,4.828691631711034e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.723838361848991e-252,0.0,0.0,0.0,0.0,0.0,1.0,6.174235e-318,2.559627062324746e-119,0.0,3.8506836500639503e-47,2.1126969781894284e-33,0.0,0.0,0.0,3.262513882505137e-213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0014044421373182914,4.189975755062604e-57,0.0,0.0,0.0,0.0,7.928192980067054e-171
TFAP4,0.0,3.196998182939069e-05,1.9103267201446125e-39,0.0,0.0,0.0,0.0,0.0,0.0,3.377338165866192e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.273339393954124e-197,3.5419340274644646e-130,0.0,0.0,0.0,0.0,1.0,0.0,3.5939837500823518e-121,0.0,1.0,7.719139127346513e-58,0.0,0.0,0.0,1.4494965285925659e-149,0.0,0.0,0.0,5.0370511669616545e-133,0.0,0.0,0.0,0.0,8.737671844799218e-10,0.0,4.571086572213765e-05,1.8180330430451165e-14,0.0,0.0,0.0,1.7090073323695346e-199,9.304888416396438e-116
RUNX2,0.0,8.587245446794587e-69,8.964690681212201e-156,0.0,0.0,0.0,0.0,9.93851501493079e-160,0.0,1.7560473760386471e-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0957165e-317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.73016362501886e-78,0.0,5.501032511384429e-06,1.1721109310679866e-36,0.0,0.0,0.0,0.0,0.0,0.0,1.3793412468967737e-299,8.342459473662023e-125,0.0,0.0,3.646095155463152e-118,5.107214121371932e-206,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.291309185879778e-66
MAX,0.0,7.30832457267912e-12,7.486798198935334e-100,0.0,0.0,0.0,0.0,8.71187173140116e-300,0.0,1.409567679330268e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.884108977655533e-100,0.0,6.996064256475408e-42,1.2651547185611826e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF8,0.0,6.710345361737517e-07,2.5354928221797535e-78,0.0,0.0,0.0,0.0,8.666958318021149e-106,0.0,2.4816774278065374e-33,0.0,0.0,3.593803231543702e-212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1113162699279606e-277,1.0,1.5571018470770034e-70,9.170863048452305e-40,0.0,2.882650544560003e-84,1.899179455463088e-07,0.0,5.400576777377296e-308,0.0,0.0,0.0,0.0,3.292229616374731e-177,1.0,0.0,1.190567673664221e-154,0.0021944963387300243,1.3905142511275597e-30,1.443120862833506e-18,2.458802087545823e-180,1.0,0.0,1.1537669013484258e-295,0.0,3.2082324091589537e-205,7.256080980798796e-273,4.314817513162281e-08
MYB,0.0,3.5950912264898535e-123,3.71004427e-316,0.0,0.0,0.0,0.0,2.860504300384425e-209,0.0,5.64293333396607e-162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3540464647568624e-180,0.0,0.0,0.0,0.0,1.0,0.0,2.2409876165215404e-100,0.0,1.2098360697127945e-15,4.535964329487279e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390172077500485e-41,0.0,0.0,2.632364710461266e-148,0.0,1.0,0.0,1.0,5.402303357720776e-272,0.0,0.0,0.0,0.0,1.8290424389073147e-168
ZEB2,8.599e-320,6.751162803638561e-22,7.925350103049456e-49,0.0,1.3067089531687608e-241,0.0,0.0,2.7712494493443763e-64,0.0,3.409027619507692e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453210388682586e-194,9.793429626829738e-287,2.9449299221479943e-171,0.0,0.0,0.0,1.7015218614393781e-93,1.4165496903559427e-57,0.0,0.0,2.1731292515627061e-252,0.0,7.886327443662521e-20,1.5089293152468255e-225,5.0538452376087875e-45,0.0,1.0,1.1652476536960367e-49,0.0,0.0,0.0,6.697016417845735e-45,0.0,0.0,1.1208889610946231e-241,1.4793563975666896e-94,0.0,0.0,5.896023834927114e-198,3.483418190617031e-199,4.777283436956409e-17,0.0,1.1539838651080682e-10,2.4533544029866494e-20,0.0,0.0,0.0,1.125798171566229e-39,4.6345270031973827e-63
RXRA,0.0,1.0,9.95131856603405e-31,0.0,0.0,0.0,0.0,0.0,0.0,1.2617288667173089e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2056187968319472e-307,0.0,0.0,0.0,1.5527579082105725e-168,1.8762916327103892e-22,0.0,0.0,0.0,0.0,0.30984147497056613,0.0,3.0225496885965157e-131,0.0,0.5323224944357567,2.900660506802857e-53,0.0,0.0,0.0,5.162514687319428e-67,0.0,0.0,0.0,2.1520805111238697e-124,0.0,0.0,0.0,0.0,1.7643730719310452e-14,0.0,1.4131867483992175e-05,0.00011426694142118468,0.0,0.0,0.0,8.496414648445103e-103,1.3977611584178964e-111
SPI1,3.0337120490406057e-227,2.6782528358318864e-72,1.655028079660412e-24,0.0,0.0,0.0,0.0,0.04166400809624227,0.0,1.6556873717288377e-23,0.0,0.0,3.643031479979161e-174,2.908285552199005e-253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834724151665907e-183,4.073428051431633e-229,4.125827570652715e-08,2.053873352883434e-118,6.694607225538762e-34,0.0,3.893757896457831e-144,1.0,0.0,0.0,0.0,0.0,4.9265872955076785e-225,0.0,7.69438680963865e-98,2.655711841232295e-60,0.0,1.0814229587646479e-190,4.6809057884515326e-33,2.2434264750770255e-62,8.828120298904585e-17,1.8614915056413838e-296,1.0,0.0,6.583115791213202e-299,0.0,6.512034743890172e-291,0.0,8.91272044257262e-39
MEF2C,3.1773930414898125e-40,1.0299738909360929e-159,1.0,1.8237090087573038e-22,0.0,4.304630730299533e-23,0.0,1.0,0.0,8.539660875555318e-53,1.6092969364531238e-246,7.430175197059787e-50,1.62525004926482e-61,0.023003250178743606,2.9719070908972343e-102,3.4203350416435646e-76,4.228522189561836e-129,8.835835927269127e-39,6.326438741587034e-267,5.320643101897008e-107,0.0,0.0,1.251125918200265e-221,7.651673405105796e-155,1.0019385448581934e-59,1.38254602755484e-21,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.3987401129993525e-294,0.00013350413106144455,0.0,1.4618243922425011e-12,1.0,0.0,0.0,3.63180235637349e-283,2.5657738799085e-262,4.773955022281424e-06,1.181426278681039e-282,0.2507041188912931,1.72108162933148e-273,0.0,0.0,0.0,1.7293223762748396e-281,4.684859773867438e-84,0.0,1.0,0.0,1.1086439156319812e-129,5.063182500232286e-122,1.9231422069207086e-233,6.174235e-318,5.527603956494488e-84
FLAG_MEF2D,0.0,0.0009553202393054397,2.969659753577468e-136,0.0,0.0,0.0,0.0,9.06638671900244e-125,0.0,1.0355291781959773e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2193950232067926e-249,0.2989636099711334,0.0,0.0,0.0,0.0,1.7357936736788868e-08,0.0,1.0931416579462654e-235,0.0,1.0,4.519796890858249e-126,0.0,0.0,0.0,4.183106114328135e-58,0.0,0.0,0.0,2.880665962833302e-286,0.0,0.0,9.779766978982677e-245,0.0,0.005256411363787742,0.0,6.854526927965073e-14,1.0,0.0,0.0,0.0,3.0213695417906967e-175,3.419717549986371e-83
ELF2,0.0,8.945001620978094e-13,8.772848217681642e-22,0.0,0.0,0.0,0.0,1.4211709685323638e-61,0.0,2.1034924859313254e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.402528173171308e-276,0.0,1.0,0.0,3.085927724955034e-192,0.0,1.0,2.5302045598382455e-66,0.0,0.0,0.0,7.902341843869932e-178,0.0,0.0,0.0,6.86301265477125e-303,0.0,0.0,0.0,0.0,1.0,0.0,9.518977000924071e-23,9.807464868509012e-75,0.0,0.0,0.0,0.0,4.0156324575942995e-97
JUND,9.043814497294535e-94,1.1897778771630312e-75,6.27698210322557e-255,5.236916972875568e-167,8.627276336582119e-216,0.0,7.80118114538761e-187,0.0,3.4414856502307208e-161,6.459065033768356e-87,4.908437596777399e-280,5.669439623352249e-181,1.454512802689769e-66,2.918694494162414e-201,1.0057287670247823e-296,1.964465560659662e-211,0.0,0.0,2.044306641781421e-119,1.3576407316076295e-302,8.323906912923729e-117,6.911230883074109e-131,6.951986924267405e-132,0.0,9.393032984150819e-222,3.6902582767839006e-256,7.598769714219322e-41,1.0,0.0,1.992450436466027e-145,0.0,5.305171192804821e-108,3.8855697056160695e-42,0.00020187489837716658,3.5353875750641577e-07,1.3270266521412857e-128,1.62241793220633e-05,1.0172447378623595e-90,1.1867919457406399e-141,2.2060349927704234e-31,0.0,3.103791288330287e-125,1.7197154352170552e-214,1.0923585579869737e-238,6.59865339863084e-65,1.0,3.0678499379291004e-264,2.0451698027121124e-113,1.0,8.690910460606698e-05,1.0,6.193895651155009e-34,1.3118236534808734e-41,1.3334290317001293e-64,3.1195923915509984e-59,8.1390606208905e-309,4.962507817728383e-08,2.6662586022527895e-109,6.631003171055235e-22
SMC1,0.0,2.8988918650442415e-210,1.382112040258254e-09,0.0,0.0,0.0,0.0,1.2846681263534978e-54,0.0,0.0001263037830458433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.885428862282846e-193,0.0,0.0,0.0,2.007585763556286e-109,0.0,0.0,0.0,6.819239939284598e-223,0.0,1.0,0.0,5.262038499214709e-195,0.0,1.2313413297732987e-218,6.613306461095614e-41,0.0,0.0,0.0,0.2270526455883692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6612378581647582e-11,0.0,0.42382838251085525,3.361981494968636e-36,0.0,0.0,0.0,1.368381385455783e-158,2.727314658120604e-108
LDB1,1.0,1.0,8.346630463737176e-49,1.0,1.0,1.1960729053787099e-14,1.0,0.03768916907224233,1.0,8.780468346291308e-29,1.0,1.0,1.0,1.287831504170729e-06,1.0,1.0,1.0,2.0374881948253252e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.2656450814137731e-14,1.0,0.08574648956368901,1.0,0.00022100126455205783,1.0,3.8425495563227693e-34,1.0,0.0,1.0,1.0,1.0,1.2798956045834176e-12,4.17255968410977e-37,1.0,1.0,1.0,1.0,6.245564229311334e-06,1.0,4.08236999917206e-33,1.6167732942881846e-05,1.0,1.0,1.0,1.0,2.182982849067947e-14,1.0,1.6865672305074826e-56,1.0,1.0,1.0,1.0,1.0,1.0
