,IRF8,RUNX1,HOXA9,FLI1,TFAP4,MAX,FLAG_MEF2D,ZEB2,PLAGL2,RUNX2,SP1,FOSL2,CEBPA,RXRA,E2F3,ZMYND8,ETV6,GATA2,ZNF281,FLAG_GFI1,SPI1,LYL1,MEIS1,MYB,MEF2C,MYC,SREBF1,LMO2,STAT5B,AFF4,BRD4,CDK13,CDK9,CEBPB,ELF2,FOXP1,GSE1,IKZF1,JUND,LDB1,MLL_KTM2A,MYBL2,PSER2,RARA,WDR5,IRF2BP2,POLII,cohesin,mediator,promoter,super_enhancer,open regions,H3K18,H3K27ac,H3K27me3,H3K36me2,H3K36me3,H3K4me1,H3K4me3,H3K79me2,H3K9ac
MYC,1.1388358401785261,2.0082385955670206,2.19116872836887,1.7452250589152225,2.5372125217674006,2.082234206171929,3.976362686867722,3.2908937336081276,4.195558193664019,1.4132326463301084,3.881181246824163,1.6248367994108561,0.845953203725259,3.3668336438818294,4.725604299686962,4.611980375148314,3.8023689252704123,0.9687826318266075,2.648106737378185,1.8708789376412545,0.8778523138217782,3.185444156473257,1.4322655440135703,2.854948066692625,1.7903980587274915,0.0,5.41534876174751,4.70582467115596,2.7851386104051667,3.841542396509491,2.305402741562688,2.754350713053557,2.3132170847102245,1.8514891517678729,2.33052940851898,2.0305976349973,1.4487101358419034,2.214226847590943,2.969432489121987,0.0,0.9094546228254463,2.8822310122984334,0.6422998681840808,3.5367644652083805,3.902795987085418,4.26795790322862,1.8081847550128631,1.7909472225169984,3.1909023796453035,3.1827172268012243,2.0037019208117575,0.08452793492088935,1.6439401047851203,1.3547228528447692,0.50581821828522,0.5187337810385888,-0.34609584869402066,0.6961049305653295,2.8566096148940088,0.8340884119697703,1.6977944787332746
SREBF1,1.2045510894145444,1.4225656620966547,2.1995265694243513,1.393002540496507,2.425764154190658,1.067979639532028,2.795677735516158,2.744488057229396,3.3439375998301974,0.9963900281920436,2.5853141101724506,2.760824966444354,0.3863625172354004,3.225431360870221,3.446773957697814,2.7847399725878454,3.3528343545993144,0.8468779161169824,2.83719895143055,1.9708873066567074,0.7762431563565172,1.6181301129071115,1.2389209560709293,2.2834746475141907,2.308517821094913,1.3907895828701817,0.0,3.0603045819103407,2.4638272790213946,4.561439840017578,1.6775433855099477,5.390892095140175,1.6521232735850409,1.3613248672345137,1.8641025958781137,1.721809241230447,2.408633677527442,1.7452681673089145,2.902368880061658,3.2299002184678702,0.0,4.560453559969529,1.4559285350795443,3.920521574093165,3.4853567791436673,3.086264492660067,1.8710027389230568,1.4912321029058981,2.2440871604435437,2.882246558401986,1.8670841762420771,0.0,1.230852527378315,1.1113569900401397,0.0,0.2966762713417339,0.0,0.0,2.4019849783189695,1.6711138199658866,1.5100235366737171
LMO2,1.181199851010028,1.7125734244630695,1.7052273933413575,1.6885744568714167,2.328364322680274,1.352928222337203,3.4280049354545703,3.026572232130466,3.6445912356800525,1.2256980244134064,3.132555113519046,1.3429703261693595,0.6174144930248336,3.118033316093195,3.88221740535029,3.495379659305783,3.6334705035301873,0.9967391513215424,2.7699477535689563,1.540561293142986,0.9206444160166213,2.2810083216716066,1.3867375833561664,2.705182465102655,2.064153668026877,1.5503034493378294,4.363163282979132,0.0,2.5266819851583735,4.616433887652228,2.120972769188736,3.3929827629286575,1.9403709631530313,1.5742106489833334,2.2709752751093633,1.9683461749880637,0.9839690512775835,2.087126548244512,2.719744162879132,0.0,0.43939294547384133,4.261443772043323,1.5952168531810147,3.2834206626137226,4.526465768402909,3.5403736279672,2.1919478691039966,1.725374368359202,2.650670336775236,3.6936343796709354,2.270286038995641,0.18623745863361363,1.530854420258736,1.4654179834449617,-1.1315915992834165,0.5137757723485012,0.0,0.3152820063700972,3.0770948116579993,2.1401932211548504,1.9176178349595738
STAT5B,1.1838369813684297,1.663211659161897,1.5088542925331418,1.5573199918720966,2.488391181517828,1.28643372510829,3.0799679082841074,2.9054890104266806,3.9443749125155865,1.1420383088639277,2.9625061854906267,2.1249162010456635,0.7189207720822128,3.4417576983247753,3.995902222956711,3.2846466735230684,3.5209837916850026,1.012198684729227,2.7491596248056918,1.9702706476733651,0.8887606880995753,2.219531333529632,1.2473812965174707,2.3738283577206394,2.2455906231433818,1.506002595102587,5.606589868839999,3.5501951120813735,0.0,4.074559907250379,2.019924391923795,2.6464077979228433,1.8933882984718597,1.5103241714197757,1.9670450166428175,1.8107640464409767,1.8498273474594145,1.980116449018657,2.47856611098102,0.0,0.9381049249227523,3.192554813677235,1.0271109680675254,3.8232855600069224,3.663119525026939,3.3540976597694416,1.7958028900258647,1.407262059079607,2.596345528963916,2.9267033196872076,1.8184903764264178,0.129808266054265,1.4285174311586506,1.2721966798083075,0.0,0.490045646188917,0.0,0.6289391475290345,2.5012927039646646,1.3027127967140526,1.664616469165515
AFF4,0.942469355876594,1.2992871816345462,1.597198925328797,1.2292747690435115,2.1359604098084177,1.0110378177885235,2.646232745975227,2.401014343232312,3.0336516968531857,0.8972822100790699,2.4302093493639174,1.8512152710175291,0.0,2.8330596462111486,3.2199542466056843,2.56951618418681,2.7080443267273173,0.7113210553514501,2.7526824928501417,1.7753671097533157,0.615246623054321,0.7608040042821964,0.9737245555126989,2.0380338337674977,1.8191493480372503,1.2699709385445774,4.3570380062462215,3.0755991230399387,2.190903349105633,0.0,1.6146449435837174,6.181663461491825,1.7114225416933748,1.229497506025492,1.767346758858307,1.5155206518076803,3.1465510550605185,1.5771879196688645,2.169564512314111,5.21448858952944,-0.7099720869945941,4.876175841321878,1.9570818806549186,3.291230635058743,3.857861649510762,2.8418534594779397,1.6575179063611494,1.4475735015871247,2.11484219533318,3.0159783996200398,2.507730455183092,0.0,1.2229892814885144,1.128870631920643,0.0,0.2748587414861375,0.7242208872065063,-1.140252013124122,2.5877112278921985,2.0130739204552377,1.59652917864043
BRD4,1.2129674439290248,2.0014496105913966,2.2204228269022637,1.7957511312261139,2.459568631466383,1.6430147668286554,3.4520887817238504,3.165621365863948,3.9308049737446833,1.317808050588528,3.2217934131324504,1.936230077630615,0.8105809646502804,3.3173654906863916,3.967787061284652,4.431479615874737,4.186687814213379,1.0917495118707314,2.497849569165826,1.5029869338007613,0.9623293469239713,2.8268937400103247,1.464114447289082,3.083509156352641,2.1524248302078632,1.693901933655177,4.054644872104279,5.26681907521133,2.8475448036897797,3.776282426562097,0.0,3.6250099966124774,2.3067919764079603,1.7074519022192567,2.274652585915094,2.108385910458315,1.5661163075589086,2.2512718359412673,3.3609362871907407,0.0,1.2569461741803265,2.8941966294278663,0.9507610881056621,3.2541006163150397,4.127051537633616,4.025513690839698,1.8078248358066658,1.56965762458931,3.033557833578692,2.973893695104556,2.638165361695356,0.11563594495546216,1.734318303233894,1.6219359581773318,-0.4139763635159558,0.5667064411542351,0.0,0.9149078511962249,2.736149993836313,1.289751405422968,1.8812976521712022
CDK13,0.0,1.3410573745671726,5.194325545475174,0.0,1.8238968620167342,0.0,2.333681233104719,3.1768539234046087,2.817895097572279,0.0,2.098632697032813,3.2957417689871966,0.0,2.5775786834176393,2.728477159763073,2.1631558876957544,3.950495322016076,2.6129092039525355,2.4136003957291288,1.759527274026371,0.0,2.548519645430534,0.0,1.8318344731525695,2.1997288536633217,0.0,4.329069945053261,2.4326991834449525,1.660788704964605,4.9015366193563255,1.532286191801407,0.0,1.3362203544830207,0.0,1.8504570087406909,0.0,6.6168031200570265,1.5181197403254885,4.447744862432247,8.987192703901034,0.0,7.335828977457369,0.0,3.716338793607941,5.543322522414478,3.4171004135843384,0.0,0.0,1.6769860786625128,2.2318696711558763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9227326190460499,0.0,0.0
CDK9,1.2640373076381075,1.955013377478635,1.7509022008223087,1.8122591015498661,2.34800205823447,1.5296054279462592,3.4224159502122515,2.899051165122258,3.8988854921291174,1.3273610911252713,3.1716483351433173,1.0986654279787764,0.6361682958207372,3.1498620642156365,4.204139761140911,4.041162618217944,4.769956078309491,0.8495563971332311,2.5375016325415602,1.6415780487544693,1.0134056102696378,2.7617032973736277,1.279879388847959,2.6515382541088055,1.7341208776302628,1.7521906564645113,4.249922922965009,4.336906933182025,2.726121110321606,5.147477859300796,2.402885289708733,2.8583707338756956,0.0,1.5943618208884598,2.2663117363143153,1.8685818861396353,1.718419889707018,2.1678039061939023,2.3419180795772596,0.0,1.0306688361767296,3.1836571300255208,1.0336275869707137,3.2151269265760547,4.0255036437085,3.6957745791985372,1.7742648440488742,1.5331729363953768,2.696778224263345,3.1179217883681773,2.0828490515346623,0.12338549737167588,1.6401708239706851,1.3932565001812505,0.0,0.5045033981783971,0.0,0.8090094160420912,2.8278789470244052,1.2346158029877943,1.7913415996644593
CEBPB,0.8091753889275918,1.829131414438294,1.2062562026782047,1.5409017627270183,2.2308400981344048,1.5399267642362697,2.7856708759811095,3.095832212984554,2.9791937357406084,1.2108867875882843,2.8612241542591916,1.7020573536353785,1.5120422733302195,2.9695261211963193,3.223282531274449,3.2462051101077565,3.248589800390811,0.8189498489479881,2.1517222335821216,1.7029467326008336,0.6723346169941727,2.5270945673711296,1.2705736492679636,2.3230117714951493,1.578712695898867,1.6180621229811538,3.310979980567514,3.389596340482655,2.312342562408887,2.7382245801987404,1.9833893417903647,0.0,1.7791826485930582,0.0,1.8563451881174782,1.7533138391387744,0.8880760650986925,2.1055973451246373,2.3807232253293398,0.0,0.9232260366220649,2.0744409861136526,0.6979038091894489,2.943184226171851,3.227114807575869,3.589529906214819,1.4056217556752448,1.4032455189605255,2.3832009360872006,2.3729410685634926,2.146959814012063,0.0,1.6285219189686804,1.1981585627967861,0.0,0.6897350584148355,0.0,0.7620620332821311,2.0645003492598377,0.9559122677626014,1.4873915809624507
ELF2,1.1420828339783287,1.5027029247940114,1.1854353554608954,2.0706978465871537,2.005579177871709,1.4035982637235054,2.8955188898367465,2.7749243642583736,3.6681077923836436,1.094438638898619,2.962982500105393,1.0127304940342103,0.5674639403990722,2.6081130747877364,3.544586105899539,3.3019935512405714,4.036804278965823,0.7728211387134415,2.3080832465230876,1.2976096933127603,1.05145072718129,2.1089845994041374,1.2759750694105854,2.27532630949447,1.5244896988405898,1.483907747499194,3.610666930991359,3.803651009401988,2.2343292658813425,3.3230346519688223,1.9132840455800277,4.0538004298000985,1.8448962090261793,1.4048366799664933,0.0,1.7412088565813417,0.870770440734424,2.150091861058812,2.0579165382723303,0.0,0.7351003577669651,2.996212938247155,0.9084340814437009,2.6001104490891245,3.8812499589509626,3.176137771684375,1.682956569081541,1.56481954785163,2.346013726534664,3.150695130263131,1.716241683198972,0.08161224471008112,1.3861344875010475,1.2832287092014287,0.0,0.5218416691039517,-0.18358489609599715,0.6434424088302888,2.7087814200130316,1.2893211368114657,1.6041526981505594
FOXP1,1.432285501647383,1.8022074986304788,3.5493794728209993,1.7758044354994935,2.11224104388983,1.4735218788778688,3.419224347082555,2.771126433943584,2.8837983507352023,1.5712691032024335,2.750277029916861,2.1647209190914505,1.4607710751655416,2.8291750171519263,3.0759138929644774,4.1963855404011134,4.19404852755018,1.5380148373574134,1.7959002554071868,1.4745736094581539,1.013704083457791,3.034897913004078,1.9223655123581767,3.4219352151278724,2.4507210079502393,1.4816127747385919,3.9414776262840605,3.7171542452897803,2.335104498782547,3.038624563586357,2.0216713625855838,2.3174364139538044,1.7424254263901662,1.4778677413368848,1.959340495699372,0.0,2.04908351782126,2.004077065771966,5.254461437606289,0.0,1.3075155565987122,4.0897301927208884,0.5548716243010928,3.0284780894175385,3.2764155207107772,4.518528861869722,1.3949892788289027,1.099765616435322,2.5885842560125787,2.1925115562861426,1.7612778197518633,0.12171607807829218,1.1086755918394948,1.2242433818984206,-0.5981990303094251,0.1393232670870554,-0.4048797774384263,1.1113585186603503,1.9254133252836252,1.0777483039995037,1.1692582964464404
GSE1,0.771002084110845,0.9952605028776754,4.371417919822627,0.7549776652025337,0.8721913730881151,0.5940723933876312,1.497702784209563,2.2489588554392417,1.2640400797225848,0.6450749042124974,0.9080505612153635,2.056750165466852,0.911234481249349,1.484431577721179,1.295062733859443,1.4544303931445737,2.564069077725783,2.708130170261272,0.0,2.445575781040783,0.0,2.5911230444240596,0.7198535482501043,1.3598531893550572,1.4375784776496294,0.7179914187775474,2.2705715284133507,0.8538864825983226,1.2860174397314237,2.9688851148286353,0.9244155782854695,7.182531493700266,0.9694237098022344,0.0,0.0,1.1586432306819228,0.0,1.0094331412432227,3.28159267455133,8.590189462613512,0.0,5.8826603196861,0.0,2.38502040501527,2.636563124594973,2.6737655404427167,0.0,0.0,0.9544445849384692,0.0,0.0,0.0,0.0,0.0,2.6338244138964373,-1.0499160831796268,0.0,0.0,0.0,-1.1126758272016744,-1.028630150003939
IKZF1,1.1877559843917191,1.4860386682780211,1.6676219847410996,1.5745395479419446,1.7400329236982595,1.2665334072562788,2.365636557781045,2.6301629767326107,2.466441028710439,1.0788578842993284,2.2786943560663797,1.4483437342590695,0.8545856053113604,2.2425832251657907,2.461927674353391,2.712473691538449,3.413116483959169,1.019931283611567,1.8284816010302891,1.3114610985746626,0.965319015654216,2.3556044924482293,1.2655820728266742,2.142838192817847,1.6693853866883497,1.306166981760597,2.652859573929695,2.7154426973348498,1.9877560191165742,2.3380641761181504,1.7011102327034604,2.331449595420999,1.601824332012701,1.4145721790810801,1.9075768727916698,1.6020134659367673,1.3865911496134598,0.0,2.513164103349761,0.0,0.9971207606377481,1.9706736899286286,0.6483878851610609,2.3488226421240204,2.596138468226122,2.930622498417954,1.2567026520269629,1.3213128247678427,2.016253572997786,1.937696144754569,1.842583684283986,0.0,1.234575259455271,1.1246240690991078,0.0,0.45075023940401204,-0.1807999627564356,0.9144981926860847,1.8651819308710595,0.8807117022250969,1.278993161671654
JUND,1.2230481269863678,1.347965614914363,4.249238771204633,1.3020699830600755,1.8709128032510902,1.1051214113976875,2.130060633768655,2.3985610092177247,1.859568246171793,1.088912563280865,1.8898911305721176,4.203029035777437,1.3049633492197887,2.1263301175246725,1.8741524976692738,2.3806822559164007,2.9514399535289555,1.7549174610661487,1.3254234089398593,1.300629384820812,0.766455437137886,2.6592899286281604,1.459741864987106,2.23786565183701,2.228962284784083,1.1490168596708334,2.8437400545238796,2.181909563926274,1.6507254270309777,2.17122930976572,1.5394444838055665,5.261231550484308,1.2310848451386711,1.1369547958960406,1.309031614549032,1.842548379034904,3.517659189890805,1.6612045719981594,0.0,4.632213869685216,1.3020790061189382,4.674237084580923,0.0,2.675853187629822,2.0068936313479195,3.2559961467150202,0.9583596085432332,0.9531009501673303,1.8254527986441615,0.6249501742892535,0.0,0.0,0.7659384488104597,0.9245657548692591,-1.078411332302209,0.0,0.0,0.9939243557850335,0.8901880025749345,0.4147983434455359,0.6875131333361537
LDB1,0.0,0.0,5.32640677713581,0.0,0.0,0.0,0.0,2.9783988010599707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8418143981775983,3.387832655925833,0.0,0.0,0.0,2.348948659443868,0.0,0.0,0.0,0.0,2.9405579617078814,0.0,0.0,4.433010053732587,0.0,9.031199713625728,0.0,0.0,0.0,0.0,7.416036975128874,0.0,4.065415428963641,0.0,0.0,6.733519164985044,0.0,2.6365941142516984,0.0,3.203679538318828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3247854910444055,0.0,0.0,0.0,0.0,0.0,0.0
MLL_KTM2A,0.8801219877343397,1.1493807055628391,1.7946918099878733,0.9100535755173865,0.7893418247737267,0.8083103382731804,0.63984565442114,0.8226455353353324,0.28783429645239667,0.8567799361641334,0.30222790042861575,1.3830813760568585,1.0097191514373447,0.7490429694950916,-0.2238113664177981,0.9852977732634863,1.0535296682251405,1.2231477898408554,0.0,0.5395663155887076,0.7617544136602334,1.9297167578269074,0.9813103249522782,1.2314687943673575,1.4371906723358165,0.6614557675858302,0.0,0.5177330354515008,0.9888598995720133,-0.8436993897450957,1.0833719340154642,0.0,0.8786190808053937,0.7335318272010534,0.7167489936539673,1.156731892063818,0.0,1.0496238253730632,1.9588327794240457,0.0,0.0,-1.5477074872490246,0.0,0.9427379752066744,0.0,1.1226094903243493,0.46534338695873523,-0.13677374062425499,0.9724519948350403,-1.1548590578079976,1.7603307912806894,0.0,0.6769403726027325,0.8774513597048462,-2.5577611519129477,0.34837772439800296,0.0,1.7873677466578985,-0.41442948516674716,0.7580613428247057,0.6047597046810096
MYBL2,0.8506111196181322,1.08867404576359,4.805503657414315,1.0136227157657731,1.8759458198594556,0.9267118698214137,2.5745386573728366,2.9588903845701067,2.736280929852319,0.9326613705651912,2.2092401506670205,2.261076373433816,0.0,2.4508667023396193,2.978812496119969,2.2806059725613124,2.8225710267301882,1.867620234477836,2.3093514721879247,1.526553845505826,0.0,2.0496961125117696,0.8806524117477801,2.0332732471417088,2.117961577791408,1.101146969375982,3.9134959672251086,2.784633625876167,1.8667815328206994,4.269275662199573,1.385203784783001,7.749014419760107,1.4127692763364927,1.01443844134899,1.6155718987723886,1.662003981285816,5.740746803776506,1.343539771799856,4.128072621933384,6.980339965866563,-1.3280210500398941,0.0,1.3781515568234373,3.299572901538478,4.571476234207919,3.233575023523426,1.3735979162988439,1.1637683983461078,1.8721136561631444,2.812176765944849,0.0,0.0,0.8601870168068827,0.885080556667404,0.0,0.0,0.0,-1.60479054079864,2.1508782247895595,1.7086408186773365,1.1631934274689062
PSER2,0.12350071752594761,0.5066312818246048,0.0,0.3840055248000762,0.9071839363134159,0.35935959930226125,1.2913149969166537,1.1532851013601477,1.6417376780108601,0.21047676339933172,1.3454900096308389,0.0,-0.14622136365492708,1.3371049205270567,1.728815866945449,1.2713987481567313,1.329579931295515,0.0,1.3791564589479453,0.41890750938652377,0.0,0.0,0.1774101917454254,0.8099783827481343,0.4926380350644202,0.4479276264277513,1.9719601009503371,1.8659098976823665,0.9976128676527914,3.0163571639946456,0.7708044462626172,0.0,0.8150955205621468,0.5258651203711943,0.8180415781333242,0.47199701424746004,0.0,0.6307930491291476,0.35068635077669463,0.0,0.0,1.9431422124054223,0.0,1.3511280049084036,2.4307024968465267,1.359466404004236,2.078372795851689,0.7120069243436262,1.0757749080061725,1.6428854306364191,2.4391519015647645,0.17068115785399565,0.7060947273498867,0.686725927236201,-1.9835337617256699,0.3572261016661634,2.8047955038928984,0.0,1.3108309757772354,1.9151934473457592,1.0646265214048576
RARA,1.0469800267195233,1.3413782310631743,1.988443658851565,1.2439761125364022,2.1589529456008223,1.0007267296728257,2.4293791163878207,2.478049585337745,2.9610057674244024,0.9534598315780848,2.1574821338834833,2.7769620117255673,0.681566644236715,3.66131249805571,2.8598888888887193,2.4448335287542307,3.004874794263697,1.0877642614293734,2.4025411119476034,1.8090192193241117,0.7118047252985912,2.2443780135558935,1.1090139247143718,2.0826403383978453,2.2079311074633434,1.2607989147174248,4.0604270158967735,2.6036890678141678,2.1970450182071346,3.471390760033079,1.5522282019313909,4.484371345457262,1.499622850192078,1.3031644789075485,1.5734605041684808,1.5490714948201536,2.5843169337831715,1.6213983010527129,2.7808499232599564,2.9177406675083635,0.7106719510718928,3.7866311510328154,1.064765532952959,0.0,3.1057492653754086,2.975999067948123,1.571814762357527,1.187444570026164,2.0226500004907133,2.019467393500135,1.8946286075685939,0.0,1.1121042812147872,1.00799129653124,-0.9556711616446056,0.3775239495436228,0.0,0.5106142126458815,1.7751734801803736,1.1771926484851276,1.2424086736318538
WDR5,0.9638171712836862,1.3687072554857596,0.0,1.3438607117280998,1.9025720753018263,1.0795950867407276,2.537706347315014,2.352315782175543,2.8077025467788927,0.9585794879163578,2.406210681255608,0.0,0.0,2.5305564383970784,2.9511121926221766,2.484915247929035,2.8268596035593863,0.0,2.3786583963777512,1.4588150637017894,0.7266261838987197,0.0,1.0163980658971592,1.9193084142919283,1.5784657629065624,1.2426969476465421,3.178882026120098,2.882494704847118,2.0118206661638545,3.5663919184499973,1.6150170655638882,5.78959497926436,1.5554942491471582,1.2954848843533178,1.832784437516492,1.5266155308625453,2.6373101369577787,1.6449440399786661,1.935058120476684,0.0,0.0,4.6347768702122565,1.6374635666163846,2.813192874496053,0.0,2.6683662137296214,1.6117021614149312,1.567287146186322,1.9640510081956972,2.9427614282624197,0.0,0.0,1.2414248191367314,1.0730898099670658,0.0,0.5036362724334426,0.0,-0.7494997277339586,2.3892847657320697,1.8651258620612932,1.5501061825695748
IRF2BP2,1.323032496604434,1.5972321926558217,2.995556851533326,1.5163869675748094,2.487866932483915,1.2469965286360705,2.8175971437431366,2.8835051418577367,2.868518980364173,1.1622508409900627,2.5145001933932836,2.4652915580947754,1.0344914136481105,2.9297792303165986,2.8015817988019376,2.8592122333873893,3.464731823790527,1.4599059909873007,2.2965952338411917,1.643214857526349,0.9054336279079677,2.8798950981360845,1.519398845695613,2.577579308137817,2.203537758180481,1.4122156958869123,3.590909680916038,3.0453407557880046,2.2099095811283997,3.3288391526117023,1.8035453247313886,4.956180015314409,1.6909476265099148,1.503589692048964,1.8903222819274779,1.9484477173945718,3.2850907833478864,2.02042515416567,3.9791666289656007,4.374616091055119,0.8696427562612267,4.4034972110422475,1.1234055896152484,3.342243588137249,3.2750804175042036,0.0,1.5953177265192167,1.4904840412498226,2.22701502220577,2.191134437476361,2.045598571381437,0.17903661500985654,1.230397937784394,1.1932035190177537,-0.832394907882727,0.39541955232961734,0.0,0.6921833594790956,2.047367845581971,1.2565083216992556,1.3936579026714293
POLII,0.6448527463760256,1.1095830421521136,0.7220069262129855,1.05610646815184,1.719613710938875,0.9105611307420771,2.5066870317302645,1.994585824216311,2.808342018625386,0.7243223211584134,2.435099236318708,0.8764752465362463,0.22733909734017455,2.2366396434632256,3.0557314655722743,2.4603351993276585,2.225741424191145,0.4029404347142724,2.062155209419423,1.0647588220592008,0.45317701460163895,1.251173496236461,0.7366292691050526,1.7233816550369203,1.3052102008275197,1.1737893317592627,3.235439029484914,3.1699959390692847,1.9002108449517534,2.697890674654597,1.4849120293048652,0.0,1.4206526720761659,1.0593232982910952,1.595580637681662,1.211625296901696,0.0,1.31061976775369,1.3251573426131462,0.0,0.4603259097901074,2.15060712005362,2.3272007227026164,2.4037126766200836,2.710919663783666,2.2640773160225414,0.0,1.1948647653427247,2.1058044943552856,2.669839742119336,2.2303316389681505,0.21559988644633313,1.1636573653909499,1.1339144283000544,-1.0154259030402746,0.434439561977555,1.6159043413898622,0.28041867382329444,2.2433653595694953,1.905729713408317,1.5242896526951126
cohesin,0.5277075015426267,1.221468499917007,0.6210903856894407,1.1100157576390537,1.8311717735421418,1.3399847157158948,2.6218704656567637,2.649929535829918,3.134291335137419,0.8019212331825191,3.1630544390779693,0.7341176806788309,0.0,2.3754531080891055,3.7121190269492277,2.9080856798726984,2.7178673302336014,0.0,2.5001234661605976,1.096441652668417,0.33957890739419694,1.5924276709741048,0.8746731088388049,1.828791109141063,0.8515972872179375,1.4298375908945344,3.3145427241370475,3.3350689771400543,1.872999308558296,3.1873317589490373,1.6308448562997662,2.201226200607418,1.546067728092113,1.2853645214673841,1.8893968252287632,1.1682358350118076,0.0,1.7308863413773548,1.6408344425740224,0.0,-0.15293377108311945,2.2709351724188225,0.8991353181331885,2.1714261877706176,4.236850110338139,2.8905594424897307,1.4705621235541415,0.0,1.9769994686288228,3.5223724881919294,1.8925199363883418,0.13164703698322666,1.2468374254991494,0.8914358721477734,1.2007911953151462,0.33346149560301763,0.0,-0.11641523390313384,2.857016104078601,0.8110995765467649,1.6970408807406343
mediator,1.2132305461776387,1.7535259878867144,2.0414007950132693,1.7680308642128117,2.4972782323532776,1.4901270485086018,3.725040215123049,3.3087363210836567,4.096738900155785,1.2718431754930626,3.467287252599825,2.0739879149627143,0.9369074052012498,3.5821166907327044,4.332911555799809,3.9229799267176753,3.804685037992544,1.2033461994073629,2.7293014035735284,1.7198520847650867,0.9072361820542999,2.4896453978465987,1.4285675278084795,2.868350228001469,2.4378586061738097,1.7405497294228789,5.642797588572097,4.883603107283932,2.906646861416201,4.713507461938542,2.3046146120318696,3.0233360792512776,2.0354630352802037,1.6528615421626547,2.239860000585615,2.1325056169728023,1.3790069522355075,2.1861609139958165,3.2856812646229057,0.0,0.973257726605096,3.7573841900351894,1.1740323178570287,3.84488280642758,4.2044855183558445,4.055081133487854,2.1534086657817686,1.5724087501891388,0.0,3.210878153900143,2.644824455997548,0.12566308855955,1.5999829890408768,1.5339093744347363,-0.41820784572104625,0.5052829831430959,0.0,0.7647239089969706,2.7617518298686816,1.503435781496259,1.7734676579997408
promoter,0.6512078740626849,1.301609239138022,0.0,1.3076506139003337,1.9356053995176463,1.1547061985142957,2.810342202742589,2.419541446555186,3.255206877394458,0.9207081902843275,2.996396180073881,0.0,-0.3480707863690867,2.485460144696528,3.789923159113748,2.7222655880303637,2.5169082764678286,0.0,2.7281590697447853,1.326736912269135,0.5580533440434083,0.0,0.828252109955673,1.871270388184897,1.0315688727563532,1.3257790555983844,3.6735653984574093,3.4758183360717476,2.145925718203468,4.077428793199812,1.6465173677225737,2.8588645360802842,1.6390802018623813,1.266730856124077,1.9854267870643147,1.3991824202863326,0.0,1.5455558235627267,0.6833053875976333,0.0,-1.0380784436342778,4.009767595129005,1.3890486876547317,2.307873175143719,4.310635809069287,2.330603684409015,1.8920480344185993,1.7239066222443367,2.093269936185869,0.0,1.2765480795272743,0.18414140062280104,1.4398669879596533,1.219124518233876,1.9531013044325816,0.5134869372791955,0.0,-1.0161468629960213,3.300166691571515,1.9757506316591384,1.9070653988823991
super_enhancer,0.691994023248949,0.982450441206089,0.0,0.8989188145716602,1.295467987070313,0.7977499478725157,1.4693946192481495,1.6545887022993178,1.611377684571852,0.6474071866903729,1.4609811879712418,1.2014530826939471,0.8407461093282375,1.6788501305271966,1.4435681055266356,1.51295546200473,1.623469382481708,1.4176096990703213,1.5249535773166156,1.0590846142578805,0.5504369124501982,1.4886704001421518,0.866701789541671,1.3466722732455798,1.261877917324622,0.903705101537764,1.7886444032867896,1.8254009768857398,1.273214250669289,2.4130718258920107,1.3253877373222638,0.0,1.114594267732605,1.0432279707246617,1.113900960778052,1.0421148128143214,0.0,1.2829612164770476,0.0,0.0,1.1705453450077046,0.0,1.6481221224516687,1.7907811092278842,0.0,1.8042712592287722,1.4196239595608822,1.0359984829063913,1.5650594331349843,1.1175142641940512,0.0,0.0,1.1634284149355798,1.2541535118844964,0.0,0.9149067937246808,1.739993605518598,0.9052165396303504,1.2145436795297022,1.2498758922596966,1.3180976627898044
open regions,0.48191383393344295,0.41528774419416875,0.0,0.0,0.8227005641284539,0.14414649894938675,1.3598724849573305,0.6818997306226342,1.864776836668022,0.1866473480567786,1.5698840569930883,0.440466048496304,-0.25808233187454155,1.3056525788442717,2.271627569648736,2.875095314691046,1.5994233520026182,-0.3632582587702946,0.6675691997353762,0.0,0.1690088386582279,1.4016538677044257,0.20655841184071078,1.2944503497359132,0.55171789374834,0.38973570261474383,1.6336017803446305,1.9196206644730434,0.9222643903350063,0.6393166722345632,0.66644542654752,0.0,0.7069082991105221,0.15275101370156155,0.4846128199173217,0.7271117877795241,-1.0197808686671388,0.15404396777459656,1.4568029454899782,-1.8129040315076363,0.0,0.0,1.4139731526510588,1.1807265664160767,1.936034204324646,1.9287466755911375,1.9491093588562727,0.7617369082469791,0.839021483116514,1.9322918026388292,1000.0,0.0,-0.1424201719313134,0.0,0.5484528707070264,0.0,-0.32285918269269187,-0.36665169425738064,0.1940451177694673,-0.3355094878474489,0.0
