,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
ZCCHC10,0.09955891619407688,0.1016949152542373,0.039153439153439155,0.03617571059431524,0.022962112514351322,0.028534370946822308,0.025885558583106268,0.03368421052631579,0.012552301255230125,0.015703069236259814,0.007021063189568706,0.014340344168260038,0.014736842105263158,0.014745308310991957,0.030303030303030304,0.006613756613756613
NDE1,0.28,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCC6L,0.09322033898305085,0.046875,0.03225806451612903,0.10714285714285714,0.0,0.01694915254237288,0.02702702702702703,0.0,0.02531645569620253,0.03731343283582089,0.010752688172043012,0.0,0.0,0.01694915254237288,0.04054054054054054,0.009259259259259259
TRPM7,0.11020151133501259,0.09218612818261633,0.05005107252298264,0.03341288782816229,0.02106430155210643,0.0295159386068477,0.04076433121019108,0.035269709543568464,0.015719467956469165,0.012,0.013039117352056168,0.011039558417663294,0.02190580503833516,0.007017543859649123,0.019801980198019802,0.012594458438287154
SWT1,0.015151515151515152,0.08888888888888889,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.034482758620689655,0.0,0.0,0.05555555555555555,0.0,0.07692307692307693
GIN1,0.11634349030470914,0.07086614173228346,0.06343283582089553,0.02030456852791878,0.01762114537444934,0.029914529914529916,0.010050251256281407,0.023809523809523808,0.01276595744680851,0.003134796238244514,0.008695652173913044,0.012552301255230125,0.03333333333333333,0.032432432432432434,0.011764705882352941,0.012048192771084338
BCAS3,0.022727272727272728,0.010101010101010102,0.03076923076923077,0.0,0.013513513513513514,0.0,0.01098901098901099,0.025,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP62CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS13C,0.047345767575322814,0.05198180636777128,0.020729684908789386,0.018357487922705314,0.011308562197092083,0.011472275334608031,0.010834236186348862,0.004830917874396135,0.006105006105006105,0.009865470852017937,0.005274261603375527,0.008113590263691683,0.00646551724137931,0.004592422502870264,0.0059382422802850355,0.00625
GDAP2,0.12674094707520892,0.13846153846153847,0.07114624505928854,0.0410958904109589,0.0395778364116095,0.028011204481792718,0.015197568389057751,0.06030150753768844,0.014814814814814815,0.01607142857142857,0.015544041450777202,0.011876484560570071,0.008426966292134831,0.0,0.02702702702702703,0.003257328990228013
BSPRY,0.11764705882352941,0.0,0.0625,0.07142857142857142,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBP1L,0.10494450050454086,0.11006517016654598,0.06883365200764818,0.05589307411907655,0.026607538802660754,0.04532304725168756,0.03560528992878942,0.02443609022556391,0.026490066225165563,0.01826722338204593,0.018973214285714284,0.011437908496732025,0.027912621359223302,0.01608910891089109,0.04407951598962835,0.016869728209934397
LRRC49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APTX,0.05505341002465078,0.06217008797653959,0.02532561505065123,0.020122484689413824,0.010906040268456376,0.008928571428571428,0.015272727272727273,0.024096385542168676,0.007177033492822967,0.0068520757758968156,0.006917755572636433,0.004799040191961607,0.013089005235602094,0.014925373134328358,0.016466117796073463,0.003948110547095319
BIVM,0.029585798816568046,0.015151515151515152,0.015748031496062992,0.0,0.02912621359223301,0.012195121951219513,0.0,0.017543859649122806,0.0,0.007936507936507936,0.009345794392523364,0.0,0.02702702702702703,0.014285714285714285,0.07407407407407407,0.0
MFSD6,0.019417475728155338,0.006756756756756757,0.0,0.0,0.007352941176470588,0.008403361344537815,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0
SYTL2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRP1,0.09090909090909091,0.0625,0.07692307692307693,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIDT1,0.12857142857142856,0.041666666666666664,0.034482758620689655,0.0,0.02702702702702703,0.03773584905660377,0.0625,0.0,0.1111111111111111,0.13333333333333333,0.058823529411764705,0.1,0.1,0.0,0.18181818181818182,0.0
ARHGEF38,0.16666666666666666,0.2727272727272727,0.42857142857142855,0.375,1.0,0.0,0.2,0.09090909090909091,0.0,0.0,0.0,0.0,0.625,0.25,0.2,0.0
DEF8,0.01015228426395939,0.049689440993788817,0.02654867256637168,0.010416666666666666,0.0,0.014925373134328358,0.018018018018018018,0.020833333333333332,0.006060606060606061,0.00819672131147541,0.0,0.0,0.008264462809917356,0.0,0.0125,0.0
FBXL12,0.17428924598269468,0.20419847328244276,0.14137214137214138,0.10828025477707007,0.10030395136778116,0.1016949152542373,0.095,0.09691629955947137,0.06188118811881188,0.0528169014084507,0.039711191335740074,0.0299625468164794,0.0821256038647343,0.043478260869565216,0.1092896174863388,0.043478260869565216
ANKRD49,0.25475285171102663,0.20110192837465565,0.1511111111111111,0.13392857142857142,0.057034220532319393,0.05371900826446281,0.1,0.08411214953271028,0.042071197411003236,0.04156479217603912,0.045871559633027525,0.05120481927710843,0.05829596412556054,0.043478260869565216,0.08542713567839195,0.01951219512195122
PAQR5,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
WDR55,0.08345021037868162,0.09456740442655935,0.07142857142857142,0.05776173285198556,0.04215851602023609,0.043914680050188205,0.040172166427546625,0.041237113402061855,0.019367991845056064,0.016921837228041903,0.016272189349112426,0.00903225806451613,0.025411061285500747,0.03236797274275979,0.035955056179775284,0.012804097311139564
TENT5C,0.23511904761904762,0.2395264116575592,0.1256218905472637,0.09119496855345911,0.04582651391162029,0.06202723146747353,0.0625,0.05642633228840126,0.05714285714285714,0.05097250167672703,0.02476780185758514,0.0354978354978355,0.07710843373493977,0.05141388174807198,0.060546875,0.005681818181818182
GON4L,0.15544041450777202,0.09722222222222222,0.06363636363636363,0.06578947368421052,0.047619047619047616,0.03614457831325301,0.06896551724137931,0.08695652173913043,0.017543859649122806,0.0,0.0,0.028985507246376812,0.041666666666666664,0.016666666666666666,0.011904761904761904,0.03278688524590164
PGPEP1,0.042449841605068636,0.04980842911877394,0.022952295229522954,0.0224019912881145,0.01596071209330878,0.019246861924686193,0.021867115222876366,0.02181818181818182,0.01575299306868305,0.01876172607879925,0.01536983669548511,0.010064043915827997,0.020089285714285716,0.013437849944008958,0.026502908855850032,0.0071090047393364926
ELP6,0.06182795698924731,0.06465517241379311,0.013157894736842105,0.0273224043715847,0.006944444444444444,0.012244897959183673,0.012448132780082987,0.0,0.01593625498007968,0.012658227848101266,0.009345794392523364,0.010638297872340425,0.019230769230769232,0.024242424242424242,0.027777777777777776,0.010380622837370242
SNRK,0.21662669864108713,0.21532846715328466,0.10833333333333334,0.07578947368421053,0.05823627287853577,0.08145580589254767,0.07789473684210527,0.0438871473354232,0.03687943262411347,0.03206412825651302,0.030434782608695653,0.008557457212713936,0.032989690721649485,0.038636363636363635,0.03827751196172249,0.019417475728155338
CC2D1A,0.028871391076115485,0.02097902097902098,0.022222222222222223,0.015789473684210527,0.015625,0.0,0.01293103448275862,0.008620689655172414,0.0,0.0,0.00625,0.0,0.00684931506849315,0.005847953216374269,0.01824817518248175,0.007518796992481203
TOR4A,0.09031044214487301,0.0987012987012987,0.05860113421550094,0.05585106382978723,0.040880503144654086,0.058333333333333334,0.0397489539748954,0.054474708171206226,0.013133208255159476,0.011658031088082901,0.0029850746268656717,0.0056179775280898875,0.019943019943019943,0.010033444816053512,0.056239015817223195,0.0325
GPATCH4,0.0837770678026269,0.08180466038671294,0.05403158769742311,0.06421152030217187,0.04439252336448598,0.040770941438102296,0.061755952380952384,0.04918032786885246,0.02431222008957134,0.01706200582605077,0.02356902356902357,0.018376722817764167,0.027607361963190184,0.03128153380423814,0.035693387946167346,0.017820773930753563
TMEM214,0.0844306738962045,0.08888888888888889,0.05846153846153846,0.08193668528864059,0.03180914512922465,0.032577903682719546,0.03736920777279522,0.031446540880503145,0.007556675062972292,0.011016949152542373,0.007104795737122558,0.00846262341325811,0.03305785123966942,0.003976143141153081,0.0196078431372549,0.004744958481613286
TMEM104,0.08187772925764192,0.0896358543417367,0.043859649122807015,0.06318681318681318,0.036211699164345405,0.06017699115044248,0.04595588235294118,0.048582995951417005,0.010542168674698794,0.0161892901618929,0.006734006734006734,0.01990049751243781,0.025936599423631124,0.028985507246376812,0.0405616224648986,0.025906735751295335
EPS8L1,0.027777777777777776,0.017241379310344827,0.02247191011235955,0.043478260869565216,0.0,0.0,0.0,0.02702702702702703,0.06349206349206349,0.0,0.020833333333333332,0.0,0.03225806451612903,0.04,0.0,0.0
QRICH1,0.09328683522231909,0.08293677770224338,0.041740674955595025,0.037756202804746494,0.016881827209533268,0.02311111111111111,0.02888446215139442,0.02054794520547945,0.014229249011857707,0.018125323666494046,0.01084010840108401,0.012403100775193798,0.021479713603818614,0.021454112038140644,0.024582104228121928,0.007654836464857342
PIGG,0.08645533141210375,0.06319702602230483,0.08280254777070063,0.04310344827586207,0.015873015873015872,0.053691275167785234,0.011627906976744186,0.010638297872340425,0.02247191011235955,0.007722007722007722,0.008849557522123894,0.0,0.0,0.016260162601626018,0.029069767441860465,0.006896551724137931
FNBP1L,0.0,0.14285714285714285,0.5714285714285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTLN,0.06788247213779129,0.059154929577464786,0.0359375,0.015384615384615385,0.004518072289156626,0.017452006980802792,0.018,0.012738853503184714,0.012077294685990338,0.012844036697247707,0.007177033492822967,0.018223234624145785,0.02023121387283237,0.011764705882352941,0.020833333333333332,0.011428571428571429
DCAF16,0.09138737334372564,0.09404073422177521,0.046801872074883,0.030867221950024497,0.02281191806331471,0.023919429290809903,0.027014652014652016,0.016140865737344093,0.020397489539748955,0.016519823788546256,0.0125,0.008709853021230268,0.024062278839348902,0.015384615384615385,0.02734375,0.008906882591093117
ZCCHC2,0.24378109452736318,0.21788990825688073,0.13309352517985612,0.06572769953051644,0.0599250936329588,0.06474820143884892,0.09871244635193133,0.10067114093959731,0.05105105105105105,0.015283842794759825,0.011111111111111112,0.023017902813299233,0.0625,0.018726591760299626,0.07272727272727272,0.028112449799196786
DPP8,0.08603096410978184,0.0800376647834275,0.03374413145539906,0.027406646111682084,0.020434641582873826,0.024420788979336257,0.02483564645726808,0.013935340022296544,0.016387845681119836,0.01770657672849916,0.014584346135148274,0.01322860686233981,0.01571366215626364,0.010303967027305513,0.01563160118293198,0.010452961672473868
ST7L,0.16304347826086957,0.11864406779661017,0.0847457627118644,0.05555555555555555,0.06060606060606061,0.08333333333333333,0.08333333333333333,0.05555555555555555,0.031746031746031744,0.08641975308641975,0.0,0.0,0.06060606060606061,0.0975609756097561,0.13513513513513514,0.024390243902439025
BCOR,0.17818428184281843,0.18556701030927836,0.08307692307692308,0.06506024096385542,0.03913894324853229,0.05098493626882966,0.06327543424317618,0.058394160583941604,0.04599406528189911,0.018537590113285273,0.013555787278415016,0.019699812382739212,0.011428571428571429,0.017741935483870968,0.031914893617021274,0.031141868512110725
TEX10,0.043478260869565216,0.1320754716981132,0.0,0.0,0.05263157894736842,0.0,0.02857142857142857,0.05,0.0,0.017543859649122806,0.0,0.04878048780487805,0.03125,0.022222222222222223,0.02857142857142857,0.0
ANKHD1,0.08944954128440367,0.08695652173913043,0.045662100456621,0.015873015873015872,0.010810810810810811,0.01744186046511628,0.021621621621621623,0.03488372093023256,0.014354066985645933,0.003257328990228013,0.005050505050505051,0.0045871559633027525,0.010416666666666666,0.0,0.0048543689320388345,0.012012012012012012
CWC25,0.19047619047619047,0.45454545454545453,0.3,0.0,0.14285714285714285,0.3333333333333333,0.0,0.25,0.1,0.21428571428571427,0.0,0.0,0.25,0.0,0.0,0.0
RETSAT,0.056896551724137934,0.04932735426008968,0.04559270516717325,0.03187250996015936,0.028268551236749116,0.013774104683195593,0.021671826625386997,0.015957446808510637,0.004739336492890996,0.01228878648233487,0.0,0.007263922518159807,0.0,0.01509433962264151,0.025139664804469275,0.002232142857142857
UHRF1BP1,0.10709253170502583,0.1213235294117647,0.06796875,0.04842105263157895,0.025112107623318385,0.0379746835443038,0.03644859813084112,0.03547066848567531,0.03812549642573471,0.03359683794466403,0.02883506343713956,0.014822134387351778,0.03376906318082789,0.02512562814070352,0.056137012369172214,0.013888888888888888
NSUN2,0.07326283987915408,0.07989720827006191,0.036794425087108014,0.0294010889292196,0.017800167926112512,0.026991916859122403,0.0267071805533344,0.02043524416135881,0.008725761772853186,0.00795476327391221,0.008755173511620503,0.003754171301446051,0.01149025069637883,0.00646756705345254,0.013492177407779532,0.004792058873866164
ALKBH5,0.0666351606805293,0.06741946197276652,0.03277807630306287,0.032444124008651765,0.015593220338983051,0.020875763747454174,0.017364657814096015,0.021208907741251327,0.015327450069670227,0.011739915713425647,0.005454545454545455,0.006688963210702341,0.014957264957264958,0.0117096018735363,0.01840773124712379,0.01004228329809725
INO80D,0.21099887766554434,0.2111801242236025,0.10956175298804781,0.08018867924528301,0.06263736263736264,0.05283505154639175,0.07152682255845942,0.07929515418502203,0.041666666666666664,0.03388278388278388,0.031609195402298854,0.013368983957219251,0.04136690647482014,0.03262955854126679,0.064453125,0.023411371237458192
NCAPG2,0.01073738680465718,0.012721994535519126,0.004471771939631079,0.0032232070910556,0.0016995963458678563,0.0030605193010168823,0.0023408761565042917,0.0022835060600737748,0.0011021307861866275,0.001119716338527573,0.0007648768548263729,0.0013290802764486975,0.0012746972594008922,0.0013614703880190605,0.0014417531718569781,0.0015408320493066256
MTMR10,0.10130718954248366,0.11372549019607843,0.03529411764705882,0.0440251572327044,0.012345679012345678,0.05314009661835749,0.03333333333333333,0.02040816326530612,0.04477611940298507,0.006535947712418301,0.056962025316455694,0.02158273381294964,0.0,0.020833333333333332,0.020202020202020204,0.0
RNF43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0,0.0
SLC66A1,0.10463258785942492,0.09246575342465753,0.09817671809256662,0.07559055118110236,0.057803468208092484,0.06666666666666667,0.06464924346629987,0.06306306306306306,0.040993788819875775,0.029035012809564473,0.03327495621716287,0.020202020202020204,0.04524886877828054,0.034482758620689655,0.07738998482549317,0.026706231454005934
CASZ1,0.09090909090909091,0.17073170731707318,0.09090909090909091,0.030303030303030304,0.0,0.0,0.045454545454545456,0.0,0.07142857142857142,0.0,0.058823529411764705,0.0,0.0,0.1111111111111111,0.0,0.0
PXK,0.052428681572860444,0.05412907702984039,0.020430906389301635,0.01639344262295082,0.01090909090909091,0.013605442176870748,0.014588859416445624,0.007313829787234043,0.007046979865771812,0.009004623996106109,0.008991008991008992,0.0065830721003134795,0.013659237958303379,0.006968641114982578,0.014914243102162566,0.007275372862859221
LAX1,0.4,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKAL1,0.056074766355140186,0.05220883534136546,0.034666666666666665,0.03424657534246575,0.01567398119122257,0.015503875968992248,0.023872679045092837,0.005128205128205128,0.02832244008714597,0.009868421052631578,0.004962779156327543,0.006928406466512702,0.011869436201780416,0.015748031496062992,0.0058309037900874635,0.00558659217877095
TTC19,0.06738836265223275,0.06749201277955272,0.03098827470686767,0.02330293819655522,0.0186470078057242,0.017664799655320983,0.02107728337236534,0.008403361344537815,0.013157894736842105,0.010554988083077971,0.009970089730807577,0.010178117048346057,0.013429752066115703,0.01393188854489164,0.018304431599229287,0.01034340091021928
MKS1,0.009389671361502348,0.024793388429752067,0.03296703296703297,0.02912621359223301,0.0,0.0,0.0,0.045454545454545456,0.008333333333333333,0.019230769230769232,0.0,0.009009009009009009,0.0,0.0,0.016,0.021897810218978103
NSD3,0.08002065049044915,0.09332425068119891,0.020335985853227233,0.0297029702970297,0.015182186234817813,0.022556390977443608,0.034482758620689655,0.009505703422053232,0.007239819004524887,0.014623955431754874,0.0056179775280898875,0.001984126984126984,0.01542111506524318,0.0125,0.008988764044943821,0.0011976047904191617
TASOR2,0.07335907335907337,0.058823529411764705,0.08383233532934131,0.023809523809523808,0.04035874439461883,0.008264462809917356,0.07272727272727272,0.02127659574468085,0.014925373134328358,0.009216589861751152,0.011560693641618497,0.011695906432748537,0.0,0.02054794520547945,0.049586776859504134,0.005988023952095809
SPDL1,0.05491329479768786,0.046189376443418015,0.034666666666666665,0.002688172043010753,0.0028089887640449437,0.01832460732984293,0.0027397260273972603,0.00851063829787234,0.007832898172323759,0.012280701754385965,0.0045351473922902496,0.0,0.0,0.009900990099009901,0.012779552715654952,0.0049504950495049506
SEMA4C,0.2226950354609929,0.20618556701030927,0.12162162162162163,0.17279411764705882,0.1,0.12062256809338522,0.12222222222222222,0.13043478260869565,0.06496519721577726,0.06741573033707865,0.05782312925170068,0.046511627906976744,0.07142857142857142,0.05752212389380531,0.10989010989010989,0.019337016574585635
RPP25,0.14561196379378197,0.14518950437317785,0.0975609756097561,0.10122989593188268,0.055930568948891035,0.08638743455497382,0.08273615635179153,0.07439198855507868,0.037698412698412696,0.03979156797726196,0.028186274509803922,0.030217186024551465,0.05705394190871369,0.03715170278637771,0.07097989949748744,0.016016713091922007
FOCAD,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.011111111111111112,0.0,0.021739130434782608,0.031746031746031744,0.016
YTHDF1,0.12178308823529412,0.11601423487544484,0.0688976377952756,0.045351473922902494,0.034261241970021415,0.03857008466603951,0.047516198704103674,0.046296296296296294,0.01639344262295082,0.01635372501514234,0.016379310344827588,0.00946372239747634,0.025094102885821833,0.018315018315018316,0.0367816091954023,0.008906882591093117
TMEM260,0.07035928143712575,0.07142857142857142,0.021479713603818614,0.01557632398753894,0.024024024024024024,0.03836930455635491,0.01871657754010695,0.026905829596412557,0.024054982817869417,0.0365296803652968,0.024096385542168676,0.02147239263803681,0.02040816326530612,0.018433179723502304,0.046610169491525424,0.007936507936507936
CMTM6,0.026694915254237287,0.026986052152819892,0.01106340819022457,0.006870229007633588,0.004545454545454545,0.005248868778280543,0.005231388329979879,0.007978723404255319,0.004614370468029005,0.0033076074972436605,0.002964845404489623,0.004062038404726735,0.005098789037603569,0.00546583850931677,0.007656967840735069,0.001863932898415657
DNAAF5,0.06167846309403438,0.056338028169014086,0.03550295857988166,0.017953321364452424,0.015313935681470138,0.007861635220125786,0.010889292196007259,0.01098901098901099,0.012152777777777778,0.004645760743321719,0.0,0.01188707280832095,0.008223684210526315,0.007920792079207921,0.012658227848101266,0.0
DUS2,0.14864864864864866,0.15151515151515152,0.04878048780487805,0.057692307692307696,0.05714285714285714,0.09615384615384616,0.02564102564102564,0.0,0.023255813953488372,0.023529411764705882,0.0,0.034482758620689655,0.06666666666666667,0.041666666666666664,0.03636363636363636,0.025
CHTF8,0.059707168663243965,0.057229678399594835,0.03476206547418157,0.028949950932286556,0.013685239491691105,0.021052631578947368,0.021383227530905446,0.021462105969148222,0.009117647058823529,0.010851063829787235,0.005994550408719346,0.006683375104427736,0.012535612535612535,0.014760147601476014,0.021406727828746176,0.0078010726474890294
LIME1,0.09433962264150944,0.06930693069306931,0.08333333333333333,0.0625,0.07407407407407407,0.0196078431372549,0.0273972602739726,0.09090909090909091,0.038461538461538464,0.0,0.023809523809523808,0.0,0.0,0.023255813953488372,0.0625,0.015873015873015872
ZSCAN32,0.17159763313609466,0.16993464052287582,0.10904255319148937,0.12912912912912913,0.07167235494880546,0.08645533141210375,0.0621301775147929,0.09230769230769231,0.040214477211796246,0.027522935779816515,0.03374233128834356,0.020618556701030927,0.102880658436214,0.05343511450381679,0.05099150141643059,0.034482758620689655
UBE2R2,0.07838781339257378,0.0692940666955392,0.0336950314106225,0.024305555555555556,0.014438166980539862,0.019144144144144143,0.020356234096692113,0.020512820512820513,0.023851590106007067,0.026470588235294117,0.007952286282306162,0.012411347517730497,0.017834394904458598,0.012903225806451613,0.019348268839103868,0.015444015444015444
CHCHD3,0.040421792618629174,0.03274695534506089,0.015983725661145014,0.01087719298245614,0.008105369807497468,0.007291082445316881,0.012843488649940263,0.012345679012345678,0.013208453410182517,0.006192468619246862,0.004068584713746004,0.005797101449275362,0.008306709265175719,0.006209150326797385,0.006626332469029098,0.00428380187416332
BPNT2,0.04499653872779017,0.042157072544404026,0.02178734507501631,0.01297134238310709,0.008722911271636909,0.009553664726078518,0.012173606210303459,0.011816838995568686,0.007532956685499058,0.005879208979155532,0.0035080880919898657,0.003997819371252044,0.005152868430092752,0.00663544106167057,0.008381030253475062,0.0024691358024691358
TMEM161A,0.02127659574468085,0.02654867256637168,0.03968253968253968,0.0,0.0,0.008064516129032258,0.03007518796992481,0.0,0.014388489208633094,0.005681818181818182,0.0,0.0,0.0,0.01020408163265306,0.015748031496062992,0.007194244604316547
HAUS4,0.027093596059113302,0.021352313167259787,0.01694915254237288,0.016042780748663103,0.0,0.00411522633744856,0.0,0.0,0.008888888888888889,0.002824858757062147,0.0,0.0049504950495049506,0.008333333333333333,0.016129032258064516,0.011834319526627219,0.0036231884057971015
TRMT10C,0.15789473684210525,0.19402985074626866,0.057971014492753624,0.040268456375838924,0.026737967914438502,0.021621621621621623,0.06321839080459771,0.058823529411764705,0.04046242774566474,0.04304635761589404,0.020512820512820513,0.010582010582010581,0.04081632653061224,0.04285714285714286,0.029411764705882353,0.021645021645021644
EXD3,0.07425742574257425,0.06547619047619048,0.015503875968992248,0.05747126436781609,0.0,0.01,0.019417475728155338,0.058823529411764705,0.02142857142857143,0.0,0.025974025974025976,0.014925373134328358,0.0,0.023255813953488372,0.02586206896551724,0.047619047619047616
KANSL2,0.28273809523809523,0.2945054945054945,0.17133956386292834,0.1440677966101695,0.10572687224669604,0.11194029850746269,0.10948905109489052,0.08333333333333333,0.04716981132075472,0.060550458715596334,0.03488372093023256,0.051515151515151514,0.12698412698412698,0.02857142857142857,0.11258278145695365,0.027777777777777776
DUSP23,0.04326923076923077,0.10377358490566038,0.036585365853658534,0.02727272727272727,0.02727272727272727,0.039735099337748346,0.05511811023622047,0.038461538461538464,0.007874015748031496,0.021052631578947368,0.024390243902439025,0.009009009009009009,0.027777777777777776,0.0,0.022556390977443608,0.011764705882352941
ADPRS,0.17232375979112272,0.18115942028985507,0.10784313725490197,0.09027777777777778,0.05185185185185185,0.07246376811594203,0.10215053763440861,0.14018691588785046,0.05084745762711865,0.05034324942791762,0.024242424242424242,0.05,0.11627906976744186,0.06329113924050633,0.05327868852459016,0.011194029850746268
SOHLH2,0.05194805194805195,0.041666666666666664,0.0392156862745098,0.03333333333333333,0.045454545454545456,0.0,0.02564102564102564,0.08695652173913043,0.0,0.03225806451612903,0.07692307692307693,0.043478260869565216,0.0,0.0,0.0,0.0
SARS2,0.04054054054054054,0.05668016194331984,0.04020100502512563,0.01507537688442211,0.025477707006369428,0.021621621621621623,0.03398058252427184,0.0,0.003816793893129771,0.008287292817679558,0.007633587786259542,0.0,0.03424657534246575,0.006578947368421052,0.017777777777777778,0.010948905109489052
COMMD4,0.0482897384305835,0.02318840579710145,0.008595988538681949,0.02108433734939759,0.013100436681222707,0.015625,0.013513513513513514,0.02857142857142857,0.008247422680412371,0.011217948717948718,0.003816793893129771,0.00821917808219178,0.003436426116838488,0.008,0.009456264775413711,0.009029345372460496
OCIAD1,0.021321961620469083,0.01631578947368421,0.009254218835057159,0.00435052827843381,0.0030921459492888066,0.004086398131932283,0.006720430107526882,0.008040201005025126,0.0021961932650073207,0.0034129692832764505,0.003771213073538655,0.005067567567567568,0.00641025641025641,0.0018214936247723133,0.0032102728731942215,0.001454192922927775
RNF125,0.07924528301886792,0.07711442786069651,0.04482225656877898,0.037037037037037035,0.017770597738287562,0.02037351443123939,0.023508137432188065,0.012012012012012012,0.020442930153321975,0.0215633423180593,0.03420523138832998,0.01592920353982301,0.008639308855291577,0.03926096997690531,0.020100502512562814,0.0267639902676399
ABITRAM,0.05718954248366013,0.07582938388625593,0.0248403122782115,0.022969647251845776,0.01509433962264151,0.015091342335186657,0.015799256505576207,0.013531799729364006,0.013944223107569721,0.0033200531208499337,0.007231404958677686,0.0046168051708217915,0.015086206896551725,0.013498312710911136,0.01668520578420467,0.011126564673157162
SLC41A3,0.03460837887067395,0.029154518950437316,0.008695652173913044,0.015873015873015872,0.02214022140221402,0.00847457627118644,0.012779552715654952,0.0,0.0,0.006153846153846154,0.0,0.0,0.0,0.006993006993006993,0.0223463687150838,0.0
LPCAT2,0.01685891748003549,0.019151846785225718,0.009695290858725761,0.0015552099533437014,0.006578947368421052,0.004470938897168405,0.0018281535648994515,0.009852216748768473,0.004228329809725159,0.0032025620496397116,0.002157497303128371,0.003561887800534283,0.0009009009009009009,0.0011001100110011,0.0013422818791946308,0.002551020408163265
MRPL16,0.0718232044198895,0.07588075880758807,0.037940379403794036,0.06472491909385113,0.014492753623188406,0.021739130434782608,0.015105740181268883,0.010050251256281407,0.02546296296296296,0.016025641025641024,0.005952380952380952,0.004987531172069825,0.00390625,0.008888888888888889,0.013071895424836602,0.00796812749003984
SDHAF2,0.08150851581508516,0.09923664122137404,0.058394160583941604,0.04009433962264151,0.03171247357293869,0.020872865275142316,0.022181146025878003,0.05985915492957746,0.020338983050847456,0.024705882352941175,0.02240325865580448,0.014950166112956811,0.02763819095477387,0.02005730659025788,0.02702702702702703,0.012330456226880395
COMMD8,0.0218921032056294,0.01673101673101673,0.00851063829787234,0.0,0.002617801047120419,0.004322766570605188,0.0033277870216306157,0.009828009828009828,0.006299212598425197,0.003131524008350731,0.001392757660167131,0.004419889502762431,0.004838709677419355,0.0016750418760469012,0.004484304932735426,0.004132231404958678
TRNAU1AP,0.09554140127388536,0.05660377358490566,0.07058823529411765,0.012345679012345678,0.02702702702702703,0.0125,0.02666666666666667,0.05555555555555555,0.0,0.0,0.014492753623188406,0.011627906976744186,0.015384615384615385,0.03508771929824561,0.0,0.009523809523809525
ODR4,0.21008403361344538,0.22671353251318102,0.08444444444444445,0.07627118644067797,0.05980861244019139,0.04884318766066838,0.07973421926910298,0.047619047619047616,0.03155818540433925,0.023114355231143552,0.011986301369863013,0.02618657937806874,0.02586206896551724,0.041916167664670656,0.038834951456310676,0.020151133501259445
