ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
"Image 8_Out_Channel Alignment_P2-1.czi",1,2,44491209.786487,187.25581984363,295.24601916089,31,6,15, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-1.czi",1,3,49157373.006468,546.88989774154,395.47596029262,31,7,16, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-1.czi",4,5,71530.851545283,139.93835616438,217.30821917808,31, , ,15800,1621,7317,12587.780821918,460.28767123288,5246.4109589041,8522,0,2567,73,73,73,7278,1621,4750,2051.5390580853,360.22124680736,1222.0426301395,918908,33601,382988,11870047000,24808799,2116836390
"Image 8_Out_Channel Alignment_P2-1.czi",4,6,18617.618895348,264.65789473684,263.65789473684,31, , ,12002,1821,9038,10105.736842105,962.47368421053,7790.2631578947,8536,114,5956,19,19,19,3466,1707,3082,1082.7216653778,549.68287508153,1006.2898214125,192009,18287,148015,1961493577,23039479,1171302947
"Image 8_Out_Channel Alignment_P2-1.czi",4,7,22537.117610158,222.54347826087,297.41304347826,31, , ,13651,254,2123,11051.913043478,39.391304347826,1398.9565217391,8195,0,865,23,23,23,5456,254,1258,1464.5116130718,80.231902026356,324.2571199556,254194,906,32176,2856515458,177306,47325964
"Image 8_Out_Channel Alignment_P2-1.czi",4,8,37235.237790695,222.57894736842,322.55263157895,31, , ,18558,429,5706,12724.210526316,83.394736842105,4370.7631578947,8168,0,2605,38,38,38,10390,429,3101,3016.8067255536,135.45868812212,815.80013563904,483520,3169,166089,6489151818,943193,750560287
"Image 8_Out_Channel Alignment_P2-1.czi",4,9,21557.242931455,225.63636363636,346.77272727273,31, , ,12971,2444,4371,11330.454545455,1021.9545454546,3421.6818181818,9514,199,1818,22,22,22,3457,2245,2553,1052.5974099148,624.32633997604,756.37672563495,249270,22483,75277,2847609592,31162055,269588163
"Image 8_Out_Channel Alignment_P2-1.czi",4,10,31355.98971848,208.40625,347.53125,31, , ,17670,3537,3988,12901.84375,2608.1875,3356.28125,9047,1560,2705,32,32,32,8623,1977,1283,2539.0863496399,591.81505597938,386.85141219979,412859,83462,107401,5526498053,228542142,365107237
"Image 8_Out_Channel Alignment_P2-1.czi",11,12,20577.368252753,466.26190476191,379.97619047619,31, , ,12215,3407,3329,10326.190476191,1495.6190476191,1567.0476190476,8253,383,128,21,21,21,3962,3024,3201,1214.9429459463,802.82553996435,879.36855050601,216850,31408,32908,2268756132,59864980,67034184
"Image 8_Out_Channel Alignment_P2-1.czi",11,13,36255.363111993,493.22972972973,429.52702702703,31, , ,13467,932,10017,11275.675675676,358.94594594595,8277.8648648649,8033,70,4961,37,37,37,5434,862,5056,1387.4268760322,183.95605543262,1480.9866111287,417200,13281,306281,4773510212,5985395,2614312297
"Image 8_Out_Channel Alignment_P2-1.czi",11,14,21557.242931455,547.45454545455,433.40909090909,31, , ,12905,2224,5778,11173.863636364,1322.2727272727,4776.2272727273,9155,626,2974,22,22,22,3750,1598,2804,1063.8296630326,458.1934694114,810.20584872983,245825,29090,105077,2770581433,42873680,515656737
"Image 8_Out_Channel Alignment_P2-1.czi",11,15,44094.360541613,570.72222222222,435.61111111111,31, , ,18620,826,2880,13040.933333333,105.8,425.17777777778,8124,0,0,45,45,45,10496,826,2880,3013.8949836926,207.54075174858,633.00740656621,586842,4761,19133,8052644170,2398933,25765655
"Image 8_Out_Channel Alignment_P2-1.czi",11,16,24496.866967563,547.38,455.7,31, , ,14285,1918,7555,12168.52,1032.2,6657.96,9841,568,5795,25,25,25,4444,1350,1760,1269.6272786399,412.8675130515,513.81104503504,304213,25805,166449,3740508857,30726951,1114546827
"Image 8_Out_Channel Alignment_P2-1.czi",11,17,21557.242931455,586.27272727273,466.31818181818,31, , ,13635,3749,11834,11510.272727273,1042.8181818182,10713.181818182,9612,0,8953,22,22,22,4023,3749,2881,1238.6671093527,1168.9239918409,792.79347195691,253226,22942,235690,2946920542,52618384,2538188774
"Image 8_Out_Channel Alignment_P2-1.czi",11,18,23516.99228886,614.33333333333,485.04166666667,31, , ,11915,3206,7505,10492.333333333,1727.7916666667,5065.2083333333,8790,341,2590,24,24,24,3125,2865,4915,874.01998119965,873.03941736634,1317.5525063101,251816,41467,121565,2659707362,89176887,655678777
"Image 8_Out_Channel Alignment_P2-1.czi",19,20,30376.115039778,177.01612903226,161.5, , , ,2314,2594,8760,1424.2258064516,2233.0322580645,5309.6451612903,0,1782,3229,31,31,31,2314,812,5531,732.93891103681,230.55490797508,1579.048986962,44151,69224,164599,78996977,156174092,948764155
"Image 8_Out_Channel Alignment_P2-1.czi",19,21,35275.48843329,199.86111111111,172.94444444444, , , ,4946,4034,6968,2590.25,2973.0555555556,3771.9166666667,707,1787,2542,36,36,36,4239,2247,4426,956.47855251886,607.80490029729,1217.2783312432,93249,107030,135789,273558015,331136074,564046621
"Image 8_Out_Channel Alignment_P2-1.czi",19,22,22537.117610158,160.02173913044,175.23913043478, , , ,7655,4483,4541,4030.3913043478,3471.6956521739,3937.9130434783,1206,2105,3347,23,23,23,6449,2378,1194,1692.7840902739,716.6528533767,296.28486186032,92699,79849,90572,436654639,288510435,358595924
"Image 8_Out_Channel Alignment_P2-1.czi",19,23,19597.49357405,147.55,180.75, , , ,4326,5818,2441,1730.05,4151.2,1887.9,475,2312,1416,20,20,20,3851,3506,1025,1001.980064672,1033.1473935708,286.20748822452,34601,83024,37758,78936777,364929706,72839708
"Image 8_Out_Channel Alignment_P2-1.czi",19,24,20577.368252753,169.40476190476,210.97619047619, , , ,8899,3259,1318,3823.6190476191,2700.8571428571,673.42857142857,421,2090,282,21,21,21,8478,1169,1036,2667.1161668775,389.91554030511,315.80287703385,80296,56718,14142,449291488,156227898,11518256
"Image 8_Out_Channel Alignment_P2-1.czi",19,25,30376.115039778,242.33870967742,220.27419354839, , , ,4314,3541,6892,2395.5483870968,2871.2580645161,5661.4193548387,530,2125,4734,31,31,31,3784,1416,2158,1152.7754577167,401.41632318097,593.80770030898,74262,89009,175504,217764952,260401861,1004179970
"Image 8_Out_Channel Alignment_P2-1.czi",19,26,33315.739075885,195.91176470588,264.38235294118, , , ,922,3162,5846,208.02941176471,2552.8823529412,4640,0,1831,3788,34,34,34,922,1331,2058,239.25572540493,370.8657982144,479.58011938475,7073,86798,157760,3360421,226123950,739596304
"Image 8_Out_Channel Alignment_P2-1.czi",19,27,23516.99228886,129.33333333333,270.29166666667, , , ,5002,3475,4725,3855.2916666667,2767.0833333333,3663.125,2773,1872,2056,24,24,24,2229,1603,2669,699.2546018357,493.53770982012,645.93446379779,92527,66410,87915,367964583,189364332,331639955
"Image 8_Out_Channel Alignment_P2-1.czi",19,28,25476.741646265,163.07692307692,273.53846153846, , , ,7875,2908,3082,3612.3846153846,2437.9230769231,2566.1538461539,513,1829,1605,26,26,26,7362,1079,1477,2107.3215621148,279.07603595822,322.72399257665,93922,63386,66720,450302492,156477278,173817554
"Image 8_Out_Channel Alignment_P2-1.czi",19,29,25476.741646265,153.34615384615,287.30769230769, , , ,1030,3376,3499,571.53846153846,2662.2307692308,2002.1538461539,182,1865,649,26,26,26,848,1511,2850,258.44136368147,419.22674606397,868.23258138855,14860,69218,52056,10162860,188668066,123069816
"Image 8_Out_Channel Alignment_P2-1.czi",19,30,35275.48843329,200.94444444444,293.69444444444, , , ,7854,4371,3858,5115.2222222222,3256.5,2440.9444444444,1891,2088,559,36,36,36,5963,2283,3299,1712.8797491128,657.2983449589,936.24776770879,184148,117234,87874,1044646438,396893960,245175148
"Image 8_Out_Channel Alignment_P2-1.czi",19,31,20577.368252753,240.45238095238,353.30952380952, , , ,3406,10401,3088,2715.8095238095,8905,1405.6190476191,1618,7296,406,21,21,21,1788,3105,2682,532.2966859795,940.07031651893,859.06894229686,57032,187005,29518,160554844,1682954169,56251052
"Image 8_Out_Channel Alignment_P2-1.czi",19,32,20577.368252753,180.7380952381,355.11904761905, , , ,1818,2442,5421,517.61904761905,2253.2857142857,4395.4761904762,0,2030,3446,21,21,21,1818,412,1975,609.30357591192,122.90449253674,587.25255376606,10870,47319,92305,13051536,106925337,412621741
"Image 8_Out_Channel Alignment_P2-1.czi",19,33,19597.49357405,253.5,391.35, , , ,1649,2667,13012,1023.8,2309.6,11402.5,169,1811,10203,20,20,20,1480,856,2809,444.2830534456,231.34035077076,767.18099833776,20476,46192,228050,24713690,107701892,2611522892
"Image 8_Out_Channel Alignment_P2-1.czi",19,34,25476.741646265,189.23076923077,436.38461538462, , , ,4011,3619,7398,2226.5769230769,2888.8076923077,6271.6153846154,1300,2268,4978,26,26,26,2711,1351,2420,843.89075942693,434.52300461364,767.17461255821,57891,75109,163062,146702555,221695713,1037376070
"Image 8_Out_Channel Alignment_P2-1.czi",35,36,23516.99228886,614.91666666667,300.20833333333, , , ,4656,3606,10075,3791.9583333333,2989.875,7860.5416666667,1976,2184,5760,24,24,24,2680,1422,4315,574.69269513417,409.85154390764,1196.303436103,91007,71757,188653,352691001,218407961,1515831031
"Image 8_Out_Channel Alignment_P2-1.czi",35,37,46054.109899018,492.6914893617,316.28723404255, , , ,7770,3091,8837,4687.0212765957,2617.5106382979,7365.6170212766,3063,2142,5869,47,47,47,4707,949,2968,1042.1031095059,286.84178886782,681.91289617139,220290,123023,346184,1082458946,325798809,2571249002
"Image 8_Out_Channel Alignment_P2-1.czi",35,38,32335.864397183,643.92424242424,321.40909090909, , , ,3307,6933,13221,2116.1212121212,5049.2727272727,8892.6666666667,1604,2921,4157,33,33,33,1703,4012,9064,439.68310730398,1023.2367539067,2580.5025148538,69832,166626,293458,153959256,874844548,2822711958
"Image 8_Out_Channel Alignment_P2-1.czi",35,39,22537.117610158,465.67391304348,326.32608695652, , , ,5033,3231,9837,4099.9565217391,2684.652173913,7488.6086956522,3442,2037,6405,23,23,23,1591,1194,3432,397.84915806015,330.2091084994,970.16440683246,94299,61747,172238,390104047,168168055,1310529802
"Image 8_Out_Channel Alignment_P2-1.czi",35,40,51933.357971233,487.27358490566,335.55660377359, , , ,4723,3820,8836,2788.3773584906,2703.641509434,6769.9245283019,0,2050,4852,53,53,53,4723,1770,3984,1624.4719523873,483.87256325876,1010.2720663468,147784,143293,358806,549300834,399587801,2482163322
"Image 8_Out_Channel Alignment_P2-1.czi",35,41,28416.365682373,646.6724137931,347.12068965517, , , ,4027,4034,8406,2183.6896551724,3117.8965517241,6926.7586206897,520,2004,5591,29,29,29,3507,2030,2815,1163.9195818885,576.66636459838,757.30875262209,63327,90419,200876,176218361,291228323,1407478028
"Image 8_Out_Channel Alignment_P2-1.czi",35,42,20577.368252753,446.92857142857,359.64285714286, , , ,1985,3705,10073,592.19047619048,2966.2857142857,8452,0,1986,6805,21,21,21,1985,1719,3268,544.07192714269,488.27104592195,836.8317632595,12436,62292,177492,13284766,189544042,1514168132
"Image 8_Out_Channel Alignment_P2-1.czi",35,43,24496.866967563,646.22,373.5, , , ,3615,3373,10439,1848.2,2794.2,9344.44,234,2081,8266,25,25,25,3381,1292,2173,999.19455062565,394.18861813435,569.8332416886,46205,69855,233611,109357435,198918073,2190757011
"Image 8_Out_Channel Alignment_P2-1.czi",35,44,50953.48329253,633.11538461539,389, , , ,7867,2993,9013,3688.9423076923,2543.5961538462,6592.7692307692,1117,2006,4420,52,52,52,6750,987,4593,1972.8891764336,299.12285230191,1523.2669691905,191825,132267,342824,906138235,340997031,2378496974
"Image 8_Out_Channel Alignment_P2-1.czi",35,45,23516.99228886,571.91666666667,421.58333333333, , , ,1378,3565,12862,539.79166666667,3163.9166666667,11263.5,0,2411,8724,24,24,24,1378,1154,4138,445.50498744748,322.8141094738,1199.2713004879,12955,75934,270324,11557919,242645654,3077874162
"Image 8_Out_Channel Alignment_P2-1.czi",35,46,36255.363111993,454.41891891892,434.82432432432, , , ,3603,3652,11784,2258.9189189189,2708.5945945946,9126.3243243243,745,1939,6334,37,37,37,2858,1713,5450,835.04941232302,455.37154911978,1420.4747260854,83580,100218,337674,213903514,278915010,3154361384
"Image 8_Out_Channel Alignment_P2-1.czi",35,47,25476.741646265,480.69230769231,448.65384615385, , , ,2322,4648,8683,1367.1538461539,3614.6923076923,7222.0769230769,656,2529,5235,26,26,26,1666,2119,3448,489.23439718055,639.78738776133,1026.951797236,35546,93982,187774,54580608,349949210,1382484022
"Image 8_Out_Channel Alignment_P2-1.czi",35,48,54872.98200734,566,491.83928571429, , , ,5347,2936,11873,2201.1785714286,2449.625,9675.9821428571,0,1824,4911,56,56,56,5347,1112,6962,1805.4778778851,285.15198897813,1747.1357910599,123266,137179,541855,450616748,340509249,5410865895
"Image 8_Out_Channel Alignment_P2-1.czi",35,49,45074.235220315,595.36956521739,490.80434782609, , , ,2479,3047,12136,1087.347826087,2422.4130434783,10312.586956522,0,1878,8071,46,46,46,2479,1169,4065,731.4471262851,305.81232996631,973.62248161953,50018,111431,474379,78462634,274140361,4934732021
"Image 8_Out_Channel Alignment_P2-1.czi",35,50,20577.368252753,612.64285714286,490.40476190476, , , ,10378,4369,7546,3058.9047619048,3594.8095238095,4589.9047619048,0,2403,2699,21,21,21,10378,1966,4847,3254.5945969469,580.78082088234,1393.9262500133,64237,75491,96388,408342585,278121893,481272348
"Image 8_Out_Channel Alignment_P2-1.czi",35,51,25476.741646265,550.46153846154,495.23076923077, , , ,7396,2699,9422,5461.6538461539,2359.0769230769,8309.0384615385,3223,1889,7413,26,26,26,4173,810,2009,1464.1457288756,197.95755566826,481.60959133051,142003,61336,216035,829164299,145676022,1800841819
"Image 8_Out_Channel Alignment_P2-1.czi",1,2,44362846.203577,186.57121084949,294.82647877369,32,6,10, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-1.czi",1,3,49224984.359299,547.04411179234,395.43444939884,32,9,19, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-1.czi",4,5,64671.728794365,139.87878787879,217.10606060606,32, , ,15753,1409,6995,12377.196969697,487.15151515152,5048.0303030303,8699,0,2530,66,66,66,7054,1409,4465,1913.6918506039,347.11949804174,1119.90888324,816895,32152,333170,10348914391,23494872,1763374990
"Image 8_Out_Channel Alignment_P2-1.czi",4,6,21557.242931455,264.40909090909,263.59090909091,32, , ,12820,1861,9392,10458.090909091,1001.3181818182,8350.5,8364,114,6772,22,22,22,4456,1747,2620,1315.6284360784,564.0175095529,848.80901155398,230078,22029,183711,2442525082,28738469,1549208717
"Image 8_Out_Channel Alignment_P2-1.czi",4,7,37235.237790695,222.02631578947,322.73684210526,32, , ,19253,665,5853,13191.631578947,178.68421052632,4586.0263157895,8971,0,2891,38,38,38,10282,665,2962,3111.562199291,221.98637714023,802.81691517354,501282,6790,174269,6970954776,3036550,823049275
"Image 8_Out_Channel Alignment_P2-1.czi",4,8,19597.49357405,186.75,340.25,32, , ,12688,653,7392,10802.2,131.35,5823.65,8980,0,4689,20,20,20,3708,653,2703,1127.8029223135,202.54233475602,851.69739344441,216044,2627,116473,2357917346,1124501,692080367
"Image 8_Out_Channel Alignment_P2-1.czi",4,9,30376.115039778,208.40322580645,347.43548387097,32, , ,16638,3176,3995,12285.225806452,2200.935483871,3265.6129032258,8259,1403,2543,31,31,31,8379,1773,1452,2400.1671012616,484.44414438845,444.11992955502,380842,68229,101234,4851554030,157208211,336508332
"Image 8_Out_Channel Alignment_P2-1.czi",4,10,22537.117610158,225.54347826087,347.02173913044,32, , ,13157,3150,4136,11436.217391304,1215.5652173913,3338.8260869565,9510,127,1694,23,23,23,3647,3023,2442,1069.4084157532,813.15579554356,724.70229951678,263033,27958,76793,3033262525,48531664,267952727
"Image 8_Out_Channel Alignment_P2-1.czi",11,12,18617.618895348,579.6052631579,288.76315789474,32, , ,12057,1254,10545,10604.631578947,489.05263157895,9027.1052631579,7858,98,6960,19,19,19,4199,1156,3585,1125.2565243597,306.61692960512,911.37435257216,201488,9292,171515,2159497648,6236528,1563234817
"Image 8_Out_Channel Alignment_P2-1.czi",11,13,22537.117610158,480.76086956522,364.0652173913,32, , ,13660,1142,3901,11725.086956522,290.69565217391,2152.0434782609,9896,0,1218,23,23,23,3764,1142,2683,1220.0641903025,350.75145755968,688.39850233983,269677,6686,49497,3194734521,4650176,116945331
"Image 8_Out_Channel Alignment_P2-1.czi",11,14,25476.741646265,585.92307692308,430.46153846154,32, , ,11596,1209,8251,11003.076923077,631.61538461539,6542.8461538462,9407,10,4236,26,26,26,2189,1199,4015,459.44687815476,366.15855329877,1152.8757675416,286080,16422,170114,3153037532,13724190,1146257794
"Image 8_Out_Channel Alignment_P2-1.czi",11,15,44094.360541613,492.65555555556,429.67777777778,32, , ,14130,1550,9983,11466.288888889,474.26666666667,7565.4444444444,8674,55,2472,45,45,45,5456,1495,7511,1538.7678899665,372.70987986027,2012.155250602,515983,21342,340445,6020593631,16233956,2753763559
"Image 8_Out_Channel Alignment_P2-1.czi",11,16,42134.611184208,570.68604651163,435.61627906977,32, , ,18288,713,2048,12908.348837209,74,399,8419,0,0,43,43,43,9869,713,2048,2861.6537500087,173.02821129735,537.89244809189,555059,3182,17157,7508835809,1492896,18997431
"Image 8_Out_Channel Alignment_P2-1.czi",11,17,28416.365682373,547.94827586207,456.12068965517,32, , ,13945,2680,7409,11805.068965517,1517.5172413793,6276.3793103448,9849,804,4779,29,29,29,4096,1876,2630,1231.5814435987,557.73756121685,619.85547934251,342347,44008,182015,4083900145,75492892,1153153363
"Image 8_Out_Channel Alignment_P2-1.czi",11,18,18617.618895348,586.07894736842,466.39473684211,32, , ,13197,3145,11630,11432.894736842,799.47368421053,10805,8985,0,9506,19,19,19,4212,3145,2124,1121.5506574351,966.27678162804,575.57565387474,217225,15190,205295,2506152325,28950440,2224175647
"Image 8_Out_Channel Alignment_P2-1.czi",11,19,19597.49357405,613.45,485.05,32, , ,12032,2822,6092,10432.75,1564.3,4398.85,8266,380,2773,20,20,20,3766,2442,3319,967.50677272211,803.86056004757,1031.8573583082,208655,31286,87977,2194630769,61218334,407227489
"Image 8_Out_Channel Alignment_P2-1.czi",11,20,18617.618895348,585.86842105263,488.02631578947,32, , ,12442,202,7958,10818.210526316,20.578947368421,6246.5263157895,8168,0,5171,19,19,19,4274,202,2787,1128.0180543742,48.10441858831,777.83419887253,205546,391,118684,2246543546,49699,752253198
"Image 8_Out_Channel Alignment_P2-1.czi",21,22,23516.99228886,177.16666666667,161.25, , , ,2186,2579,8580,1514.2083333333,2272.0416666667,5311.1666666667,0,1773,3484,24,24,24,2186,806,5096,632.58035950532,188.09421301841,1470.08889606,36341,54529,127468,64231477,124705887,726710504
"Image 8_Out_Channel Alignment_P2-1.czi",21,23,20577.368252753,132.88095238095,164.88095238095, , , ,1192,3159,11167,671.04761904762,2511.5714285714,8349.4285714286,264,1634,6433,21,21,21,928,1525,4734,247.30881023338,426.82415248303,1282.6110311169,14092,52743,175338,10679636,136111389,1496873928
"Image 8_Out_Channel Alignment_P2-1.czi",21,24,43114.48586291,200.34090909091,172.70454545455, , , ,3946,3489,7809,2473.5454545455,2636.7045454546,3873.1363636364,767,1872,2091,44,44,44,3179,1617,5718,799.17671167927,459.75496909415,1559.8475416096,108836,116015,170418,296674180,314986387,764676500
"Image 8_Out_Channel Alignment_P2-1.czi",21,25,27436.49100367,159.25,175.53571428571, , , ,6460,4975,4425,2904.8928571429,3870.5714285714,3632,13,2615,2701,28,28,28,6447,2360,1724,1947.9340497484,695.29836007559,445.09757565263,81337,108376,101696,338725341,432529924,374708892
"Image 8_Out_Channel Alignment_P2-1.czi",21,26,25476.741646265,116.5,214.15384615385, , , ,3288,2850,5474,2358.0769230769,2398.3076923077,4703.8461538462,1278,2026,3763,26,26,26,2010,824,1711,537.14719942131,253.86685789693,579.59763231454,61310,62356,122300,151786874,151160084,583678720
"Image 8_Out_Channel Alignment_P2-1.czi",21,27,23516.99228886,161.58333333333,256.58333333333, , , ,3496,3203,1553,1599.9583333333,2722.125,643.79166666667,321,2254,3,24,24,24,3175,949,1550,873.95122136126,294.4237278511,433.00707687426,38399,65331,15451,79003987,179832911,14259613
"Image 8_Out_Channel Alignment_P2-1.czi",21,28,34295.613754588,195.75714285714,264.35714285714, , , ,1136,3421,5654,321.54285714286,2701.2,4682.5714285714,0,1996,3906,35,35,35,1136,1425,1748,313.87308627169,414.86424427332,436.74964464879,11254,94542,163890,6968198,261228670,773912140
"Image 8_Out_Channel Alignment_P2-1.czi",21,29,20577.368252753,153.59523809524,287.78571428571, , , ,1324,3198,3985,702.33333333333,2575.6666666667,2166.0476190476,0,1612,603,21,21,21,1324,1586,3382,380.95384672337,406.97522447114,933.08957105899,14749,54089,45487,13261231,142627811,115940131
"Image 8_Out_Channel Alignment_P2-1.czi",21,30,24496.866967563,180.42,355.02, , , ,2384,2461,5206,681.16,2281.48,4026.32,0,2032,2856,25,25,25,2384,429,2350,760.66706909133,136.07385249685,625.79900394083,17029,57037,100658,25486219,130573161,414680304
"Image 8_Out_Channel Alignment_P2-1.czi",21,31,23516.99228886,188.83333333333,436.20833333333, , , ,3854,3113,7221,2171.4583333333,2520.25,6306.75,1258,1990,4860,24,24,24,2596,1123,2361,698.77134278157,351.47951266907,746.10083535789,52115,60486,151362,124396023,155281212,967405622
"Image 8_Out_Channel Alignment_P2-1.czi",32,33,20577.368252753,614.92857142857,300.35714285714, , , ,4808,3203,10254,3879.2380952381,2720,7887.8571428571,2919,1991,5741,21,21,21,1889,1212,4513,512.8963740135,335.08939105857,1260.6065716834,81464,57120,165645,321279506,157612098,1338366675
"Image 8_Out_Channel Alignment_P2-1.czi",32,34,39194.9871481,492.625,316, , , ,8239,3305,8462,5128.825,2679.725,7346.475,3256,2179,6399,40,40,40,4983,1126,2063,1061.0855807216,283.21913120771,448.17767696328,205153,107189,293859,1096104037,290365353,2166661463
"Image 8_Out_Channel Alignment_P2-1.czi",32,35,21557.242931455,525.86363636364,319.22727272727, , , ,3039,2863,3599,1831.5454545455,2551.6363636364,2976.4090909091,220,2203,2238,22,22,22,2819,660,1361,929.70782544445,205.58732253266,302.59003525766,40294,56136,65481,91951782,144126248,196821019
"Image 8_Out_Channel Alignment_P2-1.czi",32,36,30376.115039778,643.85483870968,322.20967741936, , , ,2453,6731,13034,1399.3225806452,5055.9032258065,8247.5483870968,0,2347,3481,31,31,31,2453,4384,9553,538.79930630349,1023.8759480471,2449.4378652895,43379,156733,255674,69410355,823876539,2288676062
"Image 8_Out_Channel Alignment_P2-1.czi",32,37,44094.360541613,487.52222222222,335.67777777778, , , ,4494,3529,9229,2630.5333333333,2725.6444444444,6937.8222222222,0,2001,4741,45,45,45,4494,1528,4488,1431.9962639616,397.90868959163,1078.0543772946,118374,122654,312202,401613738,341277772,2217138828
"Image 8_Out_Channel Alignment_P2-1.czi",32,38,29396.240361075,647.06666666667,346.3, , , ,4268,3869,8568,2037.7666666667,2997.3333333333,6834.5333333333,593,2105,5553,30,30,30,3675,1764,3015,1153.7730513507,552.84233166262,782.83603485741,61133,89920,205036,163179365,278383618,1419097512
"Image 8_Out_Channel Alignment_P2-1.czi",32,39,22537.117610158,495.9347826087,348.84782608696, , , ,7309,4076,7465,6228.7391304348,3225.8695652174,4958.7391304348,4495,2131,3102,23,23,23,2814,1945,4363,890.44632411307,606.03280021853,1259.3250435124,143261,74195,114051,909779079,247423459,600438947
"Image 8_Out_Channel Alignment_P2-1.czi",32,40,27436.49100367,646.25,373.35714285714, , , ,3363,3565,9988,1658.3214285714,2911.9285714286,9063.8214285714,323,2120,8157,28,28,28,3040,1445,1831,839.8330104549,446.8228523427,486.7573015733,46433,81534,253787,96044465,242811752,2306677231
"Image 8_Out_Channel Alignment_P2-1.czi",32,41,59772.355400853,633.20491803279,389.18852459016, , , ,8791,3184,9548,3619.1475409836,2481.6721311475,6245.8196721312,1005,1971,4117,61,61,61,7786,1213,5431,1921.5657230157,359.82397183954,1627.7382929308,220768,151382,380995,1020536854,383448888,2538597983
"Image 8_Out_Channel Alignment_P2-1.czi",32,42,23516.99228886,647.45833333333,397.25, , , ,866,2732,11301,410.79166666667,2247.5833333333,8877.25,0,1820,7062,24,24,24,866,912,4239,273.80586254191,261.24017213329,1290.1499491549,9859,53942,213054,5774297,122808808,1929616820
"Image 8_Out_Channel Alignment_P2-1.czi",32,43,20577.368252753,571.92857142857,421.92857142857, , , ,1428,3838,12464,599.90476190476,3378.0952380952,10570.523809524,0,2410,7283,21,21,21,1428,1428,5181,445.53169413207,354.66687253843,1448.2546605845,12598,70940,221981,11527570,242157848,2388404277
"Image 8_Out_Channel Alignment_P2-1.czi",32,44,39194.9871481,453.775,436.425, , , ,3748,3745,11930,2561.4,2690.3,8836.725,1144,1819,6345,40,40,40,2604,1926,5585,730.27461641811,484.78698467762,1309.5932425366,102456,107612,353469,283229538,298674282,3190394693
"Image 8_Out_Channel Alignment_P2-1.czi",32,45,19597.49357405,479.85,449.6, , , ,2226,5093,8166,1284.05,4015,7521.2,535,2011,6612,20,20,20,1691,3082,1554,474.61047463323,843.84296368958,479.04220229427,25681,80300,150424,37255535,335933848,1135729136
"Image 8_Out_Channel Alignment_P2-1.czi",32,46,20577.368252753,524.11904761905,474.5, , , ,2076,2563,10087,1476.380952381,2276.4285714286,8070.2380952381,953,2059,6736,21,21,21,1123,504,3351,368.53473054659,155.66617212117,958.96031746689,31004,47805,169475,48490072,109309307,1386095699
