,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
RBM14,0.061975938753189935,0.061601642710472276,0.041828040278853604,0.02617801047120419,0.02267818574514039,0.020895522388059702,0.022254127781765973,0.0375,0.015614392396469789,0.010672853828306265,0.0030211480362537764,0.00974817221770918,0.011450381679389313,0.014304291287386216,0.02291825821237586,0.006617038875103391
LYPLA1,0.016604071950978454,0.012329174093879977,0.006940639269406392,0.00625,0.0022756827048114434,0.005021834061135371,0.001594896331738437,0.002664890073284477,0.0031625553447185324,0.002816240319173903,0.007746308399903171,0.001753067868770348,0.0034239246736571796,0.0038510911424903724,0.004492699363534257,0.005884174667079591
CDC42EP2,0.3137254901960784,0.2857142857142857,0.4444444444444444,0.03571428571428571,0.0625,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.038461538461538464,0.16,0.2,0.0,0.10526315789473684,0.14285714285714285,0.36,0.0625
EMG1,0.09819639278557114,0.08358208955223881,0.05982905982905983,0.02364864864864865,0.03347280334728033,0.0391566265060241,0.027777777777777776,0.058823529411764705,0.022222222222222223,0.020602218700475437,0.02040816326530612,0.007575757575757576,0.020761245674740483,0.02456140350877193,0.0326975476839237,0.02029520295202952
IFI30,0.03642987249544627,0.024725274725274724,0.02295552367288379,0.01943198804185351,0.009025270758122744,0.022377622377622378,0.022535211267605635,0.01675977653631285,0.011703511053315995,0.0069868995633187774,0.007326007326007326,0.013196480938416423,0.0036429872495446266,0.015873015873015872,0.017045454545454544,0.006160164271047228
C1D,0.04556962025316456,0.030245746691871456,0.01179245283018868,0.016666666666666666,0.007042253521126761,0.007957559681697613,0.008375209380234505,0.002145922746781116,0.006493506493506494,0.002631578947368421,0.0112,0.006443298969072165,0.0068212824010914054,0.003169572107765452,0.005681818181818182,0.00430416068866571
TIMM17A,0.09443339960238568,0.10690423162583519,0.04534792806880375,0.030476190476190476,0.016536118363794605,0.01733102253032929,0.02042711234911792,0.015822784810126583,0.009737827715355805,0.007920792079207921,0.004524886877828055,0.012082853855005753,0.009745127436281859,0.007679180887372013,0.020610687022900764,0.005823186871360508
N4BP2L2,0.043609671848013815,0.03390838786436645,0.013268998793727383,0.005829015544041451,0.005096262740656852,0.003992015968063872,0.00820283370618941,0.008501594048884165,0.0041841004184100415,0.003671071953010279,0.0009363295880149813,0.004858299595141701,0.009737098344693282,0.0078125,0.008816120906801008,0.005382131324004306
ZER1,0.043941411451398134,0.037243947858473,0.037783375314861464,0.015723270440251572,0.02564102564102564,0.024017467248908297,0.03286384976525822,0.011235955056179775,0.010752688172043012,0.007267441860465116,0.025806451612903226,0.00554016620498615,0.017595307917888565,0.012605042016806723,0.023032629558541268,0.0026595744680851063
MCRS1,0.05309734513274336,0.0673076923076923,0.023054755043227664,0.05245901639344262,0.013888888888888888,0.012755102040816327,0.020114942528735632,0.043209876543209874,0.019704433497536946,0.017350157728706624,0.011673151750972763,0.003355704697986577,0.027237354085603113,0.03557312252964427,0.03723404255319149,0.008350730688935281
LRRN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM3C,0.04599406528189911,0.03638368246968027,0.010078387458006719,0.004830917874396135,0.00681044267877412,0.012307692307692308,0.012364760432766615,0.004608294930875576,0.004398826979472141,0.005128205128205128,0.00755939524838013,0.0051440329218107,0.009708737864077669,0.002554278416347382,0.0,0.0
ACAA2,0.03125,0.027972027972027972,0.02491103202846975,0.013888888888888888,0.015384615384615385,0.012145748987854251,0.015151515151515152,0.023622047244094488,0.005076142131979695,0.0036101083032490976,0.006024096385542169,0.014634146341463415,0.009615384615384616,0.00980392156862745,0.006896551724137931,0.01293103448275862
PPIE,0.10358565737051793,0.12890625,0.04395604395604396,0.05982905982905983,0.03367003367003367,0.05482456140350877,0.04849884526558892,0.061224489795918366,0.05639913232104121,0.017271157167530225,0.01824817518248175,0.006578947368421052,0.02459016393442623,0.0234375,0.0327455919395466,0.01358695652173913
VAV3,0.12643678160919541,0.1056338028169014,0.04950495049504951,0.09411764705882353,0.018018018018018018,0.0,0.0,0.05357142857142857,0.0410958904109589,0.005649717514124294,0.03389830508474576,0.0,0.0,0.0,0.02040816326530612,0.0
TOMM40,0.04996200607902736,0.05575,0.03915560095335376,0.0415782774713619,0.031131678586453514,0.03259688518652662,0.03240577668193026,0.03547066848567531,0.013075965130759652,0.010077186963979417,0.008601177003168854,0.012048192771084338,0.016092814371257484,0.012642225031605562,0.017554479418886198,0.011494252873563218
TAB1,0.05239520958083832,0.05623721881390593,0.04011887072808321,0.044964028776978415,0.01569506726457399,0.015957446808510637,0.01808785529715762,0.021739130434782608,0.014745308310991957,0.008856682769726247,0.006072874493927126,0.012048192771084338,0.02102803738317757,0.0255863539445629,0.024676850763807285,0.011920529801324504
ECI2,0.0297029702970297,0.041176470588235294,0.02,0.0,0.01282051282051282,0.0,0.006666666666666667,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203
HAX1,0.015321756894790603,0.028288543140028287,0.010670731707317074,0.014084507042253521,0.014767932489451477,0.007692307692307693,0.010510510510510511,0.009287925696594427,0.011406844106463879,0.006915629322268326,0.0028653295128939827,0.002570694087403599,0.00911854103343465,0.018633540372670808,0.014251781472684086,0.0
GPNMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAIAP2,0.10891089108910891,0.11294765840220386,0.07075471698113207,0.11956521739130435,0.03508771929824561,0.07804878048780488,0.06956521739130435,0.10810810810810811,0.020080321285140562,0.02,0.012269938650306749,0.024390243902439025,0.028735632183908046,0.02577319587628866,0.047619047619047616,0.03594771241830065
MAD2L2,0.030637254901960783,0.03663003663003663,0.023391812865497075,0.01680672268907563,0.01932367149758454,0.01953125,0.010273972602739725,0.027450980392156862,0.00516795865633075,0.0,0.009933774834437087,0.009009009009009009,0.0,0.019230769230769232,0.012626262626262626,0.006756756756756757
TACC3,0.07317073170731707,0.08955223880597014,0.05,0.046948356807511735,0.028089887640449437,0.02304147465437788,0.04669260700389105,0.017543859649122806,0.008064516129032258,0.0137524557956778,0.0,0.008733624454148471,0.022222222222222223,0.030120481927710843,0.01,0.0084985835694051
CLEC10A,0.028282828282828285,0.050955414012738856,0.027548209366391185,0.02909090909090909,0.007575757575757576,0.009836065573770493,0.013201320132013201,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.05102040816326531,0.0
SLC30A9,0.013845350052246604,0.020592485549132948,0.007146260123868509,0.006682867557715674,0.008068582955118508,0.004909983633387889,0.005791505791505791,0.004440497335701598,0.00418702023726448,0.004606172270842929,0.00462160600808781,0.0017699115044247787,0.0049382716049382715,0.0039656311962987445,0.0055074744295830055,0.003937007874015748
PIBF1,0.16666666666666666,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.11764705882352941,0.0,0.0,0.09523809523809523,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
PPIH,0.04609929078014184,0.053488372093023255,0.022332506203473945,0.006097560975609756,0.015444015444015444,0.018779342723004695,0.02132701421800948,0.018604651162790697,0.004219409282700422,0.006313131313131313,0.006006006006006006,0.005263157894736842,0.003472222222222222,0.003355704697986577,0.002232142857142857,0.0035335689045936395
COG5,0.04437086092715232,0.053406998158379376,0.015209125475285171,0.008762322015334063,0.0074142724745134385,0.0066985645933014355,0.00585480093676815,0.013651877133105802,0.005324813631522897,0.003386960203217612,0.0034762456546929316,0.0011025358324145535,0.012804097311139564,0.004341534008683068,0.008683068017366137,0.0015408320493066256
ZNHIT1,0.015267175572519083,0.01694915254237288,0.00186219739292365,0.01026694045174538,0.0079155672823219,0.0019305019305019305,0.0,0.00423728813559322,0.0028776978417266188,0.002229654403567447,0.002421307506053269,0.0,0.005813953488372093,0.009685230024213076,0.0035650623885918,0.005689900426742532
FST,0.05172413793103448,0.09615384615384616,0.0,0.034482758620689655,0.06521739130434782,0.0,0.0,0.0,0.022727272727272728,0.030927835051546393,0.036585365853658534,0.0,0.016129032258064516,0.0196078431372549,0.020202020202020204,0.0064516129032258064
TIMM44,0.021696252465483234,0.06705539358600583,0.049429657794676805,0.023696682464454975,0.024875621890547265,0.013793103448275862,0.027950310559006212,0.01910828025477707,0.013201320132013201,0.009652509652509652,0.0,0.009708737864077669,0.031413612565445025,0.026455026455026454,0.03676470588235294,0.005988023952095809
PFDN6,0.028708133971291867,0.024390243902439025,0.018867924528301886,0.010101010101010102,0.010869565217391304,0.0,0.011627906976744186,0.0,0.0,0.01875,0.0,0.0,0.012048192771084338,0.021739130434782608,0.008928571428571428,0.0
ZBTB18,0.1014218009478673,0.12893982808022922,0.043029259896729774,0.02546296296296296,0.022494887525562373,0.036458333333333336,0.027700831024930747,0.046413502109704644,0.026595744680851064,0.014553014553014554,0.004761904761904762,0.0196078431372549,0.024193548387096774,0.02358490566037736,0.030042918454935622,0.01444043321299639
HMGN4,0.03982029814171942,0.03765323992994746,0.01845018450184502,0.014296463506395787,0.0070987654320987656,0.013223140495867768,0.011248185776487663,0.008417508417508417,0.005979599015124868,0.009464508094645082,0.0039257673090649535,0.005214368482039398,0.010336778926308769,0.006832797427652733,0.010655090765588003,0.003907637655417406
TADA3,0.024903041437027963,0.0240831964969896,0.01674982181040627,0.012588116817724069,0.004036326942482341,0.008717762440973484,0.009824561403508772,0.0077192982456140355,0.007971656333038087,0.004228329809725159,0.0034458993797381117,0.006271379703534778,0.013417521704814523,0.013559322033898305,0.011358024691358024,0.006756756756756757
TRIM38,0.09012715033657442,0.09117082533589252,0.045081967213114756,0.04576976421636616,0.017745803357314148,0.030146019783325484,0.0288153681963714,0.019674935842600515,0.031990521327014215,0.03961267605633803,0.024110218140068886,0.011363636363636364,0.038135593220338986,0.023231256599788808,0.036303630363036306,0.01721556886227545
ATP5PD,0.025078369905956112,0.020876826722338204,0.002242152466367713,0.011299435028248588,0.0029154518950437317,0.008602150537634409,0.006024096385542169,0.004291845493562232,0.005145797598627788,0.0,0.0,0.0,0.002680965147453083,0.0022471910112359553,0.0,0.0019880715705765406
UBE2E3,0.017839444995044598,0.024311183144246355,0.012519561815336464,0.013539651837524178,0.0034904013961605585,0.0032733224222585926,0.005681818181818182,0.0061162079510703364,0.0024449877750611247,0.001697792869269949,0.0,0.004149377593360996,0.0,0.01282051282051282,0.0,0.0
SLC25A17,0.05863013698630137,0.060842433697347896,0.028665028665028666,0.028361344537815126,0.019114688128772636,0.02206531332744925,0.024007386888273315,0.0226928895612708,0.008358662613981762,0.008368200836820083,0.005545286506469501,0.006934812760055479,0.014395393474088292,0.014553014553014554,0.009861932938856016,0.003834355828220859
SLC9A6,0.04507936507936508,0.045871559633027525,0.015258215962441314,0.01978891820580475,0.008706467661691543,0.00853658536585366,0.008,0.015909090909090907,0.015957446808510637,0.01015228426395939,0.009421265141318977,0.008036739380022962,0.012162162162162163,0.006201550387596899,0.024853801169590642,0.0
EIF3M,0.04233226837060703,0.04487179487179487,0.013313609467455622,0.014388489208633094,0.0032626427406199023,0.006201550387596899,0.013029315960912053,0.0027624309392265192,0.0018050541516245488,0.004651162790697674,0.006060606060606061,0.0033277870216306157,0.004807692307692308,0.0047169811320754715,0.002421307506053269,0.006060606060606061
HOXB13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXF1,0.11920827710301395,0.14142011834319526,0.07006369426751592,0.07451403887688984,0.04212860310421286,0.056589147286821705,0.07030603804797353,0.062402496099843996,0.015105740181268883,0.01226751088246933,0.014109347442680775,0.012269938650306749,0.026724137931034484,0.017025089605734768,0.03126744835287549,0.0051933064050779
SEC23B,0.04186795491143317,0.034759358288770054,0.019230769230769232,0.00641025641025641,0.0,0.010169491525423728,0.02074688796680498,0.010582010582010581,0.006872852233676976,0.002325581395348837,0.005917159763313609,0.00510204081632653,0.007142857142857143,0.0038910505836575876,0.013392857142857142,0.009900990099009901
SEC23A,0.01917255297679112,0.013986013986013986,0.014227642276422764,0.002380952380952381,0.007159904534606206,0.010416666666666666,0.002840909090909091,0.0037593984962406013,0.0033003300330033004,0.0044943820224719105,0.005434782608695652,0.002652519893899204,0.009237875288683603,0.0,0.0,0.0
CAP1,0.027763608540406617,0.022911051212938006,0.011982705373687461,0.00904105528382985,0.003771476463193183,0.007948153582783076,0.007175126229072549,0.0052618990672088015,0.004204297726564933,0.004176930491592588,0.003063960168517809,0.003883796799751437,0.005124000819840131,0.002741459299873471,0.007031642390758413,0.002321724709784411
CREB3,0.024390243902439025,0.023076923076923078,0.021739130434782608,0.02857142857142857,0.017543859649122806,0.0,0.007518796992481203,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC41,0.03911342894393742,0.04967602591792657,0.013774104683195593,0.020761245674740483,0.003816793893129771,0.02040816326530612,0.010416666666666666,0.015463917525773196,0.004405286343612335,0.003355704697986577,0.0,0.0,0.01730103806228374,0.00425531914893617,0.004329004329004329,0.006172839506172839
VTI1B,0.04487179487179487,0.05314009661835749,0.013303769401330377,0.029345372460496615,0.01744186046511628,0.012919896640826873,0.025,0.022222222222222223,0.007389162561576354,0.005199306759098787,0.0,0.006968641114982578,0.010101010101010102,0.012,0.012012012012012012,0.013333333333333334
CRTAP,0.015135135135135135,0.015310717502251577,0.010477299185098952,0.00891089108910891,0.0065656565656565654,0.004010207801676996,0.007392996108949416,0.004166666666666667,0.004268943436499467,0.0036429872495446266,0.005115089514066497,0.0036900369003690036,0.008516678495386799,0.006598240469208211,0.006629270780214177,0.003316749585406302
SYNCRIP,0.06181202370872142,0.05614891669209643,0.02382645803698435,0.01743606775157755,0.01095653427521084,0.015830491962981003,0.013532696129459638,0.012959534514678656,0.011756876663708962,0.009320905459387484,0.008504829903401932,0.006156901688182721,0.00871415543621441,0.00916214587100663,0.014245397124042467,0.004458905760424198
VAT1,0.014577259475218658,0.010286783042394014,0.0070744902205576365,0.006784968684759917,0.004383561643835616,0.007367196587824738,0.004301916308173641,0.008500772797527048,0.006804649844060108,0.0053939510691581585,0.004962779156327543,0.0037529853292391675,0.004594820384294068,0.0033085194375516956,0.006217896728845634,0.005569306930693069
STK25,0.037821482602118005,0.04139433551198257,0.024390243902439025,0.02531645569620253,0.01098901098901099,0.017804154302670624,0.015105740181268883,0.0,0.00558659217877095,0.0035842293906810036,0.0,0.0,0.014598540145985401,0.007246376811594203,0.007853403141361256,0.005964214711729622
ENOX2,0.03305785123966942,0.05378973105134474,0.004830917874396135,0.0,0.0,0.0078125,0.0056022408963585435,0.004329004329004329,0.004056795131845842,0.006299212598425197,0.004310344827586207,0.001841620626151013,0.014675052410901468,0.00477326968973747,0.0027100271002710027,0.010638297872340425
CARM1,0.020734099187447463,0.02879008746355685,0.01648664013644116,0.008916323731138546,0.005822416302765648,0.00776483638380477,0.012175754367390153,0.007992007992007992,0.007214206437291898,0.004334121355397951,0.0047169811320754715,0.0022010271460014674,0.008863819500402902,0.015084294587400177,0.005449591280653951,0.0038356164383561643
NCOA2,0.0733354776455452,0.06696629213483146,0.027422303473491772,0.023371104815864022,0.014153846153846154,0.01782304264799491,0.014481094127111826,0.018292682926829267,0.014941302027748132,0.008994276369582993,0.015416238437821172,0.011481056257175661,0.013079667063020214,0.009589041095890411,0.028189910979228485,0.006726457399103139
SEMA6C,0.07407407407407407,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA6B,0.021929824561403508,0.03428571428571429,0.03669724770642202,0.05,0.04938271604938271,0.03571428571428571,0.00909090909090909,0.017241379310344827,0.0,0.015665796344647518,0.0,0.0,0.01744186046511628,0.030612244897959183,0.0049261083743842365,0.010169491525423728
SEMA4F,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.0,0.0,0.05,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA4D,0.07920792079207921,0.10216934919524143,0.0429769392033543,0.037760416666666664,0.03579676674364896,0.037698412698412696,0.02720348204570185,0.03189493433395872,0.010938924339106655,0.004551365409622887,0.016546018614270942,0.014873140857392825,0.012012012012012012,0.016494845360824743,0.013610888710968775,0.00395778364116095
SEMA4B,0.06857142857142857,0.09259259259259259,0.04285714285714286,0.10344827586206896,0.07142857142857142,0.025,0.0,0.020833333333333332,0.021505376344086023,0.015625,0.05084745762711865,0.0,0.03278688524590164,0.0,0.045454545454545456,0.0
APPBP2,0.07901668129938542,0.06823027718550106,0.028532608695652172,0.027463651050080775,0.02037617554858934,0.009216589861751152,0.03150912106135987,0.02368421052631579,0.015027322404371584,0.0074005550416281225,0.009791921664626682,0.0136986301369863,0.007874015748031496,0.02037617554858934,0.015625,0.005154639175257732
MYBBP1A,0.05325914149443561,0.04854368932038835,0.024539877300613498,0.02527075812274368,0.015228426395939087,0.01129032258064516,0.024752475247524754,0.020202020202020204,0.007547169811320755,0.00611353711790393,0.009578544061302681,0.0016722408026755853,0.015151515151515152,0.003527336860670194,0.015476190476190477,0.005681818181818182
CIB2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIB1,0.02674494455316373,0.04251207729468599,0.02566633761105627,0.017881705639614855,0.011264080100125156,0.016267942583732056,0.01794145420207743,0.012605042016806723,0.00877963125548727,0.008746355685131196,0.002621231979030144,0.004333694474539545,0.0110803324099723,0.005961251862891207,0.007964601769911504,0.0020380434782608695
ZNF211,0.2712765957446808,0.26,0.125,0.1267605633802817,0.012195121951219513,0.08547008547008547,0.12790697674418605,0.10526315789473684,0.08403361344537816,0.01639344262295082,0.011764705882352941,0.05673758865248227,0.024691358024691357,0.04411764705882353,0.08333333333333333,0.05747126436781609
DDX17,0.050815939278937385,0.05116796440489433,0.022838192967087972,0.016737866797394776,0.01304562442705028,0.012050770108385624,0.015417123180466426,0.012980402137948587,0.00924179554884949,0.008729122276445116,0.008718572587185726,0.005307952777523566,0.008771929824561403,0.009337949847864862,0.015053546170943625,0.00641964185155986
DEAF1,0.04524886877828054,0.026785714285714284,0.00819672131147541,0.017857142857142856,0.023529411764705882,0.0,0.02127659574468085,0.02631578947368421,0.0,0.022026431718061675,0.02247191011235955,0.00909090909090909,0.020618556701030927,0.03,0.03260869565217391,0.01875
CHERP,0.11917494270435447,0.12481804949053857,0.07982151710461081,0.07677293428757319,0.039190897597977246,0.04476861167002012,0.060856111397627644,0.06096361848574238,0.025745257452574527,0.024922118380062305,0.019441069258809233,0.020289855072463767,0.03467843631778058,0.031571722717913524,0.04433734939759036,0.010530749789385004
KAT5,0.04451510333863275,0.0743801652892562,0.07666666666666666,0.029914529914529916,0.013636363636363636,0.029411764705882353,0.025559105431309903,0.04,0.017094017094017096,0.01016260162601626,0.01293103448275862,0.017316017316017316,0.02040816326530612,0.02252252252252252,0.04472843450479233,0.031914893617021274
HYOU1,0.056304520222045996,0.05620316402997502,0.036120401337792644,0.0429574555968608,0.019029495718363463,0.023643023643023644,0.02693056456846204,0.024203821656050957,0.00923514089509827,0.006387160170324271,0.007100149476831091,0.00518450747179018,0.009358752166377816,0.007976794778825236,0.012915129151291513,0.006614897900488927
IPO8,0.04488078541374474,0.04939516129032258,0.02092511013215859,0.004081632653061225,0.0049382716049382715,0.009478672985781991,0.012569832402234637,0.007594936708860759,0.01394700139470014,0.013388259526261586,0.003432494279176201,0.006920415224913495,0.0074850299401197605,0.0049833887043189366,0.017452006980802792,0.002386634844868735
IPO7,0.056997591651057,0.0494921514312096,0.024702653247941447,0.01804192093393473,0.009020295665246805,0.015884834946636884,0.017907902217168845,0.015461763476807356,0.009945945945945946,0.009125840537944284,0.007249879168680522,0.005216257335361878,0.0058374494836102376,0.010032605969400551,0.01441268316118184,0.003564003564003564
NOP56,0.10828877005347594,0.09380692167577413,0.08934010152284264,0.0686427457098284,0.04560622914349277,0.05851063829787234,0.059670781893004114,0.05090909090909091,0.028618152085036794,0.016966067864271458,0.015267175572519083,0.026532479414455627,0.03345724907063197,0.021616541353383457,0.04466019417475728,0.016139444803098774
NEBL,0.07692307692307693,0.06060606060606061,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITRM1,0.12048192771084337,0.09090909090909091,0.06,0.024390243902439025,0.10416666666666667,0.0,0.01639344262295082,0.0,0.0,0.01020408163265306,0.0,0.0,0.02702702702702703,0.0,0.014285714285714285,0.027777777777777776
ATG7,0.054707379134860054,0.08922558922558922,0.034013605442176874,0.048109965635738834,0.013824884792626729,0.016227180527383367,0.026004728132387706,0.009009009009009009,0.013257575757575758,0.015789473684210527,0.014669926650366748,0.009174311926605505,0.02710843373493976,0.01791044776119403,0.007653061224489796,0.005050505050505051
ZNRD2,0.09615384615384616,0.11650485436893204,0.03278688524590164,0.037037037037037035,0.0,0.025,0.03571428571428571,0.0,0.02857142857142857,0.009900990099009901,0.0,0.02127659574468085,0.02564102564102564,0.0,0.013513513513513514,0.0
RNASEH2A,0.027656477438136828,0.028,0.010869565217391304,0.012106537530266344,0.005494505494505495,0.0,0.011185682326621925,0.0,0.0019569471624266144,0.0,0.0,0.0021598272138228943,0.003278688524590164,0.0076726342710997444,0.011834319526627219,0.0017094017094017094
P3H3,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
BATF,0.1,0.10909090909090909,0.09090909090909091,0.08333333333333333,0.17391304347826086,0.03571428571428571,0.1111111111111111,0.0,0.024096385542168676,0.024,0.0,0.0,0.02,0.0,0.07142857142857142,0.045454545454545456
GLRX3,0.024742268041237112,0.02622950819672131,0.014778325123152709,0.005235602094240838,0.02336448598130841,0.013043478260869565,0.010869565217391304,0.01818181818181818,0.004201680672268907,0.0027247956403269754,0.0,0.004149377593360996,0.006578947368421052,0.0,0.004672897196261682,0.016597510373443983
DCTN2,0.03225806451612903,0.024447031431897557,0.015444015444015444,0.020958083832335328,0.004991680532445923,0.004962779156327543,0.01488833746898263,0.005763688760806916,0.004722550177095631,0.005434782608695652,0.00927357032457496,0.003745318352059925,0.007312614259597806,0.0033277870216306157,0.00975609756097561,0.0037488284910965324
ANP32B,0.030603009390202513,0.02695774414950798,0.018456375838926176,0.015693659761456372,0.00755700325732899,0.008713480266529985,0.011122233344455567,0.008640674394099051,0.009759188846641318,0.00840953625081646,0.007276798208788134,0.0088650268447996,0.010350463047031052,0.008613264427217916,0.013211108115394984,0.005512572533849129
LAMTOR5,0.03758654797230465,0.033783783783783786,0.01757469244288225,0.011961722488038277,0.004705882352941176,0.0022222222222222222,0.0087527352297593,0.004201680672268907,0.00749063670411985,0.005037783375314861,0.0021551724137931034,0.007827788649706457,0.003105590062111801,0.006060606060606061,0.0020408163265306124,0.001658374792703151
PROCR,0.07352941176470588,0.023255813953488372,0.045454545454545456,0.0,0.017543859649122806,0.0,0.023255813953488372,0.0,0.0196078431372549,0.010752688172043012,0.0,0.0,0.0,0.027777777777777776,0.02127659574468085,0.0
TM9SF1,0.08312958435207823,0.07936507936507936,0.05025125628140704,0.02857142857142857,0.02531645569620253,0.018292682926829267,0.02912621359223301,0.008547008547008548,0.017094017094017096,0.0035714285714285713,0.025477707006369428,0.0,0.03759398496240601,0.015151515151515152,0.019230769230769232,0.019157088122605363
PRDX4,0.04950495049504951,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0
ARL6IP5,0.022727272727272728,0.01609487505294367,0.015706806282722512,0.010248901903367497,0.006941608819926501,0.005580923389142567,0.007369614512471655,0.009538950715421303,0.004329004329004329,0.007242877836793819,0.007532956685499058,0.0,0.006131549609810479,0.0018126888217522659,0.00804093567251462,0.005214368482039398
ARPC1A,0.05897658282740677,0.041884816753926704,0.02097902097902098,0.04024144869215292,0.02466367713004484,0.01929824561403509,0.006756756756756757,0.016611295681063124,0.01338432122370937,0.008567931456548347,0.008264462809917356,0.008156606851549755,0.024509803921568627,0.00906344410876133,0.018604651162790697,0.00830367734282325
HTATIP2,0.03005008347245409,0.01699029126213592,0.023310023310023312,0.0026595744680851063,0.0,0.0066518847006651885,0.004866180048661801,0.004016064257028112,0.004739336492890996,0.004552352048558422,0.005025125628140704,0.009689922480620155,0.005434782608695652,0.006134969325153374,0.00510204081632653,0.00482315112540193
AGPAT1,0.012980992118683357,0.011324315822585718,0.008064516129032258,0.0071174377224199285,0.003259452411994785,0.0036115569823434992,0.0039011703511053317,0.0017035775127768314,0.001431980906921241,0.000637551801083838,0.002245508982035928,0.0,0.003861003861003861,0.0016863406408094434,0.005623721881390593,0.003248862897985705
AGPAT2,0.03476669716376944,0.03112313937753721,0.05161290322580645,0.029227557411273485,0.013774104683195593,0.019933554817275746,0.017350157728706624,0.003205128205128205,0.010680907877169559,0.009623797025371828,0.010471204188481676,0.009708737864077669,0.005221932114882507,0.01272264631043257,0.020969855832241154,0.011217948717948718
RPP30,0.08565072302558398,0.09865470852017937,0.06293706293706294,0.02434077079107505,0.03177570093457944,0.030357142857142857,0.023622047244094488,0.020905923344947737,0.012841091492776886,0.022002200220022004,0.021912350597609563,0.006349206349206349,0.02643171806167401,0.016786570743405275,0.02079002079002079,0.003766478342749529
RPP38,0.35294117647058826,0.3157894736842105,0.3333333333333333,0.21052631578947367,0.09090909090909091,0.038461538461538464,0.16666666666666666,0.125,0.0,0.10714285714285714,0.25,0.0,0.2222222222222222,0.18181818181818182,0.18181818181818182,0.0
SPTLC1,0.04209621993127148,0.0510992275698158,0.024390243902439025,0.013854930725346373,0.009893992932862191,0.013798701298701298,0.012879484820607176,0.0062402496099844,0.008928571428571428,0.005235602094240838,0.0014619883040935672,0.007402422611036339,0.00586940572267058,0.004765687053216839,0.017839444995044598,0.0007880220646178094
SLC35A1,0.09929078014184398,0.08201892744479496,0.05412371134020619,0.014367816091954023,0.0103359173126615,0.025559105431309903,0.01838235294117647,0.011363636363636364,0.01532567049808429,0.014005602240896359,0.01746031746031746,0.016506189821182942,0.005813953488372093,0.004962779156327543,0.015789473684210527,0.0051635111876075735
SLC19A2,0.1,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,0.05263157894736842,0.16666666666666666,0.0,0.06451612903225806,0.0,0.0,0.05555555555555555,0.0,0.0,0.0
IFI44,0.0,0.05555555555555555,0.0,0.0,0.0,0.07142857142857142,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.1,0.02564102564102564,0.0784313725490196
