GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
FDXR,245.25,160.25,210.0,169.5
FECH,725.25,491.5,582.75,455.75
FEN1,3946.5,2575.25,3974.5,3129.25
FER,1007.5,702.75,427.25,264.0
FES,71.75,46.75,65.0,60.5
FGD1,102.5,63.75,54.0,49.25
FGF2,74.0,69.25,87.0,64.0
FGF9,3.25,1.0,1.0,1.0
FGF11,53.75,32.5,23.0,11.0
FGF12,0.25,0.25,2.25,1.0
FGFR1,404.5,261.25,349.75,220.75
FGFR3,97.75,44.25,66.75,49.25
FGR,565.5,345.75,273.25,147.25
FH,394.0,298.0,400.0,315.75
FHIT,3.0,2.5,4.0,4.25
FHL1,3530.75,2844.75,1008.25,770.75
FHL2,29.5,19.5,11.5,4.75
FHL3,38.75,28.0,50.25,44.0
FKBP1A,6896.75,4771.0,6134.5,5089.0
2282,605.5,735.75,446.25,445.75
FKBP2,484.75,290.5,406.25,410.25
FKBP3,1265.5,807.0,1038.75,828.25
FKBP4,1977.75,1149.5,2254.5,1745.5
FKBP5,5080.75,3646.5,4796.75,4578.5
FOXD4,10.75,8.0,13.0,18.25
FOXE3,2.75,0.5,0.25,0.25
FOXJ1,3.25,0.75,0.25,0.25
FOXM1,1747.75,1078.75,1567.25,1205.5
FOXD2,61.5,33.25,51.25,32.25
FOXO1,1.25,0.75,3.0,2.5
FOXO3,1194.75,879.0,1073.75,699.25
FOXO3B,619.25,363.25,389.0,266.25
FLI1,1289.0,953.5,1369.75,833.25
FLII,433.5,323.75,474.25,389.0
MLANA,18.75,15.5,9.75,6.5
FLNA,3713.25,2404.0,2937.0,2498.5
FLNB,963.0,678.75,741.5,812.0
FLOT2,1479.75,991.0,1148.0,794.0
FLT1,60.5,35.25,20.0,18.0
FLT3,67124.25,57021.75,42601.5,28356.0
FLT3LG,38.0,23.5,31.25,33.75
FMO4,11.25,8.75,3.75,4.25
FMO5,5.25,2.25,1.0,2.0
FMOD,0.75,1.5,2.75,2.0
FMR1,1009.25,599.5,628.75,546.0
AFF2,4.75,2.5,0.25,2.0
FN1,36.5,20.5,21.5,25.0
FNTA,1765.75,1492.25,1822.5,1539.75
FNTB,986.0,690.5,922.0,577.5
FOS,38.5,22.25,105.75,35.75
FOSB,388.0,285.25,496.75,224.75
FOSL2,805.0,763.5,635.0,505.25
FPGS,432.25,311.25,380.0,314.0
FPR2,1.0,3.0,2.25,0.75
FPR3,1.5,1.0,2.0,14.75
FXN,263.0,182.5,185.25,146.75
MTOR,695.0,462.5,877.0,683.25
FRG1,111.0,82.5,121.0,97.0
CENPI,218.5,120.5,252.5,182.25
FTH1,3356.0,2836.5,3946.5,5858.0
2498,38.75,18.0,28.25,17.5
FTL,10016.25,7332.0,11154.25,11457.5
FUCA1,316.75,226.5,293.25,210.75
FUCA2,415.75,282.25,384.25,334.5
FUS,3219.25,1841.5,1965.75,1548.0
FUT1,8.75,7.25,4.5,2.25
FUT2,9.0,6.0,7.25,6.25
FUT4,2826.5,2803.25,1808.5,1352.0
FUT7,920.25,389.25,503.25,253.25
FUT8,379.75,300.75,511.25,387.75
KDSR,1509.25,1014.5,985.0,821.5
FYB1,589.25,364.75,356.25,297.5
FYN,173.75,117.75,57.0,39.0
FZD2,252.25,106.5,215.0,149.0
IFI6,222.0,160.75,248.25,311.0
G6PD,592.25,424.75,609.0,635.5
SLC37A4,183.25,126.75,160.25,123.75
XRCC6,1541.25,1074.25,1592.5,1368.75
GAA,152.0,108.5,112.75,117.75
GAB1,6.0,3.25,10.25,5.75
GABBR1,4.5,2.25,2.25,2.25
GABPA,1750.75,1132.25,1092.75,866.5
GABPB1,958.25,650.5,808.25,580.25
GABRB2,2.75,2.25,0.75,0.25
GABRE,16.0,10.5,31.25,8.25
GABRG1,157.5,108.5,9.75,11.0
GABRR2,22.25,13.0,15.5,12.75
GAD1,21.5,14.0,17.25,8.5
GAK,277.0,187.25,242.5,196.5
GALC,657.75,479.25,547.25,468.0
GALE,128.0,91.75,112.5,94.25
GALK1,91.5,69.0,99.5,92.25
GALK2,115.75,80.5,78.5,80.75
GALNS,402.5,257.5,343.25,270.0
GALNT1,2919.75,1880.5,1641.5,1342.5
GALNT2,1645.25,1163.25,1754.5,1446.5
GALNT3,139.0,94.25,94.0,62.5
GALT,83.5,75.0,69.0,54.75
GAMT,509.75,387.0,536.5,476.0
GANC,387.75,266.75,302.5,209.25
GAPDH,28019.5,19442.5,20087.25,17773.5
GARS1,2172.5,1343.5,1028.75,845.0
GART,1502.5,972.0,1261.75,1087.0
GAS2,3.0,2.0,0.5,0.5
GAS6,133.0,100.5,152.0,124.25
GAS8,87.0,55.5,65.0,47.0
GATA2,126.0,42.0,305.0,109.75
GATM,56.25,37.75,61.0,66.25
GBA,58.25,39.0,58.75,51.5
GBAP1,162.5,115.5,183.75,157.75
NIPSNAP2,1826.5,1468.5,1549.75,1308.25
GBE1,1220.0,616.0,282.25,267.0
GBP1,31.5,16.0,3.75,2.75
GBP2,95.25,70.25,82.0,65.0
GBP3,211.75,148.75,120.25,74.5
GCDH,369.0,295.0,370.0,338.0
GCH1,346.0,337.5,300.75,370.5
GCHFR,142.75,111.0,99.75,62.5
BLOC1S1,247.25,190.25,282.75,249.75
KAT2A,413.25,278.25,428.5,388.0
NR6A1,78.5,30.25,64.5,32.0
GCNT1,211.75,203.0,382.0,576.5
GCNT2,3.0,2.0,2.75,0.5
GCSH,136.75,91.75,123.0,104.25
MSTN,1.0,0.0,2.0,1.25
GDI1,1118.25,704.25,688.0,595.0
GDI2,5319.0,3896.0,4506.25,3983.5
GEM,23.25,13.0,31.75,22.0
GFER,429.0,248.5,276.0,195.5
GFI1,3933.0,2009.5,3544.5,1553.5
GFPT1,2060.5,1263.5,1205.25,858.75
GFRA2,6.25,3.25,11.0,3.75
GFRA3,3.0,0.75,0.5,0.0
GGCX,6299.0,4242.0,3663.0,2905.5
GGT1,33.75,27.0,22.0,18.0
2679,4.0,4.0,3.0,1.75
2681,3.5,1.0,3.25,2.25
B4GALT1,830.75,578.25,451.75,395.5
GGT7,78.25,44.0,49.25,38.25
GGT5,18.5,13.0,11.75,6.5
GHSR,0.0,0.0,1.25,0.5
GIPR,291.0,163.0,144.0,111.75
GJA3,4.25,3.0,1.0,1.0
GJA5,3.5,1.75,4.5,1.25
GK,348.25,251.75,171.5,219.0
2713,30.0,19.25,15.75,13.0
GLA,28.75,13.5,23.25,18.0
GLB1,224.25,160.5,209.0,174.25
GCLC,205.75,121.0,175.25,157.0
GCLM,1470.25,936.75,1835.5,1657.25
GLDC,7.0,2.0,1.75,1.25
GLE1,2678.5,1841.75,2673.0,2086.25
GLG1,5492.0,3945.0,3884.0,2691.5
GLI3,3.25,2.5,6.75,11.0
GLI4,37.5,31.0,46.25,31.75
GLO1,16785.0,12482.25,18447.0,19206.75
GLS,2885.25,1784.75,2195.75,2065.5
GLRX,1064.25,901.5,947.25,907.25
GLUD1,6266.75,4982.0,5329.5,4886.5
GLUD2,0.25,1.25,0.5,1.75
GLUL,10905.25,9026.75,8945.0,7373.5
GM2A,1807.25,1263.75,1045.75,746.0
GMDS,27.5,22.5,27.75,32.75
GMFB,3223.25,1963.5,2009.25,1592.0
GMPR,6.0,4.0,5.25,5.0
GNA12,2146.0,1574.75,1790.5,1516.0
GNA15,692.75,379.25,802.5,650.25
GNAI1,5.25,5.25,2.5,1.75
GNAI2,7998.25,5036.0,5725.0,5150.75
GNAI3,4009.75,2816.0,3116.75,2619.5
GNAL,310.5,243.0,299.5,243.0
GNAO1,3.25,2.75,3.5,2.25
GNAQ,1881.25,1134.25,2557.5,1569.5
GNAS,10719.5,8195.0,7244.25,5999.0
GNAZ,24.0,14.0,20.25,21.25
GNB1,13835.0,9850.25,10598.75,8302.25
GNB2,1047.0,683.75,799.25,652.75
GNB3,141.25,65.5,68.0,43.25
GNG3,40.25,38.5,24.0,18.75
GNG4,51.25,37.25,29.5,26.0
GNG5,866.75,486.25,618.25,439.5
GNG7,806.75,587.0,408.5,287.75
GNG10,409.0,324.75,288.25,260.75
GNG11,82.5,53.25,60.5,52.0
GNGT2,89.25,58.5,40.0,31.5
GNL1,1098.5,618.0,524.5,416.75
GNRH1,10.0,6.25,4.75,2.5
GNRHR,25.75,8.5,8.0,7.5
GNS,3182.75,2462.25,2459.5,1846.75
GOLGA1,337.5,219.0,358.5,241.0
GOLGA2,936.0,538.0,838.0,630.5
GOLGA3,1670.25,990.5,1642.0,1403.25
GOLGA4,170.5,113.0,201.0,169.75
GOLGB1,705.25,477.5,598.25,467.75
GOT1,384.5,323.25,271.25,222.0
GOT2,2067.25,1497.75,1900.75,1585.0
SFN,1.75,0.25,0.25,0.25
GP1BA,50.75,28.0,13.0,9.5
GP1BB,150.25,95.0,71.25,66.25
GPC1,100.5,60.75,90.0,68.5
GPD1,3.5,2.5,2.5,1.5
GPD2,1030.25,733.5,959.75,1001.5
GPI,5839.75,4236.0,3928.25,3645.25
GPLD1,52.0,35.0,39.0,29.75
GPM6B,27.5,9.5,14.0,7.5
GPR3,98.0,48.5,70.5,29.0
CXCR3,139.0,79.75,92.75,45.0
GPR18,2.5,1.75,1.75,1.75
GPR20,0.75,1.75,2.25,2.0
LPAR4,314.5,257.75,175.75,165.25
GPR25,2.25,1.0,0.75,0.25
GPR35,284.0,183.75,195.0,186.5
FFAR2,2.5,4.5,1.25,0.5
GRK5,10.25,9.25,16.5,13.25
GRK6,821.75,509.0,574.75,391.0
MKNK2,3390.25,2024.25,3322.75,2711.5
GPS1,456.75,362.25,449.5,399.5
GPS2,153.75,114.5,164.5,149.5
GPT,19.25,10.75,3.0,6.25
GPX1,9171.25,7340.25,9417.0,8045.25
GPX2,15.0,9.25,4.5,5.75
GPX3,8.0,6.75,2.0,2.25
GPX4,1314.5,997.5,1414.0,1126.5
GRB2,17277.5,11060.25,13089.25,10167.75
GRB10,1430.0,1043.25,728.25,641.5
RAPGEF1,2867.25,1837.5,2021.5,1798.75
GRID1,10.5,5.5,8.75,5.75
GRN,1008.25,713.0,1051.75,871.5
GRIK1,4.75,6.25,9.5,9.75
GRIK3,20.25,10.0,1.75,2.75
GRIK5,18.75,12.75,6.75,8.75
GRIN1,8.0,2.75,2.0,1.5
GRIN2C,58.25,25.5,16.75,10.0
GRIN2D,1217.75,636.75,932.0,749.5
GRINA,1842.25,1304.25,1506.75,1495.25
NR3C1,3012.5,2701.5,1740.25,1031.25
ARHGAP35,2577.5,1429.5,1936.5,1460.25
PDIA3,4456.5,2815.75,4340.75,3582.25
GRSF1,2822.0,1956.25,2172.0,1881.25
GSK3A,1866.5,1097.0,1531.25,1311.25
GSK3B,4797.5,3079.75,3502.25,2458.25
GSN,547.0,366.0,573.25,508.5
GSPT1,5387.0,3765.75,4277.25,3393.5
GSR,1925.75,1399.5,1898.0,1560.25
GSS,323.75,234.5,342.0,250.75
GSTA4,85.75,72.0,35.25,31.0
GSTM2,5.0,4.0,2.25,1.75
GSTM3,41.25,29.25,75.5,72.5
GSTM4,112.25,76.5,64.25,49.75
GSTP1,1534.5,1154.75,1817.25,1597.25
GSTZ1,192.0,129.75,144.75,111.25
MSH6,222.75,131.25,195.5,152.0
GTF2A1,5077.25,3386.75,3404.0,2445.75
GTF2A2,593.75,315.0,397.0,302.75
GTF2B,327.75,236.0,388.75,280.0
GTF2E1,691.75,417.25,831.0,551.0
GTF2E2,658.0,462.25,681.25,534.25
GTF2F1,1679.5,1115.5,1332.5,1047.25
GTF2F2,540.0,394.5,535.0,468.5
GTF2H1,750.0,527.75,828.5,705.75
GTF2H2,257.0,170.5,226.25,182.0
GTF2H3,3048.0,2135.75,2099.75,1767.75
GTF2H4,11.0,10.25,12.75,9.75
GTF2I,250.75,135.0,253.0,183.75
GTF2IP1,959.5,618.75,886.75,675.75
GTF3A,535.25,395.0,564.25,515.0
BRF1,344.75,211.0,254.0,201.25
GUCY1B2,2.75,1.0,1.0,2.5
GTF3C1,257.5,174.25,278.0,251.5
GTF3C2,941.0,702.25,950.75,751.5
GUCY1A2,1.75,2.25,5.75,4.75
GUCA1B,42.0,19.5,27.75,19.0
GUK1,388.25,320.25,446.25,389.75
GUSB,4178.25,3190.5,3307.5,2693.5
GYG1,878.25,674.75,847.75,702.25
GYS1,2656.25,1933.0,1416.5,1146.5
H1-0,965.75,585.5,141.0,87.0
H1-2,61.0,50.25,35.5,23.0
H1-3,3.0,0.5,0.0,0.0
H1-4,23.75,10.5,5.5,1.0
H1-5,8.75,3.0,4.25,1.25
H2AC8,8.75,5.5,4.75,3.75
H2AX,4351.5,2952.0,3542.75,2585.0
H2AZ1,7714.75,4828.25,5231.25,4429.25
H2BC5,32.25,25.25,23.5,19.75
H3-3A,5980.5,4543.25,5112.5,4532.0
H3-3B,18351.25,14150.25,18018.25,13472.25
HSD17B10,196.25,148.25,246.5,211.5
HAGH,178.75,125.25,180.5,133.0
HADHA,1216.25,838.75,1110.0,902.5
HADHB,1041.5,770.75,850.0,679.0
HADH,1030.0,762.75,662.75,570.5
HAL,156.75,111.75,77.5,34.75
HARS1,884.5,580.75,922.25,781.5
HAS1,5.25,1.75,1.0,2.25
HAS3,650.0,452.5,656.75,488.25
HCCS,533.75,359.75,484.0,317.5
HCFC1,3220.25,1850.5,2565.0,2402.5
HCK,1028.5,738.25,599.75,501.5
HCLS1,3929.75,2631.5,2734.75,2429.0
HTT,416.0,246.0,379.5,312.75
HDAC1,2603.25,1791.5,2321.75,1842.0
HDAC2,12916.75,9714.0,10309.0,8318.5
HDGF,20186.25,12153.5,15807.25,12103.75
HDLBP,1519.75,1025.25,1343.0,1114.0
HELLS,385.25,171.5,159.25,124.0
NCKAP1L,1501.5,918.25,971.25,751.75
HEXA,1536.0,1144.5,1314.75,998.5
HEXB,172.0,128.5,189.0,135.5
HHEX,343.5,206.25,370.75,172.75
HIC1,341.0,218.75,118.75,83.0
HIF1A,966.25,560.5,617.0,536.25
HIP1,904.25,626.75,798.25,568.5
UBE2K,6967.25,4652.25,4819.75,3757.75
HINT1,4001.0,3161.25,4032.5,3423.5
HIVEP1,6.0,4.75,10.75,10.0
HIVEP2,12.25,9.25,8.5,7.75
HK1,280.25,198.0,260.5,239.0
HK2,1903.25,1345.0,1625.25,1353.0
ZBTB48,32.25,20.0,40.25,32.0
HLA-A,322.75,243.25,331.25,335.25
HLA-B,3319.5,2390.25,3415.0,3315.5
HLA-C,1046.25,698.75,991.25,862.5
HLA-DMA,136.0,115.75,105.75,92.0
HLA-DMB,48.5,40.0,21.25,21.75
HLA-DOA,15.25,10.75,4.0,4.25
HLA-DOB,24.0,16.0,5.75,13.0
HLA-DPA1,854.5,584.0,845.5,669.25
HLA-DPB1,130.25,95.25,110.0,106.25
HLA-DQA1,13.0,7.75,6.0,4.75
HLA-DQB1,297.75,204.75,203.0,185.5
HLA-DRA,3968.0,2760.25,3781.0,3213.5
HLA-DRB1,41.25,45.0,38.0,38.25
HLA-DRB6,1.75,0.5,0.5,0.25
HLA-E,5655.75,3946.25,2904.75,2732.25
HLA-F,8.75,4.75,8.5,7.5
3137,40.0,26.0,29.5,17.0
HLA-L,5.75,1.75,5.25,2.5
MR1,1504.5,1058.5,866.5,705.5
HLCS,1100.0,760.0,542.25,426.25
HLX,103.0,112.0,133.5,128.5
HMBS,180.0,133.5,212.25,174.5
HMGB1,60873.25,42036.25,51298.0,44386.25
HMGB2,10285.75,6016.25,6900.5,5335.25
HMGB3,4459.25,3011.0,4446.25,3243.75
HMGN1,10326.75,7847.5,10921.25,9695.5
HMGN2,17754.0,12932.25,20383.5,18174.25
HMGCL,212.0,154.0,135.5,100.5
HMGCR,1305.25,1249.0,1424.25,1994.25
HMGCS1,1149.0,1255.5,1008.75,1830.5
HMGA1,21068.5,13180.5,15962.5,13025.75
HMMR,1398.5,971.0,1289.25,904.75
HMOX1,66.25,236.75,99.0,2534.5
HMOX2,183.75,129.0,200.75,149.0
NR4A1,10.25,8.5,13.75,11.75
HMX2,315.5,203.5,267.75,162.0
FOXA1,7.0,2.25,16.25,4.75
HNMT,514.25,409.5,240.75,169.75
SLC29A2,73.0,49.75,42.0,47.0
HNRNPA1,14942.5,9891.75,10220.5,9755.75
HNRNPA2B1,24371.0,15460.25,18494.5,16521.0
HNRNPAB,6581.0,4225.25,5383.25,4351.0
HNRNPC,15490.25,11711.25,13630.75,11777.5
HNRNPD,7317.75,4795.25,5966.5,5210.5
HNRNPF,5274.0,4333.5,4626.75,4446.0
HNRNPH1,6865.75,3469.25,4628.75,4172.0
HNRNPH2,2197.5,1306.5,1531.75,1281.25
HNRNPH3,3381.0,2389.75,2331.5,2098.5
HNRNPK,9132.5,6216.5,6927.0,6204.75
HNRNPL,2974.5,1794.5,2931.5,2471.5
HNRNPU,17351.0,11692.75,12574.25,10781.75
TLX1,4.0,3.25,2.75,1.5
HOXA1,56.75,41.0,64.75,38.0
HOXA2,6.0,3.75,4.25,5.75
HOXA3,9.0,4.5,3.25,5.5
HOXA4,13.0,7.0,9.0,6.0
HOXA5,40.75,25.5,41.75,27.25
HOXA6,2.75,3.5,1.75,1.0
HOXA7,28.25,18.25,22.25,12.5
HOXA9,2174.5,1507.0,1645.5,1149.0
HOXA10,2751.5,1721.25,1924.75,1276.5
HOXA11,68.0,40.75,63.75,45.25
HPCA,3.25,3.75,4.75,4.25
HOXA13,15.0,11.25,13.0,4.0
HOXB3,135.5,72.5,83.25,56.0
HOXB4,348.25,177.75,363.0,240.25
HOXB6,10.75,4.75,9.5,4.75
HOXB7,170.25,97.75,102.5,100.5
HOXB9,1.5,1.0,6.25,3.75
HOXC4,9.75,8.0,5.75,4.0
HOXC6,86.0,34.25,91.5,46.25
HOXC8,3.75,2.5,2.75,1.75
HOXC9,92.25,54.0,72.25,47.75
HOXC10,36.5,22.75,30.0,21.75
HOXC11,48.25,34.0,45.0,38.25
