,MV4.11_DMSO,K562_DMSO,K562_JQ1,MV4.11_JQ1
6255,26.0,33.0,23.0,42.0
6256,37.0,17.0,19.0,19.0
6257,0.0,32.0,21.0,0.0
6258,53.0,20.0,28.0,51.0
6259,38.0,54.0,49.0,41.0
6260,0.0,3.0,7.0,0.0
6261,0.0,0.0,0.0,0.0
6262,96.0,91.0,62.0,69.0
6263,0.0,0.0,1.0,0.0
6264,0.0,9.0,3.0,0.0
6265,21.0,5.0,7.0,36.0
6266,11.0,7.0,10.0,10.0
6267,174.0,23.0,31.0,156.0
6268,83.0,92.0,72.0,94.0
6269,147.0,176.0,192.0,151.0
6270,3.0,22.0,12.0,5.0
6271,78.0,51.0,38.0,46.0
6272,0.0,0.0,0.0,0.0
6273,28.0,67.0,66.0,27.0
6274,141.0,85.0,108.0,116.0
6275,15.0,3.0,2.0,17.0
6276,78.0,41.0,32.0,72.0
6277,62.0,48.0,82.0,78.0
6278,123.0,66.0,42.0,111.0
6279,26.0,0.0,0.0,33.0
6280,167.0,69.0,81.0,153.0
6281,3.0,269.0,197.0,1.0
6282,12.0,12.0,10.0,9.0
6283,5.0,0.0,0.0,7.0
6284,28.0,10.0,8.0,19.0
6285,165.0,66.0,53.0,145.0
6286,141.0,119.0,81.0,120.0
6287,64.0,59.0,43.0,64.0
6288,110.0,63.0,68.0,121.0
6289,140.0,61.0,58.0,146.0
6290,3.0,0.0,0.0,4.0
6291,8.0,14.0,12.0,4.0
6292,2.0,0.0,0.0,1.0
6293,0.0,2.0,0.0,0.0
6294,108.0,65.0,48.0,66.0
6295,27.0,31.0,29.0,42.0
6296,6.0,5.0,2.0,4.0
6297,176.0,84.0,74.0,119.0
6298,96.0,88.0,63.0,104.0
6299,0.0,1.0,0.0,1.0
6300,8.0,7.0,14.0,14.0
6301,53.0,31.0,13.0,27.0
6302,51.0,4.0,8.0,38.0
6303,131.0,136.0,117.0,152.0
6304,265.0,89.0,77.0,271.0
6305,19.0,21.0,27.0,19.0
6306,117.0,136.0,100.0,123.0
6307,180.0,137.0,111.0,158.0
6308,30.0,3.0,4.0,14.0
6309,5.0,1.0,2.0,2.0
6310,117.0,120.0,95.0,89.0
6311,767.0,273.0,226.0,632.0
6312,21.0,15.0,19.0,23.0
6313,0.0,0.0,0.0,0.0
6314,0.0,3.0,3.0,0.0
6315,31.0,25.0,41.0,26.0
6316,0.0,1.0,2.0,2.0
6317,55.0,23.0,15.0,37.0
6318,13.0,6.0,9.0,7.0
6319,116.0,46.0,45.0,114.0
6320,115.0,112.0,116.0,130.0
6321,64.0,79.0,68.0,54.0
6322,49.0,46.0,51.0,39.0
6323,96.0,51.0,53.0,84.0
6324,116.0,102.0,97.0,102.0
6325,18.0,16.0,14.0,11.0
6326,35.0,12.0,8.0,47.0
6327,154.0,75.0,87.0,128.0
6328,1.0,71.0,60.0,0.0
6329,17.0,21.0,13.0,15.0
6330,19.0,16.0,13.0,6.0
6331,27.0,45.0,47.0,48.0
6332,137.0,72.0,57.0,167.0
6333,79.0,89.0,50.0,67.0
6334,24.0,0.0,0.0,23.0
6335,33.0,18.0,13.0,33.0
6336,103.0,138.0,139.0,91.0
6337,4.0,0.0,0.0,1.0
6338,26.0,57.0,42.0,34.0
6339,17.0,18.0,14.0,17.0
6340,3.0,116.0,86.0,4.0
6341,161.0,177.0,174.0,185.0
6342,5.0,2.0,2.0,1.0
6343,473.0,280.0,319.0,418.0
6344,34.0,32.0,38.0,25.0
6345,9.0,6.0,4.0,6.0
6346,67.0,8.0,13.0,47.0
6347,99.0,121.0,103.0,93.0
6348,47.0,33.0,48.0,40.0
6349,112.0,79.0,75.0,104.0
6350,341.0,81.0,82.0,321.0
6351,0.0,27.0,26.0,0.0
6352,251.0,235.0,239.0,185.0
6353,0.0,30.0,10.0,0.0
6354,81.0,121.0,92.0,79.0
6355,15.0,7.0,11.0,18.0
6356,130.0,62.0,61.0,95.0
6357,70.0,35.0,33.0,67.0
6358,119.0,159.0,185.0,133.0
6359,20.0,10.0,12.0,19.0
6360,24.0,0.0,1.0,12.0
6361,87.0,126.0,99.0,84.0
6362,26.0,19.0,24.0,33.0
6363,207.0,74.0,84.0,207.0
6364,186.0,7.0,11.0,170.0
6365,3.0,3.0,5.0,1.0
6366,175.0,174.0,144.0,166.0
6367,127.0,88.0,105.0,111.0
6368,23.0,25.0,24.0,21.0
6369,29.0,24.0,24.0,18.0
6370,1.0,0.0,1.0,1.0
6371,259.0,238.0,230.0,234.0
6372,28.0,51.0,41.0,27.0
6373,76.0,0.0,0.0,50.0
6374,4.0,2.0,2.0,1.0
6375,94.0,61.0,63.0,87.0
6376,474.0,398.0,500.0,458.0
6377,12.0,12.0,10.0,6.0
6378,27.0,33.0,32.0,18.0
6379,73.0,66.0,47.0,53.0
6380,53.0,35.0,43.0,65.0
6381,23.0,14.0,10.0,22.0
6382,230.0,99.0,110.0,257.0
6383,57.0,48.0,57.0,42.0
6384,60.0,43.0,40.0,48.0
6385,18.0,5.0,8.0,21.0
6386,155.0,93.0,146.0,209.0
6387,0.0,0.0,0.0,0.0
6388,186.0,198.0,170.0,156.0
6389,3.0,47.0,31.0,0.0
6390,14.0,14.0,13.0,17.0
6391,52.0,26.0,40.0,43.0
6392,64.0,120.0,125.0,44.0
6393,8.0,72.0,54.0,15.0
6394,79.0,83.0,61.0,84.0
6395,0.0,0.0,0.0,0.0
6396,22.0,18.0,20.0,29.0
6397,17.0,9.0,8.0,11.0
6398,182.0,203.0,221.0,193.0
6399,25.0,15.0,15.0,21.0
6400,4.0,5.0,3.0,1.0
6401,193.0,132.0,103.0,184.0
6402,17.0,9.0,13.0,16.0
6403,19.0,11.0,11.0,6.0
6404,0.0,1.0,0.0,0.0
6405,16.0,14.0,24.0,14.0
6406,611.0,148.0,123.0,409.0
6407,29.0,0.0,0.0,39.0
6408,114.0,37.0,37.0,93.0
6409,9.0,15.0,9.0,2.0
6410,0.0,28.0,15.0,0.0
6411,89.0,93.0,63.0,81.0
6412,68.0,0.0,0.0,45.0
6413,5.0,0.0,0.0,1.0
6414,90.0,0.0,0.0,44.0
6415,1.0,28.0,30.0,2.0
6416,40.0,0.0,0.0,30.0
6417,17.0,4.0,6.0,27.0
6418,385.0,394.0,329.0,286.0
6419,3.0,18.0,10.0,2.0
6420,81.0,68.0,57.0,71.0
6421,26.0,41.0,34.0,38.0
6422,50.0,45.0,34.0,57.0
6423,56.0,34.0,29.0,42.0
6424,45.0,0.0,0.0,21.0
6425,1.0,0.0,0.0,1.0
6426,4.0,0.0,0.0,10.0
6427,77.0,80.0,64.0,46.0
6428,1.0,43.0,34.0,0.0
6429,121.0,111.0,98.0,158.0
6430,80.0,42.0,40.0,76.0
6431,71.0,24.0,21.0,49.0
6432,25.0,17.0,28.0,25.0
6433,24.0,16.0,8.0,32.0
6434,1.0,54.0,64.0,0.0
6435,211.0,93.0,77.0,178.0
6436,50.0,48.0,38.0,48.0
6437,77.0,80.0,83.0,69.0
6438,2.0,0.0,1.0,0.0
6439,0.0,1.0,2.0,0.0
6440,0.0,0.0,0.0,0.0
6441,6.0,6.0,9.0,10.0
6442,27.0,13.0,13.0,35.0
6443,28.0,6.0,5.0,19.0
6444,69.0,46.0,55.0,69.0
6445,198.0,141.0,133.0,170.0
6446,20.0,7.0,5.0,12.0
6447,37.0,36.0,45.0,29.0
6448,327.0,250.0,319.0,279.0
6449,57.0,27.0,29.0,58.0
6450,111.0,99.0,115.0,111.0
6451,85.0,39.0,46.0,89.0
6452,0.0,0.0,0.0,0.0
6453,0.0,1.0,0.0,0.0
6454,5.0,1.0,1.0,6.0
6455,21.0,28.0,24.0,28.0
6456,433.0,219.0,206.0,290.0
6457,34.0,21.0,17.0,46.0
6458,46.0,35.0,29.0,37.0
6459,135.0,91.0,103.0,167.0
6460,20.0,13.0,15.0,21.0
6461,119.0,157.0,145.0,158.0
6462,36.0,47.0,37.0,40.0
6463,50.0,82.0,50.0,43.0
6464,15.0,25.0,17.0,16.0
6465,3.0,1.0,2.0,4.0
6466,1591.0,1326.0,1085.0,1390.0
6467,0.0,25.0,19.0,0.0
6468,38.0,0.0,0.0,41.0
6469,1.0,8.0,5.0,4.0
6470,2.0,0.0,1.0,3.0
6471,14.0,9.0,11.0,10.0
6472,109.0,285.0,142.0,75.0
6473,9.0,10.0,9.0,7.0
6474,13.0,4.0,3.0,15.0
6475,0.0,0.0,0.0,1.0
6476,15.0,29.0,17.0,11.0
6477,25.0,8.0,11.0,11.0
6478,31.0,39.0,39.0,21.0
6479,210.0,287.0,202.0,197.0
6480,32.0,0.0,0.0,35.0
6481,7.0,2.0,1.0,6.0
6482,5.0,4.0,5.0,4.0
6483,0.0,0.0,0.0,0.0
6484,5.0,8.0,6.0,5.0
6485,5.0,2.0,1.0,0.0
6486,41.0,34.0,26.0,40.0
6487,100.0,104.0,107.0,126.0
6488,12.0,0.0,1.0,7.0
6489,115.0,88.0,69.0,103.0
6490,0.0,0.0,0.0,0.0
6491,25.0,1.0,3.0,23.0
6492,159.0,142.0,105.0,183.0
6493,196.0,163.0,127.0,146.0
6494,12.0,11.0,10.0,17.0
6495,0.0,0.0,0.0,0.0
6496,10.0,5.0,9.0,8.0
6497,0.0,1.0,0.0,0.0
6498,0.0,0.0,0.0,0.0
6499,0.0,0.0,0.0,0.0
6500,24.0,14.0,20.0,17.0
6501,64.0,57.0,57.0,71.0
6502,13.0,8.0,10.0,7.0
6503,85.0,0.0,0.0,66.0
6504,1.0,0.0,0.0,0.0
6505,33.0,47.0,55.0,29.0
6506,125.0,88.0,91.0,118.0
6507,4.0,3.0,3.0,9.0
6508,20.0,4.0,0.0,15.0
6509,0.0,0.0,0.0,0.0
6510,9.0,8.0,6.0,4.0
6511,51.0,32.0,29.0,49.0
6512,13.0,31.0,57.0,21.0
6513,79.0,104.0,74.0,58.0
6514,46.0,37.0,33.0,42.0
6515,7.0,4.0,1.0,4.0
6516,497.0,831.0,765.0,511.0
6517,24.0,13.0,19.0,25.0
6518,38.0,24.0,26.0,60.0
6519,8.0,12.0,5.0,6.0
6520,37.0,21.0,26.0,35.0
6521,50.0,17.0,16.0,70.0
6522,84.0,44.0,46.0,108.0
6523,0.0,0.0,0.0,0.0
6524,13.0,27.0,32.0,12.0
6525,66.0,15.0,25.0,55.0
6526,0.0,0.0,0.0,2.0
6527,66.0,26.0,26.0,59.0
6528,9.0,3.0,2.0,12.0
6529,7.0,0.0,1.0,4.0
6530,330.0,319.0,248.0,294.0
6531,34.0,43.0,35.0,29.0
6532,0.0,86.0,59.0,0.0
6533,71.0,16.0,13.0,53.0
6534,2.0,0.0,0.0,0.0
6535,328.0,216.0,183.0,207.0
6536,10.0,14.0,20.0,11.0
6537,39.0,11.0,12.0,23.0
6538,47.0,34.0,59.0,71.0
6539,36.0,27.0,40.0,41.0
6540,12.0,5.0,0.0,6.0
6541,1.0,0.0,0.0,1.0
6542,98.0,28.0,34.0,82.0
6543,122.0,70.0,54.0,101.0
6544,126.0,124.0,94.0,128.0
6545,165.0,124.0,104.0,155.0
6546,73.0,112.0,108.0,58.0
6547,118.0,129.0,98.0,117.0
6548,154.0,204.0,155.0,144.0
6549,11.0,15.0,8.0,7.0
6550,79.0,12.0,11.0,86.0
6551,192.0,99.0,100.0,128.0
6552,2.0,3.0,2.0,0.0
6553,50.0,30.0,26.0,41.0
6554,0.0,0.0,0.0,0.0
6555,0.0,0.0,1.0,0.0
6556,67.0,9.0,4.0,45.0
6557,0.0,14.0,10.0,0.0
6558,28.0,14.0,19.0,34.0
6559,188.0,128.0,116.0,169.0
6560,72.0,108.0,102.0,68.0
6561,88.0,105.0,91.0,86.0
6562,0.0,0.0,0.0,0.0
6563,25.0,12.0,26.0,35.0
6564,87.0,53.0,44.0,71.0
6565,9.0,35.0,37.0,4.0
6566,13.0,0.0,3.0,11.0
6567,44.0,129.0,105.0,28.0
6568,4.0,10.0,8.0,4.0
6569,5.0,5.0,4.0,1.0
6570,0.0,0.0,0.0,0.0
6571,0.0,0.0,0.0,0.0
6572,12.0,8.0,10.0,4.0
6573,1.0,3.0,1.0,2.0
6574,0.0,0.0,0.0,0.0
6575,5.0,1.0,2.0,2.0
6576,0.0,1.0,0.0,1.0
6577,1.0,0.0,1.0,0.0
6578,0.0,0.0,0.0,0.0
6579,90.0,102.0,116.0,96.0
6580,1.0,1.0,0.0,0.0
6581,5.0,15.0,23.0,3.0
6582,0.0,0.0,0.0,0.0
6583,0.0,2.0,0.0,0.0
6584,0.0,0.0,0.0,0.0
6585,0.0,0.0,0.0,0.0
6586,1.0,0.0,0.0,3.0
6587,0.0,0.0,0.0,0.0
6588,2.0,3.0,4.0,0.0
6589,0.0,0.0,0.0,0.0
6590,1.0,0.0,1.0,1.0
6591,3.0,3.0,2.0,1.0
6592,3.0,6.0,8.0,1.0
6593,16.0,8.0,6.0,18.0
6594,2.0,2.0,4.0,1.0
6595,6.0,11.0,19.0,12.0
6596,0.0,3.0,2.0,1.0
6597,1.0,1.0,1.0,0.0
6598,2.0,8.0,6.0,5.0
6599,2.0,4.0,6.0,3.0
6600,0.0,0.0,0.0,0.0
6601,2.0,4.0,6.0,3.0
6602,2.0,4.0,6.0,3.0
6603,2.0,4.0,6.0,3.0
6604,0.0,1.0,2.0,0.0
6605,0.0,1.0,0.0,0.0
6606,114.0,87.0,92.0,98.0
6607,14.0,39.0,29.0,14.0
6608,90.0,67.0,70.0,101.0
6609,55.0,68.0,47.0,60.0
6610,18.0,0.0,0.0,15.0
6611,30.0,23.0,7.0,24.0
6612,86.0,61.0,63.0,70.0
6613,1465.0,1174.0,1193.0,1379.0
6614,15.0,11.0,7.0,7.0
6615,110.0,112.0,91.0,119.0
6616,58.0,88.0,101.0,47.0
6617,99.0,0.0,0.0,48.0
6618,4.0,0.0,0.0,1.0
6619,63.0,80.0,64.0,49.0
6620,8.0,18.0,12.0,3.0
6621,16.0,0.0,0.0,21.0
6622,108.0,40.0,44.0,98.0
6623,37.0,0.0,0.0,26.0
6624,107.0,53.0,47.0,78.0
6625,0.0,9.0,6.0,0.0
6626,16.0,6.0,7.0,10.0
6627,36.0,9.0,11.0,23.0
6628,20.0,29.0,26.0,23.0
6629,21.0,21.0,41.0,18.0
6630,5.0,0.0,0.0,2.0
6631,22.0,38.0,35.0,21.0
6632,22.0,4.0,0.0,14.0
6633,61.0,154.0,133.0,57.0
6634,18.0,12.0,24.0,21.0
6635,110.0,80.0,88.0,142.0
6636,58.0,22.0,9.0,44.0
6637,79.0,19.0,15.0,45.0
6638,152.0,230.0,277.0,160.0
6639,20.0,12.0,3.0,12.0
6640,12.0,3.0,10.0,7.0
6641,4.0,75.0,62.0,1.0
6642,7.0,0.0,1.0,6.0
6643,0.0,2.0,2.0,0.0
6644,161.0,168.0,166.0,154.0
6645,3.0,3.0,1.0,4.0
6646,563.0,76.0,74.0,610.0
6647,192.0,281.0,282.0,230.0
6648,10.0,5.0,4.0,7.0
6649,4.0,36.0,23.0,6.0
6650,116.0,89.0,98.0,98.0
6651,271.0,300.0,301.0,246.0
6652,268.0,438.0,410.0,285.0
6653,59.0,60.0,36.0,50.0
6654,86.0,29.0,17.0,62.0
6655,185.0,76.0,59.0,154.0
6656,13.0,5.0,4.0,13.0
6657,1.0,1.0,0.0,2.0
6658,293.0,225.0,224.0,373.0
6659,5.0,0.0,0.0,2.0
6660,88.0,83.0,66.0,75.0
6661,206.0,0.0,0.0,105.0
6662,9.0,1.0,3.0,6.0
6663,392.0,93.0,100.0,352.0
6664,2.0,8.0,4.0,1.0
6665,31.0,0.0,0.0,14.0
6666,41.0,1.0,0.0,30.0
6667,5.0,3.0,5.0,3.0
6668,1.0,1.0,0.0,0.0
6669,3.0,11.0,1.0,0.0
6670,66.0,163.0,145.0,83.0
6671,34.0,77.0,53.0,39.0
6672,3.0,6.0,9.0,4.0
6673,18.0,13.0,19.0,8.0
6674,14.0,7.0,4.0,11.0
6675,227.0,204.0,187.0,176.0
6676,74.0,63.0,53.0,73.0
6677,0.0,0.0,0.0,1.0
6678,1.0,0.0,0.0,0.0
6679,0.0,0.0,0.0,0.0
6680,51.0,18.0,31.0,49.0
6681,29.0,0.0,0.0,34.0
6682,1.0,0.0,0.0,0.0
6683,23.0,29.0,17.0,16.0
6684,376.0,301.0,300.0,458.0
6685,0.0,0.0,0.0,1.0
6686,88.0,23.0,17.0,80.0
6687,66.0,26.0,37.0,75.0
6688,0.0,0.0,0.0,0.0
6689,9.0,15.0,8.0,13.0
6690,2.0,0.0,0.0,1.0
6691,1.0,0.0,0.0,1.0
6692,11.0,36.0,19.0,3.0
6693,45.0,13.0,16.0,47.0
6694,43.0,30.0,24.0,51.0
6695,63.0,78.0,56.0,53.0
6696,15.0,15.0,17.0,14.0
6697,23.0,22.0,30.0,26.0
6698,56.0,30.0,44.0,61.0
6699,163.0,284.0,244.0,169.0
6700,92.0,15.0,13.0,53.0
6701,134.0,186.0,187.0,151.0
6702,0.0,0.0,1.0,0.0
6703,330.0,183.0,209.0,347.0
6704,126.0,210.0,221.0,144.0
6705,0.0,0.0,0.0,0.0
6706,3.0,0.0,0.0,0.0
6707,12.0,6.0,6.0,38.0
6708,27.0,8.0,14.0,19.0
6709,58.0,105.0,82.0,60.0
6710,0.0,0.0,0.0,0.0
6711,235.0,246.0,235.0,202.0
6712,0.0,0.0,0.0,0.0
6713,0.0,22.0,29.0,0.0
6714,20.0,49.0,28.0,33.0
6715,83.0,73.0,63.0,71.0
6716,215.0,104.0,120.0,180.0
6717,1.0,17.0,10.0,0.0
6718,6.0,11.0,12.0,4.0
6719,552.0,601.0,521.0,463.0
6720,173.0,236.0,212.0,114.0
6721,70.0,34.0,27.0,60.0
6722,97.0,58.0,41.0,85.0
6723,61.0,36.0,32.0,48.0
6724,110.0,77.0,84.0,126.0
6725,334.0,155.0,205.0,289.0
6726,49.0,51.0,44.0,49.0
6727,25.0,42.0,39.0,23.0
6728,144.0,99.0,100.0,109.0
6729,93.0,75.0,72.0,106.0
6730,12.0,6.0,9.0,6.0
6731,0.0,0.0,0.0,0.0
6732,289.0,188.0,191.0,236.0
6733,22.0,1.0,0.0,18.0
6734,60.0,64.0,91.0,68.0
6735,47.0,13.0,17.0,35.0
6736,25.0,45.0,37.0,18.0
6737,21.0,25.0,30.0,32.0
6738,6.0,6.0,5.0,7.0
6739,8.0,24.0,24.0,10.0
6740,201.0,172.0,155.0,206.0
6741,35.0,14.0,12.0,44.0
6742,24.0,6.0,2.0,17.0
6743,56.0,63.0,83.0,48.0
6744,99.0,0.0,0.0,58.0
6745,72.0,24.0,18.0,68.0
6746,3.0,23.0,14.0,4.0
6747,5.0,0.0,0.0,3.0
6748,6.0,0.0,1.0,2.0
6749,35.0,28.0,25.0,31.0
6750,69.0,0.0,0.0,57.0
6751,129.0,62.0,55.0,108.0
6752,21.0,45.0,40.0,15.0
6753,1.0,206.0,97.0,0.0
6754,7.0,3.0,2.0,7.0
6755,121.0,66.0,66.0,165.0
6756,43.0,11.0,10.0,47.0
6757,52.0,36.0,22.0,44.0
6758,51.0,30.0,21.0,43.0
6759,0.0,0.0,0.0,0.0
6760,33.0,29.0,17.0,23.0
6761,26.0,21.0,17.0,38.0
6762,21.0,6.0,6.0,17.0
6763,0.0,0.0,0.0,0.0
6764,10.0,6.0,5.0,4.0
6765,132.0,148.0,136.0,156.0
6766,21.0,19.0,11.0,13.0
6767,2.0,0.0,1.0,7.0
6768,121.0,73.0,86.0,151.0
6769,343.0,391.0,300.0,275.0
6770,132.0,76.0,70.0,121.0
6771,10.0,9.0,6.0,16.0
6772,95.0,135.0,114.0,80.0
6773,2.0,4.0,4.0,9.0
6774,3.0,4.0,4.0,4.0
6775,107.0,112.0,105.0,73.0
6776,19.0,28.0,20.0,11.0
6777,67.0,64.0,53.0,68.0
6778,13.0,14.0,6.0,10.0
6779,404.0,425.0,351.0,343.0
6780,18.0,3.0,2.0,17.0
6781,57.0,53.0,41.0,41.0
6782,88.0,45.0,27.0,66.0
6783,135.0,52.0,41.0,135.0
6784,0.0,0.0,1.0,0.0
6785,63.0,373.0,410.0,54.0
6786,136.0,81.0,93.0,117.0
6787,0.0,13.0,13.0,0.0
6788,748.0,210.0,202.0,501.0
6789,345.0,152.0,137.0,327.0
6790,189.0,269.0,361.0,270.0
6791,20.0,22.0,23.0,15.0
6792,86.0,32.0,40.0,112.0
6793,35.0,17.0,17.0,27.0
6794,31.0,23.0,24.0,16.0
6795,4.0,2.0,0.0,5.0
6796,148.0,108.0,112.0,140.0
6797,257.0,159.0,141.0,220.0
6798,0.0,1.0,2.0,0.0
6799,39.0,13.0,11.0,36.0
6800,147.0,138.0,133.0,130.0
6801,166.0,212.0,190.0,176.0
6802,174.0,197.0,165.0,175.0
6803,183.0,61.0,67.0,129.0
6804,256.0,310.0,276.0,228.0
6805,56.0,78.0,57.0,48.0
6806,22.0,7.0,7.0,24.0
6807,62.0,48.0,51.0,51.0
6808,20.0,15.0,12.0,13.0
6809,43.0,51.0,56.0,30.0
6810,32.0,29.0,25.0,39.0
6811,289.0,278.0,209.0,254.0
6812,157.0,231.0,201.0,173.0
6813,92.0,80.0,76.0,70.0
6814,2.0,0.0,2.0,2.0
6815,22.0,23.0,33.0,23.0
6816,57.0,81.0,79.0,62.0
6817,0.0,6.0,3.0,0.0
6818,19.0,17.0,17.0,36.0
6819,170.0,53.0,35.0,140.0
6820,44.0,17.0,9.0,37.0
6821,41.0,9.0,8.0,34.0
6822,31.0,32.0,33.0,37.0
6823,61.0,56.0,32.0,53.0
6824,71.0,105.0,104.0,86.0
6825,40.0,0.0,0.0,38.0
6826,8.0,19.0,25.0,5.0
6827,171.0,167.0,155.0,196.0
6828,0.0,22.0,7.0,0.0
6829,594.0,331.0,287.0,484.0
6830,96.0,0.0,0.0,74.0
6831,118.0,45.0,39.0,72.0
6832,56.0,65.0,43.0,59.0
6833,45.0,36.0,35.0,39.0
6834,567.0,719.0,731.0,566.0
6835,66.0,61.0,46.0,70.0
6836,0.0,2.0,0.0,0.0
6837,68.0,24.0,32.0,42.0
6838,140.0,85.0,86.0,113.0
6839,0.0,0.0,0.0,0.0
6840,184.0,167.0,116.0,160.0
6841,861.0,190.0,163.0,876.0
6842,4.0,0.0,0.0,0.0
6843,55.0,51.0,42.0,57.0
6844,2.0,3.0,4.0,1.0
6845,9.0,4.0,2.0,8.0
6846,63.0,52.0,56.0,67.0
6847,0.0,9.0,7.0,0.0
6848,2.0,1.0,1.0,0.0
6849,261.0,279.0,219.0,203.0
6850,17.0,6.0,14.0,20.0
6851,14.0,13.0,16.0,16.0
6852,0.0,1.0,1.0,0.0
6853,114.0,151.0,151.0,158.0
6854,188.0,120.0,104.0,194.0
6855,9.0,0.0,0.0,7.0
6856,9.0,31.0,35.0,7.0
6857,0.0,0.0,0.0,0.0
6858,208.0,266.0,260.0,156.0
6859,6.0,13.0,21.0,11.0
6860,0.0,1.0,1.0,0.0
6861,63.0,80.0,73.0,59.0
6862,24.0,5.0,5.0,17.0
6863,235.0,175.0,178.0,219.0
6864,182.0,97.0,95.0,136.0
6865,411.0,243.0,243.0,407.0
6866,33.0,29.0,23.0,24.0
6867,19.0,5.0,4.0,10.0
6868,131.0,42.0,70.0,78.0
6869,37.0,63.0,44.0,37.0
6870,471.0,165.0,192.0,445.0
6871,61.0,66.0,59.0,56.0
6872,6.0,9.0,8.0,5.0
6873,3.0,1.0,1.0,1.0
6874,161.0,167.0,154.0,125.0
6875,44.0,20.0,21.0,41.0
6876,46.0,50.0,47.0,31.0
6877,98.0,69.0,51.0,53.0
6878,11.0,9.0,8.0,6.0
6879,101.0,35.0,29.0,78.0
6880,2.0,0.0,0.0,1.0
6881,10.0,30.0,23.0,18.0
6882,14.0,5.0,7.0,11.0
6883,207.0,216.0,182.0,164.0
6884,44.0,32.0,29.0,29.0
6885,61.0,32.0,33.0,59.0
6886,40.0,49.0,51.0,42.0
6887,156.0,346.0,246.0,98.0
6888,6.0,12.0,8.0,7.0
6889,632.0,188.0,155.0,419.0
6890,17.0,10.0,4.0,18.0
6891,6.0,1.0,0.0,7.0
6892,1.0,4.0,3.0,1.0
6893,217.0,98.0,95.0,168.0
6894,61.0,45.0,51.0,65.0
6895,14.0,7.0,9.0,16.0
6896,172.0,0.0,0.0,99.0
6897,40.0,35.0,35.0,53.0
6898,7.0,0.0,0.0,8.0
6899,23.0,47.0,39.0,21.0
6900,1.0,0.0,0.0,3.0
6901,4.0,8.0,7.0,3.0
6902,0.0,4.0,2.0,0.0
6903,28.0,23.0,13.0,20.0
6904,61.0,53.0,43.0,64.0
6905,4.0,7.0,11.0,8.0
6906,93.0,80.0,205.0,330.0
6907,5.0,1.0,1.0,5.0
6908,16.0,14.0,8.0,11.0
6909,86.0,194.0,107.0,63.0
6910,54.0,28.0,13.0,24.0
6911,90.0,74.0,66.0,77.0
6912,409.0,215.0,196.0,414.0
6913,43.0,0.0,0.0,57.0
6914,162.0,151.0,103.0,122.0
6915,85.0,82.0,41.0,66.0
6916,231.0,114.0,112.0,238.0
6917,50.0,0.0,0.0,48.0
6918,115.0,102.0,147.0,96.0
6919,201.0,161.0,163.0,189.0
6920,69.0,87.0,72.0,63.0
6921,192.0,122.0,105.0,178.0
6922,88.0,65.0,43.0,72.0
6923,0.0,15.0,23.0,0.0
6924,43.0,45.0,68.0,51.0
6925,0.0,0.0,0.0,0.0
6926,0.0,0.0,1.0,0.0
6927,224.0,13.0,11.0,197.0
6928,37.0,0.0,0.0,17.0
6929,68.0,41.0,37.0,63.0
6930,68.0,31.0,26.0,58.0
6931,277.0,197.0,162.0,183.0
6932,56.0,35.0,31.0,50.0
6933,0.0,0.0,0.0,1.0
6934,277.0,4.0,1.0,335.0
6935,1.0,264.0,166.0,0.0
6936,5.0,0.0,0.0,2.0
6937,0.0,2.0,2.0,0.0
6938,20.0,18.0,17.0,13.0
6939,137.0,5.0,2.0,125.0
6940,1.0,5.0,3.0,0.0
6941,31.0,15.0,9.0,27.0
6942,19.0,28.0,19.0,12.0
6943,92.0,94.0,87.0,60.0
6944,0.0,0.0,0.0,0.0
6945,172.0,292.0,190.0,134.0
6946,108.0,64.0,46.0,149.0
6947,6.0,14.0,10.0,10.0
6948,0.0,3.0,0.0,0.0
6949,0.0,43.0,24.0,0.0
6950,42.0,31.0,28.0,45.0
6951,8.0,26.0,21.0,15.0
6952,33.0,3.0,10.0,55.0
6953,106.0,83.0,80.0,96.0
6954,77.0,84.0,72.0,83.0
6955,22.0,1.0,3.0,16.0
6956,42.0,34.0,33.0,39.0
6957,365.0,53.0,56.0,310.0
6958,11.0,14.0,18.0,15.0
6959,9.0,2.0,0.0,4.0
6960,0.0,2.0,2.0,3.0
6961,0.0,0.0,0.0,1.0
6962,776.0,283.0,275.0,780.0
6963,15.0,0.0,0.0,7.0
6964,22.0,6.0,8.0,20.0
6965,10.0,1.0,0.0,6.0
6966,2.0,0.0,2.0,1.0
6967,35.0,26.0,20.0,28.0
6968,403.0,154.0,125.0,290.0
6969,0.0,1.0,0.0,0.0
6970,27.0,31.0,26.0,49.0
6971,363.0,21.0,16.0,216.0
6972,50.0,61.0,64.0,47.0
6973,29.0,0.0,0.0,24.0
6974,91.0,116.0,135.0,139.0
6975,102.0,68.0,86.0,100.0
6976,170.0,136.0,165.0,200.0
6977,0.0,24.0,11.0,0.0
6978,70.0,15.0,12.0,45.0
6979,64.0,30.0,51.0,58.0
6980,7.0,5.0,7.0,5.0
6981,4.0,4.0,1.0,4.0
6982,0.0,5.0,5.0,0.0
6983,19.0,173.0,122.0,17.0
6984,3.0,1.0,2.0,0.0
6985,576.0,1133.0,1086.0,566.0
6986,1.0,1.0,1.0,3.0
6987,1.0,0.0,0.0,1.0
6988,20.0,41.0,39.0,9.0
