,LYL1,IKZF1,MYB,LMO2,GFI1,MAX,MYC,SP1,ELF2,MEF2D_FLAG,RUNX2,MEIS1,RUNX1,FLI1,ETV6,CEBPA,PU1,IRF8,FOXP1,ZMYND8,ZEB2,GATA2,LDB1,MYBL2,IRF2BP2,mediator,cohesin,CTCF,POLII,H3K27ac,H3K79me2,H3K4me3,open regions,promoters,super_enhancer,regular_enhancer,activation,repression,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8
H3K4me3,0.04276201634303254,0.0313337270222488,0.030277348558412943,-0.14273160998467455,-0.062402635668143365,-0.07074665424586625,-0.1056394191159837,-0.22656821653274667,-0.11051689546993276,-0.025680183112435927,0.08724910332730246,0.09776200925508516,0.05308226655018765,0.038211142139735706,-0.048929108587398386,0.1382326258809705,0.12411430383515411,0.07143263316001558,0.010525180885779738,-0.0548303730230134,-0.04745209056551667,0.07080548883827156,-0.16450755014015694,0.01880061174595539,0.024755325816587473,-0.17372898756653857,-0.19978404617092432,-0.17712041204898588,-0.056058020714955255,-0.2870154577060394,-0.04915507551498038,1.0,-0.04130937792144222,-0.051156581962955305,-0.1868417975247675,0.006513746931941884,-0.4060335794064034,-0.07239270713955503,0.0018967618210545554,0.004446278081186606,0.0032386829838071235,0.0011933046078490745,0.022507545430850713,0.006663193826076937,0.0010987462518989753,0.019872803521374043
open regions,0.09624106696086003,0.1006071468679665,0.07928027104986575,0.10334359929420552,0.07806021513718472,0.33824334222486324,0.21283835233019924,0.1724394651670904,0.1965444875082343,0.03209938135476141,0.32460276127284765,0.12316990690119901,0.1916689184883628,0.21701617412523358,0.09163708505514262,0.12452263652617726,0.2387151985070858,0.12128982057567796,0.19783578245039427,0.18809037518065527,-0.032952507473589854,0.10276453115321695,0.19873378756896665,-0.15964722964994169,0.05368025107341601,0.10530348989433129,-0.04026741284791711,-0.05929038788119646,-0.06970936026502224,0.2620595364599027,-0.048025931291871354,0.006588181124059762,1.0,0.013608814497271271,-0.07960406186068845,0.006593808244233091,0.1298331117425086,-0.04817591381641328,-0.009484067842347501,-0.013335990351826758,-0.012947637167201504,0.0042331976120391,0.20573110167343792,0.0027583179061871346,0.001341697685730542,0.033228732785398736
promoters,-0.0331002013378943,0.05242569799663892,0.04547602238457621,0.2081724156398017,-0.007899898343025607,0.4539414665267367,0.3167526651202904,0.3960502798647638,0.3305885157902416,0.05025763933672333,0.10099705583497215,-0.09839553317496896,0.030062138772114246,0.1664603529952869,0.112635104228924,-0.03620478279999566,-0.08866572214749864,-0.11371032075210448,0.12968582250047564,0.15560971696044137,0.02281612850992085,-0.019551164623884607,0.1243286689666969,-0.05610236939243998,-0.08681591205982879,0.24813624947688212,-0.07957684630334054,-0.179398706565925,-0.08207814567194725,0.4511684682183958,0.012974648633763887,-0.02373693588049302,0.18162214903433938,1.0,0.170908427991878,0.0,0.42119323644776424,0.004510320547277809,0.002667558372992948,0.0024579370308651554,0.0013545021742784478,0.0006297109770584062,0.0975900072948533,0.012099374214160024,0.0012686420311283978,0.009997500937109565
super_enhancer,0.04251063488135004,0.03345488261384513,0.09782319516904889,0.058463830474400444,-0.04901363598353721,0.06340421896121198,0.0364989975770882,-0.05550051390267599,0.008461188537669428,0.000613616875861156,0.047945481944993776,-0.00834860173208956,0.032023527290004655,0.055459600126999783,0.009583419131559084,0.02435045713809754,0.005495167571724037,-0.021113518641461753,0.035966057579653134,-0.030266037170346836,-0.020465988911120586,0.02767666395387705,0.15417834294270255,-0.021410452770005237,0.0006737181782881079,0.08586225347542084,-0.06765025160544771,-0.06467768769305572,0.11415353511226115,0.08479986436126066,0.1516671718925047,0.031438446323121205,-0.11417839764023585,0.0023145032499805635,1.0,0.0,0.14919497038459356,-0.05805406800190433,0.0016612825397637236,0.002217398716042537,0.00193753743586262,0.00027285064075311186,0.030653429417979994,0.006120703497616767,0.004194280480991625,0.009862451626594212
regular_enhancer,0.031928177833661,0.013252614128858831,-0.007974842181037375,-0.13287094247685416,-0.07126067893757519,-0.025725421734549822,-0.06310542695029794,-0.1640939927657025,-0.08053465386712333,-0.03514802149348246,0.06544988054598538,0.07293227385791126,0.02537985804357229,0.02799653857763779,-0.029923206433491317,0.11802105463623148,0.09329804862666885,0.05411850257700703,0.005672005966359876,-0.05243558657997022,-0.025238580249737286,0.05131241350067703,0.02596833010836632,-0.021138912622890492,0.01665251518929307,-0.1207735086686643,-0.16537812626798104,-0.15803636175182473,0.07860732090598167,-0.292835332487523,-0.18150685545642675,-0.0382122371185856,0.0021509479297098922,0.0,0.0,1.0,-0.3376383112116274,-0.07582066431980153,0.0028727676271894324,0.005342887210075621,0.005143579440462336,0.0013374504604825555,0.06666666666666668,-0.017179083399616286,-0.004928204491798607,-0.01740401872213957
activation,0.051476545641531285,0.08167665394046746,0.12812439649187268,0.4415004323335713,-0.07921060264883871,0.42713476077323626,0.37387416168112314,0.24890010378991534,0.29969793662388,0.07649275028905836,0.17453017646539626,-0.03709292135291666,0.07737028547395312,0.22740032696653606,0.12377658166284482,0.06629313634820236,-0.002739162244715482,-0.06689707182870067,0.16087573141711994,0.16398291150011085,-0.008316797168462077,0.03110560574452395,0.058134880313367256,-0.08245864394340134,-0.028480925725137524,0.38134564808491056,-0.18195730692579662,-0.23655991755481773,0.041328700485910495,0.8216806163352561,0.3226450335170201,0.29419786655106606,0.12780672603289414,0.007970958015866902,0.3370680927925351,0.0009742609260047321,1.0,-0.07605661086977837,0.0027581102890681646,0.006560320313864997,0.004648252257881758,0.0011294411378334971,0.10203547577829991,-0.0008722059682103453,0.00461704105761463,0.025596029289399337
repression,-0.005192857159976841,-0.03349558262927197,-0.018406704902684742,-0.030082807895346994,0.09513918802302361,-0.019897315502268524,-0.05500140913502683,-0.004009102125689642,-0.03627199511933765,-0.0014928403383829376,0.002318259608099029,-0.006169403030802152,0.02610880793670231,-0.02354426529471814,-0.02738770324777803,-0.009140354114814984,-0.039767854782817684,-0.015209372326512637,0.016832687440096045,-0.017272699592060216,-0.007958050891140373,-0.008106155810422257,0.11031085552979993,-0.14846900252081024,0.02039138005396702,-0.011803499037675688,0.011081538567899889,-0.05842885799047778,0.004988810281248504,-0.005138198599157413,-0.011045782271973285,-0.01868960279536853,-0.04436525035546937,0.002483207713502712,0.020957540583640487,0.00029722874074723506,-0.002737387587718786,1.0,0.0025422380233463718,0.0006104894067396814,0.00020761614825796657,0.0005964562025403261,-0.2227516495892894,0.0011199280293835324,0.00040256902506548547,0.0016420361247947324
state_1,-0.02207387166623796,-0.02747389685898599,-0.03878482920496557,-0.024807049880446883,0.0200790576746723,-0.06928657990416333,-0.08023828111169375,-0.06668587019615801,-0.0445563634571542,-0.015658126102402175,-0.06634723576499188,-0.04105510142124687,-0.032923824266479086,-0.05955917616624417,-0.022084744911408036,-0.0326103010394973,-0.0461158599037244,-0.05521589914520805,-0.03706598521216191,-0.033265012114162815,-0.004270311581263207,-0.016089113536646632,0.059192696052812625,-0.12940246586574036,0.013435446150474366,-0.027427551468475624,0.33849132746398786,0.2433265261933841,-0.022111357355416694,-0.011102585983047386,-0.010193362681261562,-0.009909753829363299,-0.02463939027934297,0.002109676002474079,-0.037200626548884924,0.0005415214602351052,-0.006931352653205343,0.07428712510902162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
state_2,0.06762707243811264,0.07983260423540361,0.09399650042869998,0.038320316476437445,-0.0426951584766807,0.25627232831683766,0.14244064100345805,0.048202334068042724,0.12878276501894934,0.010145567516290428,0.15625301918645293,0.022646087296375444,0.08206964471661886,0.17211959929187862,0.06420952619857442,0.13752081769499166,0.08194574332174655,0.0023033784332064165,0.10928046249747683,0.053142605449024334,-0.01122088760741176,0.06538606052160635,0.16183206608083048,-0.09732802510704422,0.004631974151746031,0.027137174049943195,-0.20346342769257852,-0.19779751513481783,0.020120911370824134,0.0767883037207382,0.07231134107388992,0.09692802268404059,0.03638374650924017,0.011212786107257126,0.10661093837122215,0.0039872019262942576,0.11310228090771202,0.04420599001639473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
state_3,-0.027400143329246198,-0.03555372451028098,-0.03590282264595336,-0.01311139989730458,-0.0398733334825532,-0.08188337949810102,-0.050402892611878296,0.011505100460856753,-0.04621304665166922,-0.034968271879406626,-0.07650913732006774,-0.02691622748103653,-0.04389331693679114,-0.060969332271347564,-0.0140974213278159,-0.05380129201632406,-0.041475479140752274,-0.024466532484379504,-0.04952305123449973,-0.024298016036182195,0.014665512740245624,-0.021754109160510866,-0.14460025595204976,-0.01586825876137137,-0.04356738326634364,0.022269268538715546,-0.01260877766906956,-0.03286755401821645,-0.010000622374725487,-0.07658436808503473,-0.0793252790884692,-0.008493779524808806,-0.09933382347246776,0.003455704142581705,-0.0734503238765447,-0.008913341151485425,0.013451882931518486,-0.017096097734651906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
state_4,-0.05549654359782941,-0.06395082873167227,-0.08307736207347799,-0.03419697651081366,0.07497023157933777,-0.20363357111089855,-0.1174084320187617,-0.061568562906555595,-0.1296283219621421,0.027165155680175305,-0.10329734206100993,0.009395738350084757,-0.06070350116065738,-0.14712146628546538,-0.08046546858372713,-0.09966037795681343,-0.03956267283757732,0.03742400746020605,-0.08882210603558013,-0.045146644121539146,0.012527451437545276,-0.046324820703287445,-0.017627186944014793,0.1577353720652881,0.050869151146582046,-0.054578616832743024,0.012191121711920496,0.013124546528253418,0.015318809025098497,0.01355469932601408,0.18251780805449344,-0.038398533421260796,0.03394837663803278,-0.02484354836988497,0.03263054332843414,0.002015951977659943,-0.09632133724641913,-0.054269937376753764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
state_5,0.00016919541798187865,-0.0006197218691029008,-0.0009977294891545835,-0.016264898905516797,0.027276912033896636,0.008356176921783932,-0.0031351587208440952,0.007590349795234225,-0.0021364946608014067,-0.0006783388572046345,0.0003889139087406095,0.0016196259864133733,0.003306652372546012,-0.004595473923408118,-0.0015701729213627976,0.00012525436158200337,-0.011793565193613298,-0.009061256043756245,0.007722397206592597,-0.0030832014290544368,0.0003251372717135615,-0.00582299299771353,0.0,0.0,0.0007253376596020133,-0.009329662661821257,-0.0003113541501674018,-0.011699224829121889,0.010602781292998137,-0.005592665399203267,-0.007043051464002634,-0.005541966053386246,-0.007850601012557315,0.0004941230300199796,0.0032808096198257875,9.166348030259672e-05,-0.0003146750391505672,-0.0814133841936618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
state_6,0.0016388301823576092,0.01605004633463935,0.013698137217926119,0.039191982350971495,-0.025698061417997044,0.16451233386679617,0.11307254633480683,0.1053099830450677,0.11566682575433251,0.013677669918890842,0.04477117058729249,-0.03283663687180519,0.010353455631699541,0.07171838446447841,0.04427740783480732,-0.0036652499035849735,-0.01673763315974613,-0.03484921097040897,0.04264622207915829,0.02955658449198495,0.010537062884183742,-0.009642315926727442,0.0,0.011613068588095273,-0.04023362643128024,0.0689888171425472,-0.046031333867431024,-0.08226421670034577,-0.015287924811435599,0.05096629453978439,-0.027872415695734586,0.008035444890235019,0.06350249730890314,0.0040619685079879685,-0.0034967871750877975,0.0010647343367022482,0.11350341262209712,-0.033643739276212024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
state_7,0.006398079333253523,0.010742819305226291,0.0060157113810270935,-0.06927918485119529,-0.0034368187503800228,-0.03518163138647441,-0.04830128839794486,-0.09729910538785899,-0.04441216203994542,-0.023244098349804093,0.0396947319550446,0.03899014741013362,0.02154996499847024,0.011485154471348296,-0.020793629271324242,0.07055500448207754,0.04655008574138186,0.02852908254407515,0.0020416787055705563,-0.024754340171278356,-0.025701026277221352,0.025458975350435488,-0.07166940144435453,-0.009055379894031622,0.011456989540414419,-0.07692169717817,-0.08978941316126987,-0.0875244130316984,-0.017475014944663945,-0.1183977428420159,-0.035679253820367636,-0.07422019196370362,-0.012023274986790794,0.0009866286722639119,-0.08072232602403859,0.0021553992887142085,-0.1736327085938802,-0.011115497094065622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
state_8,-0.013762622249358342,-0.014879249705475087,-0.011654008192135471,-0.0148547293280368,-0.023810109575902957,-0.006591653327873785,0.005698360640296231,0.014364868673936845,-0.011011976159514386,-0.005549382094305019,-0.020076897679565994,-0.012138310100634335,-0.010542638357449804,-0.00926755143648789,0.0007773446721018519,-0.008187625289092133,-0.01786424767168542,-0.005865828923673785,0.003821056328022342,-0.003646988529458962,0.0034594807200143086,0.0045208536314268535,0.0,-0.04148934678015218,-0.0009366693027448536,0.02002408090452851,-0.0031102087983310395,-0.006870379158143845,-0.007779592791882623,0.027420298207586864,-0.13355870923661745,0.005576028098902807,-0.011529727037706,0.0005970419305268856,0.02087469055031036,0.0005593942864189986,-0.0012743047612255724,-0.009682765413858211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
