,LYL1,IKZF1,MYB,LMO2,GFI1,MAX,MYC,SP1,ELF2,MEF2D_FLAG,RUNX2,MEIS1,RUNX1,FLI1,ETV6,CEBPA,PU1,IRF8,FOXP1,ZMYND8,ZEB2,GATA2,LDB1,MYBL2,IRF2BP2,mediator,cohesin,CTCF,POLII,H3K27ac,H3K79me2,H3K4me3,open regions,promoters,super_enhancer,regular_enhancer,activation,repression,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8
MYBL2,1.716352112488795,0.9988154675862634,1.7655362786776125,2.4559594215096787,0.6810795614547985,0.43768913994197906,1.1693876086243242,1.9754877083604552,1.3481373403182464,2.355769129024154,0.7159845115650132,0.5608350361367279,1.192754849071799,0.7207743083944149,2.5572013538285443,-0.23108690584500913,0.05714263728318939,0.39358377110207166,1.443953324367801,2.0227344086976204,2.383809635753843,1.4182892871117114,6.227843253606938,0.0,2.29411312154174,1.704677106050241,1.1048266692053805,0.7012748988774178,3.4110595000142014,1.5439500043864363,1.8410579467748431,-2.364423726129957,0.33710839667375664,2.9328798994859984,0.17022276550604673,-1.3511395470097853,0.7075133484738678,-0.25164930575655803,-1.9068092993790167,1.0793622588055964,-0.9068328749461169,-0.6146497178003445,2.7181688801900186,1.5564304601422514,-2.6133079416696012,-0.53449655226023
IRF2BP2,1.7887985278256469,1.4149034996617693,1.9084785689843051,2.355337097594252,1.4153544513205791,0.6250435129178024,1.4005997657105445,2.0305314362887574,1.4084261947452805,2.31241657509766,0.8515300587872554,1.0181571393860958,1.5393318470941395,1.152135989295479,2.461988918064326,0.26458248904681136,0.4361983273087344,0.8945532639487263,1.4712092514203363,2.290227298588901,1.6384844409771124,0.6368317473228933,-0.10479899251187431,2.29411312154174,0.0,1.9422403634516077,1.3339570288419118,0.6334000258168552,2.6887229805517383,1.6311059174684914,1.2444524623231783,0.17405736180768974,0.538490672466436,2.243723873902574,0.9809191315536203,0.2376737154351936,0.9374970981941737,-0.5777173215814156,-1.6895928457325884,1.2822728670450307,-0.8751720744557652,-1.5808612722838473,-0.11524073923352114,1.7504295630124245,0.05578277943604253,-1.0053360922990615
mediator,1.284857745311886,1.2290075011047374,1.5225036265130403,2.1251428939850943,0.8630711097884356,0.5708734697189821,1.2872311434927226,1.769741119818488,1.2516601922387718,1.8301285771497517,0.6974216053992411,0.751122641776149,1.2009896415017245,0.9657493969389085,1.840217610677056,0.11445107705572703,0.31948821797012633,0.5947637964824227,1.160368975910443,1.88628794384625,1.308046895037285,0.2851896119502403,-0.2590501823256723,1.7046771060502413,1.9422403634516079,0.0,1.2163579938004896,0.5307500324902698,2.1723706725113145,1.6314816149409688,1.2117442557820184,0.29232114785946944,0.4271546382751949,1.983420594191959,1.2437200673014037,0.36537942175337423,0.9508371714587619,-0.1475815003465688,-1.0917493401855303,1.398426311105784,-1.044712672320827,-2.1583981825178027,1.4407288098863587,1.6190008437094114,0.20889596795065477,-0.25320566341591344
cohesin,0.8753987243527112,0.9049081017352811,0.9814114662283462,1.4177829887048665,0.5010545246522267,0.5384461307982721,1.0940040118610614,1.425194175047942,0.976896051268874,1.2899490176188768,0.44015559808952776,0.43940465324500394,0.8379003597683431,0.6115216875829548,1.2979017740465786,-0.31757877704262927,0.09423676449698899,0.25778025468817095,0.6519857410660873,1.3369354742900503,1.0148007631283626,-0.23326204491615893,-0.6794834536872033,1.1048266692053808,1.3339570288419118,1.2163579938004896,0.0,1.6109810275432348,1.588884931807329,1.017064144881697,0.5885247325135269,-0.26169285520471686,0.4063537732835734,1.6199795938922614,0.6018257753905676,-0.09828118586378354,0.4193239421597014,1.0949359196837334,1.6299094410029513,0.8948673927810251,-1.0152911260704824,-1.261936416358862,1.650618572645859,1.0909580744221874,-0.38154845698841683,-1.1690874525282833
CTCF,-0.5781843298993227,0.420215220411879,0.23934283865787556,0.6411111385445031,-0.029665073896889105,0.43895308291244706,0.7097356440363398,0.9117544007734363,0.5261537201844351,0.7916641803069948,0.15150444897073587,0.06280279749763572,0.18112107583056491,0.14298465283548756,0.5373489878085761,-0.6555838519707528,-0.2704521834935194,-0.03736998216562687,0.10478271938905635,0.5092009895383703,0.6223549312888536,-0.5882517514533915,1.3193358634275172,0.7012748988774178,0.6334000258168553,0.5307500324902698,1.6109810275432348,0.0,0.987759532390367,0.240079050320644,-0.06172429557869242,-1.3235258812329291,0.3170960698870007,0.912890284258783,4.651151706191625e-05,-0.7788744481960372,-0.3108356213828546,0.6471982261216253,2.680405118339684,0.07924146029681081,-0.9351972123559843,-0.9128863290310537,0.35398200623440845,0.28033491581149805,-1.6082610059594924,-1.7611799024659052
POLII,0.5556512154080337,1.497381877117288,1.9064110011494575,2.873596675072859,0.7376093805947063,0.532364151445727,1.4739053023943585,2.3074308278849807,1.6546285912712693,2.4553086327338094,0.7768977317345548,0.8882861072758529,1.4890055090613832,1.1428139050541744,2.5628453420582273,-0.12014297235706516,0.42678823374801905,0.7156517247430212,1.3626692817178814,2.3588182857074487,1.5990818767676056,0.07411389798013997,2.307093149246929,3.411059500014202,2.688722980551738,2.172370672511314,1.588884931807329,0.9877595323903667,0.0,2.0399414836015652,2.189850950487237,-1.6903137622337792,0.48273707170893077,3.069391689031775,1.49168652339523,-0.5782591635474248,1.1704124469465167,-1.268020033664098,-3.695769531183484,1.5893341163369998,-0.9793331680190195,-3.5333778245751413,-1.3338257574482426,2.1525603439155185,-1.7908334613917212,-0.26456309501112885
H3K27ac,1.0005043565026277,1.0371289890444062,1.2903212674420332,1.9652550576550798,0.14230964375494573,0.5051977587574668,1.0803863239218132,1.4855135183518426,1.128163433917439,1.5773286245197824,0.5114033967175761,0.5021239001144794,0.9708286273924197,0.7935638497137534,1.557045671040645,-0.07089739075621057,0.2602828777935068,0.3815891882938156,0.872499732688356,1.5612286198278087,1.043886964955748,0.1313152346168015,-0.4384051841911338,1.5439500043864363,1.6311059174684914,1.6314816149409688,1.017064144881697,0.24007905032064425,2.0399414836015652,0.0,1.2222325036395052,0.4314619750890924,0.31824332254762516,1.821194733439485,1.5118935235582598,0.7553563250175509,1.2166897092654836,-1.1978929565998218,-2.6200253599238486,1.3198197224471504,-0.2569092876237664,-3.290236020177752,0.8771972724468139,2.117075835915569,0.33579738121296276,-0.07507322666571359
H3K79me2,-0.2841588292366505,0.5052339241161203,0.7728881324810365,1.7156440213801836,0.041422763779098974,0.18296647091597146,0.6198673693193297,1.1167156243467404,0.7427040050547753,1.2572296727758943,0.2614814485456348,0.24399146241743946,0.5450280092370428,0.39873309200772855,1.1578685519469039,-0.07027808087445564,0.0900215381354192,0.11784987937446555,0.5092392382328881,1.1230644349525454,0.5960949665944116,-0.09065411348887999,-0.6426345874757904,1.8410579467748434,1.2444524623231783,1.2117442557820182,0.5885247325135269,-0.061724295578692585,2.189850950487237,1.2222325036395052,0.0,0.18003026205566966,0.007378836911554998,1.8852030082539653,1.2149905694290508,0.7094505551333133,1.1123944090154438,-3.5074173027240785,-2.677150469176295,0.9179059283259784,0.8582318868388826,-3.10188779777179,-2.344954038835106,1.3503669807736394,0.20315238891805787,2.655045961164894
H3K4me3,0.9406688842760365,0.4595667404380374,0.48464961863770595,0.0031676558107070424,0.39715450449537987,0.22265681517116315,0.16148523598519482,-0.2279494345145695,0.12029040340743682,0.02131300543277433,0.28597600177542265,0.3169940501706029,0.39195215451321785,0.3632192349337081,0.2966599442642309,0.29748364440026687,0.18607334805458603,0.2750715772245201,0.4306259163456276,0.25424766387470465,0.42785532512327046,0.31842031890910144,-0.8939199499937158,-2.364423726129957,0.17405736180768974,0.29232114785946944,-0.261692855204717,-1.3235258812329291,-1.6903137622337792,0.4314619750890922,0.18003026205566966,0.0,0.10330870387762524,-2.7482263470644357,0.8100107943498727,1.4877241834134811,1.2419477503895144,-2.9619862636307466,-3.0385252834058756,0.8119793120884348,-0.1425652174128076,-1.526875704966126,-2.918167496240393,-0.6107917442535237,2.0764105889758167,-0.18214824191847587
open regions,0.475870789667389,0.3190602852712889,0.46504512760573613,0.4991220459921271,0.28688423198446317,0.2708791077168104,0.40149073809255387,0.49588839354491393,0.36618953625224737,0.48168413071897803,0.29859933429747254,0.2607373174673445,0.4427383893904327,0.2890154131877098,0.4764358135446301,-0.07568352183946732,0.1502476637091986,0.28881875543231184,0.3970271738913147,0.5382822934713904,0.3546978918197042,0.0011685813051550992,-0.4286858505516682,0.33710839667375664,0.5384906724664362,0.4271546382751951,0.40635377328357314,0.3170960698870007,0.482737071708931,0.31824332254762516,0.007378836911554998,0.10330870387762554,0.0,0.5407642378564749,0.009641051652847834,0.09795020134906374,0.16034008133665328,0.23158103350387924,0.34870854820150127,0.34644126399395886,-0.31243810553729684,-0.19782636389709168,0.271753867589424,0.3111130905148767,0.10453936534374766,-0.5676091169527283
promoters,-0.694233899350695,1.2199354362271326,1.582269941976238,2.606954065744241,0.2936553265380621,0.6350457994138896,1.5075070307293015,2.367396764084435,1.6032585133908572,2.2807723078885647,0.7473444281624722,0.6044767049755311,1.432660811350729,1.0479571050028091,2.1047046132686384,-0.6465983865068262,0.29754693025994144,0.4153939954483388,1.1820508191498147,2.2093430676691224,1.3599070895668486,-0.633862315914583,-0.28111449864983074,2.932879899485999,2.243723873902574,1.983420594191959,1.6199795938922616,0.912890284258783,3.069391689031775,1.821194733439485,1.885203008253965,-2.7482263470644357,0.5407642378564751,0.0,-0.2903719651893228,-11.523062311988983,0.9725519213282723,1.8511555020515449,-0.43848712813586854,1.2084259877555652,-0.746105447576302,-1.6338242378427354,2.3791361293755626,2.3256640118526337,-2.5524100855954215,-0.32920878685087573
super_enhancer,1.079468448229505,0.7845897366309793,0.7986186643735335,1.298837145904369,0.13769442231990203,0.3566908366751827,0.6531674121256014,0.6930040168332757,0.5619777792130505,0.8165714641472075,0.2163855504587206,0.24734594608126054,0.45152211494540445,0.35487852355576904,0.9288723094481147,0.0012181965863542407,0.08318790549937082,0.14167034504102413,0.41269690412587956,0.8706015843144671,0.8641366869162974,0.20057560597782026,-1.818705076995009,0.17022276550604673,0.9809191315536203,1.2437200673014037,0.6018257753905676,4.651151706191625e-05,1.49168652339523,1.5118935235582598,1.2149905694290508,0.8100107943498727,0.009641051652847834,-0.2903719651893228,0.0,-11.838260468997714,0.8974151158788879,-2.057883307024795,-1.8025948856255456,1.215627061013409,0.43651029595807944,-3.804287301870455,-0.19909643346696174,1.0380829804008378,0.6956783614655011,0.1570473767583136
regular_enhancer,0.6425109277494372,0.36112484352632834,0.42971586029598535,0.15668611477474234,0.18731038108952516,0.17501199564900305,0.21156242494942007,0.018893129762072313,0.22353074644582896,0.19738519871735818,0.22993446540272658,0.23581009459904484,0.31429511077990946,0.31718180568141585,0.22436839167832853,0.19259158754185773,0.13036118037341227,0.19611661584084614,0.36725169332142016,0.25696812918018064,0.257146296553955,0.18066812699499188,-0.4281235661760373,-1.3511395470097853,0.2376737154351936,0.36537942175337423,-0.09828118586378354,-0.7788744481960372,-0.5782591635474248,0.7553563250175509,0.7094505551333133,1.487724183413481,0.09795020134906404,-11.523062311988983,-11.838260468997714,0.0,1.2468789827549134,-2.128275579651526,-2.2769471305759126,0.7122262424109431,0.4068528386845037,-1.6135751957617916,-0.4385653128976841,0.6560360203143343,1.505860641352831,1.509842954665044
activation,0.6599179116682025,0.6251944825519595,0.772880188540208,1.1477362000127693,0.21541421321357127,0.28672937336796556,0.5709056947354387,0.7851775249700123,0.6075955914611918,0.8949905537225584,0.33904941373230224,0.3268108365196008,0.5963066183065868,0.4892534010157308,0.8794794267209672,0.08935234768660422,0.17033260703532516,0.25023752448922737,0.5610734827459627,0.9043194872220807,0.6129594564598301,0.12757163531842688,-0.5913699472484746,0.7075133484738678,0.9374970981941738,0.9508371714587619,0.4193239421597014,-0.3108356213828546,1.1704124469465167,1.2166897092654836,1.1123944090154443,1.2419477503895147,0.16034008133665328,0.9725519213282723,0.8974151158788878,1.2468789827549134,0.0,-1.7229392031916635,-2.444998721882755,0.9310864141871031,0.23765516336900147,-1.965325464461871,0.1048599778824855,1.2431423967736392,1.2427676728612331,1.2468789827549134
repression,-0.9159161030107179,0.04017825901386157,-0.4976853807148695,-0.9624477884952599,0.9584175053180903,0.36530787483692856,0.7880943111067583,1.0040236191189718,0.10308651851963918,-0.09740349914146104,-0.11030066549862624,-0.6505493355202148,0.1310071629630774,-0.228167091162901,-0.974222720001439,-1.217514886271481,-0.45488428840734585,-0.7078661599158275,-0.8810811590732129,-0.28381740984733894,-0.24773500117618139,-0.6510967757594993,1.7042812975499249,-0.25164930575655825,-0.5777173215814156,-0.147581500346569,1.0949359196837332,0.6471982261216253,-1.2680200336640983,-1.1978929565998222,-3.5074173027240785,-2.9619862636307466,0.23158103350387896,1.8511555020515444,-2.057883307024795,-2.128275579651526,-1.7229392031916637,0.0,1.5975347411338547,-0.34249292465887476,-3.845432330281974,0.4282106963120474,5.779569424854162,-1.7447390745783133,-3.6774382790893165,-3.473096007596087
state_1,-1.6286635881861198,-0.32673676597752305,-1.1239237650348182,-2.698339054230575,-0.5032889513658148,0.4047348731101247,0.3038931384197146,-0.050743833212724625,-0.12255367515370276,-0.9487460347775187,-0.31784337039277605,-0.3307607011980405,-0.8160420991653602,-0.4547309286015135,-1.8052325490233152,-1.0918064638509184,-0.5540941502271036,-0.511630670521471,-0.8797791316151815,-1.3292282236306194,-0.3764109593432129,-1.3010010439304622,-0.4363055232427753,-1.9068092993790167,-1.6895928457325884,-1.0917493401855303,1.6299094410029513,2.6804051183396838,-3.695769531183484,-2.6200253599238486,-2.6771504691762953,-3.0385252834058756,0.34870854820150127,-0.43848712813586876,-1.8025948856255456,-2.276947130575913,-2.444998721882755,1.597534741133855,0.0,-10.889436621499643,-10.454788634291306,-11.74756797786669,-1.8755905687682963,-7.792216490979532,-8.792029891349072,-5.128256001218545
state_2,1.0344094670633703,0.8796268073833684,1.0694149972335172,1.4350288275884708,0.40767968223367,0.4374660992844479,0.8837278127379846,1.1366917117539501,0.8548784625941199,1.171321961338729,0.4650989705524815,0.48758786165031764,0.830264024706252,0.671626890361446,1.242919503438229,0.021016442767929574,0.2307259871035698,0.40005590041101285,0.7733430229716701,1.2409650267086174,0.8956020269730303,0.1277543404186571,-0.01781847434748277,1.0793622588055964,1.2822728670450307,1.3984263111057837,0.8948673927810251,0.07924146029681081,1.5893341163369998,1.3198197224471502,0.9179059283259782,0.8119793120884348,0.34644126399395864,1.208425987755565,1.2156270610134088,0.7122262424109431,0.931086414187103,-0.34249292465887476,-10.889436621499643,0.0,-12.521728412566256,-13.81450775614164,-3.942530347043246,-9.85915626925448,-10.858969669624022,-7.195195779493495
state_3,-0.6163160382559063,-0.2859351460443151,-0.5550605978543158,-0.8988251326374527,-0.261111624516287,-0.10274049266011638,-0.41037456576959397,-0.7224878604171109,-0.3347793977483921,-0.6971546775201183,-0.18929427916574254,-0.23912529928463044,-0.45600490358490214,-0.3137593996938431,-0.9540071029283177,0.02469052832991092,-0.09661002353015102,-0.26090654710625033,-0.36499089486130254,-0.8779740720271807,-0.20803558453007975,-0.06575574204648044,-0.3905254091967509,-0.9068328749461169,-0.8751720744557655,-1.044712672320827,-1.0152911260704827,-0.9351972123559843,-0.9793331680190198,-0.2569092876237664,0.8582318868388824,-0.1425652174128076,-0.312438105537297,-0.746105447576302,0.43651029595807944,0.4068528386845037,0.23765516336900147,-3.8454323302819735,-10.454788634291306,-12.521728412566256,0.0,-13.379859768933304,-3.50788235983491,-9.424508282046146,-10.424321682415686,-6.760547792285158
state_4,-0.8608470811237318,-0.9004402004089683,-1.0957225509704884,-2.7089282600586295,-0.15827092264006737,-0.4301692113531549,-0.9494643110915989,-1.3734178737975444,-0.843349261346509,-1.3920210401393798,-0.291951708892927,-0.289092196965745,-0.640976562521907,-0.4880278303320178,-1.3469193856565593,0.06205048206848453,-0.07818180718590234,-0.1548015687903934,-0.5735393996621256,-1.4854520729020348,-0.9805922827273247,0.03969202001690679,0.31669524722786546,-0.6146497178003445,-1.5808612722838473,-2.158398182517803,-1.261936416358862,-0.912886329031054,-3.5333778245751417,-3.290236020177752,-3.1018877977717905,-1.526875704966126,-0.19782636389709168,-1.6338242378427354,-3.8042873018704553,-1.6135751957617916,-1.9653254644618714,0.4282106963120474,-11.74756797786669,-13.81450775614164,-13.379859768933304,0.0,-4.800661703410293,-10.717287625621529,-11.71710102599107,-8.053327135860542
state_5,-1.4696598731211536,0.17205320306941144,0.3745220086052853,1.1296261475023153,1.0342263869528814,0.49004663761084954,1.3886786873876165,1.704143668950744,0.7390861985287134,0.7431316698601494,-0.06529498315783036,-0.8711202535756656,0.15685938382398223,0.0035318060010991912,-0.6132137767303858,-1.6645364422377333,-0.35789486199565423,-0.40707473947888106,-0.17763309152368628,0.5616726410970363,0.45155424238967756,-0.8724200771649303,4.18867265632626,2.7181688801900186,-0.11524073923352096,1.4407288098863587,1.650618572645859,0.3539820062344082,-1.3338257574482426,0.8771972724468139,-2.344954038835106,-2.918167496240393,0.271753867589424,2.3791361293755626,-0.19909643346696193,-0.4385653128976841,0.1048599778824852,5.779569424854162,-1.8755905687682963,-3.9425303470432453,-3.50788235983491,-4.800661703410293,0.0,-0.8453102165231345,-1.8451236168926746,1.8186502732378527
state_6,0.25757039444233515,1.0111494345004575,1.2331222557356056,2.1525794396057725,-0.17274128708788383,0.5618988455043946,1.1606268752403062,1.6856992211559692,1.257376036599078,1.7697531435504674,0.5059191284539853,0.4321137873153294,1.0058944887794181,0.8027992543374685,1.570822640063577,-0.3284969319987205,0.243148603926922,0.2895362930262158,0.8469516550574726,1.689440838244254,1.0407398740980363,-0.2293502572654402,-1.7279532658849757,1.5564304601422516,1.7504295630124245,1.6190008437094114,1.0909580744221874,0.28033491581149805,2.1525603439155185,2.117075835915569,1.3503669807736394,-0.6107917442535237,0.3111130905148764,2.3256640118526337,1.0380829804008378,0.6560360203143343,1.2431423967736392,-1.7447390745783133,-7.792216490979532,-9.85915626925448,-9.424508282046146,-10.717287625621529,-0.8453102165231343,0.0,-7.76174953910391,-4.097975648973383
state_7,0.8147994093365146,0.3816729965593154,0.4307753400287739,-0.16293168506500239,0.36571457781569056,0.21299735980221315,0.10752081884355523,-0.29343241635543754,0.04281668855501565,-0.04273708991519968,0.25905702642335066,0.30482004414346525,0.36084310126794417,0.31205884842059756,0.21518073818838382,0.25570582850860657,0.1660159346241315,0.22299459891114934,0.4008942537393135,0.18232226550899494,0.3727428529803061,0.29151401671831356,-1.7277666662545161,-2.613307941669601,0.05578277943604222,0.20889596795065477,-0.38154845698841705,-1.6082610059594926,-1.7908334613917214,0.3357973812129625,0.20315238891805787,2.0764105889758167,0.10453936534374766,-2.552410085595422,0.6956783614655011,1.5058606413528308,1.242767672861233,-3.6774382790893165,-8.792029891349072,-10.858969669624022,-10.424321682415686,-11.71710102599107,-1.8451236168926746,-7.761749539103911,0.0,-5.097789049342923
state_8,-2.1373628048502464,-0.5887591330511627,-0.8077540959535654,-0.26505828982036145,-0.4814734513311615,-0.631089172134097,-0.9895176271464916,-0.6960789519133626,-0.3942803055491909,-0.7546462604266309,-0.42921716670981996,-0.5132880931976209,-0.9803288312063309,-0.7031652573438567,-1.4064475905433371,-0.015128295377239573,-0.24861652071066156,-0.5304571549841636,-0.8188638118915879,-1.0129208862405747,-0.4791830951732088,-0.3524960057182518,0.9360072238760112,-0.53449655226023,-1.0053360922990617,-0.2532056634159136,-1.1690874525282837,-1.7611799024659058,-0.264563095011129,-0.07507322666571375,2.655045961164894,-0.18214824191847587,-0.5676091169527285,-0.3292087868508761,0.1570473767583133,1.5098429546650436,1.246878982754913,-3.473096007596087,-5.128256001218545,-7.195195779493495,-6.760547792285158,-8.053327135860542,1.8186502732378524,-4.097975648973383,-5.097789049342923,0.0
