task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
588	19/a4bc51	5538411569447619989	COUNTS (mp35-D9-INPUT_R1_T1)	COMPLETED	0	2020-11-10 00:35:58.627	3m 59s	20ms	126.3%	3 MB	5.4 MB	2.8 MB	300 B
387	ed/0e9592	2306798367456254310	BWA_MEM (mp751-DFAM71927V3-FLI1_R1_T1)	COMPLETED	0	2020-11-09 23:53:16.570	46m 48s	33m 8s	1191.2%	8.1 GB	9.6 GB	32.3 GB	29.1 GB
566	ee/1f380d	8601030531486124844	SORT_BAM (db37-MV411-WDR5_429A_R1_T1)	COMPLETED	0	2020-11-10 00:29:45.893	10m 40s	6m 30s	241.3%	5.4 GB	6.6 GB	15.6 GB	6.3 GB
567	dd/59f65b	9604516448853477652	SORT_BAM (db40-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-10 00:30:05.423	10m 51s	6m 21s	223.4%	5.4 GB	6.6 GB	12.4 GB	4.7 GB
571	c9/b9f755	11715669151882074040	SORT_BAM (mp739-DFAM71927V3-RUNX1_R1_T1)	COMPLETED	0	2020-11-10 00:30:45.758	10m 51s	6m 12s	243.1%	5.2 GB	6.2 GB	13.7 GB	5.1 GB
589	83/b114c6	4658453393163543442	COUNTS (mp742-DFAM71927V3-MYC_R1_T1)	COMPLETED	0	2020-11-10 00:37:49.123	4m 7s	35ms	111.1%	3.1 MB	5.4 MB	4 MB	307 B
590	09/f3b504	4525179694189040761	COUNTS (mp741-DFAM71927V3-MYB_R1_T1)	COMPLETED	0	2020-11-10 00:38:08.345	3m 49s	24ms	109.1%	3.2 MB	5.4 MB	3.3 MB	307 B
374	31/9d1406	4373317747920316344	BWA_MEM (mp760-MV411_MEF2D_NT_SC_63-FLAG_MEF2D_R1_T1)	COMPLETED	0	2020-11-09 23:49:52.321	53m 2s	37m 16s	1191.2%	8.7 GB	10.3 GB	29.8 GB	26.5 GB
577	db/d53515	4751972412735591413	SORT_BAM (mp570-MV411-CTCF_R1_T1)	COMPLETED	0	2020-11-10 00:33:15.872	10m	5m 30s	237.5%	5.4 GB	6.6 GB	12.4 GB	4.6 GB
378	94/79ab94	2384942292736833030	BWA_MEM (mp717-MV411-GATA2_R1_T1)	COMPLETED	0	2020-11-09 23:51:12.626	52m 22s	39m 51s	1192.6%	9.2 GB	11.1 GB	28.6 GB	25.4 GB
488	c8/925801	4610925984351799249	BWA_MEM (mp774-MV411-HOXA9_R1_T1)	COMPLETED	0	2020-11-10 00:13:13.996	30m 23s	16m 33s	1575.4%	10.1 GB	12.2 GB	18.6 GB	14.6 GB
579	e5/95226c	925520818807992146	SORT_BAM (mp614-MV411-MEF2C_R1_T1)	COMPLETED	0	2020-11-10 00:33:36.151	10m 20s	5m 55s	227.3%	5.4 GB	6.6 GB	12.4 GB	4.8 GB
596	6d/5e420f	11501154835816347902	COUNTS (db37-MV411-WDR5_429A_R1_T1)	COMPLETED	0	2020-11-10 00:40:29.196	3m 30s	17ms	133.3%	3.2 MB	5.4 MB	2.6 MB	306 B
597	6a/89d6e6	11075350102580064433	COUNTS (db40-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-10 00:40:59.272	3m 18s	21ms	133.3%	3.1 MB	5.4 MB	2.9 MB	305 B
574	49/766f70	7617844341033890006	SORT_BAM (db49-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-10 00:32:35.609	11m 50s	7m 21s	235.7%	5.4 GB	6.6 GB	18.2 GB	7 GB
375	04/c549ec	9344753445579000478	BWA_MEM (mp716-MV411-GSE1_R1_T1)	COMPLETED	0	2020-11-09 23:50:23.212	54m 31s	40m 27s	1191.8%	9.3 GB	11.1 GB	27.5 GB	24.2 GB
581	e6/8873fb	6630420260149138422	SORT_BAM (db38-MV411-WDR5_429A_R1_T1)	COMPLETED	0	2020-11-10 00:33:56.053	12m	7m 36s	227.2%	5.4 GB	6.6 GB	15.7 GB	6.3 GB
598	5e/ca794b	14838527883824841577	COUNTS (mp739-DFAM71927V3-RUNX1_R1_T1)	COMPLETED	0	2020-11-10 00:41:39.248	4m 19s	41ms	116.1%	3.1 MB	5.4 MB	4.5 MB	310 B
600	fc/770244	4425849640391844723	COUNTS (mp570-MV411-CTCF_R1_T1)	COMPLETED	0	2020-11-10 00:43:18.724	3m 28s	43ms	116.1%	16.4 MB	465.6 MB	4.7 MB	302 B
384	be/b5d81c	326336090951258773	BWA_MEM (mp745-DFAM71927V3-GFI1_R1_T1)	COMPLETED	0	2020-11-09 23:52:55.714	53m 59s	39m 5s	1190.9%	8.1 GB	9.6 GB	31.5 GB	28 GB
603	0b/5595bc	10654807684306389062	COUNTS (mp614-MV411-MEF2C_R1_T1)	COMPLETED	0	2020-11-10 00:43:59.312	3m 18s	18ms	100.0%	3 MB	5.4 MB	2.7 MB	302 B
585	5a/be2a5b	651743785880816648	SORT_BAM (mp33-OCIAML2-INPUT_R1_T1)	COMPLETED	0	2020-11-10 00:35:25.457	12m 1s	7m 9s	237.2%	5.1 GB	6.1 GB	20.2 GB	7.9 GB
591	d3/00c9ee	12241160030108504406	SORT_BAM (mp650-MV411-LDB1_R1_T1)	COMPLETED	0	2020-11-10 00:38:27.820	8m 59s	4m 15s	235.7%	5.3 GB	6.2 GB	7.9 GB	2.5 GB
604	57/fa7bc9	12159276322291579091	COUNTS (db49-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-10 00:44:27.684	3m 39s	15ms	112.5%	3.1 MB	5.4 MB	2.7 MB	302 B
584	f6/10c322	18252975728325256671	SORT_BAM (mp768-MV411-FOXP1_R1_T1)	COMPLETED	0	2020-11-10 00:35:05.742	13m 10s	8m 13s	231.3%	5.2 GB	6.2 GB	18.1 GB	7.4 GB
606	0f/68b297	274023286355074842	COUNTS (db38-MV411-WDR5_429A_R1_T1)	COMPLETED	0	2020-11-10 00:45:58.341	3m 28s	18ms	126.3%	3.1 MB	5.4 MB	2.6 MB	305 B
383	a7/87a275	17463637516205058525	BWA_MEM (mp715-MV411-ZEB2_R1_T1)	COMPLETED	0	2020-11-09 23:52:53.328	57m 41s	44m 3s	1192.5%	9.3 GB	11.1 GB	30.6 GB	27.7 GB
609	be/3a2696	16660872955497706418	COUNTS (mp650-MV411-LDB1_R1_T1)	COMPLETED	0	2020-11-10 00:47:29.358	3m 37s	47ms	102.9%	18 MB	403.3 MB	5 MB	302 B
608	a4/762042	18321484957027632247	COUNTS (mp33-OCIAML2-INPUT_R1_T1)	COMPLETED	0	2020-11-10 00:47:27.979	3m 49s	16ms	141.2%	3 MB	5.4 MB	2.8 MB	304 B
610	75/50a14d	3166259505061338249	COUNTS (mp768-MV411-FOXP1_R1_T1)	COMPLETED	0	2020-11-10 00:48:18.478	3m 28s	15ms	128.6%	3 MB	5.4 MB	2.7 MB	302 B
372	ee/52e21b	152630825486977996	BWA_MEM (db44-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-09 23:49:31.687	1h 2m 23s	48m 32s	1188.1%	11.5 GB	13 GB	30.7 GB	27.4 GB
382	cd/5c90e4	1078466921461972225	BWA_MEM (mp636-SKNO1-MYC_R1_T1)	COMPLETED	0	2020-11-09 23:52:33.767	59m 51s	45m 45s	1191.8%	9 GB	10.3 GB	31.4 GB	28.3 GB
602	ad/6b3ed0	2704458850784171733	SORT_BAM (mp774-MV411-HOXA9_R1_T1)	COMPLETED	0	2020-11-10 00:43:37.994	9m 9s	4m 51s	232.9%	5.2 GB	6.2 GB	10.4 GB	3.9 GB
441	da/a20ab5	15116684352380752849	BWA_MEM (db45-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-10 00:05:54.596	47m 10s	32m 24s	1576.2%	13.4 GB	15.2 GB	27.3 GB	23.8 GB
592	74/261614	9368952635338014019	SORT_BAM (db31-MV411-PSER2_R1_T1)	COMPLETED	0	2020-11-10 00:38:55.624	14m 11s	8m 56s	234.0%	5.1 GB	6.1 GB	20.6 GB	8.3 GB
595	cc/61017b	5530811427756333149	SORT_BAM (mp751-DFAM71927V3-FLI1_R1_T1)	COMPLETED	0	2020-11-10 00:40:06.092	13m 3s	7m 58s	255.1%	5.2 GB	6.2 GB	20 GB	8 GB
484	7b/c552c0	17296502910260764106	BWA_MEM (mp762-MV411_IRF2BP2_CT_GFP_8-FLAG_IRF2BP2_R1_T1)	FAILED	14	2020-11-10 00:12:46.076	40m 39s	40m 26s	-	-	-	-	-
594	02/c2ad7d	2694164060543861365	SORT_BAM (mp761-MV411_PU1_NT_SC_1-FLAG_PU1_R1_T1)	COMPLETED	0	2020-11-10 00:39:45.835	13m 40s	8m 36s	256.1%	5.2 GB	6.2 GB	21.3 GB	8.5 GB
368	00/1ac50b	14312789654661073108	BWA_MEM (db41-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-09 23:49:01.667	1h 5m 3s	49m 57s	1186.9%	11.7 GB	13.5 GB	31.1 GB	27.9 GB
593	ba/064783	13384006767541236166	SORT_BAM (db52-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-10 00:39:15.246	15m 10s	9m 23s	230.9%	5.2 GB	6.2 GB	25.8 GB	9.7 GB
393	41/864de8	6294211012070057944	BWA_MEM (mp743-DFAM71927V3-SP1_R1_T1)	COMPLETED	0	2020-11-09 23:55:16.688	59m 48s	44m 30s	1191.4%	8.1 GB	9.6 GB	34.3 GB	31.3 GB
601	a5/74d01f	5496727936855793315	SORT_BAM (mp717-MV411-GATA2_R1_T1)	COMPLETED	0	2020-11-10 00:43:36.106	11m 49s	6m 49s	270.4%	5.3 GB	6.2 GB	18.7 GB	7.4 GB
614	bd/668365	3229039136112851986	COUNTS (mp774-MV411-HOXA9_R1_T1)	COMPLETED	0	2020-11-10 00:52:49.222	3m 7s	19ms	105.9%	3.1 MB	5.4 MB	2.7 MB	302 B
617	ac/e7576b	15989603396753048043	COUNTS (mp751-DFAM71927V3-FLI1_R1_T1)	COMPLETED	0	2020-11-10 00:53:12.040	3m 54s	23ms	120.0%	3.1 MB	5.4 MB	3 MB	309 B
599	b8/063ac4	10774993663856409758	SORT_BAM (mp760-MV411_MEF2D_NT_SC_63-FLAG_MEF2D_R1_T1)	COMPLETED	0	2020-11-10 00:42:56.169	14m 20s	8m 54s	231.1%	5.2 GB	6.2 GB	19.8 GB	7.6 GB
616	1a/46922e	18067579870698770175	COUNTS (db31-MV411-PSER2_R1_T1)	COMPLETED	0	2020-11-10 00:53:09.527	4m 8s	24ms	109.1%	3.1 MB	5.4 MB	3 MB	304 B
605	6d/1d9835	12971358392476109050	SORT_BAM (mp716-MV411-GSE1_R1_T1)	COMPLETED	0	2020-11-10 00:44:55.828	13m 20s	7m 59s	245.8%	5.3 GB	6.2 GB	18.6 GB	7.5 GB
619	50/810ec8	11420970692066235950	COUNTS (mp761-MV411_PU1_NT_SC_1-FLAG_PU1_R1_T1)	COMPLETED	0	2020-11-10 00:53:29.387	5m 7s	21ms	126.3%	3.2 MB	5.4 MB	2.8 MB	321 B
623	e5/9b374d	17820368449929555473	COUNTS (mp717-MV411-GATA2_R1_T1)	COMPLETED	0	2020-11-10 00:55:27.474	3m 39s	33ms	115.4%	3 MB	5.4 MB	3.8 MB	303 B
621	ab/82599b	16157344922657900672	COUNTS (db52-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-10 00:54:28.176	5m 28s	18ms	133.3%	3 MB	5.4 MB	2.9 MB	306 B
607	69/4a8b48	12591959310588206865	SORT_BAM (mp745-DFAM71927V3-GFI1_R1_T1)	COMPLETED	0	2020-11-10 00:46:55.305	13m 41s	8m 44s	238.6%	5.2 GB	6.2 GB	19.4 GB	7.9 GB
624	c2/c51be3	5640522805008547753	COUNTS (mp760-MV411_MEF2D_NT_SC_63-FLAG_MEF2D_R1_T1)	COMPLETED	0	2020-11-10 00:57:17.653	4m 8s	17ms	141.2%	3.1 MB	5.4 MB	2.6 MB	324 B
400	bb/e0f6d0	5100694621275927411	BWA_MEM (mp635-SKNO1-ERG_R1_T1)	COMPLETED	0	2020-11-09 23:56:19.398	1h 5m 25s	48m 52s	1192.5%	8.9 GB	10.3 GB	36.2 GB	33.5 GB
401	7c/58ad4c	14920207718652860822	BWA_MEM (mp750-DFAM71927V3-GATA2_R1_T1)	COMPLETED	0	2020-11-09 23:57:59.143	1h 4m 35s	47m 25s	1192.4%	8.3 GB	9.6 GB	37.4 GB	34.5 GB
518	7a/6a67ad	9173973122347432583	BWA_MEM (mp748-DFAM71927V3-ELF2_R1_T1)	COMPLETED	0	2020-11-10 00:18:45.228	44m 10s	26m 18s	1582.1%	8.9 GB	11.2 GB	26.5 GB	22.9 GB
625	39/f391df	2191842016963350622	COUNTS (mp716-MV411-GSE1_R1_T1)	COMPLETED	0	2020-11-10 00:58:18.288	4m 38s	30ms	125.0%	3.1 MB	5.4 MB	3.4 MB	304 B
537	49/ea5390	8154301310742055276	BWA_MEM (db42-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-10 00:22:44.184	41m 21s	27m 7s	1573.4%	13.7 GB	16.3 GB	23.7 GB	19.9 GB
626	1e/a7a0ce	11893155998297017930	COUNTS (mp745-DFAM71927V3-GFI1_R1_T1)	COMPLETED	0	2020-11-10 01:00:38.243	3m 58s	30ms	125.0%	3.1 MB	5.4 MB	3.4 MB	309 B
615	16/d3a1b4	12671669162728055130	SORT_BAM (db45-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-10 00:53:06.154	11m 59s	7m 33s	223.4%	5.4 GB	6.6 GB	15 GB	5.9 GB
612	58/d0f97a	12433053657267565	SORT_BAM (db44-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-10 00:51:55.545	14m	8m 47s	227.7%	5.4 GB	6.6 GB	17 GB	6.8 GB
519	58/cfb6cb	512147095270375838	BWA_MEM (mp640-MV411-LYL1_R1_T1)	COMPLETED	0	2020-11-10 00:18:46.257	47m 28s	33m 25s	1584.0%	10.4 GB	12.2 GB	32.4 GB	29.4 GB
611	39/acab8d	437154159209455804	SORT_BAM (mp715-MV411-ZEB2_R1_T1)	COMPLETED	0	2020-11-10 00:50:35.756	15m 40s	9m 16s	256.5%	5.2 GB	6.2 GB	22.2 GB	8.6 GB
613	3f/c01afa	2868102237779923072	SORT_BAM (mp636-SKNO1-MYC_R1_T1)	COMPLETED	0	2020-11-10 00:52:25.888	14m 29s	9m 30s	240.0%	5.3 GB	6.2 GB	21.6 GB	8.9 GB
632	6d/9b87f4	10373363000695015361	COUNTS (db44-MV411-IGG_R1_T1)	FAILED	14	2020-11-10 01:05:57.761	1m 18s	1m 10s	-	-	-	-	-
620	13/e45f4e	14925790879886615065	SORT_BAM (db41-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-10 00:54:05.663	13m 39s	8m 40s	227.0%	5.4 GB	6.6 GB	16.8 GB	6.8 GB
631	fd/5cf4f8	2108833463164927401	COUNTS (db45-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-10 01:05:07.706	3m 28s	24ms	120.0%	3 MB	5.4 MB	3 MB	300 B
634	d6/d466ff	8103791696315449750	COUNTS (mp715-MV411-ZEB2_R1_T1)	COMPLETED	0	2020-11-10 01:06:18.580	3m 37s	18ms	133.3%	3.1 MB	5.4 MB	2.7 MB	302 B
554	2f/8f7c77	15494141304292241376	BWA_MEM (mp627-MV411-MEF2C_R1_T1)	COMPLETED	0	2020-11-10 00:26:35.915	44m 19s	29m 26s	1584.3%	10.2 GB	12.2 GB	30.2 GB	27 GB
636	68/8d6d09	12869293599563299211	COUNTS (db44-MV411-IGG_R1_T1)	COMPLETED	0	2020-11-10 01:07:16.678	3m 40s	23ms	123.1%	3.1 MB	5.4 MB	3.4 MB	301 B
622	b1/66a580	3235543853801486353	SORT_BAM (mp743-DFAM71927V3-SP1_R1_T1)	COMPLETED	0	2020-11-10 00:55:05.886	16m 19s	10m 18s	246.5%	5.2 GB	6.2 GB	21.2 GB	8.3 GB
637	71/7f4169	16683664003474892616	COUNTS (db41-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-10 01:07:47.728	3m 58s	28ms	96.0%	3.1 MB	5.4 MB	3.2 MB	305 B
635	53/92e4e3	15638963969587901346	COUNTS (mp636-SKNO1-MYC_R1_T1)	COMPLETED	0	2020-11-10 01:06:57.777	4m 58s	19ms	141.2%	3.1 MB	5.4 MB	2.7 MB	304 B
420	b0/cc8326	12094102228438473495	BWA_MEM (mp633-SKNO1-FLI1_R1_T1)	COMPLETED	0	2020-11-10 00:01:42.690	1h 11m 52s	58m 1s	1193.4%	9.1 GB	11 GB	41.8 GB	39.6 GB
639	83/46d34e	18375502755509108082	COUNTS (mp743-DFAM71927V3-SP1_R1_T1)	COMPLETED	0	2020-11-10 01:11:27.270	4m 9s	34ms	103.4%	3.1 MB	5.4 MB	4 MB	309 B
629	63/d2cdab	12976873901211195650	SORT_BAM (mp748-DFAM71927V3-ELF2_R1_T1)	COMPLETED	0	2020-11-10 01:02:56.052	12m 59s	7m 10s	243.3%	5.2 GB	6.2 GB	14.7 GB	5.8 GB
630	c6/66840c	15674272738631503419	SORT_BAM (db42-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-10 01:04:06.432	11m 51s	6m 16s	227.8%	5.4 GB	6.6 GB	12.1 GB	4.6 GB
627	e2/41076b	4676005149853060178	SORT_BAM (mp635-SKNO1-ERG_R1_T1)	COMPLETED	0	2020-11-10 01:01:45.879	15m 59s	10m 26s	256.3%	5.3 GB	6.2 GB	27.8 GB	11.4 GB
628	c7/7a0599	4000467739475567179	SORT_BAM (mp750-DFAM71927V3-GATA2_R1_T1)	COMPLETED	0	2020-11-10 01:02:35.979	15m 29s	9m 53s	239.6%	5.2 GB	6.2 GB	20.6 GB	7.8 GB
641	44/1d276f	8487165348229072467	COUNTS (mp748-DFAM71927V3-ELF2_R1_T1)	COMPLETED	0	2020-11-10 01:15:57.654	3m 28s	38ms	111.1%	15.6 MB	400.6 MB	4.3 MB	308 B
642	74/03557b	8465339290905448530	COUNTS (db42-MV411-WDR5_D9E1_R1_T1)	COMPLETED	0	2020-11-10 01:15:59.476	4m 6s	22ms	120.0%	3.1 MB	5.4 MB	3.1 MB	306 B
633	2a/f46465	9610930158972754885	SORT_BAM (mp640-MV411-LYL1_R1_T1)	COMPLETED	0	2020-11-10 01:06:16.146	15m 9s	9m 52s	237.0%	5.3 GB	6.2 GB	22 GB	9 GB
643	6b/42ac5f	10384600457347474951	COUNTS (mp635-SKNO1-ERG_R1_T1)	COMPLETED	0	2020-11-10 01:17:47.604	5m 18s	19ms	133.3%	3.1 MB	5.4 MB	2.9 MB	304 B
644	7f/f459af	2413627593560575896	COUNTS (mp750-DFAM71927V3-GATA2_R1_T1)	COMPLETED	0	2020-11-10 01:18:07.366	4m 59s	43ms	112.5%	17.2 MB	402.3 MB	4.9 MB	312 B
638	ab/b49214	8237144629536992480	SORT_BAM (mp627-MV411-MEF2C_R1_T1)	COMPLETED	0	2020-11-10 01:10:55.908	14m 32s	9m 9s	226.2%	5.2 GB	6.2 GB	19.3 GB	7.5 GB
645	e9/e43909	12871917011357449980	COUNTS (mp640-MV411-LYL1_R1_T1)	COMPLETED	0	2020-11-10 01:21:27.531	4m 3s	16ms	112.5%	3.2 MB	5.4 MB	2.6 MB	303 B
646	04/a52ee1	1382630646738892550	COUNTS (mp627-MV411-MEF2C_R1_T1)	COMPLETED	0	2020-11-10 01:25:31.176	3m 57s	18ms	141.2%	3 MB	5.4 MB	2.6 MB	304 B
411	1f/969f15	8874122013328675400	BWA_MEM (db30-MV411-CDK9_R1_T1)	COMPLETED	0	2020-11-10 00:00:09.969	1h 33m 37s	1h 17m 47s	1195.1%	7.3 GB	8.8 GB	35.3 GB	32.1 GB
640	ab/7a22b0	4775270273446039280	SORT_BAM (mp633-SKNO1-FLI1_R1_T1)	COMPLETED	0	2020-11-10 01:13:35.911	20m 13s	13m 53s	241.3%	5.2 GB	6.2 GB	32.6 GB	13.4 GB
452	04/bace62	10085055953593065346	BWA_MEM (db32-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-10 00:07:22.952	1h 29m 34s	1h 14m 48s	1195.7%	7 GB	8.6 GB	43.2 GB	40.5 GB
648	ee/e6a46a	17055913788534040484	COUNTS (mp633-SKNO1-FLI1_R1_T1)	COMPLETED	0	2020-11-10 01:33:51.951	4m 26s	17ms	112.5%	3 MB	5.4 MB	2.9 MB	304 B
455	13/2897c9	7454398724628714	BWA_MEM (db29-MV411-AFF4_R1_T1)	COMPLETED	0	2020-11-10 00:07:33.438	1h 31m 4s	1h 16m 35s	1195.8%	7.3 GB	8.6 GB	40.6 GB	37.7 GB
560	f5/4f6e10	17371767151092749403	BWA_MEM (mp638-SKNO1-MAX_R1_T1)	COMPLETED	0	2020-11-10 00:27:57.276	1h 16m 50s	1h 1m 56s	1193.7%	8.5 GB	10.3 GB	49.3 GB	47.5 GB
647	26/c9d938	12387843598280973807	SORT_BAM (db30-MV411-CDK9_R1_T1)	COMPLETED	0	2020-11-10 01:33:49.038	15m 58s	10m 39s	248.3%	5.1 GB	6.1 GB	29.9 GB	12.1 GB
652	2c/4bae77	9570704917722946446	COUNTS (db30-MV411-CDK9_R1_T1)	COMPLETED	0	2020-11-10 01:49:49.823	4m 48s	18ms	105.9%	3.1 MB	5.4 MB	3 MB	304 B
649	84/39a80d	16218913486357480551	SORT_BAM (db32-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-10 01:36:58.684	20m 59s	14m 14s	236.0%	5.1 GB	6.1 GB	34.8 GB	13.9 GB
650	b0/958919	1488474574527416034	SORT_BAM (db29-MV411-AFF4_R1_T1)	COMPLETED	0	2020-11-10 01:38:39.018	21m 9s	13m 24s	247.2%	5.1 GB	6.1 GB	31.7 GB	13.1 GB
447	a6/c1c6b4	1857913942771655835	BWA_MEM (mp714-MV411-ZEB2_R1_T1)	COMPLETED	0	2020-11-10 00:06:22.607	1h 54m 45s	1h 33m 44s	1193.8%	9.6 GB	11.1 GB	49.5 GB	48 GB
653	bf/57fbd8	8878076881687716732	COUNTS (db32-MV411-INPUT_R1_T1)	COMPLETED	0	2020-11-10 01:57:59.851	4m 58s	19ms	120.0%	3.2 MB	5.4 MB	3.2 MB	304 B
654	4e/f6d773	14027294706021225273	COUNTS (db29-MV411-AFF4_R1_T1)	COMPLETED	0	2020-11-10 01:59:50.645	4m 47s	21ms	114.3%	3.1 MB	5.4 MB	2.7 MB	303 B
651	bc/fa8108	11871498454303804313	SORT_BAM (mp638-SKNO1-MAX_R1_T1)	COMPLETED	0	2020-11-10 01:44:49.084	21m 19s	14m 35s	242.9%	5.3 GB	6.2 GB	34.1 GB	13.9 GB
656	18/3fc59f	12105357887467789423	COUNTS (mp638-SKNO1-MAX_R1_T1)	COMPLETED	0	2020-11-10 02:06:10.116	5m 28s	22ms	114.3%	3.1 MB	5.4 MB	3 MB	304 B
618	53/3bf783	3726718408079729996	BWA_MEM (mp762-MV411_IRF2BP2_CT_GFP_8-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2020-11-10 00:53:25.573	1h 22m 12s	1h 3m 15s	1589.0%	10 GB	12.2 GB	59.8 GB	58.6 GB
655	f1/c49a30	547277169691995530	SORT_BAM (mp714-MV411-ZEB2_R1_T1)	COMPLETED	0	2020-11-10 02:01:08.827	22m 49s	15m 19s	263.2%	5.2 GB	6.2 GB	40.5 GB	16.5 GB
658	0f/d0e9b0	13220941815915256240	COUNTS (mp714-MV411-ZEB2_R1_T1)	COMPLETED	0	2020-11-10 02:24:00.373	5m 47s	18ms	141.2%	3.1 MB	5.4 MB	2.9 MB	305 B
657	8c/50d292	11076171284099545034	SORT_BAM (mp762-MV411_IRF2BP2_CT_GFP_8-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2020-11-10 02:15:39.259	27m 48s	19m 50s	234.4%	5.2 GB	6.2 GB	43.2 GB	17.5 GB
659	94/d467c8	15505163684647387912	COUNTS (mp762-MV411_IRF2BP2_CT_GFP_8-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2020-11-10 02:43:34.975	5m 36s	25ms	130.4%	3.1 MB	5.4 MB	3.1 MB	330 B
660	c9/57b467	2246875637787661815	MERGED_BAM (db35-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 02:43:32.346	6m 36s	3m 59s	115.7%	19.8 GB	39.9 GB	3 GB	612.8 MB
661	77/60d55c	2053567742433957148	MERGED_BAM (mp5-D9-INPUT_R1)	COMPLETED	0	2020-11-10 02:43:40.056	6m 54s	4m 18s	116.1%	20.4 GB	39.9 GB	3.3 GB	689.4 MB
663	18/c479ba	2189930226211969595	MERGED_BAM (db36-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 02:43:43.698	7m 13s	4m 23s	115.8%	19.8 GB	40 GB	2.9 GB	599.9 MB
664	b0/af94ee	11278276996946397809	MERGED_BAM (mp6-D0-INPUT_R1)	COMPLETED	0	2020-11-10 02:43:35.495	7m 43s	4m 53s	115.2%	20.9 GB	39.9 GB	3.7 GB	761.5 MB
662	ec/276624	10457067629024504443	MERGED_BAM (mp156-D9-SP1_R1)	COMPLETED	0	2020-11-10 02:43:37.062	7m 45s	4m 43s	115.6%	20.2 GB	39.9 GB	3.5 GB	718.4 MB
668	75/36f77e	9818162862670245798	MERGED_BAM (mp232-SKNO1-ETV6_R1)	COMPLETED	0	2020-11-10 02:43:32.919	8m 21s	5m 37s	114.2%	21.1 GB	39.9 GB	4 GB	835.5 MB
677	1c/ccdc8a	6925047676059345635	MERGED_BAM (mp230-SKNO1-MYB_R1)	COMPLETED	0	2020-11-10 02:43:31.663	8m 33s	5m 25s	113.6%	20.7 GB	40 GB	3.8 GB	794.5 MB
665	79/48123c	13517517882893824695	MERGED_BAM (mp98-M6-INPUT_R1)	COMPLETED	0	2020-11-10 02:43:34.141	8m 53s	5m 50s	113.7%	20.9 GB	39.9 GB	4.3 GB	877.1 MB
672	f3/58c4be	13608359476243960804	MERGED_BAM (mp233-SKNO1-RUNX1_R1)	COMPLETED	0	2020-11-10 02:43:37.596	8m 53s	5m 58s	113.9%	21.3 GB	40 GB	4.4 GB	903.8 MB
679	79/36d0c2	14940775911276636406	MERGED_BAM (mp589-MV411-ETV6_R1)	COMPLETED	0	2020-11-10 02:43:39.353	9m 3s	6m 20s	112.4%	20.4 GB	40 GB	4.8 GB	990.2 MB
670	21/0cf545	15847473099458378219	MERGED_BAM (mp102-UT7-INPUT_R1)	COMPLETED	0	2020-11-10 02:43:38.764	9m 26s	6m 32s	113.0%	21.9 GB	39.9 GB	5.5 GB	1.1 GB
671	d8/e48a9a	6122610413083683541	MERGED_BAM (mp100-U937-INPUT_R1)	COMPLETED	0	2020-11-10 02:43:42.461	9m 26s	6m 18s	112.3%	21.3 GB	39.9 GB	4.8 GB	984.3 MB
667	90/0784eb	1491798191944305916	MERGED_BAM (mp4-D9-IGG_R1)	COMPLETED	0	2020-11-10 02:43:36.719	9m 52s	6m 18s	114.6%	21.6 GB	39.9 GB	4.4 GB	918.5 MB
666	80/f9b88e	460187115747213690	MERGED_BAM (mp121-UCSDAML1-INPUT_R1)	COMPLETED	0	2020-11-10 02:43:30.353	10m 20s	6m 56s	114.5%	22.1 GB	39.9 GB	5.1 GB	1 GB
669	02/6067e8	11121181266465394330	MERGED_BAM (mp125-M6-ETV6_R1)	COMPLETED	0	2020-11-10 02:43:31.033	10m 22s	7m 9s	112.3%	22.3 GB	39.9 GB	5.2 GB	1.1 GB
675	f2/e9d878	13058012303536121688	MERGED_BAM (mp101-NOMO1-INPUT_R1)	COMPLETED	0	2020-11-10 02:43:38.033	10m 45s	7m 27s	112.5%	21.7 GB	39.9 GB	5.3 GB	1.1 GB
