"GENE","mr291.MV411.RNP_AAVS1.r8","mr292.MV411.RNP_AAVS1.r9","mr293.MV411.RNP_AAVS1.r10","mr294.MV411.RNP_AAVS1.r11","mr303.MV411.RNP_MEF2C.r11","mr304.MV411.RNP_MEF2C.r12","mr305.MV411.RNP_MEF2C.r13","mr306.MV411.RNP_MEF2C.r14"
"MARCHF10",0,0,0,0.9454973,0,0,0,0
"MARCHF2",248.2216,137.3028,225.056,150.3341,228.838,194.6087,277.7049,238.7592
"MARCHF3",86.23662,98.22428,74.16617,80.36727,127.2682,131.3964,133.9286,95.94994
"MARCHF5",619.9713,744.6034,653.0033,892.5494,786.8601,690.3636,480.5673,558.9642
"MARCHF6",1340.164,2059.541,1531.063,2339.16,1921.26,1922.648,1590.402,1481.646
"MARCHF7",3607.954,5928.311,4815.686,6932.386,5019.752,4488.074,2743.567,3146.266
"MARCHF8",311.151,307.3469,370.8308,377.2534,316.9468,315.3513,284.5983,326.8992
"MARCHF9",167.8118,138.3589,172.2019,135.2061,198.2447,153.4141,212.7101,234.2964
"MARCKS",22.14183,52.80875,41.77175,53.89334,75.87143,71.73531,55.14707,52.43776
"MARCKSL1",2085.994,1674.037,1751.856,1648.002,1582.286,1612.979,1822.808,1834.206
"MARCKSL1P1",0,1.056175,2.557454,1.890995,8.566129,4.971754,8.862922,1.115697
"MARCKSL1P2",0,0,0,0,1.223733,1.420501,3.939076,1.115697
"MARCO",150.3314,105.6175,95.47829,86.04025,83.21382,86.65057,147.7154,155.0819
"MARF1",1805.142,1914.845,1896.778,2117.914,1720.568,1558.29,1249.672,1390.158
"MARK2",1385.613,1181.86,1232.693,1231.983,1155.204,1071.058,1295.956,1325.448
"MARK2P16",0,0,0,0,0,0,0,0
"MARK2P8",5.826798,3.168525,5.114908,5.672984,8.566129,3.551253,15.75631,3.347091
"MARK2P9",0,2.11235,0,1.890995,3.671198,1.420501,0.9847691,6.694182
"MARK3",1411.251,1636.015,1580.507,1580.871,1669.171,1683.294,1689.864,1673.546
"MARK3P3",0,0,0,0,1.223733,0,0,0
"MARK4",688.7276,616.8062,676.8729,639.1561,547.0085,561.098,692.2927,627.0217
"MARS1",3131.321,2711.201,3084.29,2558.516,2519.666,2737.306,2921.81,2727.879
"MARS2",530.2386,569.2783,616.3464,530.424,511.5203,599.4515,484.5064,488.6753
"MARVELD1",1365.802,865.0074,1183.249,947.3882,1286.143,1228.734,1446.626,1431.439
"MARVELD2",3.496079,0,0,0.9454973,1.223733,0,1.969538,1.115697
"MARVELD3",0,0,0,0,2.447465,0,0,0
"MAS1",0,1.056175,2.557454,3.781989,3.671198,0.7102506,1.969538,1.115697
"MASP1",1.16536,0,0,0,0,0,0,0
"MASP2",16.31504,16.8988,14.49224,20.80094,28.14585,18.46652,19.69538,6.694182
"MAST1",71.08694,44.35935,43.47672,34.9834,55.06797,51.13804,58.10138,71.40461
"MAST2",269.1981,228.1338,243.8106,218.4099,245.9703,218.0469,304.2937,226.4865
"MAST3",618.806,465.7732,571.1648,500.168,655.9207,698.8866,862.6577,776.5251
"MAST4",33.79543,9.505575,17.04969,11.34597,7.342396,2.130752,10.83246,7.809879
"MASTL",492.9471,613.6377,675.1679,801.7817,507.8491,485.1012,426.405,427.312
"MAT2A",5890.893,7174.597,6185.629,7248.182,6241.037,6178.47,5527.509,5412.246
"MAT2B",1553.424,1827.183,1885.696,2001.618,1857.626,1940.405,1228.007,1519.579
"MATK",2327.223,1736.352,1977.765,1545.888,1961.644,1946.087,2592.897,2697.755
"MATN1",2.330719,4.2247,0,0,1.223733,2.841002,7.878153,0
"MATN1-AS1",31.46471,32.74143,48.59163,24.58293,22.02719,21.30752,59.08615,40.16509
"MATN2",0,1.056175,0.8524847,1.890995,0,1.420501,0,4.462788
"MATN3",0,0,0.8524847,0,0,0,0,0
"MATN4",0,0,0,0,0,0,0,5.578485
"MATR3",8221.612,12560.03,9999.646,13503.59,11022.16,9689.949,6853.008,7893.556
"MAU2",1889.048,1547.296,1811.53,1481.594,1737.7,1696.078,2190.126,2016.064
"MAVS",2930.88,2702.752,2508.01,2705.068,3005.488,2768.557,2954.307,2977.795
"MAX",2028.891,2250.709,1798.743,2125.478,2343.448,2146.377,2027.64,2046.188
"MAZ",12809.63,9646.047,11378.97,8978.442,10707.66,11104.06,12840.4,13027.99
"MB21D2",9.322877,32.74143,34.95187,17.96445,20.80346,9.943508,6.893384,13.38836
"MBD1",1438.054,1273.747,1427.912,1380.426,1447.676,1385.699,1555.935,1383.464
"MBD2",1462.526,2022.575,1600.966,1935.433,1911.47,1726.619,1288.078,1625.571
"MBD3",3914.443,2373.225,3319.575,2220.973,3092.373,3150.672,4302.456,4343.408
"MBD3L2B",1.16536,0,0,0,0,0,0,0
"MBD3L3",0,4.2247,2.557454,0,0,0,0,0
"MBD3L4",0,4.2247,2.557454,0,0,0,0,0
"MBD3L5",0,0,0,0.9454973,0,0,0,0
"MBD4",1115.249,1617.004,1238.66,1690.549,1452.571,1272.769,972.9519,1083.342
"MBD5",163.1504,165.8195,148.3323,234.4833,134.6106,109.3786,118.1723,149.5034
"MBD6",1032.509,967.4563,844.8123,912.4048,991.2235,929.0078,1275.276,1213.878
"MBIP",266.8674,378.1107,283.8774,364.9619,348.7638,371.4611,275.7353,278.9243
"MBL1P",0,0,0,0,0,0,0.9847691,0
"MBLAC1",31.46471,17.95498,23.01709,5.672984,14.68479,14.91526,24.61923,35.7023
"MBLAC2",221.4183,360.1557,300.9271,437.7652,365.8961,289.072,197.9386,204.1726
"MBNL1",8073.612,14362.92,10693.57,16777.85,10897.34,9681.426,5713.63,6582.612
"MBNL1-AS1",158.4889,235.527,161.9721,232.5923,199.4684,164.7781,142.7915,214.2138
"MBNL2",0,1.056175,3.409939,0,1.223733,0,0,1.115697
"MBNL3",751.657,1097.366,913.0111,1396.499,1172.336,1116.514,564.2727,685.038
"MBOAT1",29.13399,36.96613,53.70654,55.78434,48.94931,64.6328,33.48215,36.818
"MBOAT2",3.496079,1.056175,8.524847,13.23696,1.223733,1.420501,7.878153,2.231394
"MBOAT4",4.661439,11.61793,0,0.9454973,0,3.551253,0.9847691,5.578485
"MBOAT7",2934.376,2091.227,2339.218,1926.923,2090.135,2027.765,2413.669,2540.442
"MBP",1931.001,1951.811,1886.549,2468.693,1779.307,1728.04,1459.428,1691.397
"MBTD1",954.4296,1445.904,1240.365,1736.878,1335.092,1075.319,805.5411,806.6489
"MBTPS1",1989.269,1684.599,1880.581,1819.137,1953.077,2119.388,2159.599,1985.941
"MBTPS2",290.1746,389.7286,345.2563,456.6752,362.2249,341.6305,207.7863,265.5359
"MC1R",74.58302,64.42668,46.03417,35.9289,34.26452,36.22278,56.13184,36.818
"MCAM",2.330719,3.168525,5.967393,3.781989,4.894931,4.971754,11.81723,4.462788
"MCAT",784.2871,580.8963,736.5468,596.6088,674.2767,817.4984,932.5763,908.1774
"MCC",2.330719,10.56175,3.409939,14.18246,17.13226,9.233258,19.69538,20.08255
"MCCC1",1040.666,1032.939,1097.148,1085.431,993.671,1000.033,888.2617,882.5163
"MCCC1-AS1",4.661439,0,5.114908,0,2.447465,0.7102506,2.954307,1.115697
"MCCC2",2605.744,2909.762,2628.21,3082.321,2706.897,2720.97,2082.787,2264.865
"MCEE",71.08694,78.15695,75.87114,73.74879,91.77995,80.96857,85.67491,42.39649
"MCEMP1",175.9693,129.9095,129.5777,115.3507,192.126,258.5312,193.9995,224.2551
"MCF2",0,0,2.557454,0,0,0,0,0
"MCF2L",13.98432,0,1.704969,0,0,0,0,0
"MCF2L2",1.16536,2.11235,0,0,0,0,0,0
"MCFD2",1807.473,2362.664,2260.789,2583.098,2243.102,2172.657,1595.326,1806.313
"MCL1",7500.255,10373.75,9121.586,12111.82,6668.119,6038.551,5615.153,5948.896
"MCM10",1276.069,1325.5,1486.733,1520.36,1195.587,1316.805,1131.5,1091.152
"MCM2",7901.139,5491.054,7343.303,5417.699,6124.782,6212.562,6836.267,6903.933
"MCM3",6248.659,5550.2,6104.643,5377.988,5456.624,6041.392,6193.213,6158.647
"MCM3AP",3083.542,2664.73,2959.827,2575.535,2547.811,2546.959,2877.495,2785.895
"MCM3AP-AS1",114.2052,107.7299,104.0031,117.2417,107.6885,93.75308,96.50737,104.8755
"MCM4",14908.45,15908.11,15724.08,16452.6,14656.65,14703.61,13041.3,13943.98
"MCM5",6644.881,5303.055,6433.702,4901.458,5415.017,5267.929,6221.771,6042.615
"MCM6",7029.449,6684.532,8000.569,7347.459,6834.547,7467.575,5956.868,6155.3
"MCM7",10318.09,7718.527,9620.29,7319.094,7418.268,8009.496,9359.246,9077.311
"MCM8",995.2172,1362.466,1108.23,1395.554,1218.838,1230.154,960.1499,1008.59
"MCM9",399.7184,498.5146,474.834,487.8766,441.7675,445.3271,401.7858,382.6841
"MCMBP",4854.888,6045.546,5786.666,6772.597,5473.756,5252.303,3714.549,4399.193
"MCMDC2",60.5987,82.38165,80.98605,106.8412,101.5698,76.70706,56.13184,62.47903
"MCOLN1",434.6792,310.5155,391.2905,318.6326,330.4078,328.1358,442.1613,387.1469
"MCOLN2",94.39413,99.28045,90.36338,85.09475,133.3869,139.9194,141.8068,104.8755
"MCOLN3",3.496079,0,1.704969,2.836492,0,2.130752,0,0
"MCPH1",978.9021,1270.579,997.4071,1282.094,1135.624,1027.022,789.7848,956.1523
"MCPH1-AS1",0,5.280875,0,8.509475,7.342396,10.65376,5.908615,10.04127
"MCRIP1",307.655,153.1454,228.4659,125.7511,188.4548,180.4037,258.0095,236.5278
"MCRIP2",701.5465,419.3015,491.0312,265.6847,430.7539,433.2529,784.861,683.9223
"MCRIP2P1",0,0,0,0,0,0,0,1.115697
"MCRS1",1676.953,1126.939,1542.997,1091.104,1228.628,1384.278,1725.315,1747.182
"MCTP1",377.5765,603.0759,470.5716,540.8244,649.8021,574.5927,389.9686,470.8241
"MCTS1",699.2158,885.0747,926.6509,917.1323,967.9726,894.2055,670.6278,739.7071
"MCTS2P",10.48824,28.51673,13.63976,34.9834,29.36958,26.98952,16.74107,21.19824
"MCU",1208.478,1529.341,1299.187,1645.165,1612.88,1496.498,1188.616,1285.283
"MCUB",81.57518,83.43783,82.69102,71.85779,68.52903,50.42779,26.58877,82.56158
"MCUR1",774.9642,917.8161,711.8247,1005.064,939.8267,872.1877,585.9376,672.7653
"MCUR1P1",0,4.2247,0,1.890995,0,0.7102506,0.9847691,0
"MDC1",2171.065,2048.98,1906.156,1948.67,1927.379,1676.191,1998.097,2019.412
"MDFIC",445.1674,569.2783,468.0141,629.7012,571.4832,510.6702,466.7806,389.3783
"MDGA1",5.826798,5.280875,7.672362,0,6.118664,12.07426,6.893384,4.462788
"MDGA2",2.330719,0,6.819878,4.727486,1.223733,1.420501,2.954307,0
"MDH1",4595.013,4409.531,4940.149,4466.529,4591.445,5162.101,4079.898,4494.028
"MDH1B",4.661439,2.11235,6.819878,1.890995,3.671198,7.812757,4.923846,4.462788
"MDH2",8171.502,6585.251,7633.148,6227.99,7304.46,7704.799,8540.902,8311.943
"MDK",12.81896,17.95498,21.31212,13.23696,9.789862,7.102506,18.71061,11.15697
"MDM1",228.4105,347.4816,310.3044,360.2345,349.9876,383.5353,311.187,294.544
"MDM2",3029.935,4940.787,3700.636,5603.017,5082.162,4429.833,3170.957,3296.885
"MDM4",870.5237,1294.871,1049.409,1188.49,925.1419,882.1312,1054.688,976.2349
"MDN1",2890.092,2853.785,2906.12,3128.65,2779.097,2616.563,2736.673,2513.665
"MDP1",139.8432,155.2577,167.9395,129.5331,149.2954,181.8242,214.6797,176.2801
"ME1",3.496079,12.6741,3.409939,3.781989,3.671198,3.551253,5.908615,2.231394
"ME2",2936.706,3612.119,3514.794,4198.008,3441.136,3362.326,2512.146,2691.061
"ME2P1",0,0,0,0.9454973,0,0,0,0
"ME3",82.74054,69.70755,74.16617,69.9668,80.76636,75.99681,118.1723,84.79297
"MEA1",1553.424,1223.051,1156.822,940.7698,1199.258,1278.451,1680.016,1795.156
"MEAF6",1048.824,1318.106,1256.562,1358.68,1327.75,1339.533,1129.53,1312.06
"MEAK7",110.7092,90.83105,74.16617,93.60423,75.87143,112.9298,126.0504,112.6854
"MECP2",1389.109,1179.748,1089.475,1244.274,1392.608,1223.052,1346.179,1357.803
"MECR",524.4118,355.931,469.7191,365.9074,374.4622,455.2706,580.029,505.4107
"MED1",2378.499,2564.393,2252.265,2785.435,2224.746,1931.882,1691.833,1792.925
"MED10",600.1602,598.8512,629.1337,587.1538,627.7749,619.3385,528.821,650.4514
"MED11",292.5053,230.2462,254.0404,190.0449,234.9567,227.9904,373.2275,299.0068
"MED12",1573.236,1169.186,1351.188,1240.492,1091.57,1041.227,1061.581,1095.614
"MED12L",0,1.056175,2.557454,1.890995,0,1.420501,0,0
"MED13",827.4054,1400.488,1301.744,1613.018,1294.709,1173.334,911.8962,923.7971
"MED13L",4739.518,5530.133,5198.452,6462.474,4163.139,3923.424,3440.783,3292.422
"MED14",1058.147,1464.915,1435.584,1767.134,1311.841,1240.808,1059.612,1088.92
"MED14OS",16.31504,21.1235,10.22982,11.34597,6.118664,13.49476,9.847691,0
"MED15",1385.613,1009.703,1013.604,955.8977,1067.095,1038.386,1401.326,1246.234
"MED16",1412.416,945.2767,1132.952,769.6348,908.0097,963.8101,1318.606,1222.804
"MED17",467.3092,666.4465,595.8868,722.3599,491.9405,475.1577,368.3036,417.2707
"MED18",406.7105,326.3581,363.1585,308.2321,348.7638,429.7016,368.3036,456.3201
"MED19",363.5922,366.4927,283.0249,284.5947,297.367,370.0406,338.7606,397.1881
"MED20",529.0733,487.9529,549.8526,553.1159,527.4288,573.1722,468.7501,514.3363
"MED21",224.9144,272.4932,247.2206,412.2368,326.7366,293.3335,178.2432,211.9824
"MED22",434.6792,387.6162,428.7998,386.7084,374.4622,377.8533,585.9376,522.1462
"MED23",349.6079,406.6274,416.0125,511.514,455.2286,442.4861,344.6692,301.2382
"MED24",1666.464,1242.062,1640.181,1262.239,1377.923,1514.965,1721.376,1634.496
"MED25",1856.418,1794.441,1727.987,1601.672,1615.327,1616.53,2173.385,1901.148
"MED26",494.1125,471.0541,438.1771,419.8008,372.0147,350.1535,403.7553,431.7747
"MED27",409.0412,369.6613,431.3573,340.379,329.1841,420.4684,416.5573,476.4026
"MED28",1166.525,1370.915,1265.94,1395.554,1446.452,1203.165,1095.063,1152.515
"MED29",1502.149,1516.667,1535.325,1402.172,1420.754,1369.363,1453.519,1444.828
"MED30",545.3883,532.3122,574.5747,523.8055,561.6933,553.9955,604.6482,595.7822
"MED31",200.4419,184.8306,196.0715,181.5355,173.77,196.0292,151.6544,164.0075
"MED4",954.4296,1497.656,1071.573,1511.85,1421.977,1228.023,1073.398,1111.234
"MED6",649.1053,717.1429,788.5484,785.7082,845.5993,757.8374,714.9424,728.5501
"MED7",146.8353,252.4258,180.7268,236.3743,242.2991,220.1777,163.4717,177.3958
"MED8",625.7981,439.3688,598.4443,483.1491,566.5882,688.9431,561.3184,632.6002
"MED8-AS1",0,3.168525,0,0,0,0,0.9847691,0
"MED9",315.8125,236.5832,209.7112,219.3554,217.8244,241.4852,297.4003,263.3045
"MEF2A",344.9465,633.705,462.8992,686.431,394.0419,389.2173,296.4155,317.9736
"MEF2B",12.81896,20.06733,8.524847,3.781989,8.566129,26.98952,22.64969,14.50406
"MEF2C",4661.439,6629.611,5221.469,7737.004,1981.223,1639.258,1278.23,1399.084
"MEF2C-AS1",51.27583,47.52788,40.91927,64.29381,50.17304,39.77403,47.26892,46.85927
"MEF2D",13740.76,11786.91,11771.96,11153.09,10054.19,9493.92,11708.9,11121.27
"MEFV",131.6856,118.2916,85.24847,118.1872,108.9122,167.6191,164.4564,133.8836
"MEG3",1.16536,0,0,0,0,0,0,0
"MEGF10",5.826798,4.2247,3.409939,5.672984,1.223733,3.551253,0,0
"MEGF11",1.16536,1.056175,0,0,0,0.7102506,0.9847691,0
"MEGF6",68.75622,46.4717,58.82144,30.25591,45.27811,29.12027,40.37553,44.62788
"MEGF8",2016.072,1613.835,1612.049,1483.485,1781.755,1479.452,2056.198,1931.272
"MEGF9",271.5288,281.9987,289.8448,383.8719,493.1643,389.9276,317.0957,357.023
"MEI1",31.46471,24.29203,12.78727,21.74644,23.25092,12.78451,34.46692,8.925576
"MEIG1",1.16536,2.11235,2.557454,1.890995,0,4.971754,1.969538,0
"MEIOB",159.6543,246.0888,214.8261,211.7914,245.9703,218.7572,175.2889,177.3958
"MEIOC",19.81111,8.4494,11.0823,5.672984,18.35599,12.78451,7.878153,10.04127
"MEIS1",1450.873,1927.519,1620.573,2207.736,1611.656,1603.746,1440.717,1526.273
"MEIS1-AS2",1.16536,10.56175,1.704969,2.836492,1.223733,0.7102506,7.878153,3.347091
"MEIS2",163.1504,256.6505,259.1554,260.9572,260.6551,269.8952,184.1518,187.4371
"MEIS3",3.496079,9.505575,8.524847,0.9454973,8.566129,4.261504,2.954307,7.809879
"MEIS3P1",12.81896,8.4494,17.04969,5.672984,12.23733,13.49476,12.802,14.50406
"MEIS3P2",9.322877,0,5.114908,0.9454973,0,1.420501,6.893384,2.231394
"MELK",659.5936,781.5695,787.6959,860.4025,724.4498,698.1763,565.2575,582.3938
"MELTF",322.8046,243.9764,352.0762,236.3743,340.1977,348.733,452.009,389.3783
"MELTF-AS1",18.64575,13.73028,13.63976,8.509475,12.23733,7.102506,25.604,14.50406
"MEMO1",1488.164,1688.824,1611.196,1792.663,1909.023,1791.962,1488.971,1557.513
"MEMO1P1",4.661439,2.11235,4.262424,2.836492,4.894931,0,1.969538,1.115697
"MEN1",1389.109,1079.411,1141.477,974.8077,1168.665,1201.034,1477.154,1512.885
"MEP1A",0,0,0,0,0,0.7102506,0,0
"MEP1B",0,0,3.409939,0.9454973,0,0,0.9847691,0
"MEPCE",2377.334,1771.206,1895.926,1590.326,2110.939,1905.602,2292.542,2393.17
"MERTK",8.157518,4.2247,4.262424,7.563978,4.894931,8.523007,10.83246,6.694182
"MESD",950.9335,957.9508,969.2751,1039.101,1128.282,1060.404,970.9823,1065.491
"MESP1",0,0,0.8524847,0.9454973,0,0.7102506,0,0
"MESP2",2.330719,2.11235,0.8524847,0.9454973,0,0.7102506,6.893384,4.462788
"MEST",148.0007,158.4263,166.2345,107.7867,156.6378,221.5982,175.2889,194.1313
"MET",0,0,0,0,0,0,0.9847691,0
"METAP1",1835.441,1915.902,2087.735,2211.518,2022.83,2128.621,1599.265,1790.694
"METAP1D",256.3791,222.8529,236.9907,214.6279,230.0617,267.7645,299.3698,292.3126
"METAP2",4725.533,6219.815,4953.789,6202.462,5701.371,5944.087,4492.517,5064.149
"METRN",636.2864,397.1218,533.6554,278.9217,529.8763,503.5677,753.3484,775.4094
"METRNL",498.7739,406.6274,402.3728,289.3222,329.1841,337.369,465.7958,437.3532
"METTL1",592.0027,472.1102,491.0312,409.4003,456.4523,468.0551,573.1356,582.3938
"METTL14",607.1524,774.1763,666.643,884.0399,724.4498,811.1062,564.2727,550.0386
"METTL15",294.836,365.4366,312.0094,384.8174,363.4486,340.21,289.5221,276.6929
"METTL15P1",4.661439,0,3.409939,11.34597,0,4.261504,0.9847691,7.809879
"METTL16",1276.069,1252.624,1246.333,1295.331,1321.631,1338.822,1161.043,1280.82
"METTL17",1018.524,933.6587,1028.097,776.2532,904.3385,1073.189,1208.312,1104.54
"METTL18",51.27583,93.99958,91.21586,83.20376,101.5698,85.23007,70.90338,61.36334
"METTL21A",593.1681,756.2213,712.6772,872.694,991.2235,914.0925,607.6025,773.178
"METTL21AP1",0,0,0,0,0,0,1.969538,4.462788
"METTL21EP",0,2.11235,0,0,0,0.7102506,0,0
"METTL22",170.1425,166.8757,144.0699,108.7322,140.7293,174.7216,186.1214,178.5115
"METTL23",595.4988,555.5481,636.8061,555.9524,483.3744,556.8365,505.1866,505.4107
"METTL25",95.55949,132.0219,95.47829,130.4786,149.2954,115.0606,94.53783,95.94994
"METTL26",1080.288,702.3564,849.0748,528.533,859.0604,783.4064,1232.931,1180.407
"METTL27",0,0,0,1.890995,0,0,0.9847691,0
"METTL2A",593.1681,563.9975,520.8682,605.1182,559.2458,618.6283,487.4607,495.3695
"METTL2B",975.406,952.6699,939.4381,945.4973,1036.502,1105.15,955.226,1030.904
"METTL3",661.9243,580.8963,795.3682,668.4666,638.7885,711.6711,746.455,719.6246
"METTL4",178.3,227.0776,202.0389,234.4833,242.2991,218.7572,139.8372,160.6604
"METTL5",650.2707,939.9958,838.845,1033.428,952.064,867.9262,544.5773,648.22
"METTL6",237.7334,254.5382,225.056,268.5212,265.55,267.0542,192.03,207.5196
"METTL7A",700.3812,802.693,716.0872,731.8149,646.1309,627.8615,464.811,514.3363
"METTL7B",302.9935,246.0888,246.3681,186.263,123.597,116.4811,128.02,130.5365
"METTL8",490.6164,666.4465,612.084,641.0471,790.5313,757.1271,517.9885,519.9148
"METTL9",862.3662,991.7484,1004.227,1083.54,1029.159,1098.758,773.0437,942.764
"MEX3A",247.0562,290.4481,213.1212,317.6871,186.0074,237.934,238.3141,193.0156
"MEX3B",13.98432,23.23585,7.672362,15.12796,4.894931,26.98952,34.46692,7.809879
"MEX3C",1019.69,1350.848,1270.202,1549.67,1374.252,1169.072,832.1299,948.3425
"MEX3D",339.1197,246.0888,283.8774,235.4288,269.2212,288.3617,368.3036,332.4777
"MFAP1",1187.501,1212.489,1198.593,1255.62,1233.523,1261.405,1129.53,1036.483
"MFAP1P1",0,0,0,0,0,0.7102506,1.969538,0
"MFAP2",0,2.11235,0,0,0,0,0,0
"MFAP3",137.5124,162.651,172.2019,245.8293,138.2818,162.6474,93.55306,104.8755
"MFAP3L",0,1.056175,1.704969,0,0,1.420501,0,0
"MFAP4",0,0,0,2.836492,0,0,0,2.231394
"MFF",1079.123,1121.658,1047.704,1193.218,1171.112,1315.384,969.0128,1154.746
"MFF-DT",8.157518,2.11235,6.819878,0,2.447465,9.233258,7.878153,8.925576
"MFGE8",8.157518,7.393225,17.04969,7.563978,7.342396,2.130752,6.893384,10.04127
"MFHAS1",621.1367,774.1763,672.6104,775.3077,685.2903,637.805,456.9329,514.3363
"MFN1",440.506,540.7616,586.5095,722.3599,583.7205,515.6419,386.0295,406.1137
"MFN2",2517.177,1882.104,2263.347,1966.634,2112.163,2163.423,2461.923,2359.699
"MFNG",4056.617,2410.191,3556.566,2261.629,2988.355,3360.906,4253.218,4075.641
"MFSD1",5164.874,6442.668,6120.84,7100.684,7950.591,7174.952,5188.748,5703.443
"MFSD10",2973.998,1724.734,2599.226,1583.708,2533.127,2735.175,3747.046,3557.958
"MFSD11",264.5366,242.9203,263.4178,261.9027,198.2447,225.1494,234.375,237.6435
"MFSD12",2236.325,1517.724,1901.041,1324.642,1686.304,1637.128,2299.436,2325.113
"MFSD13A",191.119,190.1115,167.087,147.4976,154.1903,220.1777,215.6644,237.6435
"MFSD13B",0,6.33705,3.409939,0.9454973,2.447465,0.7102506,6.893384,4.462788
"MFSD14A",1006.871,1329.724,1254.857,1448.502,1145.414,1061.825,771.0742,831.1943
"MFSD14B",1471.849,1976.104,1728.839,2229.483,2131.742,1968.815,1431.854,1530.736
"MFSD14C",427.687,501.6831,403.2253,530.424,507.8491,527.0059,556.3945,503.1793
"MFSD1P1",0,2.11235,2.557454,6.618481,0,0.7102506,4.923846,1.115697
"MFSD2A",633.9557,486.8967,485.9163,459.5117,362.2249,383.5353,510.1104,427.312
"MFSD2B",0,1.056175,1.704969,2.836492,0,0,0,0
"MFSD3",596.6641,294.6728,474.834,294.0496,454.0048,419.7581,628.2827,702.8891
"MFSD4A",8.157518,9.505575,10.22982,4.727486,8.566129,7.102506,13.78677,4.462788
"MFSD4B",174.8039,200.6733,162.8246,228.8103,231.2855,215.2059,203.8472,209.751
"MFSD5",538.3962,383.3915,512.3433,366.8529,429.5302,536.2392,655.8562,611.402
"MFSD6",79.24446,111.9546,59.67393,73.74879,64.85783,44.74579,70.90338,55.78485
"MFSD6L",0,2.11235,6.819878,0,0,0,2.954307,3.347091
"MFSD8",83.9059,151.033,146.6274,202.3364,111.3597,133.5271,83.70537,119.3796
"MFSD9",146.8353,119.3478,144.0699,154.1161,186.0074,124.2939,106.3551,114.9168
"MGA",1202.651,1475.477,1418.535,1689.604,1480.717,1537.693,1297.926,1233.961
"MGAM",2.330719,5.280875,0.8524847,0,1.223733,2.130752,4.923846,2.231394
"MGAM2",0,0,0,0,1.223733,0,0,0
"MGARP",3.496079,4.2247,0,1.890995,3.671198,0,0.9847691,0
"MGAT1",2493.87,1828.239,2318.758,1853.175,1960.42,2049.073,2354.583,2525.938
"MGAT2",2570.783,1431.117,2038.291,829.2011,1497.849,1485.134,1899.62,2035.031
"MGAT3",6.992158,5.280875,2.557454,0,1.223733,0,5.908615,3.347091
"MGAT4A",27.96863,36.96613,40.91927,46.32937,73.42396,83.80957,52.19276,58.01624
"MGAT4B",1664.134,1182.916,1471.389,1093.94,1455.018,1530.59,2008.929,2024.99
"MGAT4C",0,2.11235,0,2.836492,0,0,3.939076,2.231394
"MGAT5",1549.928,1229.388,1387.845,1457.957,1511.31,1421.922,1412.159,1486.108
"MGLL",677.074,509.0764,612.9365,544.6064,670.6055,678.2893,712.9728,883.632
"MGME1",511.5929,565.0536,546.4427,679.8125,633.8935,641.3563,505.1866,554.5014
"MGMT",152.6621,128.8534,132.9876,106.8412,176.2175,158.3859,239.2989,195.247
"MGP",0,0,0,0,0,0,2.954307,0
"MGRN1",1802.811,1584.263,1652.968,1508.068,1685.08,1581.728,1976.432,1884.412
"MGST1",1269.077,1658.195,1271.907,1785.099,2096.254,1869.38,1298.91,1486.108
"MGST2",1650.149,1549.409,1571.982,1403.118,1534.561,1564.682,1443.672,1738.256
"MGST3",1061.643,1181.86,1065.606,1006.955,1057.305,1135.691,1071.429,1180.407
"MHENCR",110.7092,54.9211,63.93635,56.72984,59.9629,71.73531,100.4464,80.33018
"MIA",5.826798,1.056175,0,5.672984,3.671198,0.7102506,7.878153,0
"MIA-RAB4B",0,0,4.262424,0,17.13226,2.130752,6.893384,0
"MIA2",473.136,677.0082,575.4272,671.303,636.341,584.5362,509.1256,452.973
"MIA3",933.4531,1237.837,1074.983,1272.639,1122.163,1141.373,1034.992,953.9209
"MIAT",13.98432,5.280875,11.93479,8.509475,7.342396,7.102506,14.77154,8.925576
"MIATNB",37.29151,27.46055,40.91927,22.69193,20.80346,30.54078,32.49738,24.54533
"MIB1",1002.209,1700.442,1368.238,2315.523,1486.835,1266.377,771.0742,833.4257
"MIB2",484.7896,378.1107,396.4054,299.7226,331.6316,336.6588,538.6687,488.6753
"MICA",39.62223,25.3482,29.83696,34.0379,33.04078,38.35353,54.1623,31.23952
"MICAL1",3336.425,2722.819,2877.136,2446.001,2301.841,2181.18,3136.49,2917.548
"MICAL2",919.4688,792.1313,743.3667,751.6703,1150.309,1097.337,1076.353,1057.681
"MICAL3",185.2922,142.5836,217.3836,180.59,148.0717,133.5271,162.4869,142.8092
"MICALL1",1026.682,701.3002,948.8155,759.2343,815.006,878.58,1103.926,932.7227
"MICALL2",161.985,113.0107,124.4628,132.3696,107.6885,114.3503,207.7863,150.6191
"MICB",226.0798,238.6956,200.3339,236.3743,209.2583,240.0647,302.3241,240.9906
"MICE",0,0,0,0,3.671198,0,0,0
"MICOS10",1332.006,1127.995,1349.483,1169.58,1281.248,1401.324,1277.246,1302.018
"MICOS10-NBL1",0,0,0,0,0,0,15.75631,13.38836
"MICOS13",1263.25,615.75,913.0111,510.5685,724.4498,855.1417,1526.392,1386.811
"MICU1",1389.109,1346.623,1454.339,1502.395,1420.754,1421.922,1244.748,1452.637
"MICU2",929.957,1489.207,1081.803,1695.277,1377.923,1215.239,787.8153,816.6902
