"GENE","mr220.MV411.RNP_AAVS1.r4","mr221.MV411.RNP_AAVS1.r5.new","mr222.MV411.RNP_AAVS1.r6","mr223.MV411.RNP_AAVS1.r7","mr228.MV411.RNP_RUNX2.r7","mr229.MV411.RNP_RUNX2.r8","mr230.MV411.RNP_RUNX2.r9","mr231.MV411.RNP_RUNX2.r10"
"FNDC5",4.33094972174709,0.930836417823154,1.56836473086192,0,0.856313331607206,0.636923805787025,0,0
"FNDC8",1.44364990724903,0,1.56836473086192,1.12968172273827,0.856313331607206,2.5476952231481,0,0
"FNDC9",0,0.930836417823154,0,0,0,0,1.11397219435122,1.313074788619
"FNIP1",857.528044905924,750.254152765462,805.355289297596,926.339012645383,840.899691638277,710.170043452533,822.111479431202,732.695732049399
"FNIP2",138.590391095907,59.5735307406819,94.1018838517152,97.1526281554914,68.5050665285765,79.6154757233781,95.8016087142052,74.8452629512827
"FNTA",4235.66882786865,3857.38611545915,3906.79654457704,4621.52792772227,4212.20527817585,3591.61334083303,4184.07956198319,4054.77494725546
"FNTAP2",0,0.930836417823154,0,0,2.56893999482162,0.636923805787025,1.11397219435122,0
"FNTB",704.501154737527,598.527816660288,585.784226976927,597.601631328546,467.547079057535,433.745111740964,450.044766517894,568.561383472025
"FOCAD",1650.09184398564,1300.37847569895,1345.65693907953,1335.28379627664,1176.5745176283,1182.13058354072,1193.06422015016,1343.27550875723
"FOCAD-AS1",0,0,0,0,0.856313331607206,0,0,0
"FOLR1",0,1.86167283564631,0,0,0,0,1.11397219435122,0
"FOLR2",11.5491992579922,23.2709104455789,21.9571062320669,7.90777205916791,15.4136399689297,15.9230951446756,15.5956107209171,18.3830470406659
"FOPNL",3051.87590392445,2501.15745469082,2655.24148934923,3396.95294027398,2628.88192803412,2204.39329182889,2819.46362390294,2564.4350621729
"FOS",3636.55411636031,4528.51917270965,4240.0740498852,4862.15013466552,2405.38414848464,2413.94122393282,2579.95960211743,2958.3574987586
"FOSB",1361.36186253584,1492.13077777052,1224.10867243773,1363.52583934509,846.03757162792,788.511671564337,619.36854005928,829.863266407205
"FOSL1",451.862420968946,546.400977262192,533.244008493053,397.647966403872,443.570305772533,501.895958960176,441.132988963084,395.235511374318
"FOSL1P1",0,0,0,0,0,1.27384761157405,1.11397219435122,0
"FOSL2",5044.11277592811,5172.65797384327,5275.19477225407,4548.09861574428,5446.15278902183,5694.73574754179,4997.27926385958,5440.0688492485
"FOXA1",36.0912476812258,45.6109844733346,50.9718537530124,58.7434495823902,54.8040532228612,38.2154283472215,47.9008043571026,31.5137949268559
"FOXA2",0,0,0,0,0.856313331607206,0,0,0
"FOXA3",0,0,0,0,0,0,1.11397219435122,0
"FOXC1",0,1.86167283564631,0,0,0,0,1.11397219435122,0
"FOXD2",51.9713966609651,54.9193486515661,50.1876713875814,53.0950409686988,47.9535465700036,61.7816091613414,53.4706653288587,65.6537394309498
"FOXD2-AS1",82.2880447131947,133.109607748711,108.217166429472,67.7809033642963,89.0565864871495,124.837065934257,96.9155809085564,106.359057878139
"FOXD3-AS1",0,0,0.78418236543096,0,0,1.27384761157405,0,2.62614957723799
"FOXD4",5.77459962899612,21.4092376099325,11.7627354814644,18.0749075638124,23.1204599533946,18.4707903678237,17.8235551096196,18.3830470406659
"FOXD4L1",2.88729981449806,2.79250925346946,4.70509419258576,2.25936344547654,2.56893999482162,1.27384761157405,0,9.19152352033297
"FOXD4L4",2.88729981449806,0,2.35254709629288,1.12968172273827,1.71262666321441,1.91077141736107,0,0
"FOXD4L5",2.88729981449806,1.86167283564631,2.35254709629288,0,1.71262666321441,1.27384761157405,0,2.62614957723799
"FOXD4L6",0,0,0,0,1.71262666321441,0.636923805787025,1.11397219435122,3.93922436585698
"FOXE3",0,1.86167283564631,0,1.12968172273827,0.856313331607206,0.636923805787025,2.22794438870245,1.313074788619
"FOXF1",0,0,0.78418236543096,0,0,0,0,0
"FOXH1",7.21824953624515,12.100873431701,15.6836473086192,0,20.551519958573,17.8338665620367,26.7353326644293,9.19152352033297
"FOXI1",0,0.930836417823154,0,0,1.71262666321441,0,0,0
"FOXJ1",4.33094972174709,11.1700370138779,5.48927655801672,2.25936344547654,5.99419332125044,5.73231425208322,2.22794438870245,5.25229915447598
"FOXJ2",807.000298152208,709.297350381244,759.088529737169,675.549670197487,673.918591974871,682.782319803691,575.923624479582,640.78049684607
"FOXJ3",5835.23292510058,4989.28319953211,5207.755088827,5995.22090257201,5435.02071571094,5159.0828268749,5421.7026699074,5639.65621711858
"FOXK1",2218.88990744176,2610.06531557612,2614.46400634682,2115.89386668878,2501.29124162465,2727.30773638004,2188.95536190015,2379.29151697762
"FOXK2",2809.34271950661,2736.65906840007,2821.48815082059,2371.20193602763,2562.08948816876,2786.54165031823,2533.17276995468,2535.54741682328
"FOXL1",0,0.930836417823154,0.78418236543096,0,0,1.27384761157405,1.11397219435122,1.313074788619
"FOXL2",2.88729981449806,2.79250925346946,1.56836473086192,1.12968172273827,4.28156665803603,1.27384761157405,1.11397219435122,1.313074788619
"FOXL2NB",0,0.930836417823154,0,0,0,0,0,0
"FOXM1",2146.70741207931,2582.14022304143,2616.81655344311,2004.0553761377,2316.32756199749,2653.42457490875,2314.83421986184,2535.54741682328
"FOXN2",2208.78435809102,1583.35274671719,1677.36607965682,2205.13872278511,1836.79209629746,1312.69996372706,1834.71220409646,1422.05999607437
"FOXN3",6194.70175200559,5410.02126038817,5703.35834377937,5639.37115990946,5568.60559544166,5217.67981700731,5667.89052485902,5830.05206146834
"FOXN3-AS1",25.9856983304825,25.1325832812252,21.9571062320669,25.9826796229803,22.2641466217874,22.2923332025459,21.1654716926732,26.2614957723799
"FOXN3-AS2",0,2.79250925346946,1.56836473086192,2.25936344547654,2.56893999482162,0.636923805787025,2.22794438870245,3.93922436585698
"FOXN4",0,0,0,0,1.71262666321441,0.636923805787025,0,0
"FOXO1",5.77459962899612,4.65418208911577,5.48927655801672,3.38904516821482,5.13787998964324,5.73231425208322,3.34191658305367,6.56537394309498
"FOXO3",1127.49057756149,935.49059991227,1018.65289269482,1061.90081937398,924.818398135783,849.656356919891,864.442422816549,912.586978090202
"FOXO3B",31.7602979594787,30.7176017881641,19.604559135774,19.2045892865506,32.5399066010738,34.3938855124993,23.3934160813757,22.3222714065229
"FOXO4",373.905325977499,431.908097869944,376.407535406861,240.622206943252,300.565979394129,361.135797881243,292.974687114372,325.642547577511
"FOXO6",5.77459962899612,2.79250925346946,3.13672946172384,1.12968172273827,2.56893999482162,3.18461902893512,7.79780536045856,5.25229915447598
"FOXP1",3004.23545698523,2746.89826899613,2966.56188842532,3384.52644132386,2938.01104074432,2732.40312682634,3287.33194553046,3025.32431297816
"FOXP1-AS1",0,0,0,0,0,1.27384761157405,1.11397219435122,0
"FOXP1-IT1",12.9928491652413,15.8242191029936,38.424935906117,39.5388602958395,49.666173233218,47.1323616282398,37.8750546079416,21.0091966179039
"FOXP2",1912.83612710496,1483.75325001011,1646.78296740502,2057.15041710639,2088.54821578998,1640.71572370738,2214.57672237023,1877.69694772516
"FOXP3",7.21824953624515,3.72334567129262,7.05764128887864,4.51872689095309,9.41944664767927,8.91693328101835,3.34191658305367,5.25229915447598
"FOXP4",703.057504830278,943.868127672678,853.974595954315,552.414362419015,751.843105151127,866.853299676141,782.008480434558,814.106368943777
"FOXP4-AS1",14.4364990724903,17.6858919386399,25.8780180592217,16.9452258410741,19.6952066269657,22.9292570083329,15.5956107209171,22.3222714065229
"FOXRED1",651.086108169313,709.297350381244,698.706487598985,554.673725864492,667.068085322014,790.422442981698,698.460565858217,647.345870789165
"FOXRED2",2192.90420911128,2253.55496754986,2261.58194190289,1822.17661877683,2060.28987584694,2310.12264358954,1999.58008886044,2141.62498023758
"FOXS1",0,0,0,0,1.71262666321441,0,0,0
"FPGS",1289.17936717338,1600.107802238,1576.20655451623,936.506148150028,1559.34657685672,1733.06967554649,1530.59779503858,1471.95683804189
"FPGT",652.529758076562,471.934063836339,493.250707856074,617.935902337835,554.89103888147,426.738949877307,531.364736705533,496.34227009798
"FPGT-TNNI3K",23.0983985159845,23.2709104455789,15.6836473086192,28.2420430684568,21.4078332901802,27.3877236488421,20.051499498322,21.0091966179039
"FPR1",1.44364990724903,2.79250925346946,5.48927655801672,1.12968172273827,4.28156665803603,0.636923805787025,0,3.93922436585698
"FPR2",53.4150465682141,56.7810214872124,43.1300300987028,51.9653592459605,32.5399066010738,40.1261997645826,40.102998996644,26.2614957723799
"FPR3",1.44364990724903,0,0,2.25936344547654,0,1.27384761157405,0,0
"FRA10AC1",290.173631357055,288.559289525178,305.046940152643,398.77764812661,387.909939218064,382.791207278002,462.298460655757,292.815677862036
"FRAT1",506.72111744441,597.596980242465,548.143473436241,439.446190145188,611.407718767545,661.126910406932,593.747179589202,580.379056569596
"FRAT2",1752.59098740032,1771.38170311746,1733.82720996785,1503.60637296464,1628.70795671691,1787.84512284418,1707.71937394042,1776.5901890015
"FRG1",1557.6982499217,1508.88583329133,1686.77626804199,1833.47343600422,1499.40464364422,1512.69403874418,1734.45470660485,1607.20354126965
"FRG1-DT",4.33094972174709,1.86167283564631,3.9209118271548,0,0.856313331607206,0,0,0
"FRG1BP",62.0769460117083,43.7493116376883,60.3820421381839,55.3544044141753,50.5224865648252,51.590828268749,53.4706653288587,74.8452629512827
"FRG1CP",105.386443229179,119.147061481364,119.195719545506,114.097853996566,109.608106445722,129.295532574766,121.422969184283,132.620553650519
"FRG1EP",1.44364990724903,0.930836417823154,0,1.12968172273827,0,0.636923805787025,2.22794438870245,0
"FRG1FP",0,0.930836417823154,0,0,0,0,0,0
"FRG1HP",83.7316946204437,91.2219689466691,94.1018838517152,62.132494750605,80.4934531710774,105.729351760646,85.7758589650442,94.5413847805676
"FRG1KP",0,0,0,0,0.856313331607206,0,0,0
"FRG2",0,0,1.56836473086192,2.25936344547654,0,0,1.11397219435122,1.313074788619
"FRG2B",0,0.930836417823154,0,0,0,0,0,0
"FRG2C",0,0,0,0,0,0.636923805787025,0,0
"FRG2FP",0,1.86167283564631,0,2.25936344547654,0,0,0,0
"FRGCA",0,0,0,1.12968172273827,0,0,0,0
"FRK",0,0,0,2.25936344547654,0,0,0,1.313074788619
"FRMD3",8.66189944349418,20.4784011921094,18.820376770343,11.2968172273827,9.41944664767927,10.8277046983794,15.5956107209171,6.56537394309498
"FRMD4A",148.69594044665,163.827209536875,160.757384913347,138.950851896808,182.394739632335,181.523284649302,177.121578901844,191.708919138373
"FRMD4B",93.837243971187,79.1210955149681,101.159525140594,109.579127105612,81.3497665026846,84.0739423638873,86.8898311593954,77.4714125285207
"FRMD5",7.21824953624515,9.30836417823154,24.3096533283598,12.426498950121,12.8446999741081,22.2923332025459,14.4816385265659,6.56537394309498
"FRMD6",0,3.72334567129262,0.78418236543096,1.12968172273827,0,0.636923805787025,0,0
"FRMD6-AS1",0,0,0,0,0.856313331607206,0,0,0
"FRMD7",0,0,0,1.12968172273827,0,0,0,0
"FRMD8",639.53690891132,772.594226793218,719.879411465621,512.875502123176,793.80245839988,932.456451672204,808.743813098988,722.191133740447
"FRMD8P1",0,0,0,1.12968172273827,0,0,0,0
"FRMPD1",0,0,0.78418236543096,0,0.856313331607206,0,0,0
"FRRS1",92.3935940639379,56.7810214872124,61.1662245036149,93.7635829872766,58.22930654929,51.590828268749,44.5588877740489,68.2798890081877
"FRS2",682.846406128791,431.908097869944,446.983948295647,623.584310951526,507.793805643073,391.071216753233,491.261737708889,501.594569252456
"FRS3",37.5348975884748,51.1960029802735,47.8351242912886,36.1498151276247,55.6603665544684,66.2400758018506,33.4191658305367,36.7660940813319
"FRY",3763.59530819822,3022.42584867178,2757.18519685526,2826.46367029116,2983.39564731951,2892.27100207888,2410.63582857605,3062.0904070595
"FRY-AS1",2.88729981449806,10.2392005960547,20.388741501205,9.03745378190618,11.9883866425009,24.2031046199069,16.7095829152683,11.817673097571
"FRYL",2574.02778462502,1888.66709176318,2013.7803144267,2214.17617656701,1907.86610282086,1571.92795268238,1743.36648415966,1865.87927462759
"FSBP",47.640446939218,18.6167283564631,10.9785531160334,33.8904516821482,35.9651599275027,73.2462376655079,49.0147765514538,7.87844873171397
"FSCN1",483.622718928425,585.496106810764,566.963850206584,352.460697494341,536.052145586111,559.219101481008,597.089096172255,573.813682626501
"FSCN1P1",0,0,0,0,0.856313331607206,0,0,0
"FSCN2",1.44364990724903,0,6.27345892344768,2.25936344547654,1.71262666321441,1.91077141736107,3.34191658305367,0
"FSCN3",0,0,0,0,2.56893999482162,0,0,0
"FSD1",1.44364990724903,0,0,0,0,0.636923805787025,0,2.62614957723799
"FSD1L",177.568938591631,119.147061481364,106.648801698611,147.988305678714,154.992713020904,110.187818401155,157.070079403522,128.681329284662
"FSD2",2.88729981449806,0.930836417823154,5.48927655801672,1.12968172273827,2.56893999482162,7.6430856694443,4.45588877740489,0
"FSIP1",17.3237988869884,19.5475647742862,20.388741501205,24.852997900242,11.1320733108937,12.1015523099535,15.5956107209171,10.504598308952
"FSIP2",0,2.79250925346946,0.78418236543096,3.38904516821482,2.56893999482162,7.6430856694443,4.45588877740489,7.87844873171397
"FSIP2-AS1",0,0.930836417823154,0,0,0,0,0,0
"FST",0,1.86167283564631,0.78418236543096,2.25936344547654,0.856313331607206,0,0,2.62614957723799
"FSTL1",4.33094972174709,7.44669134258524,6.27345892344768,1.12968172273827,11.9883866425009,8.91693328101835,6.68383316610734,2.62614957723799
"FSTL3",135.703091281409,185.236447146808,141.152825777573,100.541673323706,185.819992958764,237.57257955856,160.411995986576,157.568974634279
"FTCD",1.44364990724903,0.930836417823154,0.78418236543096,0,0,0,1.11397219435122,0
"FTCDNL1",147.252290539401,148.002990433882,142.721190508435,118.616580887519,157.561653015726,158.594027640969,167.095829152683,172.012797309088
"FTH1",13459.1480852827,14820.7774445803,14768.5064881613,14735.568391398,13784.0756988812,13301.5167600562,15307.0919225802,15271.0597916389
"FTH1P1",1.44364990724903,0,0,0,0,2.5476952231481,3.34191658305367,5.25229915447598
"FTH1P10",12.9928491652413,30.7176017881641,22.7412885974978,32.7607699594099,12.8446999741081,15.2861713388886,20.051499498322,19.6961218292849
"FTH1P11",5.77459962899612,6.51585492476208,4.70509419258576,9.03745378190618,4.28156665803603,6.36923805787025,2.22794438870245,6.56537394309498
"FTH1P12",0,1.86167283564631,0,0,0,0,1.11397219435122,0
"FTH1P15",0,0,0,0,0.856313331607206,0,1.11397219435122,0
"FTH1P16",5.77459962899612,3.72334567129262,0.78418236543096,5.64840861369136,1.71262666321441,3.82154283472215,4.45588877740489,0
"FTH1P19",0,0,0.78418236543096,0,1.71262666321441,0,0,0
"FTH1P2",4.33094972174709,8.37752776040839,8.62600601974056,4.51872689095309,3.42525332642883,7.6430856694443,2.22794438870245,6.56537394309498
"FTH1P20",1.44364990724903,3.72334567129262,3.13672946172384,3.38904516821482,3.42525332642883,1.91077141736107,1.11397219435122,2.62614957723799
"FTH1P23",0,0,0,0,0.856313331607206,1.27384761157405,0,1.313074788619
"FTH1P24",0,1.86167283564631,0,0,0,0.636923805787025,1.11397219435122,0
"FTH1P25",0,0,0,0,0,0,0,1.313074788619
"FTH1P27",0,0,0,0,0,0,0,2.62614957723799
"FTH1P3",4.33094972174709,1.86167283564631,1.56836473086192,4.51872689095309,1.71262666321441,4.45846664050917,4.45588877740489,3.93922436585698
"FTH1P4",0,1.86167283564631,0,0,0,2.5476952231481,1.11397219435122,0
"FTH1P7",2.88729981449806,6.51585492476208,6.27345892344768,4.51872689095309,8.56313331607206,0.636923805787025,5.56986097175611,6.56537394309498
"FTH1P8",5.77459962899612,4.65418208911577,10.1943707506025,7.90777205916791,3.42525332642883,5.0953904462962,11.1397219435122,11.817673097571
"FTL",74717.5445995808,92648.0103387742,90651.481443819,64940.8835133323,81491.0582023998,94258.3540184218,95361.5896974364,84563.3294618519
"FTLP2",0,0,0.78418236543096,0,0,0,0,0
"FTLP3",95.280893878436,115.423715810071,88.6126072936985,68.9105850870346,101.04497312965,99.3601137027759,103.599414074664,107.672132666758
"FTO",1123.15962783975,1004.37249483118,1069.62474644783,962.488827773008,1078.95479782508,1013.98269881294,953.560198364647,1062.27750399277
"FTOP1",0,0,3.13672946172384,1.12968172273827,1.71262666321441,1.91077141736107,1.11397219435122,1.313074788619
"FTSJ1",1076.96283080778,1170.0613772037,1119.02823546998,1066.41954626493,1200.5512909133,1218.43524047058,1111.74424996252,1218.53340383843
"FTSJ3",2565.36588518153,2513.25832812252,2519.57794012967,2246.93694652642,2604.04884141751,2488.46130920991,2427.34541149131,2559.18276301842
"FTX",320.490279409285,385.366276978786,405.422282927806,559.192452755445,466.690765725927,594.886834605081,484.577904542782,400.487810528793
"FUBP1",2291.07240280421,2073.90353890999,2066.32053291058,2060.53946227461,2092.82978244801,2091.65777820459,1825.80042654165,2124.55500798553
"FUBP3",2295.40335252596,1996.64411623067,1979.27629034774,1866.23420596363,2111.66867574337,1957.26685518353,2195.63919506626,2015.56980053016
"FUCA1",632.318659375075,592.942798153349,614.798974497873,703.791713265944,621.683478746832,554.760634840499,660.585511250275,589.570580089929
"FUCA2",2011.0043207979,1941.7247675791,1930.65698369102,2120.41259357974,1924.13605612139,1772.55895150529,1930.51381281067,2120.61578361968
"FUNDC1",347.919627647016,405.844678170895,399.93300636979,462.039824599953,357.082659280205,303.175731554624,369.838768524606,337.460220675082
"FUNDC2",1289.17936717338,1340.40444166534,1270.37543199815,1194.07358093435,1252.78640414134,1262.38298306988,1372.41374344071,1394.48542551337
"FUNDC2P1",5.77459962899612,3.72334567129262,1.56836473086192,7.90777205916791,1.71262666321441,3.18461902893512,2.22794438870245,2.62614957723799
"FUNDC2P2",0,0,0,1.12968172273827,0,0,0,0
"FUNDC2P4",0,0,1.56836473086192,0,0.856313331607206,0.636923805787025,0,0
"FUOM",319.046629502036,417.945551602596,386.601906157463,245.140933834205,420.449845819138,471.323616282398,494.603654291943,375.539389545033
"FURIN",2395.01519612614,2629.61288035041,2492.13155733959,1748.74730679885,2246.1098688057,2502.47363293722,2045.25294882884,2129.80730714001
"FUS",13270.0299474331,15207.0745579769,15071.985063583,12069.5195257357,14714.0319770066,16748.5483969756,14589.693829418,15565.1885442896
"FUT1",1.44364990724903,5.58501850693893,7.8418236543096,4.51872689095309,1.71262666321441,3.18461902893512,1.11397219435122,0
"FUT10",216.547486087355,178.720592222046,163.894114375071,168.322576688003,171.262666321441,165.600189504626,147.044329654361,182.51739561804
"FUT11",365.243426534005,395.605477574841,375.62335304143,388.610512621966,339.100079316454,347.123474153929,340.875491471474,336.147145886463
"FUT2",10.1055493507432,3.72334567129262,6.27345892344768,5.64840861369136,5.99419332125044,9.55385708680537,11.1397219435122,11.817673097571
"FUT4",6919.4140054446,6288.73083881323,6205.23505765519,6797.29492571618,6703.22075982121,6244.40099193599,5979.80273927736,6546.99089605431
"FUT6",0,0,0.78418236543096,0,0,0,0,0
"FUT7",490.84096846467,565.948542036478,597.546962458391,290.328202743736,448.708185762176,542.022158724758,502.401459652401,365.034791236081
"FUT8",623.656759931581,509.167520549265,495.603254952367,603.250039942237,493.236479005751,416.548168984714,489.033793320187,500.281494463837
"FUT8-AS1",5.77459962899612,3.72334567129262,6.27345892344768,7.90777205916791,3.42525332642883,2.5476952231481,3.34191658305367,1.313074788619
"FUZ",233.871284974343,295.07514444994,298.773481229196,208.99111870658,276.589206109128,315.277283864577,309.68427002964,267.867256878275
"FXN",731.930502975258,692.542294860427,675.965199001487,684.587123979393,743.279971835055,703.163881588875,783.12245262891,770.77490091935
"FXNP2",1.44364990724903,0,0,0,0,0.636923805787025,0,1.313074788619
"FXR1",4912.74063436845,4225.0665004993,4324.76574535174,5172.81260841855,4371.47955785479,4031.09076682608,4376.79675160595,4591.82253580063
"FXR2",830.098696668192,843.337794547778,854.758778319746,821.278612430724,739.854718508626,824.17940468841,787.578341406315,793.097172325873
"FXYD1",4.33094972174709,7.44669134258524,2.35254709629288,1.12968172273827,1.71262666321441,1.91077141736107,2.22794438870245,0
"FXYD2",0,1.86167283564631,4.70509419258576,1.12968172273827,0.856313331607206,0.636923805787025,2.22794438870245,2.62614957723799
"FXYD5",814.218547688453,1240.80494495826,1277.43307328703,798.684977975959,1120.91415107383,1263.65683068146,1301.11952300223,1196.2111324319
"FXYD6",24.5420484232335,30.7176017881641,30.5831122518074,27.1123613457185,40.2467265855387,28.0246474546291,36.7610824135904,42.0183932358078
"FXYD7",0,0,0,0,0,0.636923805787025,0,0
"FYB1",1554.81095010721,1519.12503388739,1539.34998334097,1901.25433936851,1637.27109003298,1445.18011533076,1785.69742754501,1625.58658831032
"FYCO1",451.862420968946,436.562279959059,383.465176695739,389.740194344704,530.057952264861,462.40668300138,375.408629496362,502.907644041075
"FYN",73.6261452697005,66.089385665444,75.2815070813722,83.5964474826322,59.9419332125044,57.3231425208322,72.4081926328295,78.7844873171397
"FYTTD1",3318.95113676552,2503.94996394429,2648.18384806035,2922.48661672391,2359.99954190946,1880.83599848908,2269.16135989344,2297.88088008324
"FYTTD1P1",0,0.930836417823154,0,0,0,0,0,0
"FZD1",295.948230986051,267.150051915245,283.874016286007,295.976611357427,279.158146103949,244.578741422218,250.643743729025,237.666536740038
"FZD2",366.687076441254,426.323079363005,422.674294967287,302.754701693857,333.96219932681,414.000473761566,380.978490468118,386.043987853985
"FZD3",440.313221710954,340.686128923275,384.24935906117,431.53841808602,380.2031192336,315.277283864577,454.500655295299,324.329472788892
"FZD5",181.899888313378,113.562042974425,145.857919970159,177.360030469909,138.722759720367,138.212465855784,132.562691127796,132.620553650519
"FZD6",95.280893878436,77.2594226793218,88.6126072936985,80.2074023144173,79.6371398394702,62.4185329671284,90.231747742449,66.9668142195687
"FZD7",108.273743043677,116.354552227894,105.86461933318,116.357217442042,79.6371398394702,75.1570090828689,72.4081926328295,68.2798890081877
"FZD8",47.640446939218,53.988512233743,50.1876713875814,48.5763140777457,57.3729932176828,80.8893233349522,62.3824428836685,59.0883654878548
"FZD9",1.44364990724903,5.58501850693893,7.05764128887864,9.03745378190618,4.28156665803603,3.82154283472215,6.68383316610734,2.62614957723799
"FZR1",1341.15076383435,1559.15099985378,1600.51620784459,973.785645000391,1376.95183722439,1591.67259066178,1312.25924494574,1372.16315410685
"G0S2",0,3.72334567129262,2.35254709629288,0,1.71262666321441,1.27384761157405,1.11397219435122,2.62614957723799
"G2E3",1204.00402264569,854.507831561656,869.658243262935,989.601189118727,932.525218120248,638.197653398599,847.73283990128,735.321881626637
"G3BP1",13054.926111253,10448.6387900649,10900.1348794903,11799.5255940013,11251.1008639871,10016.9006936125,11546.3217944504,11264.8686115624
"G3BP2",9375.0624976752,6728.08562802576,6876.49516246409,7809.48974928968,7104.83171234499,6036.12690744363,7085.97712826813,7172.01449543695
"G6PC",0,0,0,0,0,0.636923805787025,0,0
"G6PC3",858.971694813173,967.139038118257,1035.12072236887,728.644711166186,970.203004710965,1065.57352708169,1070.52727877153,975.614567943913
"G6PD",2943.60216088077,3365.90448684853,3262.98282255822,2143.0062280345,2900.33325415361,3248.94833331961,2996.58520280479,2807.35389806741
"GAA",1309.39046587487,1453.03564822194,1448.38482895098,880.022062013114,1495.97939031779,1806.315913212,1558.44709989736,1440.44304311504
"GAB1",21.6547486087354,20.4784011921094,17.2520120394811,14.6858623955975,25.6893999482162,18.4707903678237,20.051499498322,21.0091966179039
"GAB2",2513.39448852056,2778.54670720212,2703.86079600595,2241.28853791273,2706.80644121038,2858.51404037217,2409.52185638169,2955.73134918136
"GAB3",551.474264569129,591.081125317703,549.711838167103,621.32494750605,602.844585451473,613.994548778692,588.177318617446,602.701327976119
"GABARAP",3757.82070856923,4521.07248136706,4695.68400420059,4244.21423232769,4171.1022382587,4383.94655523209,5001.73515263699,4405.36591581673
"GABARAPL1",73.6261452697005,78.190259097145,71.3605952542173,59.8731313051284,54.8040532228612,61.7816091613414,63.4964150780197,53.8360663333788
"GABARAPL2",1045.2025328483,1061.1535163184,1075.11402300585,1266.3732111896,1067.82272451419,984.68420374674,1232.05324695245,1051.77290568381
"GABBR2",4.33094972174709,1.86167283564631,8.62600601974056,1.12968172273827,0.856313331607206,1.91077141736107,2.22794438870245,0
"GABPA",1868.08297998024,1361.81367927527,1416.23335196831,1695.65226583015,1543.93293688779,1145.82592661086,1399.14907610514,1352.46703227756
"GABPAP",8.66189944349418,3.72334567129262,0.78418236543096,6.77809033642963,4.28156665803603,2.5476952231481,0,6.56537394309498
"GABPB1",983.125586836589,825.651902609138,865.73733143578,1026.88068596909,959.070931400071,728.003910014569,976.953614446022,951.979221748771
"GABPB1-AS1",677.071806499795,1100.24864586697,1201.36738384023,1311.56048009913,1513.96197028154,1617.14954289326,1198.63408112192,1223.7857029929
"GABPB1-IT1",472.073519670433,441.216462048175,486.977248932626,453.002370818047,493.236479005751,462.40668300138,466.754349433162,396.548586162936
"GABPB2",1143.37072654123,1063.01518915404,1028.84726344542,1042.69623008743,984.760331348287,1110.15819348678,1023.74044660877,1016.3198863911
"GABRA4",111.161042858175,90.291132528846,76.0656894468031,116.357217442042,70.2176931917909,51.590828268749,60.154498494966,101.106758723663
"GABRB1",1.44364990724903,0,0,0,0,0,3.34191658305367,0
"GABRB3",10.1055493507432,6.51585492476208,2.35254709629288,5.64840861369136,3.42525332642883,1.91077141736107,3.34191658305367,0
"GABRD",23.0983985159845,25.1325832812252,33.7198417135313,11.2968172273827,21.4078332901802,19.7446379793978,15.5956107209171,15.7568974634279
"GABRE",8.66189944349418,5.58501850693893,5.48927655801672,6.77809033642963,5.13787998964324,2.5476952231481,3.34191658305367,0
"GABRG1",0,3.72334567129262,1.56836473086192,1.12968172273827,0,0,1.11397219435122,1.313074788619
"GABRR1",12.9928491652413,20.4784011921094,10.1943707506025,14.6858623955975,3.42525332642883,5.0953904462962,7.79780536045856,6.56537394309498
"GABRR2",0,0.930836417823154,0,0,2.56893999482162,0,1.11397219435122,2.62614957723799
"GABRR3",0,0,0,0,0,0.636923805787025,0,0
"GAD1",17.3237988869884,10.2392005960547,4.70509419258576,6.77809033642963,11.9883866425009,8.91693328101835,7.79780536045856,10.504598308952
"GADD45A",336.370428389024,421.668897273889,359.15552336738,449.613325649832,393.904132539315,370.052731162261,434.449155796977,410.992408837745
"GADD45B",599.114711508347,824.721066191315,842.996042838282,788.517842471314,607.126152109509,657.942291377997,571.467735702177,573.813682626501
"GADD45G",1.44364990724903,0,0,1.12968172273827,0,0.636923805787025,0,0
"GADD45GIP1",1358.47456272134,1745.31828341841,1649.91969686674,1102.56936139255,1769.14334310049,1888.47908415853,1845.85192603998,1634.77811183065
"GAK",2169.80581059529,2568.17767677408,2486.64228078157,1703.56003788931,2312.90230867106,2577.63064202009,2128.80086340519,2169.19955079858
"GAL",194.892737478619,215.023212517149,206.239962108342,131.04307983764,245.761926171268,267.50799843055,237.27607739681,249.484209837609
"GAL3ST1",0,0,0,0,0,0,1.11397219435122,0
"GAL3ST4",0,2.79250925346946,3.9209118271548,0,6.85050665285765,10.1907808925924,2.22794438870245,6.56537394309498
"GALC",794.007448986967,648.792983222739,672.828469539764,833.705111380845,616.545598757189,566.862187150452,671.725233193787,617.145150650928
"GALE",353.694227276012,390.020459067902,414.048288947547,299.365656525642,407.60514584503,444.572816439343,384.320407051172,334.834071097844
"GALK1",1453.75545659977,1627.10205835487,1602.08457257545,904.875059913356,1568.7660235044,1634.34648564951,1684.32595785905,1527.10597916389
"GALK2",724.712253439013,610.628690091989,656.360639865713,718.477575661541,578.867812166471,529.920606414805,580.379513256987,669.668142195687
"GALM",421.545772916717,419.807224438243,429.731936256166,439.446190145188,408.461459176637,364.957340715965,416.625600687357,443.81927855322
