"GENE","mr221.MV411.RNP_AAVS1.r5.new","mr228.MV411.RNP_RUNX2.r7","mr231.MV411.RNP_RUNX2.r10","mr291.MV411.RNP_AAVS1.r8","mr294.MV411.RNP_AAVS1.r11","mr316.MV411.RNP_RUNX2.r12"
"BAP1",1936.96330698782,1797.60081633632,1835.60677469834,2490.71314335101,1804.18262605944,2303.15652718767
"BARD1",660.421627329605,723.103551485642,658.222631331222,402.395733808916,813.796998193087,666.574413520952
"BARHL1",0,0,0,0,0,0
"BARX1",14.7671916669974,21.8210228856229,18.5414825727105,64.693847879247,47.8704116584169,18.5975240189399
"BARX1-DT",8.2039953705541,12.0391850403437,6.95305596476643,15.5265234910193,8.51029540594078,10.7669875899126
"BARX2",0,0,0,0,0,0
"BASP1",543.924893067737,601.959252017184,542.338365251782,355.816163335859,393.601162524761,411.103162523935
"BASP1-AS1",0,0,1.1588426607944,0,0,0
"BASP1P1",0,0,0,0,0,0
"BATF",247.760660190734,203.913696620821,209.750521603787,229.016221492534,177.652416599014,193.805776618427
"BATF2",10.6651939817203,9.02938878025776,22.0180105550937,1.29387695758494,5.31893462871299,4.89408526814209
"BATF3",25.4323856487177,24.8308191457088,20.8591678942993,37.5224317699633,7.44650848019818,12.7246216971694
"BAX",4491.68746537837,4303.25620285784,4067.53773938836,5501.56482365117,3648.78915529711,3315.25336063945
"BAZ1A",7486.96617516767,8461.28973616654,7866.22398147242,7043.86615709242,10387.8793298765,8002.80823046594
"BAZ1A-AS1",0,0,0,0,0,0
"BAZ1B",5735.41316355437,5138.47466503169,5564.76245713473,5244.08330909176,5759.34241597042,7081.7413830016
"BAZ2A",3425.16806720634,2641.0962182254,2788.17544187134,3278.68421052024,3242.42254966344,4023.91690746642
"BAZ2B",3749.22588434323,4185.87414871449,4057.10815544121,3694.018713905,5295.53131634665,5499.97302433808
"BBC3",427.428158805869,367.195143730482,413.706829903603,253.599883686648,174.461055821786,190.869325457541
"BBIP1",262.527851857731,316.028607309022,316.364046396873,318.293731565895,370.197850158424,267.217055640558
"BBIP1P1",0,0,0,0,0,0
"BBLN",0,0,0,0,0,0
"BBOF1",13.946792129942,6.77204158519332,15.0649545903273,14.2326465334343,20.2119515891093,24.4704263407104
"BBOX1",0,0,0,0,0,0
"BBOX1-AS1",0,1.50489813004296,0,2.58775391516988,0,0
"BBS1",137.006722688254,159.519201784554,170.349871136778,173.379512316382,132.973365717825,132.140302239836
"BBS10",220.687475467905,285.178195643141,223.65663353332,84.1020022430211,264.882944509907,191.84814251117
"BBS12",105.011140743093,123.401646663523,90.3897275419636,77.6326174550964,174.461055821786,131.161485186208
"BBS2",556.230886123568,681.718852909461,675.605271243138,668.934387071414,716.992387950511,970.007700145761
"BBS4",133.725124540032,179.835326540134,187.732511048694,195.375420595326,185.098925079212,194.784593672055
"BBS5",46.7627736121584,60.9483742667399,53.3067623965426,53.0489552609826,60.635854767328,41.1103162523935
"BBS7",159.15751018875,162.52899804464,121.678479383413,133.269326631249,190.417859707925,175.208252599487
"BBS9",71.3747597238207,75.9973555671695,69.5305596476643,90.5713870309458,96.8046102425763,116.479229381782
"BBX",3818.13944545588,3644.11082189903,3723.36146913242,2982.38638723329,4884.90956301001,3931.90810442535
"BCAM",0.82039953705541,1.50489813004296,5.79421330397202,0,1.0637869257426,0
"BCAN",0,0,0,1.29387695758494,1.0637869257426,0
"BCAN-AS1",0,0,0,0,0,0
"BCAP29",624.324047699167,776.527435102167,675.605271243138,433.448780790955,880.81557451487,566.735074050854
"BCAP31",4175.83364361204,3671.95143730482,3864.74027374934,4867.56511443455,3490.28490336146,3884.92488585119
"BCAP31P1",0,0,0,0,0,0
"BCAP31P2",0,0,0,0,0,0
"BCAR1",0,0,0,0,0,0
"BCAR3",5.74279675938787,13.5440831703866,9.27074128635524,5.17550783033976,5.31893462871299,17.6187069653115
"BCAR3-AS1",0,0,0,0,0,0
"BCAR4",0,0,0,0,2.12757385148519,0
"BCAS1",0.82039953705541,0,3.47652798238321,0,0,0
"BCAS2",676.829618070713,815.654786483284,747.453516212391,574.481369167714,991.449414792101,645.040438341127
"BCAS2P1",0,0,0,0,0,0
"BCAS2P2",0,0.75244906502148,0,0,0,0
"BCAS2P3",0,0,0,0,0,0
"BCAS3",196.075489356243,210.685738206014,208.591678942993,231.603975407704,214.884959000005,296.58156724941
"BCAS4",7.38359583349869,9.78183784527924,9.27074128635524,3.88163087275482,3.19136077722779,5.8729023217705
"BCAT1",1256.03169123183,1285.18300305669,1267.77387090908,666.346633156244,1509.51364762875,1372.30150918704
"BCAT2",576.740874549953,579.38578006654,592.168599665941,781.501682381304,518.064232836645,650.913340662897
"BCCIP",2178.16077088211,2473.3000767256,2513.52973126306,2292.74996884051,3264.76207510403,2452.91553639281
"BCDIN3D",126.341528706533,120.391850403437,173.826399119161,113.861172267475,146.802595752478,111.58514411364
"BCDIN3D-AS1",2.46119861116623,6.01959252017184,8.11189862556083,7.76326174550964,5.31893462871299,14.6822558044263
"BCKDHA",3015.78869821569,2644.10601448548,2545.97732576531,2925.45580109955,1977.57989495549,3041.18458562349
"BCKDHB",369.179791674935,403.312698851513,402.118403295658,331.232501141745,459.555951920802,564.777439943597
"BCKDK",1571.06511346111,1425.8909782157,1521.56041362305,2013.27254600217,1272.28916318815,1287.14442552137
"BCL10",476.652131029193,499.626179174263,476.2843335865,353.228409420689,482.959264287139,337.691883501804
"BCL11A",1406.16480651297,1620.77528605627,1535.46652555259,1235.65249449362,1577.59601087627,1264.63163328792
"BCL11B",19.6895888893298,15.0489813004296,20.8591678942993,3.88163087275482,7.44650848019818,12.7246216971694
"BCL2",5296.49941122973,3930.04146660719,4140.54482701841,3316.2066422902,4682.79004711891,3581.49159922638
"BCL2A1",4.92239722233246,3.00979626008592,0,1.29387695758494,4.25514770297039,1.95763410725683
"BCL2L1",785.942756499083,676.451709454311,647.793047384072,809.966975448173,718.056174876253,666.574413520952
"BCL2L1-AS1",0,0,1.1588426607944,0,0,0
"BCL2L10",208.381482412074,156.509405524468,135.584591312945,60.8122170064922,64.8910024702984,41.1103162523935
"BCL2L11",756.408373165088,723.856000550664,775.265740071457,645.644601834885,778.692029643581,819.269873886985
"BCL2L12",1142.81655511819,954.857863512258,937.503712582674,1341.75040501558,704.226944841599,878.977714158319
"BCL2L12P1",0.82039953705541,0.75244906502148,0,0,0,0
"BCL2L13",2479.24740098145,2469.5378314005,2513.52973126306,2740.4313961649,2699.89121753471,2727.9631284624
"BCL2L14",0,0,0,0,0,0
"BCL2L15",5.74279675938787,8.27693971523628,3.47652798238321,3.88163087275482,5.31893462871299,7.83053642902734
"BCL2L2",372.461389823156,350.64126430001,304.775619788928,415.334503384766,375.516784787137,325.946078858263
"BCL2L2-PABPN1",14.7671916669974,23.3259210156659,42.877178449393,38.8163087275482,46.8066247326743,79.2841813439018
"BCL3",95.986745835483,85.0267443474273,81.1189862556083,72.4571096247567,54.2531332128725,42.0891333060219
"BCL6",28.7139837969394,46.6518420313318,47.5125490925706,37.5224317699633,29.7860339207927,61.6654743785903
"BCL6B",7.38359583349869,10.5342869103007,6.95305596476643,10.3510156606795,3.19136077722779,3.91526821451367
"BCL7A",984.479444466492,744.172125306244,727.753190978886,812.554729363343,753.161143425759,828.079227369641
"BCL7B",1120.66576761769,963.134803227495,1030.21112544623,1434.9095459617,1133.99686284161,1040.48252800701
"BCL7C",845.011523167073,850.267443474273,800.760278608934,913.477132054968,513.809085133674,786.968911117247
"BCL9",186.230694911578,153.499609264382,173.826399119161,187.612158849816,164.886973490103,193.805776618427
"BCL9L",358.514597693214,311.513912918893,286.234137216218,345.465147675179,260.627796806936,329.861347072777
"BCL9P1",0,0,0,0,0,0
"BCLAF1",7992.33228999381,8625.32363234123,8074.81566041541,5995.82582144861,10314.4780320002,10259.9603561331
"BCLAF1P1",0,0.75244906502148,0,0,0,0
"BCLAF1P2",11.4855935187757,14.2965322354081,13.9061119295329,10.3510156606795,7.44650848019818,21.5339751798252
"BCLAF3",197.716288430354,188.11226625537,186.573668387899,84.1020022430211,154.249104232677,146.822558044263
"BCO1",0,0,0,0,0,0
"BCO2",5.74279675938787,13.5440831703866,11.588426607944,11.6448926182645,12.7654431089112,2.93645116088525
"BCOR",2892.72876765738,2766.00276301896,2864.65905748377,3060.01900468838,3230.72089348027,4171.71828256431
"BCORL1",178.026699541024,151.242262069317,154.126073885656,94.4530179037006,87.230527910893,115.500412328153
"BCORP1",0,0,0,0,3.19136077722779,0
"BCR",694.878407885932,768.250495386931,811.189862556083,930.297532503572,691.461501732688,1007.20274818364
"BCRP1",0,0,0,0,0,0
"BCRP2",24.6119861116623,24.0783700806874,15.0649545903273,38.8163087275482,8.51029540594078,17.6187069653115
"BCRP3",4.10199768527705,6.01959252017184,11.588426607944,7.76326174550964,0,4.89408526814209
"BCRP4",0,0,0,0,0,0
"BCRP7",0,0,0,0,0,0
"BCS1L",440.554551398755,455.231684337995,462.378221656968,573.187492210129,409.5579664109,669.510864681837
"BCYRN1",291.241835654671,194.884307840563,194.68556701346,186.318281892231,109.570053351488,89.072351880186
"BDH1",1301.97406530694,1173.06809236849,1346.5751718431,1559.12173388985,1314.84064021785,1492.69600678334
"BDH2",155.055512503473,154.252058329403,143.696489938506,209.60806712876,186.162712004954,170.314167331345
"BDH2P1",0,0.75244906502148,1.1588426607944,0,0,0
"BDKRB1",0,0,0,0,0,0
"BDKRB2",0,0,0,0,0,0
"BDNF",15.5875912040528,8.27693971523628,10.4295839471496,24.5836621941139,60.635854767328,3.91526821451367
"BDNF-AS",29.5343833339948,40.6322495111599,50.9890770749538,19.4081543637741,38.2963293267335,44.0467674132788
"BDP1",1343.81444169676,1632.06202203159,1460.14175260095,835.844514599871,1733.97268896043,2190.5925660204
"BDP1P",0,0,0,0,0,0
"BEAN1",3.28159814822164,4.51469439012888,3.47652798238321,1.29387695758494,0,0
"BEAN1-AS1",5.74279675938787,7.5244906502148,9.27074128635524,14.2326465334343,4.25514770297039,3.91526821451367
"BECN1",1927.93891208021,2179.09249230221,2324.63837755358,2233.23162879161,2463.73052001986,2367.75845272714
"BECN2",0,0,0,0,0,0
"BEGAIN",16.4079907411082,16.5538794304726,22.0180105550937,24.5836621941139,13.8292300346538,14.6822558044263
"BEND2",0,0,0,0,0,0
"BEND3",106.651939817203,123.401646663523,100.819311489113,89.2775100733609,105.314905648517,141.92847277612
"BEND3P1",41.0199768527705,39.127351381117,31.2887518414489,32.3469239396235,12.7654431089112,50.8984867886777
"BEND3P2",0,0,0,0,0,0.978817053628417
"BEND3P3",21.3303879634407,18.0587775605155,16.2237972511217,21.995908278944,6.38272155445558,27.4068775015957
"BEND4",4.92239722233246,6.01959252017184,3.47652798238321,0,2.12757385148519,2.93645116088525
"BEND5",4.10199768527705,5.26714345515036,3.47652798238321,5.17550783033976,10.637869257426,9.78817053628417
"BEND6",65.6319629644328,78.2547027622339,77.6424582732251,65.987724836832,104.251118722775,65.5807425931039
"BEND7",1.64079907411082,0.75244906502148,0,0,0,3.91526821451367
"BEND7P1",0,0,0,0,0,0
"BEST1",72.1951592608761,81.2644990223199,79.9601435948139,109.97954139472,87.230527910893,76.3477301830165
"BEST2",0,1.50489813004296,1.1588426607944,0,0,0
"BEST3",0,0,0,0,0,0
"BEST4",2.46119861116623,0.75244906502148,0,0,1.0637869257426,2.93645116088525
"BET1",321.596618525721,318.285954504086,318.681731718461,168.204004486042,314.880930019809,295.602750195782
"BET1-AS1",0,0,0,0,0,0
"BET1L",1740.88781763158,1617.01304073116,1564.43759207245,1711.79921488488,1323.35093562379,1549.46739589378
"BET1P1",0,0,0,0,0,0
"BEX1",3723.79349869451,4314.54293883317,4241.36413850752,4360.36534706125,3731.76453550503,4251.98128096184
"BEX2",0,0,0,0,0,0
"BEX3",735.898384738703,513.170262344649,487.872760194444,1126.96683005648,913.792969212891,622.527646107673
"BEX4",0,0,1.1588426607944,0,0,0
"BEX5",0,0,0,0,0,0
"BFAR",1526.76353846012,1522.95690760348,1584.13791730595,1780.37469363688,1652.06109567825,1829.40907323151
"BFSP1",46.7627736121584,45.1469439012888,46.3537064317762,67.2816017944169,45.7428378069317,52.8561208959345
"BFSP2",0.82039953705541,1.50489813004296,2.31768532158881,0,3.19136077722779,1.95763410725683
"BFSP2-AS1",0,0,0,0,0,0
"BGLAP",28.7139837969394,6.77204158519332,6.95305596476643,6.4693847879247,4.25514770297039,0.978817053628417
"BGN",0,0,0,0,0,0
"BHLHA15",0,0,0,0,0,0
"BHLHA9",0,0,0,0,0,0
"BHLHB9",17.2283902781636,22.5734719506444,33.6064371630377,24.5836621941139,31.9136077722779,29.3645116088525
"BHLHB9P1",0,0,0,0,0,0
"BHLHE22",0,0,1.1588426607944,0,1.0637869257426,0
"BHLHE23",0,0,0,0,0,0
"BHLHE40",877.007105112234,623.780274902807,764.836156124307,825.493498939192,1064.85071266834,791.862996385389
"BHLHE40-AS1",5.74279675938787,2.25734719506444,3.47652798238321,7.76326174550964,3.19136077722779,7.83053642902734
"BHLHE41",0,0,1.1588426607944,1.29387695758494,0,0
"BHMG1",4.10199768527705,4.51469439012888,4.63537064317762,0,2.12757385148519,2.93645116088525
"BHMT",0,0,0,0,0,0
"BICC1",3.28159814822164,3.7622453251074,3.47652798238321,0,2.12757385148519,2.93645116088525
"BICD1",158.337110651694,200.903900360735,209.750521603787,103.510156606795,105.314905648517,154.65309447329
"BICD1P1",0,0.75244906502148,0,0,0,0
"BICD2",1292.94967039933,1382.24893244446,1348.89285716469,1189.07292402056,1365.90241265349,1113.89380702914
"BICDL1",601.352860661616,538.001081490358,494.825816159211,888.893469860854,643.591090074271,646.019255394755
"BICDL2",0,0,1.1588426607944,0,0,0
"BICRA",347.029004174439,356.660856820182,348.811640899116,354.522286378274,245.73477984654,362.162309842514
"BICRA-AS1",0,0.75244906502148,0,0,0,0
"BICRAL",598.891662050449,570.356391286282,586.374386361969,395.926349020992,589.337956861399,752.710314240253
"BID",1742.52861670569,1751.70142337001,1851.83057194946,2138.77861088791,1942.47492640598,1895.96863287824
"BIK",256.785055098343,228.74451576653,219.021262890143,284.652930668687,167.014547341588,155.631911526918
"BIN1",18.048789815219,24.8308191457088,27.8122238590657,21.995908278944,3.19136077722779,12.7246216971694
"BIN2",3447.31885470683,2500.38824306638,2844.95873225026,3123.41897561005,3140.29900479215,2630.08142309956
"BIN2P1",1.64079907411082,0,0,3.88163087275482,1.0637869257426,0
"BIN2P2",0,0,1.1588426607944,0,0,0
"BIN3",771.995964369141,711.064366445299,739.34161758683,976.87710297663,877.624213737643,725.303436738657
"BIRC2",767.073567146809,961.629905097452,934.02718460029,536.95893739775,829.753802079226,669.510864681837
"BIRC3",6.56319629644328,4.51469439012888,5.79421330397202,2.58775391516988,11.7016561831686,7.83053642902734
"BIRC5",2786.07682784017,2613.2556028196,2667.65580514872,3120.83122169488,2792.44068007432,2405.93231781865
"BIRC6",2800.02361997012,2866.83093773184,2988.65522218877,2041.73783906904,2852.0127479159,4451.65995990204
"BIRC6-AS1",0.82039953705541,3.7622453251074,3.47652798238321,0,2.12757385148519,0
"BIRC6-AS2",2.46119861116623,5.26714345515036,1.1588426607944,1.29387695758494,12.7654431089112,0
"BIRC7",0,0,0,0,0,0
"BISPR",507.006913900244,436.420457712458,512.208456071127,599.065031361827,414.876901039613,394.463272612252
"BIVM",229.711870375515,299.474727878549,244.515801427619,165.616250570872,295.732765356442,220.233837066394
"BIVM-ERCC5",62.3503648162112,15.8014303654511,35.9241224846266,0,0,21.5339751798252
"BLACAT1",0,0.75244906502148,0,0,0,0
"BLACE",7.38359583349869,6.77204158519332,5.79421330397202,3.88163087275482,4.25514770297039,8.80935348265576
"BLCAP",1197.7833241009,1114.37706529681,1114.80663968422,1141.19947658992,915.920543064376,952.38899318045
"BLK",36.097579630438,24.8308191457088,33.6064371630377,2.58775391516988,20.2119515891093,17.6187069653115
"BLM",1730.22262364986,1805.12530698653,1811.27107882165,1653.57475179355,2572.2367864456,2080.96505601401
"BLMH",1116.56376993241,1213.70034187965,1358.16359845104,1504.77890167129,1379.73164268815,1568.06491991272
"BLNK",13.1263925928866,21.8210228856229,33.6064371630377,15.5265234910193,14.8930169603964,11.745804643541
"BLOC1S1",986.120243540603,872.840915424917,821.619446503233,1239.53412536637,643.591090074271,821.227507994242
"BLOC1S2",690.776410200655,838.228258433929,836.68440109356,728.452727120321,816.988358970315,586.311415123422
"BLOC1S2P1",0,0,0,0,0,0
"BLOC1S3",554.590087049457,541.010877750444,541.179522590987,582.244630913223,475.512755806941,438.510040025531
"BLOC1S4",426.607759268813,373.967185315676,347.652798238321,434.74265774854,357.432407049513,361.183492788886
"BLOC1S5",626.785246310333,629.047418357957,641.9988340801,337.701885929669,525.510741316843,508.984867886777
"BLOC1S5-TXNDC5",0,13.5440831703866,154.126073885656,0,27.6584600693075,29.3645116088525
"BLOC1S6",1914.81251948733,2185.8645338874,2140.38239448727,1230.47698666328,2238.20769176242,2235.6181504873
"BLVRA",38.5587782416043,39.127351381117,42.877178449393,78.9264944126814,41.4876901039613,43.0679503596504
"BLVRB",532.439299548961,562.079451571046,602.598183613091,715.513957544472,427.642344148524,617.633560839531
"BLZF1",388.048981027209,382.996574095933,394.006504670098,177.261143189137,394.664949450504,390.548004397738
"BLZF2P",3.28159814822164,4.51469439012888,1.1588426607944,0,2.12757385148519,0
"BMERB1",3.28159814822164,3.00979626008592,2.31768532158881,0,1.0637869257426,0
"BMF",923.769878724392,783.299476687361,726.594348318092,1059.68522826207,739.331913391105,921.066847464341
"BMF-AS1",2.46119861116623,0,0,0,0,0
"BMI1",853.215518537627,916.482961196163,764.836156124307,478.734474306428,874.432852960415,741.94332665034
"BMP1",1254.39089215772,1148.23727322278,1071.92946123482,1292.58308062736,807.414276638631,1116.83025819002
"BMP10",0,0,0,0,0,0
"BMP2",48.4035726862692,18.811226625537,28.9710665198601,10.3510156606795,21.2757385148519,3.91526821451367
"BMP2K",710.465999089985,695.262936079848,748.612358873185,450.269181239559,737.20433953962,634.273450751214
"BMP2K-DT",0,0,0,0,0,0
"BMP2KL",0,0,2.31768532158881,0,0,0
"BMP4",0,0,0,0,0,0
"BMP5",0,0,0,0,0,0
"BMP6",0.82039953705541,1.50489813004296,3.47652798238321,2.58775391516988,8.51029540594078,3.91526821451367
"BMP7",0,0,0,0,0,0
"BMP8A",0.82039953705541,1.50489813004296,0,0,0,0.978817053628417
"BMP8B",403.636572231262,368.700041860525,365.035438150238,368.754932911708,343.603177014859,455.149929937214
"BMP8B-AS1",0,0,1.1588426607944,0,0,0.978817053628417
"BMPER",0,0,0,0,0,0
"BMPR1A",348.669803248549,370.204939990568,359.241224846265,301.473331117291,438.28021340595,369.014029217913
"BMPR1AP1",2.46119861116623,0.75244906502148,0,0,0,0
"BMPR1AP2",0,0.75244906502148,3.47652798238321,1.29387695758494,0,0.978817053628417
"BMPR1B",2.46119861116623,3.00979626008592,1.1588426607944,0,1.0637869257426,0.978817053628417
"BMPR2",232.993468523737,273.139010602797,243.356958766825,84.1020022430211,241.47963214357,302.454469571181
"BMS1",2598.20533385448,2477.81477111573,2773.11048728101,2946.15783242091,3427.52147474265,3756.69985182587
"BMS1P1",52.5055703715463,66.2155177218903,40.5594931278042,36.2285548123783,41.4876901039613,31.3221457161094
"BMS1P10",0,0,0,0,0,0
"BMS1P11",0,0,0,0,0,0
"BMS1P12",0,0,0,0,0,0
"BMS1P14",0,0,0,0,0,0
"BMS1P15",0.82039953705541,0,0,0,0,0
"BMS1P16",0,0,0,0,0,0
"BMS1P17",0,0,0,0,0,0
"BMS1P2",15.5875912040528,30.8504116658807,8.11189862556083,19.4081543637741,18.0843777376242,26.4280604479673
"BMS1P21",0,0,0,0,0,0
"BMS1P22",0,0,0,0,0,0
"BMS1P3",0,0,0,0,0,0
"BMS1P4",23.7915865746069,10.5342869103007,13.9061119295329,36.2285548123783,9.57408233168337,19.5763410725683
"BMS1P7",0,1.50489813004296,3.47652798238321,0,0,0
"BMS1P8",0,0,0,0,0,0
"BMS1P9",0,0,0,0,0,0
"BMT2",429.889357417035,428.895967062244,345.335112916733,186.318281892231,393.601162524761,270.153506801443
"BMX",0,0,0,0,0,0
"BNC2",1.64079907411082,0,0,0,0,0.978817053628417
"BNIP1",173.104302318692,173.06328495494,173.826399119161,267.832530220083,206.374663594064,220.233837066394
"BNIP2",3663.08393295241,4178.34965806428,3758.12674895625,2651.15388609154,4429.60875879217,4579.88499392736
"BNIP3",559.51248427179,365.690245600439,427.612941833135,580.950753955638,531.893462871299,274.068775015957
"BNIP3L",2038.69284958269,1636.57671642172,1695.38681274221,1253.76677189981,2282.88674264361,1169.68637908596
"BNIP3P1",0.82039953705541,2.25734719506444,1.1588426607944,0,1.0637869257426,0
"BNIP3P10",0.82039953705541,0,0,0,0,1.95763410725683
"BNIP3P11",4.92239722233246,2.25734719506444,5.79421330397202,3.88163087275482,4.25514770297039,1.95763410725683
"BNIP3P16",0,0,0,0,0,0
"BNIP3P2",0,0,0,0,0,0
"BNIP3P24",0.82039953705541,1.50489813004296,0,0,0,0
"BNIP3P25",0,1.50489813004296,0,0,0,6.85171937539892
"BNIP3P26",0.82039953705541,0,0,0,1.0637869257426,2.93645116088525
"BNIP3P27",0,0,0,0,0,0
"BNIP3P28",0,0,0,0,0,0
"BNIP3P29",0,0,0,0,0,0
"BNIP3P38",0,0,0,0,0,0
"BNIP3P40",1.64079907411082,1.50489813004296,1.1588426607944,0,0,0
"BNIP3P41",0,1.50489813004296,0,0,0,0
"BNIP3P42",0,0,2.31768532158881,0,0,0
"BNIP3P5",1.64079907411082,2.25734719506444,1.1588426607944,3.88163087275482,4.25514770297039,1.95763410725683
"BNIP3P6",0,0,0,0,0,0
"BNIP3P8",0.82039953705541,0,0,0,0,0
"BNIP5",0,0,0,0,0,0
"BNIPL",1.64079907411082,0.75244906502148,1.1588426607944,0,1.0637869257426,2.93645116088525
"BOC",2.46119861116623,0,2.31768532158881,0,1.0637869257426,0
"BOD1",296.164232877003,327.315343284344,286.234137216218,241.954991068384,270.20187913862,231.979641709935
"BOD1L1",2919.8019523802,2890.90930781253,2950.41341438255,2335.44790844082,3521.134724208,2878.70095472117
"BOD1L2",0.82039953705541,0,0,0,0,0
"BOD1P2",0,0,0,0,0,0
"BOK",1.64079907411082,1.50489813004296,1.1588426607944,1.29387695758494,0,0.978817053628417
"BOK-AS1",0,0,0,0,0,0
"BOLA1",181.308297689246,152.74716019936,144.855332599301,164.322373613287,107.442479500002,140.949655722492
"BOLA2",428.248558342924,442.44005023263,382.418078062154,337.701885929669,401.047671004959,231.979641709935
"BOLA2-SMG1P6",1117.38416946947,1231.00667037514,1352.36938514707,1300.34634237286,1243.5669161931,1209.81787828472
"BOLA2B",511.108911585521,471.033114703447,542.338365251782,636.587463131791,356.36862012377,370.97166332517
"BOLA2P2",2.46119861116623,1.50489813004296,3.47652798238321,3.88163087275482,4.25514770297039,0.978817053628417
"BOLA2P3",0,0,0,0,0,0
"BOLA3",447.938147232254,454.479235272974,427.612941833135,584.832384828393,434.02506570298,565.756256997225
"BOLA3-AS1",9.84479444466492,7.5244906502148,8.11189862556083,16.8204004486042,6.38272155445558,8.80935348265576
"BOLA3P3",0,0,0,0,0,0
"BOLA3P4",0,0,0,0,0,0
"BOLL",4.10199768527705,2.25734719506444,3.47652798238321,2.58775391516988,1.0637869257426,0
"BOP1",3563.8155889687,3444.71181966834,3258.66556215387,4593.26319942654,2687.1257744258,3188.98596072138
"BORA",968.89185326244,977.431335462903,1022.09922682067,694.811926223113,986.130480163388,842.761483174067
"BORCS5",170.643103707525,163.281447109661,195.844409674254,182.436651019477,158.504251935647,160.52599679506
"BORCS6",337.184209729774,274.64390873284,285.075294555424,253.599883686648,135.10093956931,135.076753400722
"BORCS7",601.352860661616,629.799867422979,611.868924899446,508.493644330882,732.949191836649,549.116367085542
"BORCS7-ASMT",0,0,0,0,0,6.85171937539892
"BORCS8",420.04456297237,469.528216573404,413.706829903603,467.089581688163,315.944716945551,414.03961368482
"BORCS8-MEF2B",142.749519447641,137.698178898931,110.090052775468,208.314190171175,117.016561831686,168.356533224088
"BPESC1",0,0,0,0,0,0
"BPGM",154.235112966417,164.786345239704,178.461769762338,181.142774061892,180.843777376242,181.081154921257
"BPHL",132.084325465921,118.886952273394,129.790378008973,131.975449673664,134.037152643567,138.013204561607
"BPI",13.946792129942,4.51469439012888,22.0180105550937,7.76326174550964,1.0637869257426,23.491609287082
"BPIFA2",0,0,0,0,0,0
"BPIFA3",0,0,0,1.29387695758494,0,0
"BPIFB1",0,0,0,0,0,0
"BPIFB9P",0,0,0,0,0,0
"BPNT1",625.144447236223,665.164973478988,726.594348318092,641.76297096213,579.763874529716,709.642363880602
"BPNT2",0,0,0,0,0,0
"BPTF",2590.00133848393,2641.84866729042,2725.59793818844,1929.17054375915,2930.73298042086,3195.83768009678
"BPTFP1",4.10199768527705,7.5244906502148,9.27074128635524,7.76326174550964,4.25514770297039,0
"BRAF",742.461581035146,735.895185591008,716.164764370942,456.738566027484,805.286702787146,681.256669325378
"BRAFP1",0,0,0,0,0,0
"BRAP",856.497116685848,1037.62726066462,949.092139190618,754.33026627202,1053.14905648517,1016.99091871993
"BRAT1",878.647904186344,923.255002781356,880.720422203748,1026.04442736486,534.021036722784,709.642363880602
"BRCA1",2449.71301764746,2279.92066701508,2255.10781790591,2213.82347442783,2996.6877698169,3431.73259002123
"BRCA2",1283.92527549172,1298.72708622707,1118.2831676666,718.101711459642,1552.06512465845,1233.30948757181
"BRCC3",1317.56165651099,1425.13852915068,1384.81697964931,997.579134297989,1844.60652923766,1419.2847277612
"BRCC3P1",9.84479444466492,6.77204158519332,1.1588426607944,2.58775391516988,4.25514770297039,9.78817053628417
"BRD1",1185.47733104507,1188.11707366892,1124.07738097057,1004.04851908591,1115.91248510398,1092.35983184931
"BRD2",5175.08027974553,4912.73994552524,4818.46778358314,5075.87930460572,5595.51922940606,4927.36504796545
"BRD3",2558.00575653877,2550.80233042282,2506.5766752983,2061.14599343281,2062.6828490149,2079.00742190676
"BRD3OS",304.368228247557,273.139010602797,302.45793446734,315.705977650725,347.858324717829,275.047592069585
"BRD4",4623.77179084429,4520.71398264905,4393.17252707159,5500.27094669358,5270.00043012883,4393.90975373796
"BRD7",2744.23645145035,3088.80341191318,3181.02310388064,2944.86395546332,3884.94985281196,2890.44675936472
"BRD7P1",0,0,0,0,0,0
"BRD7P2",8.2039953705541,12.7916341053652,10.4295839471496,3.88163087275482,12.7654431089112,5.8729023217705
"BRD7P4",0,0,1.1588426607944,1.29387695758494,2.12757385148519,0
"BRD7P5",0,0,0,0,0,0
"BRD8",1069.80099632026,1057.9433854202,1099.74168509389,1093.32602915927,1095.70053351488,1298.89023016491
"BRD9",1247.00729632422,1334.84464134811,1309.49220669768,1495.72176296819,1266.97022855943,1310.63603480845
"BRD9P2",0,0,0,0,0,0
"BRDT",0,0,0,0,0,0
"BRF1",733.437186127537,726.113347745728,655.904946009633,768.562912805455,637.208368519816,725.303436738657
"BRF2",411.840567601816,338.602079259666,353.447011542293,417.922257299936,262.755370658421,389.56918734411
"BRI3",543.104493530682,505.645771694435,476.2843335865,549.8977069736,338.284242386146,362.162309842514
"BRI3BP",8523.95119000571,7973.70274203262,8005.28510076775,6867.89889086086,8632.63090240118,8437.40300227696
"BRI3BPP1",0,0,0,0,0,0
"BRI3P1",0,0,0,0,0,0
"BRICD5",14.7671916669974,23.3259210156659,9.27074128635524,28.4652930668687,11.7016561831686,10.7669875899126
"BRINP2",0,0,0,0,0,0
"BRINP3",0,0,0,0,0,0
"BRIP1",559.51248427179,721.598653355599,691.82906849426,357.110040293444,628.698073113875,657.765060038296
