"GENE","mr220.MV411.RNP_AAVS1.r4","mr222.MV411.RNP_AAVS1.r6","mr228.MV411.RNP_RUNX2.r7","mr230.MV411.RNP_RUNX2.r9","mr292.MV411.RNP_AAVS1.r9","mr294.MV411.RNP_AAVS1.r11","mr316.MV411.RNP_RUNX2.r12","mr318.MV411.RNP_RUNX2.r14"
"LHB",1.316812,0,0,0,0,0,0,0.944507
"LHCGR",0,0,0,0,0,0,0,0.944507
"LHFPL1",0,0,0,0,0,0,0,0
"LHFPL2",167.2351,159.9364,129.6691,128.9126,52.46629,75.88752,68.70006,66.11549
"LHFPL3",0,0,0,1.01506,0,0,0,0
"LHFPL3-AS1",0,0,0,0,0,0,0,0
"LHFPL3-AS2",0,1.434407,0.7811392,0,0,1.099819,0,0
"LHFPL4",2.633623,1.434407,0.7811392,4.06024,2.498395,0,1.010295,0
"LHFPL5",0,0,0,0,0,0,0,0
"LHFPL6",14.48493,8.606441,7.030253,10.1506,7.495184,8.798553,9.092655,5.667042
"LHPP",233.0756,239.5459,293.7083,243.6144,236.0983,268.3559,263.687,336.2445
"LHX1",0,0,0,0,1.249197,0,0,0
"LHX1-DT",0,0,0,0,0,0,0,0
"LHX2",0,0.7172034,1.562278,0,2.498395,0,0,0
"LHX3",0,0,0,0,0,0,0,0
"LHX4",9.217681,20.7989,20.30962,11.16566,18.73796,14.29765,19.1956,5.667042
"LHX5-AS1",0,0,0,0,0,0,0,0
"LHX6",0,3.586017,3.905696,0,1.249197,1.099819,2.02059,0
"LHX8",0,0,0,0,0,0,0,0
"LHX9",1.316812,0,0,0,0,0,0,0
"LIAS",370.024,368.6425,431.97,407.0391,384.7528,387.1363,515.2504,512.8673
"LIF",6.584058,5.737627,7.811392,3.04518,6.245987,3.299457,7.072065,2.833521
"LIFR",0,0,0,0,0,0,0,0
"LIG1",3127.427,3563.784,3186.267,3175.108,3331.609,3113.588,3788.606,3880.035
"LIG3",1171.962,1002.65,1060.006,946.0359,1200.479,1077.823,1652.843,1422.427
"LIG4",730.8304,600.2992,654.5947,656.7438,703.2981,706.0839,554.652,542.147
"LILRA1",342.371,360.0361,353.0749,326.8493,439.7175,446.5266,431.396,374.0248
"LILRA2",557.0113,605.3197,641.3153,687.1956,575.88,562.0076,745.5977,848.1672
"LILRA4",1.316812,2.15161,3.124557,6.09036,0,1.099819,3.030885,9.44507
"LILRA5",19.75217,30.12254,20.30962,16.24096,19.98716,20.89656,21.21619,7.556056
"LILRA6",0,0,0,0,3.747592,0,0,0
"LILRB1",272.58,303.377,296.0518,296.3975,348.5261,294.7515,362.6959,325.8549
"LILRB1-AS1",0,0,0,0,0,0,0,0
"LILRB2",97.44405,124.0762,80.45734,86.2801,112.4278,89.08535,90.92655,85.95013
"LILRB3",5.267246,4.30322,3.905696,3.04518,1.249197,4.399276,3.030885,4.722535
"LILRB4",3627.816,4279.553,3685.415,3780.084,4339.712,3989.044,4594.822,4718.757
"LILRB5",0,0,0,0,2.498395,2.199638,1.010295,0
"LILRP1",3.950435,2.868814,0.7811392,3.04518,2.498395,0,2.02059,0
"LILRP2",1.316812,0,0,1.01506,0,0,0,0
"LIM2",0,0,0,0,0,0,0,0
"LIMA1",1168.012,1031.338,1346.684,1329.729,1369.12,1521.05,1828.634,1665.166
"LIMCH1",1.316812,0,0,1.01506,0,0,2.02059,1.889014
"LIMD1",1025.796,931.6472,937.3671,841.4848,707.0457,696.1855,1043.635,987.9543
"LIMD1-AS1",65.84058,91.80203,95.29899,119.7771,81.19783,94.58444,54.55593,47.22535
"LIMD2",1871.189,2239.826,2451.215,2461.521,1537.762,1284.589,1481.092,1651.943
"LIME1",3.950435,21.5161,52.33633,32.48192,37.47592,19.79674,31.31914,29.27972
"LIMK1",1278.624,1402.133,1256.853,1222.132,1304.162,1041.529,1190.128,1187.245
"LIMK2",197.5217,251.7384,247.6211,198.9518,191.1272,222.1635,248.5326,208.736
"LIMS1",2245.164,1798.029,1556.81,1573.343,1583.982,1690.422,1329.548,1354.423
"LIMS1-AS1",0,0,0,0,0,0,0,0
"LIMS2",0,1.434407,2.343418,3.04518,0,0,0,0
"LIMS3",9.217681,24.38491,14.84165,6.09036,2.498395,5.499095,19.1956,23.61267
"LIMS4",0,0,3.905696,0,6.245987,0,2.02059,0
"LIN28A",1.316812,1.434407,0.7811392,0,0,0,0,2.833521
"LIN28AP1",0,0,0,0,0,0,0,0
"LIN37",123.7803,152.7643,146.073,184.7409,122.4213,84.68607,139.4207,119.0079
"LIN52",329.2029,309.1147,269.493,287.262,239.8459,239.7606,211.1517,238.0158
"LIN54",1402.404,1014.843,1017.043,933.8552,855.7002,1048.128,1164.87,1146.631
"LIN7A",6.584058,2.868814,3.124557,2.03012,8.744382,8.798553,16.16472,0.944507
"LIN7B",13.16812,14.34407,30.46443,25.3765,24.98395,8.798553,16.16472,5.667042
"LIN7C",1281.258,1068.633,1120.154,1131.792,1101.792,1361.576,1051.717,898.2261
"LIN9",464.8345,320.5899,360.1052,348.1656,302.3058,382.737,300.0576,301.2977
"LINC-PINT",19.75217,17.93008,17.18506,21.31626,27.48234,10.99819,10.10295,18.89014
"LINC-ROR",1.316812,2.15161,0.7811392,0,4.99679,1.099819,0,0
"LINC00028",0,0,0,0,0,0,0,0
"LINC00032",0,0,0,0,0,0,0,0
"LINC00051",0,0.7172034,0,1.01506,3.747592,1.099819,0,1.889014
"LINC00052",0,0,0,0,0,0,0,0
"LINC00092",0,1.434407,1.562278,0,0,0,0,2.833521
"LINC00114",0,0,0,0,0,0,0,0
"LINC00115",5.267246,5.737627,9.373671,4.06024,9.993579,6.598915,8.08236,5.667042
"LINC00158",2.633623,2.15161,0.7811392,5.0753,2.498395,0,0,0
"LINC00159",0,0,0,0,0,0,0,0
"LINC00160",0,0,0,0,0,0,0,0
"LINC00161",0,0,0,0,0,0,0,0
"LINC00163",0,0,0,0,0,0,1.010295,0
"LINC00165",0,0,0,0,0,0,0,0
"LINC00167",2.633623,3.586017,2.343418,0,0,0,2.02059,0.944507
"LINC00173",0,0,0,1.01506,0,0,0,0
"LINC00174",22.3858,45.18381,56.24202,42.63252,37.47592,36.29403,36.37062,33.05774
"LINC00184",0,2.868814,2.343418,0,1.249197,0,2.02059,0
"LINC00189",0,0,0,0,0,0,0,0
"LINC00200",0,0,0,0,0,0,0,0
"LINC00205",518.8237,514.2348,557.7334,485.1987,545.8993,469.6228,576.8784,629.9861
"LINC00211",17.11855,12.19246,7.030253,6.09036,36.22672,21.99638,20.2059,19.83465
"LINC00221",0,0,0,0,0,0,0,0
"LINC00222",0,0,0,0,0,0,0,0
"LINC00235",13.16812,13.62686,9.373671,8.12048,18.73796,4.399276,5.051475,5.667042
"LINC00237",1.316812,0.7172034,0,2.03012,1.249197,0,1.010295,1.889014
"LINC00239",1.316812,0.7172034,1.562278,0,1.249197,0,0,0
"LINC00240",1.316812,0,0.7811392,0,0,4.399276,0,0.944507
"LINC00242",0,2.15161,1.562278,3.04518,0,0,0,1.889014
"LINC00243",0,0.7172034,0,0,2.498395,0,0,0
"LINC00244",0,0,0,0,0,0,0,0
"LINC002481",2.633623,1.434407,0.7811392,1.01506,3.747592,0,2.02059,0
"LINC00251",0,0,0,0,0,0,0,0
"LINC00265",32.92029,52.35585,71.86481,34.51204,51.21709,36.29403,72.74124,48.16985
"LINC00266-1",0,0,0,0,0,0,0,0
"LINC00266-2P",0,0,0,0,0,0,0,0
"LINC00266-4P",0,0,0,0,0,0,0,0
"LINC00269",0,0,0,0,0,0,0,0
"LINC00271",0,0,0,0,0,0,0,0.944507
"LINC00272",0,0,0,0,0,0,0,0
"LINC00278",1.316812,6.45483,5.467975,9.13554,3.747592,3.299457,11.11324,4.722535
"LINC00283",0,0,0,1.01506,0,0,0,0.944507
"LINC00293",0,0,0,0,0,0,0,0
"LINC00294",181.72,209.4234,210.1265,204.0271,196.124,222.1635,135.3795,165.2887
"LINC00298",0,0,0,0,0,0,0,0
"LINC00299",0,0,0,0,0,0,0,0
"LINC00301",0,0,0,0,0,0,0,0
"LINC00303",0,0,0,0,0,0,0,0
"LINC00304",0,2.15161,0,0,3.747592,1.099819,1.010295,1.889014
"LINC00305",0,0,0,0,0,0,0,0
"LINC00309",0,0,0,0,0,0,0,0
"LINC00310",1.316812,1.434407,0.7811392,1.01506,0,0,1.010295,3.778028
"LINC00311",0,0,0,0,0,0,0,0
"LINC00313",0,0,0,0,0,0,0,0
"LINC00315",0,0,0,1.01506,2.498395,0,0,0
"LINC00316",0,0,0,0,0,0,0,0
"LINC00319",0,0,0,0,0,0,0,0
"LINC00323",0,0,0,0,0,0,0,1.889014
"LINC00324",30.28667,32.99136,18.74734,24.36144,23.73475,24.19602,22.22649,23.61267
"LINC00327",10.53449,12.90966,14.84165,10.1506,22.48555,27.49548,0,6.611549
"LINC00328-2P",0,0,0,0,0,0,0,0
"LINC00330",0,0,0,0,0,0,0,0
"LINC00334",0,0,0,0,0,0,0,0
"LINC00336",0,0,0,0,0,0,0,0
"LINC00337",7.900869,7.172034,11.71709,9.13554,16.23957,7.698734,9.092655,5.667042
"LINC00339",119.8298,157.0675,174.194,165.4548,163.6449,172.6716,170.7399,187.9569
"LINC00342",53.98927,120.4902,138.2616,96.4307,136.1625,115.481,65.66917,85.95013
"LINC00345",0,0,0.7811392,1.01506,2.498395,0,3.030885,0
"LINC00346",0,1.434407,0.7811392,1.01506,1.249197,1.099819,0,1.889014
"LINC00347",1.316812,0,0,0,0,0,0,0
"LINC00350",0,0,0,0,0,0,0,0
"LINC00365",0,0,0,0,0,0,0,0
"LINC00374",0,0,0,0,0,0,0,0
"LINC00377",0,0,0,0,0,0,0,0
"LINC00378",0,0,0,0,0,0,0,0
"LINC00381",0,0,0,0,0,0,0,0
"LINC00384",0,0,0,0,0,0,0,0.944507
"LINC00385",0,0,0,0,0,0,0,0
"LINC00388",0,0,0,0,0,0,0,0
"LINC00391",0,0,0,0,0,0,0,0
"LINC00393",0,0,0,0,0,0,0,0
"LINC00398",0,0,0,0,0,0,4.04118,0
"LINC00399",0,0,0,0,0,0,0,0
"LINC00402",0,0,0,0,0,0,0,1.889014
"LINC00412",0,0,0,0,0,0,0,2.833521
"LINC00423",0,0,0,0,0,0,0,0
"LINC00426",1.316812,3.586017,0.7811392,6.09036,8.744382,3.299457,5.051475,5.667042
"LINC00427",0,0,0,0,0,0,0,0
"LINC00431",0,0,0,0,0,0,0,0
"LINC00442",0,0,0,0,0,0,0,0
"LINC00443",0,0,0,0,0,0,0,0
"LINC00449",0,4.30322,4.686835,1.01506,0,0,1.010295,1.889014
"LINC00452",0,3.586017,0.7811392,0,4.99679,0,3.030885,5.667042
"LINC00454",0,0,0.7811392,1.01506,0,0,0,0
"LINC00458",0,0,0,0,0,0,0,0
"LINC00461",0,0,0.7811392,0,1.249197,2.199638,0,0
"LINC00462",1.316812,0,0,0,0,0,0,0
"LINC00463",0,0,0,0,0,0,0,0
"LINC00466",1.316812,0,0,0,0,0,0,0.944507
"LINC00467",139.582,129.0966,131.2314,127.8976,119.923,115.481,122.2457,119.9524
"LINC00470",0,0,0,0,0,0,0,0
"LINC00471",2.633623,4.30322,4.686835,5.0753,3.747592,9.898372,9.092655,1.889014
"LINC00472",0,0,0,0,0,0,0,0
"LINC00475",2.633623,4.30322,0,2.03012,0,2.199638,1.010295,0
"LINC00476",79.00869,89.65042,87.48759,94.40058,109.9294,119.8803,87.89566,88.78365
"LINC00477",2.633623,6.45483,10.93595,5.0753,4.99679,4.399276,3.030885,9.44507
"LINC00479",0,0,0,0,0,0,0,0
"LINC00482",1.316812,4.30322,3.905696,2.03012,9.993579,1.099819,4.04118,0.944507
"LINC00484",2.633623,10.75805,3.124557,1.01506,11.24278,3.299457,4.04118,1.889014
"LINC00485",0,0,0,0,0,0,0,0
"LINC00486",0,0,0,0,0,0,0,1.889014
"LINC00487",0,0,0,0,0,0,0,1.889014
"LINC00488",0,0,0,0,0,0,0,0
"LINC00491",0,0,0,0,0,0,0,0
"LINC00494",0,0,0,0,0,0,0,0
"LINC00499",0,0,0,0,0,0,0,0.944507
"LINC00500",0,0,0,1.01506,0,0,0,0
"LINC00501",0,2.15161,0.7811392,0,1.249197,0,0,0
"LINC00504",13.16812,11.47525,8.592531,6.09036,8.744382,1.099819,0,1.889014
"LINC00507",0,0,0,0,0,0,0,0
"LINC00511",0,0,3.905696,1.01506,2.498395,2.199638,0,2.833521
"LINC00513",0,0,2.343418,2.03012,2.498395,0,0,6.611549
"LINC00514",0,0,0,0,0,0,0,4.722535
"LINC00518",0,0,1.562278,0,1.249197,3.299457,0,0
"LINC00519",0,0,0,0,0,0,0,0
"LINC00520",0,0,0,0,0,0,0,0
"LINC00524",0,0,0,0,0,0,0,0
"LINC00525",0,0,0,0,0,0,0,0
"LINC00526",23.70261,53.79025,21.8719,31.46686,14.99037,14.29765,33.33973,28.33521
"LINC00528",26.33623,36.57737,33.58899,37.55722,34.97753,30.79493,44.45298,39.66929
"LINC00535",2.633623,2.15161,2.343418,2.03012,3.747592,2.199638,1.010295,4.722535
"LINC00539",18.43536,10.04085,28.12101,24.36144,27.48234,27.49548,30.30885,37.78028
"LINC00543",6.584058,5.737627,4.686835,9.13554,1.249197,6.598915,7.072065,4.722535
"LINC00547",0,0,0,0,0,0,0,0
"LINC00550",0,0,0,0,0,0,0,0
"LINC00551",0,0,0,0,0,0,0,0
"LINC00552",1.316812,0,0,0,0,0,0,0
"LINC00554",0,0,0,0,0,0,0,0
"LINC00555",0,0.7172034,0,0,0,0,0,0
"LINC00557",0,0,0,1.01506,0,4.399276,0,0
"LINC00562",10.53449,11.47525,6.249114,4.06024,7.495184,17.59711,5.051475,0
"LINC00563",3.950435,0,0,0,0,0,0,0
"LINC00565",10.53449,22.2333,21.8719,23.34638,31.22993,26.39566,21.21619,16.05662
"LINC00567",0,0,0,0,0,0,0,0
"LINC00570",0,0,0,0,0,0,0,2.833521
"LINC00571",0,0,0,0,0,0,0,0
"LINC00574",0,0,0,0,0,0,0,0
"LINC00578",0,0,0,0,0,0,0,0
"LINC00581",0,0,0,0,0,0,0,0
"LINC00582",0,0,0,0,0,0,0,0
"LINC00589",0,0,0,0,0,0,0,0
"LINC00592",0,0,0,0,0,0,0,0
"LINC00596",0,0,0,0,0,0,0,0
"LINC00598",0,0,0,0,0,0,0,0
"LINC00599",89.54318,207.2718,290.5838,185.756,246.0919,203.4665,158.6163,129.3975
"LINC00604",0,0,0,0,0,0,0,0
"LINC00605",0,0,0,0,0,0,0,0
"LINC00607",0,0,0,0,0,0,0,0
"LINC00608",0,0,0,0,0,0,0,0
"LINC00612",0,0,0,0,0,0,0,0
"LINC00618",1.316812,1.434407,0.7811392,1.01506,0,1.099819,1.010295,0.944507
"LINC00622",2.633623,3.586017,0,2.03012,0,0,0,0
"LINC00623",169.8687,220.8986,160.9147,190.8313,219.8587,148.4756,156.5957,168.1222
"LINC00624",14.48493,17.93008,21.09076,15.2259,3.747592,10.99819,6.06177,8.500563
"LINC00628",0,0,0,0,0,0,0,0
"LINC00629",0,1.434407,0,2.03012,2.498395,0,0,0
"LINC00630",10.53449,17.21288,16.40392,19.28614,11.24278,10.99819,18.18531,8.500563
"LINC00632",0,0,0,0,1.249197,0,0,0
"LINC00634",6.584058,2.15161,1.562278,3.04518,2.498395,1.099819,0,1.889014
"LINC00635",0,0,0,0,0,0,0,0
"LINC00636",0,0,0,0,0,0,0,0
"LINC00637",0,0,0,0,0,0,0,0
"LINC00638",47.40522,45.90102,33.58899,46.69276,26.23315,35.19421,27.27796,43.44732
"LINC00639",2.633623,0.7172034,1.562278,0,0,0,0,0
"LINC00640",0,0,0.7811392,0,0,0,0,0.944507
"LINC00641",167.2351,212.2922,270.2742,219.253,244.8427,312.3486,222.2649,198.3465
"LINC00643",0,0,0,0,1.249197,0,0,0
"LINC00645",0,0,0,0,0,0,0,0
"LINC00648",0,0,0,0,0,0,0,0
"LINC00649",1.316812,10.04085,6.249114,7.10542,8.744382,2.199638,3.030885,1.889014
"LINC00652",0,0,0,0,0,0,1.010295,0
"LINC00653",11.8513,10.04085,11.71709,13.19578,17.48876,10.99819,14.14413,21.72366
"LINC00654",5.267246,12.19246,18.74734,11.16566,3.747592,4.399276,9.092655,12.27859
"LINC00656",1.316812,2.15161,0.7811392,1.01506,0,1.099819,0,0
"LINC00658",0,0,0,0,0,0,0,0
"LINC00659",0,0,0.7811392,1.01506,1.249197,4.399276,0,0
"LINC00661",0,0,0,0,0,0,0,0
"LINC00662",256.7782,315.5695,303.8632,364.4066,399.7432,360.7407,232.3678,242.7383
"LINC00663",19.75217,12.19246,25.77759,24.36144,11.24278,0,17.17501,9.44507
"LINC00664",0,0,0,0,0,0,0,0
"LINC00665",28.96985,33.70856,32.80785,32.48192,1.249197,7.698734,6.06177,10.38958
"LINC00667",447.7159,488.4155,559.2957,463.8824,592.1196,571.9059,598.0946,483.5876
"LINC00670",0,0,0,0,0,0,0,0
"LINC00671",0,0,0,0,0,0,0,0
"LINC00672",1.316812,6.45483,8.592531,13.19578,0,1.099819,13.13383,0.944507
"LINC00674",1.316812,2.868814,0,8.12048,1.249197,5.499095,0,2.833521
"LINC00677",0,0,0,0,0,0,0,0
"LINC00678",0,0,0,0,0,0,0,0
"LINC00680",111.929,106.1461,128.888,136.018,171.14,127.579,125.2766,165.2887
"LINC00682",0,0,0,1.01506,0,0,0,0
"LINC00683",22.3858,15.77847,19.52848,23.34638,17.48876,28.5953,12.12354,15.11211
"LINC00686",0,0,0,0,0,0,0,0
"LINC00687",0,0,0,0,0,0,0,0
"LINC00689",0,0.7172034,0,0,0,0,0,0
"LINC00690",0,0,0,0,0,0,0,0
"LINC00691",0,0,0,0,0,0,0,0
"LINC00700",1.316812,6.45483,3.124557,4.06024,0,6.598915,5.051475,3.778028
"LINC00702",0,0,0,0,0,0,0,6.611549
"LINC00703",0,0,0,0,0,0,0,0
"LINC00705",0,0,0,1.01506,0,0,0,0
"LINC00707",0,0.7172034,0,0,1.249197,0,0,0
"LINC00824",0,1.434407,0,0,0,0,0,0
"LINC00836",0,0,0,0,0,0,0,0
"LINC00838",0,0,0,0,0,0,0,0
"LINC00839",0,0,0,0,0,0,0,0
"LINC00840",0,0,0,0,0,0,0,0
"LINC00842",0,0,0,0,0,0,0,0
"LINC00846",0,0,0,0,0,0,0,0
"LINC00847",143.5325,157.0675,143.7296,176.6204,87.44382,85.78589,146.4928,135.0645
"LINC00850",0,0,0,0,0,0,0,0
"LINC00852",11.8513,27.25373,49.21177,34.51204,33.72833,58.29041,19.1956,19.83465
"LINC00853",0,2.868814,0.7811392,4.06024,0,0,2.02059,2.833521
"LINC00856",2.633623,4.30322,2.343418,5.0753,18.73796,3.299457,3.030885,2.833521
"LINC00857",0,0,1.562278,0,0,0,0,0
"LINC00861",3.950435,9.323644,3.124557,1.01506,0,3.299457,0,4.722535
"LINC00862",0,0,0,1.01506,0,0,0,0
"LINC00863",109.2954,111.1665,116.3897,99.47588,88.69302,89.08535,138.4104,140.7315
"LINC00865",5.267246,5.020424,14.06051,13.19578,9.993579,6.598915,7.072065,0.944507
"LINC00866",0,0,0,0,0,0,0,0
"LINC00867",0,0,0,1.01506,0,0,0,0
"LINC00868",0,0,0,0,0,0,0,0
"LINC00869",977.0742,1298.138,1294.348,1418.039,1194.233,1049.227,1075.964,1008.733
"LINC00870",0,0.7172034,0,0,0,0,0,0
"LINC00877",9.217681,12.19246,10.93595,12.18072,6.245987,10.99819,13.13383,8.500563
"LINC00880",0,0,0,0,0,0,0,0
"LINC00881",0,0,0,0,0,0,0,0.944507
"LINC00882",0,0,0,0,0,0,0,0
"LINC00884",10.53449,8.606441,9.373671,6.09036,9.993579,1.099819,7.072065,9.44507
"LINC00885",0,0,0,0,0,1.099819,0,0
"LINC00886",68.4742,43.0322,51.55519,47.70782,41.22351,72.58806,54.55593,65.17098
"LINC00887",1.316812,1.434407,0,0,0,0,0,0
"LINC00888",36.87072,24.38491,24.21532,29.43674,16.23957,19.79674,26.26767,15.11211
"LINC00891",0,0,0,0,0,0,0,0
"LINC00892",2.633623,2.15161,3.124557,0,0,4.399276,0,1.889014
"LINC00893",6.584058,5.020424,3.905696,8.12048,4.99679,9.898372,3.030885,9.44507
"LINC00894",13.16812,17.93008,14.84165,8.12048,31.22993,6.598915,6.06177,11.33408
"LINC00895",0,0,0,0,0,0,0,0
"LINC00896",2.633623,3.586017,1.562278,0,0,0,0,0
"LINC00899",0,0.7172034,1.562278,2.03012,3.747592,1.099819,1.010295,0.944507
"LINC00900",34.2371,47.33542,32.80785,26.39156,46.2203,35.19421,32.32944,41.55831
"LINC00901",0,0,0,0,0,0,0,0
"LINC00906",0,0,0,0,0,0,0,0
"LINC00907",0,0,0,1.01506,0,0,2.02059,0
"LINC00908",0,4.30322,0.7811392,2.03012,8.744382,0,2.02059,2.833521
"LINC00909",175.1359,143.4407,176.5375,172.5602,146.1561,137.4774,146.4928,183.2343
"LINC00910",34.2371,40.88059,38.27582,46.69276,48.7187,46.1924,35.36032,34.00225
"LINC00911",0,0,0,0,0,0,0,0
"LINC00920",102.7113,103.9945,105.4538,127.8976,101.185,90.18517,110.1222,74.61605
"LINC00921",32.92029,22.2333,37.49468,24.36144,32.47913,27.49548,26.26767,35.89126
"LINC00922",0,0,0,0,0,0,0,0
"LINC00923",0,0,0,0,0,4.399276,0,0
"LINC00924",0,0,0,0,0,0,0,0
"LINC00926",189.6209,273.2545,336.671,327.8644,327.2897,314.5483,257.6252,272.9625
"LINC00928",0,0,0,0,0,0,0,0
"LINC00933",1.316812,2.15161,1.562278,3.04518,1.249197,1.099819,6.06177,5.667042
"LINC00934",0,0,0,1.01506,0,0,0,0
"LINC00937",0,0.7172034,3.905696,3.04518,1.249197,0,0,0.944507
"LINC00940",0,1.434407,0,0,2.498395,0,0,0
"LINC00941",0,0,0,0,0,0,0,0
"LINC00942",0,0,0,2.03012,0,0,0,0
"LINC00945",0,0,0,0,0,0,0,0
"LINC00951",0,0,0,0,0,0,0,0
"LINC00954",0,0,0,0,2.498395,0,0,0
"LINC00955",0,0,0,0,0,0,0,0
"LINC00957",23.70261,20.08169,35.15127,16.24096,21.23636,4.399276,10.10295,17.94563
"LINC00958",0,2.15161,0.7811392,0,0,1.099819,0,0
"LINC00960",0,0,2.343418,0,0,1.099819,0,0
"LINC00963",485.9035,588.824,517.8953,594.8252,620.8511,534.5121,491.0034,495.8661
"LINC00964",0,0,0,0,0,0,0,0
"LINC00968",1.316812,2.868814,1.562278,5.0753,3.747592,3.299457,7.072065,0
"LINC00971",0,0,0,0,0,0,0,0
"LINC00973",0,0,0,0,0,0,0,0
"LINC00987",1.316812,2.868814,1.562278,7.10542,0,2.199638,3.030885,1.889014
"LINC00996",277.8472,314.1351,290.5838,285.2319,318.5453,343.1436,272.7796,247.4608
"LINC00997",102.7113,122.6418,114.0463,146.1686,188.6288,163.873,88.90596,76.50506
"LINC01001",10.53449,19.36449,24.21532,31.46686,33.72833,12.09801,27.27796,19.83465
"LINC01002",5.267246,8.606441,8.592531,4.06024,18.73796,0,15.15442,14.1676
"LINC01003",135.6316,116.9042,139.0428,127.8976,124.9197,125.3794,112.1427,155.8436
"LINC01004",7.900869,4.30322,11.71709,9.13554,6.245987,13.19783,1.010295,4.722535
"LINC01006",148.7997,139.1375,122.6389,119.7771,78.69944,90.18517,89.91625,78.39408
"LINC01010",0,0,0,0,0,0,0,0
"LINC01011",13.16812,26.53653,11.71709,14.21084,14.99037,29.69512,19.1956,17.00113
"LINC01013",0,0,0,0,0,0,0,0
"LINC01015",0,0,0,0,0,0,0,0.944507
"LINC01016",2.633623,0,0,0,0,0,0,0
"LINC01018",0,0.7172034,0,0,0,0,0,0
"LINC01019",0,0,0,0,0,0,0,1.889014
"LINC01020",0,0,0,0,0,0,0,0
"LINC01023",11.8513,12.90966,11.71709,13.19578,13.74117,5.499095,14.14413,18.89014
"LINC01030",0,0,0,0,0,0,0,0
"LINC01031",0,0,0,0,0,0,0,0
"LINC01033",0,0,0,0,0,0,0,0
"LINC01036",0,0,0,0,0,0,0,0
"LINC01046",1.316812,0,0,0,0,1.099819,0,0
"LINC01054",0,0,0,0,0,0,0,0
"LINC01058",0,0,0,0,0,0,0,0
"LINC01060",0,0,0,0,0,0,0,0
"LINC01063",0,1.434407,0.7811392,0,1.249197,0,1.010295,0
"LINC01067",0,0,0,0,0,0,0,0
"LINC01068",0,0,0,1.01506,0,0,0,0
"LINC01070",0,0.7172034,0,0,0,0,0,0
"LINC01077",0,0,0,0,0,0,0,0
"LINC01079",0,0,0,0,0,0,0,0
"LINC01082",0,0,0,0,0,0,0,0
"LINC01085",1.316812,0,0,1.01506,0,0,0,0
"LINC01087",0,0,0,0,0,0,0,0
"LINC01088",1.316812,1.434407,0,1.01506,0,2.199638,0,0
"LINC01089",59.25652,78.89237,87.48759,89.32528,107.431,81.38661,44.45298,69.89351
"LINC01090",0,0,0,0,0,0,0,0
"LINC01091",1.316812,0,0,1.01506,0,0,0,3.778028
"LINC01093",0,0.7172034,0,0,0,0,0,0
"LINC01094",0,0,0.7811392,0,0,0,2.02059,2.833521
"LINC01096",0,0,0,0,3.747592,0,0,0
"LINC01097",0,1.434407,1.562278,0,4.99679,1.099819,0,0
"LINC01100",0,0,0,0,0,0,0,0
"LINC01101",0,0,0,0,0,0,0,1.889014
"LINC01102",0,0,0,0,0,0,0,0
"LINC01104",0,0,0,0,0,0,0,0
"LINC01106",0,0,0,0,0,0,0,0
"LINC01107",0,0,0.7811392,0,0,0,0,0
"LINC01108",0,0,1.562278,0,1.249197,0,0,0
"LINC01109",0,0,0,0,0,0,0,0
"LINC01114",0,0.7172034,0,0,0,0,0,0
"LINC01115",0,0,0,0,0,0,0,0
"LINC01116",0,0,0,0,0,0,0,0
"LINC01117",0,0,0,0,0,0,0,0
"LINC01118",0,0,0.7811392,0,0,0,0,0
"LINC01119",2.633623,0,0,1.01506,0,1.099819,0,1.889014
"LINC01121",0,0,0,0,0,0,0,1.889014
"LINC01122",7.900869,10.04085,9.373671,11.16566,7.495184,4.399276,10.10295,5.667042
"LINC01124",0,0,0,0,0,0,0,0
"LINC01126",2.633623,3.586017,7.811392,6.09036,3.747592,8.798553,3.030885,3.778028
"LINC01127",9.217681,17.21288,13.27937,11.16566,12.49197,3.299457,12.12354,6.611549
"LINC01128",110.6122,89.65042,82.01962,90.34034,97.4374,78.08716,73.75153,64.22647
"LINC01132",0,1.434407,5.467975,2.03012,3.747592,1.099819,0,0
"LINC01133",5.267246,4.30322,9.373671,11.16566,3.747592,3.299457,9.092655,4.722535
"LINC01134",31.60348,31.55695,35.9324,30.4518,39.97432,32.99457,31.31914,34.00225
"LINC01135",1.316812,0.7172034,0,0,0,0,2.02059,0
"LINC01136",7.900869,6.45483,6.249114,9.13554,3.747592,5.499095,8.08236,8.500563
"LINC01137",22.3858,23.66771,19.52848,21.31626,21.23636,27.49548,21.21619,17.94563
"LINC01138",110.6122,105.4289,105.4538,87.29516,86.19462,83.58625,67.68976,80.28309
"LINC01139",0,0,0,0,0,0,0,0
"LINC01140",23.70261,29.40534,26.55873,33.49698,34.97753,26.39566,35.36032,12.27859
"LINC01141",0,0,0,0,0,0,0,0
"LINC01143",1.316812,0.7172034,1.562278,0,0,0,0,0.944507
"LINC01144",5.267246,11.47525,6.249114,10.1506,6.245987,8.798553,4.04118,2.833521
"LINC01145",140.8988,185.7557,189.8168,176.6204,163.6449,182.57,166.6987,188.9014
"LINC01146",0,0,0,0,0,0,0,0
"LINC01148",0,0,0,0,0,0,0,2.833521
"LINC01149",0,0,0,0,0,0,0,0
"LINC01150",79.00869,116.1869,109.3595,113.6867,88.69302,82.48643,76.78242,100.1177
