"GENE","mr351.MV411.DMSO.r1","mr352.MV411.DMSO.r2","mr353.MV411.DMSO.r3","mr354.MV411.DMSO.r4","mr355.MV411.72h_MEIS1.r1","mr356.MV411.72h_MEIS1.r2","mr357.MV411.72h_MEIS1.r3","mr358.MV411.72h_MEIS1.r4"
"POLR3C",754.072367333595,781.567294972895,741.537871681251,754.906537062955,760.55971968687,666.262022505253,789.795007028562,775.79748928884
"POLR3D",1586.64438173977,1522.07529426519,1346.66760258356,1375.8120492543,1144.59234130508,1180.42786613557,1123.72587842134,1122.34662156
"POLR3DP1",1.18938859200883,0,0,1.02290858680617,0,0,4.15681582646612,2.62537221417543
"POLR3E",845.655288918275,886.016380476186,790.15141121417,791.731246187977,818.102066900021,769.902781561626,731.599585458037,809.927328073121
"POLR3F",254.529158689889,215.381217692991,261.207078087329,250.612603767512,245.180435951688,314.960228820665,277.121055097741,304.54317684435
"POLR3G",186.734008945386,152.711766391017,155.273096418579,224.016980510552,197.645453471259,258.428905699007,199.527159670374,233.658127061613
"POLR3GL",481.702379763574,473.982746628724,507.902651836473,518.614653510729,425.313001140684,465.710423811753,435.080056503454,446.969619463367
"POLR3GP2",0,0,0,0,0,0,0,0.656343053543858
"POLR3H",1031.19990927165,1202.96532958962,995.489197599487,1036.20639843465,1175.86535609483,977.184299674371,957.453245362696,1071.80820643712
"POLR3K",324.703085618409,362.33027591831,365.689909322261,340.628559406455,380.279859843435,345.917858149192,356.100555800597,383.304343269613
"POLRMT",781.428304949798,824.067267694924,725.575216909247,646.478226861501,749.301434362557,627.228489873632,623.522373969918,681.284089578524
"POLRMTP1",19.0302174721412,21.6101556213704,12.3347786874572,18.4123545625111,21.2656500570342,18.8437743738859,12.4704474793984,19.6902916063157
"POM121",4273.47321108771,3957.53983279363,3194.70768005142,3471.75174362015,2899.63393130619,2616.59267020245,2890.37260466944,2698.2262931188
"POM121B",15.4620516961147,11.5254163313975,10.8836282536387,18.4123545625111,7.50552354954148,13.45983883849,6.92802637744353,7.21977358898244
"POM121C",2977.03964579809,2785.54905959464,2532.98308223018,2702.52448634191,2204.12208238201,2114.54068152677,2146.30257173201,2030.06906461115
"POM121L14P",0,0,1.45115043381849,0,1.25092059159025,0,0,0
"POM121L6P",1.18938859200883,2.88135408284938,2.90230086763699,0,0,1.345983883849,1.38560527548871,0.656343053543858
"POM121L9P",1.18938859200883,0,1.45115043381849,0,0,1.345983883849,0,1.31268610708772
"POMGNT1",297.347148002206,332.076058048391,280.797608943879,290.506038652953,265.195165417132,261.120873466705,308.989976433981,286.821914398666
"POMGNT2",45.1967664963354,56.9067431362753,33.3764599778254,36.8247091250222,45.0331412972489,44.4174681670169,36.0257371627063,40.0369262661753
"POMK",308.051645330286,206.737155444443,189.375131613314,165.7111910626,126.342979750615,106.332726824071,131.632501171427,129.29958154814
"POMP",1258.37313034534,1324.70253959,1634.72096369653,1436.16365587587,1601.17835723552,1647.48427383117,1488.14006587487,1737.99640578414
"POMT1",152.24173977713,223.304941420827,208.965662469863,206.627534534847,226.416627077835,200.5515986935,177.357475262554,221.843952097824
"POMT2",341.354525906533,337.83876621409,316.350794572432,282.322769958503,395.290906942518,367.453600290776,356.100555800597,334.078614253824
"POMZP3",73.7420927045472,81.3982528404951,62.3994686541953,69.5577839028197,70.0515531290538,52.4933714701109,73.4370796009014,57.7581887118595
"PON2",39.2498235362912,38.8982801184667,26.8462830256422,31.7101661909913,57.5423472131513,57.8773070055068,37.4113424381951,47.9130429087016
"POP1",831.382625814169,875.931641186213,829.33247292727,773.318891625466,850.626002281367,760.480894374683,789.795007028562,847.338882125121
"POP4",1040.71501800772,1084.82981219279,1118.83698447406,1067.91656462564,1155.85062662939,1025.63971949294,1012.87745638224,1170.91600752224
"POP5",311.619811106312,347.203166983351,348.276104116439,322.216204843944,442.825889422947,344.571874265343,365.799792729018,372.146511359367
"POP7",399.634566914965,483.347147397984,401.243094950814,351.880553861323,417.807477591142,388.98934243236,381.041450759394,387.242401590876
"POPDC2",8.32572014406178,6.48304668641111,5.80460173527398,3.06872576041852,5.00368236636098,10.767871070792,8.31363165293224,2.62537221417543
"POPDC3",1.18938859200883,0,3.62787608454624,1.02290858680617,0,0,0,0.656343053543858
"POR",555.444472468121,653.347038286098,591.343801781037,534.981190899628,562.914266215611,473.786327114847,569.483768225858,518.511012299648
"PORCN",61.8482067844589,69.1524979883852,59.4971677865583,63.4203323819827,52.5386648467903,65.9532103086008,59.5810268460144,52.5074442835086
"POT1",782.617693541807,643.262298996125,833.685924228725,827.533046726193,780.574449152314,845.27787905717,900.643429067659,819.116130822735
"POT1-AS1",3.56816577602648,2.88135408284938,2.90230086763699,2.04581717361234,6.25460295795123,4.03795165154699,2.77121055097741,2.62537221417543
"POTEE",4.7575543680353,2.88135408284938,2.17672565072774,2.04581717361234,2.50184118318049,5.38393553539599,1.38560527548871,1.96902916063157
"POTEF",0,0,1.45115043381849,1.02290858680617,0,0,1.38560527548871,1.96902916063157
"POTEH-AS1",0,0,0,0,0,1.345983883849,0,0
"POTEI",0,0,0.725575216909247,0,0,0,0,0.656343053543858
"POTEJ",0,0,0,0,1.25092059159025,0,0,1.31268610708772
"POTEKP",0,0,0.725575216909247,0,0,0,1.38560527548871,0
"POTEM",0,0,0,0,1.25092059159025,0,1.38560527548871,0
"POU1F1",0,0,0.725575216909247,0,0,0,0,0
"POU2F1",1457.00102521081,1226.01616225241,1237.10574483027,1432.07202152864,1343.48871536792,1538.4595792394,1385.60527548871,1420.98271092245
"POU2F1-DT",2.37877718401765,0.720338520712346,4.35345130145548,2.04581717361234,2.50184118318049,6.72991941924498,2.77121055097741,1.31268610708772
"POU2F2",1579.50805018772,1533.60071059658,1612.95370718926,1837.14382190389,1429.80223618765,1764.58487172603,1450.72872343667,1423.60808313663
"POU2F3",2.37877718401765,0,1.45115043381849,1.02290858680617,1.25092059159025,0,0,0
"POU3F2",0,0.720338520712346,0.725575216909247,0,1.25092059159025,0,0,2.62537221417543
"POU3F3",0,0.720338520712346,0,0,0,0,0,0
"POU4F1",13.0832745120971,19.4491400592333,15.9626547720034,26.5956232569605,21.2656500570342,34.9955809800739,27.7121055097741,34.1298387842806
"POU4F2",0,0.720338520712346,0,0,0,0,1.38560527548871,0
"POU4F3",1.18938859200883,2.88135408284938,1.45115043381849,0,1.25092059159025,2.69196776769799,4.15681582646612,3.28171526771929
"POU5F1",9.5151087360706,4.32203112427408,5.80460173527398,6.13745152083703,11.2582853243122,2.69196776769799,4.15681582646612,11.1578319102456
"POU5F1B",0,0,0,1.02290858680617,0,0,0,0.656343053543858
"POU5F1P3",0,1.44067704142469,3.62787608454624,0,0,0,4.15681582646612,0.656343053543858
"POU5F1P4",4.7575543680353,2.88135408284938,1.45115043381849,0,1.25092059159025,2.69196776769799,0,2.62537221417543
"POU5F1P5",0,0,0,0,0,2.69196776769799,0,0
"POU5F1P6",2.37877718401765,0,0,5.11454293403086,2.50184118318049,0,1.38560527548871,0.656343053543858
"POU5F2",0,1.44067704142469,0,3.06872576041852,1.25092059159025,0,1.38560527548871,3.93805832126315
"POU6F1",20.21960606415,34.5762489941926,27.5718582425514,27.6185318437667,11.2582853243122,12.113854954641,18.0128685813532,15.7522332850526
"PP2D1",3.56816577602648,0.720338520712346,2.17672565072774,1.02290858680617,2.50184118318049,1.345983883849,1.38560527548871,1.31268610708772
"PPA1",2365.69390950555,2628.51526207935,2945.10980543464,2614.55434787658,3197.35303210467,3194.01975637367,3317.13902951996,3145.85225563571
"PPA2",1138.24488255245,1246.18564083236,1385.12308907975,1272.49828198688,1752.53974881793,1588.26098294182,1611.45893539336,1684.17627539354
"PPAN",2129.0055796958,1966.5241615447,1708.00406060437,2031.49645339706,1908.90482276672,1747.087081236,1668.2687516884,1933.58663574021
"PPAN-P2RY11",16.6514402881236,8.64406224854815,8.70690260291097,19.4352631493173,8.75644414113172,10.767871070792,0,4.59440137480701
"PPARA",572.095912756245,513.601365267903,606.580881336131,550.324819701721,425.313001140684,405.141149038548,372.727819106462,348.518161431789
"PPARD",1189.38859200883,1295.88899876151,1284.99370914628,1269.42955622646,815.60022571684,892.387314991885,908.957060720591,768.577715699858
"PPARG",2.37877718401765,0.720338520712346,2.17672565072774,0,1.25092059159025,0,1.38560527548871,1.96902916063157
"PPARGC1A",0,0.720338520712346,0.725575216909247,0,0,0,0,0
"PPARGC1B",676.762108853022,616.609773729768,497.019023582834,539.072825246853,609.19832810445,612.422667151293,599.96708428661,603.835609260349
"PPAT",1433.21325337063,1210.88905331745,1409.06707123776,1397.29312957723,1478.58813925967,1702.66961306898,1580.97561933261,1492.52410375873
"PPATP1",1.18938859200883,1.44067704142469,0,4.09163434722469,2.50184118318049,1.345983883849,4.15681582646612,2.62537221417543
"PPATP2",0,0,0,0,0,0,1.38560527548871,0.656343053543858
"PPCDC",117.749470608874,142.627027101044,155.273096418579,168.779916823018,141.354026849698,118.446581778712,103.920395661653,118.141749637894
"PPCS",780.238916357789,788.050341659306,882.299463761645,936.984265514454,876.895334704763,1044.48349386682,940.825982056831,964.167945655927
"PPDPF",1358.28177207408,1836.14288929577,1361.17910692175,1300.11681383064,1621.19308670096,1430.78086853148,1677.96798861682,1142.03691316631
"PPEF1",0,0.720338520712346,0.725575216909247,0,0,0,0,0
"PPEF2",0,0,0.725575216909247,0,0,0,0,0
"PPFIA1",807.594853973992,663.431777576071,721.221765607792,697.623656201809,657.98423117647,752.404991071589,780.095770100141,648.466936901332
"PPFIA3",624.429010804633,816.143543967088,663.901323471961,611.699334910091,666.740675317601,561.275279565031,637.378426724805,622.869557813121
"PPFIA4",187.923397537394,203.855801361594,249.597874616781,190.260997145948,150.11047099083,168.247985481125,159.344606681201,126.674209333965
"PPFIBP1",416.286007203089,313.34725650987,391.810617130994,363.132548316191,233.922150627376,238.239147441272,224.46805462917,213.311492401754
"PPFIBP2",205.764226417527,188.008353905922,222.751591591139,173.894459757049,195.143612288078,184.399792087313,189.827922741953,188.370456367087
"PPHLN1",1703.20446375664,1500.46513864382,1554.90768983652,1609.03520704611,1773.80539887497,1769.96880726143,1792.97322648239,1707.80462532112
"PPIA",24810.6460293041,26805.9573712685,28145.0626639097,26808.3882430162,29400.3866641456,28191.6324472172,27531.9768239606,30114.9883257528
"PPIAL4A",0,0,0,0,0,1.345983883849,1.38560527548871,0
"PPIAL4C",0,2.88135408284938,2.90230086763699,2.04581717361234,3.75276177477074,8.07590330309398,4.15681582646612,3.93805832126315
"PPIAL4E",0,1.44067704142469,0,2.04581717361234,0,0,0,0
"PPIAL4G",2.37877718401765,2.88135408284938,6.53017695218323,8.18326869444938,7.50552354954148,14.805822722339,4.15681582646612,13.1268610708772
"PPIAL4H",0,0,0,0,0,0,0,0.656343053543858
"PPIAP11",4.7575543680353,3.60169260356173,1.45115043381849,2.04581717361234,3.75276177477074,0,4.15681582646612,1.31268610708772
"PPIAP16",0,0,0,0,0,1.345983883849,0,0
"PPIAP2",2.37877718401765,0,0.725575216909247,0,0,0,0,0
"PPIAP22",108.234361872803,127.499918166085,117.543185139298,123.771939003547,91.317203186088,72.6831297278458,99.7635798351868,111.578319102456
"PPIAP29",0,0,1.45115043381849,2.04581717361234,0,0,0,0
"PPIAP3",0,0.720338520712346,0,1.02290858680617,0,0,0,0
"PPIAP31",3.56816577602648,10.0847392899728,6.53017695218323,2.04581717361234,6.25460295795123,5.38393553539599,6.92802637744353,2.62537221417543
"PPIAP35",1.18938859200883,0,0,0,0,0,0,0.656343053543858
"PPIAP37",1.18938859200883,0,0,0,0,1.345983883849,0,0.656343053543858
"PPIAP4",0,0,0.725575216909247,0,0,0,0,0.656343053543858
"PPIAP40",0,0.720338520712346,0,0,0,0,0,0
"PPIAP41",1.18938859200883,4.32203112427408,3.62787608454624,1.02290858680617,1.25092059159025,1.345983883849,5.54242110195482,1.96902916063157
"PPIAP42",0,0,0,1.02290858680617,3.75276177477074,0,0,0
"PPIAP47",0,0,0,0,0,0,1.38560527548871,0
"PPIAP53",7.13633155205295,5.04236964498642,2.90230086763699,7.16036010764321,2.50184118318049,4.03795165154699,0,6.56343053543858
"PPIAP54",1.18938859200883,0.720338520712346,0.725575216909247,0,0,1.345983883849,0,0
"PPIAP55",0,0,0,0,1.25092059159025,0,0,0
"PPIAP6",0,0,0,1.02290858680617,0,0,0,0
"PPIAP64",0,0,0,0,1.25092059159025,0,1.38560527548871,0
"PPIAP67",0,0,0.725575216909247,0,0,0,0,0
"PPIAP72",0,0,0.725575216909247,3.06872576041852,1.25092059159025,0,1.38560527548871,1.96902916063157
"PPIAP74",0,0,0,1.02290858680617,0,0,0,0
"PPIAP91",0,0,0,0,2.50184118318049,0,0,0
"PPIB",5635.32314893781,6200.67398629187,6393.76881140429,6033.1148449828,6484.77234680384,5653.13231216578,5739.17705107422,6009.47699824756
"PPIC",0,0,0,0,1.25092059159025,0,0,0
"PPID",972.919868263219,885.296041955473,993.31247194876,1068.93947321245,1053.27513811899,1206.0015599287,1097.39937818705,1208.98390462779
"PPIE",617.29267925258,621.652143374755,637.780615663228,647.501135448307,622.958454611943,664.916038621404,627.679189796384,698.349008970665
"PPIEL",67.795149744503,67.7118209469605,72.5575216909247,68.5348753160135,68.8006325374635,83.4510007986378,70.665869049924,64.3216192472981
"PPIF",2410.89067600189,2934.6591333821,2739.04644383241,2514.30930636957,3114.79227305971,2786.18663956742,2733.79920853922,2837.3710204701
"PPIG",4159.29190625486,3234.31995799843,4431.08784966477,4556.03484563469,4525.83070037351,5845.60800755619,5197.40538835814,5320.97313508006
"PPIH",754.072367333595,777.965602369334,839.490525963999,810.143600750488,900.662825944977,919.306992668864,875.702534108862,1063.93208979459
"PPIHP1",0,0.720338520712346,0.725575216909247,0,0,0,4.15681582646612,0
"PPIHP2",0,0,0,1.02290858680617,0,0,0,0
"PPIL1",651.784948420836,699.448703611688,700.180084317424,632.157506646214,813.09838453366,768.556797677777,778.710164824653,765.952343485682
"PPIL1P1",0,0.720338520712346,0,0,0,0,0,0
"PPIL2",1258.37313034534,1383.0499597677,1255.245125253,1257.15465318479,1358.49976246701,1245.03509256032,1212.40461605262,1255.5842614294
"PPIL3",423.422338755142,427.160742782421,517.335129656293,538.049916660047,420.309318774323,428.022875063981,489.118662247513,476.505056872841
"PPIL4",874.200615126487,766.440186037936,864.885658555823,869.472298785246,869.389811155221,982.568235209767,1019.80548275969,910.347815265331
"PPIL6",17.8408288801324,15.1271089349593,14.5115043381849,11.2519944548679,18.7638088738537,5.38393553539599,20.7840791323306,15.7522332850526
"PPIP5K1",1198.9037007449,1190.71957473751,1187.76663008044,1121.10781113956,1063.28250285171,998.720041815955,1021.19108803518,998.297784440208
"PPIP5K2",2561.94302718701,1926.18520438481,2333.44989758014,2438.61407094591,2396.76385348691,2661.01013836947,2602.16670736779,2326.73612481298
"PPL",1.18938859200883,2.16101556213704,0.725575216909247,0,0,0,2.77121055097741,1.96902916063157
"PPM1A",1242.91107864922,1003.4315593523,1090.5395510146,1143.6118000493,1124.57761183963,1337.9079805459,1224.87506353202,1129.56639514898
"PPM1B",941.99576487099,784.448649055745,917.127074173289,996.312963549212,965.71069670767,1162.93007564553,1123.72587842134,1109.21976048912
"PPM1B-DT",0,0,0.725575216909247,0,1.25092059159025,0,0,3.28171526771929
"PPM1D",562.580804020174,461.736991776614,454.210085785189,590.218254587161,502.870077819279,512.819859746468,563.941347123903,573.643828797332
"PPM1E",49.9543208643707,36.7372645563296,36.2787608454624,54.2141551007271,32.5239353813464,41.7255003993189,41.5681582646612,37.4115540519999
"PPM1F",755.261755925604,805.338466156403,740.812296464342,683.302935986523,766.814322644821,651.456199782914,713.586716876683,681.940432632068
"PPM1F-AS1",71.3633155205295,108.771116627564,86.3434508122004,90.0159556389432,108.830091468351,87.4889524501848,95.6067640087207,124.048837119789
"PPM1G",4872.92506146016,4242.79388699572,4254.77307195583,4603.08864062778,4457.03006783605,4367.71770308999,4278.74909070912,5043.340023431
"PPM1H",20.21960606415,14.4067704142469,9.43247781982022,15.3436288020926,10.007364732722,32.3036132123759,18.0128685813532,16.4085763385964
"PPM1J",0,5.76270816569877,0.725575216909247,4.09163434722469,3.75276177477074,8.07590330309398,5.54242110195482,3.93805832126315
"PPM1K",259.286713057924,243.474420000773,307.643891969521,302.780941694627,295.217259615298,374.183519710021,365.799792729018,306.512206004982
"PPM1K-DT",0,0,0,1.02290858680617,0,0,0,0
"PPM1L",454.346442147371,309.745563906309,354.080705851713,355.972188208548,298.970021390069,362.06966475538,357.486161076086,322.264439290034
"PPM1L-DT",5.94694296004413,10.0847392899728,4.35345130145548,10.2290858680617,2.50184118318049,6.72991941924498,4.15681582646612,4.59440137480701
"PPM1M",53.5224866403971,48.2626808877272,60.2227430034675,52.1683379271148,36.2766971561171,33.6495970962249,37.4113424381951,31.5044665701052
"PPM1N",205.764226417527,180.084630178086,234.360795061687,240.38351789945,176.379803414225,227.47127637048,202.298370221351,231.689097900982
"PPME1",867.064283574434,884.575703434761,872.141410724915,921.640636712361,739.294069629835,662.224070853706,737.142006559992,672.751629882454
"PPOX",129.643356528962,169.999890888114,152.370795550942,130.93229911119,146.357709216059,107.67871070792,130.246895895938,113.547348263087
"PPP1CA",3189.94020376767,3684.53153344365,3371.74803297727,2975.64107901915,3422.51873859091,2923.47699572002,3022.00510584087,3126.81830708294
"PPP1CB",3958.28523420537,2979.32012166626,3514.68635070839,3919.78570464125,3610.15682732945,4669.21809307217,4158.20143174161,3932.15123378125
"PPP1CC",5537.79328439309,4497.79372332789,5340.23359645206,5918.54908326051,5818.03167148623,6925.08708240309,6219.9820816688,6148.62172559886
"PPP1R10",2992.5016974942,2851.09986497947,2789.83670901606,2943.93091282816,2649.44981298814,2569.48323426773,2575.8402071335,2404.8409481847
"PPP1R11",1289.29723373757,1341.27032556639,1183.41317877898,1280.68155068133,1283.44452697159,1298.87444791428,1132.03951007427,1131.53542430961
"PPP1R12A",2806.95707714083,2151.65116136778,2487.2718435649,2655.47069134882,2513.0994685048,3023.07980312485,2769.82494570192,2662.12742517389
"PPP1R12A-AS1",13.0832745120971,12.9660933728222,14.5115043381849,29.664349017379,11.2582853243122,21.5357421415839,15.2416580303758,21.6593207669473
"PPP1R12B",820.678128486089,633.897898226864,625.445836975771,632.157506646214,520.382966101542,543.777489074994,540.386057440595,513.260267871297
"PPP1R12C",1146.57060269651,1289.4059520751,1148.58556836734,1184.52814352155,1371.00896838291,1051.21341328607,1255.35837959277,1249.02083089396
"PPP1R13B",49.9543208643707,51.8643734912889,44.9856634483733,52.1683379271148,40.0294589308879,53.8393553539599,49.8817899175934,36.0988679449122
"PPP1R13B-DT",0,0,0,0,0,0,0,0.656343053543858
"PPP1R13L",74.931481296556,73.4745291126593,69.6552208232877,86.9472298785246,83.8116796365465,52.4933714701109,60.9666321215031,51.8511012299648
"PPP1R14A",0,0.720338520712346,0,0,0,0,1.38560527548871,0
"PPP1R14B",1472.46307690693,1543.68544988656,1471.46653989195,1561.98141205302,1347.2414771427,1284.06862519194,1357.89316997893,1285.77604189242
"PPP1R14B-AS1",0,9.3644007692605,5.07902651836473,8.18326869444938,2.50184118318049,4.03795165154699,5.54242110195482,7.21977358898244
"PPP1R14BP3",2.37877718401765,4.32203112427408,5.80460173527398,1.02290858680617,1.25092059159025,1.345983883849,1.38560527548871,1.96902916063157
"PPP1R14C",45.1967664963354,72.7541905919469,67.47849517256,59.328698034758,45.0331412972489,37.6875487477719,38.7969477136838,68.9160206221051
"PPP1R15A",1874.47642100591,1754.02429793456,1956.87636000424,2050.93171654638,1039.51501161149,1162.93007564553,1166.67964196149,1123.00296461354
"PPP1R15B",2357.36818936149,2045.76139882306,2060.63361602226,2226.87199347704,2146.57973516886,2356.81778061959,2111.66243984479,2120.6444060002
"PPP1R16A",338.975748722515,406.991264202475,322.155396307706,297.666398760596,337.748559729366,249.007018512064,313.146792260448,282.227513023859
"PPP1R16B",765.966253253683,793.092711304293,724.124066475429,767.181440104629,564.165186807201,467.056407695602,520.987583583753,464.034538855508
"PPP1R18",3181.61448362361,3108.98105539448,2849.33387680261,3027.80941694627,2421.78226531872,2406.61918432201,2347.21533667787,2301.79508877831
"PPP1R1A",1.18938859200883,2.16101556213704,2.90230086763699,6.13745152083703,2.50184118318049,0,2.77121055097741,0.656343053543858
"PPP1R1AP1",0,0.720338520712346,0,0,0,0,0,0
"PPP1R1C",0,0,0,0,0,0,0,0.656343053543858
"PPP1R2",578.042855716289,442.28785171738,561.595217887757,666.936398597624,629.213057569894,773.940733213173,723.285953805104,635.340075830454
"PPP1R21",410.339064243045,394.025170829653,458.563537086644,483.835761559319,526.637569059494,510.12789197877,562.555741848415,504.071465121683
"PPP1R21-DT",1.18938859200883,1.44067704142469,1.45115043381849,0,0,4.03795165154699,4.15681582646612,0.656343053543858
"PPP1R26",165.325014289227,177.203276095237,198.082034216225,134.001024871609,152.61231217401,130.560436733353,142.717343375337,143.082785672561
"PPP1R26-AS1",4.7575543680353,7.20338520712346,6.53017695218323,7.16036010764321,15.011047099083,8.07590330309398,2.77121055097741,5.25074442835086
"PPP1R26P1",0,0,0,3.06872576041852,0,0,0,1.31268610708772
"PPP1R27",3507.50695783403,4106.64990658108,3539.35590808331,3305.01764397074,2890.87748716506,2624.66857350554,2786.45220900779,2584.67894485571
"PPP1R2B",3.56816577602648,2.16101556213704,2.90230086763699,4.09163434722469,5.00368236636098,4.03795165154699,5.54242110195482,5.25074442835086
"PPP1R2P1",0,0,0,0,1.25092059159025,0,0,0
"PPP1R32",16.6514402881236,10.8050778106852,11.609203470548,21.4810803229296,6.25460295795123,12.113854954641,6.92802637744353,14.4395471779649
"PPP1R35",217.658112337615,328.47436544483,285.876635462243,228.108614857776,235.173071218966,231.509228022027,264.650607618343,238.25252843642
"PPP1R35-AS1",0,0,0.725575216909247,0,0,0,0,0
"PPP1R36",0,0.720338520712346,1.45115043381849,2.04581717361234,1.25092059159025,0,2.77121055097741,0.656343053543858
"PPP1R37",388.930069586886,437.245482072394,401.968670167723,402.003074614826,507.87376018564,445.520665554018,390.740687687815,477.817742979929
"PPP1R3A",21.4089946561589,12.2457548521099,15.2370795550942,21.4810803229296,17.5128882822634,9.42188718694297,24.9408949587967,22.3156638204912
"PPP1R3B",82.0678128486089,97.966038816879,137.859291212757,165.7111910626,57.5423472131513,78.0670652632418,90.0643429067659,75.4794511575437
"PPP1R3D",235.498941217747,179.364291657374,195.179733348588,200.49008301401,212.656500570342,249.007018512064,248.023344312478,221.843952097824
"PPP1R3E",139.158465265033,162.79650568099,146.566193815668,196.398448666785,181.383485780586,139.982323920296,184.285501639998,185.745084152912
"PPP1R3F",47.575543680353,52.5847120120013,44.2600882314641,39.8934348854407,47.5349824804294,40.3795165154699,40.1825529891725,37.4115540519999
"PPP1R3G",8.32572014406178,8.64406224854815,7.98132738600172,6.13745152083703,5.00368236636098,8.07590330309398,4.15681582646612,6.56343053543858
"PPP1R7",1206.04003229695,1421.22790136546,1538.94503506451,1322.62080274038,1534.87956588123,1608.45074119955,1610.07333011788,1616.57294087852
"PPP1R8",1355.90299489006,1503.34649272667,1469.28981424123,1340.01024871609,1463.57709216059,1360.78970657134,1274.75685344961,1470.86478299179
"PPP1R8P1",0,0,0.725575216909247,0,0,0,0,0
"PPP1R9B",4756.36497944329,4149.87021782382,4026.21687862941,4696.17332202714,4240.62080549093,4358.29581590305,4018.25529891725,4232.75635230434
"PPP2CA",3191.12959235968,2901.52356142933,3261.46060000707,3303.99473538394,3710.23047465667,3967.96048958684,3838.12661310372,3838.95052017802
"PPP2CA-DT",4.7575543680353,6.48304668641111,2.17672565072774,0,2.50184118318049,6.72991941924498,4.15681582646612,4.59440137480701
"PPP2CB",507.868928787768,600.762326274096,618.190084806679,602.493157628835,587.932678047416,702.603587369176,548.699689093527,633.371046669823
"PPP2R1A",4128.36780286263,5045.25099906927,4463.73873442569,3956.61041376627,4442.01902073696,3768.75487477719,3951.74624569379,4058.82544311522
"PPP2R1B",1009.79091461549,950.126508819584,985.331144562758,922.663545299167,938.190443692685,1052.55939716992,986.550956147959,1040.30373986701
"PPP2R2A",2335.95919470533,2088.26137154509,2247.10644676794,2367.01046986948,2332.96690331581,2604.47881524781,2446.97891651305,2408.12266345241
"PPP2R2B",0,0,1.45115043381849,1.02290858680617,1.25092059159025,2.69196776769799,4.15681582646612,1.96902916063157
"PPP2R2C",0,1.44067704142469,0.725575216909247,2.04581717361234,0,1.345983883849,2.77121055097741,1.96902916063157
"PPP2R2D",554.255083876113,528.728474202862,572.478846141396,615.790969257316,557.91058384925,519.549779165713,511.288346655332,551.984508030385
"PPP2R3A",14.2726631041059,7.20338520712346,7.25575216909247,5.11454293403086,12.5092059159025,10.767871070792,11.0848422039096,10.5014888567017
"PPP2R3C",839.708345958231,755.635108227251,847.471853350001,796.845789122008,835.614955182284,865.467637314905,856.30406025202,879.49969174877
"PPP2R5A",1137.05549396044,1001.27054379016,1258.87300133754,1187.59686928197,1064.5334234433,1331.17806112666,1187.46372109382,1171.57235057579
"PPP2R5B",79.6890356645913,90.7626536097556,86.3434508122004,72.6265096632382,82.5607590449562,69.9911619601478,76.2082901518788,80.7301955858945
"PPP2R5C",2344.28491484939,2289.95615734455,2468.40688792526,2330.18576074446,2361.73807692238,2506.22199172683,2604.93791791877,2340.5193289374
"PPP2R5CP",2.37877718401765,1.44067704142469,3.62787608454624,1.02290858680617,2.50184118318049,4.03795165154699,4.15681582646612,3.93805832126315
"PPP2R5D",959.836593751122,1030.80442313937,962.112737621662,985.060969094344,910.670190677699,788.746555935512,847.990428599088,855.871341821191
"PPP2R5E",1581.88682737174,1218.09243852458,1297.32848783373,1546.63778325093,1494.85010695034,1774.00675891298,1629.47180397472,1579.81772988007
"PPP3CA",1895.88541566207,1357.11777302206,1549.10308810124,1806.4565642997,1413.54026849698,1763.23888784219,1738.93462073833,1520.09051200757
"PPP3CB",1436.78141914666,1332.62626331784,1551.27981375197,1728.71551170243,1462.326171569,1712.09150025592,1653.02709365803,1605.41510896828
"PPP3CB-AS1",151.052351185121,131.101610769647,132.054689477483,171.848642583437,115.084694426303,153.442162758786,170.429448885111,137.175698190666
"PPP3CC",336.596971538498,303.262517219898,304.741591101884,320.170387670332,311.479227305971,301.500389982175,350.558134698643,329.484212879017
"PPP3R1",3492.04490613791,2968.51504385558,3304.99511302162,3589.38623110286,3655.1899686267,4218.31349198275,3761.91832295184,3621.04462640146
"PPP3R2",0,2.16101556213704,0,1.02290858680617,0,1.345983883849,0,0.656343053543858
"PPP4C",1718.66651545275,1906.01572580487,1767.50122839093,1643.81409899752,1796.32196952359,1578.83909575487,1641.94225145412,1753.09229601564
"PPP4R1",598.262461780439,614.448758167631,618.915660023588,597.378614694805,664.238834134421,660.878086969857,727.442769631571,674.720659043086
"PPP4R1L",20.21960606415,33.8559104734803,40.6322121469179,28.6414404305728,27.5202530149854,29.6116454446779,24.9408949587967,28.2227513023859
"PPP4R2",1911.34746735818,1608.51591675067,1827.72397139439,1892.38088559142,1876.38088738537,2158.95814969379,1913.5208854499,1965.74744536385
"PPP4R3A",2585.73079902719,2106.99017308361,2305.15246412068,2639.10415395992,2506.84486554685,2852.13984987602,2570.29778603155,2624.05952806834
"PPP4R3B",3840.5357635965,2926.73540965426,3292.66033433416,3673.26473522096,3318.69232948892,3966.61450570299,3695.40926972838,3616.45022502666
"PPP4R3B-DT",20.21960606415,22.3304941420827,23.2184069410959,14.3207202152864,18.7638088738537,16.151806606188,22.1696844078193,23.6283499275789
"PPP4R4",0,0,0.725575216909247,0,0,1.345983883849,1.38560527548871,1.96902916063157
"PPP5C",1502.19779170715,1656.7785976384,1626.01406109362,1582.43958378915,1697.49924278796,1498.08006272393,1529.70822413953,1686.80164760771
