"GENE","mr291.MV411.RNP_AAVS1.r8","mr292.MV411.RNP_AAVS1.r9","mr293.MV411.RNP_AAVS1.r10","mr294.MV411.RNP_AAVS1.r11","mr315.MV411.RNP_RUNX2.r11","mr316.MV411.RNP_RUNX2.r12","mr317.MV411.RNP_RUNX2.r13","mr318.MV411.RNP_RUNX2.r14"
"FTL",102764.023318525,76633.350213816,85220.3694578824,66219.3586515233,79926.9700519605,74395.9948140339,77717.482937244,78845.9146192416
"FTLP1",0,0,0,0,0,0,0,0
"FTLP10",0,0,0,0,0,0,0,0
"FTLP12",0,0,0,0,0,0,0,0
"FTLP15",0,0,0,0,0,0,0,0
"FTLP2",0,0,0.930953009666514,0,0,0,0,0
"FTLP3",61.6309944874449,28.928725203778,39.1000264059936,29.884707214463,34.0776158411279,34.8710609354082,34.6175919212424,29.9760829369811
"FTLP5",0,0,0,0,0,0,0,0
"FTLP6",0,0,0,0,0,0,0,0
"FTLP8",0,0,0,0,0,0,0,0
"FTO",822.585110097734,1000.93389205072,888.129171221854,920.242880776394,1083.00325465828,1170.53669410208,1148.31497773035,1030.64826333326
"FTOP1",2.51555079540592,0,0,0,0.831161361978728,0,3.95629621957056,0
"FTSJ1",1150.86448889821,1110.86304782507,1161.82935606381,1095.42909548187,1047.2633160932,1015.03061155229,1059.29831279002,1088.83713021093
"FTSJ3",3104.1896815309,2824.60072889688,2622.49462823057,2773.0947280731,2758.6245604074,2641.71848113376,2482.57587778052,2701.37406232088
"FTX",166.02635249679,288.130103029628,172.226306788305,361.708008009534,186.180145083235,175.297765783404,193.858514758957,171.040002640421
"FUBP1",1905.52972751998,2218.25464862569,1942.89893117401,2261.96318399125,2791.87101488655,2809.47655806627,2715.99735473519,2652.00169042468
"FUBP3",1343.30412474676,1660.50882669685,1550.03676109475,1780.71634712386,1796.13970323603,1842.51146293846,1787.256817191,1765.0622952893
"FUCA1",533.296768626054,599.403186222279,632.117093563563,645.097472974269,586.799921556982,722.867668579949,617.182210253007,760.863516900431
"FUCA2",1740.76115042089,1918.55305551455,1915.90129389369,1870.37046876725,1599.15446044707,1605.01126413514,1688.34941170174,1658.38270601357
"FUNDC1",260.359507324512,379.544874673567,377.966921924605,359.646993718882,239.374472249874,234.672815484234,232.43240289977,254.796704964339
"FUNDC2",1409.96622082502,1298.32118714555,1420.6342927511,1348.93385323214,1212.66442712696,1385.41782635271,1311.51219678764,1452.95837294543
"FUNDC2P1",1.25777539770296,0,0.930953009666514,0,0.831161361978728,0.942461106362385,5.93444432935584,4.40824749073251
"FUNDC2P2",0,0,0,1.03050714532631,0,0,0,0
"FUNDC2P4",0,0,0,0,0,0,0,0
"FUOM",327.021603402769,259.20137782585,335.143083479945,204.040414774609,251.010731317576,253.522037611481,262.104624546549,279.482890912441
"FURIN",2452.66202552077,1890.78147931893,2306.90155795362,1745.67910418277,1970.68358925156,1811.4102464285,1732.8577441719,1889.37487452795
"FUS",17779.913021929,17076.0479132861,14646.6837010833,14284.8900485133,15840.2732365906,13937.1148408869,14693.6841594851,14254.5090860326
"FUT1",0,0,0,0,0,0,0,2.6449484944395
"FUT10",77.9820746575834,83.3147285868805,108.921502130982,93.7761502246941,146.284399708256,142.31162706072,138.47036768497,156.051961171931
"FUT11",189.924085053147,193.243884361237,183.397742904303,208.162443355914,188.673629169171,205.456521187,176.05518177089,165.750105651542
"FUT2",1.25777539770296,2.31429801630224,4.65476504833257,2.06101429065262,9.97393634374474,6.59722774453669,6.92351838424848,1.763298996293
"FUT3",0,0,0,0,2.49348408593618,0,0,0
"FUT4",6189.51273209625,7273.83866523793,6802.47364163322,7208.39748155753,6135.63317412697,6795.14457687279,6741.52875814823,6418.40834650653
"FUT5",0,0,0,0,0,0,0,0
"FUT6",0,0,0,0,0,0,0.989074054892639,0
"FUT7",491.790180501856,246.472738736188,328.626412412279,254.535264895598,275.114410814959,204.514060080637,229.465180735092,252.151756469899
"FUT8",368.528191526967,452.445262187087,413.343136291932,401.89778667726,477.08662177579,513.6413029675,419.367399274479,422.310109612174
"FUT8-AS1",8.8044277839207,9.25719206520895,1.86190601933303,0,7.48045225780856,7.53968885089908,3.95629621957056,7.05319598517201
"FUZ",282.999464483165,249.944185760642,296.974010083618,238.047150570377,255.997699489448,251.637115398757,201.771107198098,242.453611990288
"FXN",587.381110727281,717.432385053693,611.6361273509,676.012687334059,730.590837179302,615.427102454637,707.187949248237,552.794235337857
"FXNP2",0,0,0,0,0,0,0,0.881649498146502
"FXR1",3479.00675004638,4591.56726434364,4159.49804718999,4837.20054016169,3913.93885355783,4384.32906679781,4396.43417399778,4357.11181984001
"FXR2",649.012105214726,538.07428879027,540.883698616245,476.094301140755,608.410116968429,507.986536329325,459.919435525077,584.533617271131
"FXYD1",0,3.47144702445335,0,0,1.66232272395746,1.88492221272477,3.95629621957056,3.52659799258601
"FXYD2",0,1.15714900815112,1.86190601933303,0,4.15580680989364,4.71230553181192,0,2.6449484944395
"FXYD3",0,0,0,0,0,0,0,0
"FXYD4",0,0,0,0,0,0,0,0
"FXYD5",1331.98414616743,1239.30658772985,1090.14597431949,928.486937939004,1141.18454999679,1050.84413359406,990.063128947532,994.500633909254
"FXYD6",36.4754865333858,23.1429801630224,36.3071673769941,17.5186214705473,12.4674204296809,18.8492221272477,21.7596292076381,29.9760829369811
"FXYD6-FXYD2",0,0,0,0,0,0,0,0
"FXYD6P2",0,0,0,0,0,0,0,0
"FXYD7",1.25777539770296,0,0,0,0,0,0,0
"FYB1",1009.99364435547,1620.00861141157,1244.68417392413,1738.46555416548,1134.53525910096,1288.34433239738,1352.06423303824,1190.22682249778
"FYCO1",413.808105844273,413.102195909949,391.931217069602,440.026551054334,627.52682829394,593.750497008302,578.608322112194,535.161245374926
"FYN",76.7242992598804,71.7432385053693,75.4071937829876,73.1660073181679,90.5965884556814,60.3175108071926,81.1040725011964,72.2952588480131
"FYTTD1",1342.04634934906,1906.98156543304,1783.70596652104,2312.45803411224,1914.99577799899,2191.22207229254,2183.87551320295,2065.70477415725
"FYTTD1P1",0,0,0,0,0,0,0,0
"FZD1",350.919335959125,313.587381208953,275.562090861288,322.548736487135,193.660597341044,189.434682378839,205.727403417669,228.347220019944
"FZD10",0,0,0,0,0,0,0,0
"FZD10-AS1",0,0,0,0,0,0,0,0.881649498146502
"FZD2",236.461774768156,212.915417499806,221.56681630063,165.911650397536,197.816404150937,227.133126633335,260.126476436764,230.110519016237
"FZD3",235.203999370453,363.344788559451,225.290628339296,387.470686642692,210.283824580618,259.176804249656,224.519810460629,239.808663495848
"FZD4",0,0,0.930953009666514,0,0,0,0,0
"FZD4-DT",0,0,0,0,0,0,0,0
"FZD5",86.7865024415041,98.3576656928451,107.990549121316,119.538828857852,89.7654270937027,84.8214995726146,117.699812532224,119.904331747924
"FZD6",70.4354222713656,127.286390896623,98.6810190246505,99.959193096652,90.5965884556814,118.75009940166,152.317404453466,125.194228736803
"FZD7",42.7643635219006,43.9716623097425,41.8928854349931,48.4338358303365,46.5450362708088,61.259971913555,58.3553692386657,52.8989698887901
"FZD8",22.6399571586532,11.5714900815112,8.37857708699863,11.3355785985894,16.6232272395746,19.7916832336101,17.8033329880675,17.63298996293
"FZD9",17.6088555678414,1.15714900815112,7.44762407733211,8.24405716261047,9.14277498176601,1.88492221272477,4.9453702744632,0.881649498146502
"FZR1",1457.76168593773,1099.29155774356,1280.06038829146,928.486937939004,1132.04177501503,1045.18936695588,1093.91590471126,1224.61115292549
"G0S2",0,0,0,0,0,0,0,0
"G2E3",255.3284057337,457.073858219692,377.966921924605,635.822908666333,501.190301273173,551.339747221995,599.37887726494,478.73567749355
"G3BP1",7671.17215059034,9516.3934430348,8495.87716621661,10815.1724901996,9471.08371974761,10570.6437689605,10295.2718373775,9788.95437792061
"G3BP1P1",0,0,0,0,0,0,0,0
"G3BP2",4112.92555048867,5981.30322313313,5103.48439899183,6973.44185242313,5736.67572037718,6659.43017755661,6403.26543137495,6220.03720942357
"G6PC",0,3.47144702445335,0.930953009666514,0,1.66232272395746,0,0,0
"G6PC2",0,0,0,0,0,0,0,0
"G6PC3",1074.14018963833,841.247328925863,918.850620540849,768.758330413426,935.887693588048,842.560229087972,863.461649921274,828.750528257711
"G6PD",3616.104268396,2412.65568199508,3036.76871753217,2452.60700587661,3050.36219846193,2810.41901917263,2856.44587052994,2810.69860009105
"GAA",1572.2192471287,1061.10564047458,1230.71987877913,858.412452056815,1366.42927909303,1265.72526584468,1292.71978974468,1318.94764922717
"GAB1",6.28887698851479,3.47144702445335,1.86190601933303,10.3050714532631,6.64929089582983,7.53968885089908,0.989074054892639,4.40824749073251
"GAB2",3587.17543424883,3139.34525911398,2981.84248996184,3325.446557968,3815.03065148236,3451.29257149905,3387.57863800729,3198.62437927551
"GAB3",388.652597890214,421.202238967007,404.033606195267,538.95523700566,418.0741650753,464.633325436656,437.170732262547,377.345985206703
"GAB4",0,0,0,0,0,0,0,0.881649498146502
"GABARAP",4150.65881241976,3612.61920344779,3786.18589031371,3380.06343667029,2946.46702821459,3165.72685627125,3119.53956913139,3255.93159665503
"GABARAPL1",52.8265667035242,49.7574073504981,33.5143083479945,43.281300103705,27.428324945298,40.5258275735825,32.6394438114571,44.9641244054716
"GABARAPL2",830.131762483952,867.861756113339,943.055398792179,997.530916675867,807.888843843324,873.661445597931,843.680168823421,798.77444532073
"GABBR1",0,0,0,0,0,0,1.97814810978528,0
"GABBR2",3.77332619310887,0,0.930953009666514,5.15253572663154,0,0,0,0
"GABPA",758.438564814883,1079.62002460499,1014.7387805365,1327.29320318029,1111.26274096556,1339.23723214095,1177.98719937713,1215.79465794403
"GABPAP",5.03110159081183,0,3.72381203866606,0,0.831161361978728,0.942461106362385,5.93444432935584,2.6449484944395
"GABPB1",506.883485274292,778.761282485703,674.009978998556,898.602230724541,599.267341986663,730.407357430848,734.882022785231,704.437949019055
"GABPB1-AS1",904.340510948426,1083.09147162945,736.383830646213,1066.57489541273,895.991948213069,720.040285260862,713.122393577593,738.822279446768
"GABPB1-IT1",389.910373287917,373.759129632811,356.555002702275,426.629958165092,295.893444864427,313.839548418674,305.623882961826,282.127839406881
"GABPB2",781.078521973537,1051.84844840937,941.193492772846,1079.97148830197,930.069564054197,1011.26076712684,1039.51683169216,845.501868722495
"GABRA1",0,0,0,0,0,0,0,0
"GABRA2",0,0,0,0,0,0,0,0.881649498146502
"GABRA3",0,0,0,0,0,0,0,0
"GABRA4",20.1244063632473,41.6573642934403,57.7190865993239,44.3118072490313,24.9348408593618,36.755983148133,32.6394438114571,31.7393819332741
"GABRB1",0,0,0,0,0,0,0,0
"GABRB2",0,0,0,0,1.66232272395746,0,0,0
"GABRB3",0,0,5.58571805799908,3.09152143597893,0,0,0.989074054892639,2.6449484944395
"GABRD",12.5777539770296,4.62859603260447,15.8262011643307,9.27456430793678,16.6232272395746,4.71230553181192,7.91259243914112,13.2247424721975
"GABRE",1.25777539770296,3.47144702445335,0.930953009666514,0,0,2.82738331908715,0,0
"GABRG1",0,0,0,0,0,0,0,0
"GABRG2",2.51555079540592,0,0,0,0,0,0,0
"GABRG3",0,0,0,0,0,0,0,0
"GABRP",0,0,0,0,0,0,0,0
"GABRR1",2.51555079540592,10.4143410733601,8.37857708699863,10.3050714532631,0,0,1.97814810978528,1.763298996293
"GABRR2",0,2.31429801630224,2.79285902899954,0,0,0,0,0
"GABRR3",0,0,0,0,0,0,0,0
"GAD1",20.1244063632473,9.25719206520895,16.7571541739973,8.24405716261047,8.31161361978728,6.59722774453669,9.8907405489264,14.106391970344
"GADD45A",262.875058119918,243.001291711735,238.323970474628,235.986136279725,169.556917843661,246.924809866945,179.022403935568,180.738147120033
"GADD45B",716.931976690686,722.060981086298,668.424260940557,478.155315431407,477.917783137769,410.913042374,468.821102019111,434.653202586225
"GADD45G",0,0,0,0,0,0,0,0
"GADD45GIP1",1929.42746007634,1755.39504536525,1549.10580808508,1483.93028926988,1466.99980389246,1102.67949444399,1337.22812221485,1273.10187532355
"GADL1",0,0,0,0,0,0,0,0
"GAGE12H",0,0,0,0,0,0,0,0
"GAK",2525.61299858754,2006.49638013404,2151.43240533931,1848.7298187154,2333.06994307429,2241.17251092975,2069.1429228354,2135.35508451083
"GAL",223.884020791126,170.100904198214,161.054870672307,94.8066573700204,172.881563291576,146.08147148617,160.229996892608,154.288662175638
"GAL3ST1",0,0,0,0,0,0,0,0
"GAL3ST2",0,0,0,0,0,0,0,0
"GAL3ST3",0,0,0,0,0,0,0,0
"GAL3ST4",6.28887698851479,4.62859603260447,6.5166710676656,3.09152143597893,1.66232272395746,0,0,0
"GALC",435.190287605223,490.631179456074,481.302705997588,630.670372939701,541.917208010131,619.196946880087,687.406468150384,588.060215263717
"GALE",445.252490786847,329.787467323069,419.859807359598,361.708008009534,447.995974106535,374.157059225867,358.044807871136,446.11464606213
"GALK1",1570.96147173099,1137.47747501255,1442.9771649831,974.859759478688,1294.94940196286,1107.3917999758,1249.2005313294,1265.16702984023
"GALK2",540.843421012272,602.874633246733,641.426623660228,537.924729860333,620.046376036131,643.700935645509,701.253504918881,628.616092178456
"GALM",347.146009766016,334.416063355673,337.935942508945,300.908086435282,294.23112214047,346.825687141358,242.323143448697,338.553407288257
"GALNS",671.652062373379,514.931308627248,592.086114147903,505.979008355218,644.981216895493,588.095730370128,597.400729155154,637.432587159921
"GALNT1",2345.75111671602,3382.34655082572,2818.9257132702,3798.44933767277,2631.45687202465,3034.72476248688,3090.8564215395,2872.4140649613
"GALNT10",518.203463853618,489.474030447923,561.364664828908,515.253572663154,643.318894171536,748.314118451733,690.373690315062,709.727846007934
"GALNT11",664.105409987162,691.975106874369,612.567080360566,764.636301832121,641.656571447578,621.081869092812,671.581283272102,586.296916267424
"GALNT12",2.51555079540592,1.15714900815112,3.72381203866606,7.21355001728416,2.49348408593618,1.88492221272477,9.8907405489264,6.17154648702551
"GALNT13",0,0,0,0,0,0,0,0
"GALNT14",0,0,0,1.03050714532631,0,0,0.989074054892639,0.881649498146502
"GALNT15",0,0,0,0,0,0,0,0
"GALNT16",1.25777539770296,0,0,0,0,0,0,3.52659799258601
"GALNT16-AS1",0,0,0,0,0,0,0,0
"GALNT17",0,0,0,0,0,0,0,3.52659799258601
"GALNT18",20.1244063632473,28.928725203778,28.8595432996619,15.4576071798946,24.1036794973831,23.5615276590596,19.7814810978528,31.7393819332741
"GALNT2",1587.31255190113,1300.63548516186,1600.30822361674,1275.76784591397,1890.06093713963,1913.19604591564,1671.53515276856,1761.53569729671
"GALNT3",70.4354222713656,94.8862186683917,105.197690092316,105.111728823283,99.7393634374474,84.8214995726146,82.0931465560891,87.2833003165037
"GALNT4",38.9910373287917,172.415202214517,59.5809926186569,1.03050714532631,81.4538134739154,150.793777017982,115.721664422439,132.247424721975
"GALNT5",0,0,0,0,0,0,0,0
"GALNT6",542.101196409975,414.2593449181,508.300343277917,494.643429756628,450.489458192471,459.921019904844,511.351286379495,518.409904910143
"GALNT7",699.323121122844,1117.80594187398,957.950646946843,1334.50675319757,1325.70237235607,1443.85041494717,1476.68756395471,1261.64043184764
"GALNT8",0,0,0,6.18304287195785,13.2985817916597,8.48214995726146,8.90166649403375,0
"GALNT9",0,0,0,0,0,0,0,0
"GALNTL6",0,0,0,0,0,0,0,0
"GALR1",0,0,0,0,0,0,0,0
"GALR2",6.28887698851479,3.47144702445335,0,0,0.831161361978728,0,0,0
"GALR3",0,0,0,3.09152143597893,0.831161361978728,0,0,4.40824749073251
"GALT",357.20821294764,277.715761956268,311.869258238282,171.064186124167,280.101378986831,277.083565270541,272.984439150368,261.849900949511
"GAMT",2336.94668893209,1551.73681993065,1966.17275641568,1342.75081036018,1798.63318732197,1523.01714788161,1711.09811496427,1655.73775751913
"GAN",489.27462970645,606.346080271186,523.195591432581,727.538044600374,436.359715038832,518.353608499312,474.755546348467,443.46969756769
"GANAB",13401.596862525,10113.4823312408,12899.2849019392,10047.4446669315,13643.5137568808,13726.0035530618,12785.7603075972,13209.754430729
"GANC",753.407463224072,818.104348762841,808.998165400201,900.663245015194,992.406666202602,1049.9016724877,996.986647331781,999.790530898133
"GAP43",0,0,0,0,0,0,0,0
"GAPDH",85041.9679648901,66186.6089682277,81333.6406425247,65190.9125204876,83839.2465827943,80223.2318346726,77681.8762712679,79913.5921614971
"GAPDHP1",25.1555079540591,26.6144271874757,36.3071673769941,29.884707214463,40.7269067369577,25.4464498717844,27.6940735369939,52.8989698887901
"GAPDHP14",0,0,0,0,0,0,0,0
"GAPDHP16",0,0,0,0,0,0,0,0
"GAPDHP2",0,0,0,2.06101429065262,0.831161361978728,0,0,0
"GAPDHP20",0,0,0,0,0,0,0,0
"GAPDHP21",0,0,0,0,0,0,0,0
"GAPDHP22",0,0,0,0,0,0,0,0
"GAPDHP24",0,0,0,0,0,0,0,0
"GAPDHP25",0,0,0,0,0,0,0,0
"GAPDHP27",0,0,0,0,0,0,0,0
"GAPDHP28",2.51555079540592,0,0,0,0,0,0,0
"GAPDHP32",0,0,0,0,0,0,0,0
"GAPDHP33",0,0,0,0,0,0,0,0
"GAPDHP35",0,0,0,0,0,0,0.989074054892639,0
"GAPDHP36",0,0,0,0,0,0,0,0
"GAPDHP37",0,0,0,0,0,0,2.96722216467792,0
"GAPDHP38",0,1.15714900815112,0.930953009666514,3.09152143597893,1.66232272395746,0.942461106362385,1.97814810978528,0
"GAPDHP39",0,2.31429801630224,0.930953009666514,1.03050714532631,0.831161361978728,0,0,1.763298996293
"GAPDHP40",0,0,0.930953009666514,1.03050714532631,0.831161361978728,0,0,0.881649498146502
"GAPDHP42",0,0,2.79285902899954,2.06101429065262,3.32464544791491,1.88492221272477,0,3.52659799258601
"GAPDHP43",0,0,0,0,0,0,0,0
"GAPDHP44",0,0,0,0,0,0,0.989074054892639,0
"GAPDHP45",0,0,0,0,0,0,0,0
"GAPDHP46",0,0,0,0,0,0,0,1.763298996293
"GAPDHP51",0,0,0,0,0,0,0,0
"GAPDHP52",0,0,0,0,0,1.88492221272477,0,0
"GAPDHP58",0,0,0,0,0,0,0,0
"GAPDHP59",0,0,0,0,0,0,0,0
"GAPDHP60",2.51555079540592,1.15714900815112,0.930953009666514,1.03050714532631,0.831161361978728,0.942461106362385,1.97814810978528,4.40824749073251
"GAPDHP61",1.25777539770296,0,0,0,0,1.88492221272477,0.989074054892639,0.881649498146502
"GAPDHP62",7.54665238621774,4.62859603260447,0,8.24405716261047,8.31161361978728,7.53968885089908,7.91259243914112,9.69814447961152
"GAPDHP63",2.51555079540592,2.31429801630224,4.65476504833257,1.03050714532631,0.831161361978728,0.942461106362385,1.97814810978528,3.52659799258601
"GAPDHP64",0,0,0,0,0,0,0,0
"GAPDHP65",5.03110159081183,8.10004305705783,12.1023891256647,8.24405716261047,4.15580680989364,8.48214995726146,5.93444432935584,10.579793977758
"GAPDHP66",0,0,0,0,0,0,0,0
"GAPDHP68",0,0,0,0,0,0,0,0
"GAPDHP69",0,0,0.930953009666514,0,0,0,0,1.763298996293
"GAPDHP70",0,0,0,0,0,0,0,0
"GAPDHP71",0,0,0,0,0,0,0,0
"GAPDHP72",0,0,2.79285902899954,1.03050714532631,0.831161361978728,0.942461106362385,2.96722216467792,0.881649498146502
"GAPDHP73",0,0,0,0,0,0,0,0
"GAPDHP74",0,0,0,0,0,0,0,0
"GAPDHP76",0,0,0,0,0,0,0,0
"GAPDHS",0,0,0,0,0,0,0,0
"GAPLINC",0,0,0,0,0,0,0,0
"GAPT",36.4754865333858,83.3147285868805,45.6166974736592,79.3490501901258,71.4798771301706,92.3611884235137,74.180554116948,94.3364963016757
"GAPVD1",1616.2413860483,1895.41007535153,1718.53925584439,1934.26191177748,2152.70792752491,2245.88481646156,2256.07791921011,2100.08910458497
"GAR1",594.927763113499,990.519550977357,571.60514793524,937.761502246941,515.320044426812,468.403169862105,564.761285343697,501.658564445359
"GAREM1",5.03110159081183,11.5714900815112,6.5166710676656,3.09152143597893,8.31161361978728,2.82738331908715,8.90166649403375,21.159587955516
"GAREM2",377.332619310887,232.586950638375,270.907325812956,205.070921919935,255.16653812747,254.464498717844,263.093698601442,290.062684890199
"GARNL3",45.2799143173065,30.0858742119291,38.1690733963271,26.793185778484,35.7399385650853,36.755983148133,35.606665976135,32.6210314314206
"GARRE1",0,0,0,0,0,0,0,0
"GARS-DT",233.94622397275,278.87291096442,229.014440377962,223.620050535809,223.582406372278,187.549760166115,205.727403417669,193.96288959223
"GARS1",4696.53333502284,5273.12803014465,5370.66791276612,5446.23026304954,4839.02144944016,5591.62174404803,5374.6284142866,5329.5712162956
"GARS1-DT",0,0,0,0,0,0,0,0
"GART",4359.44952843845,4267.56554206132,4790.68418774388,4619.76353249784,5733.35107492927,5843.25885944679,5741.57488865177,5661.07142759869
"GAS1",1.25777539770296,9.25719206520895,0.930953009666514,1.03050714532631,2.49348408593618,2.82738331908715,1.97814810978528,0
"GAS1RR",0,0,0,0,0,0,0,0
"GAS2",0,5.78574504075559,4.65476504833257,2.06101429065262,12.4674204296809,5.65476663817431,10.879814603819,10.579793977758
"GAS2L1",167.284127894493,135.386433953681,134.057233391978,127.782886020462,62.3371021484046,68.7996607644541,67.2570357326995,82.8750528257711
"GAS2L1P2",0,0,0,0,0,0,0,0
"GAS2L2",0,0,0.930953009666514,0,0,0,0,0
"GAS2L3",162.253026303682,284.658656005175,220.635863290964,306.060622161914,221.088922286342,291.220481865977,257.159254272086,303.287427362397
"GAS5",3896.58818208376,3595.26196832552,3613.95958352541,3219.30432199939,3948.01646939896,4003.57477982741,4145.20936405505,3972.71263864814
"GAS5-AS1",2.51555079540592,2.31429801630224,2.79285902899954,3.09152143597893,9.14277498176601,3.76984442544954,4.9453702744632,1.763298996293
"GAS6",2871.50123295585,2037.73940335412,2470.74928765493,1885.82807594715,2138.57818437127,1930.16034583016,1983.09348005974,2139.76333200156
"GAS6-AS1",133.324192156514,156.215116100401,97.750066014984,143.240493200357,145.453238346277,83.8790384662522,140.448515794755,130.484125725682
"GAS6-DT",18.8666309655444,13.8857880978134,25.1357312609959,17.5186214705473,19.9478726874895,16.9642999145229,14.8361108233896,14.106391970344
"GAS7",0,0,0,0,0,0,0,0
"GAS8",240.235100961265,190.929586344935,194.569179020301,185.491286158736,179.530854187405,175.297765783404,153.306478508359,209.832580558867
"GAS8-AS1",1.25777539770296,0,0.930953009666514,1.03050714532631,1.66232272395746,0,0,0
"GASAL1",23.8977325563562,23.1429801630224,35.3762143673275,19.5796357611999,20.7790340494682,19.7916832336101,8.90166649403375,30.8577324351276
"GASK1A",0,0,0,0,0,0,0,0.881649498146502
"GASK1B",15.0933047724355,15.0429371059645,14.8952481546642,21.6406500518525,34.9087772031066,32.9861387226835,44.5083324701688,24.686185948102
"GAST",0,0,0,0,0,0,0,0
"GATA1",2.51555079540592,0,0,2.06101429065262,0,0.942461106362385,0,0
"GATA2",301.86609544871,211.758268491655,181.53583688497,188.582807594715,78.9603293879792,74.4544274026284,74.180554116948,105.79793977758
"GATA2-AS1",17.6088555678414,53.2288543749514,48.4095565026587,13.396592889242,20.7790340494682,14.1369165954358,10.879814603819,7.05319598517201
"GATA3",0,0,0,1.03050714532631,1.66232272395746,0,0,1.763298996293
"GATA3-AS1",0,0,0,0,0,0,0,0
"GATA4",0,0,0,0,0,0,0,1.763298996293
"GATA6",0,0,0,0,0,0,0,0
"GATA6-AS1",0,0,0,0,0,0,0,0
"GATAD1",398.714801071838,521.874202676154,485.95747104592,516.284079808481,360.724031098768,460.863481011206,417.389251164694,427.600006601053
"GATAD2A",4208.5164807141,4372.86610180308,3956.55029108268,4060.19815258566,4031.13260559683,3697.27492025964,3714.96215017675,3894.2458333131
"GATAD2B",1035.14915230953,1183.76343533859,943.986351801845,1231.45603866494,1097.9641591739,1128.12594431577,1144.35868151078,1007.72537638145
"GATB",782.33629737124,681.560765801009,729.867159578547,712.080437420479,778.798196174068,818.998701428912,865.43979803106,886.939395135381
"GATC",753.407463224072,982.419507920299,798.757682293869,839.863323440942,934.225370864091,926.439267554224,991.052203002425,864.898157681718
"GATD1",1215.01103418106,800.747113640574,918.850620540849,654.372037282206,1024.82195931977,882.143595555192,1001.93201760624,911.625581083483
"GATD3A",100.622031816237,136.543582961832,151.745340575642,113.355785985894,115.531429315043,62.2024330199174,99.8964795441566,68.7686608554271
"GATD3B",2754.52812096948,2300.41222820442,2608.53033308557,2232.07847677679,2547.5095744648,2365.57737696959,2523.12791403112,2653.76498942097
"GATM",201.244063632473,252.258483776944,264.39065474529,273.084393511472,319.165962999832,339.285998290459,311.558327291181,276.837942418001
"GAU1",0,1.15714900815112,0,0,0,0,1.97814810978528,0
"GBA",2148.28037927665,1598.02278025669,1852.59648923636,1581.82846807588,1854.32099857454,1735.07089681315,1785.27866908121,1730.67796486158
"GBA2",425.1280844236,329.787467323069,411.481230272599,352.433443701598,463.78803998413,380.754286970403,384.749807353237,363.239593236359
"GBA3",0,0,0,0,0,0,0,0.881649498146502
"GBAP1",83.0131762483952,63.6431954483115,68.890522715322,50.4948501209891,75.6356839400643,46.1805942117568,64.2898135680216,102.271341784994
"GBE1",1617.499161446,1762.33793941415,1838.63219409137,2031.12958343815,1486.11651521797,1675.69584711232,1563.72608078526,1534.07012677491
"GBF1",2138.21817609503,1631.58010149308,1984.79181660901,1822.96714008224,2535.8733153971,2434.37703773404,2279.81569652753,2248.20622027358
"GBGT1",850.256168847199,595.931739197826,733.590971617213,623.456822922417,712.30528721577,687.054146538178,744.772763334158,784.668053350386
"GBP1",0,0,0.930953009666514,0,0,0,0,0
"GBP1P1",0,0,0,2.06101429065262,0,0,0,0
"GBP2",157.22192471287,164.315159157459,147.090575527309,152.515057508294,165.401111033767,143.254088167082,102.863701708835,135.774022714561
"GBP3",25.1555079540591,35.8716192526847,29.7904963093285,27.8236929238103,36.571099927064,39.5833664672202,40.5520362505982,35.2659799258601
"GBP4",150.933047724355,193.243884361237,145.228669507976,220.52852909983,166.232272395746,249.752193186032,181.000552045353,219.530725038479
"GBP5",10.0622031816237,9.25719206520895,6.5166710676656,12.3660857439157,4.98696817187237,7.53968885089908,2.96722216467792,9.69814447961152
"GBP6",0,0,0,0,0,0.942461106362385,0,0
"GBP7",0,0,0,0,0,0,0,0
"GBX1",0,0,0,0,0,0,0,0
"GBX2",0,0,0,0,0,0,0,3.52659799258601
"GCA",479.212426524827,580.888802091861,505.507484248917,637.883922956985,447.164812744556,496.677003052977,561.794063179019,514.883306917557
"GCAT",506.883485274292,356.401894510544,407.757418233933,247.321714878314,400.619776473747,350.595531566807,361.012030035813,342.961654778989
"GCATP1",0,0,0,0,0,0,0,0
"GCAWKR",0,0,0,0,0,0,0,0
"GCC1",565.998928966331,455.916709211541,489.681283084586,430.751986746397,551.059982991897,566.419124923793,467.832027964218,522.818152400875
"GCC2",445.252490786847,842.404477934014,567.881335896574,899.632737869868,526.125142132535,651.240624496408,698.286282754204,581.888668776691
"GCC2-AS1",0,6.94289404890671,3.72381203866606,2.06101429065262,2.49348408593618,7.53968885089908,0.989074054892639,0.881649498146502
"GCDH",1186.08220003389,799.589964632423,1050.11499490383,801.734559063868,1041.44518655935,999.008772744128,975.227018124143,1071.204140248
"GCFC2",182.377432666929,334.416063355673,249.495406590626,369.952065172145,262.646990385278,338.343537184096,335.296104608605,261.849900949511
"GCG",0,0,0,0,0,0,0,0
"GCGR",0,0,0,0,0,0,0,0
"GCH1",255.3284057337,393.43066277138,261.59779571629,348.311415120292,206.128017770725,267.658954206917,301.667586742255,259.204952455071
"GCHFR",359.723763743046,263.829973858455,312.800211247949,210.223457646567,324.152931171704,249.752193186032,279.907957534617,238.927013997702
"GCK",0,0,0,2.06101429065262,0,0,0.989074054892639,0
