"GENE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RPL36",16125.2026243085,0.252621910935418,0.140484541220359,1.79821857081887,0.0721423777764038,0.357940122063667
"RPL36A",12166.3079023663,0.152409297281692,0.111028360477078,1.37270600616639,0.16984376125925,0.502196445362983
"RPL36A-HNRNPH2",2.79439114975368,-2.42014246265978,1.29795149845072,-1.86458620799664,0.0622394275545803,NA
"RPL36AL",4921.74905343667,-0.0499477023324307,0.0784559358948962,-0.636633822064698,0.524363389113349,0.778475821574202
"RPL36AP13",0.141210215342284,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL36AP15",0.856678703521484,-0.423196147154934,1.82167641835057,-0.23231137148831,0.816296180849692,NA
"RPL36AP21",0.107039166450901,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL36AP33",0.0796154757233781,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL36AP39",0.180456238406129,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL36AP43",0.159230951446756,1.09565818183966,3.52530170511903,0.310798414855862,0.755953874812069,NA
"RPL36AP51",0.141210215342284,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL36P20",0.116354552227894,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL36P4",0.139246524293903,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL37",18418.0796377493,0.172311820655064,0.113716997448147,1.51526882103649,0.129704340801235,0.456845917985894
"RPL37A",25733.1379508192,0.20321171682302,0.129287499031765,1.57178163662283,0.116001201702219,0.43491155670247
"RPL37AP1",1.54880768701801,-0.849719858213403,1.25352460850191,-0.677864520927837,0.497857597160929,NA
"RPL37AP8",0.243749824300752,1.23650647590447,3.26104059610956,0.379175431725575,0.704557594413883,NA
"RPL37P2",1.3249895519643,0.689708974954136,1.41683256055343,0.486796389465195,0.626402629256184,NA
"RPL37P23",5.3810009914057,0.15552417917207,0.666845785676821,0.23322360658577,0.815587775822987,0.930627124049695
"RPL37P6",1.64825002735521,-0.0873718882889349,1.22278122033957,-0.0714534103367006,0.943036902896451,NA
"RPL38",8365.86202328273,0.195771997009269,0.137860445221162,1.42007373249958,0.155586216562487,0.487818566425648
"RPL38P4",0.107039166450901,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL39",16251.0890775656,0.0916298385642334,0.11688167710421,0.783953831211178,0.433067201338824,0.723981988390751
"RPL39L",281.761497802951,0.0682451322641203,0.124461409469262,0.548323633446998,0.58346970247532,0.811952435178553
"RPL39P",0.116354552227894,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL39P3",106.387455082764,0.328396137962289,0.238793335192426,1.3752315896826,0.169059657650991,0.501599239565273
"RPL39P34",0.255601076521797,-0.144365175742582,3.22284679858477,-0.0447943029144222,0.96427126615221,NA
"RPL39P5",0.139246524293903,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL3L",3.0574663407445,0.320673769621044,0.870415337168225,0.36841465898833,0.712564068671969,NA
"RPL3P1",1.33760737900663,2.89022636125026,1.50775507816559,1.9169070647513,0.0552497394007393,NA
"RPL3P2",38.0306552190892,-0.0730153333071336,0.244443143037336,-0.298700681065867,0.76516843734907,0.907797742880761
"RPL3P3",0.214377347906764,-1.51122473945199,3.41354936792415,-0.442713602929669,0.657972902026283,NA
"RPL3P4",171.44489428912,0.218358782609578,0.135612666845417,1.61016509511226,0.107361819249336,0.421549050853965
"RPL3P6",1.09809315830475,0.452571925754423,1.42474409565734,0.317651378330939,0.750749396734448,NA
"RPL3P7",25.1770358418051,-0.0306346499698767,0.33693031445166,-0.0909228070490875,0.927553927846075,0.97374482477091
"RPL3P9",0.467515221448652,2.21285982064047,2.67229521432836,0.828074611208943,0.40762824684619,NA
"RPL4",69893.9587743472,0.0425414250997323,0.0767882088421836,0.554009863508657,0.579572095414896,0.80924258683495
"RPL41",23951.053440972,0.139927010738826,0.124908882664924,1.12023266683274,0.26261462675653,0.592791506559572
"RPL41P2",343.092503388487,0.0709412275716784,0.115281959793944,0.615371457064743,0.538309436802124,0.786699590254182
"RPL4P2",0.430404466475031,2.17591839529946,2.3488817256891,0.926363542064299,0.354257084113508,NA
"RPL4P3",0.3855182005359,-0.831980080207669,2.51452373722551,-0.330869845406854,0.740742800158546,NA
"RPL4P4",400.58009006713,-0.124187995727694,0.16995674790233,-0.730703530518609,0.464960258626262,0.744966002777861
"RPL4P5",48.6767254679963,-0.147078992648533,0.235329002594733,-0.624993056643435,0.53197561518452,0.782658181568505
"RPL4P6",7.10323958428657,1.46619286846852,0.636627180211968,2.3030635732209,0.0212752664558238,0.20707024307664
"RPL5",33491.3661356299,0.00503007643220813,0.0938324555015873,0.053606999894861,0.957248279423835,0.984171544588909
"RPL5P1",21.7997341598737,-0.419494075931622,0.357880763898538,-1.17216156398546,0.241132196662721,0.57480275172681
"RPL5P11",0.699852647435336,-0.0763029918664674,1.97204121604467,-0.0386923920482293,0.969135639134896,NA
"RPL5P12",58.2598220056326,-0.132404304228488,0.273867250322467,-0.483461618987257,0.628768005440585,0.836938197258994
"RPL5P17",2.59404607480082,-0.821195266390589,0.937484127438541,-0.875956448067357,0.381053710533488,NA
"RPL5P18",1.1738625142226,-1.21078685051254,1.45945078407076,-0.829618143844054,0.406754715124257,NA
"RPL5P22",0.800350228504453,0.149823501137464,1.61722306695513,0.0926424463012069,0.926187621458301,NA
"RPL5P23",7.85170938560604,-0.533584258143637,0.548460471776469,-0.972876416080365,0.330614727577098,0.649664727519265
"RPL5P24",0.373919319798073,-2.11984212516936,2.82281880497818,-0.750966417479899,0.452672866775119,NA
"RPL5P27",0.159230951446756,1.09565818183966,3.52530170511903,0.310798414855862,0.755953874812069,NA
"RPL5P28",0.139246524293903,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL5P29",2.39564534638076,1.33352278410965,1.16241903833298,1.14719626927485,0.251300513120735,NA
"RPL5P3",1.86723465732995,-1.12319737905504,1.14756525876051,-0.978765582593717,0.327695819074775,NA
"RPL5P30",7.95038570261273,0.357018480674169,0.54372537726577,0.656615445226239,0.511428215105194,0.770660190482351
"RPL5P34",28.4737095977524,-0.143056871091391,0.285070500093111,-0.501829796645621,0.61578725146762,0.82949748931299
"RPL5P35",0.177638271402248,-0.144366614759913,3.5338115409304,-0.0408529467652096,0.967413129146462,NA
"RPL5P4",7.33763593127305,0.610120550038658,0.59656272822882,1.02272656531877,0.306437147299893,0.630197077556915
"RPL5P5",0.718166725167942,-0.33874820445729,1.79933964548182,-0.18826251358819,0.850670869705254,NA
"RPL5P6",0.243749824300752,1.23650647590447,3.26104059610956,0.379175431725575,0.704557594413883,NA
"RPL5P8",5.5944043646301,-0.105893248223406,0.668308053859866,-0.158449756234137,0.874102409135238,0.953140333801859
"RPL5P9",2.49352791497296,-0.0439135378351061,0.921464580322769,-0.0476562406986106,0.961990209313666,NA
"RPL6",40844.5179850512,0.057020798954361,0.0794175701916903,0.717987201279639,0.472765178396451,0.747795993026567
"RPL6P2",0.503850458314982,-0.11671768286776,2.16057326287106,-0.0540216269790643,0.956917933561263,NA
"RPL6P24",0.487095808963319,1.23555890764044,2.31638634427501,0.533399322912669,0.593757186109749,NA
"RPL6P27",342.788603132173,-0.0262710531264768,0.168084456878213,-0.156296742806574,0.875799123652493,0.953909668755921
"RPL6P8",1.0612343517851,1.10692998010245,1.60171439568089,0.691090735706279,0.489508521864496,NA
"RPL7",81048.0601276406,0.0107354151609217,0.0895833622939504,0.119837153752897,0.904612149570788,0.964676801908771
"RPL7A",53241.2121687396,0.154641343839811,0.0851376316702745,1.81636887009865,0.0693138071399214,0.351502135412961
"RPL7AP10",5.78604934511309,1.05657048373137,0.635822685403577,1.66173763218394,0.0965653921561515,0.40450265881704
"RPL7AP11",4.66514267809112,0.355536903539302,0.681028094860354,0.522059084232355,0.60162919328197,0.822945720726858
"RPL7AP14",0.09802279567887,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL7AP15",0.312324580179167,-0.857944624224024,3.05463389932749,-0.28086659563783,0.778812722549677,NA
"RPL7AP2",0.223393718678795,-0.144365871025507,3.37667176935602,-0.0427538952218147,0.965897716640057,NA
"RPL7AP26",0.364603934021079,-0.913108566544227,2.55892790060865,-0.356832471257608,0.721217225844628,NA
"RPL7AP3",0.107039166450901,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL7AP30",25.235470916206,-0.235279645418414,0.300730531220687,-0.782360355842144,0.434002825413764,0.724387355568729
"RPL7AP31",0.499054785759913,-0.600527349733868,2.11842360742604,-0.28347840707059,0.77681013175091,NA
"RPL7AP34",0.576518078947934,1.37268935250877,2.26821777441433,0.605184108859747,0.545056673383911,NA
"RPL7AP50",11.0672972939927,-0.202284845350925,0.474612390577704,-0.4262106286452,0.669954373358219,0.858199446872543
"RPL7AP53",0.116354552227894,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL7AP6",235.938569798932,-0.0197970757682258,0.160189769515442,-0.12358514422057,0.901643755499356,0.963963327128917
"RPL7AP60",2.15105214585077,-0.878247548836488,1.25987232962083,-0.697092497539656,0.485744909059652,NA
"RPL7AP64",1.47598373606717,-1.50095501941494,1.33956027006505,-1.12048338022301,0.262507831019222,NA
"RPL7AP65",1.27837781966904,-0.565257520237908,1.48631597755707,-0.38030777356439,0.703716965809793,NA
"RPL7AP66",15.486572541353,-0.23774921348953,0.387196172653851,-0.61402779851875,0.53919695783059,0.786705515410155
"RPL7AP8",0.0796154757233781,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL7AP9",0.214377347906764,-1.51122473945199,3.41354936792415,-0.442713602929669,0.657972902026283,NA
"RPL7L1",9823.8322195656,-0.0307495035524934,0.0669595153866597,-0.459225300167265,0.646072384033804,0.845387747256734
"RPL7L1P11",0.319702762700032,-0.144364175675599,2.98773447711792,-0.0483189442640359,0.961462056847442,NA
"RPL7L1P3",0.430404466475031,2.17591839529946,2.3488817256891,0.926363542064299,0.354257084113508,NA
"RPL7L1P8",1.06736459421943,-1.68401248686602,1.63590411178849,-1.02940782086851,0.303288075541149,NA
"RPL7L1P9",1.52258333063468,1.02969665349727,1.34014766026445,0.768345671173337,0.442281848034465,NA
"RPL7P1",212.4157684073,0.101119028347366,0.210855970993718,0.479564452791229,0.631537127799348,0.838604357479846
"RPL7P11",0.248249381793185,-0.144365322540858,3.25592986887243,-0.0443391990475684,0.964634026063049,NA
"RPL7P12",0.0796154757233781,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL7P14",0.107039166450901,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
