GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MV411-MYB-dTAG-DMSO_2h,MV411-MYB-dTAG-VHL_2h,MV411-MYB-dTAG-DMSO_4h,MV411-MYB-dTAG-VHL_4h,MV411-MYB-dTAG-DMSO_8h,MV411-MYB-dTAG-VHL_8h,MV411-MYB-dTAG-DMSO_12h,MV411-MYB-dTAG-VHL_12h,MV411-MYB-dTAG-DMSO_24h,MV411-MYB-dTAG-VHL_24h,MV411-MYB-dTAG-DMSO_48h,MV411-MYB-dTAG-VHL_48h
NUTM2B-AS1,548.2,628.4,691.8,648.6,618.2,442.2,408.6,519.6,300.8,536.2,525.8,616.8,658.2,390.2
PANDAR,2004.0,2086.2,2658.2,2397.6,2419.0,1603.2,1647.6,1979.4,1312.0,2163.4,1495.2,2163.2,1796.0,1176.2
101180901,1392.4,1538.8,1807.6,1544.6,1487.4,999.8,1037.0,939.4,935.0,1084.8,1180.2,991.8,1406.2,639.4
101241892,39.2,46.4,52.2,55.8,43.4,44.4,23.4,40.8,14.4,38.6,26.4,52.4,32.6,31.2
101241902,1.8,2.2,0.8,5.2,0.2,1.2,0.0,0.0,0.6,0.8,0.8,0.0,0.4,0.8
LINC02067,52195.6,43103.4,58399.6,51393.8,57868.8,30107.8,32961.4,38676.6,27529.4,43157.8,40192.4,49977.2,61008.2,40573.4
SNORD124,6.4,4.4,6.0,6.2,5.8,2.8,3.6,2.8,2.8,5.4,4.0,7.6,4.8,3.4
SNORD121B,6.0,9.0,6.4,8.6,6.8,3.8,4.2,3.2,3.8,7.0,5.0,5.8,5.6,0.8
LINC00676,1.0,0.2,1.4,2.0,0.2,0.4,0.4,0.4,0.2,1.0,0.8,2.4,1.2,5.2
OGFR-AS1,8.0,9.2,8.4,6.0,10.8,5.6,4.6,5.2,2.6,7.8,7.8,9.8,10.6,8.0
YTHDF3-AS1,82.0,60.6,73.6,82.4,65.6,55.4,42.0,71.2,41.6,80.6,53.0,88.4,75.0,61.4
101410534,0.8,1.0,0.2,1.8,0.4,0.2,0.0,0.0,0.2,0.2,0.8,0.4,0.0,0.6
MMP24OS,1013.2,896.4,993.2,922.0,792.2,537.6,551.8,782.0,474.2,853.0,660.8,905.0,628.0,581.2
XXYLT1-AS2,3.0,0.4,1.2,1.0,1.2,0.4,1.0,1.0,0.2,1.0,0.4,1.0,0.6,0.6
101410544,2.6,2.0,0.6,2.8,0.8,0.8,0.4,2.4,0.4,1.2,0.4,4.0,1.0,2.8
RNVU1-8,0.6,1.6,0.2,2.6,1.2,1.4,0.8,0.4,0.6,0.2,1.0,0.2,0.6,1.6
AC091153.3,13.8,20.2,19.6,16.8,13.8,10.6,11.6,11.0,8.6,18.4,21.0,18.0,23.6,12.0
101669762,2.0,1.0,1.4,1.8,1.6,1.0,0.6,2.4,0.2,2.0,0.2,2.2,1.0,1.0
ZNF350-AS1,16.6,23.0,22.8,17.2,12.0,10.6,5.2,14.0,7.0,12.8,8.8,14.8,10.0,13.0
101730217,319.8,409.0,436.2,445.0,460.4,299.2,280.2,422.6,172.8,405.6,277.4,457.2,313.2,217.8
101752400,62.8,64.0,72.2,69.8,62.8,41.8,51.6,81.2,30.8,72.0,59.0,106.6,66.0,55.8
CASC9,0.6,1.2,0.6,2.0,0.4,0.2,0.2,0.0,0.4,0.4,0.0,1.4,0.4,0.6
RALY-AS1,134.2,108.4,143.4,123.8,121.0,83.6,80.8,106.2,71.8,120.2,92.8,130.6,130.4,95.8
101926889,0.6,1.2,0.8,2.4,1.0,1.8,1.0,0.8,1.4,0.6,1.0,2.0,2.0,2.8
AC022730.4,1.6,1.8,0.6,2.0,0.0,1.0,0.0,0.8,0.2,0.8,0.2,1.4,2.0,1.6
CRTC3-AS1,25.2,22.0,20.6,21.4,22.6,10.0,13.2,14.0,6.8,17.6,19.8,19.6,20.8,11.0
GLIS2-AS1,2.8,1.8,3.2,2.8,2.8,0.8,1.8,1.2,1.4,2.2,2.4,5.2,3.4,9.0
LINC02338,2.2,3.8,1.4,6.2,1.4,8.6,1.6,11.0,1.0,11.2,1.8,20.6,4.6,25.6
DNAJB5-DT,1.0,1.0,0.4,2.6,1.6,1.6,1.4,1.6,0.4,3.0,0.4,1.2,0.8,0.4
OSMR-AS1,0.6,1.8,1.8,1.6,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.8,0.6,1.0
VPS33B-DT,20.4,22.8,26.0,24.2,13.2,15.6,17.6,21.6,13.4,22.0,22.6,34.0,35.2,23.6
101926913,0.8,1.8,3.8,1.2,1.4,1.4,0.8,2.0,1.0,2.8,3.8,6.4,1.2,2.4
101926917,9.0,9.4,11.6,15.8,14.2,11.8,6.8,8.6,9.0,9.2,7.4,11.0,14.0,10.2
GTF2IP12,33.2,37.6,40.6,40.6,38.8,31.6,28.8,38.8,21.4,41.0,31.6,35.8,36.4,24.8
RDH10-AS1,7.2,9.0,9.4,7.0,10.0,6.2,7.0,8.8,4.6,7.0,4.6,6.6,7.4,3.0
101926928,1.0,4.4,3.2,2.2,1.4,1.4,1.2,0.4,1.4,1.8,1.0,1.8,1.6,2.8
AL132780.1,9.2,12.4,17.8,13.8,15.6,12.8,13.0,17.0,6.8,18.6,13.4,22.0,14.2,15.2
101926935,3.8,7.8,5.2,5.8,2.0,2.2,2.0,1.6,0.8,4.8,1.8,2.8,3.6,4.0
SPRY4-AS1,0.8,0.6,1.0,1.4,0.2,0.2,0.2,0.0,0.8,1.0,0.0,0.6,1.2,0.6
AC211433.1,452.0,537.4,528.6,490.8,579.4,280.6,340.8,387.6,218.4,411.4,384.6,475.8,429.4,281.4
101926960,1.4,4.8,0.8,3.0,0.2,0.0,0.0,0.0,0.8,0.8,1.0,1.0,1.2,1.6
LINC01284,0.0,0.4,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
101926975,0.4,0.4,0.2,1.6,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.2,0.4,0.2
LINC01111,7.0,6.6,2.2,8.6,1.0,1.2,1.0,0.2,3.2,1.6,1.6,3.0,3.0,5.2
DLGAP4-AS1,8.0,3.8,3.2,3.8,4.4,1.8,1.8,2.8,1.4,3.6,6.4,5.8,5.6,1.4
101926996,6.4,11.6,7.8,13.2,3.4,4.2,2.0,1.0,3.4,2.4,2.8,4.2,4.0,6.6
LINC01506,0.4,3.4,0.6,4.2,0.8,0.8,0.4,0.6,0.4,1.0,0.4,2.4,0.8,2.4
LINC01180,1.8,2.8,2.8,3.0,0.6,0.0,0.0,0.2,1.0,0.8,0.8,0.4,1.2,0.8
AC024267.4,5.8,9.6,9.8,11.0,6.4,6.2,5.6,6.2,5.0,4.6,4.8,7.4,5.0,4.8
CHROMR,902.0,976.2,1053.2,788.2,964.0,591.0,711.8,824.2,622.6,930.2,1141.8,997.4,1462.8,467.0
ROR1-AS1,3.8,6.6,4.2,9.8,0.8,0.8,0.4,0.0,2.0,1.8,0.4,1.4,2.4,4.0
AC036214.1,3.6,3.6,2.2,3.0,1.6,0.6,0.8,1.2,1.4,0.6,1.4,2.4,2.6,1.4
EPCAM-DT,1.2,2.2,2.0,2.2,0.4,0.2,0.2,0.6,1.0,0.2,0.2,1.2,0.8,2.8
101927048,0.6,0.8,1.2,2.8,0.2,0.6,0.0,0.0,0.6,0.8,0.0,0.8,0.4,0.6
101927050,0.6,3.4,1.0,1.6,0.4,0.8,0.2,0.0,0.4,0.0,0.2,0.4,0.4,0.2
PDXP-DT,216.2,231.0,192.2,189.2,173.6,113.4,131.2,197.8,95.8,214.0,209.4,299.6,194.2,134.4
LINC02614,1.8,1.2,0.4,2.4,0.2,0.4,0.8,0.4,0.8,1.0,0.0,2.2,0.6,1.6
101927058,3.4,5.6,2.4,5.0,1.2,1.0,0.2,0.8,2.4,1.0,2.0,1.6,1.0,3.4
101927066,3.8,6.2,7.2,4.8,4.2,6.2,2.2,3.0,1.8,5.4,2.4,6.2,2.4,4.6
LINC01607,2.4,1.4,0.2,1.6,1.4,0.8,1.2,1.0,0.8,2.6,2.8,2.4,3.8,2.6
101927069,4.6,5.4,6.2,12.6,2.0,2.2,0.8,2.4,3.0,7.4,2.0,9.2,4.2,11.6
101927070,1.6,2.2,0.8,3.2,0.8,0.2,0.8,1.4,0.2,4.4,0.4,10.0,1.4,7.6
101927078,707.6,524.8,870.0,469.4,658.4,320.6,431.4,364.0,304.4,366.6,479.0,539.6,495.2,412.4
101927084,3.0,2.4,0.8,2.4,0.8,0.2,0.4,0.0,0.8,1.0,1.0,2.0,1.4,0.6
LINC02516,0.0,1.2,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
CLMAT3,0.4,1.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.2
SUCLG2-AS1,7.2,5.8,4.6,6.6,1.0,2.8,2.0,3.4,2.4,4.4,3.4,6.8,4.2,5.2
101927117,963.6,1176.0,1169.4,1147.4,1055.2,778.0,729.8,904.2,537.0,982.8,910.4,1140.0,1075.4,821.8
AL139353.2,12.0,9.4,7.4,7.8,11.6,3.6,4.8,4.0,4.0,11.2,5.6,10.8,14.0,9.8
101927126,2.2,1.8,3.0,2.4,1.4,0.6,0.8,0.6,0.6,0.8,1.0,0.6,1.2,0.4
AC099489.3,6.0,8.2,3.8,13.2,2.2,2.4,1.2,0.4,1.8,3.2,2.0,2.2,3.0,5.4
LINC02133,1.0,1.4,1.6,1.2,1.0,1.0,0.6,1.4,0.4,1.0,1.2,1.2,0.6,0.6
LINC01470,0.6,1.2,0.2,1.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.2,1.2
AL033397.1,3.2,1.0,0.8,3.8,0.2,0.2,0.6,0.0,0.2,1.2,1.4,0.8,1.4,3.4
AC092809.2,5.8,5.8,4.2,7.8,4.4,3.6,0.8,7.8,2.6,11.6,6.6,28.4,7.6,42.2
SAMMSON,2.0,1.2,1.4,2.4,1.6,0.2,0.4,0.0,0.8,0.6,1.0,1.2,2.4,2.4
LMO7-AS1,84.6,63.2,72.0,66.6,60.2,43.8,59.4,55.0,50.8,60.8,55.8,66.4,84.4,44.6
101927156,6.8,5.4,5.2,8.6,2.8,2.4,0.2,1.2,1.2,1.4,3.2,3.8,3.6,4.0
AC092809.4,249.8,200.8,263.8,220.8,259.6,170.4,161.6,192.6,145.0,200.2,186.8,214.0,237.2,198.2
101927186,26.8,35.2,40.2,29.4,26.6,23.2,17.6,39.4,17.2,50.6,25.8,72.2,33.6,68.4
AP002409.1,0.4,0.6,0.4,1.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.6
101927190,2.4,3.8,4.2,6.2,4.8,4.6,3.8,5.6,1.8,5.8,3.2,2.8,4.0,3.6
FSIP2-AS2,2.8,3.6,4.6,5.0,2.2,4.0,1.2,1.4,3.0,2.6,4.2,5.4,4.2,7.4
FAM111A-DT,109.0,130.2,141.2,141.4,166.2,139.6,89.4,173.4,77.2,180.4,136.2,221.0,145.2,110.2
101927211,12.4,12.2,12.6,11.6,9.4,6.4,5.8,7.4,5.4,6.2,5.8,9.4,9.4,7.2
101927217,11.4,12.0,16.4,16.4,10.8,8.2,6.0,6.0,4.2,9.6,9.2,9.2,23.8,8.8
DEPDC1-AS1,14.8,20.2,23.4,28.0,15.8,19.4,9.0,15.8,9.2,15.0,11.6,18.2,20.2,5.8
101927221,111.8,114.8,121.0,102.0,88.8,56.0,69.4,96.8,56.6,125.4,140.6,223.4,195.6,168.0
LINC01929,0.4,1.0,0.8,0.4,0.0,0.2,0.6,1.4,0.4,1.2,0.2,2.0,1.0,2.2
101927233,15.4,14.6,18.2,22.2,18.4,13.4,9.0,17.8,9.0,14.0,15.2,18.0,21.8,19.4
AC104806.2,13.0,15.0,14.8,12.0,5.2,6.2,5.4,5.4,3.0,8.2,7.2,10.8,5.2,6.4
LINC01989,2.4,4.2,4.4,4.4,1.4,0.4,0.6,0.0,1.2,1.0,1.2,2.6,2.8,1.8
101927248,8.8,6.6,6.2,10.8,3.2,2.2,2.6,0.6,2.2,1.6,2.0,3.6,4.2,5.2
MRTFA-AS1,5.2,4.6,5.8,9.6,9.4,5.0,2.4,5.4,3.0,5.0,8.6,6.6,5.0,13.0
LINC01474,1.0,0.4,2.0,1.2,1.4,0.2,0.4,0.2,0.4,0.0,0.2,0.4,0.4,0.0
AC125611.4,105.4,88.4,122.2,113.8,116.8,74.8,64.4,116.0,58.0,127.4,54.2,93.0,64.4,48.8
101927269,0.0,0.8,0.0,1.4,0.0,0.0,0.2,0.0,0.4,0.2,0.4,0.2,0.6,0.0
101927272,36.8,27.2,29.6,23.6,34.4,19.8,17.6,26.6,14.8,34.2,26.2,68.6,33.4,60.2
LINC02071,5.0,5.0,3.4,7.0,1.4,1.8,0.6,0.2,1.6,1.8,1.2,2.8,0.8,3.8
NDUFV2-AS1,11.0,10.0,14.2,14.4,11.8,6.4,5.4,14.0,2.4,13.8,8.6,14.6,5.8,14.8
101927279,36.0,34.8,43.2,39.8,28.0,24.8,26.8,45.8,18.8,42.4,31.2,41.6,39.4,31.0
LINC01793,0.8,0.6,0.2,1.2,0.2,0.6,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.2
MANEA-DT,43.0,59.2,46.6,52.2,49.8,41.4,34.4,58.4,24.6,65.6,59.0,87.8,75.8,45.6
LINC01237,25.8,19.2,19.0,19.6,20.4,9.8,12.6,16.2,7.4,14.2,12.6,20.2,12.2,13.8
LINC01360,1.6,3.6,1.8,4.2,1.2,2.8,2.0,1.8,0.2,2.2,2.8,1.8,6.2,1.6
AC104971.1,8.0,6.8,7.6,10.0,7.6,9.6,2.4,9.6,3.2,13.4,4.6,14.0,5.6,6.4
PPP4R1-AS1,0.4,0.4,0.8,0.6,1.8,1.0,0.6,1.2,1.2,1.0,0.6,2.2,2.8,2.0
101927331,1.0,0.8,1.0,2.2,0.6,0.4,0.0,0.0,0.4,1.0,0.2,0.0,0.2,1.4
GRM7-AS3,0.4,0.6,0.2,1.8,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0
101927357,2.4,5.8,4.4,10.0,1.2,0.0,0.2,0.2,1.6,1.4,1.0,1.6,2.0,3.4
101927359,0.6,2.4,0.6,3.0,0.4,0.0,0.2,0.8,0.4,0.2,0.4,0.0,0.8,1.2
LINC02353,0.0,1.2,0.8,2.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.4
AL031666.1,7.4,7.6,13.0,9.8,12.0,6.6,6.8,8.6,4.2,9.0,8.4,14.8,8.4,6.2
LINC02201,2.0,1.6,1.2,3.8,1.2,0.2,0.4,0.4,0.6,1.4,0.8,0.2,0.6,0.4
101927391,33.0,34.4,35.4,33.8,24.6,19.4,13.4,21.8,10.2,24.6,24.4,50.4,30.0,50.8
AC008074.2,135.4,131.4,231.6,157.8,177.6,117.2,112.6,99.4,94.2,126.8,127.4,185.2,104.6,114.2
101927415,11.2,14.4,11.4,16.0,8.2,8.6,7.8,17.8,4.2,11.6,10.2,19.2,11.4,6.8
101927418,1.2,2.2,2.2,3.0,1.2,0.4,1.2,2.0,1.4,2.0,2.0,2.8,1.2,1.6
LINC02681,1.8,1.2,1.2,2.4,0.2,1.0,0.4,0.2,0.4,0.2,0.4,0.6,0.4,1.0
AC005076.1,93.4,85.2,100.0,103.8,73.8,62.0,63.8,82.4,47.6,93.6,69.6,90.2,85.4,56.6
101927422,0.8,0.2,0.4,1.4,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.0,0.0,0.8
101927423,16.8,16.0,13.6,16.2,10.8,9.4,10.4,9.6,6.2,11.2,12.4,22.4,10.8,26.8
101927437,78.0,65.6,88.8,76.8,72.8,46.2,45.2,53.8,39.0,57.2,60.0,70.4,84.4,47.8
LINC01800,11.0,9.0,15.2,9.6,8.8,3.0,9.6,9.6,8.0,5.2,11.0,8.8,16.0,6.0
SCUBE1-AS1,6.2,3.6,5.4,5.2,3.0,1.2,2.4,1.6,2.0,1.8,2.2,3.4,2.6,9.4
101927455,1.0,2.2,2.0,2.2,0.2,0.6,0.2,0.0,1.2,0.6,0.6,0.6,0.6,0.6
LINC01608,1.2,5.4,4.8,6.8,0.8,1.0,0.2,0.2,0.6,1.8,1.4,0.8,1.4,3.4
LINC02240,1.6,2.6,3.0,7.8,1.0,0.2,0.0,0.0,0.6,0.8,1.2,2.8,1.4,1.4
101927465,2.6,2.0,2.0,5.0,2.0,0.8,2.4,0.2,1.0,1.2,1.8,2.2,0.4,1.6
LINC01909,1.6,1.4,0.6,1.2,1.0,0.6,0.8,1.2,0.6,1.0,1.4,1.2,1.2,0.2
MRPS9-AS1,601.8,603.4,747.6,675.8,621.6,483.4,422.0,457.0,393.2,476.2,515.6,487.8,645.4,375.2
CDK6-AS1,1218.0,1028.8,1317.2,1122.6,1104.2,534.4,665.6,485.2,590.8,560.4,873.2,911.6,1186.4,1267.6
LINC01361,3.6,3.0,3.0,4.6,0.4,0.8,0.2,0.0,0.8,1.2,0.6,0.8,1.2,1.2
AL591368.1,4.0,4.0,3.4,4.0,1.0,1.0,2.0,2.2,1.4,4.8,2.4,5.8,1.4,4.0
LINC01656,1.2,1.2,1.4,2.4,0.8,0.0,0.6,0.0,0.6,0.8,0.0,1.2,0.6,0.4
LINC01204,1.2,2.6,2.0,6.0,0.4,1.0,0.0,0.2,0.0,1.4,0.2,0.4,2.8,2.8
101927532,0.6,0.6,0.8,0.2,0.4,0.6,0.4,2.8,0.2,2.4,0.6,4.0,0.6,3.2
AC007431.1,1.2,2.0,2.2,1.4,1.2,0.8,3.4,1.2,0.2,2.2,1.0,1.2,1.6,1.4
AC104958.1,8.8,8.8,8.6,9.8,10.0,7.4,5.0,8.0,3.2,10.0,6.0,13.0,10.6,10.4
ANKRD44-IT1,14.4,13.2,13.8,11.4,13.4,10.8,6.4,11.4,7.2,14.2,13.4,18.0,13.0,62.2
101927550,112.2,115.0,112.6,102.0,86.6,69.2,64.8,70.6,43.6,81.6,71.6,91.2,79.2,56.2
LINC01250,0.4,0.4,0.4,1.6,0.6,0.4,0.8,0.2,0.2,0.6,0.4,0.2,0.8,0.4
101927559,146.0,149.6,166.4,149.4,154.2,96.6,114.8,176.8,90.4,168.2,151.4,266.0,296.4,152.0
LINC01725,3.4,6.4,4.4,7.8,0.4,0.8,0.8,0.2,2.4,2.8,1.2,2.4,3.6,4.4
AC090912.2,4.4,3.0,4.4,3.4,3.0,2.0,2.2,4.2,1.0,2.8,4.6,2.8,3.8,4.0
AC002116.2,12.8,11.6,12.4,14.0,8.4,8.8,8.0,14.0,10.0,13.6,14.4,11.0,11.4,8.0
AL390838.1,5.2,4.4,3.4,6.0,1.2,2.4,0.0,0.6,2.0,1.4,1.8,3.2,3.2,5.8
101927577,1.0,1.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.6,1.4
CCDC182,10.6,8.8,12.2,9.0,12.4,7.2,9.4,5.4,6.0,10.4,11.6,21.6,11.6,17.6
101927583,3.8,3.0,2.0,5.2,0.4,1.2,0.6,0.8,0.6,1.6,1.2,0.6,1.0,0.8
LINC01271,1.2,3.0,1.8,3.8,1.6,1.4,2.0,3.8,2.0,10.0,2.4,10.6,1.0,4.0
AC090921.1,18.2,19.0,16.0,15.0,6.8,9.0,9.0,7.6,9.2,15.0,15.2,15.8,25.2,16.0
LINC02405,1.0,0.6,1.2,2.2,0.0,0.4,0.0,0.2,0.2,0.2,0.0,0.6,0.0,0.8
101927597,185.0,195.6,208.8,202.2,266.2,182.0,165.4,226.8,155.0,261.4,251.2,240.4,257.8,146.8
ZNF529-AS1,190.2,180.2,215.0,217.4,183.6,118.8,114.0,158.2,100.4,154.2,153.4,196.4,207.0,138.8
RNF139-AS1,79.2,89.4,106.8,94.2,86.4,56.8,71.4,96.0,42.2,95.0,64.0,105.4,80.4,57.4
101927619,2.6,1.8,2.0,4.4,0.8,0.8,0.0,0.0,1.8,0.8,1.0,1.8,1.8,2.4
AL356020.1,4.2,4.2,3.8,4.4,3.4,2.8,2.4,1.2,0.4,4.4,3.0,3.8,4.0,3.4
LINC01534,126.4,128.6,167.0,157.4,158.4,120.6,91.8,112.6,68.4,101.6,96.4,127.0,130.2,111.4
AC019117.1,2.2,3.2,3.4,3.8,2.6,0.4,1.6,0.0,1.8,0.6,1.8,0.4,2.4,0.6
ADNP-AS1,59.8,63.8,63.6,68.6,54.8,39.2,42.0,56.6,29.8,62.2,42.4,74.2,48.2,41.6
AF196972.1,19.2,19.0,13.0,17.2,13.6,9.2,9.6,19.0,6.6,18.6,17.4,31.6,22.2,17.6
LINC01877,0.6,0.8,0.4,2.0,0.6,0.0,0.0,0.4,0.2,0.6,0.6,0.6,0.8,1.2
101927651,26.4,20.2,27.0,23.8,18.4,6.2,10.8,6.4,10.6,10.8,14.0,14.0,18.2,10.2
LINC02388,1.4,2.8,0.8,2.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,1.4,1.6,2.0
101927655,58.6,64.8,48.2,49.0,46.8,37.0,40.6,31.4,37.8,45.2,70.4,80.0,68.0,95.8
AC015813.3,0.6,0.6,0.8,1.0,0.4,0.4,1.0,0.6,1.0,0.8,0.6,2.6,1.0,1.6
LINC01535,2.2,1.4,0.8,2.2,0.8,0.0,0.2,0.4,1.2,0.4,0.4,0.6,1.0,0.4
MIR202HG,1.8,1.4,0.4,1.4,1.0,0.2,0.4,0.4,0.6,0.2,0.2,1.2,0.8,0.6
CD81-AS1,50.8,33.8,44.6,38.6,41.2,16.6,31.0,34.4,19.8,28.2,36.6,41.2,29.4,26.6
SEPTIN4-AS1,1.2,2.4,1.4,4.0,1.4,1.0,0.8,1.4,0.6,1.0,1.6,1.4,0.8,2.0
AL137025.1,1.6,1.6,1.6,0.6,0.2,0.6,0.0,0.0,0.4,0.4,0.2,1.2,0.8,0.8
LINC02227,5.8,4.0,1.2,8.0,1.4,1.2,2.0,0.6,1.8,2.2,2.0,2.2,4.2,3.2
MIR3663HG,1.2,1.6,0.6,2.4,0.4,0.4,0.4,0.4,0.6,0.4,0.8,1.8,1.0,1.0
BEAN1-AS1,1.6,1.2,1.8,3.0,2.0,2.4,1.6,1.4,0.8,2.4,2.0,7.2,2.4,3.0
AC087392.1,1.8,0.4,1.4,2.4,0.6,0.2,0.6,0.0,0.6,0.4,0.6,1.0,0.8,0.2
101927750,14.2,12.4,15.0,8.6,13.6,5.4,10.4,11.0,11.0,6.2,13.8,4.8,10.8,2.2
AC015712.2,125.6,115.6,151.2,112.2,151.4,83.4,103.4,145.0,74.2,147.2,88.4,244.8,86.8,263.6
101927752,219.8,209.0,226.0,231.0,201.6,152.8,131.2,237.4,123.4,285.2,185.2,400.8,228.0,295.6
RNFT1-DT,56.8,61.8,65.0,72.4,62.6,57.4,40.4,60.2,29.2,48.0,50.0,64.0,72.0,66.4
TH2LCRR,492.2,517.0,529.6,443.0,456.6,284.0,317.2,352.0,284.4,404.6,377.6,444.6,538.2,368.6
101927763,1.4,1.2,1.2,1.2,1.0,1.0,0.4,0.2,0.0,0.2,0.6,3.4,2.6,2.4
COA6-AS1,372.0,308.6,399.6,410.4,336.2,261.4,241.0,320.2,206.4,334.6,256.2,393.4,311.6,270.0
HDAC2-AS2,93.4,80.4,93.8,92.4,96.6,56.2,57.6,58.2,51.2,59.6,79.0,54.2,86.4,35.8
101927774,2.6,4.0,2.8,5.8,1.4,1.0,0.8,0.8,1.0,2.0,1.8,1.8,2.4,2.0
LINC01303,4.6,4.0,3.4,2.8,1.8,1.0,0.8,0.8,2.2,1.4,1.4,2.8,3.4,1.0
101927795,223.2,243.2,272.8,281.0,239.0,168.6,217.6,194.4,106.6,181.2,141.6,173.4,193.6,46.2
LINC01441,1.6,1.8,2.6,4.4,1.0,0.6,1.2,0.4,1.2,1.6,0.4,1.8,0.2,2.4
AC023043.1,54.8,51.4,51.2,51.4,50.8,22.8,40.0,37.4,35.2,41.4,44.6,53.4,50.6,58.2
101927811,1.0,0.8,0.4,3.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.6,0.0,1.4
101927813,1020.8,1407.8,1468.4,1429.6,1461.4,1294.2,1027.8,1484.8,643.6,1583.2,1325.4,1438.0,1599.4,612.8
AC246817.2,102.4,103.8,118.4,95.0,110.0,49.0,59.2,50.6,48.6,49.2,74.0,53.8,101.2,27.4
SGO1-AS1,2.6,2.8,2.4,3.6,0.8,0.6,0.6,0.2,1.2,0.4,0.6,2.6,0.4,0.6
PAQR9-AS1,15.8,12.6,18.8,15.4,13.6,11.6,8.0,11.8,6.8,10.6,11.4,12.0,12.2,10.2
LINC02801,3.4,8.0,6.4,8.6,1.4,2.2,1.6,0.4,2.2,2.2,1.8,3.0,4.8,3.8
AC103764.1,1.2,1.2,1.0,3.2,1.2,0.0,0.2,0.2,0.8,0.8,0.6,0.4,1.4,1.0
AL391832.2,40.4,27.2,31.8,30.8,28.2,15.6,20.2,16.0,13.6,15.2,36.0,37.2,58.2,36.0
101927865,7.0,4.4,8.2,6.0,7.8,6.6,2.8,3.8,1.0,5.0,6.6,9.2,10.0,6.8
LINC01689,6.6,7.0,2.4,7.0,0.6,1.2,0.8,0.2,0.8,1.6,2.4,2.6,1.0,3.4
AC005064.1,1.2,1.6,1.2,5.2,0.2,0.6,0.2,0.0,0.6,1.0,1.0,0.8,0.8,2.2
101927877,1.6,4.0,3.2,4.0,1.0,0.4,0.0,0.2,1.0,1.6,1.4,1.6,1.0,0.6
PKN2-AS1,5.2,8.2,7.2,7.2,2.4,1.8,4.0,2.8,2.6,5.0,5.8,13.4,9.4,7.4
LINC01477,1.4,2.6,3.0,4.0,0.8,0.6,0.2,0.2,0.8,1.0,1.6,1.8,1.8,2.0
LINC02421,1.0,1.8,2.2,2.2,2.4,0.4,1.2,1.4,0.4,1.6,1.0,1.6,2.2,2.0
LINC02449,54.4,57.0,68.8,58.4,79.0,36.6,49.4,47.2,27.4,43.6,43.6,52.4,50.8,41.6
AC015921.1,13.8,15.4,13.0,11.8,6.8,5.4,8.6,12.2,3.6,11.0,12.8,22.0,9.2,8.0
101927919,12.6,11.8,16.8,14.6,15.0,7.8,7.6,6.4,6.2,6.4,9.4,7.0,11.0,2.4
LINC01478,2.6,1.6,0.8,1.0,0.2,0.0,0.4,0.0,0.2,0.2,0.6,0.4,0.6,0.2
LINC01856,4.0,4.8,5.4,9.0,0.8,0.8,2.0,0.6,2.8,2.2,0.8,2.8,4.6,5.0
101927932,2.2,0.6,0.2,1.8,1.2,1.0,0.8,1.2,0.4,0.8,1.2,1.2,2.2,2.2
AC012494.2,0.0,0.8,0.4,1.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6
AL022097.1,5.0,4.2,2.4,3.2,2.2,2.0,2.0,1.6,2.8,4.8,3.8,4.0,4.4,11.0
C5orf66-AS1,469.6,388.0,508.6,435.0,391.2,242.8,285.6,435.8,213.4,442.4,320.6,543.8,360.6,395.8
101927954,46.4,52.4,38.0,49.8,43.0,35.8,31.4,48.0,17.8,59.0,43.8,85.2,39.8,65.8
LINC01572,72.0,89.6,98.8,98.2,91.6,58.0,45.6,67.6,32.2,71.4,73.4,86.0,100.2,32.6
AC025822.2,1.6,3.6,1.8,4.0,4.0,2.0,1.0,2.0,0.8,3.6,1.2,1.8,2.2,1.6
101927967,0.4,0.2,0.4,1.2,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,1.0
AL021328.1,2.2,2.0,1.8,3.4,4.0,1.6,2.4,2.0,1.4,2.6,1.0,1.0,1.2,6.0
